label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	south30_active	80	9263	5152	3822	444	342	295	1704	236	383	762	99	321	74	98	47	20	169	112	28	48	58	11	22	4	7	11	4	3	1	4	3	0	0	2	1	0	2	2	0	9	1	0	1	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	12977	6681	4470	1457	1058	795	1829	484	525	878	259	348	139	147	92	79	151	123	37	74	48	33	27	20	4	10	12	17	13	10	7	8	1	2	0	2	4	1	2	14	2	1	0	1	1	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9045	5088	3659	440	334	347	1639	218	370	793	113	294	69	91	38	12	133	101	15	58	39	12	22	4	1	5	4	15	4	10	4	5	0	1	0	0	3	0	2	14	1	1	0	1	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13134	6592	4576	1467	1075	813	1838	505	537	931	241	346	139	146	79	65	150	134	42	87	44	32	26	14	10	18	12	15	14	13	7	8	1	2	1	2	4	0	1	11	5	0	0	1	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	9159	5021	3744	440	344	358	1663	231	381	834	106	287	64	88	34	9	134	113	18	75	38	13	19	3	3	8	2	13	6	13	5	5	0	2	1	0	3	0	1	11	3	0	0	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13088	6646	4604	1414	1082	802	1837	481	494	908	249	361	149	137	91	64	151	128	37	75	54	30	45	16	9	15	9	16	14	9	7	7	2	2	3	2	3	1	1	2	4	0	0	1	1	2	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	9085	5052	3707	443	330	352	1651	234	359	815	117	298	61	75	40	9	138	109	14	65	46	9	34	5	2	6	2	12	5	9	2	4	1	2	3	0	2	1	1	2	2	0	0	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	13272	6602	4645	1417	1023	796	1861	452	481	811	230	383	152	151	97	66	157	104	47	91	67	24	48	12	8	14	9	10	15	9	7	5	3	2	3	0	3	1	0	1	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	9244	4970	3788	436	307	336	1673	221	347	720	110	318	59	96	36	11	141	88	19	74	55	7	37	4	2	6	1	6	5	8	2	1	1	2	3	0	2	1	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13180	6636	4639	1387	1033	798	1825	428	479	726	240	366	136	153	98	79	163	104	46	71	66	25	47	19	8	13	11	12	9	7	6	3	3	2	2	1	2	1	0	1	5	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	9236	4984	3778	428	326	336	1655	215	333	641	117	296	53	104	34	14	146	90	20	56	56	6	35	5	3	10	1	7	2	5	1	0	1	2	2	0	1	1	0	1	4	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13143	6674	4832	1403	1024	787	1716	467	482	729	228	373	138	155	106	79	180	89	43	61	55	25	44	15	8	14	15	10	9	6	5	4	3	2	0	3	2	3	0	0	5	2	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9267	5056	4017	410	344	320	1535	238	331	639	105	302	54	109	35	13	159	70	19	45	45	10	32	2	4	11	1	7	2	4	1	0	1	2	0	0	2	2	0	0	3	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13060	6652	4681	1411	1071	771	1683	469	521	751	220	369	152	163	88	77	176	97	44	63	58	32	36	19	13	16	18	12	10	4	3	2	3	2	0	3	2	4	0	1	4	2	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9213	5064	3871	398	347	295	1500	233	342	656	98	301	61	118	33	16	160	73	14	49	48	15	27	5	7	11	3	9	3	3	1	0	1	2	0	0	2	1	0	1	3	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13127	6604	4614	1418	1068	779	1752	465	516	806	222	404	174	170	81	76	236	93	44	57	62	26	35	12	11	12	16	12	12	8	3	4	4	2	0	5	3	4	1	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9166	4999	3805	402	360	297	1573	224	347	711	103	341	67	128	29	16	217	66	18	46	49	14	27	5	7	9	2	9	3	4	0	1	2	2	0	0	2	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	13156	6560	4640	1436	1098	765	1800	418	490	825	233	370	165	151	91	72	222	113	43	53	60	27	29	20	10	5	11	16	7	9	5	5	7	1	0	3	3	2	1	2	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9155	4996	3824	401	353	294	1629	191	333	746	112	309	71	113	36	22	205	89	16	46	45	12	18	7	7	3	3	13	2	5	1	1	3	1	0	0	2	0	0	2	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	13133	6703	4730	1439	1070	782	1849	421	486	739	230	386	172	167	96	76	231	115	44	58	62	25	29	19	9	6	9	15	6	8	9	5	9	3	1	3	2	2	1	1	2	1	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south40_active	80	9045	5082	3881	431	349	328	1694	193	323	659	106	328	72	126	31	22	211	90	17	46	50	9	15	6	6	4	2	13	2	4	4	1	3	3	1	0	1	0	0	1	1	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0
