label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north12_all	80	3237	3065	828	535	574	377	686	130	292	78	220	78	156	30	53	36	34	14	21	11	16	3	4	10	4	2	8	1	1	4	1	1	3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north12_active	80	1533	1923	443	296	317	229	437	62	182	30	131	48	107	16	24	23	16	7	10	7	12	1	3	4	2	2	1	1	0	2	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north13_all	80	3153	3080	857	520	549	405	642	127	272	82	221	72	160	29	54	39	39	16	17	10	24	2	7	11	3	2	8	1	0	4	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	1481	1953	462	277	302	246	419	67	162	34	126	42	112	16	24	29	25	6	9	4	16	1	5	4	2	2	1	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north14_all	80	3130	3060	834	496	545	401	594	128	228	80	185	85	181	37	53	43	38	19	14	11	25	3	5	13	3	1	8	2	0	4	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	north14_active	80	1463	1930	443	265	294	236	394	66	128	37	112	49	127	19	24	35	26	6	9	5	16	2	3	6	1	1	3	0	0	4	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	north15_all	80	3085	2955	868	485	535	404	578	122	221	80	201	91	148	35	50	45	42	18	14	9	26	7	6	10	3	1	6	4	0	5	1	1	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0
0.03	north15_active	80	1464	1844	460	231	307	233	384	59	132	40	129	50	101	17	29	37	28	8	8	4	18	2	3	5	1	1	5	1	0	4	0	0	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0
0.03	north16_all	80	3071	3069	845	477	555	374	629	130	221	76	225	86	150	39	54	44	37	15	12	7	12	8	6	11	2	2	9	3	0	9	1	0	1	3	2	1	1	1	0	0	1	3	1	1	0	0	0	0	0	0
0.03	north16_active	80	1454	1950	425	217	322	213	420	62	140	43	149	54	104	19	29	30	28	5	8	4	7	2	3	7	0	2	7	1	0	8	1	0	1	3	1	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0
0.03	north17_all	80	3100	2965	840	482	571	384	679	141	270	75	231	79	140	36	60	42	32	15	17	9	12	13	4	8	3	2	7	2	0	8	1	0	1	3	2	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0
0.03	north17_active	80	1499	1870	423	205	337	219	461	68	197	37	149	48	104	18	37	29	21	7	11	2	6	6	2	6	0	2	6	1	0	7	1	0	1	3	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	3082	3022	812	496	607	399	646	156	290	83	237	71	132	30	60	37	27	15	19	13	16	7	6	10	3	3	5	1	1	7	2	0	4	2	2	1	1	2	0	0	1	1	1	1	0	0	0	0	0	0
0.03	north18_active	80	1484	1958	409	222	362	220	429	75	202	44	155	43	92	15	36	21	17	7	12	3	8	4	4	6	0	3	4	1	1	4	2	0	4	2	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	3091	2915	799	483	560	402	521	156	279	74	219	58	121	30	55	39	31	11	18	15	13	7	3	9	6	2	2	1	3	5	1	0	5	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0
0.03	north19_active	80	1462	1881	398	218	332	212	344	69	184	42	140	36	90	13	37	24	16	5	11	6	7	4	2	7	1	2	2	1	1	3	1	0	5	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north20_all	80	3015	2757	803	488	550	379	466	154	237	73	184	57	119	34	48	34	27	11	12	14	11	5	4	8	5	3	0	2	4	5	1	0	4	1	0	1	0	5	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	1425	1761	403	229	342	205	283	68	145	37	114	37	88	14	31	23	11	5	7	8	6	1	3	6	1	2	0	1	2	3	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	3281	1398	2187	566	378	226	296	158	154	151	49	52	46	82	60	68	29	26	14	2	5	9	5	5	5	3	3	0	4	0	2	0	1	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south21_active	80	1633	676	1529	300	212	102	180	78	98	88	21	29	20	46	39	40	21	20	5	0	3	5	3	4	2	2	2	0	4	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	3292	1392	1970	539	397	236	306	154	139	156	52	50	39	63	58	61	26	22	15	5	7	8	12	6	5	2	5	0	8	2	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south22_active	80	1604	672	1347	271	204	96	198	71	89	94	24	29	17	40	37	36	20	14	7	3	5	3	7	3	2	1	4	0	7	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	3202	1318	1822	524	400	228	268	145	133	150	53	42	33	66	48	50	21	13	13	9	8	6	9	5	5	2	6	0	7	2	1	2	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south23_active	80	1544	618	1199	258	204	91	161	70	77	76	24	24	14	41	29	37	14	7	7	5	5	2	6	1	2	1	4	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	3160	1290	1718	527	363	222	252	124	132	136	52	38	40	75	58	36	19	14	11	11	14	7	8	3	4	0	5	0	5	2	1	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	1525	605	1087	249	188	86	136	57	69	74	25	19	23	47	32	26	13	6	6	7	10	2	5	0	1	0	4	0	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3054	1276	1725	511	377	214	265	132	134	124	51	38	47	80	60	37	26	9	9	10	15	4	3	3	1	2	6	3	2	2	2	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	1464	629	1087	246	210	85	151	62	62	62	27	14	26	49	34	31	14	3	5	6	12	1	1	1	1	1	4	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3057	1329	1629	489	367	222	249	125	141	134	56	41	50	74	71	27	35	12	7	9	16	7	4	4	1	3	2	3	2	0	4	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	1441	637	1025	240	198	89	137	58	67	77	33	14	24	52	41	21	21	3	1	5	12	2	0	3	1	1	0	1	1	0	3	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3008	1306	1656	536	377	225	256	122	152	144	60	42	43	76	67	22	31	12	11	8	16	10	5	5	3	3	3	3	2	0	5	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	1434	622	1072	263	200	91	148	52	77	87	31	13	17	61	40	16	18	5	2	4	11	3	0	4	2	1	0	1	0	0	3	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3071	1281	1641	548	382	227	259	134	158	131	60	51	45	64	56	26	30	14	9	8	12	9	7	4	4	2	4	1	3	0	4	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1453	605	1025	273	202	96	149	58	83	77	29	24	16	43	32	15	18	7	2	5	7	2	1	3	2	0	0	0	1	0	2	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3117	1221	1728	569	387	234	251	149	161	141	63	56	42	96	51	29	20	17	12	8	15	9	7	4	4	2	3	1	3	1	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1489	597	1086	270	202	105	141	66	91	90	27	31	15	62	31	13	11	7	4	5	10	1	2	3	2	0	0	0	1	1	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3110	1236	1817	537	409	220	237	159	153	119	57	51	34	92	59	43	23	13	10	9	19	9	8	8	5	3	2	1	2	1	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1476	592	1118	255	231	94	132	79	89	75	26	31	14	58	40	22	13	6	5	6	13	1	3	6	2	0	0	0	2	1	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3192	1380	2022	544	357	228	268	142	129	144	72	53	40	82	57	51	48	21	10	8	8	9	3	4	6	5	3	3	2	2	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south31_active	80	1576	664	1290	286	201	93	155	67	74	96	41	24	25	51	29	32	34	12	5	4	4	6	2	2	2	2	3	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south32_all	80	3124	1366	1904	515	366	229	250	144	141	154	73	48	36	69	58	54	42	20	11	7	10	7	2	3	6	5	4	3	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south32_active	80	1517	624	1226	265	198	101	143	72	72	96	38	18	23	43	27	35	31	11	6	5	4	5	1	1	4	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south33_all	80	3140	1352	1703	508	384	232	242	144	135	148	68	47	36	75	70	42	40	22	10	6	17	2	3	5	4	2	2	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south33_active	80	1456	615	1105	266	205	97	139	75	65	73	36	17	19	53	36	28	32	9	5	3	7	1	2	2	2	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south34_all	80	3146	1373	1678	513	376	225	240	137	131	163	54	48	36	66	70	46	25	17	9	7	27	1	2	4	3	4	4	1	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south34_active	80	1465	633	1094	262	191	91	130	71	65	88	27	16	17	47	35	30	21	9	4	1	18	1	1	1	2	2	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south35_all	80	3210	1384	1723	518	375	233	240	130	112	143	63	57	41	64	80	28	32	21	5	5	28	0	4	9	1	3	5	2	7	0	0	0	2	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1533	639	1087	271	191	95	136	62	61	84	32	25	16	43	44	15	22	12	1	0	16	0	2	5	0	1	3	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3199	1325	1753	525	376	226	247	145	113	138	62	49	51	71	66	35	35	17	7	7	28	4	4	6	2	4	3	2	5	1	0	0	2	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	1550	624	1061	282	190	99	145	57	66	90	29	21	27	45	39	18	23	14	3	1	18	4	1	4	0	1	1	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3183	1349	1773	527	357	216	237	157	114	128	67	59	52	71	53	48	35	17	7	5	22	5	4	7	3	3	2	3	5	1	1	1	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	1552	623	1083	275	180	94	137	67	70	82	29	26	25	45	35	24	22	15	3	2	14	5	1	4	0	2	1	0	3	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3141	1349	1703	557	351	221	242	173	126	132	56	52	45	77	56	58	24	16	9	3	14	5	2	2	3	4	1	2	3	1	1	1	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_active	80	1524	650	1044	278	180	106	141	80	78	73	27	20	22	54	39	31	16	10	4	2	8	5	1	1	0	2	1	0	3	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	3083	1376	1688	567	362	208	245	147	138	115	60	53	45	68	42	63	27	15	10	6	13	3	2	4	2	6	2	1	2	1	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	1472	667	1075	283	196	107	141	76	86	64	33	22	22	45	26	33	16	7	5	4	8	3	1	1	0	2	1	0	2	0	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	3054	1354	1702	555	358	219	275	143	134	104	64	51	47	74	48	53	26	17	8	7	8	3	2	5	0	7	2	2	2	1	0	0	3	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	1449	643	1094	255	191	102	150	77	78	54	37	20	25	53	32	27	11	7	5	4	5	2	1	1	0	2	1	1	2	0	0	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
