label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north6_active	80	2012	2123	3847	342	677	906	80	115	58	95	16	84	33	29	31	5	33	131	9	11	5	17	5	26	22	7	12	0	0	0	0	2	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north7_all	80	5978	3415	4146	923	970	1062	338	279	194	159	118	126	76	62	49	51	37	135	23	13	12	20	12	16	28	10	12	5	1	4	4	4	0	1	3	2	0	0	0	1	0	1	2	0	0	0	0	2	0
0.03	north7_active	80	2074	2200	3666	323	672	882	79	106	51	95	20	90	26	28	28	13	25	131	9	4	4	19	8	16	25	8	12	0	1	0	0	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north8_all	80	6035	3425	4054	888	950	1099	348	275	186	182	125	140	75	77	47	45	43	131	19	15	14	14	11	23	34	10	7	5	1	4	6	3	1	1	4	3	0	1	0	0	0	1	2	0	0	1	0	2	0
0.03	north8_active	80	2077	2214	3563	319	630	919	78	98	50	111	25	100	29	37	26	13	29	126	8	7	3	13	6	22	31	8	7	0	1	0	1	2	0	1	2	2	0	1	0	0	0	0	0	0	0	1	0	2	0
0.03	north9_all	80	6024	3356	4157	900	947	1119	352	261	184	179	129	127	70	76	42	39	41	110	20	19	10	17	14	22	20	7	11	6	1	5	4	3	1	2	5	2	1	1	0	0	0	2	0	0	0	2	0	2	0
0.03	north9_active	80	2043	2180	3642	331	620	941	72	105	55	110	30	86	30	33	20	16	26	102	6	8	1	16	7	19	19	5	11	1	1	0	1	2	0	1	4	0	1	1	0	0	0	1	0	0	0	1	0	2	0
0.03	north10_all	80	5922	3295	4309	904	955	1117	315	270	175	196	132	138	75	73	43	36	50	113	19	20	16	25	11	25	20	5	10	5	1	3	4	2	2	2	4	2	1	2	0	0	0	2	1	0	1	2	0	0	0
0.03	north10_active	80	2002	2094	3755	332	632	952	61	113	52	116	33	83	27	33	19	13	30	106	5	9	2	24	3	20	17	2	10	2	0	0	1	2	1	1	3	0	1	1	0	0	0	1	0	0	0	1	0	0	0
0.03	north11_all	80	5691	3098	3723	962	875	922	334	246	206	144	122	124	94	69	49	43	41	94	23	22	13	19	15	19	9	4	18	5	4	1	0	2	0	2	10	10	1	1	0	2	2	4	1	0	0	0	0	0	0
0.03	north11_active	80	1867	1829	3166	326	593	711	72	92	46	77	23	80	28	28	19	12	22	88	6	12	1	13	7	15	9	2	17	2	1	1	0	0	0	1	10	10	1	0	0	0	1	4	0	0	0	0	0	0	0
0.03	north12_all	80	5731	3197	4073	963	921	996	335	259	186	158	126	132	87	71	53	45	40	118	26	29	15	21	8	18	22	5	17	3	4	0	4	3	0	1	12	4	1	1	0	1	0	4	0	0	0	0	0	0	0
0.03	north12_active	80	1915	1949	3536	346	631	785	77	106	51	93	26	82	24	32	23	15	26	113	8	17	4	16	2	13	21	2	15	1	0	0	3	0	0	1	12	3	1	0	0	0	0	4	0	0	0	0	0	0	0
0.03	north13_all	80	5876	3373	4287	941	960	1092	349	254	178	181	127	116	89	71	56	54	46	106	23	29	13	19	8	20	29	5	16	5	4	0	9	4	0	1	12	4	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north13_active	80	2039	2103	3786	360	682	893	80	102	51	111	26	67	23	31	23	18	33	101	7	21	4	13	1	16	28	1	15	2	0	0	6	1	0	1	12	3	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north14_all	80	5914	3353	4340	939	942	1125	343	243	169	179	115	126	77	66	56	54	46	88	23	25	15	13	11	22	27	7	17	3	3	0	10	3	1	1	2	3	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	north14_active	80	2074	2141	3848	338	663	948	81	92	47	108	29	76	20	24	24	18	30	81	12	18	7	10	4	18	25	3	15	2	0	0	7	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	5827	3352	4365	963	955	1160	344	230	181	180	106	121	79	72	62	53	48	93	24	18	13	21	11	34	25	9	20	4	3	0	6	3	2	0	4	0	0	0	0	1	0	0	0	2	0	1	0	1	1
0.03	north15_active	80	2052	2155	3877	346	681	1003	78	82	45	97	28	81	19	29	28	21	27	85	9	10	6	13	4	30	23	3	18	2	0	0	4	1	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	1
0.03	north16_all	80	5855	3409	4500	983	970	1082	349	234	184	182	105	115	70	69	66	42	47	87	26	14	8	17	12	36	26	8	16	3	1	1	6	3	2	0	2	0	0	0	0	1	0	0	0	2	0	1	0	1	1
0.03	north16_active	80	2091	2264	4004	336	673	937	85	89	52	104	25	79	16	32	36	19	27	78	13	6	3	12	5	34	24	4	13	0	0	1	6	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1
0.03	north17_all	80	5830	3484	4470	997	999	1077	347	233	180	187	114	128	80	70	60	39	34	107	23	17	9	22	16	40	35	11	15	2	1	1	8	1	2	1	2	0	0	1	0	1	1	0	0	2	0	0	0	0	1
0.03	north17_active	80	2069	2311	3966	344	686	928	80	84	56	109	24	82	29	29	34	21	20	98	12	10	4	14	8	40	33	7	13	0	0	1	6	0	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1
0.03	north18_all	80	5850	3555	4525	973	976	1072	356	261	198	203	118	137	67	67	53	39	25	103	20	20	8	20	19	36	40	9	9	1	2	1	7	2	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	2053	2346	4016	338	677	897	81	109	64	124	21	89	27	21	34	18	14	98	13	15	2	14	6	36	37	6	7	0	1	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5898	3416	4415	941	973	1071	341	246	188	201	118	138	81	63	51	36	33	93	16	20	15	14	18	20	32	8	3	3	1	3	3	1	2	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	2013	2228	3889	333	675	884	82	93	60	122	19	86	34	23	31	16	20	87	10	17	5	7	5	19	28	5	3	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5942	3319	4392	922	946	1053	336	271	199	199	116	130	69	54	42	35	38	88	17	26	18	15	15	20	18	6	7	3	2	2	3	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2032	2110	3875	333	679	871	83	110	59	124	25	82	28	23	22	14	24	84	9	17	7	7	3	19	13	3	6	1	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6385	3190	1464	935	635	513	1626	239	477	182	309	85	303	186	136	202	110	30	49	73	31	38	12	9	12	10	7	3	5	1	16	2	3	4	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0
0.03	south21_active	80	3081	1892	509	279	209	262	1507	64	403	113	268	25	275	170	116	184	98	19	44	65	23	35	5	4	11	3	3	2	4	0	15	1	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	6218	3138	1447	902	646	500	1460	264	430	183	260	98	233	154	125	196	103	27	34	62	26	43	13	9	10	9	6	3	8	4	15	1	3	4	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south22_active	80	2843	1810	489	247	213	237	1345	62	349	113	219	23	206	135	102	179	93	17	33	53	18	39	7	7	9	1	4	1	6	0	15	1	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	6141	3035	1439	906	655	475	1272	265	397	201	232	105	239	150	108	146	110	27	39	48	24	28	10	18	5	5	7	5	5	3	15	2	3	5	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south23_active	80	2674	1658	443	247	196	207	1156	56	309	114	195	26	206	131	85	128	96	17	33	42	21	25	5	17	4	1	4	3	3	0	15	2	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	6171	3017	1456	932	642	489	1094	259	433	198	246	119	241	129	120	163	109	30	44	45	27	26	5	17	7	8	5	5	4	3	6	1	4	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_active	80	2642	1621	431	227	194	227	983	55	340	122	206	27	211	107	101	151	93	17	37	39	24	22	3	15	4	1	3	3	2	0	6	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6198	3003	1487	936	656	501	1083	248	424	186	236	109	247	158	93	137	92	26	46	49	16	32	5	16	9	5	5	5	3	1	5	1	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	2662	1629	430	235	193	233	978	56	328	114	194	27	215	142	77	120	72	17	34	44	15	27	3	14	4	0	3	4	1	0	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6267	3082	1504	951	673	498	1097	256	475	199	265	98	290	176	125	138	80	30	46	64	21	42	10	12	7	5	3	3	3	2	4	0	1	4	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0
0.03	south26_active	80	2753	1705	437	256	223	235	997	62	390	122	221	24	254	160	111	127	67	20	28	58	20	38	6	9	2	0	1	2	2	0	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	6308	3075	1475	936	668	523	1295	261	480	213	281	81	263	236	140	179	88	27	47	60	27	44	13	9	9	3	2	12	6	3	5	0	6	9	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0
0.03	south27_active	80	2897	1771	497	276	242	262	1201	71	402	143	236	28	231	215	122	168	75	18	32	57	23	42	7	6	4	0	1	10	6	0	4	0	5	9	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	6471	3159	1483	930	656	514	1449	267	602	225	342	78	273	234	175	224	110	30	46	59	31	34	13	12	9	4	2	13	8	3	10	0	6	7	1	2	0	2	0	0	0	0	1	0	0	1	0	0	0
0.03	south28_active	80	3115	1873	522	294	241	260	1349	76	516	152	307	30	242	213	153	217	97	23	33	55	27	31	9	10	6	0	2	9	8	0	10	0	5	7	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	6543	3202	1445	925	611	513	1711	256	586	230	400	89	290	250	158	224	122	36	41	47	32	47	19	13	13	5	8	14	9	2	17	2	7	7	1	1	1	3	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	3255	1943	526	297	217	270	1588	77	505	149	368	32	265	231	136	217	107	20	31	41	28	43	13	11	10	1	6	9	9	1	17	2	5	7	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6565	3251	1472	923	615	525	1765	237	557	211	410	86	300	214	156	247	127	30	40	38	27	37	14	15	14	7	7	9	6	1	17	2	6	1	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3263	2011	523	295	218	285	1648	61	479	132	375	28	279	196	137	241	111	16	37	32	20	33	9	14	10	2	5	4	6	1	17	2	5	1	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6631	3337	1420	969	664	511	1828	264	531	209	347	94	333	265	142	253	90	21	51	83	32	44	8	13	13	6	6	10	1	1	9	7	3	5	2	1	3	2	3	0	2	0	0	0	0	0	0	0	0
0.03	south31_active	80	3385	2036	482	326	261	271	1723	65	461	141	299	34	313	243	133	243	83	13	42	76	24	37	7	11	8	6	5	8	0	0	6	5	2	3	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0
0.03	south32_all	80	6540	3270	1430	926	661	476	1677	264	526	219	331	103	340	250	139	269	100	29	59	83	32	48	13	11	10	7	7	15	1	2	6	7	3	4	3	0	3	2	3	0	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	3276	2013	495	321	248	259	1565	69	456	152	276	38	317	234	131	254	93	15	50	76	21	41	12	10	7	5	5	13	0	1	4	5	2	3	1	0	1	0	3	0	1	0	0	1	0	0	0	0	0
0.03	south33_all	80	6582	3260	1433	920	676	489	1680	253	507	209	323	102	406	266	156	241	115	37	63	81	29	36	10	7	10	8	9	15	0	3	4	9	2	3	3	0	3	1	3	0	1	2	0	1	0	0	0	0	0
0.03	south33_active	80	3289	2032	499	307	241	262	1580	67	439	143	261	28	386	252	146	223	106	18	54	78	18	27	9	5	8	5	6	13	0	2	2	7	2	2	1	0	1	0	3	0	1	2	0	1	0	0	0	0	0
0.03	south34_all	80	6524	3185	1431	931	705	486	1603	266	517	212	317	101	387	244	153	256	139	41	86	75	31	33	11	7	13	6	8	12	0	3	3	4	1	2	1	0	3	1	0	0	1	2	0	1	0	0	3	0	0
0.03	south34_active	80	3189	1950	491	309	252	255	1495	73	447	134	247	29	368	229	140	240	129	17	76	71	18	25	10	5	11	3	4	10	0	2	3	2	1	1	0	0	1	0	0	0	1	2	0	1	0	0	3	0	0
0.03	south35_all	80	6321	3054	1419	936	692	499	1381	261	468	198	276	91	317	188	135	173	124	38	78	42	30	34	14	9	15	4	6	12	2	2	6	3	1	2	1	0	1	1	0	0	0	3	0	0	0	0	3	0	0
0.03	south35_active	80	2904	1739	428	274	229	253	1275	70	393	126	224	25	298	174	120	160	109	17	67	38	19	30	10	7	11	2	3	12	0	1	6	2	1	2	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0
0.03	south36_all	80	6239	3017	1437	959	696	500	1378	261	478	190	290	89	242	154	134	143	116	32	74	32	38	38	11	9	14	1	3	7	3	1	11	1	1	2	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0
0.03	south36_active	80	2840	1704	462	275	237	253	1256	72	401	119	223	24	225	139	122	132	102	18	64	27	28	37	6	7	10	1	0	6	1	1	10	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0
0.03	south37_all	80	6327	3023	1377	930	689	513	1428	258	444	204	285	83	257	157	109	182	97	33	51	23	32	42	13	12	11	1	2	7	4	0	13	1	0	5	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	2942	1741	442	264	237	259	1305	72	368	139	228	22	234	142	94	172	85	18	40	20	24	41	7	10	7	0	1	6	2	0	12	0	0	5	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	6398	3116	1407	922	673	559	1538	227	511	224	305	94	326	210	110	213	106	35	49	22	29	40	17	13	9	1	2	4	2	0	15	1	4	4	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3176	1855	444	289	249	295	1418	62	434	149	251	28	301	188	95	202	98	17	41	21	21	38	12	7	7	0	1	2	2	0	14	0	4	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6484	3262	1398	900	662	582	1671	225	515	230	323	95	309	247	136	248	90	42	44	44	22	25	17	13	6	4	2	5	1	1	17	1	12	4	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3283	2006	441	276	248	299	1555	67	443	153	274	30	283	225	117	235	79	20	34	41	15	23	12	8	2	0	1	3	1	1	16	0	12	4	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6435	3330	1396	908	647	564	1571	227	533	239	356	92	340	277	130	286	116	42	57	63	24	27	19	13	14	4	3	5	0	2	17	2	12	3	1	0	2	1	2	1	0	3	0	0	0	0	0	0	0
0.03	south40_active	80	3233	2032	423	299	233	306	1464	63	463	148	306	30	307	256	117	271	99	17	45	61	21	24	13	9	9	1	0	4	0	2	17	2	12	3	1	0	1	0	1	1	0	3	0	0	0	0	0	0	0
