label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	north6_all	80	28636	6606	3483	2876	3006	1266	1246	1301	484	634	249	256	170	191	302	85	82	55	53	43	28	41	46	11	9	15	20	15	10	5	11	11	4	11	1	3	3	1	2	0	0	3	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north6_active	80	24309	3878	1870	1885	2503	783	972	1133	200	511	77	149	83	147	269	21	49	29	34	22	9	37	35	3	4	9	15	12	8	3	8	8	2	10	0	0	2	0	1	0	0	2	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	28748	6580	3535	2793	2980	1278	1181	1360	494	642	241	280	165	208	321	94	78	52	49	46	32	38	53	12	13	10	10	11	20	9	11	10	2	10	0	3	1	1	2	0	0	2	3	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	24311	3866	1863	1829	2498	781	901	1185	220	523	72	159	88	154	283	25	49	28	26	19	12	35	41	5	6	7	3	10	17	3	9	7	2	9	0	0	1	0	1	0	0	1	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north8_all	80	28544	6641	3524	2668	2859	1262	1240	1463	468	592	245	272	186	201	331	94	64	50	62	48	34	34	53	17	19	15	21	10	29	7	7	3	2	10	0	2	0	0	1	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	24118	3922	1815	1697	2365	784	936	1272	217	478	67	160	107	140	295	25	41	23	36	21	12	29	43	6	7	10	13	9	26	2	6	1	2	8	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	26752	6463	3448	2541	2558	1222	1166	1370	433	550	256	253	179	176	267	90	73	36	53	40	34	38	44	19	21	14	21	10	35	8	6	5	0	4	0	0	1	0	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	22136	3650	1670	1533	2065	739	856	1165	185	447	64	136	106	112	234	20	46	17	27	16	12	31	31	7	9	7	14	7	34	1	6	3	0	2	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	25012	6384	3338	2384	2413	1173	1125	1206	408	509	278	229	195	154	231	88	86	49	51	48	36	38	30	18	17	18	19	11	31	9	9	8	5	2	1	1	1	1	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	20297	3483	1511	1357	1863	698	821	1001	168	380	70	119	116	97	193	19	48	23	24	24	8	27	21	6	7	11	16	8	31	2	9	7	5	1	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	29097	6400	3535	2757	2891	1214	1296	1380	434	660	262	236	172	165	258	69	63	59	51	36	36	43	45	26	13	14	19	13	26	7	9	18	4	3	2	2	2	2	1	1	2	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	24678	3769	1830	1781	2360	774	1009	1190	201	510	79	130	86	113	225	24	28	33	26	15	12	32	39	8	4	7	13	7	24	1	4	17	3	3	0	0	0	1	0	1	2	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	28957	6576	3577	2737	2875	1271	1283	1352	451	613	271	259	173	164	269	59	75	61	57	43	38	38	45	21	15	11	24	7	17	9	10	9	5	3	2	2	1	2	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	24516	3940	1874	1756	2339	802	986	1152	206	474	89	142	92	111	241	20	43	33	33	21	13	28	39	4	4	7	20	3	14	1	4	6	3	1	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	28734	6798	3660	2724	2835	1275	1253	1405	443	611	244	285	173	180	257	61	96	57	46	49	41	38	32	21	10	12	32	13	10	9	10	13	5	5	2	1	1	1	1	0	2	0	2	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0
0.03	north13_active	80	24300	4070	1910	1769	2306	799	960	1208	193	477	73	161	96	120	227	17	60	30	30	27	9	30	26	5	3	7	26	8	7	0	4	10	4	3	0	0	0	1	0	0	2	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north14_all	80	29054	6740	3584	2586	2803	1262	1290	1336	426	620	254	275	169	192	253	69	106	71	53	54	41	30	24	22	11	12	34	10	15	7	6	13	3	4	2	1	2	2	1	0	0	0	2	0	0	2	0	1	0	0	0	1	2	0	0	0	0	0
0.03	north14_active	80	24683	4033	1862	1654	2286	775	986	1142	177	489	73	155	95	127	219	18	66	44	32	32	13	23	16	6	2	8	28	7	14	0	2	9	2	2	0	1	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0
0.03	north15_all	80	28914	6669	3596	2611	2730	1279	1323	1313	426	602	252	268	176	162	246	82	92	64	59	57	38	38	20	22	11	10	26	10	18	7	4	9	2	6	3	2	2	3	1	0	0	1	1	0	1	2	0	1	0	0	0	3	2	0	0	0	0	0
0.03	north15_active	80	24516	3983	1868	1708	2230	772	1000	1125	176	465	72	156	97	101	209	23	59	41	36	40	12	29	13	5	1	5	20	8	17	1	1	6	2	5	1	1	1	1	1	0	0	1	1	0	1	2	0	0	0	0	0	3	2	0	0	0	0	0
0.03	north16_all	80	28902	6632	3523	2654	2736	1274	1350	1379	416	596	282	226	194	185	240	95	94	69	59	49	40	47	29	23	14	8	23	7	18	5	6	17	6	3	1	2	2	3	5	0	1	1	3	0	1	0	0	0	0	0	0	3	2	0	0	0	0	1
0.03	north16_active	80	24570	3967	1811	1762	2243	775	1023	1206	185	463	78	133	115	114	204	30	55	44	35	37	13	38	22	7	1	4	19	5	17	1	2	16	5	3	1	1	1	1	4	0	1	1	3	0	1	0	0	0	0	0	0	3	2	0	0	0	0	1
0.03	north17_all	80	29251	6625	3564	2697	2729	1229	1278	1397	435	583	295	226	204	194	243	101	80	62	66	39	31	42	26	21	15	12	9	8	16	8	6	15	7	4	1	1	3	2	7	0	1	2	3	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1
0.03	north17_active	80	24877	3969	1854	1792	2220	745	963	1228	196	460	79	122	123	126	206	38	48	29	38	30	10	33	21	6	1	5	8	4	13	2	1	15	6	4	1	0	2	1	6	0	1	1	3	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1
0.03	north18_all	80	28480	6580	3508	2656	2699	1258	1199	1321	432	570	290	239	211	189	254	88	83	65	58	33	31	44	33	20	13	16	4	11	11	12	4	19	9	8	1	1	2	2	6	0	2	2	4	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north18_active	80	24077	3952	1791	1746	2197	770	907	1151	191	453	79	121	120	122	219	30	45	34	25	22	8	37	27	6	1	10	4	6	8	1	1	19	8	8	0	0	2	2	5	0	2	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north19_all	80	27013	6354	3364	2630	2622	1238	1185	1184	444	538	292	251	193	202	262	91	80	64	48	31	27	43	40	19	10	21	8	13	15	14	3	6	5	5	2	2	3	1	2	1	2	1	4	0	0	2	1	0	0	0	2	0	0	0	0	0	1	1
0.03	north19_active	80	22448	3663	1644	1665	2117	753	882	1009	187	404	77	124	106	131	227	29	41	35	17	17	9	38	30	6	2	14	7	7	11	2	0	6	5	5	0	0	2	1	2	0	1	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1
0.03	north20_all	80	24774	6156	3266	2498	2466	1242	1071	1092	468	499	277	246	176	187	254	80	84	69	40	41	29	36	37	14	9	21	12	13	12	10	2	5	5	6	2	2	4	1	0	1	2	0	1	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0
0.03	north20_active	80	20083	3376	1541	1514	1947	713	764	891	188	368	75	125	89	120	221	17	42	40	15	22	10	31	27	4	1	14	8	6	10	1	0	5	4	6	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south21_all	80	29076	6847	3501	2649	2892	1229	1182	1425	485	633	260	283	192	175	238	72	75	52	66	42	35	34	35	16	14	8	26	10	20	7	7	14	6	0	3	2	1	2	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	24713	4072	1818	1710	2335	749	860	1244	220	493	91	156	99	115	206	16	44	31	40	24	9	26	31	7	3	5	22	9	17	3	5	12	4	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	28817	6837	3517	2680	2915	1180	1227	1341	474	614	267	264	182	180	244	76	72	54	54	42	35	35	32	15	13	10	32	6	20	6	5	7	3	1	3	4	1	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	24392	4093	1849	1768	2394	720	905	1152	212	462	87	141	93	121	213	22	43	34	26	27	10	27	30	5	3	3	27	6	18	1	3	5	2	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	28702	6814	3456	2700	2879	1184	1228	1171	442	658	263	249	176	186	242	79	68	55	53	50	37	25	37	11	10	14	27	5	18	11	2	8	2	3	6	4	0	1	0	0	0	0	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	24249	4099	1806	1765	2386	735	936	995	204	503	84	133	82	132	210	20	42	34	35	27	10	18	34	1	2	6	22	4	17	1	2	8	1	1	2	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28630	6757	3502	2728	2804	1218	1226	1213	432	660	256	255	171	186	258	86	64	59	56	45	36	34	26	15	14	18	21	7	18	12	4	19	5	6	8	3	2	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	24163	4092	1827	1772	2341	750	950	1051	187	521	77	129	77	126	230	23	36	34	34	28	11	25	22	1	3	11	14	6	17	1	2	18	4	4	4	1	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	29111	6791	3526	2702	2814	1226	1201	1224	467	646	240	254	170	188	245	82	59	65	59	47	43	49	32	14	17	18	14	9	9	10	5	26	5	9	8	1	2	2	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	24642	4079	1833	1760	2337	735	938	1063	195	514	72	131	74	131	212	18	32	38	37	24	12	38	25	0	5	12	8	6	8	1	3	25	4	6	4	1	2	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	28977	6775	3495	2738	2685	1231	1234	1420	473	662	232	266	201	202	259	81	67	69	53	52	42	57	51	16	17	14	15	17	6	10	8	25	5	7	6	1	2	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	24577	4045	1833	1741	2222	733	961	1249	198	537	71	134	90	139	233	19	41	36	33	30	11	49	43	0	5	11	11	11	5	1	5	22	4	6	4	0	2	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	28932	6818	3505	2857	2710	1244	1239	1421	482	636	236	232	229	197	258	74	70	63	47	58	43	56	60	18	13	12	18	17	4	7	10	13	2	7	3	2	1	3	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	24577	4082	1835	1838	2253	717	940	1246	204	507	69	112	110	141	222	22	46	34	27	34	10	47	48	2	4	7	13	11	3	0	7	11	1	6	1	0	1	3	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	28987	6811	3464	2822	2676	1211	1188	1400	477	623	242	231	235	199	264	86	68	51	42	55	32	55	69	19	13	10	15	13	8	6	10	7	2	8	1	2	0	5	0	0	2	0	4	0	0	1	0	1	0	0	0	0	1	0	1	2	0	0
0.03	south28_active	80	24615	4069	1818	1852	2223	712	891	1231	208	507	68	124	114	133	232	26	47	23	24	27	10	48	55	4	3	6	12	8	6	0	7	5	1	8	1	0	0	3	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south29_all	80	28827	6845	3461	2807	2751	1246	1249	1423	458	604	261	218	221	184	278	92	85	52	38	45	41	44	66	21	10	11	16	7	10	6	9	11	3	6	1	3	0	5	0	0	0	0	4	0	1	1	0	1	1	0	0	0	2	0	1	2	0	0
0.03	south29_active	80	24528	4133	1785	1863	2299	775	949	1233	202	483	69	112	98	124	240	24	54	29	20	22	11	37	51	6	2	9	13	3	6	1	5	10	2	6	1	1	0	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
0.03	south30_all	80	28948	6880	3398	2758	2821	1259	1246	1420	472	589	255	234	197	183	280	88	88	50	40	38	39	37	44	19	14	16	12	6	11	7	17	15	2	4	1	2	1	3	0	0	0	0	0	0	1	1	0	2	1	0	0	0	2	0	1	1	0	0
0.03	south30_active	80	24597	4088	1749	1827	2391	796	957	1239	213	478	71	128	84	123	242	24	57	25	16	16	13	30	31	6	4	12	8	3	7	3	10	12	2	4	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0
0.03	south31_all	80	28328	6690	3469	2669	2680	1312	1282	1361	464	586	268	231	176	202	226	74	87	57	56	40	31	37	51	17	18	24	27	7	22	2	5	3	1	6	1	2	2	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
0.03	south31_active	80	23941	3993	1818	1702	2180	821	982	1178	207	460	78	117	91	131	187	21	49	26	26	17	9	26	43	8	5	22	22	6	20	0	4	1	0	6	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
0.03	south32_all	80	28771	6665	3501	2670	2770	1301	1279	1334	482	592	286	227	193	193	250	75	74	62	57	35	35	45	49	17	17	17	21	10	25	3	4	6	1	7	2	2	3	3	1	0	2	1	1	0	0	1	0	0	1	0	0	0	3	1	0	0	0	0
0.03	south32_active	80	24506	3917	1834	1708	2249	801	1001	1151	213	462	88	128	110	127	216	17	38	30	27	11	10	32	41	5	5	16	17	8	23	0	4	3	1	7	0	1	1	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0
0.03	south33_all	80	28746	6753	3431	2704	2777	1286	1246	1465	491	602	295	232	181	176	264	85	79	67	56	34	43	44	42	18	18	15	14	10	22	5	3	7	3	4	2	1	3	0	0	1	4	1	1	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0
0.03	south33_active	80	24406	3993	1796	1718	2251	764	979	1281	216	467	76	133	108	115	231	18	50	39	30	9	12	36	33	5	4	12	10	8	21	1	3	4	3	3	0	0	2	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south34_all	80	28987	6690	3477	2737	2857	1225	1316	1428	470	608	265	246	185	180	299	98	79	68	53	38	35	56	30	18	16	12	14	9	14	7	2	8	5	5	6	0	3	0	0	1	4	2	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0
0.03	south34_active	80	24549	4007	1812	1742	2350	712	1021	1234	212	480	68	145	117	120	268	22	42	38	32	13	10	48	23	3	3	10	11	6	13	1	1	6	4	4	0	0	2	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south35_all	80	28900	6717	3551	2703	2949	1261	1289	1460	443	586	268	264	200	177	332	99	94	61	48	39	33	48	40	16	13	15	20	8	21	8	4	7	9	2	5	0	3	0	0	1	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	24419	3990	1839	1741	2406	736	990	1268	208	465	57	149	124	120	299	32	54	32	33	20	12	40	31	5	3	8	18	4	18	2	1	5	8	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29240	6701	3679	2744	2880	1238	1243	1467	429	613	251	263	197	183	323	94	91	55	43	37	25	51	40	15	14	12	18	6	19	7	4	7	7	3	4	0	1	0	0	0	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	24705	4001	1887	1757	2393	754	938	1277	199	489	51	147	114	128	289	29	49	33	27	22	9	42	32	6	5	6	16	3	16	2	1	6	6	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29317	6651	3584	2775	2920	1239	1245	1392	430	603	246	277	213	135	296	85	87	55	53	40	28	34	48	15	11	20	18	9	25	3	5	7	7	3	2	1	0	0	0	2	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	24847	3926	1802	1794	2420	747	917	1204	192	487	60	160	120	92	269	29	51	33	28	27	8	28	39	6	3	11	16	6	21	1	1	6	6	2	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29204	6685	3609	2806	2952	1256	1223	1351	446	590	258	262	204	147	251	83	84	59	58	39	27	43	43	15	13	15	10	8	17	0	4	7	6	6	1	2	0	0	0	2	3	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	24792	3915	1802	1812	2480	786	904	1146	194	460	62	150	112	99	226	29	51	37	31	23	5	35	33	5	5	9	7	6	14	0	2	7	1	4	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29039	6691	3459	2763	2936	1181	1303	1346	454	623	252	264	193	151	245	70	80	67	63	39	33	56	39	17	10	15	10	6	21	2	4	10	8	5	1	2	0	0	0	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	24636	3918	1760	1784	2441	732	962	1140	200	498	60	158	104	96	221	22	48	39	35	18	8	45	31	5	3	9	6	5	17	0	3	10	2	3	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	28888	6637	3463	2715	2931	1213	1272	1342	473	628	256	253	197	162	259	70	76	74	63	45	34	59	34	16	9	11	14	3	24	3	7	10	9	4	2	2	1	3	0	2	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	24462	3889	1784	1743	2447	755	948	1133	228	494	56	144	104	110	227	16	41	41	33	23	8	46	26	5	3	6	8	1	21	1	5	10	3	2	1	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
