label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north20_all	80	37535	15305	14227	6133	4435	3088	3968	1928	2031	1026	797	1292	964	467	785	313	375	196	176	224	88	94	129	155	63	61	41	43	44	23	23	16	11	12	12	4	7	16	4	6	1	3	3	1	6	1	3	1	0	1	3	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	17618	5770	10740	2880	2177	1410	3199	953	1489	367	230	1063	772	252	661	173	295	63	101	181	29	21	101	139	46	45	18	21	35	5	4	4	3	6	6	2	3	15	3	4	1	1	1	1	6	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	47114	16440	14974	5638	9108	3026	5575	2446	1677	1060	813	690	907	569	360	435	236	223	326	134	128	209	156	67	58	56	104	39	45	31	27	23	13	9	13	20	5	23	6	4	3	3	2	3	1	1	2	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	31540	7800	11612	1360	7899	1166	4954	1669	1070	365	316	347	679	376	166	307	103	106	262	28	78	172	133	32	28	34	90	23	37	24	21	15	5	5	3	18	2	19	3	3	3	3	1	1	1	0	2	1	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	46968	16460	14879	5672	9093	3006	5666	2428	1727	1072	816	693	869	577	331	411	234	196	306	118	123	204	125	61	71	59	134	37	45	36	38	21	12	8	8	10	8	31	4	3	3	3	2	3	2	3	3	0	1	1	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	31405	7790	11506	1402	7788	1164	5043	1687	1119	381	333	360	653	367	146	282	99	95	244	30	65	173	106	24	41	36	122	21	31	31	29	13	4	2	2	9	2	28	2	1	3	3	0	1	2	2	2	0	1	1	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	47188	16361	14880	5578	9164	3014	5580	2411	1743	1056	815	678	856	583	323	362	234	220	330	121	139	227	121	61	73	73	110	41	54	55	44	29	16	6	6	13	9	22	4	3	3	3	5	2	1	3	2	0	1	1	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	31474	7667	11468	1402	7835	1174	4943	1671	1128	367	358	346	645	365	143	232	110	117	271	38	75	192	104	21	40	47	99	21	39	48	35	16	8	2	1	11	2	21	3	0	3	3	4	1	1	2	1	0	1	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	47325	16287	15085	5533	9252	2995	5606	2357	1780	1116	792	666	815	555	355	346	257	207	302	124	132	214	126	60	72	78	86	41	50	68	38	29	14	9	7	11	10	17	4	3	2	3	5	1	1	4	1	1	2	1	2	0	2	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	31554	7649	11611	1393	7935	1127	4973	1639	1206	374	360	323	608	339	166	216	125	112	243	32	64	189	104	23	44	54	80	22	34	61	28	19	6	5	1	9	3	17	3	1	2	3	4	0	1	2	0	0	2	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	47395	16382	15118	5546	9258	3048	5531	2393	1756	1098	809	676	783	559	372	376	257	224	333	115	128	257	124	67	67	69	77	42	38	85	34	21	17	12	9	7	9	8	7	4	3	6	5	2	0	1	1	2	1	1	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	31565	7746	11633	1425	7915	1183	4892	1688	1157	369	369	322	572	354	169	250	127	116	283	28	64	226	100	23	34	49	67	25	26	77	25	13	7	6	1	6	4	8	5	1	3	6	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	47268	16523	15203	5664	9151	3066	5457	2431	1728	1087	819	668	810	527	402	383	249	205	325	107	124	256	138	67	68	75	84	47	37	52	31	16	11	13	12	6	13	8	8	3	6	8	9	3	0	2	0	3	1	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	31526	7762	11810	1457	7847	1172	4813	1683	1135	370	384	317	596	335	181	255	119	108	278	22	58	226	109	23	37	58	67	28	25	44	23	11	4	5	3	6	8	8	5	2	3	8	8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	47477	16701	15116	5548	9221	2997	5310	2450	1704	1046	844	685	842	545	395	384	233	215	321	106	122	231	162	65	70	64	99	54	36	61	53	21	9	11	14	8	10	10	5	3	5	5	9	3	0	1	0	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	31664	7880	11760	1402	7947	1158	4645	1681	1102	343	372	332	634	336	168	252	108	113	281	25	58	202	135	19	33	46	82	31	26	50	44	17	2	4	4	8	7	9	3	2	2	5	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	47089	16467	14711	5591	8782	2935	5159	2435	1628	1010	882	706	852	521	396	343	239	208	303	116	131	160	165	56	75	72	121	44	37	47	55	30	11	8	14	6	8	12	4	4	4	7	9	3	1	1	1	3	0	1	0	1	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	31014	7645	11346	1405	7520	1131	4478	1619	1036	332	374	340	642	317	160	218	105	114	257	27	66	134	148	19	35	59	102	21	29	36	46	28	5	3	4	6	5	10	2	3	1	7	8	0	0	0	0	2	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	45428	16213	13789	5653	8217	2930	4896	2391	1554	999	876	711	838	502	371	347	251	220	340	115	112	137	155	62	77	65	110	43	38	66	57	40	14	6	10	5	6	9	4	3	4	5	4	3	1	0	2	4	0	5	0	1	4	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	28560	6970	10142	1436	6858	1051	4167	1535	929	296	341	330	616	279	148	193	106	113	278	33	53	116	140	22	40	52	99	18	29	56	48	37	7	2	3	5	1	6	1	2	3	4	3	0	0	0	1	2	0	4	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	42103	15677	12729	5801	7264	2852	4426	2201	1480	993	863	692	751	487	352	352	235	236	327	110	112	120	109	60	66	59	104	44	39	57	46	40	19	7	9	0	8	7	3	6	6	5	1	1	2	0	3	2	0	8	1	1	4	1	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	24302	6013	8683	1577	5735	893	3656	1305	832	278	298	293	489	248	140	197	85	108	258	35	57	94	94	20	31	45	88	20	28	49	37	33	9	2	2	0	2	4	0	4	3	4	0	0	0	0	1	0	0	7	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	47297	16437	15070	5440	8987	3005	5755	2389	1767	1021	871	735	857	531	350	343	240	208	327	129	123	152	165	55	63	76	80	38	49	55	36	29	15	9	7	8	12	8	3	9	8	1	13	4	2	6	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south31_active	80	31463	7815	11755	1355	7626	1097	5113	1663	1120	346	343	372	661	315	148	216	115	93	281	30	69	129	144	11	30	56	67	23	39	49	28	17	3	6	1	0	3	8	0	7	7	1	12	3	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	47408	16535	14778	5442	9114	2947	5661	2310	1760	1036	878	753	780	521	362	352	243	210	312	123	118	193	137	56	55	82	80	32	54	56	54	24	17	11	7	24	12	12	2	7	13	3	13	2	3	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south32_active	80	31441	7938	11553	1360	7810	1133	5026	1587	1126	359	344	373	592	320	161	210	112	94	247	31	67	164	118	12	24	59	64	21	45	49	44	18	5	7	1	17	4	12	1	5	12	1	12	2	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	47730	16606	14850	5520	9152	2961	5874	2316	1791	1081	856	778	749	524	367	360	236	219	322	116	108	201	121	75	51	87	93	33	41	52	51	25	12	13	8	29	8	24	2	7	11	4	11	3	1	2	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	31704	7881	11551	1366	7861	1161	5229	1565	1135	388	334	395	552	329	173	229	115	105	245	27	61	175	100	21	20	66	79	19	33	46	44	16	5	6	1	20	3	24	2	5	10	1	11	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	47392	16586	14822	5515	9046	3010	5872	2316	1802	1090	875	739	707	529	370	371	220	224	322	112	112	189	152	77	55	67	113	41	64	64	40	24	10	14	9	28	6	29	3	4	12	6	5	3	1	2	2	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	31374	7852	11435	1392	7788	1215	5200	1584	1158	415	359	376	497	329	169	242	106	114	245	20	54	159	125	24	26	46	102	26	55	58	36	16	5	7	1	21	2	29	3	2	10	2	4	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	47430	16394	14762	5590	8894	3070	5829	2391	1790	1081	873	753	799	538	353	354	234	234	303	124	123	151	158	86	66	70	92	47	63	66	46	28	7	24	11	20	10	28	2	5	3	7	3	1	1	3	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	31592	7690	11428	1423	7624	1255	5137	1633	1169	403	378	374	590	329	163	238	104	132	242	28	60	125	132	26	34	52	83	27	54	58	41	21	3	14	1	13	2	28	2	4	1	4	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	47499	16360	14926	5605	8783	3093	5875	2363	1729	1057	856	741	833	506	351	359	212	260	319	133	146	150	173	79	69	71	88	53	75	77	46	28	6	20	15	15	9	19	4	5	3	6	2	1	1	6	3	1	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	31626	7734	11610	1380	7491	1255	5180	1640	1112	386	381	374	647	294	146	238	99	157	264	32	78	119	150	24	35	52	79	31	65	70	39	22	3	12	3	10	1	18	2	4	2	4	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	47236	16398	15012	5611	8732	3014	5796	2395	1693	1063	833	750	821	507	347	362	225	256	326	135	143	154	176	70	69	75	88	47	72	58	40	30	7	21	11	12	14	9	5	5	4	4	5	1	2	5	3	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	31499	7752	11774	1383	7454	1203	5102	1674	1101	388	360	378	642	306	142	237	101	150	280	37	76	127	145	21	36	57	78	23	62	49	33	27	2	13	2	9	2	7	1	4	3	3	4	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	47451	16455	15084	5645	8966	3038	5654	2399	1702	1037	831	753	830	502	344	390	258	232	307	128	146	176	153	72	68	72	103	57	71	35	19	26	11	11	8	10	16	14	6	8	5	3	4	2	3	4	5	2	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	31753	7747	11834	1383	7717	1161	4980	1694	1120	390	344	386	651	296	150	262	137	143	260	27	83	147	127	22	32	54	89	38	63	24	13	19	6	6	2	8	2	12	1	6	4	1	4	0	0	3	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	47353	16387	14966	5661	8837	3010	5622	2459	1714	1013	853	693	806	534	371	405	271	216	316	124	132	163	143	74	58	82	120	60	82	40	24	37	14	10	6	5	11	14	6	7	3	1	4	4	2	2	5	1	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
