label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north15_all	80	42009	21525	12804	7558	4494	4032	3913	3266	1558	1031	848	644	936	395	348	281	346	310	196	130	134	82	93	132	66	92	44	31	26	36	20	18	22	17	11	11	6	5	10	3	5	2	2	6	0	2	0	1	0	0	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	24679	14711	8894	4808	2338	2672	3140	2621	790	254	336	244	762	123	131	89	194	228	95	42	37	21	54	107	44	76	29	6	4	30	11	15	8	6	1	2	1	1	5	2	1	1	1	4	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_all	80	43012	22310	13464	7875	4580	4106	4217	3439	1607	1053	875	636	1044	408	345	283	327	302	176	146	122	80	95	135	60	79	39	26	24	35	16	27	22	14	13	9	8	4	12	2	5	4	5	6	0	1	1	1	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	26116	15739	9703	5183	2499	2811	3449	2833	870	251	359	246	871	136	148	96	187	231	81	46	31	16	64	114	42	62	25	5	5	28	8	24	7	6	4	2	2	1	7	1	2	1	4	4	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	44762	23248	13924	7932	4754	4214	4446	3631	1616	1059	863	660	1088	409	365	288	317	317	177	134	107	88	93	150	67	103	41	32	24	47	14	28	16	9	15	8	5	3	18	3	3	4	6	7	0	1	4	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	28078	16869	10329	5296	2713	2895	3697	3084	922	225	373	267	919	150	172	105	185	240	81	46	26	19	66	128	50	93	28	8	4	41	5	23	3	4	5	2	1	0	10	2	2	1	4	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	44720	23333	13831	7930	4773	4331	4395	3628	1556	1029	889	659	1051	392	361	293	298	296	183	139	99	88	98	146	73	107	33	33	26	45	18	27	9	14	10	7	7	3	18	3	2	2	6	5	0	1	4	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	28044	16985	10294	5298	2693	2989	3614	3102	918	230	398	273	882	154	155	111	176	207	95	49	27	22	70	116	57	100	21	12	6	40	4	22	0	6	4	2	1	0	10	3	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	44950	23290	13429	7722	4835	4299	4398	3500	1497	1038	860	654	992	410	365	304	287	285	198	135	101	86	87	142	108	117	38	36	29	50	18	36	4	16	9	15	9	5	11	4	2	1	4	10	2	1	4	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	28305	17017	9953	5121	2692	3029	3632	2988	871	251	390	278	825	153	153	105	166	196	104	47	35	21	53	120	87	110	24	9	10	48	6	30	0	6	2	7	2	1	4	4	0	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	44989	23313	13461	7639	4854	4248	4602	3509	1473	1033	895	642	952	407	360	312	303	260	200	147	111	82	80	120	128	90	43	36	34	50	22	45	8	24	8	14	8	7	6	5	4	0	0	9	3	1	1	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	28443	17028	9956	5080	2733	3009	3818	2966	839	256	410	274	785	163	144	114	182	186	102	53	48	16	44	96	103	80	27	11	10	46	12	35	2	9	0	7	2	2	4	4	0	0	0	8	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	44194	23213	13790	7564	4796	4017	4704	3616	1484	997	833	647	1092	426	369	298	310	285	169	126	104	102	106	109	112	93	39	32	27	92	20	46	12	16	11	4	5	5	14	5	1	9	4	6	2	1	1	0	1	0	0	0	0	1	12	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	27994	16987	10299	4947	2747	2787	3951	3041	872	229	367	264	912	147	157	117	198	206	75	53	36	23	66	81	86	70	20	7	7	82	9	31	3	6	2	1	0	3	8	2	0	5	4	3	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	44341	23321	13773	7667	4825	4129	4579	3715	1450	1002	875	644	1018	430	362	315	307	292	162	126	94	98	109	110	98	105	40	32	31	81	18	38	12	9	13	6	3	5	11	6	1	7	2	7	3	2	2	3	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	28144	17165	10145	5082	2741	2907	3860	3142	847	249	403	261	864	128	150	121	203	197	72	52	31	29	63	81	73	84	19	8	4	74	8	22	5	4	2	3	0	2	7	3	0	4	1	4	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	43967	23528	13792	7834	4879	4087	4402	3540	1507	980	873	649	1090	434	352	320	315	339	177	128	89	100	114	113	96	105	49	38	35	88	22	20	14	8	13	8	7	4	5	5	2	1	2	5	3	2	2	4	2	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	27788	17416	10064	5183	2734	2923	3649	2982	913	238	391	271	923	145	130	127	208	233	86	58	33	27	63	83	70	90	26	8	7	84	7	15	4	2	1	5	1	1	2	2	0	0	1	3	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	44021	23653	13907	8080	4833	4163	4345	3792	1550	992	905	659	1082	456	334	329	315	338	175	131	93	94	108	123	104	106	47	42	30	49	21	18	14	7	11	8	8	6	2	4	4	0	1	3	3	1	2	7	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	27855	17477	10194	5360	2756	2972	3611	3252	943	229	403	269	922	166	125	137	216	240	88	61	41	29	63	91	83	94	27	9	7	47	9	10	4	3	1	5	2	3	1	4	2	0	0	2	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	44262	23441	13984	8025	4851	4146	4296	3810	1577	993	950	675	1040	454	348	290	348	310	168	154	95	91	106	127	102	102	46	37	29	62	24	22	15	9	13	7	9	6	1	3	3	0	1	0	1	0	0	7	1	2	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	28091	17269	10350	5350	2768	2939	3567	3269	956	219	433	274	876	178	143	124	231	229	85	73	38	22	68	98	81	86	30	10	6	59	9	16	2	4	0	5	3	4	0	2	2	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	44051	23072	13840	7863	4734	4201	4331	3759	1597	1000	965	691	1054	449	354	303	334	286	163	161	108	84	109	121	107	75	41	28	18	66	24	22	15	11	8	2	10	6	6	3	2	0	0	1	2	1	0	5	1	2	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	27785	16934	10380	5259	2654	2904	3608	3228	957	213	443	275	867	180	152	126	216	212	85	69	41	18	74	98	82	62	31	7	4	63	9	14	0	5	0	1	3	4	5	2	2	0	0	1	1	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	44567	22881	13676	7901	4710	4324	4447	3557	1588	1032	930	683	1142	460	380	296	355	259	150	141	116	96	99	100	116	53	44	26	22	48	23	27	12	14	9	5	9	8	5	2	1	0	4	2	3	1	1	4	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	28208	16694	10256	5279	2625	2980	3707	3029	942	215	435	259	958	183	172	115	233	190	72	62	39	20	74	84	84	40	32	7	4	44	11	21	0	5	0	1	2	6	5	1	1	0	4	1	1	1	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	44840	23290	13816	7918	4741	4335	4517	3584	1598	1013	914	655	1228	442	386	293	330	292	153	132	123	96	106	92	101	60	49	17	32	51	21	21	10	13	10	4	10	7	6	0	0	1	5	2	3	2	1	2	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	28306	16991	10383	5231	2674	3004	3771	3042	956	208	434	255	1024	173	167	103	212	210	69	59	41	21	72	77	71	48	31	4	5	46	9	17	0	4	1	0	3	4	6	0	0	0	4	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	44953	23681	14029	7925	4759	4302	4638	3657	1566	1007	894	661	1216	444	385	295	319	278	151	131	121	99	106	86	99	75	45	22	32	52	21	20	8	17	12	5	7	5	1	2	2	1	6	4	3	2	2	4	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	28313	17353	10558	5206	2707	2971	3885	3109	945	203	416	261	1012	179	165	106	218	199	64	57	39	29	64	71	68	57	23	5	5	46	9	18	0	6	1	0	2	3	1	0	2	0	5	3	1	1	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	45134	23809	14141	7837	4878	4318	4609	3642	1629	962	886	674	1138	432	373	306	318	261	159	140	100	87	113	94	85	95	52	23	30	36	23	13	9	17	13	6	5	5	2	4	2	2	8	3	2	2	1	3	2	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	28521	17389	10584	5135	2787	3018	3874	3099	942	196	412	266	934	163	157	108	222	184	72	53	36	23	71	71	64	77	33	5	6	28	11	11	1	7	2	2	3	2	1	0	2	1	6	2	1	1	1	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	45106	23520	13375	7901	4822	4208	4370	3605	1633	992	856	682	1053	453	358	301	304	292	190	134	123	75	95	102	99	105	52	32	25	31	22	25	13	14	5	9	9	4	12	4	7	7	4	1	0	2	1	0	1	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	28495	17238	9799	5259	2721	2948	3663	3081	936	222	360	267	862	169	138	119	187	210	107	53	37	15	59	77	71	83	28	9	7	25	12	24	3	7	0	2	5	0	5	1	1	6	2	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	45072	23248	13429	8089	4792	4108	4395	3585	1570	1021	868	679	1020	425	367	304	288	322	175	131	126	76	91	98	96	102	41	31	40	42	28	26	14	15	7	8	7	4	12	3	6	6	8	0	2	0	1	2	1	0	6	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	28386	16911	9902	5424	2710	2853	3669	3056	900	226	350	277	821	157	148	124	174	240	103	55	41	17	53	70	66	85	21	9	12	33	16	23	2	6	2	3	3	0	6	1	1	4	2	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	44774	23295	13439	8017	4848	4146	4404	3648	1518	994	893	665	998	395	373	294	287	335	154	132	109	94	102	101	86	90	37	37	36	44	25	26	14	13	8	13	6	3	12	3	5	5	9	0	2	0	4	3	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	28153	16920	9902	5391	2794	2912	3657	3094	904	218	367	275	796	154	163	116	178	252	99	59	41	18	60	73	55	74	24	14	12	36	15	22	2	4	2	4	0	0	6	2	2	3	2	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	44671	23404	13788	8006	4739	4256	4346	3682	1568	1009	898	647	983	415	365	271	280	323	169	132	114	98	109	94	96	101	29	30	34	39	22	31	14	14	8	10	5	2	18	5	4	3	10	3	2	1	4	4	1	1	0	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	28124	17141	10189	5371	2703	3017	3555	3128	916	204	365	269	804	145	158	100	179	234	111	59	36	20	60	67	68	87	18	13	14	28	14	25	2	6	2	3	0	0	10	3	2	1	3	3	0	1	2	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	44461	23316	13883	7847	4665	4309	4289	3674	1598	1037	915	642	1036	434	384	256	283	287	167	142	122	110	104	99	104	95	28	31	27	39	19	34	17	12	11	10	3	3	12	8	3	3	2	7	1	1	3	3	1	3	0	3	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0
0.03	south35_active	80	28150	17133	10221	5262	2645	3045	3506	3113	908	201	375	244	877	151	166	96	192	201	105	68	36	26	53	75	80	75	16	11	12	27	10	28	4	6	2	2	0	0	5	4	1	1	1	7	0	1	2	3	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	44233	22942	13860	7818	4691	4331	4145	3738	1604	1026	879	643	1058	457	355	290	313	256	163	157	120	110	95	113	83	87	33	30	21	36	20	35	12	13	9	10	5	5	9	7	2	4	2	7	1	1	0	2	1	2	0	4	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0
0.03	south36_active	80	27936	16888	10209	5246	2643	2981	3371	3175	902	194	367	241	902	161	146	101	208	169	88	74	36	27	53	86	63	68	15	7	11	25	12	25	4	6	2	3	1	0	5	3	0	2	2	7	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	44490	22962	13832	7686	4736	4349	4222	3541	1631	1045	874	707	1171	454	344	289	316	248	169	151	106	106	115	137	84	81	42	35	20	35	19	45	10	14	12	5	4	7	6	11	1	5	2	4	1	1	1	1	0	2	0	3	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0
0.03	south37_active	80	27974	16799	10141	5117	2693	2975	3470	2961	950	203	383	269	1000	178	135	109	209	159	85	67	33	27	71	108	65	64	18	7	5	30	9	36	4	7	5	2	1	1	4	5	0	2	2	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	44818	23036	13737	7714	4881	4149	4287	3490	1609	994	839	749	1229	417	336	306	317	266	195	133	99	108	127	140	83	95	50	46	22	33	19	57	10	15	9	8	4	6	6	9	2	5	1	0	1	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
0.03	south38_active	80	28138	16825	10128	5121	2829	2890	3536	2890	947	210	389	296	1045	156	130	111	202	176	85	59	36	25	80	113	71	80	29	14	5	26	11	48	3	6	4	3	1	1	5	5	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south39_all	80	45092	23057	13735	7688	4897	4132	4457	3640	1574	982	827	725	1175	399	334	293	312	297	201	119	111	92	122	128	95	117	41	37	21	39	17	43	14	12	9	10	5	5	6	7	3	5	1	2	1	1	1	2	0	0	0	1	0	0	5	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	28354	16862	10161	5117	2809	2933	3685	3049	921	215	373	296	1004	152	137	101	195	217	93	42	37	22	79	97	79	104	25	15	3	34	5	34	3	7	4	5	3	1	5	3	1	3	0	2	1	0	1	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	44817	23295	13847	7783	4949	4160	4511	3662	1581	1002	849	680	1133	379	349	295	290	311	193	124	104	83	118	116	87	138	51	33	25	44	20	35	19	11	8	11	3	7	5	3	4	5	2	2	3	1	0	3	0	0	0	1	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	28136	16984	10276	5204	2794	3000	3754	3082	909	220	379	285	952	148	140	97	180	232	93	49	32	18	69	85	71	127	31	13	5	36	5	30	3	6	3	7	3	2	4	1	1	3	1	2	1	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
