label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north6_all	80	64891	18163	9136	9915	4214	3471	3249	1591	1448	1428	1201	1084	764	369	396	471	242	214	177	134	188	104	90	83	85	82	48	22	23	22	32	25	18	18	9	13	9	10	5	8	6	7	4	2	2	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	40551	10111	4727	6078	2072	1926	1992	770	735	873	684	694	448	176	198	273	124	112	98	78	115	49	43	48	47	47	20	9	13	11	16	6	7	12	7	8	2	6	2	7	1	0	1	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	64820	18135	9042	9750	4247	3555	3203	1564	1376	1414	1203	1120	756	362	386	579	234	206	167	161	185	103	89	90	71	84	43	24	28	24	37	24	20	21	13	10	12	4	5	5	3	6	4	1	3	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	40558	10076	4708	5954	2195	1961	1996	766	715	860	682	713	441	169	198	322	120	108	89	98	110	52	43	60	38	47	11	12	14	11	22	7	5	13	7	6	4	3	3	3	0	1	2	0	2	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	65654	18038	9171	9729	4179	3498	3214	1610	1378	1392	1199	1154	767	393	392	592	228	190	157	167	167	107	88	84	72	92	35	27	23	26	42	43	18	17	13	10	7	1	7	5	5	5	4	0	2	1	3	0	5	0	1	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	40964	9973	4791	5935	2168	1904	1948	787	715	853	688	713	448	185	201	331	114	106	83	102	97	59	41	58	37	61	10	13	11	10	25	14	5	10	6	9	2	0	4	2	3	1	2	0	1	1	2	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	65481	17931	9212	9859	4282	3533	3209	1604	1346	1376	1074	1133	748	380	370	576	224	215	156	166	183	109	91	100	58	98	34	28	35	22	42	47	13	21	11	9	8	4	8	6	3	2	5	0	3	2	4	2	4	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	41043	9894	4843	6049	2273	1961	1919	788	669	808	602	687	446	170	188	331	117	124	76	97	111	65	44	61	27	68	13	16	13	6	30	16	3	14	4	7	4	2	4	2	3	2	4	0	2	1	2	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	65240	18016	9301	9762	4199	3511	3192	1605	1315	1380	1027	1111	783	413	385	514	215	223	161	149	190	118	85	119	51	83	41	34	33	16	26	51	15	18	11	7	9	4	10	3	3	2	9	0	2	4	1	2	4	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	40991	9903	4925	6002	2188	1970	1875	787	681	805	562	656	463	184	194	296	115	129	83	81	128	72	44	75	23	59	22	20	17	5	18	24	8	13	6	4	5	3	6	1	3	2	6	0	1	3	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	64352	18184	9176	9987	4215	3445	3140	1644	1372	1331	1076	1107	836	407	364	529	234	185	168	133	212	97	64	95	58	60	31	25	25	21	20	19	29	18	10	11	7	4	4	2	4	5	1	3	1	3	0	19	6	1	1	2	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	40356	10125	4761	6065	2156	1863	1890	802	721	778	594	673	499	180	188	338	120	109	77	60	123	58	30	51	33	30	11	17	13	8	15	11	9	14	5	6	2	2	0	0	0	4	0	1	1	1	0	19	3	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	64541	18283	9079	10189	4256	3421	3110	1690	1324	1373	1099	1151	753	378	357	523	224	186	161	125	202	93	68	103	67	64	26	26	27	26	24	21	28	26	13	7	7	6	5	6	2	5	1	2	0	2	4	19	5	1	1	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	40568	10124	4736	6269	2187	1819	1828	828	684	798	652	692	441	171	181	328	116	106	77	50	122	58	29	53	35	39	11	16	13	10	18	11	8	15	6	3	2	3	1	3	1	4	0	0	0	1	4	18	3	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	64593	18303	9055	10213	4237	3478	3141	1601	1372	1365	1078	1162	747	376	367	500	223	195	153	141	212	103	66	91	63	80	36	27	27	20	29	19	30	19	16	13	6	4	4	8	4	6	1	1	0	2	7	15	2	0	0	2	4	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	40651	10156	4699	6264	2194	1880	1857	775	735	795	622	719	442	166	205	274	109	117	84	57	136	58	32	47	30	57	18	16	14	11	18	8	12	6	7	7	1	2	1	4	1	5	0	0	0	1	5	14	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	65123	18156	9094	10263	4312	3523	3156	1623	1370	1411	1114	1175	735	370	349	493	230	215	164	152	189	95	85	109	67	72	39	24	28	22	24	23	26	18	11	15	6	4	11	7	4	2	1	1	1	2	7	5	6	0	0	2	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	40957	10063	4709	6371	2225	1907	1838	790	740	833	660	748	441	171	193	260	107	107	80	67	133	49	40	64	31	52	21	10	16	11	13	14	17	7	3	10	1	2	8	4	1	2	0	1	1	1	5	4	4	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	65381	18175	9189	10267	4354	3576	3211	1574	1377	1393	1090	1247	774	364	371	500	235	223	164	162	189	100	85	103	74	81	42	26	23	26	32	38	25	13	10	16	10	5	9	10	4	4	0	1	1	1	3	5	6	0	0	0	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	41241	10099	4716	6431	2245	1980	1885	774	737	806	630	770	469	171	206	245	114	119	85	87	131	55	37	57	39	51	22	12	14	11	20	29	18	5	5	11	3	2	7	7	0	4	0	1	1	0	1	5	4	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	65315	18216	9287	10155	4332	3521	3159	1577	1325	1368	1121	1184	784	334	392	523	240	243	196	142	198	106	87	100	74	76	40	30	22	24	28	41	25	14	5	25	10	4	13	11	3	4	1	2	1	1	0	4	6	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	41210	10058	4797	6343	2264	1889	1899	779	708	810	641	737	464	157	227	277	119	125	84	79	138	62	36	59	37	46	22	12	13	8	16	31	19	9	2	17	3	2	8	7	0	4	1	1	1	0	0	4	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	65344	18148	9288	10131	4325	3415	3105	1554	1330	1308	1048	1095	796	343	380	549	222	258	196	145	202	99	82	111	77	73	30	39	19	26	37	44	23	22	6	16	13	4	9	15	4	3	1	1	1	1	0	6	6	2	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0
0.03	north17_active	80	41195	10044	4802	6329	2239	1825	1862	785	701	763	580	639	485	152	213	309	119	146	89	83	124	58	34	66	38	47	15	19	10	9	26	34	15	15	4	9	5	2	4	9	0	3	1	0	1	0	0	5	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0
0.03	north18_all	80	65186	18177	9148	9894	4292	3410	3020	1512	1373	1355	1050	1093	815	367	389	545	244	259	192	134	196	96	77	112	76	76	34	46	20	22	39	29	24	21	6	15	8	3	8	9	6	5	2	3	2	0	0	6	2	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0
0.03	north18_active	80	41025	10023	4706	6105	2248	1813	1782	764	732	821	587	661	497	170	216	321	132	141	90	62	103	52	37	60	47	54	17	22	9	9	32	20	17	15	4	8	5	2	2	4	2	4	1	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0
0.03	north19_all	80	64974	18174	9201	9899	4257	3431	3057	1529	1366	1369	1055	1072	859	394	346	485	223	238	156	130	194	101	69	122	80	76	30	35	16	23	38	18	22	22	8	20	8	3	9	7	6	5	2	5	2	1	2	6	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0
0.03	north19_active	80	40865	10039	4780	6172	2196	1826	1793	760	738	815	610	674	508	186	175	311	119	134	76	60	103	59	30	66	46	58	13	17	8	12	30	13	12	16	4	15	6	3	5	2	2	1	1	2	2	1	1	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0
0.03	north20_all	80	65134	18172	9167	9698	4290	3494	3117	1554	1363	1355	1101	1122	803	424	355	456	247	210	146	140	186	104	68	117	73	71	35	27	17	17	33	11	25	17	8	14	8	5	10	6	3	6	3	6	1	1	2	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north20_active	80	40939	10060	4667	6050	2250	1875	1812	770	736	811	628	717	461	206	184	295	138	107	66	66	101	61	35	59	39	53	19	14	9	11	25	8	18	13	4	9	7	4	6	3	2	2	1	3	1	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south21_all	80	59601	17418	8739	9373	3932	3313	3022	1574	1283	1301	1074	1067	734	413	346	485	219	219	153	155	167	101	76	110	66	73	48	26	20	15	34	22	17	15	11	11	4	5	3	4	1	2	2	3	0	3	0	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	36856	9371	4490	5708	1961	1774	1761	756	656	770	591	651	416	174	181	321	90	119	64	70	101	53	30	61	44	46	19	11	8	9	16	5	11	12	5	8	2	2	2	1	0	1	1	2	0	1	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	61349	17890	8872	9567	3994	3299	3090	1574	1343	1303	1072	1032	758	403	370	490	257	228	155	151	185	115	75	92	75	62	47	25	25	14	32	24	25	14	13	12	4	5	3	5	3	2	2	4	2	1	0	2	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
0.03	south22_active	80	37897	9762	4604	5878	1992	1802	1827	771	717	769	615	670	435	170	195	332	136	129	63	70	119	66	36	46	51	42	21	11	11	6	15	12	14	8	8	9	1	3	2	3	1	0	1	1	2	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	63454	18468	9086	9832	4154	3295	3127	1592	1365	1314	1063	1100	800	410	374	535	271	219	157	149	223	105	89	99	79	64	38	25	24	16	30	22	25	12	12	10	3	4	5	6	3	6	2	2	3	0	1	2	3	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
0.03	south23_active	80	39634	10197	4735	6145	2103	1782	1850	801	711	767	590	698	480	182	194	352	143	117	67	72	143	52	40	56	52	45	19	9	9	7	18	9	11	6	7	7	0	1	1	4	1	3	0	0	2	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	64837	18569	9141	9739	4264	3334	3268	1581	1403	1297	1076	1133	809	407	379	593	250	208	153	141	222	116	84	99	81	70	41	27	29	13	25	23	24	14	10	17	6	6	5	8	3	6	1	3	5	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
0.03	south24_active	80	40571	10252	4732	6056	2186	1781	1936	791	724	773	625	726	502	191	184	393	138	102	74	75	134	60	35	66	54	47	18	9	12	6	14	10	14	7	6	14	0	2	1	5	1	3	0	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	65046	18262	9152	9668	4335	3344	3284	1606	1390	1284	1038	1177	829	402	378	581	239	229	164	151	222	104	75	101	73	81	43	28	27	14	27	20	21	10	6	18	7	7	12	7	2	5	3	3	3	2	1	2	1	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	41041	10027	4727	5933	2224	1780	1976	775	705	739	598	737	529	187	190	375	125	113	75	90	127	52	31	64	44	43	16	14	11	7	13	10	11	5	3	11	2	2	9	4	1	4	1	1	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	65369	18086	9193	9671	4305	3424	3324	1649	1405	1363	1036	1192	833	408	344	593	224	245	168	156	209	109	70	98	64	98	38	34	26	20	25	20	16	16	7	21	8	4	12	5	4	4	3	5	3	2	0	3	3	0	0	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	41153	9984	4706	5892	2210	1828	2048	784	723	783	618	746	503	191	169	402	120	121	71	87	117	57	31	55	39	59	10	19	11	9	14	10	9	10	2	13	4	1	9	3	0	4	1	3	1	2	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	64411	17931	9255	9735	4325	3474	3272	1621	1382	1397	1090	1195	825	416	360	596	235	246	184	161	188	102	64	94	56	82	42	29	26	21	23	24	12	20	10	12	6	5	15	4	6	1	2	4	4	2	3	2	2	1	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	40508	9884	4755	5951	2234	1915	2026	757	717	763	631	762	491	191	190	385	127	127	75	93	108	53	32	51	28	42	15	18	12	7	13	18	4	15	3	6	5	2	15	3	2	1	1	2	2	2	2	1	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	62541	17448	9064	9417	4118	3343	3177	1622	1331	1377	1082	1173	806	380	327	553	236	235	175	146	167	86	70	104	65	81	41	27	23	22	27	32	11	18	10	14	5	6	16	3	6	0	3	4	4	2	5	1	2	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	38871	9446	4600	5720	2090	1782	1929	742	700	745	615	741	460	181	159	350	122	124	78	77	90	46	34	66	31	53	18	11	9	10	14	26	4	15	2	8	4	2	11	3	2	0	1	3	2	2	3	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	59753	16906	8789	9168	4067	3261	3074	1558	1296	1344	1044	1134	741	348	335	511	237	216	185	137	138	78	67	112	61	67	41	34	24	22	24	38	9	20	9	8	2	7	14	5	7	1	1	2	4	4	5	1	0	1	0	0	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	36827	9017	4468	5532	2081	1724	1822	728	672	725	571	712	430	161	164	309	127	113	80	66	80	41	30	75	27	43	20	13	12	9	13	26	6	14	2	6	2	3	7	5	3	0	0	2	2	3	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	57720	16420	8579	8801	3953	3152	2970	1520	1266	1224	1020	1078	726	337	318	466	242	198	174	124	139	77	57	115	59	60	36	35	21	21	32	48	11	19	9	12	3	4	12	5	3	1	1	6	11	5	4	2	0	0	0	0	0	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	35454	8709	4307	5268	2043	1632	1754	705	605	676	552	659	441	157	149	273	118	98	81	53	66	42	23	79	25	35	19	14	11	13	18	35	6	11	2	8	3	2	4	5	3	0	0	2	6	4	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	59169	17242	8642	9098	4022	3225	3092	1599	1308	1387	1020	1159	762	352	377	408	243	197	156	150	230	105	73	99	66	62	32	25	23	21	26	23	18	6	13	9	8	7	11	6	3	8	2	2	1	0	1	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south31_active	80	36748	9180	4323	5430	1967	1746	1831	755	661	783	573	750	439	168	186	256	121	101	76	79	127	48	34	78	27	37	17	16	12	9	17	11	10	2	5	6	7	2	11	3	2	6	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south32_all	80	58766	16977	8623	9062	4003	3270	3080	1559	1315	1272	1009	1169	764	340	331	487	247	185	151	157	204	98	64	119	55	70	27	23	26	18	20	35	17	11	13	10	7	14	9	8	4	10	1	2	3	0	1	1	0	0	0	1	0	1	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south32_active	80	36334	9045	4350	5443	1989	1779	1840	716	659	702	548	732	440	149	169	303	133	91	79	89	120	45	30	82	21	44	15	13	13	11	13	24	7	7	5	7	4	8	8	6	3	10	1	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south33_all	80	60466	17508	8772	9239	4041	3393	3046	1573	1337	1336	1008	1158	857	379	326	483	261	213	145	154	178	112	80	109	60	74	23	30	32	19	18	31	18	12	17	11	5	16	7	10	4	10	2	2	9	0	0	2	1	0	0	1	0	2	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	37496	9446	4490	5562	1998	1866	1766	730	707	776	529	733	489	168	173	300	136	109	75	92	100	52	35	66	23	54	11	15	12	10	14	19	7	7	7	8	2	8	6	6	3	10	0	0	6	0	0	1	1	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	63079	18041	9099	9657	4226	3532	3144	1575	1368	1337	1062	1119	856	372	350	534	263	211	151	143	188	130	79	117	60	73	31	30	29	15	21	33	21	12	14	14	5	15	4	6	3	9	4	1	9	0	0	1	1	0	1	1	0	2	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	39423	9904	4699	5944	2167	1913	1790	760	736	780	559	695	508	164	190	347	133	113	80	91	114	78	38	74	31	60	16	18	16	9	16	23	13	8	8	9	2	7	2	3	2	7	2	0	6	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	64234	18416	9244	9900	4261	3523	3189	1578	1416	1419	1065	1150	879	390	368	472	266	231	147	146	194	119	87	99	71	79	34	31	31	15	25	23	18	8	13	13	3	10	7	5	2	5	4	1	7	0	0	1	1	3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	40329	10111	4799	6095	2226	1935	1827	769	758	847	556	723	545	171	203	299	121	128	81	83	119	69	41	66	39	67	17	16	17	10	14	14	10	4	8	6	2	3	4	2	1	2	2	0	6	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	64865	18404	9112	9841	4307	3520	3164	1582	1396	1405	1099	1156	865	366	391	465	242	216	151	136	206	110	77	83	83	77	35	30	27	15	26	27	21	9	11	13	4	19	11	6	2	5	8	1	0	0	0	0	3	4	2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	40793	10080	4745	6063	2250	1974	1883	763	736	826	590	747	541	165	223	280	109	120	77	68	135	63	40	52	48	45	17	16	17	11	13	15	12	2	5	6	4	13	8	2	1	2	4	1	0	0	0	0	3	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	64620	18290	9094	9880	4236	3453	3179	1568	1440	1433	1066	1188	814	374	368	525	232	218	164	154	189	94	83	91	87	77	38	29	21	18	24	23	18	17	10	14	8	18	17	11	2	5	11	2	0	1	0	3	3	4	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south37_active	80	40448	9940	4733	6078	2179	1935	1905	749	775	859	573	766	495	172	209	323	105	130	81	79	135	41	34	57	51	39	22	12	12	9	13	7	4	7	5	6	4	14	10	5	0	2	6	2	0	1	0	3	3	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south38_all	80	62062	17818	8889	9562	4095	3368	3049	1603	1384	1403	1100	1121	783	381	346	521	211	222	164	147	175	90	76	85	74	69	34	23	21	22	18	32	17	17	9	12	11	15	20	10	2	2	10	5	1	1	0	3	3	3	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	38757	9578	4575	5870	2074	1850	1795	763	741	846	628	732	451	177	186	321	95	118	72	77	116	38	30	39	47	29	20	9	8	9	14	14	7	8	5	6	7	11	15	4	0	2	4	5	0	1	0	3	3	2	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	59278	17178	8669	9179	3971	3319	2977	1568	1383	1335	1042	1089	717	364	346	581	224	226	153	125	187	94	78	91	69	49	32	25	24	24	20	34	16	16	10	10	10	9	12	6	4	2	8	4	1	3	0	4	0	1	2	2	0	0	0	0	0	1	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	36644	9140	4396	5591	1981	1757	1729	745	719	801	576	684	429	154	179	394	111	115	63	64	115	44	32	46	43	22	23	12	12	6	13	21	9	8	4	6	4	6	7	4	0	2	4	4	0	2	0	4	0	1	1	1	0	0	0	0	0	1	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	56962	16598	8528	8674	3951	3237	2865	1519	1351	1276	1004	1014	700	360	335	529	224	230	153	128	189	107	70	90	61	44	26	29	27	25	17	41	19	11	13	8	11	5	6	2	3	3	3	3	1	3	2	2	0	0	2	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
