label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north8_all	80	46657	28072	13563	5948	4061	2580	2531	2025	2166	1199	746	601	473	605	765	418	419	395	167	114	133	95	86	57	97	40	49	20	33	31	57	34	15	6	9	4	7	13	10	5	4	4	11	9	0	1	1	2	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	26931	17443	8072	3080	2068	1225	1339	1129	1337	668	395	292	227	345	487	241	257	254	96	61	74	51	56	29	59	21	30	10	12	13	33	24	8	3	5	4	2	6	2	4	2	3	9	4	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	46881	28309	13405	6015	4059	2557	2526	2032	2206	1221	741	602	482	568	762	432	389	415	175	116	122	97	77	65	114	37	35	28	30	21	56	43	14	4	10	7	7	12	10	7	6	4	13	5	0	1	0	2	0	0	0	0	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	27136	17741	7952	3115	2031	1243	1371	1134	1382	674	386	292	223	321	496	247	237	279	93	56	61	47	47	36	77	18	20	17	9	8	29	29	9	1	6	6	2	8	2	5	4	3	10	5	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	46790	28056	13183	6028	4081	2630	2550	2084	2239	1232	792	579	471	548	782	398	371	383	180	103	133	93	92	76	98	40	35	29	18	27	32	41	14	7	11	8	6	14	8	7	5	4	12	6	0	0	0	2	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	27001	17659	7849	3084	2061	1279	1381	1189	1371	671	408	267	207	316	513	243	233	241	104	52	73	43	50	47	59	13	20	14	5	15	15	27	9	4	7	6	2	8	2	4	3	3	8	5	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	45548	27304	13260	6032	4055	2556	2305	1974	2028	1247	758	534	443	525	630	447	334	296	161	116	125	97	117	80	86	54	48	29	22	31	24	19	16	6	12	14	5	7	7	5	3	9	4	6	1	10	1	0	3	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_active	80	26101	17014	7940	3091	2071	1214	1237	1119	1217	698	379	238	213	295	401	257	163	174	92	54	77	46	71	42	58	25	27	13	12	10	14	10	11	1	8	5	2	2	1	3	2	8	3	3	0	4	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_all	80	44535	26641	12706	5841	4065	2484	2247	1923	2001	1207	749	534	465	507	640	398	359	315	172	107	123	98	101	77	95	49	51	23	26	29	21	25	13	11	10	13	5	10	8	4	2	10	4	3	4	5	2	0	2	1	1	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	25377	16398	7531	2990	2071	1176	1212	1074	1198	643	389	235	222	270	390	234	175	188	94	42	74	45	57	47	58	23	34	11	14	11	13	16	10	3	7	4	1	4	1	2	1	10	2	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	43238	25782	12245	5602	3987	2454	2259	1876	1989	1216	753	528	465	525	593	388	368	285	173	94	122	102	75	72	108	37	46	17	30	29	20	42	13	9	9	13	6	6	11	3	4	8	2	4	4	5	2	0	1	1	0	4	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north13_active	80	24376	15836	7231	2834	1997	1136	1203	1069	1183	634	370	233	215	286	353	225	191	184	92	43	68	43	42	39	68	14	29	9	14	15	11	30	11	5	6	5	2	3	3	0	2	7	1	1	3	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_all	80	43619	26001	12332	5568	3968	2448	2295	1950	2022	1208	766	551	489	537	586	371	405	291	180	101	127	95	67	73	116	34	39	25	26	25	28	42	17	14	12	5	5	6	12	7	4	5	2	4	3	0	2	1	0	1	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	24778	16017	7271	2787	2033	1112	1201	1112	1221	622	391	247	233	294	358	210	228	192	98	44	73	46	40	45	78	13	27	15	11	14	17	30	12	8	9	1	2	2	4	0	2	4	0	1	3	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	44691	26653	12693	5766	3948	2524	2390	1943	2088	1206	793	576	500	544	610	404	415	267	186	92	135	100	66	94	94	40	37	27	24	23	25	40	20	14	10	7	5	3	5	6	5	6	1	4	1	1	3	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	25488	16447	7601	2949	2002	1154	1255	1071	1242	633	382	252	247	314	391	247	241	173	109	42	82	55	39	55	63	18	24	15	6	16	13	27	14	9	9	1	2	0	3	0	3	4	0	1	1	0	1	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	45687	27959	13150	6057	4090	2539	2496	2020	2094	1231	805	586	522	559	623	434	405	319	180	94	135	87	81	97	96	47	34	34	19	18	33	43	20	16	9	6	7	3	2	4	5	3	2	3	2	1	4	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north16_active	80	26217	17387	7811	3090	2047	1194	1328	1102	1235	690	366	272	269	334	409	290	248	205	108	32	87	55	47	58	71	24	19	17	8	12	21	29	13	10	9	0	3	0	1	0	2	2	0	1	1	0	2	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	46412	28088	13212	6272	4048	2561	2569	2015	2102	1202	791	562	524	604	650	437	370	326	192	105	145	88	90	98	80	56	37	30	18	19	33	31	13	14	12	6	9	6	25	6	4	3	1	2	3	1	4	4	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north17_active	80	26698	17455	7920	3225	1997	1222	1408	1084	1262	668	353	261	270	366	426	292	225	206	121	40	88	50	54	57	54	30	20	12	6	11	20	21	7	6	12	0	3	2	3	3	1	2	0	1	1	0	2	2	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	46410	28234	13382	6255	4102	2487	2637	1970	2040	1172	782	562	487	613	669	434	381	333	168	111	138	78	89	93	68	56	38	35	22	17	37	40	10	14	9	7	12	3	27	6	3	3	2	6	4	0	5	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	26739	17652	7995	3275	2059	1184	1484	1041	1265	652	366	277	243	360	442	285	245	204	97	47	73	40	50	59	42	33	17	12	8	4	24	17	6	7	8	1	3	2	4	5	1	2	1	4	2	0	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	46664	27872	13441	6287	4041	2492	2559	1986	2058	1201	789	584	459	591	677	419	370	340	170	114	128	85	84	90	74	56	36	35	20	19	35	43	12	14	9	4	11	4	30	6	6	4	5	10	4	2	4	2	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	26944	17561	8111	3322	2063	1186	1430	1092	1268	663	376	284	223	333	452	255	228	221	101	47	64	39	44	59	53	34	14	10	7	5	24	21	7	4	5	1	4	3	6	5	5	4	3	6	2	0	4	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	46497	27473	13446	6172	3968	2489	2573	1981	2034	1230	799	620	465	536	674	469	396	318	165	128	122	88	86	99	91	52	44	29	20	33	31	43	15	11	10	6	7	5	37	2	5	4	4	11	4	2	2	1	1	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	27019	17262	8042	3267	2035	1175	1413	1101	1245	704	385	295	219	299	447	273	253	201	87	54	58	43	47	71	56	28	20	12	7	14	21	19	9	4	5	3	2	3	13	2	5	3	3	6	3	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	30423	19276	7667	5741	3913	4312	2379	1743	2117	1102	724	892	461	892	283	433	299	175	194	162	105	93	67	53	60	54	40	24	32	47	16	39	12	12	16	15	12	7	5	3	10	4	7	1	4	4	6	2	1	1	2	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	2	0
0.03	south21_active	80	14199	10903	3639	2954	1949	2519	1290	925	1304	583	349	483	219	571	117	250	167	77	105	103	47	45	35	24	28	41	16	16	16	32	8	19	6	7	13	11	8	3	2	2	8	4	5	0	0	2	4	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0
0.03	south22_all	80	30719	19254	7686	5828	3888	4311	2375	1759	2082	1099	717	861	453	838	270	415	313	192	187	157	102	104	66	58	58	58	35	25	27	38	14	39	11	15	20	13	18	8	8	4	9	2	8	1	3	4	4	2	1	1	1	1	1	0	0	0	0	2	1	0	0	0	0	0	0	3	2	0
0.03	south22_active	80	14370	10952	3617	3001	1896	2514	1320	914	1265	613	350	465	194	540	114	246	179	81	106	98	49	43	33	28	26	36	15	11	12	18	8	18	6	8	17	8	12	5	7	1	7	2	6	0	0	2	4	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0
0.03	south23_all	80	30594	19334	7584	5770	3793	4291	2313	1772	2135	1091	706	869	471	849	284	458	315	193	194	183	116	89	86	50	53	47	31	28	21	47	12	38	11	14	17	16	15	11	6	13	5	9	6	7	1	3	7	1	1	1	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	3	2	0
0.03	south23_active	80	14297	11077	3519	2996	1827	2501	1270	937	1343	564	328	489	215	545	121	268	186	85	102	123	61	40	44	26	23	28	13	13	7	24	6	18	5	8	13	9	11	6	6	3	4	7	6	5	0	2	7	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0
0.03	south24_all	80	30689	19185	7503	5753	3861	4207	2301	1759	2081	1133	742	812	467	819	298	426	332	178	193	196	122	102	90	58	51	44	30	30	21	70	16	26	9	18	11	14	18	8	5	18	9	10	4	6	3	1	3	2	1	0	0	1	2	0	0	1	1	2	1	0	0	0	0	1	0	3	0	0
0.03	south24_active	80	14416	11023	3482	2984	1869	2499	1262	938	1291	592	347	477	216	534	135	235	200	77	101	132	58	45	50	30	26	22	11	11	4	45	7	21	4	12	8	6	13	5	5	6	4	8	4	5	3	0	3	2	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	3	0	0
0.03	south25_all	80	30513	19102	7627	5641	3853	4148	2341	1727	2145	1125	740	794	478	767	307	430	348	183	183	182	121	87	87	64	53	42	25	30	23	73	19	29	14	13	9	11	17	7	6	20	4	9	1	11	3	0	5	2	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	14367	10940	3577	2915	1936	2470	1271	926	1331	579	349	468	222	497	138	225	199	89	93	121	57	39	50	31	29	24	10	14	6	52	10	27	7	12	6	4	14	4	6	7	0	7	1	7	3	0	3	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	30592	19284	7602	5631	3889	4041	2328	1743	2083	1133	709	799	462	817	314	419	333	186	186	196	124	81	82	62	62	50	25	22	28	61	21	24	17	14	8	7	20	4	3	21	4	3	1	9	5	0	3	3	1	0	0	1	3	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	14436	11052	3560	2849	1943	2423	1261	899	1252	569	341	461	214	513	136	212	192	90	96	121	54	37	51	29	39	24	12	12	8	49	15	19	7	12	5	1	14	2	3	8	0	2	1	5	5	0	1	3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	30613	19327	7609	5608	3854	4133	2352	1691	2152	1137	709	849	437	851	289	420	349	182	171	179	116	76	79	56	70	63	28	26	22	38	23	37	20	11	15	8	19	6	3	11	3	5	2	12	5	0	13	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	14491	10950	3541	2822	1892	2446	1296	820	1311	571	348	489	210	575	135	226	214	89	100	100	52	37	45	20	47	31	10	18	9	31	15	30	9	9	9	6	14	4	3	8	0	3	2	8	5	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	30669	19311	7536	5680	3814	4165	2370	1689	2023	1112	736	919	437	895	280	422	381	184	196	203	108	78	88	47	65	79	24	29	24	36	17	34	16	11	15	11	18	9	3	12	5	3	3	21	5	0	14	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	14489	11006	3497	2878	1865	2417	1281	825	1216	582	361	501	216	610	135	246	228	98	108	116	49	41	49	21	43	45	11	17	14	30	12	27	6	6	9	9	9	6	3	9	2	1	3	16	4	0	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	30521	19057	7475	5734	3852	4181	2385	1659	2048	1082	777	866	407	933	286	414	358	187	202	200	94	74	94	45	75	71	31	32	17	36	15	30	12	10	19	11	11	8	0	12	7	3	2	15	6	1	14	2	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	14352	10825	3422	2940	1926	2409	1289	815	1232	561	381	477	207	664	143	247	203	95	106	106	38	36	50	19	57	39	15	17	11	27	9	21	6	5	13	10	5	5	0	8	2	1	2	13	5	1	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30579	19005	7472	5789	3901	4126	2397	1633	1990	1108	781	896	437	907	287	416	347	184	207	217	81	73	87	56	61	68	31	22	19	47	12	13	13	17	13	14	8	6	2	15	8	1	2	16	5	1	13	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south30_active	80	14319	10942	3426	2984	1960	2327	1278	814	1169	569	385	523	218	616	142	264	196	92	99	113	37	37	50	27	40	42	14	10	14	37	8	8	8	10	8	13	4	3	2	8	3	0	2	15	4	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	30768	19086	7740	5853	3792	4089	2378	1628	2035	1025	751	864	459	809	305	438	324	199	186	171	111	93	81	53	79	61	41	36	27	22	12	35	14	14	8	13	8	4	7	4	10	7	7	2	2	4	6	1	1	2	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	14339	10817	3489	2917	1842	2374	1306	834	1248	542	369	483	216	519	147	246	204	94	114	95	54	47	36	29	51	35	19	16	10	8	4	30	6	10	4	7	7	2	2	3	7	7	5	1	0	3	5	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	30686	19185	7685	5853	3831	4075	2391	1652	2073	1027	732	868	445	866	303	411	343	209	189	156	109	108	80	49	87	68	40	26	26	22	9	35	13	15	11	15	9	5	7	7	13	1	14	3	2	4	6	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	14288	10933	3490	2987	1887	2318	1310	840	1242	543	363	472	198	571	141	241	228	96	109	81	52	60	37	27	50	36	19	14	12	12	4	29	5	9	5	10	8	2	4	3	9	0	4	2	0	3	4	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	30576	19032	7680	5862	3889	4168	2340	1718	2060	1012	764	887	451	841	308	445	326	207	216	153	114	113	74	54	70	68	37	29	29	19	16	25	13	11	9	20	8	2	6	7	15	1	13	6	0	3	7	1	1	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south33_active	80	14312	10896	3483	2987	1962	2401	1259	868	1243	542	386	510	223	554	132	257	208	94	121	76	58	60	30	27	38	33	16	16	14	15	8	20	4	6	4	17	7	0	3	3	9	0	3	4	0	3	6	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south34_all	80	30788	19025	7609	5804	3952	4154	2412	1701	2080	1003	748	852	444	846	302	434	341	201	218	155	104	108	73	59	62	61	40	25	26	41	18	27	10	11	10	17	3	1	8	8	8	5	12	6	0	3	7	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south34_active	80	14541	10809	3511	2958	1976	2427	1289	865	1245	522	365	507	208	558	131	246	214	100	117	78	55	60	35	30	33	28	20	11	11	25	8	21	5	6	6	14	3	0	5	3	2	3	3	4	0	2	6	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south35_all	80	30866	19006	7678	5861	3939	4204	2368	1662	2052	1039	755	832	449	872	292	455	345	189	235	172	104	96	78	46	54	63	39	28	26	54	23	34	13	6	8	20	4	4	8	7	7	4	11	6	4	3	7	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south35_active	80	14594	10803	3524	2966	1977	2461	1236	812	1221	530	345	477	219	585	125	260	207	95	130	92	59	52	42	19	25	31	20	10	9	36	12	29	7	4	4	16	4	0	7	2	3	3	3	3	4	2	7	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	30918	19238	7589	5846	3994	4127	2357	1634	2085	1103	748	854	450	862	296	418	360	190	198	188	110	72	72	48	47	59	40	26	21	62	22	34	13	5	10	26	6	8	8	8	6	4	0	6	7	3	5	0	0	0	2	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south36_active	80	14582	10955	3500	2946	2000	2399	1241	805	1226	573	344	503	222	542	130	248	225	96	111	100	55	38	41	18	21	31	19	9	10	37	11	23	6	2	6	22	4	3	6	4	3	3	0	4	7	2	5	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	30713	19406	7574	5841	3926	4175	2312	1656	2056	1115	727	852	441	830	306	379	373	188	183	197	118	77	76	43	45	59	45	27	19	71	21	37	15	8	10	18	5	8	10	7	10	6	0	3	7	0	4	1	0	1	2	0	0	2	0	0	1	0	0	1	1	1	0	0	0	0	0	0
0.03	south37_active	80	14564	11073	3471	3037	1957	2405	1212	817	1204	580	336	506	206	521	149	237	236	85	114	112	54	40	40	15	20	28	19	8	9	48	9	21	7	2	7	12	3	3	8	5	8	6	0	1	7	0	4	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30483	19223	7504	5744	3927	4098	2339	1708	2090	1127	758	892	432	860	304	376	367	212	171	192	127	90	64	54	65	63	46	25	22	57	18	22	13	6	12	22	4	7	7	11	10	6	1	1	7	0	2	1	0	1	1	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	south38_active	80	14433	11029	3473	3000	1949	2355	1253	876	1230	598	360	530	202	496	148	232	229	98	97	114	56	49	33	20	28	36	18	10	10	39	4	6	6	1	8	13	2	3	5	7	9	6	0	1	7	0	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	30675	19222	7476	5732	3888	4187	2323	1677	2040	1105	744	880	440	887	308	360	362	220	174	159	124	90	70	50	62	66	44	30	25	62	19	17	16	4	9	19	3	2	8	11	9	8	2	4	1	0	1	2	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south39_active	80	14468	10931	3484	2963	1929	2429	1217	884	1200	604	356	501	209	531	145	202	211	98	97	102	65	47	38	23	34	39	20	13	10	49	4	7	11	1	7	10	2	0	6	9	8	7	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	30541	19278	7600	5729	3894	4165	2398	1681	2069	1099	769	871	428	878	303	409	344	210	176	158	99	93	70	59	68	66	40	29	33	46	17	13	14	7	9	18	4	2	5	11	3	10	3	3	1	0	3	1	1	0	1	0	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	14376	11051	3520	2916	1942	2421	1268	882	1209	575	371	490	211	542	135	234	204	99	92	100	55	48	42	26	40	42	17	16	16	35	4	9	10	2	7	8	4	0	3	9	2	6	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
