label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122
0.03	north6_all	80	5347	3204	1549	2808	846	906	690	387	974	312	365	474	171	209	148	205	108	126	98	87	105	103	61	72	88	50	49	73	36	37	92	25	20	17	36	14	54	27	46	6	23	14	8	9	19	7	6	15	1	9	4	3	5	5	8	3	4	6	5	17	4	2	4	0	2	5	1	1	2	5	1	5	2	0	0	0	2	0	0	1	1	0	1	1	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
0.03	north6_active	80	2315	2045	571	2386	322	590	463	131	845	89	248	389	55	143	49	134	27	64	20	25	64	67	23	49	73	15	26	53	18	20	86	19	2	9	27	6	50	18	41	3	15	5	2	2	18	2	1	11	0	4	3	1	3	3	5	1	3	5	3	16	1	1	4	0	1	3	1	0	1	4	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
0.03	north7_all	80	5314	3047	1527	2467	845	880	670	406	891	303	370	443	166	217	148	179	119	123	101	91	96	94	57	69	80	50	45	65	38	36	90	21	20	23	31	16	21	20	50	11	30	9	9	10	18	10	8	12	4	6	4	4	3	5	4	3	4	7	7	6	4	3	2	3	2	3	0	1	6	3	2	4	2	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north7_active	80	2154	1886	537	2029	307	536	420	122	759	82	249	351	54	146	53	107	27	61	17	28	51	57	19	47	65	13	24	52	17	25	83	18	3	11	26	6	18	10	45	7	25	3	2	1	16	4	2	8	1	0	3	1	1	2	1	1	3	6	5	6	1	2	2	3	1	1	0	0	5	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north8_all	80	5214	2867	1524	2286	808	819	638	414	729	290	306	383	186	203	157	182	117	127	91	89	98	90	62	68	79	47	50	49	37	38	64	19	19	27	26	16	27	21	49	10	25	6	9	7	19	12	8	4	4	6	4	5	3	3	2	3	5	7	10	3	2	3	2	3	3	0	2	3	6	1	2	2	2	1	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north8_active	80	1998	1683	522	1816	283	476	376	109	606	80	202	295	49	130	50	113	26	61	19	23	50	55	20	40	62	11	26	37	11	31	57	15	3	12	24	4	19	9	43	7	22	2	4	1	16	4	2	3	1	0	4	1	2	1	1	1	3	6	8	2	0	2	1	3	1	0	1	0	5	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north9_all	80	5242	2836	1524	2232	790	781	637	412	758	300	313	358	185	227	153	167	105	133	83	84	83	89	62	69	84	47	50	47	41	34	45	25	24	27	28	16	36	17	51	14	27	5	9	12	24	12	6	8	5	5	2	7	2	4	9	3	5	4	8	5	4	5	2	3	1	1	2	4	6	0	3	4	1	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2003	1656	522	1788	305	438	384	106	601	79	213	278	47	134	52	104	28	66	18	24	40	47	19	38	68	11	34	38	11	28	40	21	5	10	25	3	26	7	44	11	23	2	2	1	18	4	3	6	1	1	2	2	1	1	7	2	3	3	7	4	3	2	0	3	0	0	1	0	5	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5273	2853	1495	2195	785	783	650	416	731	286	305	339	187	221	158	165	97	124	80	88	79	101	58	58	87	47	38	47	38	31	42	26	33	25	31	19	40	16	34	15	19	7	11	12	33	13	4	10	6	7	7	7	2	4	10	4	4	2	6	9	4	6	2	0	1	2	2	5	1	0	1	5	2	1	0	0	2	0	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1999	1649	514	1765	291	449	389	97	592	79	202	253	45	131	53	106	28	64	17	20	32	60	24	33	71	11	24	32	8	24	38	20	9	11	24	4	30	9	26	11	14	2	2	2	26	5	2	7	2	3	5	2	1	2	8	2	2	1	6	7	3	2	0	0	0	1	1	0	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5468	3272	1488	2698	833	900	723	413	919	288	390	497	180	218	152	194	116	97	98	78	81	92	66	96	104	39	58	56	29	53	93	32	22	27	34	10	76	10	56	13	51	8	10	12	22	7	3	9	10	5	14	6	5	4	3	2	8	4	10	3	4	2	11	0	2	2	2	1	0	2	1	2	1	1	0	3	1	5	1	0	8	2	2	0	0	0	1	0	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2376	2138	564	2299	336	595	487	140	797	86	262	392	49	135	53	141	34	48	24	25	43	71	35	63	86	12	37	38	6	42	78	22	7	18	29	1	66	8	51	13	45	1	5	2	20	4	1	5	1	3	10	5	5	1	2	1	7	3	7	3	4	0	10	0	2	1	0	0	0	1	0	2	0	0	0	2	0	5	1	0	7	2	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5343	3071	1473	2436	831	887	709	419	802	293	335	432	185	232	140	169	108	95	94	88	79	90	62	80	101	36	55	57	31	50	78	33	20	25	28	14	63	15	48	13	48	9	12	14	28	5	5	6	13	5	23	6	3	4	6	4	8	5	9	2	2	1	10	0	2	3	2	1	0	2	1	3	0	1	0	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2217	1973	541	2019	323	563	455	130	661	84	217	321	58	135	43	124	25	44	21	25	42	67	29	54	81	10	36	35	6	39	69	23	6	15	18	3	54	11	42	13	42	1	3	3	26	3	1	4	1	3	19	6	2	1	4	2	6	4	8	2	2	0	10	0	1	1	0	0	0	1	0	3	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5298	3032	1488	2200	811	841	662	405	735	300	351	398	194	223	129	166	108	90	87	84	91	97	58	57	90	35	68	44	31	45	81	27	18	27	29	13	43	14	56	13	33	7	15	11	27	4	8	7	7	5	14	6	1	3	7	3	8	4	7	2	1	2	2	0	2	3	2	1	4	1	1	3	1	2	1	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_active	80	2123	1867	517	1773	287	523	401	115	592	84	227	291	45	133	35	116	27	44	16	19	47	68	21	33	62	11	43	22	6	33	74	18	4	17	18	3	39	10	51	10	28	0	3	3	25	1	0	4	1	1	10	4	0	1	6	1	6	3	5	2	1	1	2	0	1	1	0	0	4	1	0	3	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_all	80	5176	2844	1496	1992	779	782	621	396	651	293	335	355	199	222	147	167	120	114	83	91	77	99	55	44	90	44	56	45	31	44	52	31	19	24	21	15	36	17	44	17	28	5	13	12	26	4	13	5	7	4	16	5	2	2	7	4	6	3	4	2	1	1	2	0	2	1	2	0	4	1	1	3	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_active	80	1865	1619	483	1551	254	439	354	104	496	82	206	247	46	126	45	109	23	47	24	19	34	64	24	21	62	14	33	24	10	26	46	16	3	12	13	3	33	9	39	10	25	0	4	3	24	1	2	2	2	0	12	3	0	1	6	1	4	3	2	2	1	1	2	0	1	0	1	0	4	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_all	80	5092	2758	1458	1873	762	737	588	389	599	295	316	347	183	204	154	147	127	114	94	72	80	85	66	50	74	35	53	44	27	41	48	25	21	23	17	13	25	9	44	18	24	8	11	9	12	3	14	6	5	7	11	4	2	2	9	3	6	2	3	2	2	4	0	1	2	0	2	0	5	0	0	3	1	1	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_active	80	1725	1453	421	1405	215	408	336	94	436	70	179	232	38	108	39	90	26	46	27	14	35	51	23	16	48	14	24	26	10	26	42	10	4	12	13	3	20	4	40	7	22	1	3	2	12	1	3	3	1	0	8	1	0	1	8	0	4	1	1	2	2	2	0	0	1	0	1	0	4	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_all	80	4989	2670	1446	1704	793	714	592	364	537	277	313	339	172	184	156	151	122	107	94	75	82	91	67	61	73	38	41	44	30	35	44	24	23	21	17	14	27	15	28	18	21	12	8	7	10	5	10	8	9	6	9	3	2	2	6	3	6	4	5	1	5	4	1	2	1	1	1	1	4	1	0	1	1	1	1	2	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1618	1353	380	1227	227	373	335	87	374	67	160	213	32	88	42	80	23	40	32	15	30	51	26	26	47	12	18	24	9	21	36	12	5	9	11	2	21	6	22	6	14	2	2	1	8	3	3	6	2	0	7	1	0	1	3	0	4	3	1	0	3	2	0	1	0	0	1	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4980	2688	1412	1774	817	706	616	363	623	278	313	367	177	174	164	150	118	106	99	65	80	89	65	57	71	35	47	39	33	41	37	26	24	19	21	20	30	13	33	14	17	14	7	2	16	5	7	8	7	5	9	2	5	1	10	3	2	4	6	5	5	5	2	2	2	1	1	1	3	1	0	1	1	1	3	2	0	0	0	1	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	1663	1384	393	1312	245	383	354	85	444	65	161	239	29	86	41	73	23	46	26	13	37	55	22	26	44	10	23	23	5	23	29	13	4	11	11	3	25	8	25	4	7	3	2	0	13	2	5	6	1	0	5	1	2	0	6	1	0	3	1	3	3	1	0	1	0	0	1	0	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	5049	2753	1428	1875	826	743	661	382	691	266	347	368	170	177	162	149	109	111	85	68	82	103	68	52	76	36	37	46	38	40	41	24	22	16	21	19	32	17	50	16	18	15	7	4	28	4	3	11	8	4	8	3	6	2	9	2	3	3	5	7	4	3	3	2	3	2	1	2	2	1	1	1	2	1	4	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	1815	1512	438	1424	272	427	397	110	514	78	203	244	33	101	41	77	26	52	15	13	39	61	22	31	42	9	23	30	8	22	33	13	4	10	12	2	27	10	44	7	8	6	2	1	24	2	2	9	1	0	2	0	2	1	4	2	0	3	1	5	2	1	0	1	0	0	0	1	2	0	0	0	2	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	5177	3027	1438	2224	776	793	667	395	845	290	368	389	181	234	156	143	112	121	93	73	83	112	67	52	84	43	37	45	36	42	55	28	21	11	27	21	43	19	48	14	19	11	7	8	32	4	5	11	7	4	8	4	7	3	9	4	2	6	4	7	4	2	5	1	3	2	1	3	1	0	2	3	2	2	4	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	2009	1792	525	1797	266	489	429	115	682	93	231	282	47	163	48	86	25	56	13	14	43	71	27	31	62	9	23	29	9	24	44	18	3	5	22	2	39	11	44	6	10	5	3	1	30	1	2	8	1	2	4	0	2	1	6	2	0	5	2	5	2	0	2	0	1	0	0	1	1	0	0	1	2	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	5324	3193	1529	2544	802	844	661	427	976	304	392	428	190	274	153	158	129	126	92	75	80	117	65	64	130	44	38	52	37	30	89	23	22	16	28	19	49	26	65	17	23	9	12	8	31	3	4	8	5	6	10	5	7	3	3	5	6	10	4	6	3	2	3	1	3	2	2	2	1	0	2	4	2	2	4	1	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2260	1997	595	2148	307	550	439	137	827	105	262	328	59	196	58	105	34	63	18	13	43	79	24	37	109	11	27	33	14	19	79	17	6	8	26	5	44	18	64	8	13	5	4	1	28	0	0	6	0	4	7	1	1	2	2	2	5	9	3	5	0	0	2	0	1	0	1	1	1	0	0	3	2	1	1	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5380	2307	1747	4024	1023	645	657	405	540	316	392	325	221	181	162	158	114	144	172	100	85	86	50	48	44	75	33	37	79	121	30	36	24	77	17	17	21	12	8	15	11	35	6	16	6	13	8	9	29	5	6	7	6	4	3	3	4	3	1	2	7	0	1	1	3	2	3	1	4	1	2	0	1	6	1	1	0	0	0	1	2	1	0	0	0	0	1	0	1	1	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2429	784	949	3687	620	281	380	184	354	67	256	218	121	47	94	80	38	80	130	63	54	33	12	16	16	57	13	8	57	112	11	16	18	68	5	8	10	5	2	4	2	32	3	11	2	11	1	5	29	2	2	2	5	1	1	0	2	3	0	0	7	0	0	1	1	1	3	1	4	0	2	0	0	5	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5404	2324	1759	3783	1037	628	663	433	556	309	398	352	240	168	160	176	107	121	152	104	93	89	47	48	42	64	32	36	65	119	32	29	28	80	18	25	14	12	9	18	10	45	5	16	6	11	7	4	18	7	5	6	9	4	4	5	4	2	2	2	1	0	1	1	0	3	3	1	4	1	3	0	2	1	1	1	1	0	0	1	2	1	0	0	0	0	1	0	1	2	0	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2420	777	966	3463	625	283	389	201	382	57	269	244	139	42	93	82	40	67	112	68	63	37	12	14	15	46	14	8	50	114	9	11	19	72	6	15	4	6	3	4	3	42	2	11	1	10	1	3	18	2	0	3	5	1	1	0	2	2	0	0	1	0	0	1	0	2	3	1	4	0	3	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5359	2402	1791	3796	997	654	684	436	537	288	374	364	230	165	166	159	112	113	160	102	102	80	39	45	43	64	40	36	56	114	34	25	29	98	21	21	15	16	10	14	11	47	9	17	9	12	7	2	15	8	5	7	9	3	4	5	3	2	1	3	1	0	2	0	0	2	0	1	3	1	3	3	2	1	0	1	1	0	2	1	0	0	0	2	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2446	812	970	3474	614	307	397	212	375	52	247	261	135	42	97	68	39	74	118	64	69	34	7	12	15	41	18	8	38	107	8	12	16	90	11	14	6	10	5	4	5	43	4	14	3	8	2	2	15	3	0	4	4	1	1	0	0	2	0	0	0	0	0	0	0	2	0	0	3	1	3	3	1	0	0	0	0	0	2	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5475	2382	1791	3812	965	676	689	463	500	283	376	351	240	164	157	137	109	116	191	99	86	73	45	52	42	72	48	36	60	108	34	25	22	98	25	18	9	17	15	10	11	61	10	13	14	11	5	2	18	9	4	5	7	3	5	5	3	1	4	2	1	0	1	1	0	1	1	6	4	2	2	4	2	1	1	2	1	0	2	1	1	0	0	2	5	0	1	1	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2473	828	969	3480	587	321	392	231	357	49	261	241	137	39	90	61	43	92	154	62	59	31	10	17	13	48	19	11	45	96	13	15	9	90	14	14	2	9	9	3	6	55	4	11	7	7	1	0	17	4	0	4	2	1	0	1	0	0	3	0	0	0	0	0	0	1	0	5	4	2	1	3	2	1	0	1	0	0	2	0	1	0	0	2	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
