label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124
0.03	south24_active	80	2270	2949	552	2958	2358	305	731	267	195	194	158	152	87	51	86	164	47	33	105	147	22	27	24	111	18	137	36	22	8	18	11	12	90	14	4	13	9	11	4	11	4	4	4	7	4	3	6	22	1	5	4	4	0	2	2	1	3	1	1	3	3	1	4	1	0	1	0	1	1	0	1	2	3	0	0	0	0	0	0	4	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6843	4785	2037	3888	3120	835	1143	584	462	426	394	312	263	211	203	262	148	137	165	202	104	77	89	143	47	169	65	63	48	51	39	25	107	32	23	27	23	21	18	16	13	9	10	18	6	9	9	23	11	13	6	12	2	7	7	7	3	2	3	1	3	3	13	1	1	1	0	1	2	1	2	6	2	2	0	0	0	0	0	3	0	1	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	2461	3296	563	3389	2738	323	846	276	201	218	199	184	90	53	95	180	46	43	100	159	24	21	28	118	15	144	42	25	9	22	10	9	99	12	3	12	11	12	6	10	3	6	2	8	3	2	2	17	3	6	4	8	0	3	1	1	3	1	2	1	1	0	11	0	0	1	0	1	1	0	0	6	2	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6837	5054	2051	4220	3361	871	1216	588	492	425	380	345	264	222	205	282	155	145	166	234	110	74	86	173	57	158	67	63	41	52	42	22	101	27	23	19	16	32	19	19	14	10	12	15	8	16	8	27	10	13	9	18	4	6	8	5	4	2	3	1	5	3	19	1	0	4	2	6	2	1	2	7	2	1	4	2	1	1	1	1	0	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2602	3618	623	3731	2992	352	929	292	223	248	207	217	95	53	85	207	52	46	102	197	35	14	24	148	19	140	43	24	6	23	13	10	96	11	4	10	8	24	6	15	5	6	2	9	4	7	3	24	2	7	4	15	2	3	2	0	4	2	1	1	3	0	17	0	0	2	2	6	1	0	1	7	2	0	3	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6936	5183	2050	4687	3649	868	1275	623	489	461	412	392	256	204	227	289	155	133	187	249	105	74	79	177	63	161	58	47	36	43	37	24	85	24	24	20	15	38	26	21	16	13	13	11	10	17	11	24	12	15	6	13	4	9	6	4	3	2	7	0	8	5	23	0	1	4	2	7	3	2	2	5	3	1	4	2	1	5	1	0	4	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	2788	3792	676	4216	3316	374	1001	314	238	259	227	246	89	47	85	209	58	47	119	212	38	14	18	153	23	145	38	16	5	20	11	9	78	6	6	9	6	32	13	15	5	7	2	7	5	6	2	22	3	7	3	11	2	3	2	0	3	2	5	0	6	1	19	0	1	2	2	7	0	1	1	5	3	0	3	0	1	0	1	0	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	6975	5300	2075	4912	3554	877	1223	635	485	462	415	391	257	213	215	270	154	127	189	229	98	78	78	184	66	162	55	41	38	50	38	33	110	29	23	21	16	43	20	27	13	23	14	20	16	14	14	24	10	16	6	10	4	8	4	3	5	1	7	3	9	6	21	0	3	5	2	8	4	1	3	4	1	0	5	2	1	5	1	0	5	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	2877	3968	715	4467	3231	376	960	326	242	265	221	243	84	56	96	195	58	42	128	197	30	13	15	155	27	147	40	9	4	21	14	13	99	5	6	12	5	37	10	17	5	12	5	16	9	5	2	21	1	9	2	8	2	3	2	0	4	1	5	2	6	3	19	0	2	2	2	8	0	1	2	4	1	0	3	0	1	0	1	0	4	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	6945	5243	2082	5004	3455	858	1236	668	450	456	428	361	251	214	223	263	168	131	198	228	87	89	77	181	70	190	69	35	38	50	33	41	129	36	19	27	16	39	18	28	14	18	15	22	12	10	14	15	11	12	8	4	8	6	5	4	4	2	7	4	8	7	5	1	3	4	2	4	4	2	4	1	1	0	1	2	1	5	1	1	5	2	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	2883	3915	707	4563	3138	362	973	356	208	244	218	212	80	59	103	191	62	44	139	191	26	19	15	154	33	174	52	14	7	23	12	19	117	7	2	17	4	32	11	18	7	9	5	17	8	4	4	13	4	6	2	1	3	2	2	0	3	1	5	2	5	5	2	1	2	2	2	4	0	1	2	1	1	0	0	0	0	0	1	1	4	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	6904	5323	2046	5086	3555	884	1285	645	461	461	442	367	256	210	214	251	161	142	174	221	95	92	71	174	79	231	78	46	46	53	30	43	135	33	22	28	20	38	15	23	15	22	15	26	13	12	10	27	11	10	11	7	7	7	7	3	4	2	8	5	3	5	3	4	3	3	1	3	4	4	2	1	1	2	2	0	2	4	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2876	3993	694	4666	3217	378	1009	343	215	256	225	225	82	63	102	187	56	50	128	179	27	25	13	141	28	215	53	18	13	26	11	21	122	6	4	20	6	30	7	14	9	12	7	23	7	4	2	26	4	4	5	5	1	4	2	0	3	0	7	2	2	5	0	2	1	2	0	3	1	3	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6955	4989	2029	4330	3386	804	1229	639	499	432	403	344	250	188	171	274	164	145	189	241	103	91	89	143	63	252	51	45	38	34	51	33	90	26	21	43	23	38	17	21	14	19	13	19	16	10	5	23	6	6	6	8	4	2	3	3	3	3	4	5	5	2	13	1	0	2	3	2	1	9	2	15	3	0	2	1	0	0	0	0	1	0	1	1	1	3	0	1	0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2667	3579	610	3886	3020	306	937	320	223	219	218	190	88	49	82	157	60	54	114	191	30	26	25	111	21	221	27	14	7	15	21	8	85	8	5	25	11	23	4	14	5	9	6	12	6	4	1	22	3	3	3	1	1	0	1	1	1	2	2	2	1	0	13	1	0	2	1	1	0	7	0	15	0	0	2	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6873	4837	2011	3898	3097	829	1047	625	481	373	367	330	243	190	161	292	171	129	181	228	101	93	74	139	73	223	74	46	48	32	39	34	81	23	25	45	22	48	19	18	13	19	18	17	16	9	4	14	8	8	5	6	4	2	3	4	3	7	4	8	4	4	12	3	1	2	3	1	1	11	2	15	3	1	1	1	0	0	0	0	1	0	0	1	1	3	0	1	0	0	2	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2469	3333	591	3435	2693	291	762	288	203	174	190	170	83	52	81	171	60	47	110	182	23	23	18	108	21	194	42	14	13	12	14	10	74	5	6	24	9	29	6	12	5	10	6	9	8	4	0	12	2	4	2	2	1	2	2	1	1	1	3	4	1	1	12	2	1	2	0	1	0	9	0	15	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6768	4578	1960	3393	2691	830	1005	565	469	369	372	327	245	181	179	259	158	127	154	183	110	85	66	135	78	129	84	51	50	39	37	37	93	21	21	37	16	42	20	15	16	13	15	20	10	10	9	15	7	8	6	4	2	3	6	4	3	7	3	4	6	3	7	3	3	0	3	0	1	12	3	5	2	1	1	1	0	0	0	0	1	0	1	1	1	3	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2312	3006	542	2913	2280	286	701	240	193	164	172	167	78	49	76	157	57	49	96	137	30	18	19	101	25	104	51	12	12	14	14	11	82	4	3	17	7	26	7	10	8	6	2	13	4	7	3	11	0	4	2	2	1	3	3	1	1	1	2	2	4	1	7	2	2	0	0	0	0	11	0	5	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6732	4544	1952	3518	2684	873	1016	591	470	390	392	348	244	200	183	261	159	134	178	196	99	85	69	130	75	132	84	50	53	34	30	36	87	20	27	35	24	39	21	13	21	7	12	25	7	11	7	13	9	10	4	5	5	5	7	7	6	9	4	3	6	4	4	3	3	1	3	0	1	8	3	2	1	2	1	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2329	2998	541	3041	2281	295	723	249	187	180	184	191	85	52	72	169	56	51	98	154	22	17	18	97	25	113	54	16	13	12	11	12	73	3	4	17	10	23	5	11	11	2	3	18	3	6	3	9	1	4	2	3	1	4	2	2	3	1	4	2	4	1	4	1	2	1	1	0	1	7	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6837	4744	1997	3808	2947	896	1145	597	495	407	420	362	253	230	213	259	156	134	191	228	106	74	74	139	74	179	72	50	41	32	34	43	97	18	23	40	26	30	19	15	25	10	13	22	3	11	9	27	8	13	5	8	8	4	7	10	10	5	7	2	6	2	1	3	3	3	1	0	1	4	3	2	1	2	1	0	0	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2497	3309	583	3363	2565	321	847	277	207	194	219	213	90	51	90	187	50	55	118	188	28	14	20	109	30	155	44	17	7	12	13	13	83	3	4	17	11	21	3	11	13	5	4	17	1	7	3	25	1	6	3	6	1	3	1	3	5	0	3	0	4	0	1	0	1	3	1	0	1	4	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6947	5011	2020	4380	3370	919	1296	622	518	427	451	360	254	252	225	238	160	143	210	278	104	76	75	152	72	211	74	53	37	39	40	38	97	30	25	44	24	31	20	21	30	12	11	15	7	7	5	32	6	15	4	10	8	10	8	8	13	2	7	3	4	2	3	2	2	4	1	0	1	3	2	3	5	3	6	0	0	1	0	0	1	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	2773	3630	614	3921	2988	329	1010	322	228	201	247	222	100	59	108	175	59	56	137	239	30	12	21	125	22	185	46	21	5	14	13	12	87	6	6	21	8	21	5	16	16	5	4	10	2	3	0	32	1	7	3	7	1	9	1	2	7	0	3	0	2	0	3	0	1	4	1	0	1	3	1	1	3	0	6	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	6974	5355	2065	4809	3766	896	1410	652	524	445	432	330	256	255	246	256	145	149	214	295	97	73	72	163	72	235	61	49	34	33	34	41	106	26	31	36	27	34	16	24	30	11	14	17	8	8	7	30	5	12	3	13	7	10	6	4	10	3	8	4	3	3	3	1	2	5	3	1	0	2	0	2	5	3	6	0	1	0	2	0	0	4	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	2907	3962	670	4381	3403	341	1117	370	236	232	245	212	96	59	115	189	57	60	149	254	26	17	17	137	22	214	36	24	5	10	10	13	97	5	11	18	14	23	3	15	14	6	6	11	2	3	1	29	0	7	2	11	1	10	1	1	7	2	4	1	2	1	3	0	1	4	1	1	0	2	0	1	3	0	6	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	6935	5343	2020	4881	3953	923	1432	671	523	477	430	303	254	243	240	249	155	156	198	262	102	81	79	154	72	184	64	47	34	38	40	29	90	34	32	34	20	23	17	23	30	15	17	13	8	7	9	28	2	10	2	12	6	16	9	6	8	3	4	3	4	2	8	1	2	2	3	1	1	2	1	6	5	2	5	2	1	0	2	0	0	4	0	1	1	2	0	0	1	0	0	0	0	0	1	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	2890	3923	675	4434	3599	363	1148	374	231	254	233	191	101	58	116	173	63	60	144	222	25	18	20	133	24	170	39	22	4	11	9	9	85	8	8	19	12	15	4	16	17	7	6	7	2	3	4	24	0	5	1	10	1	15	2	1	5	2	1	1	3	1	7	0	1	1	0	1	0	2	0	6	3	0	5	2	0	0	1	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	6947	5413	2044	4843	3860	882	1441	661	498	493	405	338	249	225	228	267	173	142	179	275	97	91	73	180	65	195	54	47	42	40	39	32	107	32	40	36	26	31	16	24	23	15	14	17	9	9	13	16	2	7	5	12	5	12	10	5	7	4	2	3	5	2	6	0	1	1	3	2	1	4	1	7	0	0	7	2	1	0	2	0	1	5	0	1	1	2	0	0	2	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2868	4016	696	4401	3510	358	1141	359	218	282	214	216	90	55	98	183	75	51	124	238	25	24	20	157	23	183	33	21	8	11	9	13	101	10	8	20	16	23	5	16	13	6	6	10	3	3	7	11	1	3	1	10	0	10	2	1	5	2	1	2	3	1	5	0	1	0	0	2	0	3	0	7	0	0	5	2	0	0	1	0	1	4	0	1	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6974	5422	2027	4677	3735	830	1392	630	474	514	411	393	245	209	200	274	162	140	147	260	108	79	86	160	69	178	64	46	49	42	45	35	116	29	42	44	22	26	14	19	27	16	13	15	14	12	17	28	5	6	6	8	4	11	8	7	3	2	2	5	5	1	11	3	0	1	1	2	2	6	2	9	0	0	3	2	0	0	1	0	2	2	1	1	1	1	0	0	2	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0
0.03	south40_active	80	2859	4043	706	4206	3388	357	1115	323	189	274	222	242	85	43	88	195	63	50	97	221	26	21	20	139	26	163	42	16	11	14	10	18	109	10	9	26	12	15	4	15	20	6	3	9	6	7	9	23	2	2	0	5	1	8	1	2	2	0	1	3	4	1	10	1	0	0	0	2	1	5	0	8	0	0	0	2	0	0	1	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
