label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67
0.03	north7_active	80	12837	1504	521	687	459	463	452	172	105	127	129	307	287	266	140	27	30	109	79	13	64	16	10	7	33	9	1	4	4	6	16	6	1	5	3	1	0	8	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	14463	3549	2004	1414	975	796	667	431	334	251	199	306	325	249	169	79	75	86	85	40	77	33	38	17	32	18	7	15	12	10	14	8	3	10	7	1	5	7	4	4	1	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	11421	1427	490	644	416	404	421	153	106	112	122	254	281	212	121	26	26	76	64	7	62	12	13	7	25	6	2	5	5	6	12	5	1	4	4	0	0	6	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	14456	3606	2002	1393	955	809	659	441	336	269	220	302	330	284	151	77	74	99	74	38	67	33	32	15	22	13	8	14	12	13	13	8	3	7	6	4	5	2	3	3	0	2	3	2	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	11345	1506	488	624	424	416	412	164	111	118	129	236	280	238	109	29	23	85	57	6	51	15	11	4	16	7	3	6	6	7	12	7	0	3	4	1	0	1	0	1	0	0	1	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	14689	3597	1985	1430	967	783	651	454	343	263	221	302	384	270	147	75	56	92	59	35	66	40	28	16	22	18	8	13	13	12	14	7	3	7	3	5	5	0	3	3	0	1	1	3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	11484	1501	487	640	437	401	407	172	115	117	123	230	332	221	115	26	13	78	40	7	52	22	7	6	16	12	3	5	4	7	12	7	0	2	2	1	0	0	0	1	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	17800	3691	1958	1452	1036	820	748	427	321	271	241	407	366	265	188	92	68	135	92	33	82	31	27	18	49	28	17	8	9	9	17	15	0	7	6	4	2	1	3	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	14942	1731	534	709	484	461	509	187	118	126	158	338	328	225	150	35	16	123	75	7	73	20	13	11	43	19	4	3	1	5	16	13	0	1	4	2	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	19132	3669	1938	1528	1016	852	837	468	324	321	250	415	379	299	222	88	62	143	85	32	84	35	25	17	77	33	17	9	9	7	15	15	4	7	7	3	4	1	4	1	2	1	0	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	16342	1734	577	770	476	504	591	222	139	165	170	341	337	260	187	32	17	129	70	6	76	19	10	11	71	24	6	5	1	3	13	14	0	2	5	2	2	0	2	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	21241	3748	1904	1576	1060	851	861	481	316	328	273	469	431	379	251	77	55	182	92	36	101	42	23	20	79	31	14	10	7	6	14	17	6	7	6	3	4	2	5	0	2	0	0	2	1	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	18563	1877	600	852	533	508	634	241	138	166	181	393	387	338	217	33	18	165	79	7	92	26	10	11	69	23	4	6	1	2	13	16	1	4	5	2	2	0	2	0	2	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	21345	3736	1950	1544	1070	899	873	486	311	334	277	464	418	424	250	79	57	190	123	35	110	38	18	30	67	31	12	14	7	7	7	15	9	7	10	3	4	1	4	0	2	0	1	2	1	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	18681	1874	638	840	545	545	635	221	135	167	167	404	369	382	210	34	13	175	110	7	99	25	6	16	57	24	5	9	2	3	5	15	2	4	7	1	2	0	2	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	21071	3773	1896	1521	1072	888	852	478	312	302	297	447	439	438	250	89	57	183	114	47	101	38	18	28	53	24	15	12	10	6	18	8	8	6	11	3	3	1	4	1	4	0	1	2	7	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	18407	1909	587	822	537	539	620	219	129	145	177	384	389	396	208	45	17	168	98	11	87	28	5	14	43	17	4	7	4	2	17	8	3	3	8	1	2	0	2	1	2	0	1	0	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	19519	3782	1930	1526	1085	901	827	473	301	275	292	480	459	387	238	101	64	168	101	45	92	33	27	26	50	22	18	14	10	7	15	17	6	6	13	5	2	1	3	1	3	0	1	1	7	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	16846	1831	577	820	534	557	582	202	124	142	168	418	421	343	192	53	19	155	87	13	76	24	8	14	45	13	5	5	4	2	13	16	3	2	10	0	2	0	1	1	1	0	1	1	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	17450	3739	1909	1490	1057	875	749	469	324	261	289	418	445	322	215	108	63	176	69	43	74	37	32	22	51	16	15	12	14	5	20	14	3	5	11	6	2	3	5	1	3	0	0	2	7	1	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	14603	1709	490	723	485	517	494	198	120	129	174	348	411	283	165	52	20	154	52	15	59	20	9	10	47	9	4	3	4	1	18	13	2	1	8	0	2	2	0	1	1	0	0	1	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	15555	3653	1886	1495	1016	828	709	449	311	249	267	372	396	287	184	96	59	125	74	32	69	45	28	19	45	14	13	10	9	4	16	16	4	4	14	8	4	3	5	2	2	0	0	2	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	12617	1590	442	707	445	465	445	173	110	111	133	303	359	250	144	43	17	105	58	13	57	27	7	9	41	9	4	1	2	1	15	13	3	0	10	0	2	2	0	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	14235	3549	1910	1461	989	833	715	448	332	248	265	321	333	279	183	91	57	131	82	31	80	41	17	14	33	17	13	9	11	3	16	12	5	5	12	10	3	2	4	2	0	0	0	3	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	11250	1502	428	659	420	412	434	155	107	102	141	252	290	236	143	39	13	109	63	14	70	24	2	7	30	12	3	2	2	1	14	9	3	0	8	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	14212	3464	1954	1465	943	778	748	430	331	239	254	321	349	279	153	69	70	141	73	34	104	37	11	17	51	13	11	11	8	4	12	8	6	3	9	8	2	1	1	3	2	0	0	3	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	11208	1454	448	653	420	386	460	151	103	96	128	242	304	241	120	29	12	117	57	16	83	23	2	9	48	10	2	3	3	1	11	4	3	1	6	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	13035	3595	1927	2111	904	1807	644	421	838	386	226	321	343	199	279	102	116	40	57	113	32	72	30	24	22	18	12	18	18	14	9	7	15	7	6	3	0	2	0	3	0	4	1	1	1	1	1	1	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	9808	1585	523	1437	206	1574	410	191	713	251	110	253	287	150	252	27	86	18	34	93	19	63	20	5	9	14	8	9	15	7	3	3	15	3	4	3	0	0	0	3	0	1	0	1	1	0	1	0	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	12937	3567	1936	2106	911	1836	698	433	851	361	234	319	335	220	267	86	120	41	61	84	28	77	25	24	23	18	15	15	15	15	10	5	19	6	3	6	1	2	1	1	1	3	1	1	0	1	0	1	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	9700	1573	566	1462	231	1594	460	195	728	238	115	261	278	166	238	21	96	20	42	77	21	69	17	6	9	12	8	8	12	12	3	2	19	2	1	4	0	0	0	1	1	1	0	1	0	0	0	0	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	12897	3636	1909	2008	909	1768	677	444	796	341	233	330	322	205	332	84	111	50	46	77	32	74	35	19	18	31	18	16	15	18	10	5	17	5	3	5	1	2	1	2	1	3	1	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	9672	1583	545	1414	223	1535	433	201	683	229	106	265	257	156	300	21	91	23	34	69	20	69	22	4	3	23	10	8	13	11	3	2	16	1	0	2	0	0	0	2	1	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	12704	3643	1887	1991	906	1751	667	464	846	315	235	353	298	204	377	77	117	51	52	96	28	87	39	19	17	43	21	12	16	16	7	3	11	4	2	5	1	2	1	1	1	3	3	0	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9534	1547	557	1438	213	1512	417	212	720	221	118	273	243	144	344	15	92	19	35	86	16	78	24	4	6	35	15	5	12	11	2	1	10	2	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	12690	3670	1896	1951	936	1741	668	436	737	324	243	367	308	201	363	82	119	59	51	103	28	67	45	24	17	66	18	10	13	14	6	4	3	4	2	5	2	2	2	1	0	2	2	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9520	1538	556	1431	207	1492	422	209	616	226	125	279	252	152	330	16	89	19	29	93	18	58	25	4	7	57	15	3	10	7	2	1	2	2	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12740	3649	1911	1927	934	1732	698	438	707	308	239	341	313	207	333	83	123	65	70	95	28	80	43	24	20	63	24	10	14	15	4	8	2	3	3	5	1	0	2	1	2	2	2	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south26_active	80	9564	1547	559	1393	200	1500	433	216	582	212	128	257	265	146	301	18	88	19	43	85	19	71	31	3	11	53	18	5	9	9	2	2	2	2	2	3	0	0	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_all	80	12850	3597	1907	1944	914	1803	659	442	665	296	232	371	347	212	257	81	117	59	88	88	22	74	37	28	18	56	20	11	17	14	4	8	5	2	3	4	1	1	2	0	2	1	1	1	1	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_active	80	9658	1554	547	1381	191	1566	412	209	561	195	112	294	297	158	227	20	86	17	63	81	16	65	25	3	8	49	14	5	14	9	3	1	5	0	2	2	0	1	1	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_all	80	12826	3543	1944	1997	934	1804	652	443	729	307	235	381	355	231	284	87	112	61	92	79	30	78	29	26	17	32	25	11	17	14	5	9	6	3	4	3	1	2	5	0	2	0	0	3	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_active	80	9591	1517	566	1393	207	1571	399	211	611	201	111	306	299	167	255	22	86	22	67	65	13	70	20	4	6	27	18	5	13	10	3	2	3	1	3	2	0	1	3	0	2	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_all	80	12864	3548	2019	2070	931	1756	641	439	739	327	237	371	326	220	328	81	121	53	91	104	38	80	23	25	18	25	29	11	20	13	5	7	10	4	6	4	0	2	3	0	4	0	0	3	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	9580	1505	592	1433	207	1532	395	202	622	221	106	303	274	160	295	18	95	19	58	93	15	67	11	4	6	22	21	5	17	10	1	1	7	2	5	3	0	1	2	0	4	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	12664	3588	2044	2006	949	1715	645	452	739	327	226	354	256	229	338	87	116	53	84	124	45	61	29	25	15	29	27	9	21	9	5	5	11	6	5	4	1	1	3	0	2	0	0	3	1	0	0	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	9430	1497	597	1405	211	1480	394	204	615	224	103	287	208	172	303	16	94	22	50	111	17	51	18	4	4	26	18	3	17	9	1	2	8	4	4	2	1	0	2	0	2	0	0	3	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	12873	3653	2037	1960	884	1697	668	415	783	359	237	321	341	223	297	72	97	65	61	106	30	55	41	23	17	29	23	7	37	7	8	5	20	7	8	1	5	3	5	5	1	1	2	1	3	3	3	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	9634	1666	607	1337	192	1465	433	198	692	226	125	257	297	145	267	16	73	26	44	96	13	48	25	7	8	25	15	2	32	4	4	3	17	1	7	0	1	3	2	5	0	0	0	0	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	12813	3613	2018	1888	891	1748	665	401	760	362	240	353	374	217	314	69	105	71	63	96	35	70	36	21	23	21	18	11	24	6	7	8	23	5	6	1	2	3	1	2	1	2	2	2	3	1	0	2	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	9545	1599	595	1290	181	1509	417	197	664	235	124	282	321	147	285	14	79	30	44	87	13	61	27	6	13	18	12	3	20	2	3	3	19	1	6	0	0	3	0	2	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	12810	3598	1974	1995	948	1771	650	423	743	367	222	364	352	217	315	67	109	66	62	118	36	83	29	22	29	31	24	12	31	3	7	6	17	3	10	3	2	3	2	1	2	1	1	2	3	1	0	2	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9572	1582	588	1407	200	1536	412	205	644	245	118	287	308	164	283	10	78	26	43	108	15	69	19	4	16	28	17	3	29	1	3	2	13	1	9	2	0	3	2	1	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	12773	3655	1934	2047	928	1754	631	386	695	365	219	351	389	190	295	74	120	75	63	114	37	82	22	23	25	32	28	10	29	2	6	6	13	3	7	3	1	2	2	1	1	1	1	1	4	0	0	2	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	9534	1623	579	1486	188	1519	399	180	586	241	112	279	341	148	266	14	91	34	39	102	16	68	12	5	13	28	19	2	28	1	4	2	11	1	4	3	0	1	2	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12879	3697	1902	2055	954	1862	652	403	686	342	233	343	371	173	287	71	127	76	69	97	31	74	26	23	17	31	24	8	29	6	4	4	7	2	7	4	2	2	2	6	1	1	1	3	2	0	0	1	1	2	4	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	9576	1665	558	1500	223	1609	421	179	567	220	111	276	326	139	253	15	95	35	41	87	17	60	17	4	7	27	17	2	28	3	4	1	6	1	4	4	1	1	2	6	0	0	1	1	1	0	0	0	1	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	12669	3712	1901	1996	974	1903	651	401	714	340	250	324	352	178	318	75	128	71	75	92	28	79	29	24	16	28	29	9	21	6	8	4	5	4	3	4	3	1	0	6	1	1	0	3	2	0	2	0	0	3	4	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south36_active	80	9383	1695	543	1443	221	1648	405	182	590	220	120	260	305	136	289	20	98	30	43	82	16	70	19	7	2	23	21	3	20	2	5	1	1	3	1	3	2	0	0	6	0	0	0	1	0	0	2	0	0	1	4	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south37_all	80	12621	3689	1922	1972	990	1903	702	425	741	365	233	349	332	201	337	76	144	61	80	89	27	73	35	26	21	22	24	13	19	7	5	4	5	3	3	5	4	3	0	6	1	1	0	4	1	0	2	0	0	3	5	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south37_active	80	9373	1678	554	1408	240	1665	435	200	602	232	107	283	286	163	310	24	107	22	54	77	15	63	26	8	7	17	15	4	17	2	2	0	1	3	1	2	3	1	0	6	0	0	0	2	0	0	2	0	0	1	5	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south38_all	80	12615	3672	1953	2025	981	1911	687	437	785	366	234	335	345	209	325	75	149	64	89	94	30	81	41	27	19	30	22	15	17	11	6	4	6	4	4	5	5	2	1	1	3	0	0	3	1	0	3	0	0	2	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	9409	1653	574	1413	215	1671	422	205	652	235	113	269	304	169	299	23	111	23	65	80	17	73	32	8	8	24	14	5	9	7	3	0	2	3	2	1	3	1	0	1	2	0	0	2	0	0	2	0	0	1	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	12765	3638	1989	1988	954	1890	682	441	781	386	202	349	335	186	339	75	129	62	88	89	26	68	37	28	19	25	16	15	16	8	3	4	3	2	11	5	5	2	1	1	3	0	0	2	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	9569	1644	601	1369	228	1665	430	209	661	258	100	280	301	146	309	19	90	21	67	77	11	58	32	7	11	20	12	7	7	6	2	1	1	1	8	2	3	1	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	12834	3631	1982	1940	947	1873	654	436	798	372	229	379	340	177	347	73	119	56	86	79	37	62	32	33	18	26	17	16	19	9	5	5	3	1	10	3	3	1	1	0	3	1	1	2	0	0	1	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9609	1581	590	1344	202	1639	396	197	683	255	112	303	296	128	315	21	84	20	68	68	15	50	25	8	13	22	12	10	9	7	4	2	1	0	7	2	2	0	0	0	2	0	0	1	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
