label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north6_all	80	9279	5422	1946	1417	748	562	594	314	231	218	212	133	152	164	72	54	71	39	38	86	28	21	17	13	4	14	21	4	12	1	11	4	11	6	1	1	9	2	6	1	3	1	2	1	2	1	1	1	1	3	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	5514	3404	1047	808	339	280	329	134	98	115	110	66	73	103	34	25	35	19	17	51	16	11	11	6	2	7	14	3	4	0	8	1	6	1	0	1	6	0	6	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	9232	5337	1984	1438	745	556	599	321	236	221	191	132	139	151	71	59	63	39	31	74	29	26	20	12	10	14	19	6	8	2	14	5	9	6	1	2	10	4	5	1	2	3	1	2	2	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	5453	3359	1056	809	349	279	347	141	109	113	102	64	61	95	37	27	32	23	17	36	15	12	11	3	3	3	12	5	2	0	11	2	6	0	1	1	6	0	5	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	9188	5339	2026	1480	753	535	592	310	240	218	185	157	122	158	76	54	61	31	33	67	32	30	24	13	12	13	20	12	7	2	12	4	7	4	1	3	6	3	2	1	0	2	1	2	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	5409	3314	1077	839	339	262	344	142	114	109	108	84	52	106	40	26	30	17	18	35	14	15	15	5	4	2	11	9	2	1	9	3	5	1	1	1	3	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	9290	5351	2036	1477	736	532	568	304	254	205	194	153	138	143	70	52	60	33	36	55	30	33	23	12	16	18	18	11	4	4	9	5	3	4	3	4	4	3	3	2	0	2	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	5441	3316	1073	823	346	253	337	151	123	104	111	75	74	84	35	25	28	18	16	29	15	13	12	3	6	6	11	8	2	2	5	3	1	1	2	1	3	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	9764	5768	2131	1473	722	558	590	299	265	216	214	143	151	163	69	52	61	29	31	65	28	32	24	11	16	10	18	20	2	4	10	7	3	5	3	3	0	1	2	2	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	5848	3631	1133	818	339	270	356	154	126	118	110	69	87	97	31	18	28	9	12	42	14	15	10	5	6	6	11	14	0	3	4	3	1	1	2	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11037	6715	2276	1562	699	568	710	341	256	246	255	197	159	192	81	55	61	48	43	64	21	41	19	17	21	20	31	5	2	1	5	3	13	10	3	5	2	1	9	0	4	0	0	1	0	3	0	3	2	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	6894	4293	1315	894	305	279	420	149	144	134	153	113	93	118	36	22	27	22	17	37	11	18	7	8	15	10	26	3	1	1	2	1	12	4	2	5	1	0	7	0	3	0	0	0	0	2	0	3	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	11043	6651	2248	1585	690	571	715	345	257	216	255	198	164	168	72	55	58	44	45	65	24	39	25	13	17	17	25	3	7	5	5	2	5	6	4	7	2	1	9	0	2	2	0	2	1	4	0	3	1	2	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	6855	4260	1301	890	301	297	438	159	135	116	157	122	100	107	33	24	28	18	18	43	16	18	9	6	11	6	17	1	4	3	1	0	4	4	2	6	1	0	7	0	1	1	0	0	1	2	0	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	10436	6172	2185	1529	646	590	665	327	241	210	252	182	159	141	73	43	57	37	36	60	23	31	21	12	21	13	20	4	8	5	6	3	3	5	2	7	3	2	4	0	1	3	0	2	1	1	0	4	1	1	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	6368	4016	1212	857	293	303	418	166	118	113	149	110	92	99	30	21	29	12	17	37	13	17	8	8	13	3	14	1	4	3	3	0	1	2	1	6	2	1	2	0	1	1	0	0	1	0	0	4	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	9699	5781	2088	1483	672	555	634	299	237	230	257	150	168	127	60	53	48	39	36	59	28	24	22	8	17	13	24	4	6	4	7	3	11	2	2	4	4	3	5	0	0	3	0	1	1	2	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	5809	3692	1158	821	319	286	378	158	92	111	145	84	97	83	25	31	21	18	19	38	15	16	12	6	11	3	18	0	3	2	4	0	8	1	1	3	2	1	2	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	9102	5381	2030	1399	699	547	608	305	227	204	234	140	161	125	61	53	53	37	27	45	24	21	16	9	16	14	23	4	6	4	8	2	10	4	5	2	4	5	5	1	0	3	0	0	0	2	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	5309	3444	1068	784	345	266	357	152	90	84	135	77	93	77	23	30	23	17	13	24	9	10	9	7	10	8	20	0	3	2	6	0	7	1	4	1	3	2	2	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9091	5285	2025	1363	724	568	600	308	218	220	233	158	152	131	66	51	53	39	25	40	29	20	18	13	16	18	19	4	4	5	6	4	12	11	5	3	3	4	6	1	0	1	0	0	1	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north16_active	80	5251	3332	1094	790	362	269	349	154	92	98	133	94	88	74	25	25	21	20	12	20	12	9	10	8	9	12	16	2	2	3	4	0	10	9	3	1	1	1	3	0	0	1	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	9225	5314	2048	1378	731	574	602	328	221	225	240	165	141	135	62	53	52	44	24	37	30	26	15	13	16	18	15	7	5	7	6	4	15	11	10	3	2	4	4	3	0	1	1	0	1	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north17_active	80	5348	3332	1103	771	345	270	345	154	106	103	136	97	90	75	26	24	17	20	14	19	10	10	6	7	8	13	9	4	2	4	4	0	14	8	5	0	1	1	2	2	0	1	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_all	80	9227	5364	2013	1412	714	550	644	324	204	219	262	159	131	149	58	59	52	43	31	34	34	25	14	13	11	16	17	5	7	7	6	4	9	10	9	3	1	2	3	3	0	1	1	1	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
0.03	north18_active	80	5425	3282	1145	788	326	249	357	149	95	102	148	90	80	81	25	23	18	23	16	22	13	11	7	8	3	9	9	4	2	5	3	0	8	9	4	0	0	1	1	2	0	1	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	9211	5323	1996	1418	746	540	654	328	224	202	276	160	135	151	59	56	55	43	34	41	33	18	14	18	12	13	20	4	6	7	7	2	9	3	9	3	1	2	3	4	0	1	3	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1
0.03	north19_active	80	5457	3265	1119	787	334	227	350	149	103	102	164	89	80	81	29	21	19	20	17	30	13	8	8	10	7	3	12	3	2	3	4	0	8	1	6	0	0	0	1	2	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	9596	5650	2012	1441	716	533	668	344	222	208	279	139	128	155	70	52	49	35	36	46	33	17	17	15	16	12	36	4	11	6	9	3	3	8	11	1	3	1	5	8	1	1	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
0.03	north20_active	80	5776	3520	1125	815	326	231	365	154	95	104	181	74	72	90	33	23	22	13	15	33	14	12	11	9	10	3	23	2	4	3	7	0	2	1	6	0	2	0	3	4	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10971	6774	2328	1600	723	553	692	331	265	222	238	177	166	186	71	71	61	51	28	96	32	35	14	16	22	11	27	3	9	8	8	3	1	2	2	1	3	3	6	1	1	0	1	2	0	0	0	0	0	4	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6736	4453	1303	937	328	270	433	160	127	113	137	101	101	123	37	30	33	24	17	52	16	23	10	9	11	5	17	3	1	4	3	0	1	0	1	1	1	3	5	1	1	0	1	1	0	0	0	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	11087	6927	2327	1542	722	559	685	328	270	231	247	203	165	211	71	66	62	46	29	75	30	34	17	17	14	15	29	7	11	8	8	7	2	6	1	1	3	3	1	1	1	0	0	1	0	0	0	0	0	1	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6784	4551	1327	889	332	285	422	166	122	118	136	131	88	142	41	28	34	25	15	45	13	23	9	9	10	8	18	5	3	2	3	2	2	5	0	1	1	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	11140	6861	2375	1642	706	593	645	340	271	227	261	197	168	208	73	57	68	43	33	56	24	29	25	15	17	15	25	10	10	7	11	7	4	8	3	4	3	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	6788	4455	1376	950	323	297	386	163	121	117	153	117	80	130	33	30	39	22	19	29	11	19	11	7	14	9	17	6	4	2	6	2	4	6	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10668	6644	2304	1573	724	592	644	347	268	228	234	196	140	208	67	67	69	42	27	60	25	24	23	14	17	14	14	12	9	8	11	8	6	11	2	5	1	3	2	2	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	6374	4256	1331	889	342	293	377	167	118	117	142	106	62	142	29	37	41	20	12	37	11	13	9	6	15	9	11	8	5	4	8	4	6	8	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10190	6190	2276	1474	760	587	637	333	253	241	226	183	133	172	75	66	71	38	32	53	29	20	28	15	16	12	13	13	8	7	10	6	6	7	2	5	2	3	2	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	6073	3901	1296	826	367	273	364	152	115	119	124	84	70	111	32	35	35	19	17	34	14	8	13	7	10	5	11	5	5	4	8	4	4	3	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9657	5815	2167	1381	761	544	614	308	234	221	209	186	118	161	67	67	63	43	31	49	36	22	30	15	16	17	12	13	3	6	11	7	5	10	0	4	4	3	7	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5644	3653	1215	817	363	243	347	138	103	121	116	88	64	96	32	34	31	22	19	32	17	8	16	6	7	10	11	5	2	3	9	3	3	5	0	2	2	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9360	5561	2062	1302	792	552	623	309	217	229	204	172	130	136	81	70	54	43	28	51	36	25	28	17	20	16	13	11	3	6	4	7	7	8	1	1	4	2	7	1	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5480	3436	1115	733	375	254	350	148	104	121	103	94	68	74	37	38	23	23	16	39	17	12	15	9	7	9	9	4	1	3	3	2	2	3	0	1	2	0	6	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9253	5523	2011	1344	770	537	658	300	231	205	210	177	139	147	74	71	51	44	27	58	33	33	26	17	17	13	9	11	8	9	6	5	6	8	1	1	4	2	6	1	0	0	0	0	2	0	1	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5500	3415	1114	769	358	238	376	145	112	108	109	95	73	84	34	37	25	26	13	38	14	15	12	8	4	10	2	6	1	3	4	2	3	4	0	1	2	1	5	1	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9235	5466	1976	1408	761	555	667	302	237	198	200	156	138	151	70	65	59	44	22	67	36	32	17	17	14	8	14	13	9	8	12	4	6	4	2	1	2	3	5	1	1	0	0	0	2	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5453	3368	1094	771	352	250	374	154	117	96	109	82	70	96	32	34	32	25	9	49	18	14	8	10	4	6	4	8	3	3	8	2	3	2	1	1	0	2	4	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9372	5440	1962	1456	725	543	655	294	255	207	206	166	144	149	77	72	57	45	30	59	33	35	15	14	11	6	13	13	8	5	9	3	6	5	4	0	3	3	1	1	1	1	1	0	2	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5531	3333	1070	784	347	257	380	134	127	95	114	92	86	91	32	34	33	23	15	40	15	17	7	9	4	3	6	9	3	1	6	2	3	3	3	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10833	6901	2297	1613	726	560	713	323	247	230	297	180	182	164	64	57	57	50	24	66	30	29	23	10	22	11	22	10	7	5	8	5	10	4	4	2	4	1	5	3	1	0	2	1	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0
0.03	south31_active	80	6637	4452	1313	932	334	263	438	148	116	126	193	108	116	107	31	28	22	21	7	43	18	12	8	2	17	2	17	6	1	4	2	2	7	2	2	1	1	0	3	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10988	7043	2333	1571	710	548	747	292	250	231	301	172	164	169	59	61	56	52	26	93	28	28	21	11	19	9	26	9	8	4	8	7	9	4	4	1	4	0	4	4	1	0	1	3	1	2	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0
0.03	south32_active	80	6660	4556	1359	888	335	247	445	141	124	125	207	99	110	113	29	32	20	22	5	59	17	13	9	5	13	2	19	5	2	3	2	3	6	2	1	1	2	0	2	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	11092	7023	2331	1566	657	538	716	310	269	232	303	164	147	179	53	65	59	53	34	87	29	23	21	18	16	7	31	7	4	7	9	6	7	5	3	1	4	0	3	5	1	1	1	2	2	2	1	2	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	1	2	1	0
0.03	south33_active	80	6687	4521	1344	912	306	242	412	154	127	126	197	97	101	112	21	34	23	28	10	60	16	9	11	8	12	1	22	3	2	3	2	4	5	2	1	1	2	0	2	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	10878	6862	2313	1580	662	543	719	333	252	241	275	148	143	175	59	49	43	43	36	85	25	21	21	18	16	9	38	9	5	10	10	4	5	5	3	0	5	0	4	4	1	1	1	2	2	1	1	6	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south34_active	80	6612	4428	1357	909	320	256	418	161	124	129	174	79	96	110	23	25	16	23	14	60	12	12	12	7	9	5	25	5	1	4	7	2	2	1	1	0	3	0	4	3	0	1	1	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	10379	6483	2197	1543	682	569	635	330	246	225	250	167	127	179	58	43	53	41	31	74	34	22	17	18	17	12	35	8	4	10	10	5	6	8	2	0	3	1	4	2	2	1	1	0	1	1	1	7	0	2	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0
0.03	south35_active	80	6206	4156	1269	904	327	247	355	156	126	116	147	87	77	105	23	21	21	22	13	53	14	11	11	4	10	6	24	5	0	5	7	3	4	2	1	0	1	0	4	1	1	1	1	0	1	1	0	4	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	9922	5939	2116	1482	690	566	623	335	239	210	246	158	111	163	66	38	60	32	31	48	30	22	12	19	19	13	27	9	5	4	10	5	5	11	2	0	3	1	3	3	2	0	2	0	2	1	2	6	1	2	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	5863	3765	1215	857	317	243	356	158	103	103	152	84	60	98	24	19	29	16	13	39	13	10	6	4	12	7	11	6	0	2	7	1	4	5	0	0	2	0	3	1	1	0	1	0	2	1	1	4	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9564	5547	2009	1390	688	548	586	335	230	194	244	162	124	163	72	55	56	45	36	61	35	23	13	17	19	13	32	7	7	1	7	5	5	12	2	0	4	1	3	2	2	0	1	0	1	1	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	5581	3482	1071	815	307	241	316	150	94	95	141	91	65	97	29	24	28	18	15	46	13	13	5	7	11	6	16	4	1	1	3	1	3	7	1	0	2	0	2	1	1	0	0	0	1	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9420	5449	2029	1396	719	548	643	310	241	197	253	151	131	141	69	62	63	49	42	69	37	27	18	22	20	15	28	6	5	2	5	5	4	9	2	2	2	2	3	2	1	0	1	0	1	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south38_active	80	5533	3429	1062	809	336	241	365	121	103	98	150	92	66	89	28	27	28	21	20	42	15	14	5	9	13	7	17	3	1	0	2	0	1	5	1	1	1	2	2	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	9462	5535	1997	1359	727	532	647	322	228	199	244	160	160	140	73	68	46	53	43	75	32	23	18	18	17	16	23	8	6	3	4	4	7	9	1	2	2	2	3	4	1	0	1	0	1	2	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south39_active	80	5570	3486	1061	777	333	243	376	125	97	98	143	94	87	92	27	25	22	25	22	45	13	13	6	10	10	6	13	3	2	1	1	0	2	3	1	1	0	2	2	2	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	9390	5602	2021	1388	750	517	660	297	231	209	237	159	161	135	75	71	51	48	43	87	32	21	21	19	20	13	22	7	5	4	5	5	6	10	0	2	1	4	2	3	2	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
0.03	south40_active	80	5506	3549	1112	789	360	244	389	117	96	90	148	95	92	86	26	30	20	20	25	43	13	10	9	8	11	6	10	3	2	1	3	3	1	3	0	1	0	2	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
