label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north8_active	80	57015	28056	2291	5626	775	4463	574	757	2371	355	1036	208	313	222	135	123	468	228	51	141	43	71	39	165	32	55	56	26	21	15	12	7	11	8	7	4	4	4	1	1	4	9	1	4	0	7	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north9_all	80	66372	31930	7401	7798	3481	5433	1972	1636	2832	982	1353	621	608	441	344	272	571	321	165	176	104	109	94	217	73	60	85	32	29	31	16	11	22	17	17	7	7	5	6	2	2	7	3	4	3	9	2	1	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	57027	27876	2274	5651	751	4608	605	735	2466	334	1037	218	317	213	131	133	512	249	52	130	53	70	45	198	36	43	73	18	15	12	8	6	16	15	7	3	3	3	1	0	2	5	1	3	0	7	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	66479	32626	7420	7656	3401	5470	1947	1615	2768	968	1297	626	566	421	323	281	561	308	160	166	111	103	91	169	70	60	87	32	25	30	22	14	20	16	12	6	7	8	4	4	4	7	2	4	4	10	0	3	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	56973	28613	2265	5565	728	4619	603	711	2377	335	984	220	293	209	123	137	502	242	49	130	59	61	42	156	36	39	72	16	11	11	12	9	15	15	5	3	3	3	1	1	4	6	1	2	0	9	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	66421	32395	7675	7523	3272	5822	2032	1634	2542	907	1290	594	595	420	344	314	434	350	155	163	99	122	88	156	62	64	36	31	24	30	20	31	18	18	7	24	9	5	3	3	2	4	4	2	4	3	1	4	2	1	2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north11_active	80	56977	28512	2366	5478	682	5013	641	740	2148	294	967	222	305	211	110	166	359	280	45	106	41	78	43	139	35	46	30	15	12	19	5	14	7	15	0	14	2	4	0	1	2	2	3	0	3	2	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_all	80	66210	32237	7651	7755	3361	5531	2003	1607	2548	930	1391	608	589	403	351	287	472	339	154	144	117	105	94	167	57	52	42	29	22	24	18	31	15	21	5	21	8	4	3	1	8	5	5	3	5	3	1	3	1	1	2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_active	80	56659	28320	2344	5667	684	4689	642	712	2160	299	1064	229	304	205	109	165	401	272	50	98	49	67	58	153	31	34	34	12	10	13	6	12	7	18	0	12	4	4	0	0	8	3	4	0	3	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north13_all	80	65605	32210	7601	7858	3351	5318	1992	1601	2559	939	1314	598	580	411	348	300	473	337	151	168	113	120	94	169	50	60	55	27	25	18	20	27	15	17	10	18	8	3	5	1	10	5	3	2	4	4	1	3	2	2	2	0	1	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north13_active	80	56145	28344	2324	5730	701	4493	614	710	2184	314	993	208	280	202	116	168	401	269	55	126	49	74	58	153	27	44	45	11	10	9	6	11	10	15	2	13	4	3	2	0	10	3	2	0	2	3	0	0	1	0	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_all	80	65681	32248	7599	7729	3449	5148	1933	1565	2753	955	1255	574	571	432	350	315	502	342	135	162	121	111	86	159	47	60	68	32	32	17	30	22	14	24	9	15	10	7	4	1	10	5	4	2	1	3	2	4	2	1	2	0	1	1	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north14_active	80	56127	28351	2312	5541	720	4340	588	694	2396	337	950	179	274	213	126	176	427	266	51	117	56	68	48	143	26	43	57	13	10	11	6	7	10	23	3	13	7	7	2	0	9	2	2	0	0	3	1	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north15_all	80	65741	32320	7529	7767	3389	5230	1928	1585	2715	934	1219	601	518	450	328	320	478	363	138	174	127	122	84	135	52	73	75	41	27	28	27	17	15	17	15	16	13	8	5	1	12	4	2	1	0	24	1	3	2	1	0	0	0	1	0	3	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north15_active	80	56271	28363	2252	5581	695	4425	594	699	2359	334	930	208	256	227	107	172	403	288	51	134	58	84	45	122	24	60	60	22	9	15	5	9	10	15	4	14	8	7	2	0	11	2	0	0	0	23	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north16_all	80	66708	32167	7536	7719	3404	5370	1880	1612	2807	944	1205	633	527	419	324	312	551	357	144	172	110	109	78	150	52	69	78	42	29	32	27	19	18	19	14	10	12	10	4	1	15	2	4	1	1	26	1	4	2	0	0	0	0	0	0	3	1	0	2	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north16_active	80	57109	28256	2269	5604	720	4538	556	708	2429	336	924	227	273	215	102	151	474	291	56	113	55	76	42	130	24	54	61	23	8	14	6	8	13	17	3	8	5	9	1	0	14	0	1	0	0	23	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north17_all	80	66812	32042	7517	7761	3377	5384	1907	1589	2829	935	1246	649	536	418	338	299	571	356	144	189	107	109	83	141	57	72	89	38	25	35	16	17	18	14	12	10	5	8	3	3	15	2	6	0	2	27	1	2	1	0	0	0	0	1	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	57247	28042	2246	5654	691	4555	569	689	2459	304	968	234	274	206	105	148	488	295	57	128	58	79	45	112	26	59	69	22	7	15	6	6	11	10	3	6	1	6	1	1	14	0	1	0	1	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	66724	32329	7436	7730	3412	5475	1916	1553	2899	929	1248	618	550	407	345	273	623	311	160	172	106	110	89	134	61	60	83	41	26	28	16	20	23	16	10	9	3	8	2	5	15	3	5	0	2	26	2	1	1	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	57140	28258	2246	5659	719	4641	582	670	2547	291	967	220	279	199	110	127	524	252	54	113	60	74	48	103	33	45	63	23	7	14	7	6	12	12	3	6	0	7	1	3	14	0	1	0	1	24	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	66287	33125	7488	7590	3492	5371	1905	1524	2706	947	1197	600	521	417	347	264	579	289	155	170	107	137	89	143	55	51	90	44	19	24	13	20	15	11	9	17	2	12	3	6	8	3	6	2	2	1	2	2	0	0	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	56694	29088	2280	5562	743	4499	570	679	2366	288	909	202	260	206	115	141	484	232	52	124	60	90	46	115	31	34	77	23	7	15	6	4	7	7	3	12	1	9	1	4	7	0	2	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	65904	33466	7427	7485	3493	5407	1919	1607	2755	909	1215	589	534	407	339	279	530	282	140	161	118	154	82	139	56	58	74	49	23	23	12	14	22	11	12	17	3	12	3	6	4	4	3	2	2	1	1	2	1	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	56418	29474	2277	5486	735	4517	609	734	2405	286	927	198	259	204	108	136	446	219	41	120	60	105	41	121	32	37	61	27	11	15	4	4	11	8	2	13	1	8	0	4	2	0	2	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	32036	12734	18266	5955	6894	3707	1907	1538	1457	2140	940	569	986	857	337	301	361	172	330	295	189	96	111	60	109	38	41	56	50	32	17	28	38	18	12	5	5	11	4	7	6	4	12	5	8	7	4	0	4	2	2	2	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	14898	3436	15826	3245	5600	2581	435	592	880	1828	562	163	822	744	146	116	286	48	289	241	142	53	72	26	87	13	12	40	39	20	10	23	32	7	2	4	1	10	2	1	1	2	8	0	2	1	1	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	31869	12703	18104	6007	6836	3737	1912	1522	1439	2036	897	581	1004	836	340	302	325	176	305	304	169	98	91	67	104	46	33	63	37	51	18	34	29	15	10	12	5	9	5	7	5	3	10	7	8	2	1	0	3	3	0	1	0	0	1	3	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	14838	3420	15673	3247	5617	2634	442	591	870	1744	535	163	843	708	142	112	249	46	270	249	124	62	54	25	80	12	9	49	26	36	12	26	24	3	1	11	1	8	3	1	1	2	6	1	1	1	1	0	2	3	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	32076	12621	17943	5942	6647	3704	1959	1531	1387	1913	861	574	973	842	337	302	321	176	358	266	182	100	69	73	98	47	36	72	34	54	23	29	31	12	10	15	5	13	5	4	3	4	2	4	7	3	1	1	0	1	0	0	0	0	1	3	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	15016	3408	15583	3188	5477	2580	415	572	830	1608	518	157	805	704	143	108	247	38	320	218	136	70	40	25	76	10	13	52	26	36	15	21	24	3	1	13	0	11	3	1	1	3	1	1	0	1	1	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	31951	12569	18019	5844	6949	3876	1944	1520	1380	1918	832	621	1039	839	321	308	276	172	392	284	213	100	63	70	110	47	40	56	31	53	18	27	25	11	8	16	5	9	8	3	3	4	2	4	1	1	1	1	0	1	0	0	0	0	0	2	0	4	0	1	5	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	15047	3332	15710	3105	5728	2718	412	554	815	1625	483	166	866	694	114	115	203	35	349	230	171	67	40	24	87	12	15	40	23	40	10	16	19	5	3	15	2	8	3	1	2	3	1	2	0	0	1	0	0	1	0	0	0	0	0	2	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	32074	12409	18167	5752	6922	3977	1991	1521	1448	1908	800	593	970	891	324	291	275	166	398	316	206	121	70	71	95	44	39	53	35	26	19	12	18	16	8	9	4	11	11	3	6	3	1	3	1	1	1	1	1	1	0	0	1	0	0	5	0	0	0	1	5	0	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	15179	3289	15931	3044	5728	2750	406	554	866	1616	442	167	789	758	109	102	201	35	341	259	171	78	48	26	76	13	17	36	27	19	11	7	13	7	5	7	2	10	4	1	3	1	0	1	1	0	1	0	1	1	0	0	0	0	0	5	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	31885	12597	18605	5775	7080	3881	1940	1495	1442	1918	835	592	958	914	316	273	307	175	355	340	224	109	68	58	76	44	36	48	34	29	21	17	17	23	6	10	6	14	13	4	6	2	1	2	1	1	1	0	1	1	3	0	1	0	0	5	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0
0.03	south26_active	80	14996	3363	16335	2999	5895	2643	400	574	847	1619	482	163	781	793	103	95	223	36	296	285	195	64	45	25	63	16	15	34	23	24	10	10	15	9	4	9	5	12	4	1	2	0	0	1	1	1	1	0	1	1	3	0	0	0	0	5	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	31932	12640	18886	5688	7055	3932	1940	1457	1514	1783	850	573	918	955	341	264	311	161	313	320	183	108	76	47	86	40	36	57	37	30	20	16	18	20	8	10	6	14	11	5	5	2	2	1	1	1	1	0	1	1	3	0	1	1	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south27_active	80	14994	3419	16586	2936	5878	2720	407	569	887	1493	487	164	735	842	116	98	230	39	250	272	150	54	46	16	72	15	14	43	27	24	9	11	15	8	6	7	5	13	4	1	1	0	2	0	1	1	1	0	1	1	3	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	32040	12759	19072	5745	7273	3877	1906	1517	1472	1734	883	580	926	889	349	256	325	158	277	299	177	102	83	53	89	44	40	53	40	37	25	17	19	17	11	10	9	21	6	6	4	0	7	1	9	1	1	1	0	1	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	14998	3517	16709	2960	6042	2704	390	589	833	1450	514	161	742	775	120	95	237	45	228	260	137	47	41	15	73	16	16	38	28	29	13	8	15	6	7	7	7	19	1	2	1	0	6	0	9	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	31931	12774	18870	5593	7265	3819	1874	1535	1407	1817	886	596	948	850	339	269	324	166	288	285	175	122	90	54	119	45	39	47	40	55	27	13	15	11	14	19	10	14	7	3	5	3	7	0	10	1	1	1	0	1	3	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south29_active	80	14953	3564	16478	2900	6020	2661	406	589	814	1530	491	167	777	734	124	101	239	51	233	250	129	59	45	19	101	17	15	33	28	46	13	3	10	4	5	16	6	12	1	1	2	0	6	0	10	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south30_all	80	32187	12812	18782	5613	7172	3853	1860	1554	1378	1880	889	602	1007	755	344	272	318	172	291	293	173	116	110	54	140	40	34	44	38	61	24	23	17	9	14	17	9	12	4	5	7	6	5	3	10	1	0	1	1	1	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south30_active	80	15045	3591	16358	2967	5922	2698	417	595	798	1588	470	174	829	645	132	97	247	54	230	248	127	58	58	17	116	13	11	27	28	51	12	9	12	3	5	13	5	10	0	1	2	2	4	2	10	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south31_all	80	31652	12800	18690	5785	6942	3716	1883	1485	1431	2078	865	586	949	859	329	285	356	184	299	248	152	127	103	64	118	38	44	56	47	54	29	30	15	18	13	16	11	11	10	2	6	2	5	2	3	0	3	1	1	8	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	14648	3454	16338	3101	5738	2562	400	556	840	1778	497	164	773	728	135	105	260	48	268	204	108	77	58	19	102	18	18	44	40	50	20	27	7	5	4	13	4	9	4	1	3	0	4	1	3	0	3	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	31699	12758	18783	5726	6959	3796	1892	1473	1442	1990	883	568	955	886	307	297	346	186	328	248	155	132	110	77	86	33	43	55	55	48	23	33	24	25	12	16	13	10	10	2	6	2	4	2	6	0	0	1	1	9	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	14690	3434	16455	3028	5706	2625	416	524	840	1687	503	153	764	759	122	108	261	43	292	211	106	80	71	26	67	15	17	44	46	43	13	28	15	10	4	14	4	8	5	1	4	0	2	1	6	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	31877	12696	18378	5672	7054	3802	1921	1465	1499	1876	915	587	933	901	300	288	333	177	361	273	138	123	98	78	77	34	43	38	61	50	22	31	26	21	9	16	13	14	8	0	2	2	5	2	4	0	1	1	0	9	13	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	14831	3422	16044	2954	5835	2654	424	552	907	1580	532	155	754	772	118	108	237	37	321	232	99	68	68	24	59	15	19	28	53	44	15	24	18	9	4	15	2	11	4	0	2	0	2	1	4	0	1	0	0	9	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	31960	12704	18407	5736	6966	3776	1872	1499	1460	1870	896	554	923	911	314	271	314	181	350	328	131	140	95	81	81	47	42	35	80	43	23	28	34	20	10	16	15	11	4	2	4	6	6	2	5	0	2	1	0	1	13	0	1	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	0	0
0.03	south34_active	80	14919	3473	16129	2968	5746	2604	425	547	872	1561	500	159	734	786	141	98	211	37	299	286	99	88	72	27	64	18	18	24	73	37	14	19	24	8	3	14	2	8	1	1	3	2	2	1	3	0	2	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	32048	12671	18633	5717	7202	3771	1848	1554	1415	1925	922	566	940	904	308	253	337	176	391	333	154	128	93	70	94	65	31	42	70	31	24	16	22	11	14	10	13	8	3	4	2	7	5	2	2	0	2	3	1	1	13	0	0	0	0	1	0	0	0	1	1	1	0	3	1	0	0	0	1	0	0
0.03	south35_active	80	14891	3518	16307	2914	5999	2615	417	597	859	1613	534	161	771	778	136	81	216	36	345	287	115	82	61	21	75	30	11	26	62	26	18	8	16	4	2	8	3	6	0	2	1	3	2	1	0	0	2	1	0	1	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	32004	12754	18503	5707	7068	3675	1844	1605	1331	2015	889	560	992	947	325	270	325	173	301	339	172	123	92	70	95	75	31	48	59	36	22	16	24	6	15	8	10	10	7	6	3	6	11	0	3	1	1	4	1	0	13	0	1	1	0	1	1	0	0	1	0	0	0	3	1	0	0	0	1	0	0
0.03	south36_active	80	14796	3582	16118	2955	5839	2531	403	609	773	1689	499	154	836	816	145	80	201	46	260	284	134	72	63	22	82	32	11	33	50	25	14	6	18	2	1	7	2	9	1	3	1	3	7	0	1	0	1	1	0	0	13	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	31748	12887	18830	5630	7027	3690	1843	1594	1311	2057	905	563	1083	844	332	286	323	188	329	242	180	115	88	69	101	71	30	51	38	34	24	16	17	8	17	11	8	12	7	5	2	4	8	0	2	1	1	4	2	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south37_active	80	14535	3562	16466	2889	5837	2520	394	590	778	1745	518	151	919	715	138	83	201	56	287	192	135	66	55	21	84	31	15	31	29	25	16	8	14	5	2	8	3	11	2	2	0	1	6	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	31849	12879	18572	5678	7026	3743	1929	1527	1371	2024	873	554	1039	814	343	273	356	179	318	212	159	98	83	69	92	53	31	46	37	53	25	14	16	8	18	12	3	12	8	4	1	3	8	1	1	1	2	4	1	1	0	0	6	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	14718	3475	16215	2935	5809	2566	418	555	802	1698	491	161	880	682	129	82	227	57	269	170	114	55	56	22	73	18	17	30	31	43	14	6	13	4	2	10	1	10	4	1	0	1	6	0	1	0	0	3	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	31940	12846	18259	5746	7073	3838	2011	1512	1399	1969	881	564	985	848	348	251	351	185	303	226	141	106	93	67	118	43	40	44	50	65	26	15	22	9	14	16	4	12	7	2	1	3	7	3	2	0	2	3	1	3	0	0	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	14695	3453	15942	2958	5870	2653	422	549	834	1664	484	164	817	712	127	77	246	58	252	185	87	63	57	15	97	16	19	27	43	57	13	6	17	5	4	14	1	10	3	1	0	0	6	2	2	0	0	3	0	2	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	31782	12656	17957	5718	7049	3831	1944	1511	1434	1908	861	585	883	934	329	251	352	173	324	222	163	104	98	66	116	47	49	39	54	59	31	18	22	12	18	9	5	8	6	2	0	4	7	3	1	3	3	4	1	4	2	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	14666	3441	15626	2974	5855	2654	405	526	850	1574	489	174	723	801	125	83	249	46	271	181	111	61	52	17	97	20	21	24	47	55	15	9	18	6	8	8	0	6	3	1	0	1	6	2	1	0	0	3	0	2	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
