label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71
0.03	north14_all	80	44998	13251	6796	8686	3718	3768	4065	1343	2128	978	1154	611	482	366	663	228	183	282	132	160	111	85	105	92	37	39	80	38	54	33	15	14	13	19	14	15	6	9	8	7	3	3	3	6	0	4	1	2	1	6	1	2	0	0	8	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	26857	6789	3188	5439	1896	2171	2566	596	1304	487	704	297	234	172	398	115	69	162	55	86	51	42	56	57	16	20	59	21	38	21	4	6	7	12	4	12	4	8	6	4	0	3	3	2	0	4	1	2	0	6	0	2	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	42694	12958	6726	8259	3674	3627	3938	1341	2033	940	1042	605	458	393	749	220	174	250	125	171	105	93	85	88	35	38	63	36	55	25	17	10	10	13	13	20	4	9	3	4	2	4	4	6	1	4	2	2	1	8	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	25024	6626	3160	5086	1854	2112	2493	607	1256	477	615	295	218	188	480	107	68	138	50	95	50	43	46	55	16	22	45	21	32	11	5	4	6	7	4	13	3	7	1	3	0	3	4	1	1	2	1	2	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	43580	13098	6711	8544	3728	3645	3925	1326	1919	916	1062	600	423	398	677	247	169	230	123	173	104	79	86	88	38	38	57	41	56	22	17	9	13	9	22	15	6	7	2	3	3	3	5	2	2	4	1	0	2	6	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0
0.03	north16_active	80	25544	6731	3157	5222	1929	2155	2494	587	1205	478	621	288	196	184	463	122	71	120	54	93	45	31	47	55	20	18	37	29	34	10	6	5	6	5	11	9	3	4	1	1	0	2	4	1	1	2	0	0	1	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
0.03	north17_all	80	45203	13622	6903	8992	3783	3749	4075	1269	1939	945	1122	655	445	412	733	243	182	240	118	182	101	83	92	91	52	31	73	48	59	26	17	11	13	10	21	14	7	6	3	6	5	2	5	2	2	4	2	0	1	2	0	2	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	2	0	1	0	0
0.03	north17_active	80	26945	7128	3319	5587	1973	2241	2653	557	1192	504	668	324	220	208	492	117	79	123	56	106	43	36	51	66	25	13	47	33	39	11	9	7	5	7	14	5	2	2	1	4	1	0	2	1	1	2	0	0	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0
0.03	north18_all	80	47603	14002	7040	9309	3879	3726	4111	1280	2094	975	1191	663	456	415	665	244	174	237	141	170	91	84	103	81	58	32	71	45	56	22	17	10	16	13	22	14	8	7	5	4	4	2	5	0	2	4	2	1	1	0	0	2	0	0	1	0	0	0	1	0	7	0	0	1	0	0	0	2	0	0	0	1
0.03	north18_active	80	28738	7387	3444	5794	2068	2249	2709	568	1303	524	724	355	225	216	429	125	84	134	68	94	34	41	55	56	28	14	46	32	36	10	6	6	8	9	14	6	2	3	2	3	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	7	0	0	0	0	0	0	2	0	0	0	1
0.03	north19_all	80	48045	13951	7128	9445	3935	3784	4108	1280	2015	974	1175	666	479	413	711	228	186	268	148	137	93	91	89	82	59	33	84	36	59	29	17	12	21	15	11	26	9	8	12	4	4	11	5	0	1	3	2	1	0	0	0	1	2	0	1	1	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	1
0.03	north19_active	80	29258	7384	3509	5862	2136	2308	2670	583	1270	518	728	355	248	218	440	117	80	150	76	72	31	45	41	60	25	16	58	22	36	14	7	6	12	8	7	18	4	4	5	3	1	7	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	48144	13965	7156	9382	3896	3929	4059	1302	2102	1007	1162	645	488	397	753	243	167	269	153	145	90	103	88	78	57	43	79	41	57	24	15	11	21	17	8	31	13	7	13	1	3	13	1	1	1	4	1	1	0	0	0	1	2	0	1	1	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	1
0.03	north20_active	80	29308	7418	3511	5753	2157	2416	2653	589	1334	552	735	360	245	211	482	135	78	170	79	71	31	52	40	49	23	22	52	17	32	15	3	4	14	9	5	24	5	5	5	0	0	8	0	1	1	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	1
0.03	south21_all	80	47934	14143	6997	9471	3928	4087	4138	1242	2232	977	1217	663	506	401	640	269	169	235	149	153	93	88	117	76	51	37	83	38	30	35	14	12	24	21	16	17	9	11	10	4	4	9	2	1	2	2	2	1	1	0	1	4	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0
0.03	south21_active	80	29032	7540	3435	5792	2126	2505	2615	548	1357	462	748	335	258	199	392	137	67	131	63	83	59	48	61	44	20	25	45	17	15	24	5	6	13	11	11	12	7	6	4	3	4	6	2	1	1	1	2	0	1	0	1	3	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	47893	14231	7008	9412	3906	4071	4210	1195	2204	1004	1151	616	497	410	728	279	175	254	143	159	95	78	111	69	50	34	55	32	29	28	10	10	22	23	19	26	13	5	4	3	0	5	2	3	2	1	3	1	1	1	1	4	0	1	6	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	29277	7590	3432	5768	2090	2483	2753	539	1377	527	697	304	262	212	443	146	75	150	66	87	63	44	68	41	24	20	27	17	17	15	2	4	14	13	13	19	8	2	1	2	0	2	2	3	1	0	1	0	1	0	1	3	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	47991	14116	7073	9284	3901	4011	4231	1196	2226	1042	1196	576	495	391	804	270	169	285	135	171	100	65	110	76	47	35	54	37	36	25	10	12	14	26	14	26	11	7	3	5	0	8	3	3	2	6	4	2	1	1	0	3	0	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south23_active	80	29612	7396	3495	5713	2079	2406	2701	532	1408	569	730	302	251	213	515	133	76	177	59	96	54	37	76	47	28	14	30	18	18	9	3	6	11	18	8	20	5	2	1	3	0	5	2	2	1	3	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south24_all	80	48040	13918	7002	9621	3963	4057	4359	1235	2144	1084	1183	564	493	426	845	280	175	304	128	154	100	63	115	90	47	42	48	42	43	34	12	10	15	14	15	22	13	5	7	3	3	3	2	4	2	6	4	2	0	1	0	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south24_active	80	29636	7248	3462	5970	2116	2404	2794	544	1380	627	720	307	242	225	562	139	76	192	62	86	52	34	76	57	26	11	27	20	21	8	2	7	10	10	6	17	3	1	4	2	1	3	1	2	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south25_all	80	48138	13785	7060	9668	3968	4034	4288	1240	2175	1111	1152	562	488	399	838	268	179	291	138	152	104	71	110	106	51	49	59	47	49	41	9	10	12	14	17	28	15	3	14	2	4	4	2	2	1	5	1	2	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south25_active	80	29543	7196	3543	5983	2149	2359	2652	531	1415	638	702	296	234	219	598	126	79	183	70	81	48	35	77	65	26	11	36	23	27	16	3	6	6	8	6	21	5	1	5	1	2	3	1	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south26_all	80	46622	13490	6965	9474	3919	3924	4154	1287	2036	1035	1124	546	488	396	738	272	167	286	120	142	91	71	111	95	48	48	78	47	46	44	9	7	12	11	15	20	12	7	15	2	4	2	2	1	0	6	0	0	1	1	0	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	28380	7029	3434	5804	2104	2265	2608	568	1309	578	662	290	237	208	511	125	74	161	58	59	43	36	73	53	21	15	48	25	23	17	3	5	4	4	6	14	4	4	6	0	2	0	2	0	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_all	80	44186	13112	6823	8970	3744	3792	3757	1287	1954	1004	1039	503	444	374	698	237	181	248	130	148	90	73	108	86	40	55	76	58	41	40	13	6	14	12	13	20	12	9	15	7	4	2	6	0	0	1	0	1	1	1	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	26347	6776	3316	5455	1973	2204	2352	597	1240	538	599	255	219	189	460	103	81	135	68	72	50	33	64	49	18	20	48	32	22	13	4	2	8	5	7	14	5	4	7	6	2	0	2	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	42861	12861	6735	8506	3572	3584	3644	1356	1847	917	1034	516	432	376	620	238	193	228	120	147	93	74	96	79	39	42	69	45	30	30	11	9	15	13	14	18	7	8	5	8	3	6	5	1	0	2	2	1	1	2	1	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	25227	6649	3179	5154	1834	2085	2273	651	1133	468	596	257	201	185	396	114	87	124	62	78	52	35	53	45	16	18	38	27	8	11	3	3	8	6	11	9	3	3	3	6	1	5	1	1	0	1	1	1	0	2	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	43845	13110	6608	8463	3666	3579	3920	1391	1915	918	1095	543	430	365	633	253	195	234	130	138	89	70	87	102	39	45	66	49	37	31	12	9	19	8	17	14	5	5	18	8	5	6	6	2	0	3	2	1	1	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	26012	6770	3164	5103	1897	2136	2445	669	1142	449	642	282	212	185	413	119	92	137	66	78	51	36	42	66	16	18	35	22	15	16	6	2	9	4	11	7	2	1	11	7	1	5	1	1	0	1	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	45912	13635	6837	8849	3763	3759	4164	1333	2002	959	1102	609	455	395	739	260	206	236	121	154	82	65	82	108	47	36	58	47	40	35	15	12	20	11	18	20	7	4	18	4	9	8	4	4	1	2	2	0	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	27499	7139	3308	5430	1982	2252	2605	645	1183	484	659	304	219	181	505	133	94	154	55	89	40	35	47	76	19	12	38	21	22	21	10	1	6	5	11	11	3	1	11	3	4	5	1	2	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	48477	13791	7116	9634	3977	4020	4260	1219	2017	1120	1299	629	457	401	710	244	180	259	132	134	101	88	135	70	29	35	84	50	37	32	21	17	12	9	22	13	13	18	6	7	3	9	5	1	1	1	5	2	0	1	0	0	2	2	0	0	0	2	0	1	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south31_active	80	29447	7233	3509	6059	2196	2427	2790	534	1224	611	805	319	242	197	416	115	83	150	56	71	47	42	73	38	19	14	51	29	18	20	13	8	8	3	8	6	7	12	4	3	3	5	3	1	0	0	3	1	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south32_all	80	48349	13949	7064	9617	3901	4151	4303	1198	2021	1044	1217	602	459	416	786	274	171	255	134	141	87	89	133	80	36	40	75	45	60	26	18	17	12	16	18	23	10	11	9	6	6	17	3	1	0	2	2	2	1	0	2	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	29391	7331	3462	6033	2124	2479	2813	536	1190	557	725	308	233	209	438	133	79	136	64	73	42	41	71	41	21	18	42	26	38	17	12	5	7	9	15	10	5	10	7	3	5	12	3	1	0	1	1	1	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	48207	13940	7170	9369	3990	4089	4272	1188	2027	995	1221	578	477	424	733	280	190	239	130	170	93	82	110	89	37	44	74	42	66	26	18	17	11	19	16	18	10	10	12	6	7	15	3	3	0	7	1	2	1	1	2	0	0	2	7	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	29272	7339	3529	5884	2195	2352	2749	534	1233	527	703	302	246	207	415	131	89	127	56	103	46	36	66	49	19	22	39	23	42	16	13	5	7	12	13	7	2	8	8	3	5	11	3	3	0	2	0	1	0	0	1	0	0	2	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	47946	13968	7161	9388	4038	4004	4273	1210	1986	973	1174	593	468	400	729	276	190	238	123	164	88	86	99	100	35	43	66	32	55	23	15	15	14	22	13	26	9	5	16	7	6	13	3	3	1	10	0	3	1	2	2	5	0	0	7	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	29103	7369	3478	5897	2198	2343	2761	549	1220	527	704	311	242	201	451	122	82	141	59	98	39	36	59	58	16	19	39	17	36	15	13	5	8	14	12	11	2	2	12	3	4	10	3	3	1	4	0	2	0	1	1	5	0	0	7	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	47820	13916	7198	9427	3896	3843	4316	1262	2042	1028	1165	580	475	420	739	258	198	255	123	152	90	77	98	82	36	39	56	35	56	22	9	13	18	21	8	24	13	4	15	6	6	5	1	7	3	10	0	3	1	2	0	7	0	0	7	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	28963	7348	3486	5918	2107	2260	2806	559	1291	565	682	302	236	220	479	101	86	154	57	97	42	35	63	48	17	20	33	13	37	14	8	5	11	13	1	10	6	2	11	3	5	3	1	6	1	3	0	2	0	1	0	6	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	47579	14008	7336	9672	3913	3766	4192	1239	2148	1050	1133	603	482	414	692	243	193	245	131	141	99	81	116	101	39	31	50	47	46	22	13	11	16	13	14	46	11	3	12	6	6	1	1	5	3	10	0	2	0	3	0	7	0	0	7	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	28713	7420	3552	6117	2055	2252	2653	531	1381	566	675	313	241	230	445	95	79	145	64	83	43	37	84	55	16	16	30	13	33	12	9	4	10	7	3	40	6	1	10	2	5	0	0	3	1	2	0	2	0	1	0	6	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	47681	13864	7192	9737	3889	3796	4295	1230	2202	1023	1173	607	502	406	709	228	181	236	133	134	105	75	117	100	37	29	46	65	58	27	13	11	17	9	16	53	9	6	4	6	5	1	2	5	2	5	0	1	0	7	0	7	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	29034	7306	3549	6118	2044	2229	2753	531	1387	545	715	324	234	230	462	104	76	127	65	84	54	38	80	52	14	16	28	20	43	13	7	3	10	5	5	47	6	4	2	1	5	0	0	3	0	2	0	0	0	5	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	47523	13836	7203	9666	3920	3916	4269	1221	2174	970	1185	573	484	410	727	234	172	240	115	149	108	71	126	104	35	26	58	69	47	29	14	11	15	11	12	50	7	10	4	8	2	1	3	3	0	5	1	1	0	6	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	28893	7348	3565	6110	2042	2293	2674	539	1351	497	718	312	225	236	489	118	70	133	58	83	55	34	88	54	16	15	38	29	33	16	6	4	6	5	4	47	4	7	2	3	2	0	1	2	0	3	1	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	47956	13736	7154	9450	3977	4026	4185	1200	2056	981	1221	567	481	410	653	242	176	239	125	153	104	70	129	120	28	32	63	62	38	28	16	11	17	13	12	36	12	11	1	7	3	1	3	0	0	4	1	2	1	6	0	1	1	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	29118	7285	3527	5911	2076	2327	2563	533	1266	509	711	319	238	227	432	134	74	132	64	91	53	38	82	70	16	19	43	36	24	15	6	6	6	6	8	26	6	8	0	3	2	1	2	0	0	3	1	1	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	48186	13843	7174	9426	3933	4000	4041	1216	2072	1033	1134	570	485	418	696	257	158	251	125	157	101	70	116	108	26	37	63	55	34	23	14	10	14	14	13	27	10	11	4	9	4	2	7	0	0	4	1	2	1	1	0	1	2	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	29108	7293	3427	5890	2079	2352	2479	521	1246	564	660	327	252	234	457	137	73	145	66	80	46	40	67	68	14	18	39	32	19	13	6	6	4	8	9	17	6	8	3	4	2	2	7	0	0	3	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
