label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north14_all	80	28792	16459	7935	4809	10017	3188	1864	1406	3885	925	973	638	427	462	327	331	238	186	173	192	160	86	87	50	83	73	36	38	33	21	24	21	13	15	18	11	8	21	3	6	4	4	2	4	1	0	2	1	0	0	2	2	0	0	2	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	north14_active	80	8263	10061	3300	1330	9054	1813	356	395	3539	208	610	236	107	255	131	206	96	55	87	124	95	25	45	9	58	56	14	28	22	4	6	10	5	9	16	9	3	19	3	2	1	4	1	3	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	28767	16811	8020	4834	10540	3215	1823	1414	4015	925	975	652	436	487	323	350	231	179	182	194	146	81	86	42	99	80	30	33	28	25	21	22	14	20	29	17	12	21	2	6	4	1	4	2	2	0	2	1	0	1	1	1	1	0	2	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	north15_active	80	8594	10590	3455	1370	9565	1816	335	429	3682	208	635	260	135	271	124	228	97	59	90	125	83	27	44	8	73	58	10	28	22	4	7	10	3	10	27	14	3	19	2	1	1	1	1	1	2	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	28712	16938	7890	4871	10446	3189	1825	1483	4039	906	965	641	461	472	333	363	225	179	162	201	153	90	87	46	96	83	34	37	19	31	24	15	15	15	38	12	11	16	7	6	5	6	4	1	6	1	0	0	0	1	1	0	4	0	2	1	2	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north16_active	80	8488	10678	3376	1397	9506	1824	318	445	3721	202	642	258	130	267	119	243	96	59	76	128	91	35	50	9	75	59	11	29	12	8	6	7	4	7	36	10	4	13	6	1	1	6	1	0	5	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	28676	17060	7781	4917	10541	3110	1800	1498	3930	870	919	618	465	464	367	370	228	157	174	209	166	96	90	50	100	88	33	47	25	31	26	11	16	13	42	9	10	15	7	6	4	17	3	1	9	1	1	0	0	1	1	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	8531	10785	3272	1452	9604	1781	343	455	3611	200	608	264	143	261	139	245	104	44	84	127	110	37	49	15	80	69	14	36	17	7	9	4	3	5	40	7	3	12	6	1	0	17	0	0	8	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	28491	17010	7714	4910	10736	3166	1835	1503	3712	823	1028	601	454	450	339	368	237	159	167	198	148	96	83	56	109	83	30	42	37	27	24	14	16	10	36	4	6	14	11	7	4	19	2	1	7	1	1	1	1	0	1	0	3	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	8298	10719	3231	1478	9783	1771	368	457	3386	192	711	262	129	262	130	252	115	39	84	122	98	29	48	17	79	66	15	25	25	4	11	5	2	4	33	0	3	12	9	1	1	17	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	28705	16964	7837	4924	10814	3123	1898	1493	3788	824	988	589	460	475	349	356	227	151	149	197	156	100	93	62	93	81	33	45	39	27	26	12	9	12	35	6	6	7	11	8	3	16	1	2	6	0	2	1	2	0	1	2	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	8448	10692	3314	1472	9849	1779	370	435	3480	207	673	255	139	264	142	241	108	31	66	127	100	31	55	19	70	65	19	25	29	4	13	6	1	4	32	1	3	6	9	1	1	14	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	28825	16899	7884	4890	10508	3155	1914	1472	3774	820	1006	627	459	510	332	314	241	161	151	172	152	96	107	57	89	81	30	46	39	29	26	22	7	18	29	19	8	7	11	5	2	19	2	4	6	1	3	1	2	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	8519	10615	3310	1452	9547	1777	351	442	3467	212	692	244	128	287	133	209	110	37	60	110	104	26	66	14	64	64	13	29	30	5	14	11	0	3	25	12	3	6	10	0	1	17	0	3	5	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	28739	16930	7810	4778	11123	3105	1883	1506	3847	866	1011	695	468	454	322	310	215	165	158	154	135	78	80	62	72	62	38	38	36	35	23	23	6	7	19	4	5	15	27	5	2	25	0	2	3	1	0	1	2	0	2	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8467	10503	3326	1363	10141	1774	363	444	3515	196	659	317	145	296	117	198	83	65	69	97	91	30	41	17	55	46	11	24	31	13	8	6	1	1	15	4	2	14	27	2	1	24	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	28735	17156	7746	4738	11062	3090	1862	1495	3881	857	1025	648	474	466	322	331	229	170	158	166	142	75	77	66	60	85	32	44	37	38	23	21	8	7	19	7	6	11	23	6	2	30	0	2	3	1	0	1	2	0	2	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	8468	10536	3283	1348	10073	1742	371	467	3558	179	672	264	138	300	122	221	81	70	73	114	93	27	46	14	46	64	9	29	29	13	10	4	1	1	18	6	1	10	23	2	0	28	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	28703	17006	7803	4754	10990	3046	1853	1490	3629	895	1028	640	498	494	308	383	235	180	171	153	153	76	92	70	53	87	30	54	26	33	21	15	8	13	39	12	9	6	14	9	5	29	0	1	3	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	8526	10406	3267	1413	9979	1688	341	472	3303	188	661	263	142	298	108	264	80	76	74	97	95	20	55	10	39	65	9	31	19	10	9	3	2	2	38	11	2	4	14	2	0	27	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28704	17106	7789	4832	10749	3026	1862	1479	3827	905	1011	655	492	499	319	418	229	191	165	163	139	78	92	70	52	77	37	47	29	28	26	18	13	15	39	14	8	11	6	7	4	19	1	6	2	0	3	0	0	3	0	2	0	2	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	8531	10610	3297	1439	9729	1672	347	463	3502	188	645	262	137	306	112	274	87	75	77	102	83	23	56	9	40	61	17	30	20	8	12	4	3	1	37	12	2	7	6	2	0	17	1	4	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	28957	17113	7845	4830	10402	3019	1921	1476	3973	936	1010	637	482	502	310	410	216	195	156	189	141	87	96	65	96	73	32	48	28	21	32	17	17	15	38	18	10	15	5	6	4	7	2	6	3	3	3	6	0	3	0	5	0	4	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8590	10802	3325	1434	9398	1691	367	464	3647	191	631	267	131	297	113	265	82	73	66	120	95	28	55	13	84	54	17	28	22	6	15	2	5	1	34	16	3	11	5	0	1	6	1	4	3	0	0	6	0	2	0	3	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	28967	17168	7950	4829	10389	3015	1873	1488	3843	924	994	599	480	499	330	373	189	185	156	180	148	76	93	54	101	60	38	42	26	22	31	18	16	17	18	13	8	16	3	3	1	2	2	5	7	4	1	8	0	2	0	5	1	4	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8518	10833	3346	1373	9405	1705	385	437	3544	193	617	246	143	289	117	222	73	60	65	113	103	24	48	13	81	40	21	24	21	5	19	5	5	4	14	11	3	12	3	0	1	1	1	3	7	0	0	8	0	2	0	3	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	28930	17198	8018	4797	10539	3008	1884	1490	3888	921	970	591	486	472	314	373	195	180	168	165	156	74	107	48	111	57	38	42	23	24	28	14	11	14	17	13	9	34	3	5	2	3	2	2	8	5	0	9	0	0	1	3	1	4	0	2	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8585	10920	3395	1368	9562	1717	403	449	3584	184	613	243	148	273	115	220	70	61	77	105	111	23	61	15	88	39	22	25	19	5	19	4	3	6	14	10	2	29	2	1	1	2	1	1	8	1	0	8	0	0	1	3	1	1	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	28860	17063	8023	4773	10455	3122	1880	1491	3825	903	957	562	505	488	320	351	233	188	173	182	166	76	100	55	95	50	41	34	28	18	18	13	13	16	25	8	7	32	6	4	5	6	4	5	6	3	0	12	0	0	1	3	1	0	1	1	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8449	10744	3391	1325	9510	1785	406	435	3511	189	603	228	147	276	116	203	82	68	84	123	120	22	61	17	73	36	22	20	24	3	14	5	3	8	21	6	2	29	3	2	3	4	0	3	6	1	0	11	0	0	1	3	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	28597	17291	7970	4799	10610	3150	1921	1475	3656	906	945	593	478	456	299	367	227	199	177	176	128	82	100	55	80	62	36	39	26	18	12	8	18	9	37	7	6	30	10	7	6	4	3	5	3	3	2	13	0	0	1	0	1	0	1	2	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	8395	10803	3328	1350	9631	1807	395	451	3348	199	601	237	131	250	105	216	80	83	87	118	88	25	65	14	61	50	19	25	22	3	8	3	4	5	35	5	3	27	6	2	3	3	0	3	3	1	2	12	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	28559	17086	7794	4879	10448	3111	1908	1506	3770	928	941	596	453	468	304	372	246	191	159	179	121	85	95	57	78	62	44	41	27	17	22	13	21	7	58	10	9	31	11	6	7	11	3	4	3	3	3	13	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	8402	10588	3257	1375	9449	1768	391	495	3449	210	611	240	124	254	99	237	96	83	84	120	81	27	60	18	62	48	19	26	19	3	16	3	6	2	53	7	3	30	7	1	4	10	0	2	3	2	2	12	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	28398	16646	7805	4920	10714	3162	1868	1470	3814	889	1007	587	471	484	385	352	230	189	174	175	137	80	85	53	72	90	45	46	40	22	27	14	19	18	43	11	5	23	8	8	8	12	3	1	6	2	2	2	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	8443	10234	3359	1412	9779	1781	337	460	3525	206	631	244	141	280	153	255	99	59	58	107	86	28	43	9	53	73	20	31	24	8	9	3	4	4	41	6	2	22	7	2	4	12	0	0	6	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	28397	16470	7752	4874	10584	3020	1843	1500	3716	903	1048	554	455	513	377	342	215	176	194	179	167	89	74	51	76	74	37	39	44	21	28	15	18	21	40	15	6	23	12	4	6	10	2	0	1	0	2	1	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8331	10189	3301	1403	9637	1703	328	476	3441	200	675	216	139	304	158	247	84	50	74	110	115	28	40	9	58	56	13	28	29	8	10	2	2	5	37	9	2	22	11	2	3	10	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	28436	16677	7701	4885	10856	3031	1839	1479	3725	910	1017	560	460	468	369	310	228	181	187	176	174	89	87	53	64	65	41	34	42	20	30	18	15	17	44	13	5	32	20	3	3	3	3	0	1	0	2	1	1	0	1	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	8374	10411	3257	1370	9889	1745	368	452	3424	209	661	227	138	275	154	212	85	55	84	112	118	28	50	10	49	47	13	19	30	7	14	4	2	6	42	8	1	31	17	1	2	2	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	28554	16776	7752	4923	10813	2973	1856	1480	3729	920	1011	599	473	466	355	329	217	183	174	160	183	80	84	59	73	81	41	35	36	17	22	15	15	11	40	9	5	25	15	8	4	6	3	1	12	0	3	2	0	1	1	0	0	0	0	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	8449	10564	3328	1460	9840	1724	358	459	3396	213	652	242	144	269	147	221	79	56	81	99	122	23	44	10	60	61	16	22	25	2	12	5	3	4	38	6	2	23	12	2	2	5	0	1	12	0	1	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	28660	16924	7863	4902	10707	2884	1815	1395	3673	928	992	592	471	486	338	362	232	190	151	178	154	85	86	66	62	102	45	29	31	16	21	13	14	7	34	7	6	23	13	8	4	7	3	1	12	0	2	1	0	1	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	8394	10654	3340	1464	9739	1673	346	418	3340	209	624	249	140	279	132	237	82	58	75	114	99	26	46	12	51	83	13	18	22	0	14	7	3	2	31	2	4	19	10	2	0	6	0	1	12	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	28626	16969	7960	4885	10625	3000	1795	1421	3730	927	953	615	448	502	323	419	224	184	155	189	138	80	81	60	70	108	45	37	30	20	25	14	14	9	27	11	7	21	5	7	7	10	1	2	13	2	3	6	0	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8405	10688	3388	1451	9680	1755	348	428	3379	200	606	268	138	302	122	284	86	58	63	115	89	24	40	13	56	90	14	27	26	2	19	6	3	5	23	6	4	17	3	1	1	8	0	1	12	2	1	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	28676	16848	7933	4938	10487	2997	1795	1426	3636	897	984	634	476	520	318	450	232	197	162	183	116	83	78	74	80	107	47	32	34	19	25	16	18	13	25	18	5	9	5	2	6	6	0	1	2	2	1	6	0	2	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8433	10699	3395	1423	9533	1762	332	417	3317	195	621	270	134	317	120	311	89	67	60	113	81	24	41	15	58	92	13	26	32	2	16	6	5	8	21	14	3	7	4	0	1	5	0	0	1	2	0	6	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	28609	16866	7880	4829	10774	3094	1843	1434	3733	880	932	645	473	491	334	421	224	191	169	177	138	88	91	75	85	86	49	36	33	21	21	14	14	18	26	23	5	9	6	3	6	6	1	3	5	5	1	6	1	2	2	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south38_active	80	8398	10712	3361	1411	9801	1805	336	414	3405	209	585	288	131	305	137	298	93	72	73	117	104	23	49	10	61	72	19	26	30	4	13	6	3	8	23	19	2	7	5	0	2	5	0	2	4	3	0	6	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south39_all	80	28508	16870	7801	4831	10920	3184	1885	1420	3680	856	959	642	496	444	349	397	220	204	156	184	144	84	93	68	90	81	43	34	27	23	20	18	13	15	27	19	3	17	8	8	3	11	1	7	4	6	1	2	2	2	0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
