label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79
0.03	north6_all	80	18272	4381	3714	3610	2068	1290	775	1512	566	301	255	343	208	206	123	271	82	176	99	44	80	105	38	39	25	21	16	10	44	12	13	6	16	11	9	11	3	5	6	0	1	4	1	2	5	6	2	3	1	0	1	2	1	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	15934	2924	2968	3205	1732	1060	541	1380	416	121	129	249	136	120	64	240	30	144	78	19	40	95	17	26	5	10	5	3	42	6	7	4	11	9	3	3	1	4	6	0	0	1	1	1	3	2	2	0	1	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	18010	4494	3790	3687	2142	1245	791	1483	569	290	270	363	204	199	120	304	80	203	119	45	73	101	37	38	25	18	13	14	54	13	16	8	15	7	8	10	2	7	4	0	1	2	2	1	4	5	2	2	1	0	0	8	1	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	15661	3020	3068	3244	1779	1013	559	1331	414	114	140	274	141	118	68	270	27	160	98	20	39	92	20	25	5	8	2	6	50	7	8	3	12	5	3	2	0	5	4	0	0	0	1	1	2	2	1	0	1	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	16742	4269	3519	3389	2080	1148	761	1331	542	287	266	359	202	208	116	287	69	184	103	54	59	115	45	30	25	16	15	16	44	8	14	7	13	8	7	9	4	6	5	1	3	3	2	1	4	2	2	2	2	1	0	7	1	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	14213	2800	2794	2940	1699	909	517	1178	374	107	132	276	133	123	68	252	21	141	85	28	34	109	25	17	6	6	3	6	41	4	7	3	12	7	3	3	0	4	5	1	1	0	1	1	3	1	1	0	1	1	0	6	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	15263	4073	3324	3090	1877	1073	798	1137	515	278	256	351	206	200	115	254	72	177	115	47	53	106	39	27	28	13	13	19	39	8	15	6	17	8	8	8	5	5	7	3	5	1	2	2	4	3	2	1	2	1	1	7	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	12545	2578	2536	2619	1513	800	533	970	339	94	110	282	129	118	71	209	23	146	95	24	35	99	22	13	9	3	4	5	33	3	5	2	16	7	1	2	0	3	7	1	4	0	0	1	3	1	0	0	1	1	0	6	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	14813	3989	3179	2961	1717	1056	771	1122	513	283	237	341	218	194	114	230	75	189	82	41	51	87	36	37	29	20	14	13	32	10	9	3	19	11	9	7	8	6	7	5	5	1	3	2	4	2	1	1	1	1	1	1	1	0	0	1	0	1	0	3	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north10_active	80	12057	2471	2368	2495	1365	786	521	970	334	101	94	274	136	108	60	186	24	168	58	19	33	80	19	23	13	6	5	4	26	7	3	1	16	10	1	2	0	3	6	3	4	0	2	0	2	0	0	0	0	1	0	0	1	0	0	1	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	17970	4460	3827	3679	1933	1315	896	1154	480	310	249	411	204	162	142	261	85	196	114	56	71	128	40	32	29	22	14	9	28	15	11	11	15	23	7	4	4	3	27	4	2	1	1	1	4	5	1	0	1	1	0	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	15680	3012	3072	3275	1589	1046	666	1008	347	122	119	329	141	114	93	234	33	170	92	20	45	109	19	27	7	7	3	5	23	8	3	4	14	20	2	1	0	2	26	2	0	1	0	0	2	4	0	0	0	0	0	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	17788	4546	3797	3703	1873	1320	845	1173	512	302	237	427	214	139	139	265	93	190	110	57	65	106	42	28	25	23	19	11	19	12	13	11	9	20	7	3	5	3	13	3	4	0	1	2	3	3	1	0	0	1	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	15489	3083	3036	3283	1545	1036	618	1020	365	119	96	349	139	96	84	239	35	160	87	19	39	84	19	22	7	9	6	7	14	6	5	4	9	18	2	1	0	2	13	1	1	0	0	1	2	3	0	0	0	0	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	17912	4532	3853	3662	1923	1308	825	1235	519	298	245	409	232	165	136	284	85	190	119	59	64	85	50	36	23	23	19	19	22	10	11	10	19	25	5	1	3	4	8	2	3	0	1	2	1	4	1	0	1	2	1	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north13_active	80	15529	3051	3103	3206	1585	1013	611	1089	360	120	102	325	146	111	72	260	37	161	86	23	36	65	27	28	5	7	8	6	18	5	6	3	18	23	0	1	0	3	8	0	1	0	0	1	0	4	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north14_all	80	18172	4522	3738	3621	1906	1298	821	1267	544	295	263	394	230	169	131	282	91	162	112	61	47	75	57	42	22	19	19	22	29	3	9	12	25	20	5	1	5	3	5	2	4	1	3	2	0	2	1	0	1	1	3	5	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
0.03	north14_active	80	15732	3033	3005	3170	1564	1002	590	1137	372	123	110	318	143	102	69	261	38	136	75	26	26	56	31	33	8	5	10	8	27	1	5	6	23	18	0	1	1	2	5	1	1	0	1	1	0	2	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north15_all	80	18238	4550	3673	3629	1971	1332	790	1310	528	312	277	358	234	185	120	273	79	129	143	61	42	81	54	44	20	24	21	27	33	6	9	17	26	17	1	2	3	5	6	3	3	1	3	4	3	2	0	1	3	1	3	4	2	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0
0.03	north15_active	80	15750	3052	2941	3206	1640	1035	567	1195	353	119	132	280	148	119	58	248	33	108	109	28	18	65	33	33	6	9	8	11	32	3	5	6	24	15	0	1	1	2	5	1	1	0	1	3	2	2	0	0	3	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north16_all	80	17882	4484	3612	3641	1929	1287	820	1285	507	289	273	337	215	167	137	321	68	137	137	51	47	95	37	34	23	21	20	21	41	7	8	13	16	14	3	6	4	6	6	4	3	3	2	3	4	1	0	1	2	1	2	3	2	0	0	0	0	0	0	2	0	0	3	0	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0
0.03	north16_active	80	15424	3041	2883	3221	1581	1014	607	1163	344	105	132	255	152	105	76	291	27	110	104	24	23	81	23	27	9	8	6	12	39	3	2	6	13	11	1	4	1	2	5	1	0	1	1	2	2	1	0	0	2	1	0	2	2	0	0	0	0	0	0	2	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	north17_all	80	17636	4442	3608	3644	1996	1300	818	1385	523	282	279	361	193	149	135	245	81	124	141	48	58	111	42	34	22	19	25	19	36	11	7	11	11	18	6	7	3	5	3	5	4	2	1	3	5	0	0	1	2	1	2	1	2	0	1	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	15224	3016	2879	3237	1650	1030	598	1255	370	95	137	270	141	95	71	212	42	102	113	24	32	97	28	25	9	6	6	15	33	6	0	4	9	15	2	4	0	1	2	2	1	1	1	2	3	0	0	0	2	1	0	0	2	0	1	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	16534	4265	3375	3390	1873	1200	774	1230	528	285	273	364	201	158	127	238	79	130	105	49	62	101	36	27	20	10	21	19	35	13	11	8	13	19	10	6	4	5	6	4	5	2	0	2	3	1	1	1	0	2	0	2	1	0	1	0	0	1	1	3	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	14020	2823	2632	2947	1492	912	548	1102	361	94	123	262	142	102	70	203	38	107	82	21	36	89	21	22	10	5	5	9	30	6	1	3	10	18	4	4	0	3	5	2	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	15044	4032	3179	3172	1760	1159	765	1094	498	279	267	349	198	157	136	177	89	147	96	47	56	97	36	27	26	15	16	18	28	12	7	8	10	20	10	6	4	4	5	4	4	1	0	3	3	1	2	1	1	2	0	3	0	0	2	0	0	1	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	12464	2549	2413	2676	1362	857	517	949	335	96	114	257	132	109	66	147	36	119	71	22	31	87	21	21	12	4	5	7	21	7	1	5	8	19	4	3	0	3	4	3	2	1	0	2	1	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	13637	3877	3025	2866	1565	1054	713	1015	480	288	240	301	205	162	136	191	71	126	96	45	45	75	38	33	25	22	14	16	27	8	11	8	9	11	8	2	2	2	5	4	6	3	1	4	2	2	2	3	1	3	0	9	0	0	2	0	0	1	1	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	11042	2336	2222	2353	1152	753	460	863	300	95	98	213	127	103	61	157	26	96	61	16	23	64	18	27	9	7	5	4	20	5	2	5	7	8	4	0	0	2	4	4	4	2	0	3	1	1	0	1	0	0	0	9	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9625	2989	2309	1510	1145	728	1280	1462	331	497	216	199	140	147	109	162	102	100	155	55	110	78	48	32	58	27	20	15	16	32	10	7	20	24	9	8	4	5	19	0	17	4	5	3	2	8	1	1	3	0	1	4	6	1	0	2	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6432	903	1264	818	651	267	1113	1328	88	372	63	47	52	48	52	135	50	73	136	14	96	57	32	13	50	13	6	12	4	24	3	1	16	20	3	2	1	0	17	0	17	3	2	3	0	5	0	0	1	0	1	3	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9872	2988	2288	1488	1118	719	1235	1485	345	491	226	179	148	165	98	202	96	103	163	49	93	66	52	25	58	24	22	15	19	30	7	5	19	25	10	6	2	6	15	4	8	2	4	4	4	5	0	0	7	0	0	2	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6591	877	1247	830	621	257	1058	1362	101	374	77	42	54	48	45	174	45	69	145	10	78	51	32	10	49	9	10	10	8	22	3	0	15	22	5	2	0	2	13	0	6	2	3	4	1	1	0	0	5	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9944	3074	2233	1481	1081	682	1274	1515	362	478	233	183	161	153	86	193	88	101	182	50	111	67	48	29	47	22	17	17	21	19	10	6	10	16	10	7	4	7	6	5	3	2	6	6	4	5	0	0	7	0	0	1	0	1	1	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6686	874	1252	816	601	246	1113	1395	110	363	79	45	63	48	38	163	39	65	160	11	97	50	32	11	36	6	9	14	9	12	5	0	8	14	5	2	2	3	4	0	1	2	4	5	1	1	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9966	3072	2172	1486	1100	691	1360	1460	354	481	242	180	164	129	104	201	91	87	160	49	104	72	37	28	51	22	17	26	20	13	8	6	5	13	10	5	4	4	4	6	6	1	4	4	3	1	0	1	4	0	0	0	1	1	1	3	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6699	867	1191	823	588	242	1197	1339	109	363	85	47	65	40	45	165	37	57	140	13	92	53	22	10	40	7	10	19	10	6	4	1	3	13	6	2	2	3	3	0	4	1	2	3	1	0	0	0	4	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9848	3076	2106	1476	1066	682	1418	1447	341	506	240	179	140	115	119	162	97	96	157	42	96	70	44	32	49	26	19	26	16	22	13	8	8	9	9	2	6	3	4	3	5	1	3	4	2	5	1	1	3	0	1	0	2	2	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6603	877	1172	815	581	246	1256	1324	105	368	80	54	49	35	59	120	49	61	134	13	86	51	31	13	38	8	11	21	9	13	5	2	5	8	8	0	2	3	4	0	5	1	2	3	0	4	0	0	3	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9502	3085	2103	1484	1072	688	1425	1484	337	510	226	187	141	113	130	168	100	104	161	40	86	68	43	26	61	32	23	26	16	20	10	12	10	11	13	3	7	2	5	2	6	4	1	2	1	4	1	2	2	1	1	0	2	2	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6274	888	1155	813	575	257	1261	1356	108	363	74	54	51	35	60	126	57	71	135	15	77	49	33	10	51	11	9	17	8	12	5	2	6	8	11	0	2	2	5	0	6	2	0	1	0	4	0	1	2	1	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9287	3088	2131	1480	1040	667	1399	1501	344	472	218	180	158	136	135	171	89	110	161	39	77	76	48	29	65	31	21	25	16	22	13	12	12	6	17	4	6	1	8	2	5	5	2	0	1	4	2	3	4	1	1	0	4	1	2	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south27_active	80	6101	933	1154	812	552	238	1244	1375	113	323	75	53	64	35	58	132	53	75	139	11	66	58	35	12	54	9	8	16	9	17	6	2	9	3	13	0	1	1	6	0	4	2	1	0	0	4	0	3	3	1	1	0	4	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south28_all	80	9247	3081	2173	1494	997	677	1449	1518	369	453	215	194	179	133	123	165	91	100	158	50	98	71	48	27	66	27	18	28	12	25	12	9	9	22	14	4	5	2	8	2	7	5	4	0	1	2	2	3	4	1	0	2	4	0	1	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south28_active	80	6058	925	1155	829	522	223	1289	1388	115	317	73	62	76	33	50	129	48	67	142	16	87	62	35	12	57	8	8	19	6	19	6	1	8	17	10	0	1	1	6	1	6	2	3	0	1	0	0	3	3	1	0	2	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south29_all	80	9299	3127	2173	1506	1009	692	1528	1463	357	442	210	191	184	144	120	169	88	98	130	47	100	82	43	23	58	23	11	23	16	22	11	9	12	24	12	3	5	5	8	1	6	1	7	0	1	2	1	2	4	0	1	3	3	0	0	0	5	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south29_active	80	6125	944	1160	841	527	229	1354	1338	104	338	62	63	79	38	49	136	37	69	115	16	87	75	26	12	47	8	6	16	8	17	6	2	11	22	8	0	3	4	5	1	5	0	5	0	1	0	0	2	3	0	1	3	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south30_all	80	9508	3138	2140	1518	1036	713	1549	1445	359	475	200	189	186	131	117	182	93	97	153	44	105	89	58	32	60	22	22	20	10	21	9	10	10	32	6	4	5	6	7	2	5	1	6	4	1	2	0	0	1	0	2	3	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6295	923	1161	849	560	239	1361	1317	101	371	65	66	79	38	56	145	38	71	137	15	94	81	43	13	44	9	13	12	4	16	5	4	8	29	3	2	3	4	5	1	5	0	4	3	1	0	0	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8919	3032	2018	1434	1077	707	1234	1223	359	475	214	165	162	126	106	166	97	88	144	58	103	63	33	23	44	18	21	20	13	15	18	8	13	7	11	4	7	7	11	2	10	5	3	2	3	5	2	3	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	5522	740	1012	725	531	223	1063	1074	96	343	57	39	57	25	53	126	35	62	121	11	88	44	20	10	34	7	9	11	4	4	7	3	10	6	11	0	3	2	10	0	8	3	1	1	1	5	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8940	3101	2035	1448	1050	704	1356	1234	372	431	216	197	182	118	112	138	92	78	144	58	96	64	35	25	48	14	15	22	15	16	22	10	20	12	9	5	8	7	7	2	6	4	4	1	3	1	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	5623	777	1068	724	538	226	1170	1107	99	310	61	44	60	22	57	101	39	53	123	19	80	43	21	11	39	2	7	10	7	6	10	4	11	11	9	0	3	2	5	0	3	3	2	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9270	3066	2109	1509	1038	734	1366	1273	330	447	231	196	176	137	117	155	96	84	176	67	123	61	35	28	50	11	15	26	14	19	18	12	18	14	11	6	4	4	5	4	3	7	4	1	2	1	1	0	1	0	1	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6033	827	1159	797	551	246	1193	1156	98	325	69	56	60	26	54	117	42	59	157	21	110	44	25	12	40	2	5	14	8	11	10	3	8	11	10	0	1	0	3	0	1	6	2	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9605	3117	2163	1503	1073	721	1445	1456	351	485	238	199	177	139	127	171	92	96	166	67	132	59	40	31	46	12	18	35	19	14	13	12	22	16	11	3	5	5	2	5	3	5	4	0	1	4	0	3	2	0	1	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6398	893	1219	805	596	258	1266	1336	119	358	76	55	64	29	65	133	44	71	148	19	121	46	28	14	36	3	7	24	11	11	8	4	11	13	9	0	1	1	1	0	2	4	3	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9522	3079	2135	1467	1062	712	1487	1412	332	462	229	173	158	132	131	195	86	106	163	74	139	55	39	35	44	11	21	33	17	13	8	8	16	8	11	4	4	9	1	7	2	6	3	4	1	4	0	3	3	0	1	1	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south35_active	80	6304	901	1172	799	591	249	1303	1286	111	332	77	52	56	30	67	159	45	79	143	17	131	43	26	14	32	4	9	25	9	10	5	2	8	6	7	0	1	4	1	1	2	5	1	3	0	2	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south36_all	80	9619	3041	2206	1461	1106	664	1496	1450	329	499	224	172	142	121	127	198	85	110	135	61	142	70	40	29	39	13	19	40	13	19	6	6	8	7	11	3	4	9	5	5	1	4	3	8	2	8	0	4	3	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south36_active	80	6429	914	1164	775	599	231	1319	1326	107	384	82	45	55	33	65	163	43	80	113	13	134	59	26	11	29	6	9	30	7	16	5	2	6	4	7	0	1	4	3	1	1	3	1	6	1	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south37_all	80	9649	3068	2192	1444	1066	705	1571	1469	297	473	217	196	144	127	134	204	83	117	162	55	147	83	55	24	34	24	22	26	16	18	14	10	7	10	14	5	3	8	8	4	1	4	2	9	3	7	0	3	3	1	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south37_active	80	6475	894	1170	786	558	258	1375	1333	93	362	81	46	66	41	70	169	40	81	130	17	137	72	39	9	23	15	13	20	7	15	11	3	6	5	10	1	1	4	4	1	1	2	0	7	2	4	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
