label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51
0.03	north10_active	80	47361	13798	12754	1603	2566	557	2609	2176	467	731	216	193	133	221	279	39	81	105	87	23	10	40	26	12	36	6	4	2	4	1	1	1	2	2	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	57411	19739	15026	5109	4169	2228	3030	2323	835	928	466	401	307	334	366	123	137	109	58	48	33	39	19	14	25	14	7	10	4	8	2	0	4	2	3	1	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	42015	12300	11879	1445	2404	560	2423	1913	328	626	180	184	128	247	315	31	96	63	34	11	11	25	15	7	21	6	4	6	1	2	2	0	2	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	55000	19061	14127	5127	4007	2287	2969	2259	854	887	463	398	302	277	398	119	133	101	61	46	38	40	15	14	13	17	13	9	5	6	1	1	6	2	2	1	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	38918	11472	10764	1358	2219	611	2328	1864	332	604	180	186	126	184	340	32	94	66	38	11	11	25	8	8	11	7	9	5	1	2	1	1	3	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	52850	18353	13365	5107	3893	2296	3032	2126	849	856	485	364	307	270	351	112	125	78	62	44	47	29	17	16	9	16	15	7	5	4	4	1	4	2	4	0	4	1	0	2	1	4	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	36378	10668	9893	1270	2045	576	2338	1725	326	582	187	159	122	175	289	28	87	57	35	14	15	18	10	9	7	5	11	5	1	1	0	1	2	2	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	52848	18298	13418	5052	3834	2286	3072	2045	840	864	464	354	304	305	318	99	128	79	83	46	41	41	20	13	16	15	14	7	3	5	5	2	3	2	2	0	1	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	36580	10672	9959	1278	1991	556	2428	1667	339	584	177	157	121	200	262	25	91	63	64	14	9	26	13	5	14	5	11	5	0	2	1	2	2	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	55162	18897	13889	5104	3841	2290	3105	2189	900	926	473	357	285	315	347	89	133	79	87	44	42	44	20	14	16	11	12	4	2	7	7	2	1	0	2	0	2	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	39479	11506	10655	1392	2064	526	2468	1821	400	640	175	166	112	216	298	20	99	59	71	17	10	25	16	5	14	3	9	2	0	3	2	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	57814	19690	14755	5123	3917	2280	3125	2242	914	982	487	390	282	312	320	97	145	89	98	35	34	53	22	13	13	12	11	6	3	6	8	1	1	0	0	0	2	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	42870	12536	11646	1516	2206	531	2525	1882	426	703	193	193	118	228	269	25	110	55	85	11	11	34	15	3	11	4	8	5	0	2	5	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	60859	20652	15475	5119	4041	2301	3218	2533	927	1008	490	412	285	320	339	109	173	109	89	39	34	54	20	14	13	7	11	8	3	6	5	2	1	2	1	0	3	2	1	0	1	0	0	0	0	0	1	0	0	1	0	0
0.03	north17_active	80	46405	13704	12456	1602	2441	561	2691	2177	454	737	198	190	140	252	290	36	127	73	75	18	11	37	12	6	9	2	7	6	0	2	4	2	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	61519	21093	15586	5059	4115	2350	3339	2565	895	983	487	391	291	359	317	122	167	115	84	33	32	55	29	11	30	11	13	9	5	5	5	2	0	2	2	1	2	2	2	0	1	1	0	0	0	0	1	0	0	1	0	0
0.03	north18_active	80	46986	14175	12561	1587	2529	589	2802	2204	420	718	199	178	150	288	267	46	124	79	66	15	11	43	20	6	23	6	8	7	0	1	4	2	0	2	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	61399	21162	15538	5100	4103	2300	3240	2729	899	964	465	413	308	369	360	135	157	143	103	49	35	52	34	17	33	14	14	8	8	3	2	2	1	2	2	2	2	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	46900	14269	12503	1591	2489	569	2742	2343	437	689	194	178	166	294	313	46	106	103	76	21	11	37	20	7	25	8	8	6	2	1	1	2	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	61237	21085	15570	5102	4155	2222	3416	2586	919	995	508	405	279	353	364	127	142	136	128	50	38	47	40	22	28	16	12	11	7	2	3	1	2	2	2	2	2	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0
0.03	north20_active	80	46675	14167	12549	1599	2512	547	2893	2215	432	721	201	200	157	274	320	36	109	108	100	23	14	31	22	8	21	9	7	9	2	1	2	1	1	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	67141	33520	9087	7070	3299	3463	1634	1824	818	621	1051	760	261	221	317	285	99	113	99	71	79	28	27	17	20	4	14	11	5	5	2	3	2	5	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	53547	28571	3962	4641	887	2460	512	1307	191	190	895	659	91	109	265	255	33	84	83	58	68	9	16	10	16	3	8	9	5	2	2	3	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	67172	33427	9029	6912	3325	3388	1593	1866	801	596	1063	718	273	241	333	268	104	104	106	80	84	25	24	18	26	4	17	10	5	4	1	3	1	5	2	1	2	1	1	3	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	53548	28496	3972	4540	907	2407	490	1332	195	175	910	613	94	115	275	238	36	75	90	68	73	6	13	11	21	2	10	7	4	2	1	3	0	2	0	0	0	1	1	3	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	64346	32189	8895	6731	3355	3218	1628	1792	807	600	1134	693	281	214	294	254	103	126	116	89	75	18	22	14	21	8	12	10	5	3	1	3	0	3	2	0	2	2	2	3	1	2	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	50200	27079	3704	4293	894	2199	487	1245	214	169	981	576	100	101	240	219	28	95	101	72	64	3	12	6	15	2	7	6	3	2	1	3	0	1	0	0	0	2	1	3	1	2	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	59432	29088	8615	6372	3370	3042	1615	1688	848	612	1003	638	281	214	273	217	108	124	99	85	66	24	19	15	21	9	11	5	5	2	1	3	0	2	4	0	3	1	2	3	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	44416	23615	3257	3794	903	1981	453	1082	253	159	850	508	91	93	198	175	36	92	82	69	52	4	12	9	16	2	7	1	1	2	1	1	0	1	0	0	1	1	1	3	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	54361	25881	8366	6013	3379	2894	1617	1561	836	626	883	542	258	189	222	196	113	141	80	88	57	28	13	18	20	11	8	7	4	2	2	2	1	1	3	0	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	38251	20065	2816	3322	901	1726	415	934	254	150	723	393	75	74	153	154	33	104	59	67	39	7	8	8	16	2	3	2	1	1	1	0	0	1	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	53425	24939	8281	5946	3342	2867	1606	1563	879	639	840	528	257	185	225	218	105	116	68	71	47	28	11	18	16	12	10	10	5	1	2	2	2	4	5	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	36814	18992	2729	3281	884	1697	379	944	252	157	696	373	73	74	156	176	34	79	49	48	28	9	7	6	14	6	6	4	1	0	1	0	0	3	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	57810	27188	8479	6420	3319	2994	1589	1619	841	609	883	537	279	205	234	238	97	120	86	70	45	24	15	19	20	14	11	11	6	2	1	2	2	4	4	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	42206	21560	3137	3799	870	1887	390	1058	213	156	730	393	91	92	176	197	28	80	65	46	26	7	10	8	17	8	5	5	1	0	0	1	0	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	62804	30345	8712	6751	3269	3108	1619	1739	844	613	946	636	291	209	261	235	93	132	104	74	46	28	12	15	21	30	17	11	7	4	2	1	2	4	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	48257	25037	3563	4258	852	2091	455	1212	213	154	801	508	102	109	201	202	32	96	89	54	32	8	7	10	19	25	11	8	2	3	1	1	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	66938	32608	8886	6994	3295	3284	1665	1805	810	612	999	713	306	237	258	229	93	112	123	83	66	34	20	10	16	31	15	9	7	4	4	2	4	2	3	1	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	53319	27585	3969	4599	877	2261	485	1319	184	171	841	608	110	126	211	193	34	88	106	68	54	10	13	9	13	27	10	8	2	3	2	2	2	1	3	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	66415	31854	8741	6788	3306	3192	1715	1747	803	622	908	728	261	254	272	225	81	111	103	83	67	32	21	14	29	28	13	6	5	5	5	2	6	2	2	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	52644	26821	3783	4430	837	2176	540	1250	185	169	755	613	96	137	221	187	31	95	82	67	58	8	13	7	24	25	11	6	3	4	3	1	3	1	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	67801	33182	8771	6787	3270	3285	1569	1772	857	631	1071	722	265	226	300	232	103	102	157	85	38	21	16	16	43	8	5	11	7	3	4	2	2	1	1	1	2	2	3	0	0	7	0	1	1	1	0	0	0	0	0	0
0.03	south31_active	80	54264	28144	3808	4459	895	2252	472	1271	193	192	930	596	104	115	236	192	46	67	139	76	26	10	8	7	42	7	1	9	5	1	1	0	0	0	1	1	1	2	3	0	0	7	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	67329	32827	8929	6894	3308	3292	1612	1737	801	643	1014	729	249	219	288	225	108	110	158	71	60	24	19	16	42	12	6	8	6	4	4	2	1	1	1	1	2	7	1	0	0	8	0	0	1	1	0	0	0	0	0	0
0.03	south32_active	80	53760	27853	3896	4581	914	2256	464	1252	187	200	885	606	101	113	229	181	55	78	138	59	46	11	10	7	39	10	3	7	4	1	1	0	0	1	1	1	1	7	1	0	0	8	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	66965	33238	8902	6950	3356	3324	1603	1727	844	650	1056	707	260	215	257	226	102	148	139	69	66	26	14	17	33	21	10	28	3	8	3	2	0	1	1	1	2	5	0	0	0	8	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	53478	28303	3904	4642	924	2253	475	1216	201	190	917	582	105	106	200	183	49	115	121	53	53	14	7	12	28	17	6	25	1	4	2	0	0	1	1	1	1	5	0	0	0	8	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	66958	32998	8739	7068	3326	3341	1632	1728	857	641	1117	701	273	218	235	246	97	139	136	67	75	23	27	23	43	19	9	29	5	7	3	1	1	2	1	1	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	53427	28072	3824	4694	886	2239	493	1243	193	185	965	588	110	116	169	210	47	109	118	49	62	10	15	18	38	15	6	24	3	4	2	0	0	2	1	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	67111	33325	8769	7055	3282	3416	1588	1830	862	642	1165	758	271	223	215	311	82	141	129	80	60	27	26	23	28	15	9	27	9	6	3	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south35_active	80	53605	28388	3799	4664	881	2341	492	1310	178	187	1007	635	110	109	157	273	36	111	106	64	49	11	17	18	25	13	7	22	7	4	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	67164	33311	8868	7144	3271	3429	1612	1954	875	651	1143	717	276	234	209	315	81	135	126	85	54	22	33	27	22	16	7	11	14	3	5	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south36_active	80	53561	28293	3830	4721	829	2404	475	1444	183	189	979	602	115	113	160	276	32	98	103	69	40	8	20	17	20	16	5	8	11	2	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	67004	33257	8997	7199	3318	3402	1584	1880	850	666	1119	678	274	236	233	283	81	141	135	74	35	20	23	21	14	14	7	10	10	3	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	53380	28243	3918	4760	873	2410	465	1398	206	191	959	571	100	113	185	245	29	108	109	62	24	7	17	12	12	13	4	8	9	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	67406	32889	8989	7142	3326	3317	1581	1843	848	667	1168	650	258	240	253	277	88	155	123	71	37	21	19	22	24	18	6	7	7	3	4	5	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	53752	27916	3946	4722	877	2328	467	1363	215	183	1010	541	97	113	211	241	29	125	101	54	26	7	12	13	22	15	4	7	5	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	67437	32912	8957	7082	3334	3184	1587	1696	806	652	1147	683	259	232	296	252	92	130	132	90	46	18	16	28	31	23	11	8	7	4	4	4	4	3	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	53880	27981	3939	4597	898	2226	464	1217	215	188	995	559	99	109	252	210	30	107	112	69	33	5	10	19	28	19	7	7	5	1	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	64560	31631	8790	6785	3316	3057	1598	1672	818	647	1122	684	269	235	303	257	93	113	126	90	53	20	14	21	26	26	10	9	5	4	2	5	4	3	1	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	50516	26557	3611	4257	855	2034	472	1148	210	187	959	558	100	101	262	217	29	86	112	71	41	7	7	13	23	21	8	7	3	2	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
