label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north6_all	80	56818	18651	9188	7414	4692	2268	2345	1888	1291	513	588	338	310	424	171	339	113	93	79	79	37	28	76	19	10	8	7	24	6	6	8	5	0	2	0	3	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north6_active	80	34204	10465	4879	4356	2835	1113	1426	1128	722	232	351	150	186	275	95	193	60	56	45	48	14	13	38	8	7	3	4	20	4	4	5	5	0	2	0	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	56993	18516	9240	7546	4663	2311	2499	1854	1235	533	603	339	334	462	153	330	120	104	90	80	41	31	55	16	14	7	9	22	5	6	9	6	2	2	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	34272	10390	4860	4456	2826	1155	1493	1113	693	223	357	152	205	321	92	192	64	59	52	49	16	10	21	8	9	5	6	17	4	4	5	5	1	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	56966	18666	9171	7622	4604	2299	2523	1781	1215	544	623	337	314	491	169	289	117	100	95	68	38	37	60	14	16	5	9	21	4	1	9	3	3	3	2	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	34249	10360	4819	4527	2742	1145	1497	1085	734	225	352	158	182	349	107	158	68	56	56	38	18	17	26	7	10	4	6	17	3	0	5	2	2	1	1	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	57274	18542	9088	7549	4629	2331	2536	1777	1212	541	632	335	321	538	190	281	111	103	98	63	35	37	33	8	20	11	8	18	0	2	8	2	3	5	4	10	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	34540	10291	4816	4410	2749	1145	1495	1041	757	221	353	146	176	381	119	175	61	49	67	35	21	22	23	5	10	7	5	14	0	1	4	1	2	0	1	9	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	56860	18708	9098	7478	4654	2254	2549	1751	1228	524	604	322	305	538	191	298	97	90	90	62	32	34	55	13	14	13	4	12	6	3	5	1	2	5	4	9	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	34203	10307	4876	4329	2717	1085	1550	1010	753	227	339	142	163	388	115	185	58	43	61	41	22	25	39	7	4	7	2	10	6	3	3	0	2	0	1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	56930	18747	9230	7404	4616	2152	2602	2044	1228	517	703	338	316	421	177	291	127	98	74	54	61	25	38	10	7	11	8	7	5	1	7	2	0	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	34081	10517	4915	4368	2693	1066	1552	1233	734	235	392	159	185	272	89	198	68	60	44	21	44	5	25	3	4	5	5	5	4	1	3	2	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	57012	18519	9071	7528	4558	2166	2553	2007	1219	543	738	322	317	401	187	219	135	85	69	49	59	24	34	11	8	8	7	11	2	2	8	2	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.03	north12_active	80	34161	10219	4825	4456	2632	1107	1588	1205	728	242	442	149	168	265	103	141	72	51	35	22	38	6	20	6	4	3	5	8	1	1	4	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.03	north13_all	80	56580	18501	9137	7569	4584	2173	2507	1979	1217	539	716	324	313	388	187	205	125	85	79	62	48	22	43	10	10	10	4	16	3	5	6	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0
0.03	north13_active	80	33822	10216	4843	4460	2644	1089	1559	1182	740	246	441	142	159	280	110	132	64	53	38	39	29	9	31	6	4	4	2	11	1	3	4	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.03	north14_all	80	56657	18399	9180	7629	4556	2236	2502	1931	1201	542	686	314	309	408	193	217	108	92	87	63	51	28	53	11	8	7	5	17	7	7	4	0	3	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
0.03	north14_active	80	34104	10242	4898	4568	2636	1120	1552	1187	749	242	406	137	160	266	114	130	56	59	52	42	32	14	41	7	3	2	1	11	6	4	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	57028	18551	9210	7516	4584	2265	2492	1890	1233	545	630	314	323	402	201	213	104	91	90	73	44	29	41	12	7	9	4	17	10	8	3	0	3	0	2	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0
0.03	north15_active	80	34290	10345	4914	4516	2580	1103	1539	1149	769	236	375	140	165	252	116	132	47	53	58	46	30	13	29	7	2	3	0	13	6	4	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_all	80	56977	18759	9195	7632	4626	2277	2503	1742	1226	555	595	317	310	375	182	204	104	96	75	82	52	32	42	11	6	9	5	12	9	8	3	1	2	0	1	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	34002	10544	4924	4609	2623	1109	1521	1073	724	250	347	141	175	228	94	130	51	54	52	51	29	13	30	6	4	3	1	5	6	5	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	57239	18914	9230	7636	4771	2206	2463	1789	1296	550	637	317	309	377	195	212	117	91	84	71	43	30	32	11	9	8	8	11	6	7	5	1	1	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	34031	10651	4913	4603	2751	1065	1518	1100	796	252	370	136	165	231	101	126	56	48	58	44	22	13	19	6	5	3	4	4	1	3	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	57151	18727	9233	7530	4763	2134	2512	1889	1281	572	676	311	334	361	189	219	116	94	87	62	42	26	23	7	11	7	7	9	3	6	4	2	2	0	0	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	34075	10508	4889	4484	2815	1036	1500	1160	795	257	409	132	170	224	90	120	61	53	58	38	23	13	14	4	6	4	4	2	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	57230	18893	9200	7529	4864	2158	2535	1866	1275	582	625	300	332	403	192	245	127	89	85	56	47	32	33	12	10	8	9	10	4	6	4	1	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	34203	10570	4852	4466	2868	1055	1559	1168	802	257	371	137	170	248	95	139	66	53	52	36	29	19	19	4	5	4	4	3	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	57178	18561	9252	7502	4834	2143	2580	1986	1287	556	602	283	334	363	194	226	119	84	63	59	56	31	42	16	8	10	7	7	9	6	3	1	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	34305	10225	4793	4446	2807	1052	1598	1221	769	236	378	124	165	214	92	136	62	42	36	32	30	20	27	5	4	6	2	4	7	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	54379	17800	8832	7146	4341	2134	2407	1754	1220	528	616	312	308	356	163	303	109	92	73	65	53	32	25	15	13	6	12	10	19	1	4	0	1	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	32653	9811	4554	4125	2479	1040	1456	1049	715	239	336	133	156	244	86	180	60	52	48	36	25	15	17	7	9	1	5	6	14	0	2	0	1	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	52951	17581	8815	6905	4237	2074	2338	1732	1178	526	579	330	319	312	162	245	107	98	66	57	53	32	37	13	14	12	7	14	17	1	4	1	2	1	2	9	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	31313	9532	4565	3894	2420	949	1378	1031	696	229	300	148	170	205	79	145	56	52	40	34	26	20	26	6	8	5	3	10	12	0	2	1	2	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	52006	17188	8589	6764	4193	2008	2386	1681	1154	557	553	330	302	304	152	211	105	100	77	54	47	27	56	16	15	15	5	14	17	2	6	3	2	1	3	5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	30458	9274	4454	3809	2342	922	1445	1002	686	239	288	144	166	168	72	129	54	53	42	28	24	15	37	7	8	7	1	10	12	2	2	2	2	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	52020	17166	8554	6707	4239	2028	2393	1761	1139	541	586	336	282	292	153	220	95	97	84	49	42	24	59	13	11	17	9	14	7	3	3	4	2	2	3	5	2	1	2	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south24_active	80	30449	9162	4428	3772	2388	948	1415	1062	663	246	319	152	157	161	68	142	52	56	46	26	15	14	42	6	5	8	2	7	4	2	1	3	1	0	2	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	51740	17091	8439	6814	4116	2029	2377	1752	1122	564	610	294	248	316	149	245	91	89	89	47	42	31	52	13	9	16	9	11	6	4	3	3	2	1	3	2	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	30162	9133	4270	3879	2352	946	1395	1059	651	266	340	132	135	186	69	161	54	50	48	26	21	15	34	7	5	6	3	4	4	3	1	2	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	51287	17091	8327	6776	4022	2077	2320	1693	1112	565	633	271	250	344	153	227	84	75	89	49	42	29	35	17	10	14	12	11	7	4	2	1	2	1	3	1	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	29673	9132	4221	3924	2269	989	1357	995	658	284	364	123	131	207	68	137	47	47	46	31	17	13	26	8	5	6	4	4	4	2	1	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	51076	17260	8330	6859	4052	2052	2263	1702	1123	565	599	261	258	345	143	211	84	70	86	39	42	34	42	18	8	12	11	8	8	4	2	1	1	1	3	3	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	29496	9323	4156	3936	2297	990	1329	974	688	272	327	118	132	207	65	125	47	34	53	23	25	18	27	9	5	6	4	4	4	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	50813	17144	8325	6770	4091	2049	2288	1690	1089	559	598	278	273	387	136	201	86	86	93	46	43	30	39	19	9	12	10	8	5	6	2	1	0	0	2	4	1	0	6	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	29434	9206	4188	3856	2308	982	1349	946	652	261	321	113	144	236	59	114	46	45	48	29	28	15	25	9	5	6	3	4	1	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	50890	16964	8333	6890	4102	2020	2265	1722	1110	542	580	285	306	358	125	198	93	92	102	44	43	27	55	18	9	9	8	10	5	10	1	3	1	1	1	3	1	0	6	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	29467	9128	4231	3861	2304	989	1311	1002	653	247	300	125	167	217	58	127	49	47	48	29	27	15	35	11	4	5	2	6	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	50906	16977	8392	6857	4137	2041	2295	1699	1167	571	572	299	298	334	125	203	86	86	99	47	40	23	41	17	9	8	6	12	8	9	3	5	2	1	1	2	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	29662	9046	4283	3904	2321	970	1313	998	676	273	297	131	161	194	59	134	45	44	41	31	26	9	24	11	4	3	2	8	6	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	56659	18246	9050	7358	4781	2206	2518	1902	1242	562	601	333	293	424	184	285	99	89	98	53	46	38	50	15	8	14	9	4	14	5	4	6	1	0	1	7	1	0	4	0	0	1	0	0	0	3	0	0	0	0	0
0.03	south31_active	80	34020	10029	4888	4328	2778	1074	1526	1136	777	246	337	151	169	240	99	183	42	42	45	33	28	27	38	5	3	5	5	3	10	4	2	3	0	0	1	2	1	0	4	0	0	1	0	0	0	3	0	0	0	0	0
0.03	south32_all	80	54468	17809	8685	7073	4719	2166	2455	1779	1193	542	596	342	282	424	189	303	103	95	80	50	44	41	48	14	8	10	12	5	16	7	4	4	1	0	0	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	32516	9678	4640	4111	2728	1077	1492	1044	737	235	325	154	163	273	106	204	50	51	45	26	27	29	36	6	4	4	6	4	13	2	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	52816	17302	8511	6790	4530	2088	2366	1741	1189	555	596	332	280	352	180	282	114	94	82	50	44	45	45	15	12	7	12	6	8	6	4	3	1	1	0	7	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	31165	9325	4445	3926	2575	1024	1433	1063	694	226	337	141	154	227	91	185	56	49	49	29	29	35	35	6	5	2	6	5	4	1	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	51484	17083	8417	6594	4371	2041	2248	1611	1150	540	615	290	285	369	175	295	108	93	81	49	44	34	30	13	17	6	6	7	9	9	3	4	1	2	1	0	0	2	1	0	3	1	0	0	0	4	0	0	0	0	0
0.03	south34_active	80	30301	9102	4330	3793	2460	1002	1357	985	662	236	344	123	148	262	98	174	55	46	49	27	22	23	20	7	8	4	4	5	7	4	1	2	0	0	1	0	0	1	0	0	2	0	0	0	0	4	0	0	0	0	0
0.03	south35_all	80	50912	17072	8443	6424	4382	2007	2258	1570	1158	553	618	282	282	343	150	270	104	85	87	42	52	36	23	12	15	7	5	6	7	5	2	3	1	2	1	0	2	1	1	0	4	1	0	0	0	4	0	0	0	0	0
0.03	south35_active	80	29777	9205	4365	3606	2469	970	1349	952	661	250	362	116	151	223	79	170	49	37	52	24	31	22	16	8	7	6	3	2	5	3	0	2	0	0	1	0	2	0	0	0	3	0	0	0	0	4	0	0	0	0	0
0.03	south36_all	80	51130	17232	8556	6534	4371	2000	2231	1555	1170	541	593	283	275	328	147	246	90	71	77	52	56	28	20	6	15	11	7	8	4	5	3	4	2	3	1	0	2	1	1	0	3	1	0	0	0	4	0	0	0	0	0
0.03	south36_active	80	29779	9306	4402	3667	2447	946	1331	912	676	251	344	125	144	209	78	154	40	32	47	31	31	13	14	5	7	9	4	2	4	3	1	2	0	1	1	0	2	0	0	0	3	0	0	0	0	4	0	0	0	0	0
0.03	south37_all	80	51147	17311	8659	6637	4361	1976	2255	1598	1155	530	587	284	259	326	138	224	82	77	74	55	54	28	16	8	13	10	10	8	5	2	3	3	1	1	0	0	4	0	1	0	1	0	0	0	0	4	0	0	2	0	0
0.03	south37_active	80	29792	9435	4449	3744	2467	922	1322	918	682	247	359	128	133	196	71	131	37	35	52	31	29	12	11	5	7	8	4	3	1	1	1	1	0	1	0	0	4	0	0	0	1	0	0	0	0	4	0	0	1	0	0
0.03	south38_all	80	51081	17033	8671	6713	4321	1983	2223	1680	1196	550	601	300	255	285	143	222	80	84	72	60	56	24	19	12	9	10	9	7	12	3	4	3	1	1	0	1	3	0	0	0	0	0	0	1	1	0	0	0	2	0	0
0.03	south38_active	80	29603	9267	4429	3804	2374	902	1292	965	703	252	374	140	132	181	72	137	42	48	49	29	33	10	12	7	3	7	1	3	8	1	2	2	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0
0.03	south39_all	80	51514	17151	8620	6749	4339	2023	2242	1690	1238	566	623	297	253	300	133	225	87	84	72	62	58	21	19	14	8	5	8	8	15	4	2	2	0	1	0	2	3	0	0	0	0	1	0	1	1	0	0	0	2	0	0
0.03	south39_active	80	29986	9314	4418	3876	2383	930	1312	994	732	270	368	140	143	180	63	138	49	51	41	26	29	9	9	6	3	4	2	4	9	2	1	1	0	1	0	1	2	0	0	0	0	1	0	1	1	0	0	0	1	0	0
0.03	south40_all	80	51830	17199	8557	6618	4166	2037	2156	1716	1181	542	673	287	245	333	133	220	94	76	78	52	69	22	26	11	9	6	6	9	17	4	1	4	1	1	0	3	2	0	0	0	0	1	0	1	1	0	0	0	1	0	0
0.03	south40_active	80	30160	9294	4358	3787	2238	946	1263	1021	693	242	384	135	140	189	69	131	47	47	40	20	33	10	13	5	2	5	2	4	12	2	1	2	0	1	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0
