label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north13_all	80	46972	32052	12077	6197	3327	2687	1959	2179	912	1434	502	380	465	202	377	245	144	80	80	46	42	24	24	17	11	7	17	6	3	5	5	5	1	2	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	28456	27084	8417	3493	952	1351	1120	1751	237	1242	213	198	369	87	322	213	107	39	46	13	9	4	9	8	8	3	16	1	0	3	1	4	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	46747	32649	11880	6220	3323	2651	2003	2185	874	1329	487	409	465	189	369	258	150	87	79	48	38	21	30	17	11	8	19	7	6	8	3	6	2	2	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	14
0.03	north14_active	80	28516	27628	8251	3492	974	1325	1161	1755	227	1128	196	215	368	79	316	227	112	42	41	13	11	4	11	6	8	5	17	2	0	5	0	5	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	14
0.03	north15_all	80	46479	32548	11955	6158	3387	2637	2036	2211	841	1319	512	401	494	205	443	235	128	76	80	54	34	19	27	18	12	10	14	8	6	7	4	4	2	2	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	14
0.03	north15_active	80	28288	27602	8258	3410	1046	1376	1230	1788	182	1128	203	214	390	88	386	201	93	32	47	14	13	6	6	9	7	7	11	2	0	3	0	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	14
0.03	north16_all	80	46231	32200	11960	6004	3379	2558	2079	2129	813	1254	513	435	439	209	463	226	139	68	80	50	40	18	22	16	11	10	11	9	7	5	3	5	3	0	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	14
0.03	north16_active	80	28173	27324	8314	3325	1047	1315	1267	1723	173	1052	215	236	343	79	414	191	106	25	41	14	12	6	3	8	5	7	7	2	0	2	1	5	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	14
0.03	north17_all	80	45339	30894	11489	5898	3400	2547	2006	2105	819	1277	520	425	429	200	463	217	154	66	78	54	37	22	21	22	14	9	6	10	5	2	3	3	2	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	26877	25889	7835	3198	1026	1250	1190	1693	175	1074	207	212	337	72	402	181	121	25	38	15	9	7	5	11	5	6	4	2	0	0	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	44061	28804	11095	5710	3420	2463	1919	1951	859	1176	485	453	359	195	390	206	187	67	74	52	37	27	27	18	15	10	6	5	5	3	4	3	1	1	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	24758	23483	7285	2934	940	1108	1076	1503	189	966	193	195	266	60	330	166	143	24	40	10	7	12	8	10	4	6	4	0	1	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	42740	26899	10614	5608	3435	2488	1812	1885	830	1121	468	417	353	211	351	220	173	70	73	45	42	30	28	14	14	16	3	2	3	2	4	3	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	22660	21250	6543	2633	894	1040	940	1417	186	906	167	171	254	58	291	177	129	24	40	7	10	12	9	6	3	6	1	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	42205	26389	10677	5526	3400	2411	1752	1886	825	1038	450	387	359	200	309	221	153	77	90	38	35	30	25	16	18	19	3	2	6	4	3	5	0	0	1	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	21818	20666	6547	2531	879	982	907	1414	186	822	145	157	250	59	250	172	113	27	53	4	9	10	6	12	6	6	1	0	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	46490	32153	12223	6072	3257	2607	2109	2236	807	1437	482	388	553	216	361	311	161	75	74	41	34	24	29	15	11	18	24	5	8	2	0	0	2	1	5	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	28318	27211	8568	3372	1033	1304	1237	1757	219	1241	190	193	435	83	305	265	128	40	39	11	11	3	8	9	4	14	21	0	1	0	0	0	1	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	46871	32182	12010	6007	3350	2629	2075	2274	830	1382	490	383	564	215	315	277	150	91	69	40	47	28	33	21	14	22	25	5	8	1	2	1	3	0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	28553	27204	8366	3331	1048	1339	1213	1840	201	1180	192	209	443	71	271	231	122	57	40	9	12	4	11	14	4	15	23	0	3	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	46848	32115	11982	6051	3412	2553	1968	2064	809	1311	494	368	543	221	412	298	172	84	84	38	47	30	27	28	15	18	17	8	7	1	2	2	2	0	2	0	2	1	1	0	0	0	0	1	1	1	0	0	0	0
0.03	south23_active	80	28451	27003	8321	3376	1036	1303	1139	1662	197	1124	190	195	416	70	370	255	139	55	54	6	14	6	9	19	6	11	15	0	3	0	1	2	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	46677	31951	11940	6057	3437	2623	1946	2084	832	1299	478	397	508	236	409	271	140	88	85	33	40	27	33	28	13	20	23	7	8	2	2	2	3	1	5	0	1	0	0	0	0	0	0	1	3	2	0	0	0	0
0.03	south24_active	80	28185	26745	8322	3362	1057	1344	1156	1670	188	1098	174	211	400	79	371	229	109	62	55	6	12	5	18	17	4	7	21	0	2	0	1	2	1	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south25_all	80	46328	31600	12103	6075	3448	2608	1967	2079	842	1321	479	393	479	227	416	252	149	92	85	40	41	24	26	24	8	20	25	8	5	2	4	1	4	1	4	0	1	0	0	0	0	0	1	1	3	2	0	0	0	0
0.03	south25_active	80	27909	26333	8437	3366	1044	1333	1164	1643	198	1132	179	198	373	82	369	215	116	62	54	8	13	4	17	14	3	6	22	0	1	0	1	1	1	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south26_all	80	45607	31093	11792	6125	3432	2587	1905	2087	877	1344	505	386	441	224	380	201	126	82	79	41	46	25	32	20	7	20	14	5	6	1	3	1	3	1	3	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0
0.03	south26_active	80	26980	25897	8103	3360	1028	1312	1111	1621	196	1155	181	208	338	80	338	163	93	48	46	10	14	6	19	10	3	6	12	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south27_all	80	44349	29741	11445	5917	3342	2566	1922	2028	888	1272	486	399	447	199	343	182	146	90	74	53	47	22	27	16	10	16	7	7	8	1	6	4	3	0	3	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south27_active	80	25371	24449	7638	3073	951	1282	1036	1558	192	1074	175	203	342	75	301	147	104	46	33	15	14	5	13	7	3	6	5	1	1	0	2	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	43356	29117	11354	5835	3363	2498	1850	2002	869	1186	504	390	413	205	360	178	138	99	78	54	51	29	24	19	10	9	5	4	8	3	4	4	0	1	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	24268	23659	7503	2953	925	1201	973	1537	189	975	177	184	313	67	312	143	97	48	38	12	13	10	9	7	3	3	5	1	0	1	2	4	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	43792	29211	11633	5784	3286	2441	1852	2028	848	1259	487	368	425	211	324	218	127	102	76	46	42	29	17	12	12	8	7	5	6	6	3	3	0	1	3	1	1	3	7	1	1	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	24907	23786	7833	2978	883	1138	961	1572	199	1026	186	179	303	63	275	183	85	44	39	13	11	9	7	3	4	3	5	2	1	1	2	3	0	0	2	0	1	3	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	45002	30691	11795	5891	3329	2535	1932	2130	825	1274	500	365	430	215	416	239	116	104	70	42	40	36	21	16	11	10	14	7	6	9	4	0	1	2	2	1	2	1	7	1	1	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	26392	25414	8133	3131	946	1258	1061	1686	197	1055	207	185	318	61	366	201	80	50	37	8	14	11	11	6	6	3	10	3	2	3	2	0	0	0	2	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	46876	32124	12280	6241	3407	2744	1976	2127	844	1493	465	394	513	209	277	300	180	78	59	44	36	19	13	20	10	9	8	9	7	2	1	0	3	1	1	1	0	0	1	2	0	0	1	0	0	1	0	0	0	0
0.03	south31_active	80	28368	27101	8689	3450	1041	1361	1138	1723	204	1272	212	204	431	76	224	252	152	37	39	8	9	2	6	6	4	6	7	4	2	1	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	46707	32301	12375	6262	3342	2722	1947	2090	876	1503	463	419	531	216	350	318	203	80	57	50	40	21	13	27	12	11	11	6	8	5	3	0	2	1	1	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	28244	27339	8725	3498	1030	1374	1109	1679	213	1293	215	210	440	85	291	265	172	38	33	11	10	1	6	9	3	7	9	3	3	2	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	46509	32167	12027	6191	3325	2747	1983	2147	855	1454	502	453	518	231	404	300	172	79	57	51	36	20	16	24	9	10	15	7	7	4	3	2	1	2	1	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	28004	27274	8330	3471	1001	1414	1145	1726	206	1251	215	220	423	81	345	246	138	39	35	13	9	4	9	12	3	7	14	1	3	2	2	2	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	46320	32093	11981	6087	3318	2675	2011	2248	819	1405	490	429	489	247	443	272	167	94	48	50	32	27	18	24	11	11	16	10	8	9	4	4	1	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	27999	27177	8292	3414	1018	1354	1191	1798	191	1208	203	208	390	85	391	223	132	47	28	12	8	6	8	11	3	8	13	0	2	6	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	46140	32039	11878	6101	3304	2617	2027	2291	816	1229	499	414	464	225	421	265	149	93	51	43	31	31	26	29	10	8	14	11	8	11	4	4	2	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	27900	27132	8231	3395	988	1290	1186	1805	170	1029	200	202	372	76	376	220	110	53	26	7	8	9	11	16	5	6	10	0	2	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	46428	32721	12026	6198	3310	2568	2013	2279	789	1266	486	393	432	223	372	273	120	90	48	41	31	34	24	23	20	8	22	9	10	9	1	5	2	2	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	28066	27630	8342	3450	1017	1252	1175	1806	166	1062	189	196	339	89	323	233	92	49	21	7	8	9	11	14	9	5	18	0	2	5	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	46406	32796	12057	6224	3329	2594	1973	2165	819	1273	477	385	473	208	284	254	105	78	57	43	34	27	24	22	20	9	24	9	8	5	0	5	3	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	28102	27721	8341	3486	1042	1258	1157	1713	186	1075	188	193	369	87	237	216	76	46	33	10	8	6	9	13	8	4	21	0	2	2	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	46497	32585	11862	6256	3364	2575	1946	2138	818	1302	487	424	470	200	272	203	114	59	72	46	39	25	20	12	15	12	31	7	8	2	2	12	2	2	1	1	0	0	4	0	1	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	28380	27554	8249	3500	1022	1257	1110	1705	205	1104	193	203	365	69	224	169	91	33	53	11	9	6	6	6	6	7	29	0	3	0	1	11	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	46278	32268	11822	6128	3301	2608	1938	2127	840	1288	516	409	486	229	279	211	127	65	88	47	47	27	17	13	9	11	18	6	4	3	2	12	2	1	1	0	0	1	3	1	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	28221	27293	8211	3409	988	1274	1124	1712	219	1088	207	205	385	71	232	184	99	36	68	15	9	8	6	6	3	7	14	0	2	0	1	11	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	46058	32050	11771	6086	3252	2598	1945	2114	861	1299	537	393	482	229	334	208	146	70	92	48	49	29	12	14	9	12	28	3	5	6	2	10	1	1	1	2	0	1	2	1	0	0	1	1	0	0	0	1	0	0
0.03	south40_active	80	28151	27014	8200	3382	957	1277	1138	1685	244	1101	217	204	388	64	288	174	114	37	66	17	11	9	2	6	2	6	25	0	3	1	1	9	0	0	1	1	0	1	2	1	0	0	1	1	0	0	0	0	0	0
