label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97
0.03	north7_active	80	5631	2757	3296	1661	1252	418	713	851	255	217	137	125	91	223	82	55	57	40	89	38	27	28	28	61	37	22	15	12	34	25	25	3	11	21	9	8	12	2	4	10	6	5	8	3	1	1	1	3	2	3	0	3	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	9997	4694	4931	2638	2153	867	1159	1291	473	392	280	274	195	351	179	125	113	105	146	77	51	52	56	87	59	30	28	20	57	47	31	15	36	35	18	13	19	6	9	14	10	9	6	5	1	5	2	4	4	1	3	5	0	10	2	1	1	1	0	4	0	1	4	1	0	1	1	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	5643	2705	3236	1633	1335	434	715	828	271	206	133	142	87	211	88	54	54	41	90	38	18	28	28	61	35	17	11	10	34	29	18	4	18	20	12	5	12	3	5	9	6	4	4	3	0	1	1	4	2	1	0	3	0	2	1	1	1	0	0	3	0	1	3	1	0	1	1	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	10010	4724	4779	2608	2218	895	1144	1199	486	366	287	283	180	364	190	114	122	106	138	89	54	54	56	87	48	30	24	17	46	47	46	16	30	39	14	14	22	7	9	12	9	7	7	6	2	3	2	3	4	1	1	3	0	7	4	4	1	1	0	5	0	1	4	1	0	1	1	0	0	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	5686	2754	3143	1577	1426	442	710	784	244	196	148	150	87	230	99	54	57	52	76	51	21	27	31	60	25	16	11	10	30	30	33	5	18	20	10	4	14	3	5	10	6	3	4	4	0	0	0	3	2	1	1	1	0	2	3	1	1	0	0	5	0	1	3	1	0	1	1	0	0	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	10017	4800	4682	2583	2302	878	1152	1154	476	366	299	293	185	369	189	131	120	95	125	90	50	60	49	85	49	29	23	16	28	40	48	15	30	41	14	12	24	8	9	10	9	4	10	5	4	3	8	1	5	0	3	4	0	6	4	5	2	2	1	4	0	1	2	0	0	0	1	0	0	7	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	5658	2813	3027	1527	1515	442	717	756	232	196	153	163	91	248	108	65	62	48	74	50	20	27	26	50	28	14	14	7	21	27	31	5	15	23	10	3	11	4	3	7	6	1	8	2	2	0	5	1	3	0	2	1	0	6	3	1	2	1	0	4	0	1	2	0	0	0	1	0	0	7	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	9763	4896	4757	2538	2157	853	1089	1241	489	468	274	256	210	330	191	147	127	122	139	98	59	58	55	95	62	36	35	22	64	23	41	12	25	41	9	17	16	11	4	7	4	8	11	8	8	1	3	2	3	3	3	0	2	2	2	2	1	1	0	11	0	2	0	2	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	5570	2735	3080	1621	1403	429	672	770	238	238	146	131	104	206	103	75	61	60	85	46	36	32	25	53	38	20	13	10	38	17	25	4	12	30	3	5	9	3	2	5	1	6	8	5	3	0	1	2	0	3	3	0	0	2	1	1	1	1	0	11	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	9712	4897	4634	2579	2191	864	1141	1226	524	456	275	247	211	335	192	134	126	120	134	106	66	62	62	98	65	38	32	25	62	25	30	15	26	41	12	16	10	7	6	8	4	10	10	7	8	0	8	2	2	4	5	0	1	2	3	0	1	1	0	11	1	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	5477	2783	3018	1670	1430	430	707	780	247	243	136	126	105	213	106	64	61	64	94	52	37	34	34	50	41	20	11	12	34	19	17	3	15	30	5	7	6	2	3	5	2	5	8	4	3	0	2	2	0	3	3	0	0	2	1	0	1	1	0	11	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	9756	4848	4769	2654	2241	844	1098	1273	481	409	292	244	195	356	191	121	129	122	130	97	64	70	56	92	81	35	35	27	61	30	32	13	26	32	11	19	10	8	10	14	6	8	10	9	8	4	7	2	2	4	3	0	1	3	4	3	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	5581	2773	3124	1701	1492	422	697	817	236	226	151	119	91	225	103	52	59	61	89	49	33	37	30	54	51	17	13	14	38	21	15	3	13	23	8	7	5	1	4	9	2	5	9	6	3	4	1	2	1	3	1	0	0	3	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	9792	4875	4760	2627	2228	880	1117	1292	488	417	299	253	196	334	199	109	140	111	128	102	69	62	54	96	86	34	36	26	64	33	26	16	29	26	14	18	12	6	11	13	6	8	10	10	6	4	8	2	2	4	3	0	1	10	3	3	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	5619	2823	3089	1695	1462	439	712	829	247	232	150	121	90	211	116	49	62	56	87	55	38	35	28	59	55	18	16	14	46	22	13	6	11	19	9	6	5	0	4	8	1	5	8	8	2	4	1	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	9973	4878	4765	2571	2124	883	1108	1372	486	428	293	256	177	332	212	125	114	95	131	91	75	64	50	91	84	33	40	27	64	34	32	17	29	29	14	11	14	6	11	13	10	6	9	9	3	4	4	2	2	3	1	1	1	10	5	3	2	0	0	1	0	2	2	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	5765	2766	3072	1615	1372	430	703	907	262	238	153	127	75	203	126	58	52	46	80	46	38	39	29	60	55	18	19	16	46	21	14	8	11	23	6	3	6	0	4	7	1	3	4	7	1	4	1	1	1	1	1	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9886	4846	4779	2455	1990	857	1149	1334	466	439	310	269	172	317	218	127	109	93	119	96	70	74	45	85	76	30	39	23	61	33	36	19	35	32	13	7	13	4	9	15	9	6	10	5	2	1	4	1	8	3	0	2	2	10	3	0	3	0	0	1	0	2	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	5754	2816	3077	1545	1308	420	731	890	254	241	175	134	83	189	135	61	55	42	65	50	39	44	25	57	48	13	19	13	46	21	18	9	14	25	5	2	5	1	5	8	1	3	5	4	1	1	3	0	7	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9904	4782	4822	2451	1963	829	1137	1370	473	431	303	258	165	316	215	132	119	93	110	99	67	67	48	65	67	27	31	26	72	28	34	18	37	42	14	9	16	7	6	12	12	6	7	7	4	1	5	2	9	4	3	2	2	3	9	1	5	0	1	1	0	2	2	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	5763	2780	3104	1505	1280	417	700	922	261	228	169	136	72	181	129	59	60	45	59	58	36	43	25	42	42	11	15	14	53	18	19	8	20	34	6	4	8	2	4	4	3	3	3	5	2	1	3	0	9	3	2	0	1	1	2	1	3	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9707	4621	4701	2437	1940	781	1064	1258	464	410	294	238	175	326	201	119	126	105	123	89	65	68	44	71	59	26	26	26	70	33	31	20	37	36	12	10	16	10	10	9	11	7	5	13	4	2	10	3	9	3	4	1	2	3	7	1	3	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	5552	2666	3006	1487	1292	398	651	855	242	207	161	125	74	191	121	44	68	50	79	53	30	39	21	38	34	11	11	13	52	18	20	7	18	27	6	5	10	5	6	3	4	4	3	6	2	1	4	0	9	2	2	0	1	1	2	1	3	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9434	4490	4446	2360	1962	789	1024	1176	486	402	283	226	181	333	192	123	122	100	127	82	58	62	54	77	61	28	23	31	60	32	28	16	27	39	12	11	20	9	10	6	11	6	9	13	5	3	11	3	5	3	5	0	0	2	6	2	2	0	2	2	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	5287	2537	2856	1411	1299	383	603	753	251	210	133	109	78	200	113	50	65	48	87	50	28	38	24	45	36	14	9	14	40	15	20	5	16	29	8	6	15	5	4	1	8	2	7	6	3	1	5	0	5	2	2	0	0	0	1	1	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9113	4339	4085	2347	1852	765	969	1132	486	389	272	223	180	326	192	121	109	90	129	78	71	61	56	84	58	25	30	33	41	38	25	15	15	28	13	7	12	11	13	6	9	5	8	12	4	2	9	4	2	4	4	0	0	1	2	2	1	0	1	3	0	0	0	1	2	4	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	5024	2373	2615	1387	1175	382	586	746	245	209	118	97	77	208	116	50	53	47	88	49	32	37	22	49	36	14	14	16	27	25	16	7	9	16	6	5	11	6	5	3	7	1	6	2	3	0	4	0	0	3	1	0	0	1	1	0	1	0	0	3	0	0	0	1	2	4	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9867	4855	4639	2570	2099	851	1166	1375	478	401	306	282	220	372	228	136	120	104	121	83	61	70	58	93	50	45	29	31	48	33	32	11	24	37	17	21	17	10	6	8	8	14	10	7	4	2	5	4	2	5	2	1	1	8	3	4	1	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5670	2840	2972	1539	1339	443	721	905	255	225	148	141	103	227	129	58	58	46	66	42	35	38	28	49	39	22	14	16	26	18	14	3	11	27	8	14	8	5	4	2	2	3	7	4	1	0	2	1	1	1	1	1	0	4	3	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10006	4892	4689	2488	2138	844	1117	1400	476	362	319	298	225	368	217	148	134	114	104	84	55	72	54	97	48	37	32	39	63	28	35	10	29	36	18	18	17	8	6	9	9	16	16	8	3	2	5	4	5	4	1	1	1	5	4	6	1	0	1	0	0	1	0	1	2	1	1	0	0	4	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5715	2871	2989	1519	1375	407	672	916	263	199	156	149	107	218	125	63	60	53	52	41	34	32	29	55	31	15	17	19	40	18	14	3	14	27	7	11	10	4	4	3	3	6	12	6	0	1	1	1	1	1	0	1	0	1	3	3	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9902	4904	4797	2502	2163	833	1180	1340	488	371	311	295	208	367	208	161	120	122	112	93	43	65	59	107	47	30	39	34	64	30	35	12	26	30	16	10	22	11	8	10	10	15	12	18	1	4	6	3	5	3	2	1	1	5	1	6	1	0	0	0	0	3	1	2	1	2	0	0	1	4	0	0	0	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5643	2941	3072	1526	1425	401	723	887	269	196	154	153	91	216	120	67	54	61	69	43	27	27	31	64	28	12	19	15	39	21	15	6	12	19	5	5	13	4	4	4	4	6	8	15	0	2	1	0	1	1	0	1	1	2	0	3	1	0	0	0	0	2	0	1	0	2	0	0	1	1	0	0	0	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9794	4847	5034	2584	2161	827	1171	1286	486	375	328	273	192	394	204	140	112	117	125	109	44	61	57	113	40	28	46	35	66	29	35	11	20	28	8	12	20	10	12	13	8	13	19	17	1	4	10	5	4	3	2	3	2	3	1	4	0	0	0	0	0	3	1	1	0	2	0	0	2	3	0	0	3	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	5519	2922	3283	1564	1397	399	718	842	264	207	167	148	80	249	124	61	49	55	75	52	22	25	29	66	15	12	19	16	42	24	18	6	10	11	1	8	12	5	4	5	3	7	13	15	0	2	5	1	1	2	0	3	1	2	0	3	0	0	0	0	0	2	0	1	0	2	0	0	1	0	0	0	3	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9900	4765	4927	2604	2156	827	1153	1292	461	417	324	265	181	378	197	136	121	110	148	118	49	65	67	126	52	34	48	32	59	27	32	12	22	35	11	14	18	11	12	18	10	8	22	20	1	5	8	7	0	4	3	3	2	4	3	1	0	0	2	1	0	2	1	1	0	1	0	1	2	3	0	0	3	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	5635	2837	3239	1580	1365	427	711	856	240	226	163	154	78	262	125	59	56	50	91	60	21	32	41	84	22	16	20	12	31	17	18	7	12	18	3	10	10	6	5	10	5	4	15	17	0	2	5	3	0	2	0	3	1	3	2	1	0	0	2	0	0	2	0	1	0	1	0	1	1	0	0	0	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10080	4822	4929	2602	2099	808	1073	1232	444	413	307	275	182	384	176	139	127	115	136	113	56	68	67	136	42	29	41	31	60	36	32	10	28	37	14	16	15	7	14	17	9	8	14	11	0	4	8	6	0	4	4	3	2	3	5	4	0	0	2	1	1	0	0	1	0	0	0	1	2	0	0	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5764	2840	3215	1606	1322	434	667	777	219	227	147	156	77	275	108	62	65	47	82	53	20	34	39	91	19	15	17	14	36	23	19	6	13	13	9	10	8	4	5	9	4	4	8	6	0	2	6	4	0	2	2	3	1	2	4	4	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10029	4871	4736	2563	2172	816	1047	1229	466	411	291	265	191	380	179	132	136	106	132	106	67	73	66	123	44	29	33	27	48	34	29	10	26	35	14	15	15	5	12	12	10	4	11	16	1	4	4	6	0	4	5	3	2	3	6	5	0	0	2	1	2	0	0	0	0	0	0	1	2	0	0	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5786	2843	3078	1611	1423	430	676	765	232	224	132	149	87	271	100	56	68	44	75	49	26	38	37	86	27	16	16	10	28	21	20	4	15	18	9	8	10	3	6	7	5	2	5	7	1	2	3	5	0	2	3	3	2	2	4	5	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9858	4737	4487	2451	2103	814	1010	1159	456	395	286	274	190	365	172	127	128	109	120	97	57	72	66	110	41	29	31	28	56	32	32	12	28	35	15	10	16	5	10	10	16	3	8	16	3	4	4	4	2	3	6	4	2	3	5	4	0	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5687	2713	2906	1508	1374	427	626	732	225	203	126	146	85	251	86	59	61	47	70	45	25	32	36	73	25	15	11	9	37	21	20	5	17	20	12	4	11	2	4	8	12	2	4	8	2	1	3	4	2	1	3	4	2	2	2	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9280	4645	4299	2312	1998	809	1005	1086	458	419	299	278	182	334	166	124	117	98	125	97	51	63	63	97	50	29	28	25	58	28	37	19	23	33	13	9	15	5	12	6	15	3	8	14	4	4	6	2	4	1	4	5	3	0	4	4	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5271	2625	2711	1420	1297	411	620	679	224	197	144	149	85	228	84	57	56	49	73	51	23	29	31	59	30	14	12	11	43	19	25	9	13	16	9	5	11	2	5	4	13	3	3	7	2	1	5	2	3	0	2	4	2	0	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9157	4545	4103	2301	1854	805	1002	1025	458	395	324	262	168	318	163	113	107	86	119	91	51	69	64	98	62	31	33	19	66	27	43	20	19	36	14	10	9	6	10	5	14	4	8	15	3	4	6	1	4	2	4	7	2	0	6	1	1	0	2	0	2	0	0	0	1	0	1	0	2	0	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5115	2550	2604	1397	1185	403	604	623	221	196	164	134	73	204	84	51	54	39	67	52	19	30	33	68	37	12	10	11	49	19	26	10	9	31	11	3	6	2	3	4	12	2	2	8	1	0	6	1	3	0	2	5	1	0	3	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9828	4655	4838	2466	2015	782	1132	1205	532	431	290	290	188	300	177	142	109	88	118	98	63	53	64	97	62	28	32	26	48	26	32	12	29	26	12	12	17	7	6	5	14	9	16	13	6	5	10	5	3	2	2	1	0	5	4	0	1	0	1	1	0	1	1	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1
