label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north15_active	80	20408	20315	3451	6071	2395	2304	850	757	805	316	356	206	419	275	213	84	104	66	80	25	41	26	17	28	12	23	3	4	8	5	7	1	2	1	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0
0.03	north16_all	80	39375	32175	7593	9795	4157	3852	1686	1359	1379	651	690	407	609	427	339	144	179	111	113	45	74	44	33	27	16	34	8	13	14	10	14	5	2	5	0	3	1	0	0	2	0	0	2	5	0	0	0	0	0	0
0.03	north16_active	80	20324	20480	3489	6045	2255	2286	808	714	787	336	366	208	367	284	199	76	114	63	77	21	49	23	15	18	8	19	3	5	9	5	8	1	2	2	0	2	0	0	0	2	0	0	2	5	0	0	0	0	0	0
0.03	north17_all	80	39326	32007	7666	9779	4184	3871	1695	1324	1362	647	688	399	552	463	342	162	210	99	123	47	64	52	41	25	18	17	9	12	15	7	13	4	2	5	0	3	1	0	0	2	0	0	0	5	0	0	0	0	0	0
0.03	north17_active	80	20292	20360	3515	6106	2287	2278	795	699	802	309	376	208	302	308	205	85	128	50	74	21	43	32	25	17	8	5	4	4	10	3	9	0	2	1	0	2	0	0	0	2	0	0	0	5	0	0	0	0	0	0
0.03	north18_all	80	39444	31649	7696	9764	4190	3892	1663	1345	1308	623	726	414	567	458	372	173	195	99	125	44	66	37	37	24	14	15	9	15	12	7	11	8	2	4	0	3	1	0	0	2	0	0	0	3	0	0	0	0	0	0
0.03	north18_active	80	20342	20218	3535	6092	2253	2284	802	687	785	291	391	226	299	308	243	92	129	51	76	21	46	24	23	15	6	6	3	6	8	6	6	1	2	1	0	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0
0.03	north19_all	80	39648	31698	7806	9775	4136	3863	1671	1396	1300	644	713	422	593	460	373	172	231	120	127	51	62	49	40	18	12	40	14	14	8	7	9	7	2	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	20396	20337	3591	6086	2261	2286	829	731	761	315	399	217	332	301	243	94	150	66	80	22	44	34	26	11	5	34	7	7	6	6	5	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	39788	31810	7799	9721	4116	3710	1649	1433	1253	699	661	426	591	457	362	162	237	138	118	55	82	48	31	22	9	35	16	13	6	10	4	8	2	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	20557	20366	3605	6090	2263	2185	839	739	729	352	372	223	382	304	241	89	159	72	70	21	52	29	22	15	5	33	10	7	4	6	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	38667	30756	7494	9037	3958	3555	1665	1347	1173	619	725	415	592	468	364	167	165	105	105	49	54	46	30	37	20	24	10	13	8	13	6	4	1	6	8	6	0	1	0	0	1	2	3	0	0	0	0	0	0	0
0.03	south21_active	80	19441	19481	3388	5499	2087	2093	807	694	681	293	406	206	406	274	239	86	94	52	60	19	31	22	16	24	6	14	5	9	6	5	1	2	1	5	5	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0
0.03	south22_all	80	37729	29288	7351	8890	3885	3467	1644	1302	1159	606	707	402	593	480	301	170	170	86	92	50	42	47	28	44	22	27	10	18	6	14	11	7	3	6	6	1	0	1	0	2	2	2	0	0	0	0	0	0	0	0
0.03	south22_active	80	18771	18332	3313	5464	2028	2007	760	650	654	275	376	207	397	272	187	91	91	41	51	17	21	29	16	30	6	14	6	14	4	5	4	3	3	4	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	36967	27879	7356	8797	3842	3452	1626	1305	1157	637	659	377	568	491	281	159	157	89	90	47	49	45	27	43	24	26	11	13	5	19	11	5	3	6	8	1	1	1	0	4	1	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	18376	17250	3303	5312	1996	2054	770	646	665	290	351	192	370	277	170	73	90	52	59	14	28	28	14	26	8	15	7	8	3	12	4	1	3	3	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	36984	27653	7422	8710	3783	3435	1606	1273	1159	654	682	367	596	529	279	145	154	91	94	43	56	50	27	34	24	19	11	10	10	15	6	4	2	4	8	1	1	1	0	4	1	0	1	0	0	2	0	0	0	0
0.03	south24_active	80	18339	17136	3338	5332	1994	2047	754	643	656	299	390	188	384	326	163	67	83	49	65	12	34	31	13	18	9	9	4	6	9	13	3	1	2	2	6	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0
0.03	south25_all	80	37156	27679	7429	8608	3784	3470	1568	1270	1154	642	652	370	580	495	271	144	152	90	93	50	56	60	35	35	17	24	12	7	10	14	6	3	4	4	9	2	4	1	0	3	0	0	1	0	0	2	0	0	0	0
0.03	south25_active	80	18394	17260	3323	5287	1981	2117	773	633	645	294	392	187	372	320	162	65	90	48	64	17	35	36	13	20	11	13	5	2	10	14	1	1	3	1	8	0	1	1	0	2	0	0	1	0	0	2	0	0	0	0
0.03	south26_all	80	37867	28956	7491	8962	3875	3480	1580	1359	1183	643	694	413	631	478	305	141	157	111	99	49	67	57	36	31	12	16	11	11	11	9	8	3	7	2	8	2	4	0	0	1	1	0	1	0	0	2	0	1	0	0
0.03	south26_active	80	18964	18076	3380	5488	2032	2109	766	683	648	297	433	206	422	330	192	62	96	60	67	16	47	37	15	17	7	11	4	7	11	5	3	2	6	1	8	1	1	0	0	1	0	0	1	0	0	2	0	0	0	0
0.03	south27_all	80	38707	30102	7680	9485	4055	3535	1641	1387	1277	654	688	431	650	463	367	137	170	112	106	49	58	63	37	30	18	20	11	31	16	10	12	3	7	5	3	3	3	0	0	2	1	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	19582	18856	3483	5896	2122	2135	804	698	704	297	415	219	441	303	250	64	101	68	55	22	37	41	14	20	12	13	4	10	15	5	5	2	6	4	3	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	39527	31164	7787	9872	4182	3690	1700	1423	1321	655	726	440	653	464	354	130	204	128	112	42	56	58	36	42	16	46	12	31	10	15	9	5	7	4	2	2	1	0	0	2	1	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	20333	19646	3592	6122	2232	2203	825	735	738	305	434	221	442	293	243	66	131	81	57	17	33	41	17	25	10	15	4	11	8	9	4	2	6	4	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	39739	31428	7684	9796	4188	3744	1792	1368	1315	681	769	447	687	506	363	129	183	118	126	44	70	58	32	36	26	48	10	34	12	12	9	4	9	5	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	20483	19721	3509	6102	2287	2180	891	726	723	316	466	229	458	320	214	68	119	79	70	22	45	38	13	24	17	14	3	10	8	8	4	1	6	4	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	39874	31749	7707	9667	4182	3873	1752	1359	1299	699	757	450	651	495	358	125	185	120	122	48	66	55	36	43	26	40	9	28	12	13	5	5	6	2	2	2	2	0	1	2	0	1	0	0	0	0	0	0	1	0
0.03	south30_active	80	20490	20134	3490	6089	2304	2287	867	736	742	344	456	226	407	323	187	70	111	82	73	22	42	34	19	23	16	7	3	5	8	10	3	2	3	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0
0.03	south31_all	80	38371	30012	7619	9327	4098	3570	1695	1271	1137	664	647	382	566	456	379	137	207	113	87	47	84	69	20	29	23	37	17	24	4	4	11	0	3	3	1	2	2	0	8	0	0	1	1	0	1	0	0	0	0	0
0.03	south31_active	80	19256	18813	3424	5669	2198	2021	800	679	627	322	350	178	367	294	248	63	133	65	41	25	57	40	12	16	12	27	5	19	3	1	9	0	3	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	37684	28792	7554	8854	4003	3449	1631	1242	1072	646	635	383	609	392	402	126	196	98	96	58	74	53	22	28	15	43	16	27	8	3	11	1	6	0	1	2	2	1	7	0	0	1	1	0	1	0	0	0	0	0
0.03	south32_active	80	18864	17814	3366	5265	2096	1942	761	640	611	294	337	173	401	238	270	59	130	62	52	32	51	27	14	12	9	34	5	13	4	2	8	1	4	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	37352	28470	7534	8607	3870	3397	1626	1245	1026	646	655	361	585	386	401	131	187	85	122	59	73	51	24	32	15	23	17	22	14	3	9	2	4	0	4	2	1	1	1	2	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	18579	17594	3318	5088	2020	1916	779	653	572	295	366	166	385	245	267	63	125	59	72	30	49	22	17	16	8	17	6	9	9	2	6	2	2	0	4	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	37462	28601	7542	8564	3836	3341	1635	1244	1055	633	658	355	529	393	367	146	196	88	133	66	50	49	28	30	12	18	11	18	17	5	4	3	4	0	4	5	0	1	1	2	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	18581	17691	3289	4992	1968	1903	802	631	591	289	367	163	330	259	233	72	121	54	74	31	30	23	17	15	5	13	4	6	12	4	1	2	2	0	4	4	0	1	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	37810	29344	7607	8795	3848	3461	1665	1279	1110	624	642	348	522	391	353	150	201	116	128	56	51	47	30	29	21	22	15	24	15	3	5	3	1	1	3	5	0	0	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	18842	18356	3336	5105	2005	2024	822	649	625	299	373	165	312	248	239	68	122	78	76	25	26	25	15	12	10	18	5	13	11	2	1	1	0	1	3	5	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	38521	30230	7713	9232	3965	3573	1685	1330	1224	612	662	383	595	408	309	170	201	116	91	52	64	53	27	26	15	22	11	15	11	4	15	5	1	2	3	4	0	0	2	2	0	0	3	0	0	0	0	0	0	0
0.03	south36_active	80	19463	18881	3450	5559	2068	2165	842	663	715	294	378	177	364	244	197	86	120	74	45	25	40	31	12	13	7	16	3	11	6	3	7	1	1	1	3	4	0	0	1	2	0	0	3	0	0	0	0	0	0	0
0.03	south37_all	80	39229	30984	7793	9633	4134	3690	1661	1364	1219	599	641	409	630	397	361	173	175	117	84	55	70	52	23	31	21	29	11	19	11	6	16	5	2	5	1	3	1	0	4	2	0	0	3	0	0	0	0	0	0	0
0.03	south37_active	80	20017	19342	3591	5990	2181	2241	802	693	701	283	391	205	384	239	259	94	101	77	41	28	45	30	10	18	11	23	4	16	6	3	7	0	1	3	1	2	0	0	3	1	0	0	3	0	0	0	0	0	0	0
0.03	south38_all	80	39786	31344	7901	9633	4209	3703	1665	1376	1283	613	646	423	625	443	401	168	171	118	78	49	73	51	25	33	17	30	7	17	10	9	15	6	2	7	1	1	1	1	3	2	0	0	3	0	0	0	0	0	0	0
0.03	south38_active	80	20531	19686	3664	6037	2250	2219	833	689	737	291	402	212	390	285	268	89	96	67	38	24	46	31	14	18	9	24	4	14	3	4	9	0	1	3	1	0	0	1	3	1	0	0	3	0	0	0	0	0	0	0
0.03	south39_all	80	39761	31673	7910	9604	4175	3744	1663	1413	1299	603	642	416	612	463	436	162	176	132	88	49	70	45	23	32	18	27	2	11	15	9	4	6	2	7	2	1	1	1	2	2	0	1	3	0	0	0	0	0	0	0
0.03	south39_active	80	20514	20027	3642	5976	2249	2263	803	717	738	286	393	212	394	296	299	86	94	77	45	25	39	23	13	20	11	17	2	9	10	4	3	2	1	3	2	0	0	1	2	1	0	1	3	0	0	0	0	0	0	0
0.03	south40_all	80	39806	32256	7861	9632	4153	3786	1664	1408	1337	631	675	419	542	506	407	160	181	126	100	43	80	47	22	33	15	24	4	7	14	11	6	6	1	7	5	1	1	3	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	20494	20513	3693	5889	2255	2298	829	708	777	308	397	214	334	329	271	89	94	66	55	23	43	23	13	22	9	14	1	4	8	5	5	2	1	3	5	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
