label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52
0.03	north9_all	80	34442	18772	8576	6772	6886	2734	1608	1073	1411	638	553	383	551	437	385	99	264	105	87	52	88	49	29	28	24	16	7	9	12	14	2	4	5	0	3	2	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	16339	10273	4227	3696	4313	1415	797	479	835	319	259	171	339	283	258	46	143	58	38	28	60	27	20	14	15	11	3	3	4	12	0	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	34389	18820	8627	6824	6836	2702	1628	1132	1440	655	535	377	540	452	352	109	244	101	101	59	84	45	35	27	25	22	8	9	12	12	2	8	4	1	2	2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	16273	10365	4233	3793	4322	1397	807	508	843	305	264	180	331	300	256	42	129	56	53	36	54	27	20	15	17	9	4	3	5	9	0	7	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	34281	18863	8357	6764	6953	2780	1739	1051	1504	658	535	396	517	463	491	132	211	83	88	48	78	72	47	29	16	20	13	10	6	12	4	5	3	2	1	3	5	0	2	2	0	1	0	0	0	1	0	0	0	1	0	2	0
0.03	north11_active	80	16025	10421	4139	3776	4302	1537	831	450	881	305	267	200	301	294	307	63	133	42	50	27	54	41	25	14	9	11	8	6	3	9	2	4	0	1	1	3	3	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	34007	18689	8283	6534	6589	2675	1706	1071	1401	657	533	393	498	403	436	136	206	90	94	61	65	63	42	26	15	13	13	12	7	14	3	5	3	2	1	4	5	0	2	2	0	0	0	0	0	1	0	0	1	1	0	2	0
0.03	north12_active	80	15547	10263	4047	3568	4090	1469	819	463	787	285	257	184	289	235	280	71	128	50	57	39	44	37	19	18	10	7	8	7	3	11	1	4	0	1	1	4	4	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	north13_all	80	33492	18251	8057	6392	6160	2562	1672	1090	1371	638	534	392	505	372	424	127	212	90	88	63	58	54	38	23	11	25	8	13	6	13	7	6	3	1	2	4	5	1	1	2	0	0	0	0	0	1	0	0	1	1	0	1	0
0.03	north13_active	80	15160	9849	3857	3459	3803	1358	813	473	758	273	257	188	309	225	267	70	135	52	48	34	36	31	18	16	5	14	4	7	3	11	2	5	0	0	2	4	4	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	north14_all	80	33156	17860	7934	6205	5975	2537	1624	1106	1342	650	535	361	506	345	360	133	214	86	73	62	68	46	33	23	12	20	6	11	6	3	7	6	4	2	1	2	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	north14_active	80	15023	9494	3732	3315	3738	1265	778	492	747	293	258	182	312	204	218	70	138	44	36	31	45	30	17	14	6	12	3	5	2	2	3	5	1	0	1	1	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	32914	17595	7878	6087	5937	2582	1604	1111	1286	637	543	327	507	330	351	117	209	83	78	54	65	34	28	23	15	21	6	8	8	3	8	6	5	1	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north15_active	80	14907	9345	3656	3192	3703	1283	757	490	730	302	268	159	313	200	218	55	143	47	44	23	38	20	14	9	6	14	4	3	5	2	4	4	2	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north16_all	80	33427	18019	8119	6295	6328	2657	1655	1103	1366	663	531	315	483	354	365	115	222	92	81	54	65	41	27	34	16	12	6	10	14	15	2	2	4	2	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north16_active	80	15369	9706	3820	3380	3979	1350	782	504	791	323	270	147	284	217	246	52	152	48	48	25	41	25	13	18	4	9	3	3	9	5	2	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north17_all	80	33768	18290	8166	6422	6702	2710	1685	1094	1398	668	512	352	527	353	361	114	206	92	84	59	59	38	28	39	15	7	10	10	14	17	3	5	4	1	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north17_active	80	15722	9875	3928	3483	4275	1381	802	487	817	315	258	160	323	208	248	50	138	45	53	26	29	25	15	18	4	5	4	3	9	5	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_all	80	34313	18740	8382	6591	6734	2736	1687	1071	1442	703	520	376	526	353	413	121	214	90	78	53	61	53	31	39	15	8	6	10	13	19	9	7	3	2	1	0	3	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	16218	10228	4115	3690	4311	1451	808	465	869	331	265	177	327	218	294	53	149	40	44	24	27	25	18	17	8	3	2	3	9	6	7	2	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	34177	18560	8381	6673	6751	2739	1709	1044	1483	706	512	396	540	357	403	123	199	96	75	60	55	54	36	45	24	28	8	6	8	11	10	6	3	1	1	1	3	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	16177	10014	4186	3765	4339	1452	832	460	904	329	253	194	346	219	290	53	126	43	42	25	30	26	23	23	11	7	5	2	5	7	6	1	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	34320	18493	8427	6623	6581	2700	1688	1035	1474	723	513	384	543	376	395	127	213	105	78	54	72	52	41	55	25	32	9	7	14	7	9	7	1	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	16153	10023	4170	3764	4197	1420	807	465	895	341	273	205	329	234	268	58	125	56	45	25	36	25	24	27	14	8	6	3	12	5	4	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	67251	24029	7389	6089	5392	3579	3333	1180	852	779	459	365	326	237	242	128	154	153	94	114	65	38	23	29	7	29	10	17	11	6	3	3	12	1	2	6	2	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	41958	14521	3203	3193	3190	2112	2127	523	401	373	196	176	180	117	135	56	90	108	47	63	30	23	9	15	4	19	6	7	9	5	1	0	7	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	66909	24080	7374	6028	5306	3638	3312	1120	872	742	485	350	333	241	207	115	154	157	97	109	49	39	29	34	9	30	10	15	12	8	3	4	11	1	1	1	2	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	41497	14546	3228	3166	3152	2105	2061	512	404	370	214	164	173	112	115	51	96	109	52	63	19	24	11	14	2	21	4	7	10	7	2	2	6	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	67276	23975	7336	5991	5376	3560	3253	1099	861	744	496	329	354	227	228	123	163	175	97	102	43	44	21	41	11	26	23	13	8	8	1	4	4	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0
0.03	south23_active	80	41660	14404	3220	3150	3173	2040	2070	485	394	405	221	153	183	111	129	54	102	114	53	62	16	29	6	20	2	21	14	7	7	6	1	2	2	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	66937	24030	7221	6000	5291	3510	3281	1102	833	727	455	337	353	228	229	113	155	199	95	74	43	48	40	38	16	24	27	14	5	6	1	2	4	1	2	1	1	0	1	0	1	1	2	0	0	0	1	0	0	0	0	1	0
0.03	south24_active	80	41386	14397	3174	3117	3085	1978	2045	487	363	396	201	160	188	118	141	50	93	117	56	44	16	28	18	19	4	16	15	6	5	4	1	2	2	0	0	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	67002	23647	7209	5952	5337	3461	3234	1106	830	775	427	313	354	214	235	94	145	172	92	66	37	49	46	29	18	26	30	12	6	5	0	1	4	2	2	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	41188	14052	3194	3083	3114	1982	2023	485	363	419	188	152	197	108	144	44	77	98	54	40	18	31	27	15	5	15	20	6	5	3	0	0	2	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	67099	23810	7321	5981	5422	3467	3343	1125	794	762	420	315	379	209	245	107	158	187	99	67	48	48	54	27	24	26	22	10	7	6	2	2	4	2	2	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	41274	14207	3218	3113	3202	1970	2098	501	359	400	187	146	210	100	158	54	93	109	56	38	29	30	38	13	8	11	17	3	5	4	1	0	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	67043	23739	7358	5893	5441	3427	3469	1106	815	768	445	332	386	203	214	106	157	213	94	79	47	36	45	25	23	18	22	8	5	4	3	6	0	2	4	1	1	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	41252	14069	3270	3051	3299	1948	2211	521	375	398	202	148	197	105	124	54	95	142	54	45	27	22	36	16	8	8	21	5	2	4	2	3	0	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	67103	23860	7497	5905	5430	3545	3580	1066	813	813	466	329	374	209	197	115	180	204	104	76	54	36	45	28	25	15	25	6	5	3	3	6	0	2	4	2	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	41289	14096	3329	3079	3280	2009	2245	491	393	421	209	135	182	108	104	57	108	139	67	38	32	18	33	17	10	8	20	4	3	3	2	3	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	66920	24286	7382	5870	5423	3617	3567	1094	813	768	461	354	340	211	192	117	162	217	99	65	49	36	47	31	23	19	24	4	5	5	2	12	1	2	5	1	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	41163	14430	3320	3048	3274	2084	2199	489	387	388	205	146	166	114	95	58	87	131	64	38	23	17	29	18	10	13	17	4	2	4	2	9	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	67249	24555	7365	6043	5458	3611	3613	1099	845	804	468	345	317	225	195	122	138	174	94	69	50	42	43	31	22	20	27	6	4	5	3	7	1	3	5	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	41251	14675	3334	3141	3322	2138	2218	466	391	418	205	152	162	123	97	65	75	95	51	36	28	21	27	16	9	13	15	3	2	3	0	6	1	1	2	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	61239	22290	7543	5527	4825	3297	3065	1110	839	705	466	340	306	216	201	122	144	128	68	57	41	38	25	29	22	12	20	11	6	7	1	6	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	36703	12980	3447	2893	2819	1855	1881	508	401	376	226	168	140	118	98	58	86	81	39	29	21	20	9	15	10	8	8	6	1	4	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	61294	22212	7688	5587	4988	3236	2920	1099	780	772	484	352	324	211	206	114	149	144	75	52	42	36	22	31	22	14	15	7	3	7	3	3	0	1	2	1	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	37086	12793	3519	2931	2905	1839	1805	497	377	411	215	174	161	116	112	54	92	105	38	25	21	21	10	14	11	11	7	5	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	63383	23099	7634	5854	5191	3410	3042	1063	787	795	484	353	344	206	244	125	153	156	88	62	44	37	22	27	23	15	20	5	4	7	2	6	1	2	2	2	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	38872	13532	3454	3080	3028	1993	1929	451	377	410	213	166	182	104	142	53	83	112	49	26	24	21	12	8	10	12	13	4	0	4	0	4	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	66522	23829	7484	6056	5467	3413	3292	1107	822	810	492	366	340	223	247	125	158	192	97	56	43	36	33	28	22	15	19	8	8	8	3	5	2	2	3	8	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	41427	14132	3314	3224	3176	2002	2101	484	387	424	209	163	184	110	146	53	84	135	50	20	23	20	18	9	6	11	12	5	1	6	0	3	2	0	1	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	67688	24224	7404	6071	5456	3456	3277	1119	828	833	472	346	349	211	243	130	147	203	92	60	47	34	33	28	21	11	22	9	9	11	5	4	3	2	4	8	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	42149	14444	3274	3294	3216	2033	2082	500	378	432	208	148	188	113	131	59	85	140	50	29	23	17	18	14	7	8	15	7	2	8	1	3	3	1	1	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	68014	24126	7329	5968	5420	3414	3305	1152	848	804	441	339	344	244	238	132	125	189	97	58	44	34	33	27	24	12	19	12	10	13	5	1	3	1	2	7	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	42394	14405	3223	3248	3175	1965	2083	521	390	422	206	134	183	125	136	63	70	130	53	30	19	18	20	18	9	8	12	9	2	9	2	1	3	1	1	7	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	67950	24110	7326	5906	5334	3347	3304	1147	875	772	461	355	352	212	229	127	121	168	87	63	52	43	43	37	18	15	11	13	5	14	4	1	2	2	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	42542	14371	3240	3187	3189	1946	2092	535	420	393	213	132	195	106	128	57	69	126	50	33	26	22	26	27	10	11	7	8	3	8	2	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	67665	23889	7353	5998	5461	3462	3576	1164	875	777	461	370	356	238	245	125	133	177	97	70	46	46	50	31	17	20	13	14	7	6	2	5	1	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	42143	14287	3261	3227	3208	2073	2252	558	414	408	205	144	205	113	149	55	77	122	55	43	20	23	31	21	10	15	8	7	3	2	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	67640	23762	7303	6014	5571	3529	3675	1151	869	774	456	365	368	225	232	126	144	178	92	72	49	40	57	26	19	17	14	14	8	7	1	4	2	2	1	2	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	41917	14095	3268	3218	3297	2076	2271	537	408	400	203	151	215	98	144	57	83	126	48	44	24	17	33	16	11	13	8	6	6	3	1	3	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	66915	23707	7259	5967	5588	3595	3536	1153	875	802	447	355	372	237	224	125	134	192	98	71	44	28	45	14	20	16	16	16	10	7	1	4	4	2	1	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	41335	14072	3228	3156	3332	2101	2194	521	409	424	191	146	224	111	140	57	82	117	56	46	21	13	18	8	11	11	8	9	8	3	1	3	3	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
