label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north9_active	80	21909	10870	3737	7694	1197	990	619	1940	868	935	759	348	235	81	160	42	68	24	157	101	72	67	12	9	2	24	27	6	5	7	4	0	1	2	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	42901	19216	9101	9791	3656	2587	1790	2381	1348	1224	959	515	375	249	282	157	134	93	150	85	116	84	26	24	15	35	28	11	13	7	5	4	5	2	0	0	2	2	0	2	4	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	21985	10937	3775	7703	1191	969	642	1909	875	937	785	334	230	80	202	49	67	24	132	70	98	69	11	8	1	31	22	6	11	6	5	0	2	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	42480	18707	9088	9373	3702	2617	1924	2162	1302	1211	923	564	385	224	299	155	144	75	117	68	94	67	20	26	15	15	21	7	4	3	6	2	2	4	3	0	2	3	1	1	0	0	0	0	0	0	0	5	0	0
0.03	north11_active	80	21100	10347	3753	7264	1148	952	686	1689	872	935	730	385	234	65	225	33	84	14	101	48	81	61	4	5	3	12	15	4	3	0	2	1	1	2	2	0	0	3	0	1	0	0	0	0	0	0	0	5	0	0
0.03	north12_all	80	42879	19071	9056	9816	3732	2614	1925	2265	1326	1206	976	581	379	247	270	144	138	83	149	79	105	75	21	28	16	12	13	10	13	3	4	5	4	5	2	1	1	2	1	2	0	0	0	0	1	0	1	4	0	0
0.03	north12_active	80	22058	10876	3819	7830	1241	991	680	1796	906	915	766	399	247	78	204	33	78	18	126	64	95	67	5	5	2	7	10	4	11	0	3	3	1	2	1	0	0	2	0	1	0	0	0	0	0	0	0	4	0	0
0.03	north13_all	80	44082	19688	9260	10322	3762	2576	1871	2327	1380	1229	1061	579	401	257	287	147	125	93	133	112	98	62	19	28	16	24	19	12	18	4	4	8	3	5	2	1	0	0	1	2	0	0	0	0	1	0	1	0	0	0
0.03	north13_active	80	23641	11534	4029	8423	1295	1037	703	1894	980	956	862	404	274	86	214	37	70	21	112	100	89	51	7	4	4	20	14	4	14	0	3	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	44390	19711	9318	10657	3722	2589	1873	2370	1343	1255	1081	578	438	272	294	140	110	97	165	120	96	54	15	26	17	36	31	12	17	6	5	8	2	4	2	2	1	0	5	1	0	0	0	0	1	0	1	0	0	0
0.03	north14_active	80	23975	11574	4039	8756	1297	1049	736	1929	921	978	881	395	297	82	219	35	59	28	139	105	85	45	6	5	5	33	26	6	13	2	2	3	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	44467	19698	9376	10522	3666	2582	1818	2318	1355	1341	1031	549	447	266	273	129	121	102	148	143	122	52	21	18	18	38	30	11	15	11	8	5	2	7	3	2	1	0	5	2	0	0	0	0	1	0	1	0	0	0
0.03	north15_active	80	24067	11504	4069	8609	1274	1044	707	1867	941	1060	845	366	288	84	193	30	65	38	125	126	111	43	8	3	6	37	24	5	13	8	4	1	1	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	44028	19426	9304	10111	3626	2534	1869	2381	1384	1360	1010	532	444	241	262	131	127	106	167	103	122	53	20	16	21	27	20	6	9	22	9	3	2	6	3	2	2	0	5	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	23532	11300	4047	8199	1269	997	713	1915	940	1069	830	340	272	73	182	33	70	33	138	80	111	46	8	2	7	26	15	5	8	19	4	1	2	1	2	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	42944	18707	9232	9436	3666	2503	1862	2291	1319	1341	883	497	416	238	257	132	127	90	157	97	109	46	27	17	25	28	16	7	14	22	8	2	3	9	4	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	21885	10408	3740	7456	1204	915	629	1804	862	1041	695	314	251	73	172	31	72	27	121	75	97	37	11	5	6	26	11	3	12	21	4	1	3	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	41889	18113	9039	8682	3616	2471	1851	2158	1257	1186	849	484	406	221	234	145	112	96	123	81	93	45	29	19	23	27	22	14	9	20	7	3	2	8	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	20214	9606	3450	6630	1125	847	582	1645	783	876	648	299	254	64	153	33	66	21	89	63	85	35	12	3	6	25	18	4	7	18	3	2	2	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	40934	17658	8914	8338	3564	2473	1800	2086	1121	1051	815	484	385	236	235	138	101	94	103	83	79	48	24	28	20	26	26	16	6	8	5	5	1	6	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	18534	8839	3218	6152	1040	783	508	1552	651	744	610	287	232	68	147	32	53	24	74	64	70	37	10	6	5	23	23	4	4	5	3	3	1	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	40782	17796	8869	8505	3575	2492	1801	2052	1110	1048	861	537	382	242	256	143	102	101	101	91	79	57	19	25	20	18	17	16	2	6	4	3	2	6	2	1	4	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north20_active	80	18342	8764	3167	6202	1017	805	516	1488	639	735	652	336	232	62	163	28	54	30	77	73	70	43	10	5	8	17	15	3	1	2	2	2	2	3	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south21_all	80	44662	19885	9261	10681	3627	2551	1791	2538	1453	1221	1192	604	399	227	291	150	135	81	151	171	74	88	20	19	17	29	17	7	22	11	3	3	4	2	5	0	0	2	0	1	0	0	0	1	0	0	0	6	1	0
0.03	south21_active	80	23795	11805	4118	8716	1243	1028	680	2035	1027	968	990	418	258	77	203	41	70	18	129	153	64	78	9	6	4	24	14	1	17	10	2	0	2	2	3	0	0	2	0	0	0	0	0	1	0	0	0	6	0	0
0.03	south22_all	80	44389	19693	9414	10588	3599	2551	1859	2456	1392	1223	1203	618	420	235	259	158	130	90	119	147	66	96	23	25	15	37	14	7	19	20	3	3	4	2	5	0	1	10	0	1	0	0	0	1	0	1	0	0	0	0
0.03	south22_active	80	23434	11572	4149	8630	1232	1037	686	2003	944	947	998	419	279	79	174	45	67	24	100	129	58	84	11	5	2	32	11	1	16	18	2	1	2	2	3	0	1	10	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south23_all	80	43226	19060	9252	9862	3561	2545	1836	2274	1296	1213	1091	587	416	233	287	150	114	88	122	130	93	109	26	25	15	28	11	10	13	26	4	4	1	1	4	0	2	10	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	21780	10773	3864	7840	1152	958	655	1750	837	916	876	389	286	67	189	42	55	23	107	109	83	94	7	4	2	25	6	2	9	23	2	1	0	1	3	0	1	10	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	42087	18243	9015	9297	3526	2495	1780	2083	1162	1170	983	532	404	229	277	146	92	95	111	122	93	99	25	27	16	24	12	6	17	23	4	2	1	1	2	0	2	8	1	2	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	20284	9705	3526	7168	1032	897	601	1570	697	827	776	349	265	63	167	45	48	20	94	102	84	84	5	2	2	20	8	1	13	21	1	1	0	0	2	0	1	8	1	1	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	40577	17732	8600	8684	3554	2542	1668	1998	1152	1100	916	530	384	238	266	144	105	95	127	107	89	74	26	26	14	14	15	8	18	16	3	1	1	2	1	0	1	0	4	2	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	18335	8986	3074	6441	944	875	512	1475	666	763	701	324	232	61	169	44	61	15	107	88	79	61	2	3	1	12	10	3	14	14	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	40935	17929	8666	8698	3634	2533	1707	2039	1169	1075	892	504	383	231	275	148	124	103	116	101	88	76	26	25	12	17	13	7	12	12	1	2	2	3	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	18796	9347	3259	6476	999	886	499	1517	702	759	674	312	237	75	180	40	73	16	89	87	73	66	3	5	0	12	7	3	9	12	0	0	1	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	42098	18708	8834	9413	3616	2603	1739	2134	1247	1095	993	525	371	238	257	147	136	87	122	99	78	62	23	20	15	24	15	7	7	12	2	2	2	4	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	20565	10272	3585	7222	1088	973	577	1669	789	833	763	346	248	75	180	38	77	18	92	88	60	52	3	5	2	19	11	2	3	11	0	0	2	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	43297	19164	9116	9848	3607	2624	1804	2136	1302	1231	1056	543	382	242	260	150	134	86	135	91	76	71	26	20	20	20	15	7	4	17	4	2	3	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	22350	10966	3919	7754	1186	1023	655	1689	873	966	830	365	259	75	171	42	77	19	105	78	55	56	7	6	4	12	12	2	1	14	1	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	44144	19685	9363	10518	3531	2642	1851	2356	1385	1418	1131	580	402	247	253	148	116	80	113	104	72	67	25	17	20	37	14	10	4	13	4	1	3	2	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	23890	11644	4258	8502	1271	1074	699	1940	952	1157	915	421	290	78	181	41	64	26	92	91	49	55	5	6	8	31	10	0	1	10	1	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	44223	19584	9378	10450	3604	2622	1818	2469	1406	1425	1090	585	424	265	234	148	118	85	137	100	61	68	32	18	21	27	13	14	24	18	5	1	2	3	1	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	23824	11587	4175	8492	1293	1062	685	2041	954	1137	883	440	296	90	158	41	69	28	112	80	39	54	6	5	9	24	10	2	23	15	3	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	44149	19608	9371	10259	3541	2627	1837	2512	1270	1376	1053	558	425	243	278	131	111	91	143	133	87	66	27	19	13	38	32	13	12	5	2	7	2	3	1	0	1	2	1	1	0	0	0	0	0	2	0	0	0	0
0.03	south31_active	80	23519	11611	4009	8269	1212	1086	718	2031	858	1130	869	383	287	82	195	37	63	21	121	116	76	46	11	6	3	33	27	7	8	4	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south32_all	80	43154	18969	9167	9541	3619	2614	1778	2403	1268	1299	998	579	426	250	230	121	105	86	125	119	83	54	23	20	15	35	29	11	9	5	4	6	2	3	2	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0
0.03	south32_active	80	22001	10747	3725	7536	1163	1006	634	1882	834	1057	817	383	272	85	149	37	57	18	101	102	74	40	10	5	4	31	24	1	5	2	3	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south33_all	80	42107	18495	8963	8920	3649	2581	1774	2239	1157	1111	981	588	397	235	211	130	97	96	102	111	88	60	23	11	15	23	13	12	9	6	10	3	1	2	2	2	1	0	0	0	1	2	0	0	0	1	0	0	0	0
0.03	south33_active	80	20248	9983	3456	6855	1098	909	584	1716	738	843	789	373	248	72	133	32	48	21	74	89	75	51	9	3	4	19	7	0	5	1	5	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
0.03	south34_all	80	41028	17863	8956	8562	3606	2554	1747	2090	1146	1047	950	550	390	235	220	132	106	82	115	112	80	49	20	15	9	34	9	9	10	7	11	1	1	2	2	2	1	0	2	0	1	3	0	0	0	1	0	0	0	0
0.03	south34_active	80	18737	9041	3292	6350	983	842	514	1573	673	742	739	321	233	51	150	26	48	18	88	89	66	41	7	5	2	32	4	0	8	1	5	0	0	0	1	1	0	0	2	0	1	2	0	0	0	1	0	0	0	0
0.03	south35_all	80	40846	17868	8923	8312	3591	2523	1748	2042	1147	1007	904	528	386	221	234	146	119	82	135	120	78	73	26	14	10	45	16	8	14	13	10	1	6	1	7	2	1	1	2	0	1	2	0	0	0	0	0	0	0	0
0.03	south35_active	80	18604	8834	3272	6060	960	839	486	1512	674	687	683	325	245	40	158	31	54	18	104	100	60	60	6	4	2	42	12	0	9	8	3	0	0	0	6	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	41024	17890	8869	8491	3565	2478	1783	2122	1188	978	893	533	406	231	235	161	135	76	149	132	98	58	24	19	12	42	19	4	18	16	6	3	5	1	8	1	0	18	4	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_active	80	18644	8760	3263	6256	934	816	494	1632	695	673	670	334	252	56	168	34	67	18	122	121	84	47	2	4	1	38	14	0	14	10	3	0	0	0	7	0	0	17	4	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_all	80	41867	18116	8996	8675	3596	2484	1762	2247	1182	1066	918	557	394	227	251	162	144	85	136	117	99	76	24	19	13	26	24	4	17	12	6	4	5	1	7	1	2	18	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	19654	9159	3400	6495	1000	877	517	1755	703	772	687	358	252	60	159	38	68	23	115	104	80	64	3	5	1	19	19	1	11	10	3	1	0	0	6	0	2	17	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	42759	18605	9103	9385	3725	2547	1778	2318	1283	1186	939	558	413	233	245	155	152	83	117	105	107	91	21	19	14	22	17	3	12	5	5	5	1	0	2	1	3	17	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	21170	10023	3669	7232	1131	946	591	1837	824	904	747	374	280	75	158	31	74	20	96	84	84	77	5	4	1	15	12	1	7	3	3	1	0	0	2	0	2	17	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	43654	19226	9271	9736	3707	2523	1776	2391	1348	1311	1033	597	439	239	266	138	143	84	102	105	97	78	19	22	16	27	16	5	13	5	4	4	0	1	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	22757	10907	3903	7693	1234	984	626	1930	903	1049	848	403	293	79	168	31	71	24	82	81	75	66	7	5	3	19	14	2	8	5	3	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	44381	19670	9363	10101	3733	2556	1771	2391	1334	1323	1099	627	432	243	301	129	134	82	124	91	98	99	27	23	21	28	12	5	6	10	4	2	4	1	2	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	23928	11611	4117	8141	1317	1012	647	1928	929	1077	925	463	302	78	214	28	76	21	101	65	80	85	10	7	4	23	10	3	3	5	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
