label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78
0.03	north6_all	80	7444	3024	5667	4449	883	685	570	483	356	240	229	188	164	131	332	99	75	169	68	59	49	43	23	41	40	37	30	15	13	11	12	7	15	37	12	8	7	2	3	5	4	2	4	5	1	2	1	3	0	0	0	1	2	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	3833	1335	5073	4055	327	266	317	299	161	72	59	81	35	32	300	56	23	147	46	32	24	15	8	21	38	29	22	9	5	1	2	2	12	37	6	4	2	1	0	5	1	0	2	4	1	2	1	3	0	0	0	0	2	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	7263	3039	5130	3928	924	664	579	473	354	250	231	193	135	130	300	106	73	168	69	63	44	40	24	31	49	46	32	14	12	12	8	7	16	11	6	7	2	4	6	4	2	5	5	6	2	2	1	1	3	0	0	1	0	1	0	0	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	3581	1294	4509	3496	336	239	309	288	159	80	67	68	34	29	264	61	25	146	46	35	22	14	7	17	42	36	26	6	4	3	2	2	13	9	0	3	0	2	1	4	1	2	2	5	1	2	1	1	3	0	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	7088	3032	4570	3438	932	650	578	460	332	262	226	192	126	127	287	103	74	143	75	48	33	36	23	31	51	34	28	13	12	14	8	7	13	13	9	5	2	2	7	5	2	6	3	6	2	2	1	1	3	0	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north8_active	80	3300	1206	3925	3009	333	210	287	269	144	68	66	64	39	28	246	53	19	119	43	24	19	12	7	18	41	25	25	2	3	2	4	2	12	11	2	0	1	1	2	5	2	3	0	6	1	2	1	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_all	80	6876	3060	4002	2970	930	674	568	460	307	259	216	183	134	126	234	97	81	146	68	54	39	28	30	33	48	40	37	12	11	14	9	8	12	11	9	8	3	3	4	4	1	6	2	2	1	0	2	0	3	0	2	0	2	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	3080	1136	3316	2544	313	197	261	256	124	71	61	60	38	24	192	45	24	117	36	28	22	8	10	21	32	29	31	2	3	2	5	2	12	8	4	1	1	2	2	3	1	3	0	2	0	0	1	0	3	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	7013	3135	4763	3542	920	700	570	501	313	263	203	195	144	120	244	89	76	151	70	42	46	26	37	35	55	43	35	18	10	13	10	9	51	14	8	8	4	2	2	2	3	5	2	1	2	3	2	0	1	0	2	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	3339	1294	4098	3145	328	234	269	285	141	75	42	70	37	23	202	40	18	128	36	19	29	9	12	23	38	34	29	3	1	1	5	3	51	11	5	1	2	2	2	1	2	1	1	1	0	3	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	7393	3121	5972	4683	878	641	611	471	373	267	187	206	157	122	341	98	86	209	67	50	55	47	30	31	45	36	35	19	13	8	13	7	31	29	5	4	3	5	10	0	5	1	1	13	2	4	1	0	3	3	1	0	1	2	1	0	3	6	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0
0.03	north11_active	80	3898	1392	5411	4287	337	235	348	285	179	80	40	96	52	30	306	47	19	189	51	29	32	20	9	19	33	23	24	10	1	4	4	3	28	28	4	2	2	0	7	0	2	1	0	11	0	4	0	0	3	0	1	0	0	2	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	north12_all	80	7291	3094	6149	4568	886	651	596	501	396	255	198	179	162	118	333	98	83	214	68	56	46	37	33	33	58	35	31	18	9	9	10	9	43	21	6	5	3	4	10	0	5	1	1	8	3	5	2	0	3	3	1	0	0	2	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	3863	1409	5578	4180	356	235	358	306	205	76	38	84	47	31	298	45	20	197	48	36	28	8	8	20	48	25	20	12	1	5	3	5	41	21	5	2	1	1	8	0	1	1	0	6	0	5	0	0	3	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	7164	3014	6170	4444	870	646	656	494	397	230	211	172	166	129	331	101	86	192	71	70	49	40	36	32	56	42	28	20	8	10	11	9	63	24	6	5	4	3	5	0	4	4	3	6	3	6	2	0	5	1	3	0	0	1	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3816	1352	5592	4066	342	235	403	295	201	66	44	87	43	32	297	45	18	165	51	43	27	10	6	20	47	32	20	12	2	3	5	7	58	23	4	3	0	2	4	0	0	4	0	4	0	5	0	0	5	0	3	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	7282	3065	6044	4469	872	664	639	497	381	234	205	176	154	125	368	98	82	209	70	66	48	44	36	25	57	42	31	25	15	6	13	13	55	28	6	3	4	4	7	0	4	5	2	2	3	3	2	1	2	0	3	0	0	0	1	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3852	1425	5460	4091	344	244	393	300	195	70	42	85	42	31	335	49	17	184	47	42	25	12	6	15	51	36	23	14	1	1	5	7	49	26	4	1	0	3	4	0	1	4	0	2	2	2	0	1	2	0	3	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	7278	3117	5720	4339	873	675	613	465	347	263	201	184	156	117	377	98	81	196	68	70	43	41	36	28	41	43	32	19	16	12	17	11	61	21	7	4	5	6	8	0	3	4	2	2	2	3	2	1	2	1	3	0	0	0	2	1	0	2	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	3692	1412	5104	3949	341	238	378	270	159	82	38	91	44	26	344	43	19	171	44	45	21	14	9	17	31	37	25	8	3	3	5	6	54	19	5	1	1	5	5	0	1	3	0	2	2	2	0	1	2	0	3	0	0	0	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7156	3134	5127	3874	906	672	593	455	328	287	205	178	156	111	331	89	74	184	65	48	37	38	31	29	34	45	38	18	15	11	15	11	16	18	6	3	4	5	7	1	4	2	0	3	2	0	1	2	0	1	3	0	1	0	2	1	0	2	0	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	3538	1374	4553	3506	343	227	348	262	137	94	42	80	44	19	300	35	23	164	36	29	17	13	11	17	26	40	30	7	4	4	4	5	13	17	3	1	1	4	3	0	2	1	0	3	2	0	0	1	0	0	3	0	1	0	1	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	7077	3084	4834	3690	913	671	562	453	332	277	210	179	148	104	314	82	74	179	64	42	35	36	32	31	41	36	48	14	9	11	10	10	19	14	5	3	4	8	6	1	2	2	1	3	1	1	1	3	0	1	0	1	1	0	3	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3365	1268	4255	3296	315	211	310	258	128	90	42	81	35	21	283	29	23	157	38	21	15	13	12	18	29	24	43	5	4	4	1	4	13	14	1	0	1	4	3	0	1	2	0	3	0	0	0	1	0	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6995	3066	4918	3593	934	643	575	470	344	264	210	181	147	139	278	83	75	177	68	48	33	35	33	35	38	33	40	16	9	5	9	7	16	7	6	2	3	6	6	3	2	5	2	5	3	1	0	2	0	0	1	1	1	0	3	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3330	1270	4303	3198	309	218	307	262	151	78	46	74	28	27	240	27	26	154	36	26	13	10	9	18	25	23	38	4	5	2	1	3	12	7	2	0	1	1	3	0	1	5	1	4	2	0	0	0	0	0	1	1	1	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	7182	2966	5357	3772	916	663	581	462	345	246	202	186	145	136	362	100	79	170	74	47	42	36	33	34	54	39	37	15	9	4	8	8	13	16	5	5	3	8	9	7	0	5	3	4	4	1	1	1	4	0	1	2	0	0	3	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3597	1254	4765	3371	329	240	328	261	155	70	52	86	31	32	319	38	26	148	42	24	20	11	10	18	41	25	36	5	3	0	2	3	9	15	3	1	1	1	7	4	0	5	1	3	2	0	1	0	4	0	1	1	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7263	3125	5823	4264	919	661	631	486	343	235	205	197	145	149	399	105	78	172	69	51	49	34	28	47	56	36	20	12	11	6	9	9	13	17	6	6	3	7	9	10	0	4	2	4	5	4	4	1	9	0	1	1	0	0	3	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3768	1379	5220	3905	377	244	367	293	159	72	50	94	32	40	357	36	24	154	42	25	26	10	7	27	48	27	19	3	3	0	4	3	11	16	4	2	2	0	7	6	0	4	1	2	2	2	3	0	9	0	1	0	0	0	3	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6879	3030	4127	3010	897	636	528	478	304	232	186	197	125	127	212	92	74	114	68	57	41	41	29	35	35	29	41	19	14	11	13	7	19	13	8	6	2	3	4	1	1	7	0	0	2	2	2	0	4	1	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
0.03	south21_active	80	3089	1175	3434	2590	297	191	244	241	130	58	48	79	31	31	169	40	15	86	37	20	20	15	5	14	29	21	30	9	1	3	4	0	16	12	5	2	1	1	2	1	0	6	0	0	2	2	0	0	3	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	6770	2997	4060	3107	921	616	539	430	292	241	197	190	140	133	205	93	79	114	73	56	38	29	26	30	31	21	37	18	16	10	10	10	38	15	8	10	2	3	5	3	1	1	1	0	2	2	2	0	5	1	3	2	3	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0
0.03	south22_active	80	3040	1178	3418	2696	299	181	261	208	125	53	53	82	35	31	165	38	21	85	44	21	20	10	6	15	25	19	25	9	2	4	5	3	35	13	4	4	1	1	2	3	0	1	0	0	2	2	0	0	4	0	3	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	6945	3095	4658	3654	902	655	577	438	318	254	212	187	134	123	252	91	76	171	77	50	47	29	28	26	36	15	32	17	14	10	11	9	38	15	4	10	3	3	2	3	1	6	1	0	2	2	2	0	5	1	1	2	2	3	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	3268	1282	4058	3251	301	207	301	232	144	65	50	74	32	31	212	36	20	148	52	18	26	9	8	16	29	12	25	8	2	6	7	4	36	13	1	4	2	2	1	3	0	6	0	0	0	2	1	0	4	0	1	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7140	3101	4947	4135	884	669	631	450	337	270	222	181	138	115	327	82	73	198	94	49	54	30	28	38	44	24	40	16	9	8	9	9	40	9	6	10	4	3	1	5	3	8	4	0	2	0	1	0	2	0	2	3	3	4	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0
0.03	south24_active	80	3492	1333	4383	3731	317	231	353	268	170	81	60	71	43	32	285	34	25	173	64	24	31	10	7	24	35	21	29	9	2	3	6	5	38	7	3	4	1	2	0	4	1	8	0	0	0	0	1	0	1	0	2	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south25_all	80	7295	3132	5650	4542	890	692	658	472	373	237	221	192	146	115	387	104	71	201	108	38	53	29	33	32	48	22	30	15	9	7	8	8	46	6	4	8	8	4	1	4	5	8	3	1	2	1	1	2	1	0	1	3	3	3	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south25_active	80	3702	1375	5094	4159	347	261	379	294	191	72	50	80	47	28	350	50	22	179	73	19	31	9	6	22	37	20	22	9	2	3	4	4	44	5	2	4	4	2	0	3	3	8	0	0	0	0	1	0	1	0	1	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south26_all	80	7332	3061	5745	4568	887	693	659	471	381	255	199	175	154	133	382	118	60	157	103	52	48	33	32	38	45	35	35	21	8	9	8	7	47	10	5	6	8	4	2	17	6	3	6	1	2	1	1	3	0	0	2	4	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
0.03	south26_active	80	3763	1364	5180	4190	355	250	373	279	206	85	40	73	41	37	347	56	18	137	65	27	25	6	5	27	36	34	26	11	2	3	5	2	45	8	4	2	3	1	1	15	3	2	0	0	0	0	0	0	0	0	2	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
0.03	south27_all	80	7322	3037	5858	4768	881	691	613	455	388	250	181	171	148	133	367	117	76	177	89	51	49	36	38	28	49	50	34	20	16	8	9	9	54	12	6	3	7	3	3	17	3	1	3	2	1	1	1	3	0	2	2	4	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	3851	1359	5307	4396	345	252	343	271	208	84	32	77	44	36	332	59	19	158	46	30	28	7	5	19	40	45	27	8	6	2	5	4	51	10	5	1	3	0	1	16	2	0	0	1	0	0	0	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	7430	3034	5948	4620	852	683	593	475	360	268	186	178	143	132	339	100	72	174	79	62	49	36	41	30	56	52	37	22	16	7	8	11	30	11	6	5	5	4	3	20	6	2	4	3	2	0	1	5	0	2	2	5	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	3967	1334	5393	4258	341	262	341	290	197	82	34	87	39	40	304	54	19	153	41	36	28	9	6	18	49	45	32	10	6	2	4	6	28	9	4	2	1	0	1	18	2	0	0	1	0	0	0	1	0	1	2	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	7427	3170	5900	4766	839	690	576	480	366	274	191	189	144	119	354	93	84	204	72	59	43	34	35	34	71	55	53	20	17	7	10	10	32	19	6	4	4	1	5	13	5	1	3	3	1	1	2	2	0	3	1	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	4021	1412	5341	4378	324	269	351	300	203	77	38	95	45	31	320	51	26	183	37	40	29	11	4	22	66	49	43	10	6	3	6	6	30	18	4	1	1	0	4	12	1	0	1	1	0	1	1	1	0	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7226	3253	5980	4728	905	675	571	454	369	274	207	185	141	114	344	84	80	173	81	56	48	32	34	32	70	32	50	15	7	9	7	10	33	15	5	5	6	2	6	8	5	2	4	2	1	1	3	2	0	2	11	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	3809	1465	5384	4329	352	252	338	286	190	87	34	93	44	27	314	48	19	153	40	34	30	13	5	20	65	27	39	9	2	2	3	6	31	14	0	1	1	1	4	6	1	0	1	0	0	1	2	1	0	0	11	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7215	3077	5373	4039	893	666	610	464	335	257	201	176	144	123	298	97	75	173	90	59	54	30	33	32	61	26	35	15	15	22	17	12	53	22	4	4	1	4	2	3	2	5	0	3	5	3	3	3	1	0	4	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0
0.03	south31_active	80	3677	1356	4767	3644	351	237	315	248	152	86	49	78	35	29	261	52	21	152	47	22	34	9	6	18	48	20	29	9	6	12	10	5	52	19	3	2	0	2	2	2	0	4	0	2	5	3	1	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
0.03	south32_all	80	7150	3103	5198	4087	895	711	642	487	350	252	197	184	157	119	328	92	83	150	75	65	55	32	32	33	57	29	45	14	16	15	19	16	64	37	3	6	2	2	5	3	2	6	0	4	5	1	3	4	1	1	1	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0
0.03	south32_active	80	3575	1383	4596	3690	353	241	354	289	164	93	49	90	33	34	299	36	22	130	35	25	31	9	8	16	48	22	39	4	6	6	9	3	62	35	2	3	0	1	5	2	0	5	0	3	5	1	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
0.03	south33_all	80	7322	3146	5765	4553	898	737	653	507	357	271	211	178	154	111	339	96	81	148	65	58	58	33	26	34	60	27	44	15	12	12	13	17	70	36	7	4	1	3	4	2	4	4	1	3	4	1	2	5	2	1	1	0	1	1	1	2	3	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
0.03	south33_active	80	3798	1443	5189	4159	362	261	378	325	179	98	54	93	42	36	308	43	20	128	29	27	36	12	5	16	53	24	37	7	3	5	4	3	67	34	3	1	0	2	3	2	0	4	0	2	4	1	1	1	2	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
0.03	south34_all	80	7394	3128	6039	4745	880	710	681	479	335	272	199	164	136	103	347	96	82	147	67	61	53	36	30	39	62	22	55	20	13	13	11	14	56	37	6	3	3	3	5	8	4	3	1	2	0	0	2	4	2	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south34_active	80	3878	1449	5464	4349	369	264	405	309	175	100	53	74	37	31	319	42	17	126	37	34	29	10	9	16	55	17	46	9	2	4	4	2	54	34	2	1	0	2	3	8	0	3	0	2	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_all	80	7331	3102	6227	4651	850	673	722	497	333	276	197	169	137	119	388	96	78	172	63	47	49	38	33	32	59	23	48	18	15	7	9	10	40	49	6	6	3	4	3	7	3	3	1	3	2	2	2	2	3	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3848	1400	5636	4245	342	251	432	323	178	98	54	75	42	32	353	50	22	151	35	28	31	9	8	13	51	19	40	9	4	1	3	3	38	45	3	1	0	2	0	7	0	3	0	3	2	2	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7433	3084	6188	4724	899	647	683	512	355	269	186	164	132	136	360	104	83	183	70	45	51	37	35	29	58	27	42	17	12	10	7	4	70	43	6	6	6	3	6	9	2	2	1	1	2	3	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3909	1381	5599	4312	365	242	397	319	178	93	46	62	36	33	322	58	20	164	46	23	34	7	9	14	51	20	35	8	4	1	4	1	68	39	5	2	0	1	3	9	0	2	0	1	2	3	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7347	3080	6215	4587	884	637	670	498	367	260	192	191	145	138	369	94	82	189	67	46	54	34	36	17	56	45	47	14	13	13	8	8	68	52	9	8	9	3	6	2	2	1	0	1	4	4	0	1	1	0	2	1	1	2	1	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3874	1379	5619	4200	349	247	392	309	178	83	44	81	36	32	330	46	23	167	42	18	36	6	9	9	49	35	42	7	6	4	2	3	62	47	7	3	1	0	4	2	1	1	0	1	4	3	0	0	0	0	2	0	1	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7364	3133	6154	4550	915	622	648	515	358	265	207	177	148	130	354	83	85	160	79	44	53	45	37	21	52	36	47	17	10	14	9	9	85	60	13	5	8	4	7	2	2	6	1	1	2	2	1	1	0	2	1	3	1	2	2	1	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3888	1459	5583	4182	363	245	396	303	174	65	47	74	39	28	315	41	24	136	57	18	33	8	9	11	51	27	38	9	4	4	2	4	79	56	11	3	1	1	4	2	1	1	1	1	2	1	0	0	0	0	1	2	1	2	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
