label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north6_all	80	33821	17599	8577	4840	4418	2659	1294	1342	947	895	452	305	381	134	195	83	59	83	52	68	42	19	16	5	9	16	11	4	3	5	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0
0.03	north6_active	80	15602	9598	4359	2441	2568	1460	625	782	511	563	250	165	266	59	128	40	25	30	30	38	16	10	6	2	6	14	6	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north7_all	80	33822	17687	8448	4872	4322	2705	1282	1329	976	852	470	345	381	143	204	99	59	92	55	67	37	18	16	5	8	7	10	9	3	4	1	1	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	15682	9542	4289	2420	2471	1483	612	768	534	534	245	193	261	64	116	47	19	46	32	36	18	10	6	1	5	5	6	5	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	33662	17760	8227	4874	4318	2634	1334	1286	947	865	478	347	373	143	211	101	61	150	50	69	40	30	20	5	6	8	6	10	2	3	3	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	15565	9600	4196	2389	2481	1438	612	743	514	534	244	184	240	67	115	49	21	66	30	37	20	20	9	3	3	6	2	6	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	33811	17495	8243	4837	4183	2601	1376	1254	947	842	461	356	315	137	205	105	66	135	38	75	28	39	18	6	5	7	8	9	1	3	3	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north9_active	80	15554	9439	4214	2424	2370	1388	630	712	545	500	253	196	189	62	105	56	27	69	21	46	12	28	9	4	1	4	4	5	0	2	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	33318	16956	8209	4765	4151	2533	1330	1197	911	857	425	349	338	129	195	90	57	141	40	50	21	42	19	11	9	14	5	6	0	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	15377	9175	4173	2412	2381	1368	600	678	503	505	246	181	199	61	114	42	26	78	19	33	9	29	13	8	4	11	3	5	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	34624	17636	8295	4957	4273	2485	1344	1370	883	898	467	347	285	138	183	102	62	105	40	58	39	25	16	12	8	7	10	12	3	1	2	4	0	5	2	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	15776	9375	4136	2410	2407	1326	610	757	479	526	246	195	174	74	109	61	23	75	19	43	24	15	10	8	5	2	4	5	2	1	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	34456	17360	8337	4939	4103	2507	1320	1303	861	940	460	371	283	146	195	93	61	106	35	74	44	15	13	9	5	9	5	12	2	1	2	1	0	8	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	15625	9097	4116	2374	2277	1353	610	729	478	560	243	209	172	75	112	55	23	71	19	45	29	5	6	5	2	3	2	5	1	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	34631	17745	8547	4964	4171	2582	1288	1263	875	941	436	390	293	138	195	84	61	120	45	75	47	20	16	5	2	10	7	11	1	2	2	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	15706	9325	4286	2364	2305	1450	591	710	487	585	221	218	179	63	116	44	24	74	30	39	32	3	10	1	1	4	2	5	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	34782	18277	8728	5091	4301	2693	1328	1259	951	909	456	407	326	141	173	74	58	115	47	55	38	35	18	4	4	13	4	7	0	2	0	0	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	15995	9756	4444	2418	2401	1489	598	720	515	576	245	226	219	60	108	42	22	77	33	22	27	18	12	2	2	8	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	35058	18465	8990	5253	4466	2720	1430	1355	997	961	479	377	333	143	206	80	71	104	54	47	44	35	16	8	6	13	5	6	1	2	0	1	1	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	16206	9949	4671	2578	2539	1490	632	777	551	653	258	205	205	64	117	45	28	65	38	20	26	18	12	4	2	11	1	2	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	34901	18149	8931	5232	4592	2630	1455	1331	988	905	498	378	325	154	202	85	74	126	55	45	44	37	11	9	6	13	6	19	2	2	0	1	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	16064	9759	4610	2595	2637	1409	653	769	540	577	280	215	196	73	107	46	28	75	36	22	20	21	6	4	2	10	2	16	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	34984	18122	8964	5191	4670	2630	1420	1339	973	909	459	387	277	164	200	92	65	115	47	68	46	29	12	10	7	15	5	17	2	1	0	1	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	16122	9709	4607	2626	2734	1436	661	736	544	556	255	221	147	80	108	46	29	67	27	38	22	19	6	4	1	10	4	16	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	35236	18088	8912	5087	4655	2620	1388	1302	939	891	437	384	271	161	196	89	60	126	48	72	43	28	14	9	7	9	6	15	1	1	2	1	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	16182	9678	4581	2577	2730	1471	661	735	536	517	238	225	133	76	102	37	27	75	32	34	20	16	8	3	1	4	5	14	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	35137	18291	8841	4985	4599	2613	1354	1320	974	874	437	375	302	134	189	93	61	102	41	74	46	35	17	9	7	14	6	7	0	1	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	16163	9900	4542	2539	2690	1463	674	735	547	499	214	211	163	58	110	41	31	71	28	36	24	19	8	3	2	9	4	5	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	34598	18000	8692	4886	4574	2574	1338	1265	955	830	409	364	292	130	202	93	55	101	41	59	48	33	18	10	9	9	5	7	1	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	15954	9715	4442	2428	2679	1425	644	700	546	486	194	203	162	51	124	40	25	71	27	29	34	21	10	2	2	6	3	4	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	76998	30974	7899	9827	4220	2773	2108	997	661	483	400	268	434	175	211	87	74	46	59	25	30	14	11	12	17	6	7	5	3	13	0	3	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	47750	19582	3813	6036	2406	1552	1223	466	325	220	192	124	290	86	136	43	37	25	40	13	11	9	4	5	11	5	4	4	1	10	0	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	77993	30949	7856	9859	4291	2788	2096	1061	662	469	403	279	435	171	230	80	77	45	68	23	34	14	8	9	19	9	10	5	3	15	0	3	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	48525	19569	3730	6067	2400	1522	1210	488	317	196	199	126	296	86	156	46	38	22	47	9	12	8	3	4	12	5	5	4	1	10	0	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	78184	31595	7921	9691	4234	2846	2152	1082	680	452	402	297	453	170	223	76	61	42	65	18	31	16	11	8	10	7	7	5	1	15	0	3	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	48878	19948	3668	5911	2395	1593	1212	516	323	187	193	136	302	81	150	45	26	17	41	5	10	8	6	3	4	2	3	4	0	11	0	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	78324	31754	7959	9942	4271	2802	2206	1109	681	476	390	314	417	166	221	84	68	36	85	27	29	19	6	6	10	7	6	5	1	15	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	49317	19894	3675	6170	2415	1561	1271	558	311	199	184	142	264	84	143	41	25	12	48	7	14	11	4	3	4	2	3	2	0	11	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	78071	31789	7985	9883	4317	2794	2254	1125	686	501	397	294	424	156	213	88	68	38	73	30	27	23	13	4	17	3	4	4	1	12	2	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	49207	19884	3692	6219	2432	1586	1306	572	298	211	180	139	266	81	122	39	29	12	44	11	11	13	7	2	3	0	2	2	0	10	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	78299	31804	8036	9678	4395	2933	2241	1054	674	521	387	277	374	158	224	86	74	30	93	27	22	23	15	4	21	4	4	3	1	9	2	1	0	2	0	3	0	11	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	49271	20126	3741	6103	2483	1666	1319	534	288	232	188	132	238	78	129	35	33	8	60	12	9	13	8	4	5	1	2	0	0	9	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	78902	31675	8046	9601	4333	2913	2146	1019	661	497	375	270	409	137	213	84	66	32	86	25	22	22	14	7	26	4	6	3	2	10	1	1	0	3	0	2	0	11	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	49815	20208	3811	5958	2417	1639	1241	497	285	227	175	123	279	57	124	43	31	9	53	15	5	13	6	7	8	1	3	1	2	9	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	78837	31234	7998	9509	4400	2994	2098	1032	635	509	401	258	420	156	189	80	62	37	82	26	28	17	14	9	17	9	6	3	4	3	1	0	0	3	0	0	0	11	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	49710	19830	3771	5807	2435	1636	1217	478	276	242	196	113	296	66	124	43	33	11	59	15	7	8	3	7	8	3	3	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	77915	30656	7812	9589	4378	2998	1993	1032	656	504	384	270	432	148	195	63	46	45	68	29	26	17	11	12	33	7	3	3	5	4	2	3	0	3	0	0	1	11	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	48833	19511	3704	5905	2421	1642	1142	479	290	237	183	123	306	61	121	34	20	14	55	16	8	8	3	7	19	2	1	1	3	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	75508	29945	7624	9491	4257	2969	1871	1017	650	501	436	274	459	142	188	70	43	41	72	32	24	19	16	17	29	8	4	1	4	3	2	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	47266	18791	3593	5854	2359	1657	1075	482	293	234	214	120	332	68	122	29	14	13	56	15	11	9	5	10	19	3	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	73285	29238	7639	9054	4119	2793	2028	1049	643	435	368	264	423	136	182	75	67	48	107	38	17	12	15	12	13	11	5	8	2	7	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	46034	18380	3666	5732	2334	1584	1210	508	288	207	198	112	270	62	117	38	28	19	74	22	8	3	5	7	12	10	3	5	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	73526	29882	7751	9338	4120	2770	1993	1035	634	440	378	240	461	134	203	73	66	45	95	36	11	17	16	8	12	12	4	8	2	6	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	46453	18804	3690	5870	2371	1617	1183	515	282	212	199	103	310	74	122	35	27	17	69	21	5	8	7	4	8	9	1	5	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	73652	29945	7678	9436	4143	2741	1942	1019	650	473	392	246	462	128	190	76	54	48	67	39	16	19	17	7	10	11	3	5	1	8	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	46608	18782	3608	5926	2317	1585	1146	512	284	217	204	107	309	70	113	42	27	20	44	18	5	9	9	2	7	8	0	3	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	73576	30009	7679	9359	4065	2751	1980	1007	630	468	403	249	399	130	214	76	55	44	51	39	20	20	21	5	11	3	4	3	1	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	46206	18888	3591	5815	2311	1610	1161	492	275	214	195	115	277	75	120	37	25	18	29	19	10	11	13	2	7	0	1	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	73432	29440	7733	9376	4118	2726	2021	1010	600	457	386	253	359	123	182	79	60	39	44	31	23	19	19	9	12	3	4	5	2	2	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	46021	18385	3603	5855	2377	1579	1203	495	270	199	192	121	248	67	99	41	27	19	28	17	12	11	10	4	7	1	2	2	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	73678	28944	7740	9217	4128	2729	2136	1038	596	467	360	247	352	116	193	75	61	39	47	30	23	16	14	10	16	3	3	3	3	1	5	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	46217	18109	3649	5765	2458	1573	1288	510	266	211	186	130	239	64	112	35	24	16	22	20	15	10	6	5	9	3	2	1	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	73742	29182	7706	9287	4152	2784	2212	1032	628	468	354	262	362	118	203	61	60	45	60	23	23	12	13	10	14	4	6	3	3	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	46024	18212	3623	5766	2490	1605	1333	517	278	215	188	137	236	67	137	30	26	23	32	12	11	8	6	4	6	3	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	73475	28944	7640	9217	4155	2767	2194	1037	636	458	364	249	379	119	209	67	59	49	61	32	26	13	9	9	15	4	6	0	2	0	2	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south38_active	80	45832	18041	3588	5582	2477	1573	1347	514	269	218	199	130	246	63	149	28	30	23	36	14	15	7	4	4	9	2	2	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	73342	29200	7593	9237	4194	2801	2100	1020	623	452	363	267	386	129	189	68	60	48	64	37	24	13	7	12	13	4	5	2	1	0	5	2	1	3	0	1	5	0	0	0	0	0	0	1	0	1	0	0
0.03	south39_active	80	46009	18132	3558	5651	2457	1615	1251	497	276	218	195	135	218	63	140	25	32	24	41	16	12	8	3	6	7	2	1	2	0	0	2	0	0	2	0	1	5	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	71579	28250	7409	9141	4054	2695	1969	982	597	448	352	257	363	128	189	73	63	47	50	35	26	14	5	13	12	3	3	3	1	0	5	2	0	4	0	4	6	0	0	0	0	0	0	1	0	1	0	0
0.03	south40_active	80	44910	17517	3453	5655	2332	1542	1163	482	258	223	180	128	210	63	127	32	29	20	35	17	14	9	2	7	9	1	1	3	0	0	2	0	0	2	0	4	6	0	0	0	0	0	0	1	0	0	0	0
