label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	51031	21170	8665	9912	8054	2295	1601	1523	779	933	891	329	213	147	126	92	71	66	39	27	26	23	19	19	11	6	5	4	16	4	7	2	1	3	1	0	1	0	0	4	1	0	0	0	0	0	0	0	0
0.03	north1_active	80	32803	14113	3386	8107	7094	1024	679	1102	329	718	754	195	60	73	29	56	15	26	21	9	12	3	0	17	2	2	2	4	16	0	7	1	0	1	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0
0.03	north2_all	80	51187	21624	8669	10030	7963	2317	1561	1450	771	940	889	346	230	157	118	90	58	73	33	24	27	21	14	10	12	5	3	6	16	4	7	2	1	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0
0.03	north2_active	80	32750	14532	3286	8288	7021	1045	657	1035	309	735	765	201	56	81	30	45	13	33	18	5	11	4	1	8	1	2	1	6	16	0	7	1	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0
0.03	north3_all	80	51048	21618	8632	10036	7622	2332	1630	1529	769	931	798	344	241	156	101	98	68	66	35	31	28	16	13	9	14	5	4	9	1	4	7	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north3_active	80	32555	14459	3307	8270	6670	1073	681	1094	304	703	672	184	55	80	22	47	15	31	19	8	11	1	3	8	2	1	2	8	1	0	7	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north4_all	80	50974	21727	8558	10027	7434	2325	1568	1446	770	929	805	345	231	156	102	98	65	59	30	32	25	16	14	17	11	5	6	9	1	3	1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north4_active	80	32463	14650	3314	8246	6449	1058	663	1003	305	715	688	189	44	68	16	47	18	31	14	14	10	2	5	15	3	1	4	7	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	51423	21840	8629	9839	7623	2313	1584	1540	775	895	884	328	210	153	95	105	69	58	35	36	28	18	11	21	13	5	6	8	0	2	4	4	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north5_active	80	32735	14608	3353	8074	6574	1054	666	1059	292	679	759	178	44	64	14	53	15	28	14	15	12	4	5	18	5	1	4	6	0	0	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	51653	21728	8621	9953	7567	2298	1545	1482	755	869	898	335	198	174	94	116	70	51	32	35	28	17	10	24	11	7	8	2	0	2	4	4	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north6_active	80	32971	14593	3299	8181	6495	1041	671	1009	277	669	780	181	45	86	17	60	11	23	10	14	13	5	4	21	5	1	3	0	0	1	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	51542	21644	8634	9915	7761	2303	1529	1511	773	884	957	332	189	177	95	121	66	56	33	39	28	17	9	16	12	5	7	4	0	2	3	2	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	32743	14555	3201	8157	6708	1018	650	1049	298	677	826	183	39	94	25	60	10	21	9	13	12	6	3	14	5	1	0	4	0	1	3	0	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	50242	21250	8724	9749	7424	2374	1527	1494	776	876	926	307	197	165	89	112	65	57	39	34	27	11	4	14	8	7	8	5	0	2	3	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	north8_active	80	31488	14113	3161	7978	6373	1027	645	1044	311	668	793	153	42	91	27	53	11	15	18	9	11	5	0	13	1	3	1	4	0	2	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	49937	21186	8741	9699	7245	2409	1578	1445	776	851	937	319	205	169	95	117	57	56	53	36	22	11	11	8	15	5	7	5	10	3	0	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	north9_active	80	31144	14039	3217	7946	6198	1032	645	993	319	649	809	153	38	84	28	57	11	16	35	8	8	4	0	7	2	2	1	4	10	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	48840	20735	8642	9527	7275	2297	1526	1434	791	840	885	325	193	174	110	102	61	58	49	31	28	14	12	9	18	7	5	7	11	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0.03	north10_active	80	30338	13716	3195	7786	6262	973	613	962	325	630	765	152	37	86	28	51	16	24	32	6	11	2	1	8	1	4	1	5	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	52980	22614	8937	10287	8446	2304	1647	1581	792	930	980	331	226	173	117	118	81	66	60	18	38	18	14	31	3	4	8	3	1	0	0	3	0	2	1	1	1	2	0	0	1	0	1	0	0	0	0	0	0
0.03	north11_active	80	33996	15303	3372	8522	7401	1046	724	1111	341	713	848	166	56	87	27	56	24	21	38	7	14	7	3	28	2	0	5	3	1	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	53602	22802	8830	10755	8209	2313	1675	1584	786	876	1019	308	242	195	105	114	68	69	49	22	39	18	12	26	4	8	8	3	2	2	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0
0.03	north12_active	80	34271	15478	3372	8971	7132	1053	731	1150	334	661	888	154	62	97	19	56	21	24	32	8	23	7	3	24	2	1	4	3	2	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	53663	22926	9022	10842	8212	2391	1714	1638	807	899	942	333	237	189	104	111	63	63	56	28	47	16	9	18	4	12	7	6	3	4	2	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0
0.03	north13_active	80	34042	15543	3380	9067	7131	1075	769	1210	332	666	813	172	63	97	22	55	21	21	29	10	26	5	3	17	2	2	2	4	3	2	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
