label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	north6_all	80	1736	721	410	1059	337	165	150	110	108	98	96	123	42	115	62	37	52	25	39	31	71	20	30	34	8	25	18	13	22	46	27	9	11	6	8	14	8	14	23	2	13	6	2	6	1	1	6	4	3	4	5	1	3	1	0	0	1	1	3	1	0	0	2	3	0	3	0	0	0	1	0	1	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	969	382	202	722	202	78	65	42	59	49	41	79	22	76	36	19	31	10	24	14	49	13	16	20	4	15	9	9	14	24	20	4	7	4	5	8	4	8	20	1	7	2	1	5	0	1	5	1	2	0	2	1	3	1	0	0	1	0	2	1	0	0	0	1	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	1724	710	410	964	348	175	152	114	116	97	96	104	40	142	52	41	58	19	44	40	69	19	24	25	9	25	20	14	25	38	26	7	9	7	11	14	7	11	29	2	10	5	2	5	2	1	6	4	4	3	4	1	1	2	1	0	1	2	5	1	0	0	2	2	1	5	0	1	1	1	0	1	2	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	950	365	196	625	201	92	71	45	65	52	34	63	18	86	30	21	35	9	23	18	44	12	14	17	3	18	9	9	15	17	18	4	5	4	6	6	4	6	23	1	6	2	1	4	2	1	4	1	4	0	1	1	1	1	0	0	1	1	4	1	0	0	0	0	1	4	0	1	1	1	0	1	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	1750	693	405	959	337	179	140	101	135	95	85	108	50	137	57	38	65	18	46	42	65	25	27	21	12	27	17	19	22	49	21	6	9	6	11	10	6	13	27	1	9	3	1	4	3	0	5	5	5	3	4	0	1	3	2	1	1	2	4	1	1	1	0	0	1	3	0	1	1	1	0	0	2	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	975	347	198	620	193	92	73	45	74	49	26	63	24	89	38	22	38	10	26	19	48	14	15	13	4	17	10	11	15	38	14	3	4	4	6	4	3	10	23	0	7	1	1	3	2	0	3	2	4	1	1	0	1	0	1	1	1	1	3	1	1	1	0	0	1	3	0	1	1	1	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	1706	677	395	951	352	168	138	100	150	85	78	124	56	144	55	34	76	20	41	43	66	26	21	18	16	26	24	12	20	57	34	9	11	7	9	7	8	15	13	1	8	1	4	1	9	2	4	3	5	4	2	1	1	4	2	2	1	3	3	0	1	1	0	0	1	3	1	1	1	0	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	953	339	188	643	209	80	65	43	86	37	27	80	21	93	38	19	45	11	18	22	41	13	11	11	6	16	14	6	10	44	27	3	4	4	5	1	4	12	8	0	8	0	4	1	5	1	2	1	4	1	0	1	1	1	1	2	1	1	3	0	1	1	0	0	1	2	0	1	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	1671	626	389	1005	343	150	130	92	133	82	77	122	54	136	61	32	67	20	34	34	63	24	24	16	17	25	23	14	16	62	38	11	9	8	7	4	7	12	5	3	11	0	5	2	8	4	3	2	7	4	2	2	0	3	1	2	0	2	4	1	1	1	0	0	0	1	1	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	939	317	182	687	201	71	61	40	70	35	36	76	24	90	38	21	36	9	13	15	44	14	12	10	8	17	10	7	9	52	30	5	3	1	5	2	4	9	0	0	8	0	4	1	3	1	1	1	4	1	0	1	0	1	1	2	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1583	682	402	770	279	177	137	105	112	91	60	76	49	86	50	35	54	28	31	31	59	19	29	29	9	30	10	10	13	39	10	10	11	9	10	5	8	7	4	5	5	5	0	4	4	4	5	2	2	1	1	2	1	2	1	1	1	0	11	0	0	1	1	2	0	0	0	1	1	2	2	0	1	0	0	1	0	1	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	849	333	179	509	154	80	68	54	56	49	25	32	30	59	25	19	25	11	15	15	39	10	18	13	7	20	4	3	9	30	5	5	4	4	6	3	4	5	2	2	4	3	0	1	2	2	2	1	0	1	1	1	0	1	1	1	1	0	7	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1473	609	398	610	252	141	134	112	116	84	64	77	54	77	39	35	61	25	35	27	47	18	28	27	7	25	10	8	14	32	9	10	13	7	10	7	8	1	4	4	6	4	3	7	3	2	2	4	1	1	1	2	1	1	0	1	0	0	9	0	0	3	2	2	0	2	1	1	1	2	2	0	2	1	0	1	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	744	301	178	384	143	63	68	53	53	46	28	31	29	56	20	19	28	13	17	14	29	8	17	14	5	16	5	1	9	22	5	4	9	3	6	5	4	1	2	3	5	1	1	2	1	0	0	1	0	1	1	1	0	0	0	1	0	0	6	0	0	1	2	2	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1511	582	361	622	252	145	123	111	110	76	72	84	58	79	46	36	63	20	43	30	50	20	27	21	6	25	13	9	17	27	2	8	22	8	11	6	10	3	4	5	5	4	3	5	4	1	1	3	1	0	2	3	2	0	1	1	1	0	4	0	1	3	2	0	0	2	1	2	1	0	2	1	1	1	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	814	297	156	381	139	67	55	50	52	41	31	45	32	48	24	19	33	10	22	17	29	11	17	10	5	17	7	5	10	18	0	3	17	3	5	4	5	1	2	3	4	1	1	1	4	0	0	1	1	0	2	2	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	1551	609	351	782	281	152	137	117	120	79	78	92	54	91	49	40	65	18	50	28	58	23	25	20	12	26	12	9	20	22	8	12	26	10	12	9	10	3	4	7	6	3	3	4	8	3	1	4	1	2	2	3	1	0	1	0	1	1	6	0	1	4	2	1	1	2	2	2	3	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	822	312	164	500	153	76	71	51	57	45	39	51	27	61	29	23	39	9	28	17	37	12	13	11	8	18	6	8	9	13	5	5	21	5	4	6	5	0	2	4	3	1	1	1	7	1	0	1	1	2	2	2	1	0	0	0	0	0	5	0	0	2	1	0	1	1	2	1	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	1700	650	352	916	297	183	134	104	131	106	76	104	51	117	58	37	77	27	50	30	72	22	30	23	13	30	12	11	19	32	17	11	21	13	8	6	10	7	9	7	6	2	1	3	8	2	3	4	3	2	3	3	2	0	1	0	1	1	6	0	1	3	1	2	1	0	2	2	3	1	0	1	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	957	341	157	615	165	95	72	48	67	60	32	60	26	84	35	19	48	14	24	15	46	11	17	12	8	22	7	8	11	25	10	3	15	7	2	3	6	4	4	4	3	0	0	0	7	1	2	1	3	2	2	2	1	0	0	0	0	0	5	0	0	3	0	0	1	0	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	1700	681	360	1028	331	168	137	105	135	118	62	108	55	130	63	34	97	32	44	22	61	26	28	28	14	33	13	11	23	33	17	13	11	12	8	6	7	12	9	7	8	3	3	4	5	5	3	5	2	6	3	7	4	2	1	2	0	1	5	0	1	2	1	2	4	2	2	1	3	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	north16_active	80	948	341	166	695	196	83	78	58	73	65	25	66	29	95	40	18	63	17	22	7	43	15	16	17	6	17	4	5	14	25	11	4	7	5	5	4	4	10	4	4	5	2	3	1	4	3	2	2	2	4	2	7	2	0	0	1	0	0	4	0	1	2	1	0	1	2	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	north17_all	80	1717	684	352	1010	338	190	136	107	131	116	58	117	55	129	72	29	81	36	39	27	71	22	33	28	14	35	9	14	22	33	14	7	14	16	9	6	10	12	12	5	8	3	3	4	1	6	3	5	2	6	3	8	4	3	0	2	0	1	4	0	1	1	2	1	3	2	2	0	1	2	0	0	1	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north17_active	80	954	351	154	700	197	91	73	62	75	64	23	67	27	88	40	13	56	17	18	10	46	14	16	18	6	22	3	7	13	28	10	3	6	10	7	3	7	10	7	4	4	2	3	1	1	4	2	2	2	4	2	5	2	0	0	1	0	0	4	0	1	1	1	0	0	2	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north18_all	80	1725	678	331	1004	380	186	136	117	120	106	55	109	59	120	61	32	74	30	34	26	62	24	30	34	14	35	13	19	17	29	13	6	17	14	11	8	13	12	11	6	6	4	4	4	1	6	5	4	4	4	1	11	5	3	0	3	0	2	6	0	1	2	3	0	3	4	0	1	0	2	0	0	1	0	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north18_active	80	960	335	143	683	220	92	76	64	64	57	24	70	33	74	33	16	46	13	19	12	41	13	14	21	7	25	2	12	11	23	8	3	10	10	8	3	10	9	6	3	5	2	3	3	1	5	4	3	3	2	1	7	3	0	0	2	0	1	6	0	1	2	1	0	0	4	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north19_all	80	1743	632	350	924	355	187	143	116	125	102	58	103	58	105	52	33	54	25	38	31	79	23	34	35	16	39	13	18	18	39	14	5	26	14	7	9	17	11	9	6	7	3	2	3	1	5	5	4	2	7	2	6	1	3	1	3	0	3	9	1	1	1	3	0	3	2	0	1	2	1	0	0	1	0	0	1	4	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north19_active	80	961	320	151	620	203	93	78	63	66	59	29	60	26	53	26	18	32	12	23	14	48	15	16	22	9	32	3	12	10	29	8	4	21	12	4	4	14	8	5	3	6	2	1	3	1	4	4	2	1	2	1	2	1	0	1	3	0	1	8	0	1	1	1	0	0	2	0	1	2	1	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north20_all	80	1745	668	359	924	364	180	139	112	130	112	60	117	65	106	45	29	58	22	35	32	74	23	31	25	18	43	13	17	24	56	13	11	25	15	6	11	15	14	12	3	8	3	4	3	1	2	4	3	2	6	3	5	2	0	2	3	0	3	9	1	1	2	2	0	1	3	1	1	2	1	0	0	0	0	1	1	0	3	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	1003	347	154	604	203	85	78	50	66	70	30	74	28	57	27	17	36	10	24	13	56	12	14	13	10	33	4	13	14	38	5	8	21	12	2	5	12	12	3	1	6	2	2	3	0	2	4	1	1	1	1	2	1	0	2	3	0	1	8	0	1	1	1	0	1	3	1	1	2	1	0	0	0	0	1	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1253	1019	505	389	459	706	151	311	306	81	99	75	188	129	47	44	29	129	31	34	32	28	23	29	20	11	38	25	33	20	15	4	25	31	12	8	8	1	26	4	2	4	5	3	8	3	2	4	5	1	7	0	6	1	0	4	1	0	1	1	0	2	3	1	0	2	1	0	2	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	584	631	299	207	270	437	71	182	214	41	56	35	122	87	26	24	8	88	24	22	21	11	17	17	14	5	30	15	22	13	7	2	8	20	8	3	1	1	18	1	0	2	0	2	4	1	0	2	3	0	4	0	2	1	0	2	0	0	1	1	0	1	2	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	1241	994	540	376	457	734	148	328	339	80	117	86	184	117	40	40	23	135	31	30	25	25	19	27	27	13	37	18	41	19	13	5	32	27	11	6	11	1	29	4	0	5	5	4	5	3	2	6	3	1	6	1	3	1	0	2	1	0	0	1	0	2	2	0	0	3	0	0	1	2	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	593	597	307	197	279	453	62	187	249	36	62	45	124	77	21	21	9	98	21	19	18	10	13	19	21	5	29	13	26	11	7	4	15	19	7	3	2	0	23	3	0	3	2	2	3	0	1	3	2	0	4	1	2	1	0	1	0	0	0	1	0	1	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1225	999	595	374	445	761	146	279	320	86	140	90	169	120	47	36	22	132	37	29	19	25	20	34	30	13	34	22	41	13	15	4	34	27	7	3	10	1	13	4	2	4	4	5	3	3	4	5	3	1	4	2	3	2	0	1	2	4	1	0	1	2	7	0	0	3	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	567	580	340	201	268	512	61	161	232	46	77	50	112	81	27	19	13	91	16	15	13	10	14	20	20	5	27	14	29	5	8	4	20	21	4	1	3	0	10	3	1	2	2	3	3	0	3	2	2	0	3	2	2	2	0	1	0	4	1	0	1	1	5	0	0	3	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1221	1021	610	356	424	804	157	291	304	92	125	88	160	124	49	37	18	103	40	33	25	28	22	31	33	15	26	22	34	16	16	5	23	18	6	3	8	2	18	5	3	6	2	4	3	4	6	4	3	0	3	3	3	3	0	1	6	5	1	0	1	1	6	1	0	1	1	0	0	1	2	1	0	0	0	8	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	571	579	351	188	253	549	75	191	215	55	68	50	107	87	30	20	11	63	16	20	13	15	15	18	20	7	20	13	23	7	7	3	17	14	3	2	5	0	11	4	2	4	2	3	2	1	4	2	1	0	3	3	2	3	0	1	5	4	1	0	1	1	3	1	0	1	1	0	0	1	2	0	0	0	0	8	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1249	1016	600	340	406	793	162	305	264	88	121	88	157	139	52	43	27	98	40	32	27	26	27	38	29	13	30	27	36	15	19	5	24	29	9	3	7	2	16	8	6	4	8	2	4	3	5	6	4	1	3	2	3	2	1	1	6	7	1	0	2	1	8	3	0	0	1	0	0	2	2	1	0	2	0	10	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	612	602	355	174	257	560	75	210	180	45	67	45	104	91	29	25	15	62	14	19	12	16	15	25	14	8	19	16	28	7	10	3	19	19	6	2	4	0	6	5	3	2	5	2	3	1	3	3	2	1	3	2	1	2	1	1	5	4	1	0	2	1	5	3	0	0	1	0	0	1	2	0	0	2	0	9	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1274	1040	553	322	418	780	172	354	287	91	118	96	150	146	47	55	34	94	39	36	28	38	28	33	37	9	33	28	44	18	14	7	20	32	11	4	5	3	17	7	5	5	8	1	4	3	4	4	6	1	4	3	1	2	1	1	7	4	0	2	3	1	3	3	0	0	0	0	1	2	1	0	0	2	0	10	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	618	621	323	165	285	532	82	234	205	42	65	48	104	94	20	32	19	59	19	22	12	19	14	21	21	6	20	15	33	8	8	1	13	23	5	3	2	1	4	4	2	2	5	1	3	2	3	2	3	1	4	2	0	2	1	1	5	0	0	1	3	1	2	3	0	0	0	0	0	1	1	0	0	2	0	9	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
