label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	north6_active	80	1372	1709	1206	444	325	397	158	114	93	124	47	56	67	53	56	68	32	41	44	31	26	13	20	19	6	13	19	8	12	24	16	5	13	13	8	1	2	5	3	2	2	0	4	4	6	3	1	1	0	1	3	1	0	2	0	2	3	1	1	10	0	0	1	2	0	1	6	0	1	0	0	0	0	0	0	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	2833	2548	1704	772	544	595	288	243	174	206	116	128	128	104	98	106	76	82	74	60	47	38	47	40	16	21	20	17	24	33	21	12	16	20	17	8	10	5	7	9	11	6	9	8	11	7	4	5	2	7	5	2	1	2	0	2	4	1	1	8	1	2	2	3	0	2	5	1	0	0	1	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1353	1581	1083	415	296	350	155	117	85	101	53	59	65	59	51	59	32	45	47	33	27	16	23	18	10	12	12	8	16	15	12	6	12	9	10	2	3	3	3	2	6	3	4	7	6	2	1	2	0	2	3	2	0	1	0	1	3	1	1	7	0	0	1	3	0	1	5	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2828	2552	1691	762	583	579	296	267	176	211	122	117	106	111	92	87	75	73	91	56	53	30	49	36	20	21	20	19	20	28	18	13	16	15	13	9	9	7	6	10	7	5	6	6	9	6	4	6	1	6	3	2	0	3	0	2	4	1	1	5	0	2	1	3	0	2	1	1	0	0	1	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1313	1558	1071	381	317	330	150	122	82	105	53	53	54	59	44	52	29	39	56	32	29	14	23	14	14	9	12	10	13	15	7	6	11	8	9	4	3	4	3	2	5	3	3	5	6	2	1	4	0	2	1	2	0	1	0	1	4	0	1	4	0	1	0	3	0	1	1	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2889	2894	1991	831	639	655	242	268	184	245	145	116	120	102	101	122	71	85	103	69	57	28	46	33	29	20	29	17	16	37	19	15	16	16	18	10	8	7	6	10	12	3	8	7	2	4	2	5	3	9	2	2	1	4	0	2	3	1	1	3	0	2	1	1	1	1	1	1	0	0	1	1	1	0	1	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1354	1787	1306	426	363	390	119	127	76	130	69	52	65	50	50	83	31	48	65	40	30	15	23	12	16	8	19	9	11	25	9	10	9	8	13	6	4	3	4	2	8	3	1	5	2	2	0	4	2	5	1	1	1	1	0	0	3	0	1	3	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3048	3335	2349	874	693	747	230	266	180	253	161	126	162	98	99	126	79	95	102	71	58	36	52	34	41	32	32	20	19	44	19	15	15	15	18	12	5	7	7	12	8	7	10	8	5	6	2	3	2	10	0	4	1	4	0	1	2	3	0	4	1	2	0	3	2	1	0	0	0	0	1	1	1	0	1	2	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	1475	2123	1559	481	407	460	105	121	82	146	76	64	94	48	41	81	36	61	64	45	32	15	27	18	21	15	21	8	14	30	9	11	8	10	13	5	4	3	4	5	5	5	3	5	4	3	1	2	2	6	0	1	1	2	0	0	2	1	0	4	0	1	0	3	0	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3041	3734	2642	846	684	709	273	271	194	244	155	123	180	120	102	149	70	110	135	63	63	36	89	29	28	25	36	28	29	46	23	12	38	19	29	8	5	5	6	5	9	3	9	6	13	8	2	5	2	3	4	7	1	1	2	1	11	2	1	1	2	0	3	0	2	4	0	0	0	0	2	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	1506	2465	1740	442	393	462	121	139	88	146	84	58	99	62	56	91	29	66	77	37	42	14	51	18	11	9	22	11	13	31	10	4	28	12	25	4	2	2	1	4	5	1	6	3	9	7	2	4	1	1	4	3	0	1	1	1	10	2	1	0	1	0	3	0	2	3	0	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	3012	3469	2498	835	676	690	250	269	182	248	162	128	158	111	94	158	72	118	120	63	66	27	85	32	25	25	26	25	25	56	21	10	42	25	29	7	4	6	5	6	9	2	8	5	8	7	2	5	5	2	4	4	1	0	2	2	10	2	2	1	1	1	3	0	2	1	1	1	0	0	2	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_active	80	1424	2258	1620	452	401	428	117	133	72	139	75	68	76	57	51	92	33	81	70	36	39	10	51	21	13	10	14	9	9	41	8	2	34	13	21	4	2	1	1	4	5	1	5	3	4	6	2	4	4	1	2	2	0	0	1	2	10	2	0	0	0	1	3	0	2	0	1	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	2982	3297	2226	777	657	656	234	267	165	261	155	117	140	105	120	145	74	103	111	63	55	31	85	38	21	27	30	30	26	38	21	11	37	26	27	9	6	4	4	5	5	2	8	6	5	5	1	4	5	1	4	3	1	1	2	3	2	0	2	1	1	1	2	0	1	1	1	1	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1375	2110	1398	422	374	401	116	136	66	156	62	64	66	51	66	84	38	64	57	39	26	15	51	23	13	13	16	12	8	25	10	3	25	14	19	6	4	1	1	4	3	0	5	3	4	3	1	3	4	1	2	1	0	1	1	2	2	0	0	0	0	1	2	0	1	0	1	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2942	3047	2128	724	642	681	263	268	170	246	172	120	126	100	116	140	70	99	79	63	57	37	65	46	22	27	31	19	22	26	21	12	44	13	20	6	7	7	1	4	6	4	10	6	3	4	1	2	4	1	9	4	1	3	3	3	1	0	2	5	0	1	2	0	0	6	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1360	1941	1337	411	346	418	126	134	68	145	67	62	63	50	62	88	36	59	45	39	30	19	45	32	13	11	17	8	10	14	11	4	31	6	13	3	6	2	0	2	1	1	6	3	2	2	0	0	3	1	5	3	0	2	1	2	1	0	0	0	0	1	2	0	0	4	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2940	2988	2046	729	611	674	291	265	174	237	150	125	110	104	111	113	69	77	76	60	57	43	49	50	22	30	31	18	33	31	18	13	33	13	20	10	7	8	3	5	6	6	8	5	4	5	2	2	6	1	8	4	1	4	4	8	2	0	1	5	2	1	0	0	0	6	0	1	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	1360	1883	1288	423	325	401	145	134	79	142	58	60	60	55	53	75	34	39	35	37	29	20	35	34	13	16	20	8	17	16	10	6	19	8	12	3	4	2	1	4	2	3	7	2	4	1	0	0	3	0	4	3	0	2	1	6	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	2890	2820	2001	771	615	658	299	253	201	220	144	134	138	112	110	111	76	84	84	54	62	45	44	36	25	31	28	14	30	38	12	15	22	7	23	12	9	8	4	8	7	5	8	4	3	10	3	2	4	3	6	5	2	4	3	8	4	0	1	8	3	1	0	0	0	6	0	0	2	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	1346	1770	1219	450	308	398	142	127	91	131	68	65	76	62	59	73	38	49	43	36	38	20	25	24	15	17	19	6	18	18	7	7	11	4	17	4	4	3	2	5	1	3	5	2	3	6	1	0	0	2	4	3	0	2	0	6	2	0	1	0	0	0	0	0	0	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	2922	2865	2020	764	596	641	296	241	203	235	144	139	154	119	112	121	79	110	88	69	66	38	47	34	33	24	25	14	31	40	14	17	14	9	22	7	12	9	5	10	7	5	6	2	2	9	3	0	4	5	5	5	1	3	3	8	3	0	1	4	3	1	0	1	0	4	0	1	2	1	1	1	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	1337	1823	1247	444	319	400	146	117	98	134	75	74	90	63	62	74	39	65	48	41	37	16	26	20	16	13	19	8	13	23	7	5	7	4	16	2	7	4	3	6	2	4	3	1	2	6	1	0	0	3	2	3	0	1	1	7	1	0	1	1	0	0	0	0	0	4	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	2990	3263	2246	784	639	648	280	248	199	283	151	122	172	120	114	130	71	105	90	75	77	42	65	38	30	21	20	17	41	40	18	17	11	12	34	6	15	8	7	9	8	6	4	1	6	9	5	1	5	11	3	6	1	2	1	7	9	0	1	4	2	2	0	1	0	0	0	3	1	1	1	0	0	1	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1360	2119	1423	449	359	408	130	117	91	164	77	65	101	60	68	79	35	60	59	43	51	18	42	24	13	10	15	12	17	25	10	4	6	3	28	3	8	4	3	6	1	4	2	1	3	6	1	0	1	10	2	3	0	2	1	7	7	0	1	1	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3092	3682	2476	806	695	733	274	258	181	289	159	123	172	121	121	148	67	107	86	74	72	42	70	37	31	22	33	22	41	41	23	16	14	14	39	6	13	10	9	6	9	8	2	0	6	6	3	1	4	11	3	6	0	3	2	1	7	0	2	2	3	2	1	1	1	1	0	5	2	1	0	0	0	1	0	0	0	3	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1432	2390	1591	470	402	483	123	132	79	170	81	63	104	59	66	81	29	56	56	43	42	22	46	23	14	9	20	14	16	31	16	5	8	5	32	5	8	6	3	5	1	2	1	0	2	4	0	0	1	10	2	3	0	2	2	1	6	0	2	1	0	0	0	0	1	0	0	3	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3200	3881	2658	863	707	788	237	259	187	282	163	127	155	137	135	146	67	109	91	67	80	45	68	38	24	26	43	26	39	43	24	17	13	14	34	7	13	9	11	3	11	8	0	6	9	3	2	2	6	10	2	4	0	3	2	0	8	1	1	1	2	1	1	1	1	1	0	4	2	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1504	2537	1737	479	427	513	105	135	88	169	80	55	94	68	76	84	29	57	64	35	49	23	46	20	9	16	22	15	19	30	18	7	9	7	28	5	7	5	3	3	1	1	0	4	4	1	0	0	3	8	2	2	0	2	1	0	7	0	1	0	0	0	0	1	1	0	0	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3069	3449	2260	839	637	786	267	243	184	232	140	119	169	104	105	126	60	116	102	72	36	37	54	43	21	25	52	27	15	42	32	12	37	24	28	6	11	6	8	5	14	1	5	4	8	11	5	2	2	1	0	2	3	2	0	2	4	1	1	5	2	0	1	4	3	1	4	0	0	0	0	1	0	0	0	3	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1460	2152	1460	448	357	483	119	132	74	145	73	63	101	52	68	73	33	82	67	52	23	19	27	23	10	14	26	18	5	27	17	6	12	20	19	4	5	2	4	5	10	1	1	2	4	7	1	1	0	0	0	0	1	0	0	0	2	0	0	4	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2992	3621	2444	847	681	802	293	230	199	232	155	110	155	111	113	137	68	122	90	73	45	35	56	47	20	23	55	32	15	41	33	10	41	17	32	7	9	7	6	6	15	0	9	2	9	19	3	3	2	1	2	4	3	1	0	0	3	2	1	5	2	0	0	3	3	7	4	0	2	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	1425	2260	1593	452	391	510	134	119	75	141	84	52	96	59	68	81	30	90	62	48	20	19	27	28	10	10	32	19	9	27	19	6	22	15	23	4	5	2	4	5	10	0	4	1	6	15	1	1	1	0	1	2	2	0	0	0	1	0	0	5	0	0	0	2	1	6	1	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	3025	3958	2799	894	695	860	307	240	202	252	153	95	156	120	113	151	81	117	85	63	56	41	55	51	30	26	47	30	13	59	32	9	33	25	29	8	11	9	3	6	13	2	7	4	10	15	2	2	2	0	2	3	5	1	0	1	3	3	2	4	0	0	0	2	2	7	3	0	2	0	1	2	0	0	1	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	1471	2566	1893	476	388	552	148	124	83	150	83	40	94	69	71	100	37	79	58	36	23	24	32	37	18	12	26	17	11	29	20	7	18	14	20	6	5	5	2	4	9	1	4	3	5	10	1	1	1	0	1	2	4	0	0	1	1	1	1	4	0	0	0	2	0	7	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	3060	3805	2894	882	703	872	294	270	203	249	160	103	156	121	113	166	89	110	101	57	63	43	49	50	29	23	41	23	12	58	25	11	34	22	29	7	11	9	2	7	11	3	7	3	5	14	5	3	6	0	4	2	3	1	0	2	1	2	1	1	0	0	0	2	1	9	3	0	2	0	1	1	1	0	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	1490	2494	1946	453	384	558	139	131	83	147	85	44	88	68	57	101	40	68	68	27	31	28	32	37	19	10	28	11	11	28	17	8	20	8	19	4	3	6	2	4	6	2	5	3	2	10	3	1	3	0	3	2	3	0	0	1	1	1	1	1	0	0	0	2	0	7	0	0	2	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	3086	3741	2935	884	681	851	260	275	213	264	146	111	157	124	119	161	85	118	104	58	53	38	45	53	25	23	32	22	14	75	23	12	34	29	27	7	7	12	4	6	8	5	5	7	2	12	4	3	5	1	4	1	2	2	0	2	1	3	1	1	1	0	0	2	0	9	0	0	2	0	1	0	2	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	1499	2432	1990	492	358	525	120	135	92	167	79	47	84	69	55	95	40	68	69	29	32	22	26	35	16	14	17	14	12	42	15	8	15	13	18	5	2	9	1	3	3	3	2	5	0	8	2	1	2	0	2	1	2	1	0	1	1	2	1	1	0	0	0	2	0	7	0	0	2	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	3133	3728	2955	883	693	824	250	268	209	259	166	122	154	131	118	158	73	140	105	56	60	34	52	48	27	27	43	27	18	69	21	13	29	28	18	7	5	11	4	5	9	3	7	6	1	8	7	4	9	7	6	0	2	3	1	1	4	1	1	1	1	1	0	1	0	3	0	0	0	0	0	0	2	0	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	1541	2429	2027	512	378	541	103	137	101	171	80	58	88	75	57	88	35	91	66	26	36	17	26	27	17	17	26	19	14	50	12	8	9	12	14	4	1	8	0	2	3	2	5	4	0	7	4	0	4	5	3	0	2	2	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3122	3780	2810	905	703	826	257	268	206	265	170	120	156	122	131	167	71	151	103	74	60	32	60	47	28	30	43	31	21	81	17	12	30	13	18	5	4	9	7	2	7	4	8	7	0	8	4	5	6	7	4	2	0	3	1	2	6	3	1	2	1	1	0	2	0	2	0	0	1	0	1	0	1	0	0	1	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	1488	2441	1901	545	384	537	105	130	101	159	81	56	91	70	73	104	37	106	69	40	35	11	32	25	15	17	25	20	15	52	10	7	8	9	12	4	2	7	1	1	4	1	6	3	0	7	2	0	2	5	1	1	0	2	1	0	0	3	1	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3143	3839	2739	911	682	808	261	279	180	260	172	114	158	119	128	163	70	158	103	62	59	30	66	41	32	36	53	32	17	70	21	12	27	12	33	11	6	9	7	3	6	4	8	7	2	8	5	5	5	9	4	6	1	3	1	4	7	3	1	2	0	1	1	2	0	1	0	0	1	0	1	0	0	0	0	2	0	2	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south28_active	80	1517	2496	1878	542	375	545	113	143	91	153	81	61	95	66	71	102	33	107	66	35	29	12	40	19	16	22	38	19	11	41	13	6	15	8	25	8	5	6	2	1	3	1	6	4	2	7	2	1	2	7	1	4	1	2	1	1	0	3	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3147	3980	2665	939	685	789	297	278	163	256	165	125	181	111	131	183	79	131	96	78	61	34	61	38	34	32	49	32	16	56	25	17	24	13	39	12	10	10	8	4	7	3	9	5	3	1	7	5	4	6	5	6	1	1	1	5	4	3	0	3	0	0	1	2	0	2	1	0	1	0	1	0	0	0	0	2	0	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south29_active	80	1537	2610	1791	542	374	511	135	138	85	137	80	66	101	58	70	118	39	91	63	44	26	13	42	20	20	19	33	15	9	32	19	8	18	6	25	7	7	7	4	1	4	1	6	3	3	1	4	1	2	6	3	4	1	0	1	1	0	3	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
