label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	south28_all	80	29599	13641	8544	5753	11382	3941	2354	2423	2255	1266	1127	1236	1205	712	966	518	378	308	756	397	329	242	167	152	109	107	109	71	65	59	111	43	57	43	26	37	63	19	17	17	20	27	13	11	9	7	4	20	9	6	4	1	5	4	7	1	2	5	1	5	6	3	1	14	1	3	2	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	8570	3023	3079	1211	10182	2363	681	1491	1507	451	339	829	949	345	757	279	91	75	686	298	246	150	72	39	36	25	37	19	24	30	82	10	49	25	10	7	58	6	4	16	8	21	3	6	1	4	2	19	1	3	2	1	1	2	3	0	1	3	1	3	4	0	0	14	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	29292	13689	8506	5645	11074	3793	2408	2440	2177	1306	1131	1198	1154	691	909	507	374	322	787	371	318	246	166	154	112	88	106	64	70	54	91	52	68	45	33	32	57	16	23	22	21	27	10	12	6	5	3	17	10	4	5	4	4	4	8	2	4	2	2	4	5	2	1	14	0	3	2	2	0	1	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7905	2904	2916	1184	9867	2168	625	1423	1396	479	309	786	878	306	697	272	80	76	713	296	227	150	80	39	34	22	36	16	26	26	70	10	60	26	14	6	49	4	5	19	6	23	3	5	1	1	1	16	1	4	1	4	1	2	4	0	1	1	1	2	3	0	0	14	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29197	13633	8371	5608	10331	3659	2436	2340	2095	1303	1110	1180	1124	653	807	513	362	349	697	377	296	204	177	144	115	95	108	71	69	57	81	55	83	46	30	31	53	20	27	22	21	29	11	10	7	14	5	6	7	9	6	4	2	6	8	4	4	2	2	3	3	1	1	22	1	3	1	2	0	1	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7399	2713	2708	1203	9067	2033	600	1306	1325	439	271	730	827	270	575	263	72	78	610	294	191	111	78	33	41	19	42	22	23	27	64	14	71	27	14	6	45	3	4	17	6	21	1	3	1	10	2	6	1	8	1	3	0	2	5	2	1	1	0	3	1	0	0	22	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	30124	13500	8546	5571	12799	4103	2483	2584	2273	1365	1011	1215	1442	749	977	536	382	317	1056	486	365	206	192	130	137	109	87	79	78	69	57	43	101	37	30	26	63	22	23	52	15	27	13	8	11	3	14	14	7	11	6	20	1	1	9	2	2	8	5	2	2	1	5	0	3	1	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9061	3140	3361	1178	11639	2559	764	1599	1600	554	334	823	1168	392	770	312	109	97	967	395	289	109	102	37	50	27	37	20	24	34	49	12	76	18	11	7	53	3	4	47	8	23	7	2	2	1	4	11	4	7	2	16	0	1	8	2	0	6	2	2	0	1	4	0	2	1	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	29951	13488	8576	5521	13088	4052	2475	2588	2302	1417	1029	1214	1436	739	976	525	368	321	921	485	367	215	175	155	132	102	83	83	78	73	59	46	97	44	26	22	53	18	17	50	16	13	13	7	10	2	8	14	6	11	8	21	2	0	7	2	2	5	3	5	2	1	14	0	2	1	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8942	3054	3339	1159	11924	2523	740	1626	1584	583	334	803	1154	397	784	296	99	99	842	403	287	122	90	45	47	23	32	20	24	38	51	10	80	24	11	5	45	4	5	46	9	7	6	3	3	1	2	12	3	7	4	17	1	0	7	2	0	5	3	5	0	1	14	0	2	1	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	29883	13417	8554	5515	12789	4127	2499	2582	2294	1319	1076	1174	1447	758	1019	538	375	305	869	443	374	201	173	168	120	99	85	93	72	71	78	44	76	38	26	21	43	19	18	51	17	17	13	12	5	6	9	22	5	10	7	5	3	2	3	2	2	5	2	5	0	2	12	1	1	1	4	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south33_active	80	8938	3080	3260	1132	11613	2560	733	1615	1606	539	352	759	1169	416	821	295	108	89	782	370	288	114	81	42	41	19	35	29	22	38	64	12	52	17	10	7	36	3	4	48	8	10	6	6	1	6	1	22	2	7	3	3	1	1	3	2	1	4	1	5	0	1	12	0	0	1	4	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south34_all	80	29855	13427	8473	5600	12776	4114	2467	2461	2357	1336	1088	1188	1473	741	976	528	387	309	842	467	391	222	169	159	117	108	80	97	74	79	79	47	87	48	28	24	26	18	20	51	21	25	8	14	7	10	5	20	6	9	6	5	3	2	5	0	3	2	2	5	1	2	12	1	2	1	4	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0
0.03	south34_active	80	8840	3044	3157	1144	11623	2594	743	1522	1649	561	349	740	1187	397	788	282	118	82	752	393	299	130	75	38	41	23	35	30	18	41	57	9	62	19	7	9	19	4	3	47	13	19	4	7	2	9	1	19	4	4	2	3	1	1	4	0	1	1	1	5	1	0	12	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south35_all	80	30112	13445	8539	5686	12601	4069	2500	2429	2329	1269	1044	1206	1371	704	1026	548	365	331	852	455	366	215	176	147	118	111	82	90	74	91	81	48	91	41	32	23	27	22	25	68	22	27	14	14	11	13	7	21	5	14	4	3	4	3	9	0	3	2	3	1	3	2	2	1	2	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	2	1	0	0	1	1	0	0	0	3	0	0	1	1	0	0
0.03	south35_active	80	8984	3099	3195	1147	11429	2585	741	1497	1614	561	345	750	1102	366	822	286	109	82	755	375	288	128	80	31	39	21	34	31	18	46	56	11	70	18	12	11	21	3	5	64	12	23	7	9	4	12	3	17	3	6	0	2	0	1	7	0	1	1	1	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0
0.03	south36_all	80	30114	13482	8569	5692	12581	4055	2493	2389	2318	1295	1026	1170	1298	706	961	557	379	342	858	488	360	235	175	132	139	108	86	88	83	87	67	48	80	36	38	25	31	24	26	41	19	38	15	10	11	11	6	14	7	14	6	4	3	2	12	0	2	4	2	1	6	2	2	4	2	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	1	0	3	0	0	1	1	0	0
0.03	south36_active	80	9020	3102	3223	1131	11403	2608	725	1450	1597	584	345	755	1045	369	762	294	108	89	753	396	279	143	75	26	53	23	37	20	24	43	40	13	62	16	14	7	21	4	5	37	12	34	5	5	4	10	4	10	3	5	3	3	0	0	10	0	1	3	0	1	4	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0
0.03	south37_all	80	30191	13547	8535	5614	12513	3955	2461	2539	2353	1317	988	1210	1207	694	963	556	373	329	908	472	344	221	165	122	131	94	91	82	63	84	63	50	76	34	39	30	53	28	22	47	17	28	15	16	11	9	6	10	5	11	4	5	2	3	9	0	0	3	1	4	5	1	2	5	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0
0.03	south37_active	80	8988	3093	3270	1087	11331	2478	679	1563	1649	573	313	785	950	355	759	282	96	88	799	378	262	134	75	28	52	21	40	17	13	44	41	11	60	15	17	8	41	5	6	42	10	24	5	6	4	7	5	6	0	2	3	4	0	0	7	0	0	2	0	4	3	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	29982	13591	8540	5530	11860	3906	2474	2492	2346	1310	1017	1231	1123	705	913	550	399	336	832	449	324	243	159	128	129	97	93	86	56	80	69	56	83	44	38	27	64	31	21	35	15	36	13	16	11	8	5	9	7	5	4	4	2	9	3	1	0	3	3	4	10	1	2	5	0	0	1	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	8734	3097	3210	1093	10658	2362	669	1552	1640	521	304	824	875	355	718	280	107	91	732	355	241	147	68	35	55	25	37	18	16	39	43	11	66	19	18	6	51	4	5	27	6	33	3	7	2	5	4	7	0	3	3	3	0	4	3	0	0	2	3	4	8	0	0	3	0	0	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29714	13628	8421	5507	11164	3767	2438	2461	2302	1297	1039	1211	1153	704	884	519	412	336	792	426	286	236	162	139	115	105	106	83	50	69	80	53	85	46	35	22	82	30	20	33	18	34	9	20	7	16	9	5	9	3	4	5	2	9	0	2	1	2	3	3	8	1	1	4	2	0	0	0	0	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	8157	2972	3031	1168	9885	2169	626	1476	1540	503	284	779	880	343	671	279	99	85	687	338	194	141	76	34	46	29	43	18	11	30	42	8	68	20	15	6	68	5	4	27	6	29	2	8	0	12	6	4	0	2	1	3	0	4	0	0	0	2	3	3	7	0	0	3	1	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	29728	13527	8461	5488	10463	3675	2475	2380	2171	1330	1074	1163	1205	713	886	480	398	332	697	426	296	205	174	140	108	100	96	77	56	65	84	54	91	40	32	20	107	26	21	26	15	25	12	13	13	13	9	4	9	6	5	4	5	8	0	3	2	0	3	1	7	1	1	0	2	2	2	1	0	0	0	1	0	6	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	7605	2834	2907	1222	9169	2014	633	1366	1434	483	280	735	903	359	671	253	88	82	600	336	198	121	70	29	34	28	38	17	11	23	46	10	75	15	14	4	98	5	3	19	3	21	4	4	2	9	5	3	1	2	0	2	0	4	0	0	0	0	3	1	7	0	0	0	1	0	2	1	0	0	0	1	0	5	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
