label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north9_all	80	19838	6907	3992	3856	1415	716	535	406	310	311	156	162	134	62	61	33	33	24	30	25	13	18	10	3	4	5	5	4	2	1	2	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	15133	4708	2803	3305	907	201	123	220	122	204	38	102	105	24	38	21	11	18	18	9	9	18	5	0	3	1	1	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	19922	6887	4035	3975	1449	691	530	444	299	329	163	183	126	69	55	40	31	26	27	24	17	30	8	4	8	5	5	4	1	0	4	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	15209	4666	2823	3419	942	194	119	250	125	216	48	125	85	19	30	24	11	19	15	9	14	28	4	0	7	2	1	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	18741	6337	3775	3770	1416	732	511	394	295	295	155	158	129	76	73	51	44	25	23	16	11	23	13	4	5	2	3	4	2	3	1	0	0	0	2	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	13946	4114	2622	3178	862	186	123	187	135	187	46	116	85	26	37	22	15	14	11	9	7	22	2	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	19303	6555	3838	3766	1402	754	528	391	302	287	146	163	132	75	74	52	40	25	22	14	14	18	14	4	6	1	3	4	2	2	1	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	14472	4313	2704	3198	886	187	124	186	143	186	47	114	89	30	49	22	15	15	11	8	9	16	4	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	18427	6297	3781	3497	1344	770	501	377	287	260	144	152	115	70	91	50	42	22	18	15	13	22	17	4	7	2	1	3	1	2	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	13319	4052	2516	2883	806	187	116	179	123	162	43	105	77	30	59	21	16	12	8	8	9	20	6	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	17218	6029	3507	3190	1286	778	500	383	297	241	149	150	103	72	81	53	33	24	22	13	14	20	18	4	7	3	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	11992	3697	2251	2564	741	189	127	184	120	146	35	90	64	25	53	26	11	13	10	5	10	17	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	17335	6296	3504	3366	1323	766	514	403	307	266	148	170	115	74	66	45	27	27	27	14	22	20	15	5	4	3	2	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	12211	3924	2274	2743	813	192	132	207	114	160	41	113	75	28	39	26	8	15	13	5	17	16	5	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	18220	6660	3693	3678	1374	765	499	439	301	280	154	179	127	80	56	50	30	25	21	13	25	23	15	10	5	6	4	3	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	13333	4360	2503	3090	874	200	134	244	115	165	44	122	88	31	39	29	11	13	9	4	19	19	6	2	4	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	19379	6910	3874	3969	1409	750	497	462	309	293	169	172	119	79	55	56	32	30	18	18	36	30	16	9	6	7	3	4	0	1	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	14673	4642	2714	3390	945	188	131	252	133	175	52	121	79	29	37	35	13	20	10	6	28	23	6	2	5	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	19799	6921	3952	3955	1391	768	487	470	307	285	151	148	120	65	53	60	34	26	15	15	24	21	12	11	8	7	4	4	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	15142	4742	2784	3401	896	195	125	256	133	172	41	101	80	21	38	34	13	14	10	4	18	16	5	3	6	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	19886	6691	4022	3841	1417	780	496	423	302	285	149	159	113	66	59	57	39	32	12	16	26	16	10	8	10	4	2	2	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	15221	4560	2824	3293	904	202	124	227	136	181	37	101	75	22	33	36	14	19	9	3	20	11	6	1	8	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	19980	6703	4007	3802	1414	766	523	405	284	294	132	171	105	62	68	55	33	32	13	17	24	27	8	6	7	2	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	north20_active	80	15255	4632	2806	3267	897	198	124	222	130	196	38	117	75	21	40	33	12	19	8	4	20	25	5	1	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_all	80	13176	6203	6888	4897	1362	866	756	579	267	295	361	157	113	74	83	35	33	25	15	16	10	15	28	15	9	2	6	1	3	8	0	7	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6730	3896	6020	4353	797	452	500	434	66	210	301	107	80	41	62	9	6	14	8	5	3	5	24	14	3	0	0	0	1	8	0	7	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	13182	6185	6931	5039	1346	828	761	584	249	295	332	155	128	59	87	38	33	22	22	14	12	16	23	23	9	6	6	1	3	9	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6773	3924	6059	4484	770	424	517	434	53	210	274	113	87	27	65	11	4	11	13	5	3	5	22	23	3	5	0	0	1	8	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	13273	6190	6818	5080	1311	842	729	596	248	290	340	165	138	74	91	40	33	22	29	21	15	13	25	19	5	6	5	1	2	9	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6924	3919	5927	4525	788	429	488	439	53	200	284	117	95	40	67	10	8	13	15	6	5	5	25	19	2	5	1	0	1	8	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	13243	6337	6853	5143	1327	848	758	645	248	298	362	172	136	72	91	37	36	24	29	21	15	8	34	17	4	7	6	1	1	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6923	4018	5945	4599	763	425	513	471	59	220	308	122	96	37	63	11	10	14	15	5	9	3	34	16	2	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	13265	6385	6743	5150	1329	838	747	654	247	311	338	198	125	76	87	38	31	22	29	23	16	7	40	10	8	3	5	1	1	3	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6874	4020	5872	4607	780	403	505	479	66	234	294	141	79	36	56	9	11	14	9	7	10	3	40	8	8	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	13315	6477	6828	5055	1333	821	732	635	280	288	352	211	110	72	76	40	37	22	22	26	11	6	32	11	14	3	4	1	4	4	0	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6914	4068	5993	4520	751	394	509	458	80	217	303	152	68	35	42	9	17	12	5	10	7	3	32	8	14	0	1	1	3	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	13221	6355	6708	4899	1347	851	725	613	263	274	320	217	121	74	75	40	34	17	22	19	11	10	28	11	16	2	4	2	7	4	1	1	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	6895	4041	5890	4363	786	399	503	438	75	193	275	163	77	32	43	11	19	11	5	10	5	7	27	8	16	1	1	1	7	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13217	6374	6688	4962	1310	864	674	595	268	297	348	200	140	71	62	44	36	21	17	20	9	6	27	10	9	2	2	1	10	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	6880	4086	5839	4406	782	400	451	421	74	209	298	149	94	35	37	15	19	8	5	8	4	5	26	8	9	1	1	0	7	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13172	6351	6821	4870	1286	865	692	618	252	316	348	193	147	73	89	42	33	23	16	17	11	8	48	16	5	1	2	2	9	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south29_active	80	6792	4099	5967	4329	763	411	460	456	64	220	296	146	103	40	58	17	15	8	6	7	7	5	46	15	5	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south30_all	80	13079	6395	6906	4929	1258	866	703	638	267	321	399	149	159	73	84	38	25	27	17	14	12	7	40	21	9	1	1	3	8	1	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
0.03	south30_active	80	6748	4101	6028	4367	739	416	463	476	78	228	348	109	116	39	53	18	13	9	4	2	8	5	37	18	7	0	0	1	5	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south31_all	80	13234	6396	6902	4737	1299	863	746	566	279	265	398	168	120	79	84	41	20	37	18	19	14	14	16	10	5	6	6	8	4	4	0	1	11	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	6830	4046	5986	4250	737	452	504	408	79	167	335	124	97	41	58	16	10	18	9	5	7	3	13	9	3	4	3	3	3	2	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13204	6308	7002	4777	1313	866	767	560	271	267	420	169	133	80	88	46	24	33	16	23	15	11	19	13	4	7	5	6	4	3	0	0	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	6752	4010	6102	4285	762	436	516	413	74	171	331	122	105	38	61	19	12	14	7	8	7	3	17	12	2	5	2	3	3	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13004	6412	7025	4731	1332	836	718	608	272	274	432	169	141	75	91	41	31	24	19	21	15	11	18	15	3	8	5	4	6	3	0	0	8	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	6650	4123	6107	4216	778	423	476	457	63	160	354	121	98	39	64	19	13	9	10	8	7	3	16	13	2	6	2	1	5	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	12951	6400	7004	4791	1332	868	731	630	289	279	456	168	165	81	97	31	28	24	21	15	12	10	22	19	2	5	1	4	4	1	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6572	4111	6097	4265	763	454	489	456	60	171	384	120	116	37	66	13	9	7	10	7	7	3	19	16	1	3	1	2	3	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12859	6391	7050	4689	1331	840	716	618	281	279	464	144	171	81	79	40	35	22	22	12	19	9	25	14	5	5	1	2	5	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	6557	4121	6141	4174	750	416	481	448	63	168	402	99	121	41	50	16	12	7	9	4	14	3	22	11	5	4	0	1	4	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	12991	6314	6812	4926	1280	814	747	588	300	274	408	154	161	87	70	40	29	22	19	11	18	6	31	12	7	7	2	2	4	5	3	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6658	4091	5904	4406	745	413	508	417	66	180	361	105	119	46	46	14	14	7	5	4	13	1	28	10	6	4	0	1	3	5	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13010	6230	6831	4714	1290	805	731	571	291	274	375	171	123	73	80	51	32	19	17	14	16	7	42	5	11	9	2	1	3	4	4	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0
0.03	south37_active	80	6723	4032	5887	4248	732	397	491	413	61	202	320	119	94	42	61	20	17	6	6	6	12	1	41	4	9	6	0	0	3	4	3	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_all	80	12976	6209	6756	4908	1299	827	712	584	277	302	354	188	118	77	82	58	31	19	13	18	13	5	33	5	12	9	1	2	2	1	4	0	0	1	0	0	0	3	0	0	0	2	1	0	0	0	1	0	0	0
0.03	south38_active	80	6775	3989	5815	4416	755	407	479	424	60	224	309	132	84	42	62	22	21	8	5	6	6	2	31	4	10	7	0	1	2	1	3	0	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south39_all	80	13063	6256	6751	4773	1280	850	719	633	280	326	367	182	111	71	83	49	28	18	12	20	13	7	24	5	12	12	1	1	0	0	4	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0
0.03	south39_active	80	6782	3995	5824	4287	729	410	484	466	62	239	320	136	76	33	61	22	15	9	5	7	4	2	22	3	10	12	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south40_all	80	12961	6296	6844	4735	1317	844	722	599	245	324	416	182	122	82	61	58	39	20	13	19	13	10	13	16	10	18	1	1	1	2	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	6766	4059	5898	4202	781	407	488	430	59	237	371	144	77	40	43	25	20	10	4	7	2	3	12	14	9	18	0	1	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
