label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north18_active	80	14767	5558	1029	1634	682	274	379	148	299	301	86	60	27	29	34	32	31	15	5	6	2	8	4	2	3	5	1	1	7	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	22498	8637	2194	2599	1212	572	639	324	452	433	159	111	70	70	62	49	41	29	17	18	8	6	5	5	3	7	1	3	5	3	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2
0.03	north19_active	80	14469	5435	1024	1608	664	273	359	161	287	277	87	65	27	30	36	32	18	17	11	9	2	4	3	3	2	5	1	1	4	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	20117	7813	2162	2377	1121	570	582	302	435	402	152	111	63	67	68	43	48	27	16	18	10	9	6	8	3	6	2	3	3	4	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	12653	4821	1020	1430	587	260	303	146	282	245	85	64	23	26	38	24	24	17	11	9	4	4	2	3	2	6	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10656	6534	2204	1298	1038	587	747	523	225	275	180	90	181	79	68	40	38	16	19	19	7	11	3	5	4	5	5	1	2	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5428	3944	1064	611	562	266	447	314	111	188	99	42	108	35	45	19	24	11	11	7	3	7	2	4	1	2	4	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10409	6210	2172	1333	1012	584	708	482	216	261	163	102	173	82	68	30	39	15	15	16	9	12	1	5	2	1	7	0	1	3	2	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	5244	3693	1009	598	549	276	400	290	100	170	93	47	98	43	42	16	25	10	9	4	3	8	1	3	1	0	5	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10216	5892	2101	1283	1001	619	707	444	228	255	145	102	166	90	51	30	35	18	11	17	10	12	0	3	2	1	7	0	2	3	3	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	south23_active	80	5027	3424	984	582	514	297	390	258	107	161	75	51	103	41	24	14	18	10	9	6	5	7	0	2	1	0	6	0	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9983	5624	2061	1278	1005	625	687	431	229	256	144	98	160	89	43	30	30	21	10	17	8	12	3	4	1	2	6	0	2	3	3	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south24_active	80	4906	3253	948	572	506	302	382	247	105	156	80	49	98	42	16	10	15	9	7	8	3	6	2	3	0	0	4	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9990	5697	2020	1293	974	603	677	426	242	258	142	100	140	92	52	31	37	24	12	18	8	19	6	4	3	2	3	0	1	0	1	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	4892	3293	944	580	483	274	385	245	113	147	81	49	83	40	23	8	19	10	9	10	3	11	3	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10156	5925	2132	1306	954	594	682	436	257	237	140	102	122	94	40	32	29	26	16	15	10	20	9	6	4	4	3	1	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5055	3418	1005	596	492	263	415	259	119	139	75	41	77	55	20	12	14	8	8	9	3	10	3	4	2	2	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10441	6213	2169	1290	1004	582	691	461	256	221	130	111	131	98	51	31	39	24	23	14	9	24	10	6	4	4	3	3	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	5242	3638	1022	594	532	241	415	277	134	129	63	45	73	57	25	15	18	7	11	10	1	11	5	4	2	2	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10550	6471	2242	1278	1060	586	739	506	243	227	134	102	150	91	50	33	42	19	23	14	10	18	8	9	5	6	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	5283	3861	1085	585	570	242	452	313	132	129	69	40	84	53	34	15	23	5	12	9	5	6	4	5	2	5	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	10819	6594	2194	1264	1098	578	779	517	236	251	131	110	159	102	55	36	44	18	22	8	10	19	7	4	5	8	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	5470	3892	1061	569	608	244	462	307	132	146	67	44	81	56	38	21	21	7	14	5	5	7	4	2	1	7	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	10774	6551	2208	1279	1124	553	785	517	222	280	148	98	175	89	55	29	50	15	23	11	9	20	5	6	5	8	1	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	5497	3956	1062	572	617	243	449	288	119	172	83	44	95	48	38	12	23	6	14	7	6	9	1	3	2	7	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9828	5655	2072	1314	982	620	705	447	240	241	150	87	158	64	43	35	35	25	14	17	13	10	6	6	3	4	3	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4776	3371	989	583	540	284	432	230	103	127	88	42	95	36	23	16	16	10	6	7	7	4	3	3	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9923	5686	2093	1310	983	630	675	420	234	240	154	83	141	63	42	29	36	20	19	17	13	8	7	7	6	5	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4874	3331	1003	587	522	289	427	234	106	130	95	37	83	33	17	13	14	10	8	6	5	3	3	4	4	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9881	5682	2104	1280	995	644	722	402	242	232	150	89	130	59	43	31	29	22	20	17	13	6	6	4	8	6	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4904	3309	988	585	522	301	455	233	100	124	92	43	74	32	18	13	14	12	8	7	6	0	1	2	4	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9978	5754	2136	1301	1015	631	672	379	250	215	157	95	124	74	39	29	24	20	20	13	13	6	8	5	8	4	6	0	0	1	2	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.03	south34_active	80	4943	3327	974	578	514	297	409	220	115	118	92	48	80	44	14	9	13	13	8	6	7	3	1	2	3	2	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	10117	6024	2146	1280	1084	611	680	425	236	235	178	96	168	103	58	30	22	25	18	14	8	5	10	3	7	4	6	1	0	2	0	1	1	0	0	0	0	1	0	1	1	0	3	1	0	0	0	0
0.03	south35_active	80	5063	3500	954	588	573	309	401	266	113	124	98	45	106	71	36	11	14	19	10	8	4	3	2	1	3	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	10398	6386	2137	1235	1099	582	694	459	243	226	180	82	177	117	66	31	34	21	13	18	11	7	9	4	3	4	8	1	0	3	0	0	1	0	0	1	0	1	1	1	1	0	3	1	0	0	0	0
0.03	south36_active	80	5276	3835	962	548	594	291	416	277	119	130	89	39	108	76	37	13	20	14	7	12	6	4	3	3	1	1	4	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	10582	6669	2160	1260	1085	569	763	491	229	248	190	87	176	121	74	28	34	25	15	20	12	28	7	4	1	4	7	3	1	2	0	0	1	1	0	2	1	1	1	1	1	0	3	0	0	0	0	0
0.03	south37_active	80	5391	4077	1001	564	597	286	481	287	108	140	101	34	101	78	43	18	19	14	9	12	5	16	3	4	0	1	5	1	0	1	0	0	1	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	10705	6724	2206	1248	1086	564	796	502	227	281	169	89	162	111	69	31	38	22	14	20	14	25	3	5	3	6	6	2	1	2	0	0	1	1	1	2	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	5439	4127	1047	564	597	268	510	298	112	165	89	35	92	69	40	20	19	10	8	11	6	14	1	3	2	3	4	1	0	1	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10602	6608	2231	1278	1086	573	800	525	228	304	160	102	139	115	67	34	30	24	16	26	8	28	1	4	3	4	6	3	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	5348	4033	1089	577	604	262	506	326	108	189	87	42	83	70	40	20	17	13	9	19	3	17	1	2	2	3	4	2	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10702	6492	2261	1302	1123	562	780	511	221	290	154	101	136	115	81	42	28	20	13	28	10	19	2	4	4	6	6	3	1	1	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	5384	3997	1129	597	632	252	476	313	110	173	81	45	81	71	45	23	15	11	8	20	6	13	0	1	4	4	1	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
