label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north6_all	80	8281	3357	6326	1206	1783	763	545	277	770	247	130	121	68	47	30	26	38	29	30	57	10	7	4	4	12	5	21	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	north6_active	80	2895	766	5690	350	1504	524	393	71	712	175	64	83	36	18	8	5	21	26	21	50	6	4	0	3	7	4	20	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_all	80	8364	3323	6094	1133	1763	753	551	271	712	233	140	107	66	44	32	27	29	36	38	45	9	8	4	5	9	3	8	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	2903	763	5438	321	1471	509	389	65	659	164	66	66	33	19	8	4	12	32	29	38	4	4	0	4	4	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	8350	3367	5454	1068	1628	753	519	271	647	201	137	102	65	42	35	27	25	29	35	21	3	8	4	6	4	3	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north8_active	80	2758	784	4740	280	1340	517	344	61	595	137	66	57	24	16	8	3	12	25	24	16	0	3	1	4	2	2	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	8264	3316	4976	1071	1513	756	516	256	599	168	141	101	77	38	40	26	27	28	35	19	5	7	3	6	1	2	13	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	2557	789	4295	274	1226	511	315	61	543	104	65	61	31	15	11	5	16	21	26	16	2	1	2	5	0	1	12	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8220	3326	5045	1115	1585	757	509	274	685	176	142	115	92	37	37	34	23	18	25	14	9	7	7	5	1	2	15	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	2600	784	4374	299	1299	513	303	74	616	116	72	75	37	14	10	7	14	11	20	11	5	3	4	4	0	0	15	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8253	3319	5922	1133	1829	846	572	275	758	202	108	102	76	59	36	21	29	34	24	21	22	6	6	9	3	4	8	3	3	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2925	719	5307	328	1552	592	383	79	682	137	36	62	30	25	7	4	20	26	22	18	16	1	3	8	3	2	8	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	8196	3305	6061	1160	1787	840	561	269	809	209	107	104	69	54	38	22	20	26	20	15	19	3	7	8	4	5	6	2	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2902	744	5442	328	1510	600	372	76	738	143	40	69	32	24	10	4	14	19	19	13	16	1	4	7	2	3	6	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	8215	3316	6180	1193	1732	791	610	271	854	195	119	115	59	52	39	26	23	20	19	30	19	3	7	12	4	6	1	5	1	4	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	2948	748	5571	335	1453	570	428	83	786	129	54	77	28	23	13	4	14	15	16	28	15	2	3	10	2	2	1	1	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	8263	3306	6083	1193	1738	816	571	267	804	193	129	140	50	54	35	29	25	24	16	42	16	4	5	8	3	7	2	4	1	4	3	1	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	2951	737	5484	336	1436	598	418	82	738	139	62	103	21	22	14	8	13	22	12	40	12	2	2	6	1	3	0	1	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	8198	3374	6032	1146	1808	840	568	255	839	180	137	120	52	40	37	29	26	25	18	53	10	6	3	8	3	4	2	4	0	3	3	1	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	2910	724	5461	332	1519	610	410	83	773	126	69	86	20	14	15	8	15	20	14	51	6	2	0	6	1	1	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	8229	3380	6166	1125	1904	830	552	259	834	187	131	106	64	40	29	28	29	31	20	53	11	6	1	5	4	4	2	1	0	2	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2889	722	5580	333	1619	606	386	73	764	128	68	64	29	14	14	9	17	24	17	51	8	1	0	5	2	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	8228	3345	6182	1104	1903	846	523	248	875	178	121	89	79	43	26	28	34	29	21	53	13	7	1	4	4	3	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2860	746	5586	329	1628	599	342	50	817	124	61	54	39	12	9	6	23	19	20	51	8	1	0	4	2	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	8215	3414	6214	1086	1848	809	525	248	925	201	114	87	85	38	40	28	32	29	26	55	10	8	1	7	3	4	2	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2851	758	5600	349	1578	551	345	50	870	134	53	56	39	12	13	4	21	19	23	53	6	2	0	6	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	8312	3433	6232	1108	1811	793	551	250	972	201	131	89	88	34	42	31	33	30	18	57	7	11	5	9	5	2	6	2	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	2893	799	5611	335	1536	521	368	55	916	133	57	62	40	11	15	3	22	22	15	55	4	3	4	8	4	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	8339	3380	6210	1069	1806	754	575	256	933	209	133	90	83	34	46	25	31	30	14	50	6	11	7	9	6	2	5	2	3	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north20_active	80	2955	772	5629	338	1527	497	404	73	873	136	59	66	37	9	17	2	18	24	11	48	4	4	4	8	4	1	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8309	3310	6019	1159	1746	813	584	249	778	189	127	116	70	46	37	32	19	41	18	32	6	6	6	18	1	1	20	3	1	1	1	0	2	0	3	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	3006	787	5387	334	1466	563	384	70	717	114	63	63	36	20	15	8	11	31	10	26	4	4	2	15	1	0	20	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8420	3310	6068	1151	1791	847	618	243	827	183	137	111	74	42	39	32	20	45	18	35	9	6	5	18	2	2	18	4	2	1	1	0	2	0	3	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	3053	804	5453	336	1504	574	410	78	764	102	65	71	38	15	14	10	10	31	11	33	5	5	1	16	2	1	17	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8404	3291	5970	1170	1786	841	621	226	845	193	133	101	79	47	36	34	23	36	20	37	9	9	8	15	2	2	21	3	2	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	3035	758	5354	338	1493	573	418	70	786	111	65	64	39	17	15	11	13	22	12	33	5	4	1	14	2	1	20	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	8348	3293	5870	1126	1826	838	622	246	876	165	122	98	80	51	40	33	30	31	19	41	13	5	9	12	2	2	5	3	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	3004	750	5259	311	1509	563	447	68	814	95	56	66	40	18	17	11	18	18	11	35	9	1	1	10	2	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	8304	3268	6032	1151	1758	820	590	246	869	193	128	90	75	52	42	26	34	21	16	27	8	4	8	12	1	4	6	3	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	3027	674	5408	332	1456	545	433	73	815	132	64	61	41	16	18	10	22	13	8	21	6	0	1	10	1	1	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8251	3304	6041	1122	1795	789	571	243	899	186	138	111	73	48	45	29	35	26	21	35	10	0	11	14	11	6	7	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3016	705	5446	333	1482	523	415	67	847	120	75	74	36	17	16	6	21	17	13	29	9	0	2	13	11	1	6	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8153	3338	6263	1097	1807	709	557	235	899	189	150	102	55	48	39	26	38	30	18	30	9	5	11	10	16	7	5	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2959	700	5658	339	1529	474	388	72	842	126	78	65	25	17	10	6	25	20	10	27	8	3	2	10	16	2	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	8146	3268	6319	1109	1804	710	535	239	862	170	156	95	61	48	33	32	38	30	21	34	10	8	9	8	17	5	3	1	2	1	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	2919	692	5691	346	1521	483	382	69	797	110	81	58	25	17	8	6	26	20	17	33	9	4	2	7	17	1	2	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8213	3279	6280	1115	1798	703	525	239	858	180	135	80	45	54	39	29	31	26	21	25	9	9	7	12	6	3	14	1	3	1	2	1	2	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	2913	712	5616	310	1527	468	379	72	789	110	64	45	18	18	9	7	20	15	17	23	7	5	1	10	6	1	13	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8269	3242	6386	1165	1787	684	519	252	936	185	135	78	53	57	29	31	24	20	19	37	8	9	2	12	4	1	14	0	3	1	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	2882	723	5720	320	1519	443	370	81	859	118	66	45	18	17	9	5	15	10	17	34	6	4	0	9	4	1	13	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8296	3285	6048	1201	1878	793	564	263	803	177	115	106	61	56	30	32	32	16	21	47	18	6	5	17	4	3	5	3	2	4	7	0	0	3	6	1	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	3045	728	5453	381	1593	599	395	84	755	105	56	68	25	18	11	12	26	11	18	42	13	3	2	16	4	2	4	0	2	3	6	0	0	3	6	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8263	3372	5828	1192	1787	800	575	259	787	174	116	120	61	49	34	32	31	21	21	61	16	8	8	12	5	4	5	2	2	4	4	0	0	3	6	1	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	3009	771	5201	357	1509	591	393	81	737	110	57	78	26	17	16	10	23	16	16	57	14	4	2	10	4	2	4	0	2	3	4	0	0	3	6	1	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	8209	3383	5938	1170	1808	777	569	254	806	195	100	117	68	41	39	28	32	22	16	64	12	7	10	11	2	5	10	1	0	3	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	2948	783	5318	341	1541	563	379	76	755	128	52	76	30	13	13	8	20	17	11	57	10	2	3	9	1	2	9	0	0	3	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	8278	3376	5940	1130	1869	791	536	245	793	201	93	125	66	43	42	24	30	23	14	64	12	8	10	8	1	5	6	2	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	2926	765	5294	316	1598	565	347	74	739	144	46	75	26	12	17	7	16	18	8	59	10	2	2	7	0	2	6	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	8264	3373	6216	1204	1856	770	530	262	766	213	92	132	68	45	39	27	31	24	15	44	15	9	6	3	3	3	8	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2953	742	5609	338	1570	556	352	82	713	147	46	81	24	13	17	4	15	18	10	40	12	3	1	2	2	0	8	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8289	3345	6205	1183	1891	798	550	274	798	209	98	149	67	41	38	26	26	26	11	74	14	9	3	2	4	2	7	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south36_active	80	2989	712	5587	340	1576	588	393	87	732	146	47	100	28	10	19	5	11	19	8	71	7	4	0	1	2	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south37_all	80	8145	3361	6215	1170	1942	809	544	288	797	195	112	130	75	37	38	28	32	25	17	62	14	8	4	4	6	2	4	4	4	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south37_active	80	2989	727	5619	351	1621	579	381	84	726	130	53	97	33	13	17	5	17	18	10	60	8	4	1	3	4	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south38_all	80	8197	3270	6133	1124	1915	809	547	283	823	193	109	130	68	35	42	29	35	46	26	68	11	7	4	3	4	3	4	3	6	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
0.03	south38_active	80	2973	743	5534	348	1595	565	368	76	748	136	51	96	33	13	17	7	20	37	16	62	6	2	1	3	3	1	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
0.03	south39_all	80	8211	3321	6119	1093	1846	807	517	261	793	189	113	106	67	41	40	29	31	53	27	68	10	8	6	7	12	3	1	4	3	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2926	783	5521	330	1551	539	331	62	727	127	53	81	32	16	11	8	20	47	16	60	8	1	2	7	11	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8260	3284	6039	1098	1772	765	523	260	819	183	117	102	67	49	38	27	33	56	30	46	8	8	6	7	9	3	1	4	2	1	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	2934	803	5452	322	1498	505	341	61	759	116	51	68	32	18	10	5	24	49	19	38	8	2	3	6	9	1	1	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
