label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64
0.03	north16_all	80	17152	7771	3227	1388	2253	692	1005	394	565	227	303	334	248	110	212	66	82	46	44	55	74	55	23	27	22	10	15	8	8	5	8	8	2	2	3	5	2	0	2	1	1	1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	10646	4880	1888	650	1465	324	605	177	348	99	184	184	142	54	127	31	49	24	19	32	54	42	11	15	13	6	11	3	4	4	4	7	1	2	2	3	2	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	17129	7787	3229	1401	2230	715	1030	396	565	216	270	313	259	110	216	71	79	48	46	43	61	60	22	27	19	7	13	9	9	6	8	7	4	3	4	4	1	0	3	1	2	3	7	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	10597	4938	1871	638	1443	338	621	174	350	97	165	186	146	51	134	31	47	25	22	25	48	42	13	14	13	6	9	3	7	4	5	6	2	3	2	2	1	0	2	0	2	2	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	17299	7959	3237	1417	2087	739	989	385	578	221	276	303	276	111	205	67	69	48	47	33	52	58	23	31	20	7	11	8	10	11	10	8	3	3	4	3	1	1	2	0	4	3	7	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	10767	5022	1863	651	1312	348	604	176	368	100	156	193	161	51	132	31	46	22	24	19	37	42	11	12	9	4	7	3	8	5	9	6	1	2	2	2	1	0	1	0	4	2	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	17188	7913	3182	1426	2043	712	1002	392	594	228	260	316	252	113	184	57	71	45	58	30	46	49	31	28	25	10	13	7	10	13	10	12	3	3	4	3	1	1	2	0	3	2	7	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	10696	5037	1843	649	1281	353	606	185	377	111	144	200	158	51	128	24	38	20	29	17	28	37	15	11	12	5	8	4	5	8	10	7	1	2	2	1	0	0	1	0	3	1	6	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	16962	7951	3101	1364	2047	677	984	377	605	243	279	312	255	118	179	55	71	45	58	28	51	50	32	25	26	12	20	7	6	13	13	13	5	3	3	4	3	3	1	0	3	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	10559	5049	1814	632	1254	332	599	171	393	126	156	189	167	54	124	27	35	19	31	16	30	33	18	7	13	6	13	4	2	8	13	6	2	1	1	2	0	1	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	16687	8184	3215	1422	2185	666	1009	440	514	234	262	327	244	103	211	71	70	54	55	41	66	45	23	28	15	16	14	4	8	8	6	12	1	2	3	0	5	1	0	1	0	1	0	0	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	10502	5272	1866	666	1405	315	631	193	307	113	147	233	161	50	121	33	33	28	29	27	53	36	15	15	6	6	10	1	3	3	4	11	1	2	2	0	4	0	0	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	16692	7976	3205	1438	2161	687	1010	410	502	245	261	313	239	112	207	58	64	43	59	40	62	43	23	39	16	12	16	5	10	6	5	12	1	4	2	1	3	1	0	1	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south22_active	80	10518	5169	1854	684	1445	321	641	192	299	129	150	210	161	56	130	25	33	25	29	28	47	34	16	24	4	5	12	2	3	2	3	11	1	3	1	0	2	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16742	7892	3119	1418	2114	715	1017	435	514	254	257	334	234	124	200	64	60	51	57	45	64	37	18	39	20	7	16	5	9	5	7	8	1	5	3	1	2	1	0	0	0	1	3	1	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south23_active	80	10473	5072	1765	663	1376	324	630	208	299	135	148	224	156	57	133	27	29	31	30	28	46	28	10	23	7	2	10	1	4	2	4	6	1	3	2	0	2	1	0	0	0	0	0	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	16621	7965	3114	1414	2106	689	1019	423	555	251	239	335	245	115	200	49	61	52	46	48	60	40	21	28	18	6	17	6	9	4	4	3	3	3	4	1	2	2	0	0	0	1	3	2	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south24_active	80	10461	5128	1774	638	1364	310	621	217	328	135	141	208	160	55	121	27	32	30	23	24	41	24	11	19	9	2	8	1	3	2	1	0	3	1	4	0	2	1	0	0	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	15515	7416	2939	1405	1942	707	946	429	559	240	236	298	226	107	173	57	63	47	42	48	48	41	21	20	17	8	17	7	10	1	8	5	5	3	3	1	2	2	2	0	0	1	3	2	4	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	9521	4657	1630	640	1233	318	568	214	332	128	128	183	134	49	101	29	29	24	22	23	25	23	12	15	8	2	6	1	4	1	5	2	4	0	3	0	2	1	2	0	0	0	0	2	4	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14330	6807	2870	1404	1751	681	921	443	518	243	232	265	187	104	144	64	59	41	46	42	35	50	23	24	15	8	16	7	7	2	16	6	5	2	2	1	2	1	2	3	0	1	1	1	4	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8604	4210	1596	647	1073	299	532	207	296	125	116	154	109	50	74	31	31	22	24	17	18	31	15	19	8	2	7	2	2	2	8	3	3	1	2	1	2	0	2	2	0	0	0	1	4	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	13039	6202	2768	1376	1580	656	837	403	463	253	224	222	188	88	125	71	49	46	56	42	38	39	23	24	12	8	10	8	6	2	18	5	7	2	3	1	3	0	2	3	0	0	2	0	7	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7585	3746	1515	640	961	290	465	176	256	124	114	130	105	42	74	40	21	26	31	18	18	28	15	17	6	3	4	3	2	1	10	4	4	1	2	1	2	0	2	2	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	12801	5888	2684	1431	1566	672	806	384	439	259	228	217	195	92	130	67	63	46	53	35	35	40	23	22	16	7	5	9	4	2	21	3	3	1	5	3	3	2	0	3	1	1	2	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	7358	3495	1443	643	917	286	446	175	243	116	116	115	109	38	81	39	31	30	28	16	18	22	12	15	8	1	3	3	2	1	11	3	1	1	3	2	2	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13112	6082	2704	1423	1719	677	831	356	440	248	219	231	208	93	166	71	54	46	50	34	31	50	20	28	16	9	10	13	5	4	21	3	4	3	5	2	1	2	0	1	1	1	1	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7598	3608	1466	652	1017	296	471	161	254	108	117	113	119	38	118	40	26	25	28	17	18	27	9	17	10	2	4	7	1	3	11	3	2	1	3	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	14358	6592	2825	1458	1859	704	851	359	531	264	247	254	204	109	203	65	57	43	43	32	44	56	26	33	14	12	17	9	9	5	14	4	2	3	4	2	1	2	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	8616	3955	1582	663	1137	311	494	177	319	116	125	133	115	48	148	33	32	20	20	13	30	31	7	15	9	4	7	5	4	2	10	3	2	1	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	16139	7620	3216	1455	1911	675	934	413	498	246	273	333	239	97	181	67	75	36	61	38	45	44	27	34	26	8	13	7	10	9	7	7	1	3	1	4	2	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south31_active	80	10071	4869	1895	679	1152	308	558	189	301	120	155	183	159	39	120	31	44	22	35	27	33	27	13	19	18	4	2	3	7	3	7	4	0	1	1	3	1	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south32_all	80	16850	7953	3260	1478	1981	720	942	393	531	251	293	357	233	80	230	68	71	43	63	39	49	45	26	32	23	8	13	10	6	8	7	8	0	5	1	3	3	3	2	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south32_active	80	10684	5103	1945	677	1253	332	576	189	312	116	167	193	154	34	161	34	38	22	31	25	31	32	13	15	18	3	1	3	3	2	7	5	0	2	1	2	1	3	2	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south33_all	80	17031	8016	3292	1451	2078	746	974	391	566	250	323	350	240	78	200	68	66	43	56	39	61	49	26	25	28	11	9	8	3	7	10	11	1	3	3	2	4	3	1	0	2	0	0	0	0	2	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south33_active	80	10772	5090	1921	690	1319	339	590	189	337	111	202	200	150	39	132	32	35	24	28	23	29	32	13	11	18	4	2	2	1	2	9	9	1	2	2	2	2	3	1	0	1	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south34_all	80	17218	7989	3187	1408	2174	733	961	399	593	238	316	310	241	74	209	66	68	45	56	35	71	54	21	19	22	9	12	5	4	8	12	9	1	3	2	1	4	0	3	0	3	0	0	0	0	2	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	10883	5081	1821	654	1382	334	577	196	364	112	195	184	147	38	146	33	36	22	29	19	32	35	11	11	12	2	5	1	1	3	9	6	1	1	1	1	2	0	3	0	1	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	16253	7663	3030	1409	2058	712	909	387	576	234	303	298	247	88	184	61	74	41	53	31	78	49	15	24	26	6	15	9	5	7	16	15	2	2	4	0	4	0	6	0	3	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10141	4879	1692	657	1296	337	547	191	366	118	188	187	141	41	124	24	35	24	31	17	41	30	7	16	14	1	8	2	1	2	11	11	1	0	3	0	2	0	5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	15138	6905	2927	1409	1892	692	849	400	546	246	282	288	235	89	177	64	64	45	52	24	83	49	13	19	22	8	17	9	9	5	16	10	3	1	4	2	3	0	5	0	3	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	9358	4317	1615	646	1164	339	525	185	344	126	164	192	145	42	106	28	29	21	27	15	54	29	6	12	14	1	9	3	3	2	12	6	2	0	3	2	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	14580	6637	2758	1412	1782	680	811	410	499	242	256	280	221	106	159	76	60	43	46	27	81	51	16	22	22	8	15	11	6	4	12	12	2	2	5	3	0	1	5	0	4	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8898	4131	1494	673	1094	327	493	183	305	122	154	182	135	49	94	31	30	17	21	16	55	30	10	12	15	3	8	5	2	1	8	10	1	0	4	2	0	0	4	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	14805	6790	2880	1390	1836	649	887	440	483	237	242	276	222	106	177	72	69	42	44	27	70	42	21	17	22	11	18	9	6	4	9	5	3	2	3	4	2	1	4	0	7	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	south38_active	80	8992	4214	1625	680	1127	315	542	207	313	112	141	176	138	52	107	30	35	15	18	15	51	21	13	9	12	6	9	5	3	3	7	4	1	0	2	3	0	0	4	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south39_all	80	15807	7309	3010	1369	1969	620	953	425	541	223	266	340	230	111	192	64	59	43	44	37	57	38	22	23	20	12	19	7	5	4	8	6	3	2	2	3	2	1	3	1	6	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	south39_active	80	9721	4575	1716	657	1229	291	588	192	339	105	142	217	141	50	120	25	35	15	16	20	40	19	12	14	12	8	9	4	1	3	6	4	1	0	1	2	0	0	3	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south40_all	80	16594	7792	3164	1314	2041	625	1029	409	573	235	280	325	231	102	197	54	65	45	47	37	73	52	20	26	21	13	15	9	8	5	15	3	3	2	1	2	2	1	5	1	6	1	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
0.03	south40_active	80	10382	4966	1829	628	1239	292	671	187	342	109	150	216	142	50	133	16	34	21	18	21	51	30	11	17	10	8	6	6	3	3	10	1	1	0	1	2	0	0	5	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
