label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north8_active	80	407	152	178	136	49	34	17	8	33	146	5	81	122	13	1	0	11	16	4	1	0	0	0	1	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	9
0.03	north9_all	80	1513	641	420	256	156	115	82	55	54	136	14	93	117	11	11	1	7	18	18	4	1	0	0	2	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	9
0.03	north9_active	80	403	138	190	144	40	32	16	10	38	124	5	80	114	8	2	0	6	17	18	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	9
0.03	north10_all	80	1494	594	436	256	145	106	75	44	48	186	15	103	117	12	12	2	5	10	18	4	1	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	390	139	201	145	40	29	14	10	31	177	5	91	114	9	3	0	3	9	18	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	1534	692	403	239	155	92	76	43	46	142	23	89	101	16	9	6	6	4	17	0	1	1	4	1	4	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north11_active	80	416	183	201	114	43	30	15	14	29	128	16	82	99	13	0	4	6	4	17	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_all	80	1511	679	390	224	152	100	71	45	47	154	31	87	97	17	8	3	10	7	16	1	2	0	3	2	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	376	172	176	108	35	30	15	14	31	140	20	83	95	9	0	2	10	6	15	1	1	0	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	1504	668	387	216	163	84	68	44	42	114	34	74	85	17	6	4	9	9	4	1	1	0	2	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	349	157	160	103	33	23	12	13	27	100	21	69	82	7	0	2	9	8	3	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	1504	667	389	229	161	81	74	57	47	107	34	68	73	14	9	8	9	10	3	1	1	3	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	327	154	157	116	34	22	13	12	28	91	17	64	69	5	1	5	9	8	2	1	0	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	1544	668	412	253	172	85	83	58	45	119	33	68	87	6	8	10	9	8	3	3	1	4	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	342	160	174	126	37	22	15	11	25	112	15	64	82	2	1	5	7	6	2	2	0	4	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	1574	668	377	244	176	95	78	59	54	159	23	86	181	8	9	10	10	13	8	3	1	4	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	385	175	166	125	41	31	16	11	36	152	8	82	177	5	1	4	7	11	8	1	0	4	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1582	686	372	260	162	114	77	50	45	158	21	107	219	7	8	9	11	22	14	4	1	4	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	397	172	160	140	41	32	19	7	30	149	7	104	216	6	0	3	8	21	14	2	0	3	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1618	655	361	259	148	114	67	49	47	144	25	108	253	11	7	9	9	29	27	3	1	2	2	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	411	176	165	148	42	35	14	5	33	135	11	100	252	8	0	1	6	28	27	1	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1586	595	341	261	146	107	73	57	42	114	20	123	182	10	9	8	6	28	29	2	0	3	3	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	371	139	163	151	43	25	12	9	29	102	9	116	180	6	0	2	5	27	29	1	0	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1560	575	347	255	143	96	78	59	41	107	27	107	164	15	12	9	7	17	35	1	1	2	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	361	128	163	144	38	18	14	10	24	96	11	99	159	11	1	3	6	17	35	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1542	615	404	237	145	106	75	52	44	184	17	113	109	17	11	3	7	8	15	5	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south21_active	80	410	145	166	130	39	33	18	12	28	175	8	106	109	13	1	0	5	6	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	1569	640	416	235	150	108	63	55	35	233	13	102	144	22	9	5	6	4	9	4	2	1	0	1	2	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
0.03	south22_active	80	427	142	185	124	44	32	14	13	20	228	2	96	144	19	0	1	5	3	8	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	1569	660	394	244	147	110	66	49	39	202	15	120	180	19	8	7	11	6	13	4	1	1	0	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	413	159	171	124	42	29	12	14	17	193	3	114	178	16	1	1	10	5	12	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1537	665	391	234	147	101	80	44	42	179	22	92	132	18	5	8	15	10	10	2	1	1	1	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	382	172	180	122	41	23	16	11	19	165	6	88	128	14	1	2	11	10	9	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	1554	674	383	237	146	98	81	44	51	156	21	99	166	17	7	9	16	10	11	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	370	174	186	119	41	20	14	11	22	140	10	95	162	11	2	2	12	10	9	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	1582	634	374	267	140	87	84	46	49	116	18	80	175	17	7	9	12	11	9	3	1	2	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_active	80	418	178	192	142	40	18	17	7	25	102	9	75	171	12	4	2	9	11	7	0	1	1	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_all	80	1552	618	388	278	141	82	82	54	52	144	14	79	164	20	6	10	7	8	10	3	2	2	1	1	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south27_active	80	402	164	196	146	50	21	16	9	30	129	7	72	163	14	3	4	7	5	9	0	1	1	1	1	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south28_all	80	1503	620	428	287	124	81	71	55	43	166	25	90	105	14	5	9	13	12	10	4	2	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south28_active	80	406	176	205	160	42	23	14	7	29	156	13	77	104	7	2	3	12	9	10	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
0.03	south29_all	80	1499	626	406	273	126	94	70	56	47	201	28	89	161	15	5	7	10	25	13	2	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	385	164	198	162	43	30	15	9	30	193	14	77	160	8	2	4	9	21	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	1502	662	398	248	124	101	68	45	44	183	29	85	168	24	8	9	14	23	8	3	1	1	5	3	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0
0.03	south30_active	80	403	164	213	136	37	29	12	7	27	179	16	77	166	13	2	6	12	21	7	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south31_all	80	1568	634	418	245	146	100	63	50	52	146	18	56	93	8	12	7	12	25	12	1	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	398	144	188	118	35	26	9	19	28	133	3	51	85	7	2	1	10	24	10	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1582	622	407	268	138	85	64	52	47	129	17	67	65	11	10	6	9	11	14	3	2	1	2	1	3	0	0	0	2	0	0	0	1	0	0	0	4	0	0	0	0
0.03	south32_active	80	411	134	171	119	35	22	13	21	20	114	3	59	58	7	2	2	7	10	12	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0
0.03	south33_all	80	1561	661	377	273	147	92	77	55	39	104	19	55	39	11	8	9	11	13	7	5	3	0	2	1	3	0	0	0	2	0	0	0	2	0	0	0	4	0	0	0	0
0.03	south33_active	80	399	135	141	114	35	18	17	17	17	87	5	49	32	6	2	1	9	12	5	0	1	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0
0.03	south34_all	80	1570	674	357	270	155	97	71	61	42	102	21	56	27	15	13	9	9	18	6	4	1	0	1	0	4	0	1	0	2	0	0	0	2	0	0	0	4	0	0	0	0
0.03	south34_active	80	375	139	134	116	29	18	17	20	24	90	5	47	23	8	4	3	8	18	5	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0
0.03	south35_all	80	1516	682	351	274	162	101	67	55	43	103	20	57	27	14	14	9	12	14	5	2	1	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_active	80	320	141	140	117	37	20	13	14	23	92	5	47	21	8	4	3	11	14	5	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	1501	648	354	248	163	105	59	45	48	114	20	39	35	14	17	7	10	13	6	0	1	1	0	0	3	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	303	128	153	98	36	26	13	9	29	105	7	35	30	11	7	3	8	12	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south37_all	80	1511	629	380	248	155	109	58	38	42	126	18	46	45	12	15	3	11	12	5	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	310	123	159	101	33	30	14	5	26	116	7	43	38	9	4	1	9	10	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	1560	631	371	216	158	107	66	46	40	109	24	46	62	9	15	6	9	9	5	0	2	3	2	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south38_active	80	342	128	146	99	33	26	15	2	25	97	10	44	59	5	5	4	7	7	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south39_all	80	1575	637	363	216	147	109	81	45	38	103	18	44	69	10	8	6	7	9	4	0	2	5	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south39_active	80	341	131	145	108	29	20	20	3	23	90	6	39	66	4	1	4	6	7	4	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	1568	635	374	242	160	101	86	53	48	88	17	94	127	15	9	6	8	6	12	0	4	4	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	3	0
0.03	south40_active	80	345	148	163	133	30	17	18	8	29	81	3	90	122	8	2	4	7	6	11	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0
