label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	north11_active	80	15096	2427	2794	633	1240	450	902	320	165	266	134	316	170	131	60	69	48	64	23	15	20	20	13	11	19	6	9	5	10	10	3	3	2	5	1	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_all	80	22762	4701	4586	1432	2156	847	1353	561	332	473	226	470	305	230	107	114	83	104	48	35	41	37	32	22	21	31	12	4	16	13	5	9	4	7	1	5	0	3	3	1	3	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	14895	2419	2798	634	1332	440	889	331	157	296	112	313	199	146	58	71	51	60	26	16	24	19	13	10	15	15	5	4	9	12	4	2	3	5	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	23052	4699	4574	1451	2155	879	1323	606	312	459	226	479	321	219	108	97	73	101	49	36	30	36	28	22	17	27	16	7	15	16	11	8	6	4	1	5	1	3	2	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
0.03	north13_active	80	15000	2401	2779	646	1368	454	859	347	149	276	110	333	205	140	59	62	40	60	27	15	18	18	16	10	11	14	10	4	10	14	7	1	3	2	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	23250	4683	4547	1504	2189	864	1290	627	322	433	215	438	339	230	103	103	80	111	52	37	30	32	20	31	19	29	20	5	15	15	19	9	8	2	1	6	2	2	2	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
0.03	north14_active	80	15120	2453	2780	690	1392	445	815	372	148	252	102	302	212	154	55	61	39	68	29	18	19	18	10	14	10	15	12	2	8	12	13	3	2	0	1	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	23393	4604	4663	1438	2254	810	1283	641	343	448	203	423	334	224	104	110	71	117	50	34	38	37	26	31	18	28	16	8	19	20	20	6	8	1	2	4	2	3	5	0	1	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
0.03	north15_active	80	15222	2465	2849	637	1424	402	810	386	158	256	95	291	208	147	51	59	35	77	31	19	22	22	16	17	9	18	11	3	11	17	15	4	3	0	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	23080	4643	4592	1448	2171	816	1223	648	334	469	209	418	336	218	102	98	70	137	50	42	42	36	27	31	21	23	18	7	22	15	23	6	6	2	2	4	3	2	10	0	2	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1
0.03	north16_active	80	15091	2488	2852	648	1326	405	771	382	164	277	90	301	210	148	56	50	35	91	29	21	20	21	19	18	10	12	12	3	15	11	14	4	3	0	0	0	2	0	5	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	22964	4605	4568	1386	2198	820	1265	670	332	472	215	470	293	219	107	102	68	139	49	41	46	30	35	29	26	27	17	5	26	15	25	6	6	2	2	3	3	2	11	0	2	1	3	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	14852	2484	2817	596	1348	403	838	413	165	278	86	331	186	137	60	58	37	91	26	22	17	18	25	18	10	16	10	2	18	12	19	4	4	0	0	0	1	0	6	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	23132	4675	4517	1412	2060	833	1297	652	316	466	230	465	277	237	100	102	62	117	54	44	43	36	33	28	22	26	15	3	25	16	18	4	3	4	0	0	3	4	7	3	4	1	3	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	14979	2479	2843	656	1277	411	870	396	156	272	96	327	179	134	55	59	29	79	23	22	17	25	21	19	10	15	10	0	17	12	12	2	1	3	0	0	1	1	7	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	23364	4680	4471	1389	1994	838	1278	658	330	473	227	443	305	227	90	113	70	115	51	40	34	34	24	25	27	27	11	10	28	16	16	5	5	3	0	0	2	5	5	3	3	0	2	2	1	2	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0
0.03	north19_active	80	15134	2489	2838	642	1251	419	879	376	152	275	100	294	207	135	44	68	35	70	20	20	15	23	13	17	12	17	5	2	19	10	12	3	2	3	0	0	1	2	5	2	1	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	23448	4665	4514	1438	1997	834	1228	652	345	471	229	486	290	219	85	129	85	105	51	37	32	40	20	24	26	25	13	10	18	17	13	5	4	3	1	1	1	7	2	3	4	0	0	2	1	2	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north20_active	80	15351	2452	2875	661	1265	413	790	364	160	280	100	333	192	125	41	78	44	60	24	20	17	28	5	13	16	15	9	2	14	13	9	2	1	3	0	1	1	3	2	2	3	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	10624	3866	4221	1916	1012	806	1092	431	486	357	287	246	171	108	84	80	63	52	42	38	52	21	23	18	25	17	13	9	15	12	4	19	6	1	1	2	2	1	2	1	3	2	3	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	5589	1793	2609	1066	471	386	684	207	275	172	152	138	86	49	37	34	25	22	19	20	32	7	11	9	14	10	9	3	6	9	1	16	4	0	0	1	1	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	10764	3723	4284	1892	1018	809	1081	426	471	367	302	252	174	114	89	83	58	57	46	40	52	25	18	14	32	16	13	9	14	9	5	22	13	5	2	1	8	1	2	0	3	0	3	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	1	0
0.03	south22_active	80	5736	1749	2653	1043	465	394	680	204	256	193	173	151	86	48	45	39	24	25	26	21	33	7	9	7	19	10	10	4	8	6	2	19	11	2	0	1	7	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	11236	3633	4458	1975	1046	816	1150	439	447	414	340	240	169	106	100	86	49	61	56	34	52	23	19	14	31	15	10	4	14	8	7	18	15	5	4	4	10	1	3	1	2	0	3	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0
0.03	south23_active	80	6066	1665	2752	1120	479	407	727	213	235	243	191	142	95	46	48	35	23	30	34	19	32	6	10	7	17	9	7	1	9	7	3	18	12	3	2	3	7	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	11476	3735	4664	2043	1050	802	1203	426	465	421	341	221	172	107	99	79	57	55	81	36	46	26	19	14	28	17	13	7	12	5	9	12	14	9	4	4	10	1	2	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south24_active	80	6257	1686	2947	1151	472	425	749	202	241	245	197	124	98	50	42	38	26	27	46	22	25	7	12	5	12	10	6	4	7	5	4	11	11	6	3	3	7	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	11521	3786	4698	2025	1013	797	1215	456	449	419	341	262	168	107	93	71	54	54	72	39	39	25	18	22	23	14	12	10	9	7	7	11	9	8	4	4	4	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6248	1725	3010	1124	453	403	761	216	223	251	192	136	95	48	40	35	25	27	38	23	23	12	12	7	6	8	4	6	7	6	3	9	5	6	4	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11391	3833	4692	2076	993	830	1213	459	470	401	306	285	179	112	87	71	55	57	76	34	38	25	18	23	17	19	8	13	4	9	7	9	9	5	3	3	3	5	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6151	1760	3023	1167	442	431	743	213	246	230	171	153	93	50	41	31	22	29	37	22	17	14	11	7	7	11	2	9	3	7	3	7	5	3	3	1	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11291	3863	4757	1997	990	815	1265	473	511	400	288	304	189	107	88	65	58	58	70	35	36	26	16	22	24	16	8	17	10	11	6	12	8	5	2	2	1	6	2	2	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	6159	1787	3012	1121	442	403	803	210	282	243	168	163	92	54	46	24	25	32	35	20	18	15	7	6	11	9	3	13	5	5	1	4	6	3	2	0	1	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11434	3775	4746	2002	1024	830	1218	448	524	410	302	282	191	98	90	78	64	57	64	38	41	26	21	20	23	18	6	17	14	12	7	17	7	5	1	3	2	7	2	3	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	6172	1735	2997	1107	442	415	767	191	300	245	169	160	104	49	44	28	25	34	34	23	21	15	10	5	13	9	3	10	8	6	3	8	6	3	1	0	2	4	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11474	3748	4906	2003	1037	840	1222	440	556	411	316	247	179	102	74	90	64	58	56	37	41	22	30	23	21	13	5	18	16	14	10	19	6	10	1	3	5	3	3	3	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	6237	1718	3091	1107	457	415	767	197	308	235	182	136	100	49	33	39	25	32	31	24	24	12	13	4	12	5	2	14	8	7	4	8	4	7	1	0	5	2	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11454	3813	5055	2034	1058	831	1228	415	539	413	331	251	165	94	74	100	65	60	62	32	43	19	23	28	13	14	6	15	19	16	13	21	6	9	2	3	5	3	3	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	6320	1737	3224	1138	458	390	751	185	313	252	188	150	94	36	31	43	23	32	30	20	31	10	10	7	7	6	3	11	11	9	5	9	3	7	2	1	5	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	11658	3793	4800	2124	996	774	1152	454	488	444	323	248	143	98	88	74	64	47	66	42	37	25	17	20	21	11	11	19	20	4	12	11	13	7	10	2	4	2	0	0	1	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south31_active	80	6320	1733	3043	1179	452	384	744	212	278	284	195	154	69	40	40	38	22	20	34	20	20	12	7	10	12	6	7	14	14	2	9	8	8	6	9	2	3	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south32_all	80	11465	3757	4752	2107	1010	798	1188	460	533	425	311	264	165	92	95	72	60	43	55	48	28	29	14	17	15	10	13	16	22	13	11	13	12	7	26	1	4	1	0	1	2	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south32_active	80	6204	1747	3032	1173	490	406	755	210	313	268	178	155	86	38	49	38	24	21	34	22	12	12	5	9	7	6	9	12	16	10	10	9	7	6	14	1	3	0	0	0	1	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south33_all	80	11492	3670	4792	2119	993	795	1141	467	567	415	324	288	158	91	100	70	60	45	67	43	33	31	15	11	26	11	11	14	21	12	9	12	7	4	28	2	3	2	0	1	3	5	0	2	2	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0
0.03	south33_active	80	6281	1693	3091	1197	466	403	707	221	344	258	189	165	78	38	53	35	29	17	47	22	14	9	5	4	15	5	6	10	14	11	8	8	4	4	13	2	3	2	0	0	1	3	0	2	2	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0
0.03	south34_all	80	11512	3663	4793	2068	981	781	1249	458	590	408	311	282	155	91	107	79	71	40	69	40	34	29	17	10	28	11	8	15	14	18	5	5	6	7	29	6	3	3	0	1	2	5	0	2	2	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0
0.03	south34_active	80	6315	1683	3080	1185	450	385	795	210	369	245	190	160	70	38	55	36	37	17	49	20	17	11	6	4	17	3	4	11	10	14	4	3	3	4	12	6	3	2	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0.03	south35_all	80	11555	3707	4820	2125	970	825	1220	438	565	409	308	266	159	92	105	87	70	45	65	38	36	22	17	16	30	11	9	13	13	10	5	4	3	11	22	7	4	3	1	1	1	3	0	2	1	1	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0
0.03	south35_active	80	6309	1705	3074	1217	435	401	779	205	354	246	190	147	77	36	54	45	38	19	45	22	18	12	8	8	20	4	4	11	10	6	2	3	2	6	7	7	4	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0.03	south36_all	80	11493	3677	4778	2098	990	810	1196	436	532	385	314	234	152	95	110	99	67	42	48	36	35	21	21	21	23	12	8	13	9	10	4	6	4	10	6	7	6	4	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	6278	1721	3039	1184	436	383	745	197	330	233	197	133	73	34	56	49	36	17	36	19	15	12	7	9	13	5	3	11	6	6	2	5	2	4	1	7	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11403	3793	4736	2151	1029	830	1090	433	541	372	341	229	159	91	106	85	57	50	44	46	43	24	28	24	18	11	12	12	11	19	5	6	5	7	5	3	5	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	6198	1799	3059	1180	463	416	659	194	317	232	205	133	88	36	55	46	31	23	35	21	24	11	11	9	11	4	5	7	8	8	3	4	3	4	2	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11370	3691	4779	2111	1022	841	1054	440	504	334	335	242	166	91	100	79	63	42	52	51	61	30	29	20	13	16	12	13	14	16	3	7	8	6	4	4	5	10	0	0	1	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	6157	1713	3052	1154	464	415	631	199	281	197	194	146	81	35	45	39	36	18	37	21	36	14	7	7	5	9	5	7	6	6	3	5	4	2	1	3	4	8	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11421	3685	4764	2114	1026	812	1111	434	479	357	329	264	164	101	101	65	65	40	62	50	57	38	23	20	16	18	10	14	15	18	5	9	9	8	4	3	4	7	0	2	2	0	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	6154	1713	3031	1147	476	389	675	191	247	206	189	146	79	47	51	36	37	18	43	25	34	21	6	8	8	10	4	7	6	6	4	5	4	3	2	2	4	7	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11476	3743	4832	2020	1015	797	1153	412	464	409	336	292	184	109	105	68	50	41	64	43	60	39	18	22	18	21	8	13	18	18	5	13	14	7	3	1	5	8	1	3	1	0	3	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6257	1712	3030	1112	471	367	715	189	237	247	187	157	84	50	52	34	26	19	35	23	33	24	7	11	9	11	5	8	6	6	4	8	9	2	2	1	5	8	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
