label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	north14_all	80	7306	3152	5320	4660	813	705	477	379	308	446	248	165	116	128	76	52	50	73	82	46	23	31	18	13	8	11	40	41	3	1	37	8	2	6	4	7	3	0	0	3	2	0	2	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1811	741	4686	4227	233	330	116	87	153	379	156	65	43	96	50	15	9	49	71	31	5	18	11	3	2	5	39	37	2	0	36	7	1	5	1	6	3	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	7325	3233	4983	4412	798	675	452	380	300	435	250	158	126	125	87	59	56	64	90	39	27	25	20	11	8	15	44	32	6	0	39	8	2	5	3	10	2	0	1	2	2	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1805	744	4318	3966	215	311	106	103	147	363	156	57	42	87	52	18	7	36	82	26	6	15	13	5	2	6	42	29	5	0	38	8	1	4	1	9	2	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7261	3257	4833	4089	786	674	485	377	299	403	237	155	125	125	94	53	63	69	97	31	26	16	22	12	6	12	40	11	9	2	30	5	2	2	4	8	3	0	1	1	2	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north16_active	80	1818	782	4142	3658	223	294	119	108	154	323	139	49	42	81	56	15	13	41	86	21	9	9	15	4	2	5	38	10	6	1	30	5	1	2	2	8	2	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_all	80	7243	3324	4962	4093	818	676	465	397	323	375	222	158	122	128	101	49	60	76	108	30	30	14	26	9	10	11	25	10	8	3	4	4	3	5	3	11	5	0	2	1	0	0	0	1	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north17_active	80	1812	782	4249	3636	242	282	105	107	164	292	136	52	31	80	62	17	14	54	93	20	12	10	16	4	5	6	19	10	4	1	4	4	0	5	2	11	4	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north18_all	80	7183	3246	5000	4228	872	710	468	412	316	412	228	155	123	127	98	43	60	91	103	26	28	13	24	9	9	10	30	15	9	4	3	1	2	6	4	6	5	0	1	1	0	0	0	1	4	4	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0
0.03	north18_active	80	1796	777	4290	3827	275	311	121	101	164	312	140	57	36	86	58	19	15	68	83	14	10	10	14	2	4	6	25	12	5	1	2	1	0	6	3	6	4	0	1	0	0	0	0	0	4	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
0.03	north19_all	80	7369	3280	5402	4637	884	738	461	417	327	494	219	154	126	136	96	58	49	97	114	28	27	13	20	12	12	5	28	13	6	3	4	2	6	10	4	6	4	0	2	1	0	0	0	1	3	4	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north19_active	80	1787	755	4736	4228	306	334	128	92	176	390	141	58	35	99	53	21	11	79	95	17	9	11	10	2	4	4	23	10	2	0	3	1	1	10	4	6	4	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	7416	3225	5407	4611	927	750	435	406	326	483	211	139	127	122	85	52	53	96	91	33	24	14	19	13	14	7	41	22	9	3	4	2	5	10	3	4	0	1	3	0	0	1	0	0	3	2	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0
0.03	north20_active	80	1810	777	4743	4219	323	370	133	92	170	386	142	52	38	92	51	21	11	79	75	21	5	7	10	1	3	4	40	18	4	1	3	1	2	10	2	4	0	0	2	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south21_all	80	7184	3215	5522	4775	861	712	508	372	316	435	212	141	143	126	102	64	60	86	79	42	21	23	18	14	12	16	30	14	13	8	25	9	1	5	2	0	7	1	0	1	2	0	2	1	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	1756	701	4827	4347	280	347	117	79	178	343	116	50	52	76	58	21	12	65	69	21	5	13	6	5	3	9	29	12	4	1	24	4	0	5	0	0	7	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	7179	3244	5539	4625	839	693	489	370	322	454	210	145	140	134	87	65	57	80	82	41	20	24	16	15	11	18	35	17	8	5	29	10	1	5	3	2	7	2	0	3	2	0	0	1	1	1	2	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south22_active	80	1767	714	4798	4210	281	340	120	78	180	374	121	52	46	95	43	25	13	59	78	20	8	18	4	5	3	11	33	14	3	0	28	6	0	5	0	2	7	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	7196	3260	5642	4758	816	692	470	404	325	461	197	143	145	138	94	62	58	74	112	37	25	23	13	14	13	20	30	20	9	5	37	7	3	5	4	2	7	3	0	3	1	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	1807	724	4947	4364	281	336	124	87	181	384	116	58	44	99	52	23	8	54	98	15	10	18	4	6	2	11	28	19	2	1	37	6	0	5	1	2	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	7234	3248	5659	4690	839	698	459	364	313	441	204	143	122	132	99	66	58	58	121	43	24	21	14	16	10	14	40	19	7	4	26	5	2	5	4	2	1	2	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	1785	735	4973	4281	277	337	122	70	159	368	124	58	35	91	62	22	11	42	104	25	9	17	6	7	1	5	36	18	2	1	26	5	0	5	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	7235	3235	5506	4682	842	711	438	380	326	422	218	152	119	120	106	67	62	48	124	37	25	23	15	18	10	8	39	15	6	4	25	2	2	5	5	2	1	2	0	1	0	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	1752	730	4843	4258	276	333	113	78	173	346	136	73	38	78	65	25	8	35	105	22	8	16	11	8	1	3	33	14	2	1	24	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	7196	3168	5196	4381	855	705	450	347	311	379	229	159	117	120	97	76	54	46	110	42	27	16	16	12	8	9	35	12	6	6	25	8	2	5	3	1	1	2	0	1	0	2	2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south26_active	80	1742	739	4509	3952	261	310	112	70	155	299	142	72	36	74	53	25	8	34	97	31	5	10	9	4	1	3	29	10	1	2	24	7	0	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
0.03	south27_all	80	7137	3163	4947	4147	842	669	459	351	318	392	235	169	118	134	95	61	48	47	128	36	27	24	18	15	9	8	36	11	4	6	7	9	4	6	2	7	1	1	0	1	0	2	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1
0.03	south27_active	80	1703	732	4295	3734	254	299	112	74	162	307	134	69	33	87	45	23	8	33	116	27	7	14	9	6	1	2	32	9	1	2	6	7	1	4	0	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1
0.03	south28_all	80	7153	3183	4891	4177	823	643	460	355	315	420	232	151	117	131	98	65	47	63	98	23	26	25	20	16	8	8	17	13	3	4	9	10	4	5	4	11	0	1	0	1	0	3	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	1
0.03	south28_active	80	1709	737	4234	3771	248	271	113	83	142	334	133	64	32	90	43	21	10	44	89	15	6	13	4	3	1	1	13	10	2	2	9	8	1	4	1	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1
0.03	south29_all	80	7318	3224	5190	4192	810	632	451	363	344	431	221	127	113	131	91	60	51	69	96	16	25	30	23	22	12	5	11	17	2	1	20	6	5	6	5	12	0	0	1	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	1769	683	4564	3792	268	273	122	87	169	338	116	55	35	97	48	26	11	50	85	8	6	16	7	5	2	0	9	15	2	0	19	3	2	5	1	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_all	80	7536	3264	5405	4447	839	650	438	353	353	440	213	127	122	123	93	61	50	68	93	17	18	23	21	20	12	7	20	25	3	2	22	7	4	6	4	9	7	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1850	695	4785	4029	274	268	120	84	186	333	119	54	44	93	54	27	9	54	83	9	4	13	7	3	1	1	18	23	2	1	21	4	2	6	1	8	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7334	3196	5337	4608	825	699	446	402	345	441	244	149	135	116	104	61	48	55	108	48	20	24	13	15	11	10	36	15	5	6	28	9	3	4	0	15	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south31_active	80	1727	728	4680	4213	266	322	110	77	177	350	160	50	46	66	66	28	9	38	94	27	3	19	5	4	3	6	36	14	1	3	27	7	0	3	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south32_all	80	7289	3200	5179	4579	835	715	448	406	332	408	240	135	137	104	106	56	51	67	110	43	16	17	18	16	12	9	35	18	4	5	8	7	0	2	0	14	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south32_active	80	1788	729	4544	4178	273	328	105	85	165	319	155	46	45	52	67	23	6	49	99	26	5	13	9	7	2	5	34	17	1	1	8	6	0	1	0	13	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south33_all	80	7309	3206	5127	4624	828	687	452	405	344	401	229	142	131	95	116	51	60	70	84	48	16	17	18	15	16	11	18	20	4	7	13	4	1	1	1	12	4	1	1	0	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	1810	726	4457	4244	252	326	115	90	177	321	151	54	42	55	68	21	11	53	79	31	5	14	9	6	3	3	17	17	1	2	13	3	0	0	0	12	3	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	7267	3196	5160	4558	854	694	465	386	318	398	217	124	114	98	104	56	56	87	92	44	21	19	23	13	15	13	21	23	4	8	8	5	1	2	1	5	9	1	1	2	3	1	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1775	740	4483	4165	272	318	119	97	178	321	139	49	30	61	58	22	11	66	85	33	6	17	11	5	3	2	19	19	1	2	8	4	0	1	0	5	8	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7386	3239	5110	4571	873	698	454	372	343	443	219	138	110	105	94	58	47	85	99	42	30	21	22	13	20	16	22	25	4	7	7	5	3	3	3	6	9	1	1	2	3	1	0	2	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1750	750	4452	4154	279	307	110	93	192	366	148	59	27	74	57	23	13	60	90	29	8	15	12	5	3	2	19	20	2	1	7	3	0	2	1	6	8	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7385	3266	5195	4547	882	710	459	350	366	433	214	140	111	105	78	66	55	85	113	39	26	23	22	15	15	17	17	31	2	4	7	4	3	4	2	6	8	1	1	2	3	1	0	3	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1786	771	4555	4136	289	310	110	83	208	349	138	60	36	77	52	22	13	61	100	27	7	17	13	5	4	4	12	27	1	0	7	3	0	3	1	6	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7355	3206	5254	4435	887	728	458	340	361	460	234	136	116	119	86	62	58	74	134	37	30	24	16	19	15	9	28	29	4	1	5	3	3	4	3	6	3	1	0	1	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1817	734	4637	4027	289	320	113	73	202	371	151	59	40	84	55	24	13	59	119	22	8	14	9	5	2	3	24	26	2	0	5	2	0	4	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7337	3214	5325	4389	858	724	474	342	339	445	233	136	122	122	87	60	61	80	136	43	21	26	17	16	11	8	40	30	5	1	12	1	2	7	3	2	2	2	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	1822	721	4678	3999	250	322	120	71	180	349	131	58	42	81	52	23	14	65	121	23	8	20	10	5	2	3	34	27	4	0	12	0	0	7	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7471	3193	5438	4684	840	722	458	349	311	496	233	131	121	120	82	61	57	76	129	44	23	29	13	13	9	11	39	13	5	1	18	0	3	8	2	11	2	1	2	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	1857	719	4775	4282	239	347	122	75	168	395	132	56	38	79	47	23	11	59	115	25	6	22	5	4	0	6	36	13	4	0	17	0	0	8	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	7505	3240	5555	4779	857	709	441	354	303	464	232	123	123	137	79	59	56	75	135	46	18	29	12	7	8	13	28	15	7	3	20	3	2	8	1	11	5	1	2	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	1834	740	4904	4349	254	345	116	77	161	372	122	53	37	89	43	20	12	57	126	26	5	21	4	2	2	5	24	12	3	1	19	2	0	7	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
