label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58
0.03	south24_all	80	5971	4785	1368	1548	654	465	358	572	563	339	286	135	130	85	75	137	36	30	33	25	15	17	11	13	14	8	13	8	3	6	1	0	2	1	4	0	2	2	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	2852	2917	631	951	311	208	173	387	351	203	191	70	86	44	39	95	20	10	19	9	5	10	6	6	5	4	9	6	2	5	0	0	2	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	5909	4662	1323	1507	651	472	354	531	578	306	276	136	117	79	71	105	37	25	33	26	19	18	12	14	12	3	18	10	2	8	2	0	3	1	4	0	2	3	1	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2816	2837	599	898	300	203	184	348	369	179	178	78	73	42	38	70	23	9	15	7	9	10	10	4	4	1	4	7	2	6	1	0	3	1	2	0	1	2	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5779	4570	1330	1509	639	470	402	549	575	291	282	131	124	79	68	100	44	21	30	19	23	16	14	16	12	4	15	7	4	5	4	1	3	1	1	0	0	2	1	1	4	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2782	2829	630	882	295	203	223	345	333	172	171	79	74	45	38	62	26	9	17	5	11	11	11	8	5	2	4	3	3	3	1	1	3	1	1	0	0	1	0	1	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5718	4610	1311	1582	627	474	410	540	568	291	251	141	118	79	68	86	43	25	29	21	20	16	17	17	12	6	15	7	4	7	4	1	4	1	1	2	1	2	1	2	4	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2763	2922	613	899	282	202	223	332	333	168	155	79	64	41	34	52	24	13	15	7	10	11	12	8	7	2	1	4	3	5	2	1	3	0	1	2	1	1	0	2	3	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5745	4622	1332	1557	621	448	383	578	506	310	239	126	129	69	66	90	36	23	28	15	20	17	19	16	9	10	17	7	7	5	4	1	5	1	1	2	2	2	2	1	2	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2752	2913	616	914	290	203	209	365	308	190	134	67	67	39	27	53	19	15	18	9	9	13	12	10	6	3	6	2	5	3	2	1	3	0	1	2	2	1	1	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5851	4957	1391	1615	639	454	369	651	517	356	224	119	137	75	78	94	39	25	29	19	19	16	17	16	15	8	13	8	5	3	3	1	5	1	1	2	2	1	2	2	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2863	3136	640	932	311	210	190	432	343	216	126	61	72	44	35	46	18	17	16	11	9	12	9	9	10	2	7	3	4	2	1	1	2	0	1	2	2	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6045	5221	1386	1695	649	480	330	692	566	384	227	118	150	98	100	110	43	25	24	22	19	14	18	15	21	6	15	7	5	14	2	1	2	1	1	1	3	0	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2998	3360	632	991	333	235	173	454	407	244	120	54	70	56	53	65	24	17	10	10	10	8	9	9	13	1	8	4	4	13	1	1	0	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	6239	5397	1441	1803	619	479	401	693	664	412	293	169	214	103	85	137	71	27	19	24	13	21	20	11	12	9	12	6	7	6	3	3	3	9	3	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0
0.03	south31_active	80	3151	3442	646	1139	315	224	179	424	442	239	177	97	142	53	42	78	33	11	7	10	8	12	9	4	7	2	4	2	5	4	0	2	1	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south32_all	80	6278	5560	1450	1791	650	456	405	698	685	439	313	177	189	87	82	159	79	27	20	26	13	25	15	11	11	7	15	6	7	9	3	1	4	8	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3129	3547	654	1130	331	212	191	459	459	251	194	97	125	50	37	91	40	13	6	14	5	10	7	5	6	3	8	4	6	7	1	1	0	4	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6310	5549	1452	1812	690	460	405	672	677	425	305	177	179	81	92	146	69	26	22	30	12	26	16	15	7	7	17	3	5	5	2	0	4	9	3	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3169	3515	656	1145	339	207	198	468	464	234	191	98	115	47	50	86	36	12	9	14	4	10	7	7	4	4	8	3	4	4	1	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6222	5402	1416	1794	694	455	403	645	687	444	305	165	189	83	79	147	70	25	25	30	9	23	15	16	6	9	22	5	5	5	1	0	5	5	3	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3172	3427	643	1109	335	203	199	421	479	252	191	90	122	48	45	88	40	12	12	13	1	10	9	11	2	5	9	4	2	4	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6065	5047	1365	1713	707	450	401	648	614	410	298	148	171	88	83	135	69	30	24	22	11	15	14	17	8	11	15	5	4	7	3	2	3	7	3	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	3072	3179	620	1030	318	195	209	418	411	242	187	83	106	43	47	71	41	13	12	6	4	5	9	12	2	7	7	3	1	4	1	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5902	4768	1329	1645	682	418	397	634	572	364	270	155	187	80	76	145	57	33	20	24	15	18	9	13	10	13	14	8	7	11	3	3	7	5	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	2952	2987	619	965	310	188	197	393	373	222	183	88	114	34	37	81	33	20	13	11	6	4	6	9	1	8	6	4	2	9	0	2	6	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5763	4667	1339	1506	653	437	369	657	532	357	253	153	168	76	72	114	52	36	21	17	23	26	8	9	13	13	12	9	7	13	5	3	8	4	1	2	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	2839	2909	625	856	301	204	189	396	342	232	162	88	113	35	38	63	27	21	11	8	8	7	4	5	5	7	9	5	2	11	2	2	6	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5795	4832	1341	1562	666	450	389	635	528	365	264	163	151	73	68	116	48	35	32	17	28	23	8	9	13	13	15	8	8	13	5	1	9	0	2	1	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	2854	2981	615	911	320	212	194	390	347	234	164	94	104	37	34	76	25	20	15	11	9	7	5	3	8	5	9	4	3	11	3	1	7	0	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5999	4981	1365	1602	710	465	398	624	558	372	283	162	177	89	71	133	49	42	33	17	23	21	10	19	20	12	16	6	7	16	5	0	5	1	3	2	3	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south39_active	80	2975	3118	622	965	337	207	200	390	368	243	172	96	127	51	36	97	25	19	16	11	7	12	7	9	12	2	10	4	3	15	3	0	3	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	6042	5262	1397	1706	717	466	413	695	586	368	324	154	185	92	60	132	53	45	33	18	22	21	9	20	20	7	12	2	5	15	3	3	6	1	3	1	2	0	0	0	2	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0
0.03	south40_active	80	3037	3274	628	1052	325	204	209	449	392	232	211	88	127	54	25	103	32	20	18	10	8	12	6	9	12	2	8	1	3	14	2	3	4	1	3	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
