label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north6_all	80	5755	2289	1118	1167	539	340	680	536	389	154	254	127	79	171	75	42	42	51	39	47	89	49	17	10	9	24	12	18	12	5	10	12	8	12	6	2	0	5	4	3	4	4	2	1	3	1	2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	0	0	1	1	1	0	0	0
0.03	north6_active	80	3555	1354	597	747	306	166	407	327	264	75	145	71	33	115	40	17	23	28	14	27	63	31	13	6	5	18	8	12	3	1	7	9	7	10	3	2	0	2	1	3	2	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	0	0	1	1	1	0	0	0
0.03	north7_all	80	5708	2345	1131	1196	552	345	738	547	366	148	246	127	82	176	60	45	40	42	32	38	81	44	29	19	8	27	10	19	7	7	11	23	9	6	7	3	2	3	4	2	3	4	1	2	4	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0
0.03	north7_active	80	3457	1388	624	749	305	172	426	326	235	71	145	60	34	115	28	18	22	24	14	21	59	23	14	12	5	23	6	12	3	2	8	19	6	4	4	1	1	2	1	2	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0
0.03	north8_all	80	5634	2302	1154	1207	533	349	722	506	380	145	242	136	80	207	54	53	40	34	21	44	73	33	25	16	8	27	8	15	5	5	10	24	7	7	6	2	2	6	3	3	3	3	2	3	5	1	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0
0.03	north8_active	80	3401	1351	636	774	292	171	439	276	242	66	156	80	33	137	26	22	19	21	11	26	59	16	7	10	4	20	4	7	3	2	7	16	4	4	4	0	1	5	0	2	2	3	1	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0
0.03	north9_all	80	5613	2301	1131	1160	551	358	744	544	381	134	235	150	67	213	52	48	41	29	20	51	64	36	33	20	7	29	10	12	6	5	6	30	5	7	4	3	4	5	1	3	0	1	2	2	4	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north9_active	80	3413	1340	643	744	295	171	470	329	237	62	162	96	30	132	30	24	24	14	9	28	46	20	12	12	4	20	5	7	3	3	5	20	3	3	3	0	2	5	0	2	0	1	1	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north10_all	80	5625	2311	1189	1125	534	352	697	524	413	133	203	181	73	220	51	45	47	31	26	59	67	30	30	17	11	24	12	14	12	6	11	20	5	8	3	3	4	6	1	2	1	1	2	1	1	0	0	1	1	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3406	1334	654	705	282	173	446	324	256	59	134	123	32	140	30	25	29	12	14	36	47	18	12	9	5	16	5	6	8	2	10	8	2	5	2	0	2	6	0	1	0	1	2	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5642	2196	1134	1095	498	328	624	486	393	141	254	151	62	214	52	38	39	30	28	36	35	26	27	22	13	18	11	8	9	5	12	12	6	9	11	0	4	3	1	1	0	5	1	0	2	0	0	2	1	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north11_active	80	3401	1327	635	636	262	154	395	314	260	68	168	101	25	153	31	14	23	15	13	16	21	14	18	14	7	7	7	5	7	4	11	7	3	6	4	0	2	0	0	1	0	4	1	0	2	0	0	1	1	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	5855	2289	1062	1117	525	338	626	488	424	141	234	160	58	201	57	38	43	30	29	29	36	24	26	25	10	24	9	7	7	6	11	20	5	12	11	0	7	5	3	1	0	2	2	0	1	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	3535	1386	604	649	294	154	395	331	273	64	149	105	27	138	28	18	19	16	11	18	20	13	19	15	5	12	6	3	4	5	9	13	3	9	3	0	4	3	2	1	0	2	1	0	1	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_all	80	5759	2319	1133	1153	527	318	627	509	425	125	228	144	58	209	58	37	43	31	27	23	49	29	25	24	15	25	12	6	6	2	8	20	8	11	10	1	5	10	4	0	0	4	3	0	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3505	1405	622	714	299	143	399	347	264	54	147	90	28	121	31	16	17	15	9	12	25	18	20	13	7	13	8	2	4	2	5	14	5	8	3	0	4	7	3	0	0	4	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5787	2264	1100	1167	540	326	623	513	442	123	235	142	64	230	58	39	46	26	28	28	61	24	26	20	16	24	13	5	13	3	6	19	12	6	6	1	5	10	4	0	0	6	2	2	2	1	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	3507	1319	599	752	303	147	390	335	273	52	159	79	28	131	31	20	19	13	10	16	33	17	19	10	6	18	8	1	7	1	3	15	6	5	3	0	4	7	3	0	0	5	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5766	2250	1203	1137	535	317	647	491	403	131	242	131	75	217	59	42	52	28	27	38	65	29	24	20	17	22	7	7	20	3	7	12	17	10	6	1	6	6	3	0	0	6	3	2	4	2	0	2	0	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	3465	1311	646	723	287	149	423	309	250	59	162	69	36	122	36	23	29	13	11	22	38	18	17	10	4	17	4	3	8	0	5	5	11	7	2	0	4	4	2	0	0	5	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5808	2245	1195	1151	520	318	655	497	406	139	200	122	67	227	65	39	56	40	24	42	50	34	26	18	13	17	4	9	20	5	4	9	18	8	7	1	6	7	1	1	0	5	2	2	4	2	0	1	0	0	2	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	3493	1291	659	736	271	164	430	325	257	66	131	65	32	152	40	21	30	24	9	25	34	24	16	9	2	13	2	4	8	2	3	6	13	6	4	0	5	3	0	1	0	3	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5833	2221	1243	1166	548	313	670	481	404	140	218	136	64	215	67	45	55	32	23	52	37	36	26	20	14	24	6	10	18	4	9	24	10	8	7	2	5	9	2	1	0	3	2	0	3	2	0	1	0	0	1	0	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	3523	1283	662	740	295	165	442	322	258	78	138	82	35	144	38	23	27	20	9	33	26	26	13	9	3	11	4	6	7	2	7	18	8	6	2	1	4	4	2	1	0	2	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5874	2294	1238	1126	563	300	701	475	420	133	214	133	61	254	74	43	57	35	16	58	50	42	29	15	13	21	6	10	11	3	10	26	6	13	7	2	5	11	4	3	0	7	0	0	2	1	0	1	0	1	0	0	2	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3545	1339	639	712	326	163	449	325	268	73	138	78	32	170	37	24	33	20	5	34	28	30	15	5	4	7	4	7	3	2	8	21	3	11	4	1	3	4	3	2	0	5	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5904	2384	1167	1090	559	275	716	470	406	139	224	154	65	243	67	51	57	21	19	55	57	49	30	19	11	24	8	11	10	3	17	29	4	10	7	2	3	10	4	2	0	7	0	0	1	3	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3620	1392	588	661	319	143	464	318	262	75	152	84	33	159	30	26	30	9	9	30	30	37	16	11	4	9	3	6	2	2	13	23	2	8	3	1	2	3	3	1	0	5	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5871	2444	1159	1103	575	290	733	481	421	132	239	161	63	236	71	38	65	30	25	53	54	53	30	20	8	22	9	11	9	6	14	23	3	14	8	1	8	4	5	3	0	6	0	0	0	3	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3604	1446	608	673	335	157	461	341	273	68	168	90	33	159	32	17	35	12	11	24	27	34	15	14	3	8	3	6	2	3	10	18	1	11	4	1	3	2	4	2	0	5	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3041	1297	1220	1298	372	302	324	326	172	239	117	94	70	154	40	45	57	37	27	38	31	20	14	14	12	8	12	11	17	5	3	4	5	4	12	5	0	0	4	5	0	3	0	4	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1458	602	684	853	165	145	185	190	74	163	62	52	30	104	20	20	22	20	15	19	19	11	5	9	8	3	6	3	11	2	2	2	3	3	10	5	0	0	2	3	0	2	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2992	1354	1264	1306	384	290	345	312	157	258	106	80	73	168	41	44	59	48	28	32	31	19	20	18	14	7	10	13	22	6	1	7	4	5	11	4	0	2	4	3	1	2	1	5	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south22_active	80	1416	633	707	872	176	131	194	187	77	167	55	43	32	130	21	22	22	33	12	18	19	12	8	9	8	2	5	5	16	3	0	4	2	4	5	3	0	2	2	2	1	1	1	4	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_all	80	3025	1351	1295	1369	387	278	362	297	162	246	94	101	61	175	45	43	52	51	23	25	25	20	15	21	13	7	10	16	22	3	4	7	4	2	15	4	0	5	4	2	1	2	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1
0.03	south23_active	80	1455	618	740	902	187	123	215	178	82	170	47	54	30	141	23	21	19	40	10	12	14	14	5	9	6	5	3	6	13	2	2	4	1	1	6	3	0	3	2	2	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south24_all	80	3118	1362	1319	1389	390	287	367	305	162	256	100	110	66	195	45	40	49	57	36	29	23	24	23	23	10	10	11	19	29	5	6	12	3	4	16	4	0	5	2	1	1	1	1	1	1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	1
0.03	south24_active	80	1520	621	763	922	187	141	224	174	82	174	44	57	34	153	16	21	24	39	21	18	13	16	12	10	2	6	4	9	19	4	2	8	1	4	9	2	0	3	0	1	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0.03	south25_all	80	3315	1322	1310	1532	378	318	398	327	169	288	109	117	62	175	47	43	57	55	32	37	22	23	23	27	8	13	12	13	28	4	9	9	2	4	12	3	1	4	3	0	0	2	1	2	1	2	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1
0.03	south25_active	80	1649	599	782	978	172	158	252	191	80	213	46	57	32	127	17	25	29	33	19	28	13	11	13	17	3	9	5	6	19	3	3	7	1	4	8	2	0	2	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south26_all	80	3332	1302	1319	1556	362	336	399	345	180	304	126	118	63	179	41	42	56	56	33	39	23	25	20	24	16	14	10	13	29	3	14	10	3	5	10	5	1	2	4	1	1	2	1	1	1	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	1669	571	779	1004	172	163	235	205	86	216	51	62	30	118	16	22	31	32	19	27	11	10	16	16	8	8	4	5	18	2	3	8	2	5	9	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_all	80	3327	1316	1394	1582	348	326	393	356	180	351	109	114	68	205	49	39	52	71	27	52	24	26	18	23	18	11	8	8	24	7	15	4	8	3	10	9	1	3	3	1	1	2	1	1	1	3	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south27_active	80	1682	569	853	1021	146	160	236	211	90	240	44	51	33	126	24	19	24	44	9	40	7	7	15	16	9	7	1	4	14	4	4	3	6	3	9	6	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_all	80	3266	1314	1434	1597	345	315	395	345	196	323	97	110	70	212	51	36	57	69	30	52	22	21	14	21	14	16	7	5	13	4	11	4	12	4	7	8	0	4	3	2	2	0	1	0	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	1653	560	894	1061	149	151	233	202	99	193	42	56	36	125	25	15	23	45	13	34	8	8	7	13	7	9	3	1	4	2	5	4	8	2	5	5	0	2	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3239	1312	1426	1609	360	290	375	362	187	323	96	95	75	216	53	33	59	66	33	48	29	20	18	20	17	16	8	7	38	6	9	6	12	4	11	8	1	4	0	1	3	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	1634	558	884	1045	147	143	227	224	89	194	49	45	40	134	24	13	22	44	18	32	11	6	6	13	7	7	3	2	28	3	3	6	8	1	9	8	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3211	1312	1438	1624	355	306	378	405	183	339	107	94	76	171	50	37	58	55	31	49	27	16	19	34	10	12	14	10	36	3	5	8	9	5	7	5	2	2	0	1	2	2	0	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	1602	588	879	1067	145	151	228	252	87	199	60	45	39	104	22	20	25	35	20	24	9	6	7	24	4	5	8	5	28	2	2	6	3	0	6	5	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3103	1390	1269	1418	413	368	369	335	164	256	118	97	96	166	56	55	40	64	44	23	27	18	17	25	8	10	8	10	26	5	9	8	5	6	2	6	0	2	3	2	0	2	0	3	3	0	0	0	0	0	0	1	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1468	621	745	931	197	180	217	198	72	168	69	45	56	112	26	22	24	33	29	15	16	10	13	14	6	4	4	4	18	5	5	3	4	2	1	6	0	1	3	2	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3220	1361	1263	1505	420	329	400	353	163	265	115	102	86	191	53	46	40	71	35	34	26	17	19	30	10	10	7	7	41	2	7	7	5	6	8	5	0	1	2	4	1	2	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1573	610	748	1001	192	151	246	207	72	176	65	45	42	131	24	17	19	43	20	25	17	7	13	18	7	4	2	5	22	2	5	2	4	3	7	5	0	1	2	2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3322	1340	1333	1683	411	313	411	353	176	299	108	100	89	201	40	35	44	64	34	38	25	18	19	23	14	7	5	7	44	5	7	7	7	4	9	13	0	3	2	2	2	2	1	3	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1635	624	771	1137	193	143	241	216	93	200	62	43	46	131	20	17	25	37	18	28	17	7	10	11	8	2	2	5	23	3	4	2	5	3	8	11	0	2	2	0	2	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3362	1301	1268	1692	410	298	426	385	171	314	106	99	91	175	40	27	50	55	33	56	25	20	19	27	16	8	4	6	30	5	5	5	7	3	13	9	1	2	1	3	2	2	1	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1652	593	720	1149	184	139	242	240	94	206	64	45	49	119	19	11	28	29	16	37	19	6	8	12	8	6	1	5	15	3	2	2	3	2	11	7	0	1	1	0	2	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3348	1325	1392	1682	379	305	395	383	184	329	100	92	88	169	33	26	44	53	40	58	24	24	15	26	17	11	3	10	21	8	8	5	9	2	14	9	4	2	5	1	1	2	1	2	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1610	590	805	1154	167	151	233	238	104	223	52	49	51	112	16	8	26	24	16	34	17	7	5	14	6	9	2	6	14	3	5	3	4	1	12	6	1	1	5	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3325	1358	1402	1643	386	309	389	411	182	335	103	100	93	151	39	32	39	54	39	55	28	20	14	30	19	20	2	11	22	7	7	7	8	1	15	10	4	1	4	1	1	1	0	2	0	0	0	1	0	2	0	1	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1599	595	807	1134	172	143	221	250	99	219	54	60	53	95	17	12	19	25	13	31	17	8	6	14	7	11	2	5	19	3	5	5	4	1	13	7	1	1	4	0	1	1	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3281	1325	1433	1667	405	296	381	420	200	311	103	106	93	176	35	34	43	60	36	53	22	16	14	30	16	20	3	11	27	6	8	6	4	2	17	5	5	1	4	0	0	0	1	2	0	0	0	2	0	3	0	1	0	0	1	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1586	593	835	1152	180	140	223	252	106	210	54	63	53	115	18	13	22	33	15	24	10	6	5	19	7	10	2	4	18	1	4	4	1	1	14	3	1	0	4	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3231	1348	1395	1636	420	295	391	423	200	309	108	105	94	175	43	44	38	64	25	58	25	11	15	27	12	24	4	9	26	5	6	6	7	2	17	5	3	2	0	4	0	2	1	6	0	1	0	2	0	3	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1572	631	805	1106	185	144	215	274	106	205	55	59	52	114	22	21	23	36	12	28	13	6	8	18	6	10	2	2	15	1	4	3	3	0	12	4	0	0	0	4	0	2	0	6	0	0	0	1	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3210	1312	1422	1619	411	311	413	397	193	295	114	99	96	181	39	50	46	63	22	59	25	11	17	20	13	18	6	7	23	5	7	6	7	5	10	6	2	3	1	4	1	2	1	6	1	1	0	2	0	2	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1575	621	855	1056	182	161	214	255	101	191	59	51	49	117	17	23	26	39	12	33	14	5	8	13	4	6	4	2	14	1	4	3	4	2	4	4	0	0	1	4	1	2	0	6	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3268	1280	1377	1581	399	326	399	363	184	295	110	99	90	175	41	49	51	72	25	57	18	13	24	24	15	12	14	7	16	3	7	6	8	5	10	5	2	6	2	5	2	2	0	6	1	1	0	0	0	1	1	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1560	582	814	1008	174	173	215	230	100	179	59	47	52	118	14	21	28	43	13	34	10	4	11	17	6	5	9	3	8	1	5	3	4	2	5	2	0	3	2	5	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
