label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north10_all	80	3774	1725	1814	733	609	331	627	476	149	122	59	199	61	105	24	29	11	26	8	11	7	18	8	2	3	4	4	1	1	1	1	3	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	1670	803	1150	365	347	177	441	318	87	64	26	105	36	59	6	10	5	19	4	7	2	9	4	0	0	4	3	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3860	1619	1595	702	523	323	481	382	147	107	60	167	47	56	28	19	18	26	8	16	10	17	8	3	3	2	1	0	2	1	6	1	2	3	2	1	1	5	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	1710	766	908	368	279	179	282	241	76	47	37	100	24	26	8	11	5	19	4	4	5	12	4	0	2	1	1	0	0	1	4	0	1	1	2	1	0	5	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	3866	1665	1555	678	496	307	442	383	148	107	56	153	50	60	28	22	16	26	12	14	8	12	6	5	2	3	1	2	2	1	6	1	1	6	3	0	1	5	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1756	772	902	369	252	146	264	241	83	46	26	98	27	36	10	11	7	19	8	3	3	9	2	2	1	2	1	0	0	1	4	0	0	3	3	0	0	5	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3770	1689	1625	675	492	312	444	380	136	101	58	126	64	68	22	19	10	22	12	16	8	18	3	4	3	4	0	3	1	1	4	1	2	6	3	0	2	2	0	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	1732	753	967	351	264	146	271	236	72	46	23	84	40	44	7	10	5	14	9	3	2	14	1	2	1	3	0	0	0	0	2	0	1	3	3	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3721	1685	1582	666	500	296	431	375	125	81	63	110	77	70	23	24	17	12	10	14	6	20	3	2	4	2	0	5	1	1	2	0	2	3	1	0	1	2	0	0	0	0	0	1	0	1	0	0
0.03	north14_active	80	1724	749	947	340	262	132	277	245	75	44	26	64	54	41	10	14	9	7	7	4	1	13	2	2	1	2	0	1	0	0	1	0	1	2	1	0	1	2	0	0	0	0	0	1	0	0	0	0
0.03	north15_all	80	3720	1645	1561	668	500	285	437	332	131	94	63	125	79	64	17	22	22	12	6	14	8	17	4	2	3	3	1	4	0	1	1	0	2	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0
0.03	north15_active	80	1721	736	907	335	259	152	286	212	69	50	23	66	57	36	9	16	9	8	3	3	4	11	4	1	0	3	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0
0.03	north16_all	80	3742	1620	1502	657	519	296	405	319	126	107	60	128	75	59	16	30	28	16	6	14	8	13	6	1	2	4	1	4	0	3	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
0.03	north16_active	80	1699	755	858	321	257	160	272	207	70	56	25	77	49	29	12	19	11	10	2	3	5	8	4	0	0	4	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north17_all	80	3775	1602	1494	640	499	306	446	331	117	117	53	119	65	67	22	31	26	18	7	18	7	9	5	2	1	4	1	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north17_active	80	1705	736	848	311	246	158	302	208	58	62	19	80	35	36	14	17	10	12	3	6	6	6	3	0	0	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_all	80	3772	1588	1545	663	533	311	468	369	117	98	55	164	52	59	16	37	26	18	11	15	10	15	4	1	0	5	2	3	3	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	1703	716	905	329	268	152	320	244	59	52	21	130	24	37	8	21	9	10	5	5	6	9	1	0	0	3	0	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	3797	1594	1562	666	506	313	508	390	117	90	59	166	45	70	24	38	19	22	11	15	14	13	6	1	1	4	2	3	3	0	3	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	1735	717	919	313	279	148	353	257	57	48	23	121	16	43	14	24	6	12	3	6	7	9	4	0	0	1	0	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	3722	1629	1650	689	533	302	536	455	136	86	62	207	55	75	24	31	16	19	13	13	11	17	4	0	2	4	3	3	4	0	2	5	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	1683	761	977	346	289	151	363	302	73	49	25	132	25	50	13	18	4	11	6	6	4	8	3	0	0	1	0	2	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_all	80	4523	2049	3319	717	415	360	486	570	138	131	104	52	91	32	20	61	48	26	14	20	3	21	11	4	3	1	6	3	5	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	2259	1135	2198	371	222	186	299	405	65	83	54	22	56	18	4	37	32	12	5	18	0	10	6	2	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4423	2020	3196	703	383	357	472	498	128	129	91	55	80	36	23	81	33	18	18	21	3	19	9	3	4	1	6	3	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2183	1117	2105	370	193	173	302	328	61	77	50	22	54	20	6	56	24	10	5	19	1	8	4	3	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4365	1971	2905	667	413	349	452	478	120	111	81	52	78	40	27	67	26	26	18	12	3	19	11	2	4	0	3	2	5	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2176	1063	1906	346	203	176	282	308	54	68	42	18	51	20	9	51	13	18	5	9	1	10	6	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4259	1992	2860	700	404	359	410	421	112	110	95	53	87	39	27	65	25	24	14	14	5	16	8	2	3	0	3	1	6	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2127	1062	1915	351	193	184	258	273	53	63	49	22	56	19	12	51	13	19	5	9	1	13	4	1	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4256	2014	2630	646	419	352	402	414	109	110	90	61	103	37	28	45	29	27	10	20	9	14	8	4	3	1	3	1	6	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	2128	1056	1776	308	196	187	233	278	53	64	42	22	61	16	14	30	16	20	4	15	4	11	3	3	0	1	3	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4221	1994	2536	641	412	331	368	433	107	100	102	61	98	42	30	32	35	27	7	20	9	11	4	3	6	1	4	1	7	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	2086	1018	1693	315	178	168	211	279	46	57	47	22	52	19	17	19	21	19	4	13	5	8	1	3	3	1	4	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4179	1996	2524	617	396	320	384	458	112	103	99	56	95	39	29	53	32	27	7	19	14	13	2	4	6	2	3	0	7	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	2071	1030	1642	307	169	166	226	300	52	56	43	17	53	18	15	36	21	20	5	12	7	12	1	3	3	1	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4208	2034	2775	659	417	343	395	452	109	100	98	55	87	33	33	47	39	25	10	22	7	8	2	5	4	2	4	0	9	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2123	1077	1791	335	192	170	243	298	51	56	47	26	49	18	18	32	24	17	5	13	3	7	1	3	3	1	3	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4261	2136	3146	699	446	375	448	522	130	119	96	61	93	29	26	57	34	26	12	27	7	9	4	6	2	2	1	0	6	1	2	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south29_active	80	2205	1118	2073	373	210	193	299	368	66	61	43	31	57	13	15	39	24	19	6	19	4	7	2	3	2	1	0	0	6	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	4336	2260	3534	751	474	404	462	586	135	118	93	65	98	34	22	54	47	19	13	40	5	10	7	5	1	1	2	0	4	1	1	2	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0
0.03	south30_active	80	2222	1196	2363	397	227	208	310	414	67	68	52	31	60	16	9	37	33	11	5	25	1	7	4	3	0	1	0	0	4	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	4351	2126	2987	725	440	343	387	546	116	135	85	49	89	42	30	47	49	15	14	19	6	11	9	4	4	1	4	4	1	1	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2212	1134	2002	357	220	168	231	391	54	79	52	27	67	15	12	26	41	8	9	11	4	5	7	0	1	1	3	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4216	2073	2789	667	427	343	369	511	125	128	88	55	90	34	29	60	51	14	17	18	5	15	5	4	5	1	4	3	1	1	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2105	1073	1898	327	215	170	208	366	54	75	46	25	67	15	14	33	38	6	10	11	3	8	5	0	2	1	4	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4165	1974	2654	610	427	345	369	425	131	116	91	62	88	30	28	61	36	16	13	20	9	12	4	6	4	2	4	2	1	2	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2019	981	1783	311	209	169	214	309	62	65	49	27	58	15	16	34	24	7	6	13	7	7	3	2	1	1	4	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4116	2016	2643	619	412	321	401	387	128	104	96	57	77	24	25	61	36	24	13	15	9	16	6	7	5	3	2	0	1	2	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south34_active	80	1989	996	1757	315	195	151	230	275	53	57	45	24	50	12	14	37	22	12	6	9	5	10	3	2	1	2	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4147	1944	2568	624	388	311	386	353	123	90	91	49	67	29	22	55	37	20	10	18	9	13	7	6	5	4	1	2	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0
0.03	south35_active	80	1961	978	1688	312	177	151	216	228	48	42	44	22	40	11	8	35	25	13	6	8	5	10	4	3	1	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	4083	1912	2288	625	367	325	371	332	112	94	77	52	57	28	27	51	32	25	10	12	5	10	4	5	2	3	4	2	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0
0.03	south36_active	80	1906	959	1496	315	165	166	208	215	45	55	36	24	31	12	8	33	21	19	4	2	2	6	2	2	0	3	4	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	4050	1857	2184	611	354	346	392	351	100	117	78	54	62	36	29	53	31	22	12	12	7	12	4	3	3	3	3	4	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0
0.03	south37_active	80	1906	932	1422	306	160	189	223	227	38	76	40	25	38	15	9	36	21	18	4	2	2	9	3	2	1	2	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	4111	2005	2486	616	366	365	428	454	114	128	87	57	78	39	24	55	31	23	12	14	9	8	5	3	1	2	3	4	2	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	1988	1022	1631	319	172	194	281	268	48	83	44	30	52	20	6	40	23	19	4	8	4	6	3	3	1	1	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	4276	2085	2923	673	397	372	462	534	111	137	104	66	87	39	25	62	36	24	8	14	10	5	5	2	1	2	0	4	9	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2138	1116	1921	359	188	192	316	320	44	85	57	35	54	20	9	47	25	20	4	10	4	4	3	2	1	1	0	1	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4504	2203	3441	709	421	375	492	590	125	142	102	81	89	41	26	76	38	24	9	35	10	8	6	2	1	3	3	4	9	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2321	1230	2269	385	215	192	321	338	50	81	54	48	53	20	11	54	26	13	5	30	4	5	3	2	1	2	2	1	7	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
