label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north10_all	80	22486	6498	2859	4573	1349	1203	1642	478	383	713	181	231	126	105	93	64	43	38	40	32	27	14	15	14	8	4	4	15	6	2	15	3	2	1	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_active	80	17748	3929	1067	4018	623	805	1417	117	162	619	63	172	23	28	60	40	18	10	24	9	16	3	9	11	5	0	3	11	4	2	13	1	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_all	80	18078	5809	2736	3718	1282	1107	1301	452	348	527	207	221	127	79	85	70	50	39	34	23	30	13	16	19	13	4	11	12	3	4	3	3	1	0	3	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	12935	3147	883	3059	501	666	1041	126	120	419	66	142	43	28	46	38	15	15	14	5	18	3	13	13	11	1	6	11	1	3	2	0	1	0	3	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	18191	5849	2784	3628	1260	1084	1325	442	343	540	202	221	133	78	94	78	52	37	49	20	24	12	18	20	14	7	10	12	3	8	3	3	1	1	3	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	12974	3213	906	2974	485	649	1095	120	110	439	75	149	38	28	54	44	18	11	21	4	15	2	12	13	11	2	7	11	1	6	3	0	1	1	3	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	18948	6006	2832	3989	1273	1096	1377	448	349	606	205	223	121	80	109	85	50	34	50	22	22	9	15	21	11	5	9	20	4	7	3	3	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3
0.03	north13_active	80	13920	3408	1000	3348	551	657	1164	119	112	507	73	155	31	28	77	50	22	11	21	7	16	1	9	15	7	2	6	18	3	5	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north14_all	80	20360	6102	2866	4336	1267	1143	1478	434	354	654	198	215	114	90	108	83	47	28	44	18	21	12	24	21	8	4	10	21	4	8	2	3	0	2	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3
0.03	north14_active	80	15450	3550	1096	3718	573	711	1266	115	130	573	69	143	25	27	81	47	20	8	18	7	15	0	12	16	3	1	7	19	3	5	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north15_all	80	21768	6148	2835	4779	1274	1208	1467	456	359	700	191	243	115	96	114	66	48	25	42	23	27	11	18	23	11	3	10	18	5	3	11	4	0	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3
0.03	north15_active	80	16998	3655	1136	4137	605	799	1264	115	143	617	69	172	30	30	85	37	24	10	24	10	22	0	9	19	6	1	5	14	3	1	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north16_all	80	22479	6290	2891	4966	1283	1210	1475	485	369	697	191	247	103	109	116	63	45	25	33	25	34	10	14	23	11	2	14	10	2	4	11	5	1	1	2	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3
0.03	north16_active	80	17749	3727	1189	4327	605	815	1271	118	168	612	69	175	21	32	81	36	21	12	18	11	24	1	6	21	7	1	10	7	0	1	10	1	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north17_all	80	22503	6334	2907	4851	1302	1264	1454	491	370	761	185	246	115	106	117	59	53	37	38	30	32	8	12	32	13	3	15	8	2	3	11	5	2	0	2	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	17761	3785	1161	4221	594	848	1246	117	162	673	71	185	27	29	74	34	29	17	24	10	21	1	7	30	10	1	10	5	0	1	10	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	22491	6353	2969	4835	1334	1279	1553	465	362	736	193	225	126	113	124	57	48	52	39	32	22	12	14	27	13	4	13	13	1	3	4	5	2	1	3	1	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	17805	3800	1162	4233	586	864	1339	114	168	646	72	163	21	27	75	33	27	20	26	9	11	2	11	22	8	1	9	11	1	1	3	1	2	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	22305	6426	2994	4893	1339	1252	1583	455	372	766	198	238	146	113	132	68	47	54	37	29	25	16	16	32	12	8	8	13	2	2	1	4	1	1	2	1	0	0	2	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	north19_active	80	17657	3861	1182	4278	612	846	1386	117	156	679	79	155	34	30	84	34	20	18	25	8	12	2	13	27	7	4	5	11	1	1	0	2	1	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	22226	6437	2976	4974	1303	1231	1579	457	360	758	205	233	144	111	125	70	49	58	36	27	19	13	14	18	11	9	6	11	2	2	3	4	0	3	3	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	north20_active	80	17505	3846	1122	4347	600	843	1371	130	154	661	81	154	34	35	81	37	17	17	21	11	12	2	9	14	6	5	4	9	1	0	2	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	14524	9834	2732	1692	1213	883	1211	429	330	231	272	216	176	121	88	98	83	39	24	24	15	14	8	18	10	4	10	5	5	3	2	8	3	2	0	3	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	8533	7971	677	447	342	372	973	118	84	65	175	141	118	81	22	71	59	18	13	13	4	7	1	9	4	1	5	0	3	1	1	7	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	15063	10755	2713	1727	1262	920	1284	462	355	224	262	224	183	159	91	126	86	34	26	32	15	15	13	11	10	7	12	4	10	4	3	9	1	2	0	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	9337	9006	696	454	398	415	1074	134	84	64	161	154	126	114	24	103	66	12	11	19	5	5	2	6	4	3	9	0	7	1	2	9	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	15659	11414	2759	1700	1262	945	1382	469	349	245	262	253	197	159	78	137	102	36	32	32	15	18	14	15	9	8	14	3	16	4	5	8	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	10000	9645	736	455	415	422	1175	145	84	70	169	185	136	118	21	115	83	14	13	17	4	4	3	8	3	4	11	0	14	1	3	8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	15517	11477	2818	1735	1261	891	1313	440	354	247	270	256	186	171	65	125	100	42	34	33	13	21	16	19	6	6	11	3	15	4	5	4	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9842	9729	737	478	420	385	1104	137	91	71	175	190	128	130	20	105	83	14	14	20	5	5	3	14	3	3	9	0	14	1	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	15199	10732	2847	1791	1265	885	1300	436	346	257	274	238	192	163	68	110	90	42	40	36	13	22	15	22	14	5	7	2	16	4	5	3	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9307	8912	766	468	395	369	1080	130	100	80	175	171	137	106	20	90	75	16	20	24	3	7	3	17	8	4	5	0	15	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14658	9601	2798	1786	1227	885	1167	457	336	263	268	250	192	141	71	91	77	43	36	34	13	23	16	21	16	5	4	4	7	2	4	3	0	2	0	4	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8487	7739	706	451	344	364	946	121	94	82	170	174	132	88	22	71	59	16	18	24	3	9	4	14	9	4	2	3	7	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	15415	10515	2821	1809	1232	897	1361	486	365	265	292	268	208	137	68	119	90	39	36	44	15	23	16	20	16	7	5	3	7	2	1	1	2	3	3	4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9521	8678	728	466	378	416	1127	139	101	75	192	192	146	85	17	102	73	16	16	34	2	9	4	13	9	4	2	3	7	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	16002	11709	2790	1863	1241	940	1553	516	362	259	323	259	199	134	80	134	103	37	34	49	23	24	16	20	10	10	6	4	6	2	1	2	2	1	4	6	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	10243	9930	751	490	413	445	1329	150	100	65	227	187	142	90	25	112	84	14	15	31	3	11	5	11	6	6	4	3	6	1	1	1	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_all	80	16117	12197	2782	1790	1236	921	1520	498	354	248	327	285	202	133	81	128	105	40	39	41	22	19	14	16	7	12	6	3	4	1	0	1	2	1	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	10485	10435	781	478	437	442	1297	155	92	63	226	216	150	94	24	105	86	19	18	24	3	10	6	8	5	7	3	2	4	0	0	1	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	15571	11604	2760	1770	1261	884	1411	479	348	243	300	283	179	119	84	111	94	40	40	31	21	23	14	18	8	14	5	2	2	1	0	1	2	2	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	9763	9741	769	472	416	405	1177	149	100	63	212	216	135	78	24	88	75	17	17	13	4	13	6	9	5	8	3	0	2	0	0	1	1	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_all	80	15275	10727	2773	1752	1263	965	1376	458	329	234	271	246	166	124	63	117	77	47	36	30	21	19	11	12	13	7	9	6	9	4	2	2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	9307	8936	722	439	366	423	1134	148	95	65	160	176	121	88	20	88	66	15	15	19	5	9	4	9	10	7	6	1	6	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	15196	10353	2837	1725	1243	930	1393	479	320	234	261	280	195	133	64	108	71	43	33	25	23	13	10	16	10	11	9	6	8	5	3	1	2	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0
0.03	south32_active	80	9138	8513	747	433	360	405	1157	142	94	72	157	195	144	91	18	84	61	16	13	19	6	5	4	10	7	9	6	0	5	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	15853	11599	2826	1693	1257	932	1491	496	318	228	309	304	193	152	70	115	67	50	33	27	22	20	15	19	7	12	5	5	5	6	2	0	2	1	1	3	0	3	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0
0.03	south33_active	80	10005	9753	728	442	402	437	1260	163	87	66	196	222	146	100	20	93	58	21	12	22	9	6	5	12	4	10	3	0	4	1	0	0	2	0	1	2	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	16236	12512	2834	1721	1245	938	1600	486	341	252	306	304	212	156	79	134	93	41	30	32	15	19	19	25	11	6	5	5	6	4	1	0	3	3	2	5	0	3	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	10493	10633	756	447	440	450	1357	160	85	63	200	232	161	102	19	112	81	18	10	25	6	6	9	15	8	4	3	1	4	1	0	0	3	2	1	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	16162	12253	2805	1811	1211	858	1495	452	342	265	298	254	184	145	81	128	86	40	30	30	16	22	15	22	13	6	6	4	7	5	2	1	1	4	2	3	0	4	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10365	10351	757	479	443	393	1251	140	84	63	196	190	124	94	18	103	72	16	10	23	6	10	6	13	11	5	3	1	6	1	0	1	1	2	1	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	15306	10996	2786	1811	1241	849	1400	433	341	271	268	226	183	128	75	123	79	35	26	30	17	16	12	19	13	7	6	6	10	5	3	4	2	5	2	2	0	3	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	9337	9066	749	485	418	382	1161	129	87	70	177	158	122	85	15	98	59	13	10	17	6	10	5	11	11	5	1	3	9	1	0	4	2	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	15218	10781	2804	1799	1229	890	1314	432	336	275	273	238	181	120	74	121	66	37	28	28	18	27	13	10	11	8	8	6	13	6	6	4	2	3	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	9358	8903	732	488	402	402	1090	134	90	79	180	176	125	77	15	90	46	11	10	17	4	19	5	5	11	6	2	3	11	1	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	15699	11811	2755	1777	1237	946	1573	481	325	278	297	290	194	137	78	159	81	39	26	37	21	30	14	7	10	8	11	5	10	6	7	4	2	3	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	10083	9993	740	471	420	430	1362	159	86	84	209	226	147	96	17	132	61	11	8	25	6	21	7	6	9	7	6	3	9	1	3	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	15907	11958	2776	1762	1260	962	1598	498	344	262	305	288	202	138	80	134	89	37	26	29	21	32	13	9	9	6	12	5	12	4	5	3	1	2	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	10186	10165	745	438	414	458	1375	167	95	79	225	234	154	93	19	116	69	12	8	22	8	21	6	8	5	6	5	3	9	2	3	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	15631	11392	2755	1758	1218	905	1515	462	363	243	286	267	172	144	78	119	89	36	26	32	21	26	14	13	10	6	9	5	7	2	3	1	1	1	1	1	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9785	9514	738	423	400	412	1278	145	105	76	200	207	124	93	16	98	73	11	10	21	10	15	5	10	6	5	5	3	4	1	2	1	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
