label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north7_active	80	7987	2585	564	705	1470	969	207	436	135	140	44	248	30	41	91	7	33	60	7	11	29	10	7	5	9	5	9	1	4	2	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_all	80	13163	4890	2217	1602	1924	1388	526	608	315	248	154	303	105	82	136	47	58	81	19	23	50	19	9	7	10	4	18	3	3	2	0	3	1	1	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	8703	2799	509	772	1552	1120	227	452	153	170	41	251	29	40	114	14	40	63	12	10	45	13	4	6	10	3	17	1	3	2	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	13950	5134	2204	1627	2152	1546	521	593	329	275	153	334	109	87	171	54	46	102	18	21	58	19	9	5	9	3	14	3	2	10	3	3	1	3	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_active	80	9554	3091	511	818	1771	1268	239	438	162	189	39	289	30	41	151	17	30	84	7	9	51	15	4	4	9	2	14	1	2	10	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_all	80	14171	5318	2219	1662	2175	1626	504	607	350	278	156	370	98	85	179	62	45	113	32	16	75	26	13	9	11	6	17	2	3	11	3	3	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	9842	3228	546	874	1787	1353	221	449	170	192	39	324	23	35	164	20	33	98	16	4	66	20	6	3	11	2	16	0	3	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	12183	4672	2202	1540	1545	1149	521	584	300	246	173	267	112	81	187	49	44	54	34	20	40	15	8	9	11	9	7	1	2	3	0	2	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_active	80	7197	2376	614	670	1154	845	183	383	132	127	38	201	29	33	154	12	32	39	9	6	33	10	1	3	4	7	4	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	12383	4808	2241	1549	1580	1256	522	587	286	256	181	241	110	87	137	53	41	55	34	17	35	19	9	8	9	12	14	1	3	3	1	2	5	3	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	north12_active	80	7554	2515	626	708	1207	955	195	406	118	140	46	178	28	37	109	15	29	43	9	5	28	14	2	4	4	11	11	0	0	1	0	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	13333	5070	2245	1607	1906	1482	525	635	292	251	158	281	102	86	162	44	42	54	30	15	39	21	9	8	10	10	12	2	4	2	1	1	5	3	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	8779	2916	595	814	1560	1188	202	468	143	154	44	226	22	41	138	13	30	47	12	3	33	14	1	4	4	9	10	0	0	0	0	0	5	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	14087	5290	2246	1674	2165	1628	544	627	302	253	153	326	102	92	190	52	55	64	26	14	62	19	12	7	7	8	15	2	3	8	1	1	5	4	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	9735	3233	585	897	1836	1364	242	485	156	162	40	279	18	42	172	14	41	52	13	2	56	14	5	4	3	7	13	0	0	6	0	0	5	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	14109	5183	2262	1710	2212	1611	552	641	328	252	156	324	89	89	230	62	54	77	25	13	53	18	11	8	10	8	9	3	2	8	2	2	1	4	3	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	9733	3218	577	913	1848	1337	254	496	172	165	42	283	14	42	209	14	35	63	13	3	46	12	5	3	7	7	8	1	1	7	0	0	1	3	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	14112	5059	2317	1663	2211	1533	528	643	342	255	159	318	104	84	261	62	56	77	18	16	54	18	9	11	7	7	10	3	4	14	3	5	0	4	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	9689	3094	590	901	1834	1277	242	502	178	159	45	285	15	46	235	15	34	61	8	6	45	14	5	4	6	5	7	1	2	13	0	3	0	3	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	14155	5009	2308	1647	2249	1516	511	637	344	283	160	342	97	74	246	53	47	76	22	21	44	17	11	12	7	7	8	2	4	14	4	5	0	3	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	9781	3096	582	897	1881	1280	231	498	181	189	45	313	19	42	221	12	29	66	8	7	33	13	8	5	6	6	6	1	2	13	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	14173	5096	2308	1623	2291	1495	528	677	336	266	157	341	104	76	209	52	46	74	26	27	45	25	10	11	5	10	8	2	3	7	3	6	0	0	2	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	9771	3137	588	903	1923	1238	227	525	185	173	44	304	23	43	184	14	26	61	13	7	37	20	6	5	5	8	5	1	1	7	0	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	14161	5129	2331	1622	2314	1497	551	703	345	267	159	355	92	76	168	41	50	107	31	26	49	27	11	10	8	7	7	3	6	5	4	10	2	2	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	9844	3199	581	903	1958	1227	217	555	196	174	45	322	19	42	146	11	32	100	14	5	40	23	6	6	8	6	5	1	2	4	0	9	2	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	14227	5183	2303	1657	2333	1475	572	687	341	247	165	346	95	81	142	47	57	99	28	22	43	27	11	9	10	13	27	5	4	5	5	13	2	3	1	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	9871	3204	576	901	1973	1207	229	549	186	151	51	309	20	44	125	10	38	93	13	4	36	23	5	7	10	12	26	1	1	3	0	12	2	2	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	14288	5176	2256	1737	2244	1460	531	534	332	264	142	387	79	82	171	55	62	63	27	19	68	17	10	12	16	11	8	0	6	21	3	10	2	2	1	1	1	0	0	0	0	3	2	0	1	0	0	0	1	0	0
0.03	south21_active	80	9970	3207	547	935	1815	1194	219	380	169	173	33	346	17	36	149	14	47	54	11	9	63	14	3	7	9	10	7	0	2	20	1	10	2	1	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0
0.03	south22_all	80	14261	5208	2251	1717	2278	1617	532	580	320	239	151	341	81	80	201	52	64	66	25	19	61	13	13	10	15	14	4	1	5	10	2	9	6	1	1	0	0	1	0	0	0	1	0	0	1	2	0	0	1	0	0
0.03	south22_active	80	9953	3251	574	951	1876	1347	217	414	164	151	31	304	14	32	180	10	45	60	7	9	57	10	6	4	11	12	3	1	1	10	0	9	4	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0
0.03	south23_all	80	14134	5172	2249	1691	2265	1622	520	631	327	236	143	384	84	95	203	56	57	65	28	20	57	15	14	10	15	10	2	1	4	10	2	9	4	1	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0
0.03	south23_active	80	9847	3232	578	929	1881	1344	230	450	164	143	28	348	19	43	181	8	43	57	10	8	53	11	7	4	11	8	1	1	1	9	0	9	2	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south24_all	80	14077	5140	2237	1682	2238	1583	519	692	322	253	161	369	92	97	217	56	60	70	25	21	37	17	11	9	14	7	4	2	4	12	2	6	4	0	0	1	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south24_active	80	9788	3213	562	920	1847	1332	234	513	159	157	31	335	19	42	201	7	37	61	10	8	34	12	5	1	11	6	2	1	0	11	0	6	2	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south25_all	80	14056	5105	2271	1651	2259	1522	550	709	343	250	159	328	91	97	175	49	58	61	24	22	47	25	12	8	11	7	6	3	3	5	0	6	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	9733	3211	528	897	1862	1274	248	537	172	153	34	301	21	52	159	8	32	51	10	8	44	17	7	1	6	7	5	2	1	3	0	6	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14073	5126	2314	1628	2333	1426	554	701	327	261	167	265	97	81	186	50	54	58	17	27	52	29	10	7	11	8	12	3	6	5	0	6	2	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	9707	3233	562	860	1918	1189	236	556	149	158	36	227	23	41	171	12	29	47	6	12	48	21	5	2	7	8	11	2	3	3	0	6	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	14042	5094	2323	1570	2347	1393	536	682	309	239	167	304	96	69	180	47	52	66	18	24	47	31	10	8	13	7	9	5	6	4	0	3	2	1	1	1	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	9647	3200	555	836	1929	1152	241	531	156	150	35	261	28	34	161	14	32	57	11	11	43	22	7	3	9	7	9	2	3	2	0	2	1	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	14202	5074	2297	1575	2309	1390	504	681	298	253	189	307	105	73	181	56	59	79	20	23	55	30	11	12	7	6	12	4	5	3	2	2	1	1	1	1	2	0	2	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south28_active	80	9734	3143	567	847	1935	1127	218	508	153	151	41	265	29	33	161	20	38	70	11	12	51	27	4	6	7	5	12	1	2	2	0	1	0	0	0	1	1	0	2	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south29_all	80	14012	5051	2320	1601	2255	1431	500	654	282	259	187	317	104	80	178	60	54	79	28	17	35	21	10	17	10	4	22	6	5	4	2	2	10	0	1	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south29_active	80	9610	3146	576	855	1891	1178	231	469	149	161	42	282	29	34	157	17	37	72	13	8	31	18	3	12	9	3	22	3	2	3	0	1	9	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1
0.03	south30_all	80	14011	5118	2308	1641	2231	1429	522	655	272	267	190	302	108	89	185	59	67	96	31	21	35	20	10	12	9	7	31	8	3	6	4	4	12	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south30_active	80	9625	3182	579	897	1848	1163	229	482	140	165	46	270	25	37	163	20	43	91	12	9	31	18	4	9	7	6	31	4	1	5	2	3	12	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south31_all	80	14480	5454	2311	1714	2201	1477	558	562	319	258	140	336	98	95	193	44	46	109	31	17	54	30	12	6	10	8	13	2	2	5	0	2	8	1	0	1	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	10042	3334	540	943	1845	1221	251	409	181	159	31	285	21	37	169	10	33	95	13	4	48	28	6	1	9	7	8	2	1	5	0	2	8	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	14414	5358	2313	1715	2182	1520	556	655	310	237	148	274	92	89	189	36	55	124	23	18	41	32	11	5	5	11	14	2	1	3	1	5	3	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	9995	3283	530	945	1816	1261	237	496	181	145	36	219	17	30	166	7	37	108	10	5	37	30	4	1	3	10	10	2	0	3	0	5	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	14177	5226	2247	1704	2208	1549	521	709	330	232	152	289	94	99	184	35	58	111	18	20	30	21	13	7	11	15	8	3	2	1	2	3	0	3	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9850	3195	519	886	1835	1290	227	546	180	146	38	239	15	42	165	8	39	96	9	7	29	20	5	2	9	13	8	3	1	1	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	14188	5113	2266	1687	2317	1513	493	716	336	234	159	329	107	94	186	39	60	101	22	24	26	33	12	12	12	16	10	2	3	4	2	3	0	2	1	1	0	1	1	0	4	0	0	0	0	0	0	0	1	2	0
0.03	south34_active	80	9873	3143	560	878	1927	1254	221	559	179	151	45	286	17	39	170	9	36	89	10	12	24	23	3	5	11	15	9	1	2	3	0	3	0	1	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0
0.03	south35_all	80	14183	5198	2245	1668	2292	1481	479	699	311	246	155	343	110	84	192	47	50	89	23	19	62	32	17	13	15	18	11	5	3	6	1	2	9	2	0	0	0	1	1	0	4	0	0	0	0	0	0	0	1	2	0
0.03	south35_active	80	9897	3223	544	875	1908	1224	221	545	164	154	42	310	19	38	174	10	31	76	11	10	57	22	7	6	15	17	10	3	2	5	0	2	9	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0
0.03	south36_all	80	14069	5288	2230	1684	2295	1457	487	642	315	246	167	320	109	76	183	51	56	101	22	19	67	35	17	14	8	18	17	4	2	6	1	2	9	2	0	0	5	0	0	1	4	0	0	0	0	0	0	0	1	2	0
0.03	south36_active	80	9726	3307	523	905	1926	1197	226	492	160	144	44	282	19	33	164	14	37	91	10	9	61	22	11	6	8	17	15	2	1	4	0	2	9	1	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	2	0
0.03	south37_all	80	14003	5265	2223	1666	2186	1504	510	647	334	268	175	358	102	72	201	55	60	126	31	18	84	28	15	11	5	10	21	7	4	4	0	2	9	2	1	0	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	9695	3302	501	902	1804	1244	228	494	173	153	44	318	19	36	178	14	42	114	19	8	75	19	8	8	4	10	20	5	1	3	0	2	9	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	13850	5181	2262	1669	2251	1468	518	595	343	278	186	324	97	72	186	55	50	130	39	18	59	18	9	10	6	6	24	6	3	3	0	0	0	2	2	0	6	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	9531	3220	517	867	1858	1194	228	441	180	162	42	284	20	37	165	14	33	118	21	5	53	13	5	7	5	6	23	6	0	1	0	0	0	1	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	14119	5206	2280	1683	2211	1470	550	580	361	267	182	336	111	78	191	65	48	118	39	21	59	24	12	6	7	7	32	5	3	3	0	3	0	0	2	0	3	1	0	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south39_active	80	9733	3215	547	883	1814	1186	226	428	200	158	49	292	29	40	171	17	28	103	22	6	53	19	4	5	6	7	29	5	1	2	0	3	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south40_all	80	14149	5171	2298	1620	2162	1453	561	570	318	272	180	324	120	81	192	60	41	108	40	17	47	23	13	7	7	9	26	2	2	3	0	3	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	9665	3174	551	844	1778	1167	220	429	177	152	51	281	30	38	173	16	23	97	22	4	42	19	6	6	6	8	23	2	1	2	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
