label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52
0.03	north8_all	80	5265	3345	1563	993	519	622	341	294	202	128	92	89	66	60	62	57	31	23	13	28	12	11	12	11	10	5	2	5	4	1	6	4	0	3	2	5	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north8_active	80	2454	1935	858	549	255	374	171	161	116	59	42	48	40	36	36	39	17	13	6	20	6	5	5	7	4	1	0	0	1	0	5	1	0	1	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north9_all	80	5224	3455	1600	1046	516	662	338	285	221	137	102	93	72	62	62	50	34	24	15	34	9	11	14	13	6	5	3	7	4	0	3	2	1	1	2	4	0	1	0	0	3	1	0	0	0	1	0	0	0	0	1	0	0
0.03	north9_active	80	2444	2008	869	587	251	383	170	166	120	63	37	46	36	34	33	35	18	10	5	19	4	7	8	10	3	2	0	0	2	0	2	1	1	1	2	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	north10_all	80	5334	3878	1699	1138	580	690	304	322	222	145	114	93	68	62	75	54	44	35	18	38	11	17	26	15	7	5	2	9	3	0	3	0	1	0	2	1	0	2	0	4	1	1	0	1	0	1	0	0	0	0	1	0	0
0.03	north10_active	80	2548	2333	931	673	287	384	146	173	111	66	42	40	29	31	45	38	21	16	6	25	5	10	19	10	4	2	0	3	1	0	3	0	1	0	2	1	0	2	0	4	0	1	0	1	0	1	0	0	0	0	1	0	0
0.03	north11_all	80	5778	4669	1766	1297	613	843	287	397	208	143	121	62	55	72	79	103	32	32	15	47	6	19	12	14	9	6	2	4	5	3	5	5	1	1	0	4	0	3	0	6	0	0	0	1	1	0	0	0	1	0	0	0	0
0.03	north11_active	80	2894	2965	980	806	297	526	119	240	109	72	55	23	21	42	50	65	18	18	8	37	1	7	9	10	4	4	0	3	2	0	4	2	1	0	0	4	0	2	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5766	4678	1809	1312	628	843	266	395	218	137	114	60	58	71	77	79	34	29	15	48	10	17	13	20	6	5	3	3	3	3	8	4	4	1	0	4	0	4	0	6	1	0	0	1	1	0	0	0	1	0	0	1	0
0.03	north12_active	80	2901	2927	1055	808	321	506	110	240	120	69	54	22	23	43	46	44	16	15	11	35	3	9	8	10	3	3	1	1	2	0	6	2	1	0	0	4	0	2	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5772	4787	1896	1289	619	828	271	429	206	140	113	72	66	68	90	65	29	29	23	41	12	19	15	19	7	2	4	5	3	6	6	3	5	1	0	4	0	4	0	8	1	0	0	1	1	0	0	0	1	0	0	1	1
0.03	north13_active	80	2926	3017	1139	757	308	518	110	278	108	73	61	28	35	44	54	38	11	19	12	28	7	13	11	10	4	1	3	2	1	1	4	1	1	0	0	3	0	2	0	8	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north14_all	80	5757	4810	1899	1360	605	820	278	409	206	141	104	77	70	68	76	72	30	27	28	38	12	20	15	26	7	1	7	5	3	7	6	1	5	2	1	2	0	5	0	2	1	0	0	0	1	0	0	0	1	0	0	1	1
0.03	north14_active	80	2945	3050	1169	807	316	519	113	263	117	70	52	31	38	42	39	49	9	17	16	18	7	11	12	9	3	0	4	2	2	3	4	0	1	0	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_all	80	5741	4799	1921	1328	614	858	273	403	198	147	103	87	67	52	80	76	24	25	30	39	12	20	11	21	8	2	6	9	4	6	1	1	6	2	1	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	2914	3038	1200	779	322	540	102	259	107	72	50	41	32	33	44	57	9	18	18	17	7	9	9	7	5	1	3	5	2	3	0	0	1	0	1	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	5695	4553	1836	1299	593	820	270	388	208	141	95	87	61	60	73	91	25	20	25	36	10	22	8	18	5	2	5	8	5	12	0	1	5	4	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2858	2847	1078	770	305	507	104	244	114	68	49	42	27	36	42	65	10	9	16	13	4	11	6	8	3	1	2	6	3	8	0	0	1	2	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5488	4129	1700	1200	605	765	268	340	192	136	96	78	59	58	77	88	29	25	20	27	11	18	18	11	4	3	4	10	2	10	2	2	5	2	1	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2652	2545	960	673	303	466	106	201	94	73	48	40	22	34	40	64	12	12	11	8	4	9	13	6	3	1	2	7	1	8	1	0	1	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5286	3796	1564	1135	552	685	269	315	203	131	108	76	60	61	72	77	33	27	21	17	11	18	19	9	4	2	3	9	1	9	10	2	4	2	6	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2557	2358	807	614	261	396	122	173	95	68	53	36	25	36	36	52	14	12	9	6	3	10	13	7	3	0	1	7	1	7	9	1	1	2	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5136	3609	1489	1098	552	718	282	307	197	139	105	66	53	60	69	83	31	30	13	27	8	17	19	14	4	1	4	6	2	3	11	3	2	1	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2455	2177	759	569	261	444	127	171	91	75	47	33	24	30	33	47	13	16	6	11	3	10	13	10	2	0	1	3	1	1	10	2	1	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5297	3876	1618	1170	563	752	297	344	188	137	111	72	45	61	73	80	30	34	15	37	12	22	16	19	7	1	4	9	2	2	10	3	2	0	5	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2615	2370	878	626	291	460	133	184	92	70	48	32	25	34	42	44	13	22	6	19	4	18	11	15	4	1	1	5	1	1	9	2	0	0	4	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9558	2545	2796	972	679	367	322	293	165	138	106	84	86	60	30	27	31	16	18	16	17	15	9	19	5	20	11	3	2	2	2	5	1	4	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	5755	1306	1871	495	354	160	169	164	76	63	59	34	58	24	13	11	15	6	8	12	10	4	6	9	3	13	6	1	0	0	0	2	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9595	2537	2746	902	675	386	320	286	156	139	101	75	88	52	34	34	29	17	17	18	15	15	10	14	4	15	5	2	2	0	1	5	2	2	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5779	1301	1787	452	339	174	172	172	76	64	51	29	56	19	14	18	13	7	7	13	11	3	6	6	3	11	2	1	1	0	0	2	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9681	2488	2840	893	678	396	333	301	157	144	108	84	85	46	32	39	22	17	21	18	12	12	7	15	3	11	2	2	3	0	1	4	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5878	1289	1838	455	331	178	180	173	68	71	53	37	53	14	14	21	9	8	7	13	7	1	4	12	2	10	1	1	2	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10353	2535	3112	907	718	390	324	297	150	151	118	81	85	46	35	43	21	16	17	15	8	11	12	15	4	11	1	0	4	1	2	2	2	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6355	1351	1993	470	359	175	178	172	65	81	58	36	54	10	22	24	12	6	6	8	5	2	10	13	3	10	1	0	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	11066	2578	3421	954	723	368	321	304	141	138	136	78	86	52	42	43	27	18	13	16	12	16	15	26	4	11	4	3	3	1	4	2	1	1	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6889	1389	2225	521	381	170	165	160	60	75	67	37	52	16	27	22	15	9	5	11	5	9	14	18	1	11	4	1	2	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11666	2779	3633	1027	724	348	337	287	138	149	132	69	102	51	47	36	27	16	17	17	12	21	18	24	4	11	9	4	2	2	6	3	2	1	1	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	7361	1542	2389	575	394	159	179	154	66	80	68	31	63	19	29	21	16	8	11	9	7	13	16	15	1	10	9	1	1	2	3	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11777	2834	3738	1090	701	359	356	268	150	133	129	72	92	53	53	28	25	19	13	21	12	24	19	22	6	13	10	4	2	1	6	3	3	1	2	1	2	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	7528	1554	2501	610	383	167	191	135	76	70	67	33	59	19	29	18	14	8	9	12	6	16	16	14	2	11	10	1	1	1	4	0	2	0	2	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11656	2813	3713	1045	688	380	373	309	147	142	139	77	94	52	63	25	24	19	19	21	16	21	14	15	6	6	9	2	2	1	6	6	3	0	3	3	1	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	7504	1525	2465	556	353	161	208	168	70	64	76	36	54	20	34	16	14	10	12	12	6	14	11	10	1	3	8	0	2	1	5	2	2	0	3	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11689	2732	3746	1010	743	406	359	333	165	130	134	74	88	55	59	25	20	21	20	21	19	15	16	16	4	10	5	1	2	2	6	7	3	0	2	2	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	7523	1463	2472	531	381	171	206	177	77	54	73	31	50	15	31	10	10	10	10	13	8	7	9	11	2	8	4	0	2	2	5	2	2	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11626	2737	3704	982	741	436	353	347	173	147	130	77	87	50	58	32	25	23	20	18	20	13	15	24	4	19	2	2	1	1	4	4	2	1	2	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	7382	1473	2393	532	374	183	202	195	77	69	69	26	47	15	34	13	14	10	10	9	8	4	7	19	2	15	1	1	1	1	4	2	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10131	2459	3068	948	648	347	340	313	157	160	123	73	66	58	44	21	30	17	23	19	16	16	13	14	7	23	6	2	5	3	1	2	1	3	1	0	0	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	6319	1235	1959	495	355	146	186	187	64	73	65	40	42	23	21	10	14	5	3	11	10	8	8	10	6	16	4	1	2	1	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9514	2418	2920	924	633	365	339	288	160	156	127	70	78	55	43	19	32	22	21	21	18	11	14	14	8	17	5	4	6	2	2	3	1	2	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south32_active	80	5782	1183	1824	486	338	149	183	166	74	75	67	40	47	22	17	8	14	7	3	14	14	7	10	10	5	15	4	2	2	1	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	9318	2430	2815	949	625	354	331	281	153	144	103	67	81	57	39	21	29	30	26	17	19	12	15	10	11	14	4	7	6	0	2	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0
0.03	south33_active	80	5619	1224	1810	505	314	155	182	147	79	64	57	37	45	24	15	7	13	11	6	11	16	7	10	6	5	12	3	4	2	0	2	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	9386	2469	2899	941	611	384	338	276	162	134	129	63	89	55	30	25	25	30	26	15	16	18	13	15	9	10	2	6	4	3	2	2	0	1	2	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	5730	1309	1854	499	304	168	181	135	83	63	74	32	49	25	12	7	14	11	9	9	13	10	10	8	3	8	2	3	0	1	2	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	9922	2562	3173	960	685	390	328	284	158	137	128	65	77	48	34	27	20	24	22	15	18	18	12	16	9	3	4	5	3	3	1	1	2	1	3	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	6101	1404	2092	514	350	179	170	138	79	64	74	31	39	25	16	7	8	10	8	9	13	12	6	10	3	1	4	2	1	1	1	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	10697	2624	3507	950	688	452	351	306	154	138	135	60	77	47	36	28	22	16	23	15	24	21	12	14	5	3	5	5	4	3	1	2	2	0	2	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6671	1420	2306	496	369	209	185	153	74	62	80	23	42	24	19	9	11	7	10	9	17	12	2	7	1	1	4	3	1	1	1	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11487	2742	3797	981	708	444	376	317	157	148	132	60	86	46	36	28	23	16	12	21	22	27	10	14	4	5	8	4	5	0	1	1	2	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	7259	1467	2537	521	377	215	195	177	60	71	71	21	53	24	20	10	12	5	5	11	15	17	3	9	1	3	6	2	3	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11545	2745	3821	979	657	460	385	321	180	154	135	68	90	48	36	30	28	17	13	22	18	25	12	17	4	6	6	4	3	1	1	4	1	1	3	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	7308	1465	2488	514	331	225	194	178	77	76	63	27	54	24	20	13	16	5	5	11	12	15	5	11	1	4	4	3	2	0	0	3	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11807	2746	3710	994	664	420	398	331	196	147	150	67	102	49	39	36	28	22	10	25	17	24	10	15	9	9	6	4	4	1	1	3	0	2	3	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7519	1462	2396	537	345	203	203	175	87	72	71	26	66	20	18	15	17	9	3	13	13	12	6	10	2	5	4	3	3	0	0	2	0	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11767	2755	3708	988	650	410	374	313	184	141	149	66	88	52	41	39	28	22	16	19	12	19	9	19	9	14	5	4	3	1	4	3	2	4	4	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7482	1487	2440	528	336	187	192	172	83	69	77	28	51	22	20	17	13	12	6	11	9	9	5	13	3	11	3	3	1	0	1	2	2	3	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
