label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north1_all	80	13949	4187	1800	1526	1446	848	385	256	307	229	264	91	137	89	69	44	50	26	27	21	19	26	8	10	4	5	6	4	7	3	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north1_active	80	8715	2466	925	841	892	527	198	104	205	129	143	48	91	50	53	20	25	15	21	14	14	22	5	8	1	4	3	1	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	13777	4181	1844	1499	1418	847	396	259	288	251	268	93	133	80	68	39	34	24	29	16	25	25	8	9	2	2	7	3	7	3	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	8608	2461	959	872	857	540	207	109	189	147	143	48	75	40	48	22	17	15	19	10	18	23	5	8	1	1	4	2	3	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	13766	4234	1792	1479	1443	834	384	249	322	263	251	97	142	81	59	37	41	26	37	16	28	30	10	5	4	5	7	1	6	2	3	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	8587	2480	908	846	870	517	193	100	203	154	153	53	86	43	36	22	28	15	22	10	20	25	5	3	1	2	4	1	3	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	13829	4234	1750	1487	1437	844	377	253	316	287	255	97	129	77	53	41	45	23	35	9	32	31	12	4	7	5	6	3	8	1	3	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	8665	2477	913	837	897	526	197	106	199	180	168	54	85	42	27	27	34	13	18	5	18	27	4	1	2	1	3	2	5	1	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	13940	4224	1708	1533	1390	791	350	256	325	263	266	104	119	78	73	39	56	24	43	8	35	36	14	4	9	8	5	3	9	0	3	2	1	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	8802	2480	904	856	876	452	181	113	205	163	182	57	80	36	39	21	42	15	25	5	15	27	7	0	4	3	3	2	6	0	1	2	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	14069	4128	1746	1473	1383	827	360	247	328	243	295	104	127	87	89	43	51	21	35	6	26	27	12	4	8	9	8	2	11	1	3	4	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	8933	2423	921	831	871	497	192	125	204	144	184	59	81	42	53	28	30	15	20	1	11	21	7	2	5	6	5	1	9	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	13906	4181	1785	1479	1432	804	362	231	301	234	280	104	154	94	97	46	46	23	33	10	23	24	12	8	6	10	5	1	7	4	2	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	8811	2474	921	832	922	494	184	117	171	146	168	60	99	45	57	24	25	17	20	2	14	14	7	5	4	8	4	1	6	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	13440	4048	1798	1443	1354	831	363	230	339	238	282	115	162	95	91	46	42	23	24	13	24	19	7	10	3	8	6	0	5	4	3	3	0	0	1	0	0	0	0	0	3	1	0	1	0	0	0	0
0.03	north8_active	80	8373	2396	904	815	853	514	187	118	183	145	169	66	105	55	53	23	20	15	14	4	19	14	4	5	2	7	5	0	5	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	12792	3964	1738	1424	1303	777	356	210	332	259	226	116	152	105	83	39	31	22	28	15	34	26	9	9	9	8	5	0	4	5	4	2	0	0	2	0	0	0	1	0	3	1	0	1	0	0	0	0
0.03	north9_active	80	7820	2311	885	802	807	469	176	106	178	166	134	61	95	61	46	17	18	13	15	4	25	19	4	3	8	6	5	0	4	3	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	12111	3920	1715	1389	1199	741	362	225	324	255	210	112	138	90	79	34	35	20	24	15	38	20	9	11	8	3	1	2	2	3	4	2	0	0	2	1	1	0	1	0	3	2	0	0	0	0	0	0
0.03	north10_active	80	7307	2272	865	776	681	437	170	103	171	157	127	52	84	52	43	13	18	11	13	4	26	15	3	4	7	1	1	2	1	2	2	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	13966	4508	1738	1531	1374	923	373	266	335	247	317	99	172	83	59	36	35	26	22	17	35	22	12	6	6	6	18	5	2	2	0	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	8828	2608	872	857	870	567	202	133	198	160	213	48	116	57	37	25	22	13	15	8	28	19	8	6	2	5	14	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	14150	4523	1724	1545	1343	930	378	274	308	258	293	101	148	82	66	35	37	20	27	16	35	18	10	5	8	5	13	5	1	3	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	8980	2607	889	862	882	589	199	126	188	167	192	50	102	59	39	24	21	9	21	8	26	14	5	5	4	3	11	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	14184	4472	1760	1496	1346	876	376	267	318	265	277	87	153	79	72	34	47	24	32	15	16	19	9	8	14	12	9	4	0	3	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	9035	2585	931	839	901	557	201	120	200	180	182	38	97	52	49	20	27	11	22	10	12	15	5	7	9	10	7	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	13947	4412	1833	1394	1274	863	378	248	314	287	244	99	151	61	63	44	53	24	29	11	6	15	8	8	16	11	6	6	0	2	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	8920	2557	999	799	827	545	198	114	211	186	160	49	91	35	39	22	28	15	18	6	2	10	2	7	12	10	3	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	13860	4328	1875	1394	1291	836	359	237	324	290	279	117	164	55	65	41	55	22	23	16	11	25	7	11	15	13	4	5	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	8826	2535	1017	818	809	519	175	107	212	187	183	62	89	32	45	22	29	14	16	9	8	15	2	9	12	12	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	13817	4298	1833	1401	1258	796	357	247	339	302	291	141	160	71	50	40	45	22	25	16	10	35	5	6	8	13	4	7	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north16_active	80	8674	2505	977	828	783	499	167	111	207	179	179	78	95	41	34	23	27	14	19	7	8	23	2	5	6	11	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north17_all	80	13943	4382	1810	1389	1314	795	377	251	346	291	310	139	155	85	58	33	43	18	25	13	18	37	7	6	7	5	4	3	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	4
0.03	north17_active	80	8715	2550	937	822	822	505	184	114	202	164	191	75	85	49	38	24	27	9	18	6	14	25	4	5	4	3	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north18_all	80	13818	4313	1748	1414	1340	782	377	271	332	276	256	108	162	100	58	38	46	18	27	13	17	22	6	3	10	3	3	3	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	4
0.03	north18_active	80	8600	2503	895	835	842	502	179	117	210	158	157	57	93	63	38	26	30	7	19	7	14	17	5	1	6	2	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0.03	north19_all	80	13576	4255	1817	1409	1299	833	377	257	350	230	268	92	161	97	62	37	47	18	39	15	20	23	8	10	6	12	4	3	2	2	1	2	1	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0
