label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152
0.03	north20_all	80	5426	2572	4398	1521	826	933	712	447	648	382	401	278	380	179	209	182	287	199	110	121	110	164	108	60	187	107	151	117	53	156	41	57	38	45	43	39	24	60	24	41	35	31	30	21	40	17	9	19	12	12	14	20	10	12	7	15	12	6	2	6	5	4	3	2	3	8	17	7	3	9	1	2	6	4	3	2	7	5	6	0	1	2	2	2	1	1	0	2	1	1	4	3	1	0	1	0	1	0	3	0	0	1	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2204	940	3804	935	215	591	457	101	437	162	252	158	270	45	86	49	221	127	23	45	31	123	74	12	160	78	134	86	15	139	16	46	10	18	21	10	16	51	4	30	29	21	21	8	26	9	3	3	7	6	3	15	5	10	3	11	10	1	1	0	2	1	1	1	0	8	14	4	2	8	0	2	5	1	0	1	6	4	6	0	0	2	1	2	1	0	0	1	0	0	4	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5914	2560	6072	1650	847	1022	889	441	725	388	424	383	472	207	191	142	412	166	103	107	104	154	139	80	254	170	130	109	42	150	48	99	44	23	32	43	27	158	15	59	52	72	50	31	44	19	14	16	15	10	12	13	16	17	15	18	21	9	6	7	8	7	7	7	2	12	10	7	3	10	1	5	6	4	3	4	0	3	21	2	1	1	5	3	0	2	0	0	1	1	4	0	1	2	2	0	2	1	0	2	0	0	0	0	2	5	0	0	1	0	0	0	0	1	0	0	2	0	6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south21_active	80	2829	1100	5532	1105	235	688	673	128	563	209	285	248	379	46	95	42	350	109	24	52	27	121	110	22	229	148	113	82	18	134	24	78	12	8	18	7	18	150	7	53	48	63	47	16	41	11	10	9	11	2	6	11	12	10	5	11	18	6	2	2	5	3	3	5	1	10	8	1	2	8	0	2	6	3	2	0	0	3	20	2	0	0	2	3	0	1	0	0	1	1	3	0	0	1	0	0	2	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	5890	2682	6015	1664	849	1027	878	427	801	371	421	398	465	212	195	154	398	170	105	110	100	176	144	78	267	181	127	107	44	165	44	91	46	27	33	39	28	142	25	53	58	64	48	36	28	19	13	12	14	14	17	14	17	16	12	14	24	9	4	5	3	4	7	7	3	8	8	6	2	3	2	4	1	4	5	5	1	4	8	2	0	1	3	2	0	2	1	0	1	1	3	0	2	1	2	0	4	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	south22_active	80	2805	1138	5482	1102	264	695	647	120	638	183	274	267	372	48	100	45	344	108	21	51	20	136	109	23	245	153	108	79	21	152	23	65	12	10	18	6	18	133	7	46	53	55	42	18	26	12	9	7	12	6	9	11	12	6	6	10	18	5	2	1	1	3	4	5	1	7	7	1	1	3	1	1	1	3	4	0	0	3	8	2	0	0	2	2	0	1	1	0	0	1	3	0	1	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south23_all	80	5837	2738	5768	1654	849	1010	895	448	808	403	454	425	458	216	199	172	419	186	114	121	98	206	154	76	289	154	124	107	52	192	41	74	54	32	36	34	28	152	26	52	47	49	41	30	29	21	18	11	10	16	17	15	27	22	10	11	11	7	4	8	3	3	5	5	7	7	8	5	2	2	2	2	3	4	5	3	2	3	3	1	0	0	1	5	1	1	2	0	3	0	3	0	2	0	2	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	2777	1166	5244	1111	261	668	639	130	657	208	307	294	368	50	90	50	366	116	23	54	15	169	111	22	269	130	99	78	21	180	23	55	21	9	26	3	18	144	5	44	42	43	36	12	26	15	14	5	9	7	10	10	21	12	5	10	4	3	2	4	1	1	4	3	2	6	7	0	1	2	1	2	2	3	5	0	0	2	3	1	0	0	0	5	0	1	2	0	2	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	5814	2779	5682	1639	872	1036	924	433	839	403	463	431	468	201	206	179	410	193	118	132	96	214	164	74	306	132	129	120	58	193	36	85	52	38	40	31	24	155	28	47	49	55	42	28	39	25	15	12	11	15	11	16	23	19	12	20	9	8	4	7	3	4	7	5	6	6	7	0	2	3	3	3	4	3	5	1	6	3	7	1	0	0	1	7	1	0	2	1	3	1	1	0	1	1	0	0	2	2	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south24_active	80	2823	1188	5162	1097	266	708	648	118	675	197	316	280	365	54	96	52	364	114	24	55	19	176	118	21	284	110	102	96	20	182	19	62	22	13	27	3	12	142	6	39	42	49	35	17	34	17	12	6	11	8	5	11	16	15	5	19	4	2	3	4	2	3	5	2	1	5	7	0	0	3	2	3	2	2	5	0	4	2	7	1	0	0	1	7	0	0	2	0	2	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south25_all	80	5803	2741	5866	1677	890	1102	911	448	838	417	460	417	435	190	211	193	420	191	121	138	99	211	158	69	309	140	146	142	64	176	43	76	53	30	46	30	26	140	19	30	67	46	36	21	41	23	19	13	14	15	4	19	23	22	15	21	8	11	7	9	4	6	9	7	4	1	15	1	3	7	2	3	4	3	4	1	6	4	15	0	0	0	1	5	3	0	2	1	2	1	0	0	0	1	0	4	2	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south25_active	80	2817	1157	5353	1138	240	737	656	133	671	209	333	268	336	49	99	63	375	105	30	57	26	175	115	20	285	123	118	115	23	162	20	56	21	10	35	5	8	129	6	24	56	41	26	13	34	16	14	4	13	6	2	15	16	20	9	20	4	4	4	4	3	4	4	3	1	1	15	0	0	5	2	3	1	2	4	0	4	3	14	0	0	0	1	5	0	0	2	0	2	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south26_all	80	5704	2715	5907	1656	900	1108	925	440	816	409	433	386	438	181	196	180	394	175	125	138	98	180	162	73	341	143	160	140	59	140	49	91	48	33	47	25	27	124	20	27	55	47	46	17	39	22	17	11	17	13	2	17	18	11	15	23	11	14	11	7	5	6	10	8	0	2	18	1	3	8	1	4	4	2	5	1	4	4	12	0	1	0	1	4	3	2	0	1	0	2	2	0	0	3	0	4	0	0	0	0	2	0	0	0	6	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	2711	1170	5371	1093	261	756	645	127	633	197	302	235	328	50	97	60	347	105	33	54	25	146	131	21	318	124	132	115	20	122	21	66	17	12	28	6	7	113	8	21	42	41	32	13	32	15	11	3	16	4	0	15	11	11	10	21	7	6	6	2	4	4	5	4	0	2	18	0	0	6	1	3	1	2	3	0	4	3	11	0	0	0	1	4	0	2	0	0	0	1	2	0	0	2	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	5706	2656	5898	1721	862	1035	887	448	799	418	418	380	428	194	197	179	395	180	118	128	93	200	141	68	320	144	169	122	55	177	57	88	43	36	47	28	29	116	21	36	54	40	45	12	35	16	15	8	15	11	4	15	11	12	15	18	12	11	11	8	4	7	10	8	1	1	16	2	1	7	1	3	3	5	4	2	0	4	17	0	1	1	1	4	3	7	0	0	0	1	2	0	0	2	0	4	0	0	1	0	1	0	1	0	9	2	0	0	0	1	0	1	1	0	0	7	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2698	1151	5368	1141	240	697	647	134	611	210	296	240	324	52	100	59	346	112	28	48	22	168	106	21	296	119	139	98	16	155	25	64	11	15	26	7	10	109	6	29	42	31	32	7	27	9	10	2	12	3	1	12	10	12	12	17	9	4	7	2	4	5	5	4	0	1	14	1	0	5	1	2	1	4	2	0	0	3	16	0	0	0	0	4	0	7	0	0	0	0	2	0	0	2	0	3	0	0	1	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5743	2671	5855	1715	835	1063	885	467	789	404	388	357	458	209	192	173	387	165	120	132	100	211	138	71	317	139	166	117	54	177	58	95	49	40	42	24	31	141	23	42	53	39	43	10	35	15	16	5	12	10	8	13	14	14	10	9	14	10	7	6	6	9	6	8	2	2	16	2	0	4	2	2	3	4	4	1	0	2	12	1	2	2	1	5	2	7	0	0	1	1	4	4	0	4	1	0	1	1	2	0	1	1	1	0	9	2	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	2692	1161	5331	1150	232	699	639	139	606	206	254	227	349	53	92	51	329	108	29	46	24	171	102	17	295	110	140	100	16	164	25	68	16	17	22	6	11	132	9	35	43	31	29	7	27	7	10	2	8	2	2	10	13	13	9	8	13	3	5	2	6	5	2	4	0	2	13	1	0	3	0	1	2	3	2	0	0	1	12	1	1	0	0	5	0	7	0	0	0	0	4	4	0	2	0	0	1	0	2	0	0	1	0	0	9	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	5779	2604	6018	1635	845	1055	827	486	752	394	372	382	450	220	211	156	384	169	122	118	105	214	142	65	348	146	151	110	50	180	63	96	43	45	37	24	25	150	23	46	54	46	36	17	33	20	11	12	13	6	13	20	12	15	16	8	21	8	6	6	8	8	3	13	2	5	5	2	1	6	2	2	6	5	1	1	5	3	12	2	2	3	1	5	0	7	0	2	1	0	3	4	0	2	2	0	3	1	2	0	1	1	1	0	9	1	0	0	1	0	0	0	1	0	0	8	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	2755	1134	5493	1083	245	711	592	144	592	209	243	254	355	62	109	50	321	101	25	55	24	175	107	13	327	113	129	93	14	170	29	67	18	24	23	4	11	136	6	34	47	34	26	12	28	6	6	7	8	1	4	17	9	9	10	7	21	3	5	3	5	4	1	10	0	4	2	2	0	5	0	0	4	2	0	0	0	1	12	1	1	0	0	5	0	7	0	1	0	0	3	4	0	0	0	0	3	0	2	0	0	1	0	0	9	1	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south30_all	80	5793	2583	6126	1600	871	1054	832	516	759	386	429	362	481	222	216	156	349	156	124	112	110	196	127	82	360	136	139	103	50	171	63	79	40	45	37	27	30	142	26	52	52	48	28	20	43	25	18	15	14	5	13	16	11	18	15	6	18	9	4	5	12	9	5	14	2	5	4	3	2	8	5	2	5	7	2	3	7	3	15	3	5	3	1	3	0	4	0	2	1	0	4	4	0	2	2	0	3	1	2	0	0	1	0	0	6	0	0	0	1	1	0	0	0	0	0	8	0	0	2	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	2741	1073	5627	1049	259	720	586	152	603	211	297	245	379	61	112	45	280	86	27	48	28	154	96	19	339	108	112	85	18	159	29	54	18	25	23	5	9	130	8	40	44	39	20	11	38	9	9	7	11	0	6	14	7	10	9	5	18	2	3	4	8	3	2	13	0	3	1	1	1	7	1	1	3	5	1	1	2	1	14	1	2	0	0	3	0	4	0	1	0	0	4	4	0	0	0	0	3	0	1	0	0	1	0	0	6	0	0	0	1	0	0	0	0	0	0	7	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	5862	2685	5519	1739	868	981	844	468	806	373	419	397	490	201	222	177	375	184	125	111	105	149	142	72	316	129	130	106	53	152	45	39	34	34	30	37	33	82	25	48	64	53	34	11	45	19	12	12	19	8	7	38	22	12	10	19	12	4	7	3	6	5	5	16	8	8	6	3	4	5	4	2	10	1	4	4	4	2	7	0	0	3	1	1	2	16	3	1	3	0	4	1	0	1	1	2	0	1	2	0	1	3	1	0	2	2	0	0	1	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	2768	1110	5019	1175	274	640	597	111	647	185	276	257	408	56	111	46	310	120	36	40	20	106	109	21	294	105	111	85	16	137	23	25	17	16	12	7	19	75	8	43	56	48	29	6	36	7	6	4	14	1	1	33	14	10	7	14	9	1	3	1	2	3	2	16	2	7	5	0	2	4	1	0	9	1	3	1	2	2	7	0	0	2	1	0	0	16	1	0	2	0	4	1	0	0	0	1	0	0	1	0	0	3	1	0	2	2	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5733	2655	5113	1563	870	968	828	451	746	361	416	349	454	215	222	182	349	164	111	108	103	170	128	72	272	138	142	114	46	127	37	44	31	37	28	30	27	79	28	44	57	45	42	8	48	21	14	14	12	9	11	37	22	18	8	18	11	2	10	5	5	6	4	18	7	7	8	5	3	6	4	1	4	2	6	6	5	4	6	0	0	3	1	1	3	14	3	1	1	1	2	2	0	1	0	2	0	0	1	0	2	3	1	0	2	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2587	1059	4603	988	260	613	577	103	577	174	274	214	358	60	105	43	277	102	28	38	21	121	91	13	250	115	118	91	14	112	22	28	12	20	11	4	17	71	10	38	48	39	37	5	39	7	8	4	6	1	1	31	13	13	5	15	8	1	4	1	2	2	1	18	2	6	6	1	1	4	1	1	1	1	4	1	2	3	6	0	0	2	1	0	0	14	1	0	0	0	2	1	0	0	0	1	0	0	1	0	0	3	1	0	2	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5605	2578	4544	1498	909	947	799	492	725	373	385	342	423	217	224	178	353	178	114	114	91	166	120	74	225	119	124	106	41	115	36	54	33	36	34	35	32	59	28	36	45	44	44	7	37	18	17	10	15	8	13	28	19	18	9	18	8	2	9	6	6	4	2	20	4	9	10	6	4	7	1	2	8	2	6	5	5	4	7	2	0	3	1	1	2	11	2	1	1	1	0	1	0	0	0	1	0	0	0	0	2	3	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2419	970	4003	903	263	585	537	94	541	167	255	208	329	53	95	41	272	96	23	40	19	117	83	13	197	99	101	82	15	100	18	36	12	20	14	6	19	52	9	25	38	36	36	4	31	7	10	3	6	1	4	22	9	14	4	15	3	1	4	0	3	0	0	18	3	8	8	2	0	5	0	2	1	1	4	1	4	3	6	0	0	3	0	0	0	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5440	2584	4471	1516	901	911	741	489	710	382	354	330	393	220	193	158	366	160	121	115	98	164	135	83	169	124	121	104	37	153	44	56	37	41	31	31	31	84	26	35	40	34	56	10	22	21	18	6	10	9	13	24	15	13	7	11	12	5	7	7	5	4	3	15	4	3	10	8	3	3	3	2	10	3	4	3	5	3	7	3	2	2	2	0	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2344	972	3909	894	250	565	474	97	512	168	222	210	292	55	72	41	297	83	28	46	22	120	98	18	143	104	97	79	11	142	25	41	7	25	12	6	18	77	9	24	36	25	44	4	11	11	9	3	3	0	5	18	6	6	2	9	7	1	2	1	4	0	0	12	1	3	6	3	0	1	1	2	4	1	2	0	4	2	6	1	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5467	2636	5231	1580	902	917	786	480	746	405	381	352	426	212	194	156	393	148	115	108	95	160	145	74	202	115	118	114	45	184	48	74	37	35	41	27	29	87	23	36	55	45	54	13	21	17	13	7	13	13	14	28	12	9	7	11	12	3	7	6	7	5	2	10	5	5	6	7	2	4	3	4	8	3	5	2	3	2	7	3	2	1	2	0	1	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2403	1058	4654	993	257	591	505	108	545	188	250	231	330	48	77	41	331	82	30	48	21	117	115	15	175	97	102	93	15	172	29	55	8	20	14	5	18	83	8	25	53	35	45	7	13	9	6	2	4	2	8	21	5	4	3	9	6	0	0	2	5	1	0	7	2	5	4	2	0	2	2	1	4	1	2	0	3	2	5	1	2	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5539	2683	5883	1637	863	986	800	457	791	425	408	365	461	209	212	151	394	143	113	93	100	162	149	74	264	141	149	104	51	209	46	74	35	38	39	32	26	130	19	38	62	75	62	11	33	13	19	9	14	11	11	24	12	11	10	13	10	5	7	5	6	5	1	5	5	4	9	6	2	5	5	3	7	1	7	2	2	1	7	2	2	2	3	2	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	2	3	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2590	1126	5329	1071	269	686	537	112	609	216	269	235	364	51	102	42	333	90	27	42	20	121	119	17	249	119	130	86	21	197	29	59	8	21	18	7	16	124	8	28	59	65	55	6	26	6	8	4	3	2	5	21	8	8	6	13	8	2	0	3	4	1	0	3	2	4	7	1	0	3	2	0	7	0	4	1	2	1	5	2	2	1	0	1	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5710	2591	6274	1620	866	1022	852	455	770	390	413	395	485	231	229	149	362	173	117	93	97	183	150	77	304	136	153	99	55	198	40	65	31	31	32	29	27	114	19	36	59	79	46	19	34	8	18	12	14	12	14	23	14	12	12	16	10	7	9	5	5	7	3	8	7	7	10	3	0	6	4	3	4	2	6	2	1	0	5	2	1	1	4	2	3	2	0	0	1	0	2	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	2	3	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2670	1091	5749	1074	276	721	597	112	596	209	265	254	381	56	106	40	303	117	26	42	19	141	117	21	288	114	135	84	25	188	25	45	10	15	17	5	15	107	8	27	53	72	39	13	29	3	7	5	4	5	6	21	10	12	6	16	8	4	3	3	3	3	2	7	3	7	8	2	0	4	1	0	4	1	3	1	1	0	3	2	0	0	1	1	0	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5749	2508	6057	1603	871	1073	838	466	799	404	418	378	487	235	223	154	338	180	113	101	109	187	145	79	313	163	146	87	59	153	39	55	38	32	35	29	28	125	26	34	69	86	43	16	31	13	18	13	16	13	16	20	16	15	13	22	14	6	11	7	2	6	4	8	6	8	11	5	2	3	2	2	5	1	4	2	2	1	10	1	3	1	3	2	4	7	1	2	2	1	5	2	0	0	1	2	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	2731	1033	5542	1063	272	765	596	120	617	222	265	232	386	59	103	47	275	114	24	47	26	147	112	22	294	143	126	68	24	143	19	35	15	13	21	6	16	117	9	26	62	79	38	13	26	5	7	5	4	5	8	18	12	12	6	21	11	4	6	3	2	2	2	6	3	8	9	3	0	3	0	2	4	1	2	1	1	1	9	1	1	0	1	1	0	7	1	2	1	0	3	2	0	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	5848	2531	6190	1591	894	1054	833	475	797	389	396	359	485	228	215	168	404	184	116	110	109	189	137	84	301	142	119	86	55	162	44	53	43	34	31	26	29	103	21	34	66	55	31	21	32	21	13	16	10	11	17	27	13	11	12	20	15	6	11	7	5	10	5	11	8	9	12	8	3	3	1	3	4	5	2	0	3	1	8	0	4	1	1	1	3	6	1	2	1	1	5	7	0	0	1	1	0	0	1	0	0	0	0	0	6	0	3	0	2	0	1	0	1	0	1	2	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	2728	1068	5670	1035	263	742	596	114	617	210	233	234	401	60	95	48	331	116	29	56	32	149	107	23	280	116	102	61	19	149	19	39	22	11	17	5	16	95	8	26	54	47	27	16	28	11	6	4	3	4	10	23	9	7	3	19	10	3	6	4	5	5	2	9	4	8	10	5	0	3	0	2	1	5	0	0	2	1	7	0	1	0	1	1	0	6	1	2	0	0	3	7	0	0	0	1	0	0	1	0	0	0	0	0	6	0	3	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	5821	2601	6074	1680	877	1085	834	466	844	401	394	352	478	209	196	170	441	178	104	117	99	170	142	79	240	139	114	92	56	154	52	68	49	36	35	26	26	92	22	28	66	40	39	18	26	19	17	19	14	9	13	24	8	8	7	23	13	6	10	5	5	11	4	11	8	7	3	6	7	2	1	5	8	4	2	0	4	2	6	0	4	0	1	3	1	11	1	2	1	1	9	7	0	0	2	1	1	0	1	0	0	0	0	0	6	0	3	0	2	0	2	0	1	1	2	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
