label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north6_all	80	59546	21519	11722	6004	3650	6326	1804	1392	1826	739	1195	433	755	453	205	168	119	95	71	51	54	36	75	27	11	15	10	6	10	7	7	3	5	0	2	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	43367	13974	7452	2724	930	5541	559	654	1467	241	995	188	648	371	47	75	69	30	18	12	29	21	62	6	4	9	2	2	7	2	7	1	2	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_all	80	59005	21598	11525	5995	3604	6254	1809	1396	1743	738	1188	437	764	479	198	191	124	90	63	56	59	33	58	28	15	14	13	12	16	4	5	3	3	0	2	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0
0.03	north7_active	80	42992	14187	7380	2776	897	5475	587	648	1410	236	1004	196	659	408	46	85	73	27	20	18	32	20	48	8	9	9	4	1	13	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north8_all	80	59074	21725	11560	6008	3550	6380	1801	1445	1713	769	1239	400	740	496	183	189	142	88	54	58	54	38	53	25	19	11	12	13	13	4	4	5	3	1	1	0	2	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0
0.03	north8_active	80	42850	14301	7402	2739	883	5610	590	680	1396	247	1059	172	629	420	44	79	83	22	23	23	29	22	46	8	9	7	4	2	10	1	3	0	3	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north9_all	80	58824	21640	11484	5979	3536	6295	1838	1479	1717	715	1171	410	781	505	187	178	151	84	55	54	58	36	41	19	23	12	14	14	11	6	8	5	5	1	1	0	2	0	3	0	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0
0.03	north9_active	80	42656	14320	7321	2776	905	5489	607	704	1417	233	1003	170	669	424	50	75	90	25	28	20	36	18	38	6	13	8	6	4	8	3	6	1	3	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north10_all	80	59072	21569	11491	5952	3487	6408	1836	1497	1740	694	1263	406	802	502	175	164	143	93	69	56	54	44	40	20	13	17	13	10	15	9	10	4	5	2	1	0	2	0	3	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	42855	14146	7345	2736	917	5567	578	730	1448	223	1073	174	691	401	45	66	91	28	30	20	29	18	37	6	7	11	5	6	12	5	5	1	2	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	59489	21608	11892	5965	3591	5955	1721	1361	1796	754	1295	431	793	517	165	176	193	80	78	51	54	39	59	26	14	26	7	10	25	7	15	4	2	2	3	1	3	1	0	0	1	1	0	1	6	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	43203	14253	7698	2806	956	5230	581	635	1480	267	1125	191	700	445	45	70	113	26	27	19	29	17	48	8	4	18	3	4	15	6	10	1	1	1	2	1	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	58857	21672	11733	5984	3618	6047	1692	1349	1885	744	1292	437	818	532	179	157	191	77	74	52	60	44	59	25	12	27	9	11	24	6	9	4	2	6	4	3	3	1	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	42728	14220	7526	2809	971	5274	575	623	1567	263	1128	185	721	453	48	62	99	26	28	20	32	17	51	9	3	21	3	3	16	4	3	1	1	2	2	3	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	58828	21726	11927	5902	3645	6320	1741	1379	1886	692	1200	435	866	557	196	152	163	84	72	56	55	46	62	22	10	28	10	11	22	5	7	2	3	6	3	5	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	42754	14270	7639	2748	984	5500	565	671	1552	245	1035	195	775	464	41	59	86	27	26	23	28	25	53	6	2	23	3	5	17	3	3	0	3	2	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	59217	21750	11855	5973	3610	6476	1804	1420	1885	690	1141	422	774	575	204	168	152	92	84	62	50	52	50	23	11	24	12	12	17	4	8	2	3	7	5	4	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	43089	14224	7503	2739	953	5634	587	697	1550	247	984	188	688	475	44	69	78	28	27	20	27	27	45	8	4	18	4	4	15	1	5	0	2	1	4	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	59235	21603	11725	5941	3569	6567	1862	1505	1896	695	1193	415	742	504	199	162	140	86	77	65	39	48	55	21	16	20	11	10	10	5	6	4	6	6	5	2	1	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	north15_active	80	43100	14103	7443	2726	958	5730	611	742	1563	260	1032	188	646	394	43	68	72	31	20	20	20	26	46	6	6	12	5	4	8	0	4	1	4	0	5	2	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	59229	21361	11815	6034	3486	6283	1862	1499	1915	703	1253	416	726	519	204	160	128	97	81	65	41	42	66	27	14	22	11	13	14	6	6	4	6	5	5	0	1	1	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	north16_active	80	43026	13973	7531	2780	927	5474	642	745	1587	253	1093	154	616	423	46	64	72	32	19	20	24	21	53	8	5	13	6	3	10	0	3	1	4	0	5	0	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	58855	21607	11752	5975	3445	5905	1841	1464	1872	729	1261	420	806	514	219	171	119	95	70	61	43	32	72	26	13	25	12	12	11	7	7	5	3	6	4	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	north17_active	80	42775	14137	7485	2728	925	5114	626	723	1540	259	1086	166	689	429	45	66	70	31	18	21	24	14	54	7	4	13	7	3	8	0	3	1	2	0	4	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	59102	21649	11779	5997	3482	5945	1813	1465	1883	713	1205	431	848	497	199	162	121	92	67	55	52	37	72	27	13	24	18	13	12	8	4	3	1	2	3	1	1	1	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	42931	14115	7446	2746	929	5170	618	729	1542	255	1027	170	744	417	44	64	69	29	21	21	30	17	56	10	2	12	7	4	8	1	1	0	0	0	3	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	59477	21678	11797	6021	3527	5953	1808	1417	1874	684	1206	450	867	480	210	169	128	81	61	58	47	45	56	20	12	21	16	10	13	8	5	4	2	2	3	4	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	43219	14151	7467	2747	945	5172	629	688	1546	253	1029	185	768	401	52	72	71	22	19	20	28	21	44	8	3	12	7	5	10	3	1	1	0	0	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	59773	21820	11648	5932	3634	6012	1797	1438	1862	671	1168	455	851	461	190	165	150	74	63	60	53	36	68	22	16	23	18	10	14	10	12	6	3	2	3	4	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	43538	14238	7343	2687	920	5245	616	716	1545	248	1003	188	759	390	48	71	88	22	23	19	34	17	58	11	5	15	8	6	11	5	3	3	0	1	3	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	50233	18737	10037	6421	4123	2462	1760	3416	1854	655	1445	837	324	278	194	166	119	115	134	62	53	31	29	29	22	15	8	13	4	5	2	2	2	2	1	2	2	3	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
0.03	south21_active	80	32333	10003	5150	3236	2237	737	420	3016	1471	154	1276	682	164	182	90	89	58	74	103	25	33	8	16	11	8	5	1	5	2	4	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	50509	18863	9981	6479	4104	2476	1748	3651	1881	657	1313	764	324	272	210	186	117	115	146	59	46	27	35	27	22	15	6	8	8	5	1	1	1	3	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0
0.03	south22_active	80	32437	10068	5103	3260	2187	752	400	3245	1521	148	1148	612	153	167	101	102	56	72	115	23	27	6	24	8	6	6	1	3	6	4	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	51034	18716	10040	6418	4064	2457	1750	3326	1875	704	1279	753	341	284	204	174	149	108	161	65	53	24	35	25	15	12	8	7	21	12	2	1	1	3	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.03	south23_active	80	32613	9960	5120	3191	2167	742	376	2958	1509	155	1110	590	158	171	97	100	82	67	133	31	30	6	25	7	4	5	2	4	12	10	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	50739	18739	10033	6311	3956	2465	1708	3507	1786	708	1327	786	343	277	219	185	152	96	157	60	73	32	52	29	13	13	8	7	29	11	3	4	4	4	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	32320	9985	5158	3190	2082	800	369	3100	1454	172	1165	628	165	156	95	110	76	57	131	30	44	17	41	12	4	6	4	3	19	9	3	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	50714	18641	10159	6289	3936	2513	1723	3285	1641	731	1292	776	356	293	233	156	148	86	168	59	79	32	58	31	16	16	9	10	33	13	5	5	4	4	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	32219	9990	5215	3219	2083	799	380	2873	1318	181	1137	632	186	169	96	92	78	54	143	30	53	19	43	17	5	6	3	5	25	11	5	1	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	49042	18152	10030	6170	3930	2526	1732	3200	1588	730	1223	759	351	278	208	144	127	92	173	59	84	36	48	24	18	16	10	8	42	7	8	6	3	4	0	1	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	29896	9198	4941	3077	2021	763	418	2754	1268	187	1062	609	175	154	76	76	54	56	147	30	56	24	35	15	4	7	3	3	33	6	8	1	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	47579	17856	9775	6016	3894	2483	1756	2905	1588	734	1030	694	344	289	193	144	124	104	173	55	84	35	41	25	18	14	7	10	29	4	11	6	1	5	0	1	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	27671	8664	4474	2792	1895	658	447	2464	1232	196	874	542	164	150	70	67	57	62	148	21	57	18	30	12	5	6	1	4	27	2	10	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	45710	17512	9529	5815	4000	2432	1766	2700	1519	738	1081	690	335	253	163	164	110	108	167	57	73	44	28	19	21	15	6	12	21	15	8	7	1	2	1	2	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	25077	8035	4046	2509	1886	604	464	2245	1146	202	912	530	153	123	63	69	46	68	139	21	46	21	20	7	6	3	1	2	19	13	7	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	45228	17338	9420	5758	3957	2476	1800	2713	1507	718	1100	693	346	260	152	184	94	124	165	62	58	41	30	18	18	8	7	14	12	15	9	6	3	1	1	3	0	1	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	24559	7849	3946	2367	1790	600	449	2236	1110	189	934	534	140	123	60	74	33	84	131	23	38	17	23	5	6	1	1	3	10	13	8	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	46671	17791	9635	5838	4002	2497	1809	2879	1550	697	1295	750	365	266	144	181	99	134	153	66	49	36	33	17	19	13	10	16	12	16	12	4	3	2	1	2	1	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	26899	8600	4327	2554	1938	639	425	2443	1168	167	1119	599	163	139	61	75	41	87	123	32	28	17	25	5	8	3	1	4	10	14	11	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	50927	18818	10080	6181	4342	2610	1754	3154	1788	654	1382	792	325	287	217	184	162	118	117	62	72	40	40	24	19	15	9	13	13	14	4	0	2	2	2	1	1	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	32355	10155	5201	3134	2331	800	351	2751	1416	140	1230	650	159	173	90	91	91	81	94	26	35	23	33	10	6	1	2	10	13	14	2	0	1	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	50873	18670	10069	6270	4289	2561	1770	3158	1819	695	1305	773	330	290	217	177	156	116	138	57	69	34	28	24	19	17	10	11	8	9	6	2	3	3	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	32385	10094	5217	3185	2251	798	365	2769	1466	152	1155	642	155	170	90	91	98	82	118	27	34	21	24	11	5	4	3	6	7	8	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	50850	18378	10070	6329	4190	2509	1777	3366	1834	699	1300	724	323	334	208	185	138	102	169	68	58	40	31	20	19	21	10	10	9	13	10	5	3	3	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	32578	9932	5147	3239	2213	794	394	2967	1465	159	1136	593	147	191	85	87	86	75	145	30	33	25	24	10	6	6	2	5	6	11	7	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	51067	18203	10052	6272	4153	2493	1766	3298	1830	749	1320	767	335	319	190	170	161	95	187	67	54	45	35	20	19	28	11	10	8	8	13	5	2	4	0	0	1	0	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south34_active	80	32681	9898	5128	3296	2167	788	407	2899	1475	173	1150	626	143	179	81	89	97	68	160	33	29	29	25	10	8	6	4	5	4	6	9	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	51204	18507	9977	6218	4272	2513	1804	3392	1777	758	1341	773	370	323	196	191	167	100	166	64	53	50	44	15	20	25	11	10	8	18	10	5	2	3	2	0	1	0	4	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south35_active	80	32898	10090	5099	3196	2272	786	400	2986	1404	188	1163	630	170	181	77	100	99	68	140	29	28	31	32	7	10	5	7	5	4	16	8	2	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	50118	18275	9837	6112	4206	2574	1820	3170	1723	756	1258	783	356	318	189	181	187	122	150	61	53	52	46	19	18	21	8	10	10	20	5	4	3	2	3	2	1	0	3	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south36_active	80	31345	9688	4959	3023	2171	807	421	2740	1341	184	1081	647	154	175	71	93	97	78	130	27	27	26	32	9	10	5	6	8	6	16	4	2	0	2	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	48196	18073	9722	6062	4067	2561	1818	2970	1548	739	1162	745	337	321	191	168	166	122	137	55	40	48	47	17	12	14	7	11	12	21	2	4	4	2	5	2	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	28777	9027	4586	2810	1979	737	430	2491	1164	182	972	607	139	170	64	80	92	71	117	21	20	29	32	5	4	4	4	7	9	17	2	1	0	1	3	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	46014	17514	9469	5951	3967	2521	1838	2686	1436	725	1066	694	331	315	187	162	145	114	121	46	34	40	39	20	17	7	9	14	12	22	3	4	3	1	3	4	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	25914	8271	4101	2646	1845	644	452	2216	1072	151	867	561	114	167	63	70	79	63	97	15	20	21	26	7	3	3	3	7	8	18	0	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	44524	16991	9255	5864	3853	2526	1830	2583	1384	714	1034	689	336	296	193	151	122	85	103	48	36	36	35	22	19	8	7	11	5	13	4	4	4	2	3	2	1	1	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	23757	7526	3763	2440	1683	574	468	2092	1024	142	815	545	125	152	56	51	61	40	81	17	14	19	24	6	1	2	1	2	3	11	1	1	0	0	2	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	44872	17163	9378	5929	3904	2575	1824	2601	1556	736	994	718	327	288	200	148	121	75	94	46	51	38	40	24	19	9	8	17	6	11	5	3	2	1	2	4	2	2	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	24388	7858	3971	2576	1764	587	453	2132	1178	148	782	559	125	153	62	53	57	38	77	18	23	16	29	6	1	2	2	2	3	10	1	1	0	0	1	1	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
