label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north6_active	80	9088	3357	11429	2007	714	1102	2599	667	1066	1289	886	385	99	251	40	39	21	21	22	26	58	9	18	11	18	55	4	2	22	1	1	13	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north7_all	80	37407	15710	14955	5608	3478	2695	3311	1472	1451	1636	1243	580	316	351	207	147	96	76	54	51	65	47	32	26	36	46	12	10	24	3	4	9	3	1	1	0	0	1	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	9174	3364	11412	2048	733	1122	2669	716	1050	1400	1052	363	88	244	44	42	25	23	16	31	49	6	11	16	29	43	4	3	22	2	1	8	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north8_all	80	37505	15637	15410	5589	3525	2702	3387	1482	1508	1646	1235	571	309	364	185	135	102	72	63	69	87	49	30	23	50	40	12	12	20	2	3	1	2	1	2	1	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	9333	3546	11889	2100	769	1166	2769	747	1106	1421	1045	363	91	251	32	37	32	24	20	42	69	5	9	16	42	39	4	5	18	2	1	0	0	1	0	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	37699	15504	16866	5724	3488	2797	3670	1617	1584	1810	1295	584	332	364	202	139	122	85	58	73	96	40	32	19	64	30	17	11	11	7	3	1	3	1	3	2	3	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	10120	3848	13540	2305	782	1269	3075	901	1181	1607	1122	372	103	255	41	39	44	36	21	43	72	6	11	11	59	28	3	6	8	5	0	0	1	1	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	37645	15418	18150	5882	3470	2813	3916	1622	1663	1902	1286	609	340	364	198	150	125	103	64	78	110	34	33	20	87	26	15	8	13	10	3	3	2	1	6	2	3	6	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	10898	4159	15015	2550	777	1329	3352	922	1283	1722	1112	410	109	273	44	47	42	44	23	51	90	7	10	11	84	23	3	6	9	5	1	1	1	1	2	0	3	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_all	80	38107	15631	18989	6103	3593	2908	4301	1608	1719	1885	1500	633	309	397	176	164	109	85	65	55	84	31	31	31	40	53	10	18	15	9	3	9	2	0	0	1	0	3	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	11848	4532	16073	2783	797	1439	3704	978	1324	1681	1330	473	112	294	50	59	29	26	31	44	72	9	12	24	36	46	2	10	14	7	0	8	0	0	0	1	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	38060	15607	18908	6129	3534	2908	4299	1662	1732	1857	1479	657	322	375	176	148	106	96	67	54	73	28	36	35	70	57	13	16	15	8	3	7	3	0	0	1	1	3	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	11712	4356	15926	2804	766	1444	3708	983	1323	1637	1314	480	111	293	55	57	28	30	35	41	61	8	19	27	65	47	2	7	12	5	0	6	1	0	0	1	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	38030	15592	17885	5983	3520	2878	3909	1707	1655	1687	1358	636	309	343	180	164	105	100	64	60	69	32	33	40	74	24	18	14	18	9	4	8	5	2	0	1	2	2	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1
0.03	north13_active	80	10804	3992	14697	2603	761	1342	3288	955	1221	1465	1181	446	102	266	42	59	21	31	32	44	49	8	18	31	69	12	4	7	12	5	1	6	2	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north14_all	80	37837	15582	16792	5882	3563	2719	3686	1645	1565	1623	1284	624	310	302	169	152	111	87	73	65	61	37	33	48	66	26	15	10	18	4	1	5	9	3	0	1	2	2	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1
0.03	north14_active	80	10026	3704	13363	2395	781	1199	3027	889	1130	1365	1115	448	88	220	33	49	23	26	31	43	42	10	17	36	60	16	2	5	10	2	1	4	6	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north15_all	80	37440	15603	15264	5660	3601	2664	3286	1546	1423	1538	1222	632	290	304	173	165	99	89	67	79	90	34	24	47	33	24	13	6	8	4	3	7	8	3	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	north15_active	80	9082	3489	11688	2095	801	1121	2620	762	1007	1276	1041	422	80	217	30	42	19	30	21	46	60	6	11	34	27	13	3	3	2	1	2	5	5	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_all	80	37347	15643	15088	5597	3639	2595	3278	1516	1293	1602	1207	631	302	293	177	160	94	87	73	81	73	41	31	42	43	25	8	8	9	4	4	8	6	1	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	9004	3504	11503	2033	812	1090	2635	755	932	1321	1024	435	87	192	26	43	18	27	17	50	41	8	18	31	38	19	3	1	3	2	2	6	4	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north17_all	80	37345	15689	15294	5605	3611	2544	3284	1500	1282	1584	1271	633	308	325	177	164	94	90	79	81	96	40	26	34	39	29	7	11	8	5	6	5	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	9082	3472	11697	2003	778	1040	2640	733	925	1319	1063	428	95	204	27	46	17	31	24	43	66	6	14	25	35	24	2	2	5	2	1	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37527	15698	16180	5586	3634	2605	3503	1579	1411	1604	1344	667	295	328	183	150	100	75	85	71	83	39	25	29	44	24	9	12	8	4	7	6	0	1	2	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	9777	3671	12668	2083	819	1103	2873	843	1046	1350	1152	484	88	204	29	50	11	18	32	33	53	8	12	19	39	21	2	2	5	1	1	2	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	37750	15838	17256	5741	3634	2704	3923	1560	1563	1711	1329	659	304	373	174	153	112	77	73	87	84	36	24	29	34	18	12	13	14	3	7	6	0	3	2	0	2	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	10657	3896	13918	2368	811	1228	3299	883	1190	1474	1137	482	112	250	31	61	19	24	33	52	59	9	12	20	30	17	2	3	11	1	2	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_all	80	37850	15822	18069	5778	3603	2741	4103	1619	1655	1922	1321	646	322	390	172	142	116	76	88	75	72	33	27	35	38	13	18	8	16	2	7	6	4	5	1	1	3	5	0	0	0	1	5	1	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	11463	4249	14899	2525	812	1305	3492	939	1302	1705	1152	455	118	290	35	60	25	28	45	46	52	7	8	27	34	12	5	2	15	1	4	1	3	0	0	1	1	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_all	80	37528	15530	15458	5583	3393	2652	3334	1490	1483	1714	1222	645	315	367	194	150	107	90	91	65	50	37	29	31	24	37	13	7	14	4	7	3	7	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south21_active	80	9337	3489	11971	2062	704	1088	2663	808	1051	1462	1026	450	94	253	36	37	16	24	33	35	30	9	12	17	23	32	5	5	5	2	3	1	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south22_all	80	37256	15580	15709	5603	3454	2669	3653	1441	1543	1650	1201	662	302	373	205	142	103	95	91	60	55	41	27	27	24	34	11	7	13	4	4	2	11	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south22_active	80	9490	3557	12313	2091	709	1115	2943	780	1128	1389	1013	459	86	254	39	46	18	30	33	37	43	10	13	20	22	32	4	4	4	2	3	1	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south23_all	80	37562	15618	16745	5703	3483	2770	3925	1492	1587	1889	1205	651	279	355	209	136	102	89	81	62	65	39	24	32	27	25	7	5	14	5	4	2	7	1	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south23_active	80	10090	3908	13399	2262	723	1227	3253	809	1203	1636	1025	463	87	256	40	42	18	30	31	42	47	8	15	24	23	22	2	2	7	3	2	2	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south24_all	80	37749	15756	18201	5794	3540	2757	4113	1542	1653	2039	1209	639	297	387	191	137	106	89	75	64	73	35	28	36	39	37	10	3	13	5	4	3	12	2	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	10861	4262	15101	2452	762	1327	3512	861	1276	1806	1041	472	105	270	40	43	26	30	26	46	57	9	18	24	33	35	3	1	7	3	2	3	8	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	37872	15880	19127	5836	3582	2819	4216	1624	1694	2150	1408	629	305	396	189	152	106	87	73	65	69	24	26	40	43	38	9	3	10	6	3	6	7	4	3	1	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	11561	4583	16141	2576	772	1407	3687	923	1326	1924	1251	477	121	281	43	46	22	33	29	42	50	7	17	27	34	35	2	2	8	4	2	6	6	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	37862	15866	19326	5796	3564	2826	4145	1646	1763	2265	1475	609	328	389	201	152	111	73	80	83	71	28	30	38	48	56	12	3	7	7	1	5	7	5	6	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	11699	4645	16444	2661	764	1440	3612	970	1403	2042	1323	474	132	279	50	52	21	30	35	59	54	8	18	27	36	51	3	1	4	3	0	5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	38005	15761	19204	5787	3531	2809	3995	1610	1770	2154	1500	609	340	399	199	146	112	70	87	89	62	27	32	32	46	55	12	7	5	5	2	5	2	5	4	2	2	0	1	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	11870	4568	16277	2626	768	1440	3444	942	1418	1941	1334	471	117	294	52	52	26	33	42	60	49	10	19	20	36	51	3	3	3	3	0	5	1	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	38358	15731	19178	5730	3494	2837	3868	1583	1758	2057	1376	605	370	362	212	146	115	77	95	92	82	34	34	27	51	38	11	7	9	5	2	2	1	5	4	1	1	1	1	1	1	0	4	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	11973	4523	16189	2588	754	1455	3295	984	1402	1836	1201	468	128	263	58	49	30	34	52	54	74	9	17	20	41	33	2	3	6	3	0	2	0	0	1	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	38225	15696	19074	5849	3508	2778	3982	1583	1686	1958	1330	630	359	325	213	157	118	85	93	79	95	35	38	35	64	29	15	7	7	3	4	1	4	5	1	2	0	1	3	1	1	0	6	0	1	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	12021	4491	16066	2677	750	1422	3444	978	1343	1743	1158	483	131	227	60	42	37	31	50	45	88	11	18	25	58	23	4	3	6	3	1	1	3	0	1	0	0	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	38097	15697	18930	5901	3553	2817	4250	1596	1652	1929	1443	608	361	311	204	167	108	94	80	86	106	37	35	37	65	18	15	7	9	3	5	3	3	6	2	2	0	1	2	3	1	0	3	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	11904	4494	15901	2689	766	1439	3746	972	1313	1710	1280	446	128	215	61	42	35	28	40	48	96	9	17	24	62	13	3	3	8	3	1	1	3	0	1	1	0	1	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	37809	15589	18147	5835	3538	2812	4385	1571	1634	2062	1590	670	310	396	154	153	107	84	72	77	95	36	36	36	66	15	13	8	7	6	5	1	1	4	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south31_active	80	11817	4532	15262	2692	794	1403	3803	921	1248	1852	1454	497	121	310	31	53	29	28	30	49	77	8	20	25	61	11	4	5	7	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south32_all	80	37896	15685	18176	5891	3476	2815	4456	1559	1659	2241	1625	651	336	418	166	160	110	90	83	90	96	34	28	36	57	20	12	11	6	10	4	3	2	3	1	1	0	3	0	0	0	2	2	0	0	0	1	0	0	0	2	0	0	0
0.03	south32_active	80	11870	4601	15344	2638	796	1398	3902	920	1287	2040	1487	484	125	332	37	61	28	28	41	57	78	8	13	20	51	17	1	5	6	2	2	2	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0
0.03	south33_all	80	37845	15727	18351	5914	3468	2882	4322	1641	1677	2208	1593	699	333	419	173	151	112	100	77	80	72	35	27	31	62	22	13	10	2	11	2	4	3	3	0	2	1	2	0	0	0	2	2	0	0	0	1	0	0	0	0	0	1	0
0.03	south33_active	80	11860	4621	15445	2652	751	1436	3763	936	1315	2018	1446	523	124	338	36	47	21	41	40	54	56	9	14	18	59	19	1	1	2	3	2	2	1	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south34_all	80	37891	15695	18847	5913	3449	2811	4356	1643	1731	2198	1539	670	317	428	186	138	108	102	76	90	72	33	37	36	54	42	11	12	7	10	3	4	3	1	1	2	2	2	0	1	0	2	2	0	0	0	1	0	0	0	0	0	1	0
0.03	south34_active	80	11767	4551	15889	2626	767	1431	3773	963	1368	1996	1389	498	117	329	43	50	22	37	38	63	50	7	17	25	50	40	0	1	4	4	3	2	1	0	1	2	1	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	0
0.03	south35_all	80	37701	15702	19082	5882	3452	2781	4464	1663	1777	2123	1467	636	315	419	175	128	108	100	74	75	71	28	31	29	49	50	9	11	7	10	5	2	5	0	1	4	4	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	11657	4506	16069	2652	773	1445	3889	968	1395	1920	1298	472	118	322	33	44	27	36	31	51	50	6	14	23	42	49	0	1	3	7	5	0	1	0	1	3	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	37926	15646	19058	5831	3555	2821	4337	1616	1766	2104	1525	591	338	362	180	150	120	90	65	75	84	23	32	33	48	49	7	12	7	6	4	7	5	1	2	3	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	11712	4445	16093	2571	805	1445	3778	909	1386	1909	1347	433	115	258	41	45	32	36	29	47	60	6	17	28	43	47	0	2	3	4	4	6	0	0	1	2	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	38179	15585	19101	5793	3519	2780	4351	1586	1732	1943	1405	632	346	358	181	144	116	77	66	72	99	27	25	41	43	51	5	8	3	9	8	9	3	1	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	11884	4471	16136	2641	789	1409	3816	878	1359	1742	1246	471	118	246	43	46	36	32	25	42	85	7	12	31	36	49	0	2	1	8	7	8	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	38100	15614	19021	5790	3565	2760	4295	1563	1736	1859	1299	632	367	354	175	153	108	64	70	81	113	36	26	48	48	36	8	7	4	7	6	9	2	3	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	11865	4511	16058	2671	807	1375	3779	864	1390	1654	1149	468	108	246	41	50	31	30	29	51	91	9	17	37	41	33	1	1	2	5	4	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	38244	15465	18700	5808	3499	2789	4330	1579	1772	1879	1387	659	358	367	179	140	110	70	69	76	113	36	23	42	58	35	8	4	6	7	6	7	1	4	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	11968	4531	15701	2648	781	1387	3792	882	1432	1677	1233	507	107	259	37	48	36	34	30	50	93	5	13	29	48	31	1	0	3	6	4	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37898	15598	18499	5866	3541	2727	4272	1587	1725	1963	1555	661	337	381	172	130	109	82	69	76	81	39	29	35	75	49	12	8	8	7	8	5	2	5	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	11884	4571	15503	2685	811	1369	3734	878	1391	1785	1382	504	110	271	39	46	35	34	35	50	58	6	20	29	61	45	2	4	6	6	4	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
