label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north11_all	80	51760	16170	9798	5263	4042	3282	1719	1697	1942	1186	772	648	408	302	185	259	158	88	155	61	71	32	19	25	20	11	19	7	19	3	4	4	7	4	4	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	29870	8221	5258	2580	2066	1910	868	924	1243	740	446	379	228	173	111	160	77	55	96	38	43	15	11	11	6	7	8	1	10	1	2	4	7	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	51917	15907	9770	5304	3955	3236	1741	1642	1940	1218	780	670	452	334	183	262	171	97	149	80	74	36	21	23	19	11	14	11	16	5	6	4	3	4	2	0	1	1	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	29902	8116	5258	2645	2045	1870	901	903	1242	798	468	388	249	164	106	164	88	59	97	52	47	16	11	10	8	5	7	6	8	2	4	4	3	2	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	52022	16028	9720	5292	3936	3191	1792	1629	1960	1243	805	663	448	302	183	259	174	97	156	84	72	31	27	25	20	11	7	10	18	3	7	4	1	4	0	2	0	1	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	30025	8198	5187	2669	2039	1805	897	910	1247	807	493	387	266	141	97	170	101	53	104	60	42	13	12	9	12	5	2	7	9	1	5	4	1	1	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	52223	16015	9638	5331	3841	3249	1774	1689	1989	1216	835	606	428	299	198	275	160	92	147	99	66	33	29	23	31	10	14	11	14	3	6	2	2	5	1	2	0	2	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	30167	8222	5123	2738	2019	1814	866	940	1233	761	495	336	236	150	99	187	90	45	80	70	34	14	14	12	22	5	9	8	9	1	4	2	1	1	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	52338	16011	9586	5267	3914	3209	1794	1734	2032	1137	809	599	412	311	222	241	152	97	132	89	52	28	26	24	31	12	15	12	8	6	3	2	1	6	2	3	1	2	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	30134	8253	5078	2673	2008	1799	890	959	1249	667	447	355	239	178	110	157	97	46	66	58	32	12	12	11	22	5	11	6	5	2	2	2	0	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	52440	16051	9574	5330	3899	3174	1734	1752	2001	1142	776	595	390	331	206	275	164	89	124	83	60	29	24	26	25	12	17	11	16	7	6	3	1	3	2	4	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	30209	8204	5065	2668	2003	1788	884	993	1185	673	424	369	226	203	110	173	105	40	68	54	32	12	12	12	15	4	14	7	13	3	4	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	52174	16106	9553	5364	3825	3177	1744	1729	1978	1045	735	600	385	327	206	262	169	78	114	87	56	23	19	27	19	14	22	12	18	10	7	3	8	3	2	2	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	30113	8279	4988	2674	1950	1820	904	1004	1190	624	395	373	213	197	108	169	109	38	73	56	27	10	7	14	11	5	21	8	15	5	5	3	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	51047	15901	9386	5321	3716	3127	1666	1624	1905	1004	712	571	404	296	172	267	168	86	134	89	59	32	21	32	14	15	28	10	16	9	8	6	7	0	0	2	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	29368	7988	4843	2622	1874	1798	846	916	1156	598	392	351	224	177	79	177	107	47	80	56	22	15	9	16	6	4	26	7	13	5	5	3	7	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	49096	15710	9190	5182	3630	3068	1681	1575	1815	960	725	530	395	261	170	240	146	78	135	92	53	26	15	27	17	12	26	11	11	10	4	4	9	4	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	27890	7803	4698	2543	1812	1737	837	863	1124	574	388	302	209	148	74	150	85	42	81	56	19	13	7	13	12	4	25	6	7	6	2	1	7	4	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	47396	15331	9055	5110	3600	3025	1668	1557	1797	964	667	502	402	267	168	210	166	84	112	79	53	30	26	17	33	10	24	14	5	10	3	3	9	8	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	26564	7525	4613	2466	1782	1696	813	869	1100	568	383	274	232	162	80	115	109	47	63	43	26	12	15	8	29	4	23	7	1	7	2	0	7	5	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	50858	33268	8252	4871	3211	4421	2188	1163	1239	686	477	442	251	251	167	211	154	92	58	114	26	80	34	46	16	13	14	10	8	6	5	1	3	2	1	3	1	8	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0
0.03	south21_active	80	28996	21386	3914	2255	1439	2685	1211	569	705	346	220	225	115	123	82	122	100	43	27	84	11	55	21	21	8	7	10	5	4	1	3	1	1	2	1	2	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	51125	33099	8199	4880	3211	4466	2163	1157	1247	661	469	417	246	255	168	186	143	92	53	115	24	75	37	32	17	9	15	14	10	5	4	0	3	3	0	4	0	2	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0
0.03	south22_active	80	29309	21159	3910	2204	1472	2736	1211	572	698	326	219	215	116	124	86	106	86	41	26	86	11	46	23	18	10	4	12	6	4	0	3	0	0	2	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	51124	33066	8185	4773	3188	4408	2163	1166	1271	665	494	432	242	242	181	175	150	89	52	99	29	58	28	30	20	6	15	17	8	9	4	1	2	2	0	4	0	1	2	0	2	0	1	0	1	1	1	0	0	0	1	1	0	0	0
0.03	south23_active	80	29218	21235	3939	2153	1467	2664	1213	573	729	330	240	226	110	114	96	90	87	37	23	69	16	30	18	13	14	2	12	9	1	2	4	1	0	1	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	51388	33083	8290	4710	3150	4414	2132	1148	1319	627	499	434	257	238	167	197	163	87	48	113	44	45	25	24	23	9	14	14	6	6	4	1	2	5	0	3	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
0.03	south24_active	80	29330	21196	4033	2126	1462	2682	1216	543	774	289	243	220	120	114	89	108	99	32	16	81	25	22	16	9	15	3	11	7	2	2	3	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	50956	32997	8248	4735	3078	4476	2201	1167	1283	628	504	415	238	216	167	200	155	83	50	98	48	44	24	26	20	10	14	10	7	5	6	7	2	6	0	1	1	1	1	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0
0.03	south25_active	80	29098	21057	4002	2134	1432	2733	1220	546	777	306	245	214	112	103	84	119	100	36	17	69	27	29	15	10	12	4	10	4	3	3	3	6	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south26_all	80	51272	32930	8291	4741	3078	4360	2171	1167	1242	603	498	381	261	209	175	199	133	89	56	120	42	59	25	26	17	10	13	6	7	5	7	10	1	4	0	2	2	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south26_active	80	29437	21010	4015	2150	1434	2663	1226	550	757	294	236	186	127	101	83	118	81	40	18	64	24	43	13	9	10	4	7	2	4	2	4	8	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south27_all	80	51213	33124	8252	4706	3110	4329	2153	1166	1217	656	497	364	257	226	170	193	144	83	72	110	39	68	20	24	15	7	22	7	6	5	11	12	4	4	1	2	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	29576	21037	3966	2140	1467	2634	1231	570	731	331	229	170	121	104	76	130	92	39	23	53	22	40	9	7	6	2	16	3	3	3	4	9	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	50987	32684	8285	4713	3193	4449	2153	1150	1227	655	454	364	270	224	165	197	150	81	74	110	37	71	18	17	16	11	15	5	5	7	7	6	3	1	1	2	2	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	29242	20623	3981	2157	1469	2675	1231	562	734	325	208	168	128	102	71	138	100	38	23	60	21	37	8	4	9	6	9	3	2	3	2	4	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	51116	32873	8279	4691	3199	4505	2221	1184	1354	636	457	365	247	243	175	214	170	77	67	76	37	61	20	19	16	19	15	7	3	6	8	5	3	5	1	2	1	1	2	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	29295	20689	4019	2130	1424	2683	1288	578	811	319	216	178	115	115	83	143	118	36	23	49	21	28	8	5	8	13	11	6	1	3	2	3	3	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	50861	32695	8238	4721	3184	4491	2289	1179	1372	653	465	385	259	236	177	212	169	80	59	85	45	54	19	13	18	25	20	12	2	7	4	8	0	7	2	0	3	1	3	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	29196	20738	3957	2169	1394	2748	1331	588	822	308	221	178	122	111	83	129	118	35	19	59	20	23	11	3	11	19	14	5	1	3	2	7	0	3	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	50893	33172	8209	4673	3091	4386	2188	1165	1195	671	440	399	257	246	154	210	184	79	58	77	40	46	27	20	17	23	18	23	4	5	10	2	7	6	3	2	1	3	1	1	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	29268	20897	3967	2115	1396	2683	1238	543	687	309	204	173	118	129	66	128	133	37	30	50	19	35	14	18	7	12	5	11	2	1	5	2	5	1	0	1	1	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	50912	33160	8247	4742	3117	4488	2103	1182	1270	642	457	400	250	223	164	193	179	82	60	88	41	41	24	17	15	16	28	20	4	3	4	1	5	5	2	2	1	3	0	1	0	1	0	4	0	3	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	29262	21083	3998	2153	1426	2736	1204	544	734	290	203	191	114	116	76	118	124	41	30	58	19	28	13	16	8	7	16	11	2	1	2	1	2	2	0	1	1	3	0	0	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	51005	32731	8310	4758	3101	4357	2139	1182	1231	633	472	406	248	195	178	181	179	81	60	105	43	46	30	22	13	12	33	10	7	3	5	4	4	7	1	3	0	0	2	1	0	1	0	4	0	3	1	1	0	0	0	0	0	0	0
0.03	south33_active	80	29366	20826	4068	2124	1431	2665	1187	540	711	289	213	197	114	101	86	112	120	39	29	73	17	31	19	15	11	3	19	3	5	1	2	4	3	2	1	1	0	0	1	0	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	51028	32188	8311	4764	3165	4344	2149	1233	1301	680	475	409	238	202	182	175	179	73	61	85	46	53	33	23	18	11	34	8	10	4	5	4	2	8	1	2	0	0	2	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	29181	20574	4094	2134	1438	2629	1184	570	762	313	212	204	104	98	87	110	112	35	29	54	19	35	19	12	14	3	19	0	6	1	2	4	1	1	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	50736	31979	8241	4728	3189	4445	2226	1175	1259	729	466	396	229	209	185	170	176	77	56	122	44	57	40	22	19	16	9	6	9	6	7	5	1	7	1	2	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	28906	20306	4072	2107	1428	2816	1233	530	712	331	210	200	103	107	92	105	109	37	27	68	18	37	22	11	16	5	5	1	5	1	4	5	1	1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	50894	32269	8289	4730	3234	4437	2142	1186	1275	728	464	369	235	224	193	170	185	77	61	148	47	45	29	22	15	16	13	6	7	8	5	6	0	6	0	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	29038	20377	4102	2137	1445	2739	1174	558	699	338	215	180	103	104	91	100	117	38	28	93	20	30	14	10	11	5	4	2	3	3	4	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	50984	32742	8219	4711	3273	4462	2204	1218	1261	698	478	357	246	220	189	182	188	79	58	137	42	57	26	21	9	22	12	13	4	9	6	7	0	5	1	1	2	1	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	29204	20834	3962	2123	1459	2781	1245	593	677	330	235	171	108	101	96	95	118	41	24	82	17	34	14	7	6	9	3	7	1	3	4	4	0	4	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	51073	32869	8195	4710	3209	4483	2140	1225	1265	662	478	381	261	215	194	205	181	77	66	115	49	75	18	25	9	20	25	10	5	7	3	9	0	5	2	1	1	2	0	1	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south38_active	80	29382	20927	3904	2127	1405	2741	1164	615	683	326	221	178	121	91	92	114	114	38	27	72	21	46	11	9	6	11	10	7	2	3	2	6	0	4	0	1	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south39_all	80	51003	33043	8128	4670	3236	4414	2151	1226	1262	655	453	393	273	209	172	215	196	83	73	102	44	81	23	22	15	27	27	16	4	7	2	9	1	5	2	1	1	2	2	1	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south39_active	80	29313	20887	3864	2073	1420	2657	1208	594	695	330	203	184	120	82	76	124	119	37	32	61	21	50	14	9	11	19	13	12	2	4	1	7	1	4	0	1	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south40_all	80	50509	32371	8247	4604	3170	4496	2195	1263	1271	663	431	426	265	196	164	210	168	83	79	110	35	101	25	14	15	29	25	9	8	5	4	9	1	5	2	1	1	1	3	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	28922	20255	3971	2041	1402	2754	1199	595	730	346	180	206	119	70	63	121	105	37	34	59	19	60	17	5	13	19	14	6	3	2	3	9	1	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
