label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north13_all	80	32607	32753	8323	5760	3384	3369	3049	1192	1606	1084	535	634	516	336	294	212	108	84	51	105	72	36	32	25	25	7	9	11	7	11	3	1	4	3	1	1	7	1	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north13_active	80	14628	20701	4112	2958	1661	1982	1786	553	927	632	299	389	325	195	159	132	55	40	21	55	47	16	12	11	17	4	4	6	3	2	1	1	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	32675	31448	8098	5607	3327	3224	2895	1167	1467	999	531	621	468	364	269	230	104	80	64	103	61	30	28	20	21	5	9	7	7	8	6	5	5	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	north14_active	80	14708	19873	3967	2882	1587	1842	1678	524	844	554	279	365	285	216	147	141	49	38	28	63	31	14	12	8	12	2	3	5	3	2	3	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	32991	30096	7906	5288	3295	3184	2772	1117	1456	950	475	569	440	374	247	213	114	79	61	107	51	31	26	20	13	8	9	4	6	6	5	5	8	3	1	1	6	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
0.03	north15_active	80	14935	19022	3784	2683	1539	1760	1613	502	868	517	230	326	270	219	129	116	50	34	21	67	24	14	12	10	6	2	4	4	2	1	3	1	5	2	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	32881	30504	7987	5297	3281	3201	2732	1096	1442	956	522	587	444	407	239	190	123	77	62	103	50	29	20	16	21	12	9	10	4	4	6	6	6	2	0	1	6	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0
0.03	north16_active	80	14940	19406	3800	2674	1545	1753	1576	498	898	520	246	336	268	257	128	107	51	38	21	64	24	14	11	10	15	3	3	6	1	1	3	2	4	1	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	32724	31918	8186	5514	3328	3431	2886	1081	1586	1042	551	575	486	432	253	203	137	80	69	95	56	29	21	22	26	13	8	10	4	5	6	4	8	2	0	2	7	1	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0
0.03	north17_active	80	14840	20121	3913	2831	1570	1953	1659	527	1004	612	277	339	281	271	139	109	66	40	25	62	27	14	11	14	21	4	5	5	1	1	4	1	6	2	0	2	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	32762	33423	8325	5730	3390	3509	2917	1132	1719	1110	607	644	561	423	259	203	134	71	71	86	52	28	23	17	25	12	6	14	5	6	9	3	5	3	0	6	9	1	1	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0
0.03	north18_active	80	14857	21148	4032	2954	1620	2045	1683	573	1067	646	316	385	347	277	139	106	69	38	29	57	29	12	9	11	20	4	5	6	2	1	6	1	4	3	0	6	8	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	32625	35429	8631	5888	3526	3618	3066	1213	1757	1203	580	709	578	390	280	219	119	67	77	73	70	36	24	21	35	9	6	6	4	4	8	5	4	3	2	6	3	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	14761	22335	4267	3098	1765	2158	1855	588	1095	730	296	422	350	255	161	130	70	32	32	49	41	16	6	13	19	4	4	2	2	0	6	1	3	3	0	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	32569	35663	8424	5917	3531	3633	3153	1247	1659	1193	574	720	575	394	255	216	107	83	76	95	72	36	22	19	27	11	13	10	8	6	5	5	2	3	2	5	2	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
0.03	north20_active	80	14596	22667	4199	3066	1737	2152	1948	594	1028	747	290	432	358	276	150	126	57	37	34	69	44	19	7	12	11	5	8	4	4	1	4	1	1	3	0	5	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	32577	34865	8759	5634	3583	3516	3037	1157	1703	1149	566	630	509	418	273	183	118	79	62	131	73	39	20	12	25	12	20	7	8	6	6	5	7	4	1	4	1	4	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	14654	21905	4413	2936	1749	2049	1846	585	1049	668	295	374	320	271	177	109	57	39	32	75	41	21	9	5	15	8	12	2	4	3	3	2	5	1	0	2	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	32652	34760	8628	5761	3503	3569	3047	1110	1701	1114	606	663	546	439	284	207	109	82	64	127	77	42	22	18	20	17	14	4	6	4	12	1	5	1	1	6	1	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	14660	21928	4334	3027	1721	2067	1844	543	1033	654	301	404	328	264	178	129	48	38	30	84	43	27	9	9	12	10	10	1	2	2	6	0	5	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	32459	35109	8609	5768	3527	3659	3131	1132	1723	1099	631	638	552	459	256	195	126	79	59	118	93	42	29	20	24	16	7	2	5	2	10	1	6	1	2	3	1	0	0	0	4	0	1	1	1	0	0	0	1	1	0	0	0	0
0.03	south23_active	80	14622	22252	4276	3015	1727	2167	1890	550	1064	646	345	408	324	269	141	121	62	37	28	82	55	27	12	11	14	7	4	0	3	1	4	0	6	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	32633	35389	8608	5847	3507	3646	3068	1166	1634	1096	668	664	560	446	263	208	124	73	56	118	82	43	29	21	23	15	3	1	6	1	10	1	3	0	2	2	1	0	0	0	2	0	1	1	1	1	0	0	1	1	0	0	0	0
0.03	south24_active	80	14588	22536	4265	3111	1746	2148	1857	568	992	635	372	409	303	262	140	123	68	36	23	67	46	26	13	15	12	8	2	0	4	1	6	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	32701	34879	8633	5892	3528	3533	3116	1199	1607	1075	663	684	498	431	282	207	120	75	57	112	80	39	32	25	25	16	7	4	6	3	5	1	4	0	3	0	3	0	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0
0.03	south25_active	80	14727	22178	4242	3115	1755	2059	1907	595	986	612	379	415	277	267	152	120	68	35	27	54	53	18	10	18	11	8	5	1	3	2	3	0	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	32726	35248	8624	5934	3508	3548	3191	1219	1634	1088	622	663	538	437	308	230	111	85	66	151	82	40	22	21	24	17	5	3	5	5	2	2	4	1	3	4	4	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south26_active	80	14660	22370	4293	3141	1764	2081	1992	606	973	635	352	383	315	266	182	134	68	37	33	83	56	14	9	13	11	6	4	1	2	4	2	0	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	32703	34387	8595	6044	3537	3494	3153	1204	1610	1018	581	692	551	414	300	241	106	96	62	138	80	37	22	21	22	20	9	9	4	7	2	2	4	4	1	4	4	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	14801	21821	4231	3219	1772	2033	1986	594	947	586	322	412	340	241	170	145	57	46	28	82	60	17	10	14	8	10	4	2	1	6	1	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	32659	35129	8507	6021	3524	3577	3167	1156	1659	1046	554	724	589	447	298	248	103	111	68	142	68	40	28	21	25	17	8	7	5	8	4	2	2	8	2	4	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	14798	22462	4170	3186	1778	2090	1983	555	994	603	291	427	354	243	174	147	51	53	32	103	45	22	15	16	13	8	1	2	1	6	2	0	0	4	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	32581	35536	8532	6007	3491	3657	3054	1193	1690	1033	551	731	592	417	296	237	103	106	58	131	80	34	26	22	29	13	16	10	2	7	5	2	5	7	3	1	7	4	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	14716	22849	4169	3116	1736	2140	1866	589	1034	590	295	437	348	233	181	134	48	54	24	93	52	21	15	17	15	8	4	3	0	4	2	0	2	4	1	0	6	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	32563	35971	8474	5874	3510	3612	3010	1206	1811	1103	556	764	653	427	329	216	104	95	52	114	70	32	24	19	28	5	18	8	2	6	6	2	4	6	4	1	7	4	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	14671	23227	4134	3029	1773	2089	1814	582	1145	652	278	466	394	240	201	128	51	45	24	72	44	17	12	14	15	3	6	3	1	2	2	0	3	3	1	0	6	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	32218	35949	8547	5845	3556	3523	3174	1161	1613	1136	571	670	576	410	291	250	99	64	59	113	73	41	17	23	29	7	14	4	8	6	10	5	14	3	1	2	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	14672	22806	4255	3080	1736	2059	1939	542	968	674	311	407	327	236	172	138	52	24	24	51	47	18	13	8	17	3	9	1	3	4	6	3	5	2	0	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	32520	35678	8569	5799	3466	3505	3162	1163	1616	1087	568	720	580	406	254	242	107	72	59	131	87	37	18	20	28	4	10	4	7	6	4	7	10	3	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	14791	22638	4270	3037	1685	2059	1978	532	971	646	302	444	341	246	144	126	57	31	30	70	55	19	12	9	15	2	7	1	3	2	1	5	4	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	32632	35962	8682	5824	3489	3434	3211	1143	1633	1143	591	740	550	403	270	244	102	80	63	117	80	35	21	20	42	10	19	6	6	6	2	5	1	4	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	14874	23000	4311	3067	1682	1982	2022	526	1025	679	303	452	335	268	151	124	50	34	33	68	56	19	13	7	24	3	14	1	2	4	1	5	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	32650	35469	8588	5926	3457	3524	3189	1136	1686	1121	581	714	544	411	274	236	107	83	72	124	83	38	25	18	38	15	18	5	5	6	4	5	3	5	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	14666	22813	4243	3147	1714	2014	2015	529	1076	669	295	448	312	260	158	121	54	38	34	81	55	20	13	9	21	4	13	1	2	2	3	4	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	32555	35361	8512	5878	3484	3517	3210	1126	1789	1145	588	654	570	400	284	203	109	89	60	117	74	42	22	20	31	17	16	4	5	5	5	2	2	6	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	14603	22746	4164	3124	1730	2039	2011	515	1139	719	307	395	323	245	165	111	62	42	22	74	46	24	11	7	17	5	10	1	1	3	4	1	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	32333	35173	8451	6002	3487	3514	3252	1133	1866	1122	574	643	572	377	283	207	120	89	66	117	71	40	25	20	20	16	18	5	5	9	4	3	3	7	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	14627	22590	4057	3167	1735	2043	1991	521	1204	695	307	380	329	229	172	118	70	47	24	78	46	24	9	6	12	4	8	1	1	6	3	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	32226	35209	8390	5981	3494	3491	3190	1134	1766	1165	603	677	602	390	273	204	117	76	58	123	65	37	21	15	18	16	19	6	10	8	4	2	4	5	3	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	14673	22476	4138	3170	1726	2109	1948	537	1110	700	330	405	357	236	175	120	68	37	21	84	38	18	7	3	8	7	5	2	3	5	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	32383	34993	8428	6011	3441	3557	3136	1160	1753	1174	596	697	594	393	275	222	99	81	63	115	80	30	24	15	24	17	21	6	8	8	6	2	6	4	1	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	14736	22469	4249	3145	1681	2116	1934	563	1080	678	312	394	350	240	176	141	49	36	22	80	46	14	8	4	15	8	8	2	4	4	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	32469	35345	8508	5934	3479	3563	3073	1122	1734	1239	588	710	594	421	298	226	91	74	53	114	83	33	25	13	29	14	18	7	7	7	5	1	5	2	1	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	14662	22785	4292	3104	1694	2100	1917	527	1048	729	284	433	359	252	185	140	51	31	18	74	48	11	13	6	19	9	9	2	4	3	2	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	32341	35066	8472	5857	3499	3628	3093	1099	1767	1184	587	742	556	478	290	186	105	84	53	116	73	32	27	15	32	10	16	11	6	5	3	1	6	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	14591	22501	4281	3048	1737	2158	1933	516	1054	711	283	452	333	262	169	102	55	34	16	82	48	13	13	8	24	5	8	4	5	3	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
