label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	38426	18455	7585	8832	2809	2519	2546	2498	622	914	499	603	226	416	170	105	73	64	58	63	23	25	24	14	20	21	9	16	3	3	5	14	3	2	1	0	1	3	1	1	0	0	0	0	0	0	1	0	1
0.03	north1_active	80	20061	10282	3773	5255	1253	1335	1482	1526	272	555	250	375	102	237	82	43	32	28	28	29	13	11	16	6	5	11	6	4	0	2	3	10	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	38119	18310	7608	8724	2784	2550	2613	2466	669	928	472	571	234	439	172	96	71	64	64	63	22	29	22	14	7	19	10	6	3	3	4	16	4	1	2	2	1	2	1	1	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	19816	10218	3820	5282	1212	1361	1559	1554	308	572	235	352	103	279	85	41	28	32	37	35	16	13	15	5	1	11	6	3	0	2	3	12	2	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	38002	18241	7606	8790	2734	2562	2640	2457	679	963	468	525	239	439	167	93	62	74	73	71	22	28	22	12	20	28	10	19	2	0	5	11	4	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	19629	10145	3834	5313	1183	1394	1585	1525	296	591	229	339	106	282	85	39	27	36	40	43	15	17	15	5	6	12	5	16	0	0	3	7	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	37921	18293	7669	8812	2710	2545	2708	2439	683	958	452	451	237	465	170	98	65	68	70	80	25	38	21	17	27	31	8	18	2	1	4	6	4	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	19818	10178	3886	5478	1160	1375	1658	1478	289	564	238	263	105	311	81	47	33	36	39	49	17	26	13	9	10	16	5	15	0	1	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	37875	18463	7652	8902	2714	2506	2636	2369	675	977	451	454	214	507	156	111	62	65	63	89	24	26	21	15	28	23	4	17	4	2	3	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	19773	10350	3804	5501	1157	1353	1584	1419	284	592	222	262	96	338	64	58	35	29	32	51	12	20	12	8	10	12	2	14	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	37926	18676	7614	8963	2746	2465	2662	2329	684	1050	444	493	197	491	145	122	73	59	73	77	30	24	16	18	29	15	1	6	5	4	2	7	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	19890	10504	3727	5600	1176	1286	1630	1424	302	632	200	284	80	347	59	68	36	27	36	42	13	20	10	12	17	11	1	2	3	2	0	6	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	37870	18449	7644	8690	2742	2426	2632	2276	665	1082	457	503	209	455	156	130	80	58	69	67	32	16	17	20	20	14	2	7	4	4	3	7	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	19767	10363	3723	5366	1183	1248	1618	1365	301	659	204	287	90	307	70	68	41	28	39	33	13	13	10	13	10	7	1	2	3	2	2	6	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	37706	18382	7586	8624	2737	2514	2542	2255	673	1039	480	523	228	393	177	131	82	63	66	59	34	19	21	20	14	16	7	8	5	3	3	8	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	19514	10340	3662	5304	1214	1304	1567	1358	290	613	235	301	102	262	80	74	38	28	41	35	15	11	14	14	9	10	3	2	3	2	2	6	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	37651	18249	7722	8557	2770	2501	2491	2278	653	980	483	537	237	371	185	138	75	65	70	82	42	23	21	23	11	19	8	4	4	4	6	2	1	7	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	19510	10230	3781	5176	1228	1311	1519	1381	270	554	246	311	116	205	80	75	38	27	43	35	19	10	14	14	3	11	4	1	1	2	5	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	37758	18254	7583	8538	2720	2531	2527	2216	653	959	472	505	247	346	189	120	67	67	72	79	35	26	24	25	9	17	8	7	6	4	5	4	1	7	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	19556	10165	3689	5224	1203	1369	1522	1340	256	540	227	298	116	178	87	61	30	25	40	30	17	13	13	11	2	13	5	2	1	2	4	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	38239	18615	7657	8959	2760	2604	2642	2416	682	984	417	573	240	396	173	112	65	55	50	86	35	24	19	14	13	23	9	4	6	5	6	2	2	1	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	19843	10449	3774	5536	1218	1401	1631	1505	297	563	204	324	115	276	101	53	24	27	23	57	16	13	13	8	8	17	3	3	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	38232	18636	7623	9033	2776	2583	2623	2399	705	1019	433	633	246	389	158	113	53	52	59	80	30	26	21	20	11	21	10	2	7	5	5	3	2	5	2	1	1	1	0	3	0	0	1	0	1	0	3	0	0
0.03	north12_active	80	19732	10315	3752	5590	1259	1394	1617	1522	314	588	234	379	115	264	81	57	24	25	33	53	16	12	10	11	7	17	5	2	4	1	0	1	0	4	0	1	0	0	0	2	0	0	1	0	0	0	3	0	0
0.03	north13_all	80	38220	18655	7519	8953	2751	2562	2571	2330	724	1013	461	610	262	393	201	113	49	57	67	80	33	24	23	21	9	13	11	3	6	4	5	5	2	5	2	1	1	1	0	3	0	0	1	0	1	0	3	0	0
0.03	north13_active	80	19906	10331	3693	5526	1289	1349	1530	1477	327	585	255	381	120	250	108	52	24	29	39	63	21	12	11	13	2	11	9	3	4	1	0	3	0	4	0	1	0	0	0	2	0	0	1	0	0	0	3	0	0
0.03	north14_all	80	38502	18485	7569	8628	2736	2504	2547	2406	741	1002	469	547	245	403	198	106	52	67	68	76	34	19	24	15	15	21	11	6	5	2	3	5	2	4	3	2	0	2	0	2	0	0	1	0	0	0	3	0	0
0.03	north14_active	80	20115	10291	3702	5356	1274	1308	1577	1558	322	577	261	325	112	251	103	50	27	36	42	57	21	11	9	8	7	16	9	6	2	0	0	2	0	4	1	1	0	0	0	2	0	0	1	0	0	0	3	0	0
0.03	north15_all	80	38533	18618	7621	8540	2746	2437	2482	2391	801	943	471	570	249	410	212	107	65	62	82	80	39	21	20	16	19	38	8	9	4	2	1	4	2	0	2	2	0	2	0	0	0	0	1	0	0	0	0	1	0
0.03	north15_active	80	20239	10406	3721	5345	1252	1268	1504	1608	362	538	247	353	125	232	110	53	36	34	52	60	21	13	9	9	9	33	6	9	0	2	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_all	80	38566	18634	7639	8672	2748	2495	2487	2446	759	894	461	536	253	451	187	111	73	68	88	70	39	26	14	10	23	42	8	10	11	6	1	4	1	0	1	2	1	3	0	0	0	0	0	0	0	0	1	1	0
0.03	north16_active	80	20242	10387	3693	5493	1244	1315	1508	1640	328	517	232	338	140	254	96	54	42	37	48	54	17	12	6	5	15	34	4	8	3	5	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	38199	18557	7617	8654	2755	2444	2524	2391	762	923	469	543	255	454	176	106	73	71	75	62	35	28	20	15	36	32	7	12	9	9	1	1	1	0	1	1	4	2	0	0	0	0	0	0	0	0	1	1	0
0.03	north17_active	80	19984	10395	3684	5368	1238	1298	1500	1533	337	555	223	338	125	273	94	49	41	41	38	42	13	11	10	5	29	25	3	9	3	6	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37734	18475	7563	9104	2781	2489	2577	2409	719	914	454	588	230	478	172	114	81	73	83	67	29	35	16	16	35	10	11	8	9	7	1	1	1	0	0	1	5	2	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	19601	10335	3673	5612	1282	1355	1516	1541	294	582	215	372	114	288	98	59	40	40	39	48	10	13	11	7	27	4	4	4	4	4	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37609	18432	7488	8959	2721	2499	2584	2513	738	870	470	566	225	424	188	112	83	71	61	60	26	33	23	26	40	9	10	11	4	5	1	1	1	0	1	0	5	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	19550	10333	3682	5443	1246	1341	1494	1612	305	547	223	358	105	285	117	61	40	36	34	37	12	13	14	14	33	2	4	7	1	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37654	18388	7506	9009	2720	2535	2581	2498	752	905	476	599	218	424	195	123	94	77	68	73	19	27	24	24	42	10	8	9	3	3	2	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north20_active	80	19458	10365	3733	5525	1209	1378	1480	1557	318	547	242	398	86	291	123	66	45	37	37	51	7	12	12	15	37	5	3	6	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	36664	17820	7413	8430	2704	2354	2306	2195	676	947	422	483	224	437	189	108	79	70	51	84	42	21	26	13	38	28	8	2	10	2	2	10	1	3	1	1	3	0	0	4	1	0	0	0	0	0	1	0	0
0.03	south21_active	80	18801	9836	3588	5195	1261	1217	1368	1332	296	577	220	271	115	299	98	41	35	35	30	44	18	8	10	5	25	25	6	0	6	1	0	9	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	35768	17320	7233	8104	2778	2270	2209	2102	686	873	443	494	211	412	185	109	79	69	55	89	38	16	20	16	41	11	11	4	8	1	3	6	1	2	2	3	4	0	0	5	0	0	0	0	0	0	1	0	0
0.03	south22_active	80	18138	9490	3437	4941	1277	1153	1316	1260	307	490	210	263	104	273	94	48	31	36	27	47	15	8	10	8	27	10	7	0	5	1	1	4	0	1	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	35669	17185	7323	7877	2802	2269	2288	2146	719	890	424	505	224	406	167	115	70	61	52	94	33	13	23	14	43	17	13	3	6	1	3	4	1	1	2	3	1	0	0	5	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	18085	9362	3510	4760	1273	1130	1405	1293	317	507	196	270	109	251	75	53	22	32	20	56	10	9	10	7	31	15	7	0	4	1	1	2	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	36473	17474	7414	8197	2778	2320	2374	2260	717	883	460	510	226	407	188	123	63	62	55	89	28	18	21	15	20	18	12	4	4	2	6	4	1	0	3	2	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	18582	9608	3610	4914	1220	1192	1468	1372	328	499	203	286	100	245	92	61	19	26	20	60	10	13	5	8	16	15	5	2	4	1	3	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	37244	17883	7568	8661	2704	2434	2391	2323	703	882	458	535	246	436	194	107	66	70	52	81	31	26	25	17	27	18	10	16	1	4	6	7	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	19192	9941	3716	5301	1184	1257	1415	1444	316	515	208	313	108	275	96	53	28	29	23	50	13	15	7	8	19	13	5	15	1	2	3	5	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	38163	18347	7638	8990	2674	2493	2465	2445	699	862	462	532	266	454	206	95	66	79	54	61	32	33	29	20	20	23	6	16	2	6	5	5	2	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	19949	10434	3770	5513	1161	1340	1413	1576	318	496	216	320	121	301	105	53	31	34	27	33	13	15	12	10	11	18	4	16	2	3	3	4	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	38070	18366	7694	9201	2688	2486	2497	2457	720	954	465	524	257	471	166	104	69	83	50	58	34	37	27	22	26	10	9	19	3	5	4	4	2	4	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0
