label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north1_all	80	34422	17873	14874	4127	2704	2043	1720	2568	1208	685	774	842	294	244	153	101	89	212	53	41	53	29	33	13	15	11	7	4	5	6	1	1	2	0	1	2	0	3	4	0	0	0	1	0	0	0	0	0
0.03	north1_active	80	17115	9929	9241	1822	1270	983	954	1651	672	385	486	560	165	154	80	39	41	169	25	19	27	16	15	6	9	7	2	3	1	1	0	1	2	0	1	0	0	1	4	0	0	0	1	0	0	0	0	0
0.03	north2_all	80	34497	17792	14888	4099	2674	2026	1740	2623	1158	739	840	824	306	263	157	112	99	188	55	44	55	26	62	11	19	12	9	5	7	2	2	1	1	0	7	2	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	17133	9876	9120	1798	1248	974	964	1710	656	407	531	552	172	161	85	51	55	147	24	23	26	11	39	7	16	9	2	2	3	1	0	1	1	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	34442	17786	14978	4101	2716	2095	1711	2644	1213	743	846	855	305	271	161	123	112	136	59	45	49	26	58	15	20	13	18	5	7	3	1	1	1	1	8	2	0	2	0	0	0	6	0	0	0	0	0	0
0.03	north3_active	80	17120	9915	9210	1798	1273	1021	923	1702	709	409	556	591	162	152	84	63	63	101	26	20	27	12	39	8	16	10	8	3	4	2	0	1	0	0	7	1	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north4_all	80	34483	17535	14994	4182	2717	2073	1742	2724	1180	768	823	876	323	250	148	113	119	103	56	47	40	24	46	17	22	11	19	3	5	6	6	1	1	1	8	2	0	1	0	1	0	6	0	0	0	0	0	0
0.03	north4_active	80	17103	9747	9169	1869	1222	1024	895	1723	683	425	538	611	170	125	81	59	66	60	27	27	19	11	34	7	18	7	11	1	4	5	5	0	0	0	7	1	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north5_all	80	34652	17553	14851	4238	2751	2094	1756	2768	1189	771	724	876	310	236	159	116	132	117	52	58	41	24	30	14	32	7	16	2	5	8	7	1	1	1	8	1	0	1	0	1	0	6	0	0	0	0	0	0
0.03	north5_active	80	17107	9702	9028	1895	1232	1034	899	1777	673	435	459	568	169	115	83	55	73	78	24	31	18	12	25	5	22	2	10	2	3	5	6	0	0	0	7	1	0	1	0	0	0	2	0	0	0	0	0	0
