label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	north13_active	80	6287	3489	672	3328	324	713	639	518	254	101	106	112	254	275	254	148	113	31	29	43	22	111	15	9	22	35	6	5	13	15	12	16	9	5	21	2	5	21	0	1	4	3	3	1	1	9	2	3	0	2	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11241	5617	2496	4277	1264	1215	1027	842	511	381	331	256	342	352	320	225	175	97	86	97	65	136	50	41	50	40	28	19	39	20	25	28	11	12	37	9	12	32	4	11	6	8	9	2	7	5	4	5	2	3	2	0	3	2	1	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	6752	3751	736	3678	327	776	691	546	280	102	123	114	264	289	248	152	119	29	32	64	20	113	16	10	31	29	9	6	19	13	19	25	8	7	35	5	5	29	0	3	4	7	3	0	1	5	2	5	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11663	5989	2538	4767	1245	1260	1116	886	566	375	315	267	382	368	322	219	204	89	90	95	64	122	48	45	50	51	24	25	43	26	31	30	15	20	37	9	10	34	2	9	5	9	8	3	7	7	4	4	2	2	4	1	2	2	0	1	1	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7303	4184	803	4209	319	837	804	611	321	95	132	115	293	300	254	160	143	28	37	66	13	98	13	12	30	35	6	6	22	15	22	28	11	15	35	5	4	32	0	3	3	6	3	1	2	7	2	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11985	6090	2580	4916	1239	1269	1168	881	561	358	336	282	412	395	308	214	202	89	86	122	62	104	57	50	52	60	22	31	41	24	34	52	16	26	34	11	7	22	2	8	2	11	2	5	4	8	2	2	2	0	5	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	7631	4303	822	4361	326	849	847	614	313	92	134	124	319	332	240	153	135	38	40	84	14	81	20	12	30	42	6	6	21	11	23	48	10	17	32	4	3	20	0	2	1	7	0	2	2	8	2	2	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	12048	6044	2571	4785	1208	1262	1162	893	566	353	300	277	448	438	289	221	171	103	87	118	65	92	52	45	53	70	19	33	31	20	36	58	14	22	29	11	6	23	4	6	2	9	4	5	3	5	0	8	1	3	4	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7771	4259	837	4247	295	867	836	618	313	89	110	133	342	374	215	157	117	45	40	80	14	69	20	7	29	51	3	6	14	10	23	54	8	14	24	3	3	20	0	1	0	6	1	2	1	5	0	8	0	3	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	12013	5926	2588	4685	1186	1226	1158	874	586	364	300	287	435	444	319	226	158	120	84	128	60	102	56	36	60	59	23	32	28	19	25	55	13	20	36	12	8	14	8	7	2	5	5	4	2	3	2	6	1	4	3	2	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7716	4227	829	4150	290	829	836	599	322	97	110	153	332	384	251	161	105	51	43	90	17	81	17	6	35	47	5	7	10	9	14	50	10	12	31	5	2	10	1	2	0	3	2	1	0	3	2	6	0	4	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11976	5943	2535	4588	1127	1232	1146	845	572	373	292	297	433	405	288	233	155	118	85	117	63	105	56	32	52	66	27	30	26	19	16	54	13	16	26	15	6	16	9	7	3	5	5	4	1	5	7	7	0	4	0	1	1	0	1	3	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7736	4221	826	4023	271	828	824	600	322	93	108	161	337	350	222	167	109	47	41	80	17	85	16	8	33	55	6	5	10	10	8	48	11	10	20	8	1	11	1	2	0	4	2	0	0	5	7	7	0	4	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	12031	6074	2485	4646	1156	1245	1194	829	582	382	300	305	412	392	292	228	161	120	87	119	73	113	52	33	55	52	28	30	27	20	18	35	13	18	29	14	8	18	9	6	6	9	5	4	1	12	7	3	1	5	0	1	0	0	1	3	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7722	4375	770	4074	288	821	865	574	348	100	106	166	323	330	230	168	123	43	39	85	16	89	17	11	37	41	8	8	11	11	10	30	12	10	25	10	2	15	3	1	1	8	2	0	0	11	7	3	1	5	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	22565	4247	2556	1767	1208	911	734	660	625	914	743	609	215	231	228	141	103	172	82	148	68	146	40	41	41	67	36	24	21	40	21	12	18	28	15	15	11	21	1	8	6	1	9	6	1	4	2	6	2	0	0	2	1	2	4	0	1	1	1	0	7	0	0	5	1	5	1	0	0	0	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	19515	1752	1238	720	350	279	197	370	409	770	629	528	89	155	156	50	27	138	41	123	43	125	20	20	6	48	19	6	8	38	15	5	11	19	10	7	5	18	1	7	4	1	5	3	1	0	1	5	0	0	0	1	0	2	3	0	1	0	0	0	7	0	0	4	0	5	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	20725	4212	2599	1746	1156	910	720	607	610	878	681	538	237	232	215	134	119	173	91	128	68	132	34	45	45	69	34	25	21	36	16	15	16	23	25	12	11	19	1	6	6	1	7	3	2	4	1	6	3	2	1	1	1	2	2	0	1	1	1	2	6	0	0	6	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	17531	1705	1202	685	322	262	187	334	387	720	575	451	97	143	147	47	34	133	44	98	45	108	18	23	10	49	18	7	6	29	11	7	11	15	16	6	4	16	1	5	4	0	4	2	0	0	0	5	0	1	1	0	0	2	2	0	1	0	0	2	6	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	19191	4181	2595	1720	1158	897	728	620	620	861	639	496	237	252	205	129	124	156	86	105	68	133	35	37	42	63	43	32	15	38	12	17	12	20	15	12	13	11	3	8	7	1	2	6	2	4	2	4	2	2	1	2	0	2	0	0	1	1	0	2	5	0	0	2	0	1	0	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	15834	1579	1142	651	327	248	204	324	364	698	527	405	88	153	128	48	34	116	37	71	43	103	18	15	9	40	23	10	3	30	6	7	9	13	9	6	6	10	3	7	4	0	1	3	0	0	1	3	0	1	1	0	0	2	0	0	1	0	0	2	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	17643	4225	2593	1679	1195	907	747	632	634	847	585	466	237	253	191	126	122	134	95	110	60	103	48	38	40	64	37	35	18	37	9	21	8	14	19	10	12	9	5	9	7	6	4	6	4	3	3	3	4	3	4	1	3	1	0	0	3	0	1	2	5	1	0	1	0	1	0	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	14179	1506	1070	612	305	237	206	312	370	687	457	379	90	145	115	40	33	95	47	79	31	72	24	12	10	34	19	7	5	25	6	8	5	11	11	6	4	8	4	8	5	4	3	3	1	1	1	1	0	2	3	0	3	1	0	0	0	0	0	2	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	17443	4216	2592	1693	1226	924	742	643	647	846	598	453	226	249	177	111	126	154	94	115	61	87	55	38	30	66	38	26	17	34	16	20	12	20	10	11	11	14	7	13	7	8	11	6	5	2	6	2	2	2	6	1	4	1	0	1	3	0	2	2	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south25_active	80	13937	1477	1079	601	297	258	200	312	371	690	476	356	88	147	106	34	38	112	43	88	31	60	31	11	6	31	18	6	4	26	9	10	8	16	5	6	6	12	4	11	6	4	9	4	2	1	1	0	0	1	5	0	4	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	17448	4065	2631	1696	1215	922	748	649	645	787	590	461	239	240	168	107	132	162	89	118	78	92	51	54	28	70	29	27	21	35	20	22	12	20	15	9	12	32	8	14	12	8	12	3	5	1	6	1	2	2	6	1	4	1	0	1	3	0	3	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south26_active	80	13989	1448	1087	582	279	251	211	326	386	652	465	356	95	145	106	32	51	118	37	93	43	65	23	11	4	40	13	5	7	28	11	13	6	15	10	4	6	30	4	11	10	5	10	3	3	1	1	0	0	1	5	0	4	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	18782	4024	2654	1727	1205	942	727	639	624	824	663	497	256	244	190	109	113	204	89	117	85	92	50	50	32	79	32	26	22	32	17	23	13	26	20	6	16	32	12	15	12	5	13	6	5	1	4	0	1	3	5	2	1	4	0	2	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south27_active	80	15399	1482	1142	619	287	252	207	330	377	704	537	387	99	154	121	34	45	158	34	90	55	71	23	13	3	49	13	8	6	28	8	15	6	21	18	2	9	30	7	12	10	3	11	5	2	0	0	0	0	2	3	0	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	20237	4023	2737	1724	1201	941	747	660	646	874	733	528	253	281	201	116	102	196	83	116	80	109	55	45	28	73	29	23	23	33	25	23	13	30	18	6	14	30	12	18	13	3	8	7	7	1	0	0	3	3	9	3	1	4	0	1	1	0	3	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6
0.03	south28_active	80	16933	1582	1255	679	311	255	207	351	398	766	605	431	106	186	133	41	40	147	31	90	53	85	27	11	3	54	14	7	5	30	16	14	3	25	17	5	8	29	8	15	10	2	5	5	4	0	0	0	1	2	8	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0.03	south29_all	80	21679	4162	2775	1756	1236	973	745	711	651	922	804	592	239	300	238	126	91	189	83	108	70	123	62	41	32	73	25	17	14	43	21	21	15	39	28	6	9	35	10	18	10	3	8	6	6	1	2	0	3	2	6	4	1	4	0	1	3	0	1	1	1	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0.03	south29_active	80	18528	1727	1312	742	324	295	197	408	414	802	682	496	103	208	161	43	33	146	33	87	42	96	28	13	8	55	14	6	4	39	15	10	7	34	27	6	5	34	6	15	6	2	5	3	4	0	0	0	1	2	5	0	0	4	0	0	2	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0.03	south30_all	80	21545	4233	2735	1805	1220	980	742	712	654	1011	820	606	231	312	250	130	88	174	85	131	60	111	61	43	27	72	26	15	15	52	28	14	18	39	18	11	2	32	7	14	8	7	8	5	4	2	4	2	5	3	9	2	1	4	0	1	3	1	0	0	1	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0.03	south30_active	80	18384	1763	1309	745	320	297	197	415	422	878	708	514	117	210	177	40	29	129	41	111	27	88	30	14	9	54	17	4	4	48	21	4	11	32	18	7	1	30	3	13	3	5	6	0	3	1	1	2	2	2	7	0	0	4	0	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0.03	south31_all	80	21343	4273	2605	1832	1249	938	675	675	614	974	780	592	293	248	235	137	153	210	112	155	83	116	48	43	34	59	27	30	20	47	23	28	24	12	15	11	14	29	3	4	10	3	3	4	1	2	0	2	1	3	8	2	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	18154	1689	1161	741	348	283	182	344	399	828	656	468	135	148	163	54	57	168	54	120	57	98	22	17	9	48	11	11	5	38	16	11	12	10	12	6	8	26	2	2	6	1	3	2	0	2	0	0	0	2	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	19590	4159	2491	1804	1206	904	686	661	593	910	736	539	278	228	203	127	148	176	112	159	79	108	51	37	37	60	32	36	21	36	25	17	23	16	11	10	12	31	4	4	9	5	4	2	1	3	0	2	1	2	6	1	1	0	1	2	0	0	1	0	1	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	16401	1589	1087	670	310	257	184	324	375	747	590	427	122	124	135	37	43	136	51	129	53	89	24	14	8	48	15	12	5	29	17	5	9	14	8	6	7	28	2	3	7	2	4	0	0	2	0	0	0	2	6	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	17857	4064	2478	1748	1188	895	689	696	566	850	658	473	261	219	186	128	137	155	112	144	86	80	55	35	42	57	32	30	23	38	25	15	20	19	6	7	14	36	5	6	4	3	5	2	2	3	1	3	1	2	5	1	1	0	1	2	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	14539	1421	1035	600	274	239	195	326	350	704	511	355	119	116	119	37	32	118	49	111	57	60	28	10	7	38	14	9	5	32	16	6	8	18	3	5	9	33	1	4	3	2	4	0	1	2	0	0	0	1	4	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	18169	4063	2547	1675	1198	917	668	685	550	836	597	486	221	217	178	118	122	160	97	143	88	85	60	32	37	52	29	34	23	38	21	13	18	17	10	12	14	10	5	8	5	4	4	2	4	2	1	2	2	1	6	1	1	0	0	2	2	0	3	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	14783	1415	1062	586	276	258	185	334	330	695	458	361	96	117	106	27	22	120	42	112	54	66	26	5	5	36	12	11	3	31	12	9	7	16	4	7	9	10	1	6	5	2	2	2	3	1	0	0	0	0	4	0	0	0	0	2	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	20058	4197	2567	1655	1176	922	646	697	593	925	641	526	225	232	182	121	105	174	93	131	86	95	64	45	31	54	28	33	22	40	20	19	13	16	9	13	11	15	5	8	5	3	6	5	6	1	2	2	3	1	6	0	0	2	0	0	2	0	3	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	16748	1552	1109	613	278	283	167	374	379	806	518	412	105	134	105	42	19	136	43	102	54	83	29	13	5	38	15	13	5	34	12	13	5	15	3	8	9	15	1	5	3	2	3	4	4	1	0	0	1	0	4	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
