label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	north6_active	80	28679	18027	5663	6549	4290	3075	2008	732	1331	418	628	378	487	260	527	210	131	221	86	183	90	56	120	96	66	36	37	38	29	50	28	25	20	11	12	16	5	17	10	4	9	0	6	2	6	1	4	0	1	0	1	2	1	3	1	0	1	0	4	0	1	2	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north7_all	80	47794	28525	10167	10615	7063	4842	3404	1561	2250	1050	1180	760	831	495	801	404	252	392	189	329	193	129	179	183	126	74	92	78	53	74	47	38	46	30	41	22	15	31	18	10	14	4	13	4	9	4	3	8	1	3	2	4	1	6	1	2	2	0	4	0	3	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north7_active	80	28742	18295	5656	6718	4441	2952	2029	733	1368	454	641	355	476	249	524	197	122	244	86	203	103	59	112	107	66	37	50	48	28	50	30	22	31	12	27	11	7	22	12	5	10	0	7	3	4	3	0	1	0	1	1	4	1	3	0	1	1	0	4	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north8_all	80	47689	28593	10242	10480	7106	4846	3304	1548	2273	1022	1150	769	796	499	775	377	250	382	188	329	187	128	184	165	122	85	104	84	52	82	42	39	58	31	42	19	20	35	10	9	14	8	12	3	8	3	3	6	2	3	2	5	1	8	0	1	4	0	3	1	2	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north8_active	80	28774	18311	5840	6623	4422	2915	1978	728	1340	447	626	376	440	244	494	176	107	232	94	202	101	59	122	98	64	40	68	58	27	51	27	22	31	12	29	9	7	25	6	5	6	2	5	3	5	2	0	1	0	1	1	5	1	2	0	1	1	0	3	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north9_all	80	47635	28668	10347	10461	7014	4878	3398	1530	2366	1007	1191	748	774	486	810	366	234	408	194	315	177	125	184	152	112	80	105	98	56	72	40	38	70	27	53	23	18	28	9	13	10	6	8	3	6	4	3	4	4	3	2	5	2	6	0	3	4	1	4	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	28618	18347	5901	6604	4319	3038	2067	707	1429	453	680	360	429	236	506	160	97	253	92	189	98	71	122	105	55	35	75	65	25	42	22	18	45	10	38	12	9	23	4	7	4	2	3	2	4	3	0	1	0	1	1	4	2	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	47878	28483	10383	10495	6900	4979	3385	1496	2340	993	1180	754	807	473	781	368	238	433	208	286	182	117	172	151	120	73	119	107	44	64	33	33	69	25	53	31	15	27	8	10	9	6	6	5	5	5	2	5	5	1	0	3	1	5	0	3	2	1	4	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	28665	18154	5919	6602	4164	3107	2050	695	1401	450	667	364	445	217	476	178	108	246	101	177	92	59	121	108	61	33	83	76	18	32	15	15	42	11	40	13	6	23	2	6	2	2	1	4	1	3	0	0	2	1	0	2	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	47591	27679	10442	10378	6902	4868	3577	1526	2324	1000	1265	715	815	433	806	367	288	439	237	288	178	134	192	193	95	75	63	59	66	55	54	26	65	19	29	25	21	19	10	8	11	8	15	6	9	4	15	2	11	4	6	7	2	0	3	3	3	2	0	1	0	0	0	0	2	2	2	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	28583	17400	5902	6425	4341	2994	2136	700	1424	485	743	344	474	182	475	194	128	260	128	166	101	68	123	126	56	34	33	35	34	41	33	10	40	10	18	13	14	15	6	4	4	2	10	3	4	2	7	2	10	2	4	5	1	0	0	3	3	2	0	0	0	0	0	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	47703	27937	10339	10465	7097	4797	3556	1549	2251	962	1274	765	836	456	831	380	299	425	217	262	171	123	186	160	97	63	71	77	59	59	59	29	61	19	39	36	25	19	14	6	9	9	12	4	6	8	15	5	11	3	6	7	4	0	4	3	2	2	0	1	1	0	0	0	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	28620	17806	5845	6447	4420	2921	2166	717	1306	472	723	360	502	190	493	196	137	245	112	156	93	58	117	105	54	30	38	46	31	39	34	15	38	7	29	19	16	14	9	2	5	3	9	3	2	7	9	4	9	1	5	6	1	0	1	3	2	2	0	0	1	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	47572	28198	10192	10403	7189	4866	3441	1599	2251	973	1209	765	818	459	798	365	291	436	202	261	182	123	187	131	100	69	82	84	56	47	49	30	63	16	38	38	22	25	11	8	11	9	9	10	8	10	18	5	15	1	6	9	3	0	4	3	2	3	1	1	1	0	0	0	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	28526	17962	5753	6397	4501	2984	2061	738	1309	451	704	369	481	193	481	186	134	265	101	155	97	59	108	76	61	30	50	52	27	29	31	15	34	5	29	22	12	20	5	5	8	4	7	7	4	9	9	4	12	0	6	8	1	0	1	3	2	3	0	0	1	0	0	0	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	47122	28036	10224	10204	7186	4942	3380	1623	2226	947	1259	759	774	471	782	358	293	442	188	243	188	126	198	136	95	65	97	78	48	47	46	41	60	12	43	28	22	22	14	8	13	11	8	11	13	8	12	6	17	2	7	3	4	0	2	2	0	3	1	0	1	0	0	0	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	28125	17818	5742	6274	4376	3057	2026	734	1322	440	721	372	453	217	487	184	138	271	89	144	98	58	117	82	57	32	60	51	22	24	29	28	40	5	29	13	12	19	7	6	8	5	2	8	8	7	5	4	4	0	6	3	1	0	1	1	0	3	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	46927	28221	10252	10209	7013	5035	3341	1668	2185	998	1223	715	794	465	820	344	293	443	205	273	170	126	195	147	102	71	106	79	47	44	43	43	65	18	31	24	18	25	8	8	13	13	10	12	13	16	12	5	19	1	3	3	3	0	3	2	0	2	1	0	1	1	0	0	3	1	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	28177	17915	5787	6274	4230	3052	1973	767	1290	466	697	359	445	239	517	174	131	259	100	164	93	53	111	94	61	32	68	52	23	22	25	31	40	9	18	8	12	17	3	5	7	6	3	9	9	14	7	3	6	0	2	3	1	0	0	1	0	2	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	47103	27701	10184	10439	6986	4910	3355	1635	2113	1009	1174	712	797	490	809	372	290	434	214	264	170	136	192	176	108	71	111	80	55	52	48	48	65	23	40	23	19	13	14	5	13	13	9	6	12	12	9	5	18	1	2	1	3	1	7	2	0	0	1	0	0	1	0	2	9	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	28210	17264	5781	6537	4287	2931	1962	764	1279	471	686	358	446	242	499	188	134	249	102	153	82	62	108	113	61	31	68	51	33	26	27	33	45	9	24	8	12	8	7	3	7	6	2	5	9	10	7	1	7	0	1	0	2	0	4	1	0	0	1	0	0	0	0	2	7	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	47679	27643	10162	10703	7111	4742	3415	1618	2192	986	1115	704	848	499	784	372	276	415	232	307	169	145	166	154	109	78	94	82	61	64	48	40	62	25	47	24	18	17	16	9	15	11	7	4	6	13	9	4	6	1	1	1	1	1	8	1	0	0	2	2	0	1	0	2	8	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	28677	17486	5773	6675	4458	2770	2026	747	1382	468	635	357	486	235	464	181	129	250	117	158	83	67	96	105	57	36	51	46	36	32	23	24	44	10	31	12	11	11	6	6	7	5	2	3	5	11	8	1	5	0	1	0	1	0	4	1	0	0	1	2	0	0	0	2	6	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	47763	27228	10273	10920	7067	4888	3451	1585	2253	991	1103	725	816	499	794	378	263	392	211	316	181	137	171	145	101	69	82	92	63	86	53	44	60	26	66	25	18	20	18	9	10	9	4	5	4	11	6	7	4	0	1	3	3	1	8	1	0	0	3	2	0	1	0	3	6	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	28603	17257	5913	6870	4414	2909	2087	707	1397	465	594	366	471	224	473	184	130	231	99	161	87	64	96	93	57	29	39	50	36	54	24	29	38	11	52	17	11	18	8	5	3	6	2	2	3	8	5	3	3	0	1	2	2	0	5	1	0	0	1	2	0	0	0	3	6	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	47777	27152	10318	10804	7057	4921	3596	1550	2288	981	1105	725	812	511	763	374	242	414	214	356	205	129	173	164	107	74	77	96	62	77	42	37	52	19	60	19	23	23	16	12	8	8	2	8	3	7	5	4	1	0	1	3	3	0	7	1	0	0	3	2	0	0	0	1	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	28700	17383	5955	6732	4448	3020	2174	684	1437	478	589	352	466	234	470	181	112	246	103	186	99	62	91	90	61	33	42	49	33	44	17	23	27	9	47	14	12	20	8	6	1	3	1	5	2	2	3	3	0	0	1	2	1	0	5	1	0	0	1	2	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	47758	27887	10264	10859	6929	5075	3607	1563	2346	1006	1144	714	814	517	840	381	257	421	210	340	215	109	166	161	101	75	82	108	51	83	42	31	46	15	58	18	22	28	11	9	7	8	3	8	2	6	4	5	4	0	1	3	3	0	3	3	1	1	1	0	3	0	0	3	0	0	2	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	28489	18107	5876	6832	4286	3162	2175	695	1393	474	619	344	461	245	525	180	111	258	93	202	112	55	95	84	64	31	41	66	29	48	23	22	17	9	42	10	11	26	6	2	1	2	1	5	1	1	1	4	3	0	1	3	1	0	1	0	0	0	0	0	3	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	27487	13417	10735	9527	3564	5915	2772	2868	2840	1629	980	902	637	603	710	796	330	309	487	292	157	186	243	196	203	92	65	53	44	39	24	41	28	23	36	20	14	25	8	6	12	7	23	8	10	11	0	1	4	3	1	3	2	1	2	0	2	0	3	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	12844	6646	6155	5789	1650	3561	1527	1772	1792	979	484	507	330	328	452	514	163	177	286	173	87	108	149	125	116	55	30	26	23	17	16	20	16	6	22	9	9	14	2	4	8	4	15	1	4	7	0	0	1	2	0	2	1	1	1	0	2	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	27348	13371	10880	9518	3565	5781	2768	2915	3022	1586	971	901	639	627	680	737	338	304	443	318	152	182	231	175	195	107	62	51	45	42	24	38	33	26	31	17	17	34	8	11	6	6	17	8	9	9	3	1	6	2	2	3	2	2	1	1	3	0	3	3	0	0	0	0	3	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12860	6645	6226	5873	1655	3596	1518	1824	1874	938	462	492	334	349	422	465	166	162	266	188	73	100	145	108	122	62	29	25	25	20	11	23	21	11	19	7	8	23	1	6	5	4	11	1	6	6	3	1	3	2	1	2	1	1	0	0	3	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	27545	13357	10982	9598	3561	5763	2737	2960	3064	1603	971	946	635	626	654	738	324	286	433	326	166	200	220	189	172	117	53	48	49	36	31	34	35	19	25	11	18	37	8	9	12	4	24	8	8	3	5	7	6	3	5	2	0	2	0	1	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	12971	6577	6308	5938	1684	3635	1558	1888	1944	937	466	506	305	342	414	480	165	140	281	193	89	110	141	123	106	72	28	25	26	17	10	21	20	10	13	4	10	29	1	4	10	3	20	2	6	1	4	4	3	2	3	1	0	1	0	0	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	27486	13394	11085	9499	3561	5916	2697	2993	2908	1652	909	956	633	602	708	724	332	265	375	353	172	184	185	206	183	114	51	36	55	41	42	40	28	18	19	11	15	31	5	11	13	6	24	9	11	1	6	8	7	4	5	4	1	3	0	1	3	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	12858	6587	6352	5879	1642	3759	1512	1841	1804	972	450	518	316	325	421	480	167	120	238	213	91	98	112	146	113	69	28	19	28	19	16	26	16	9	11	4	7	22	2	4	9	4	19	4	8	0	5	4	6	2	3	4	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	27487	13414	11149	9576	3567	5936	2697	2994	2850	1673	909	922	653	621	703	785	339	274	379	332	193	196	163	232	173	106	49	41	55	49	37	56	33	16	14	16	16	24	8	8	13	8	25	6	10	2	3	7	6	5	5	9	2	2	3	4	3	1	0	3	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	12848	6629	6547	5962	1687	3725	1462	1818	1825	987	459	499	322	317	402	548	169	124	241	187	97	110	85	169	102	60	27	18	25	21	16	37	21	5	7	10	8	16	6	4	8	4	22	3	7	0	2	3	5	2	3	8	1	0	2	2	1	1	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	27315	13499	10964	9550	3550	6003	2778	2909	2797	1692	923	908	663	618	703	784	352	276	374	318	172	202	169	239	190	91	49	51	60	66	33	54	35	16	20	20	13	22	14	8	7	8	18	4	11	2	3	2	5	4	2	8	2	3	5	3	6	2	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	12783	6711	6404	5963	1648	3812	1502	1788	1757	1003	465	496	346	295	387	529	185	137	238	186	85	120	68	175	112	44	26	23	28	29	15	37	22	4	12	13	5	14	9	4	2	4	15	3	6	1	2	0	4	1	2	7	1	0	3	2	4	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	27289	13517	10786	9469	3592	5943	2787	2889	2972	1619	942	867	670	648	678	768	376	298	393	302	171	220	172	194	206	93	55	62	60	62	31	57	31	18	17	18	16	19	17	14	7	5	23	4	13	3	7	3	3	4	2	8	2	4	5	3	5	2	2	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0
0.03	south27_active	80	12714	6716	6264	5893	1708	3777	1482	1827	1889	939	467	463	343	307	380	510	204	149	245	170	81	127	81	135	133	42	27	29	26	26	15	38	20	4	11	12	7	11	10	5	3	3	22	3	9	1	5	1	1	2	2	7	1	1	3	2	4	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
0.03	south28_all	80	27003	13316	11039	9631	3652	5781	2719	2865	3023	1570	945	900	655	601	688	683	326	309	373	310	161	213	217	213	198	102	64	59	57	49	32	61	25	22	20	18	18	25	20	14	7	4	18	4	10	3	9	4	3	4	3	6	2	3	3	1	3	2	3	0	0	1	0	3	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
0.03	south28_active	80	12570	6596	6358	6036	1755	3611	1473	1748	1891	928	463	482	339	280	411	437	168	154	232	185	80	116	103	138	124	46	28	34	27	20	15	42	16	9	12	10	9	18	11	4	3	4	17	3	6	1	6	2	1	2	2	2	2	2	1	0	3	1	1	0	0	1	0	3	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south29_all	80	27214	13312	11064	9708	3579	6155	2654	2934	2988	1639	928	921	637	590	694	640	329	311	357	347	157	193	211	213	218	101	64	49	43	36	31	56	20	23	24	19	23	31	16	12	10	5	17	3	12	2	12	3	4	5	2	6	2	2	2	1	0	0	3	0	0	1	0	3	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
0.03	south29_active	80	12712	6591	6405	6102	1756	3788	1451	1783	1879	953	474	502	319	302	407	405	162	158	216	210	79	93	104	130	141	52	29	29	18	11	15	37	12	10	15	8	13	23	8	2	5	5	16	2	7	1	6	2	1	2	1	3	2	2	1	1	0	0	1	0	0	1	0	3	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south30_all	80	27205	13314	11124	9712	3625	6153	2720	2916	2951	1626	935	958	624	571	706	626	271	297	362	332	153	169	221	244	219	111	59	47	41	41	32	49	23	22	29	18	17	30	13	16	9	7	22	1	7	4	8	3	8	5	2	14	3	6	2	1	0	0	2	0	0	2	1	4	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	12716	6624	6383	5992	1763	3813	1496	1725	1909	942	483	549	313	295	409	404	131	147	223	189	76	77	99	139	135	59	28	27	17	18	14	28	14	10	18	8	10	21	6	5	3	6	21	0	3	1	2	2	0	2	1	11	2	6	0	1	0	0	1	0	0	1	1	4	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	27480	13194	10886	9299	3674	5948	2720	3039	3017	1687	934	985	631	624	711	694	312	277	297	355	183	159	205	237	166	101	65	56	63	42	45	37	23	17	14	24	22	23	11	10	23	8	9	9	10	6	1	2	4	1	2	6	4	4	2	2	2	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12745	6444	6164	5639	1711	3798	1522	1814	1965	1012	470	550	306	333	411	395	157	153	181	217	91	81	127	157	112	52	29	30	35	19	21	23	8	7	7	19	11	15	5	3	10	3	5	4	4	1	1	2	2	0	1	3	0	4	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	27296	13278	11009	9396	3655	5846	2754	3026	2851	1712	970	946	622	628	680	648	307	266	352	345	187	154	147	239	186	109	61	46	62	41	44	44	29	15	21	23	21	28	12	7	23	11	12	8	7	5	1	2	2	1	3	11	5	4	2	1	2	1	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	12764	6470	6278	5712	1752	3709	1573	1844	1864	1051	481	536	316	325	386	405	160	141	219	212	88	84	82	159	125	57	30	20	30	20	18	30	12	6	11	18	12	22	6	2	9	7	8	4	4	2	1	1	1	0	2	8	0	4	2	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	27402	13295	11134	9271	3669	5933	2693	2981	2871	1701	938	937	651	614	689	730	311	277	358	338	188	167	191	215	244	106	73	52	61	49	41	58	32	18	23	20	23	18	11	7	23	13	13	6	3	3	3	2	7	2	2	7	3	4	1	0	0	1	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	12836	6453	6307	5656	1736	3729	1491	1812	1844	1020	463	533	344	320	400	471	163	143	222	219	88	92	118	142	144	61	36	18	30	23	18	40	13	8	13	14	12	12	7	2	8	9	8	4	0	2	2	1	4	1	2	5	1	3	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	27230	13329	11105	9172	3596	6037	2609	2883	2773	1567	981	900	657	590	679	723	306	277	381	328	181	187	191	181	254	96	79	53	56	50	38	65	30	20	22	19	22	18	13	8	12	15	9	5	7	2	3	4	8	3	2	6	3	3	0	2	0	1	2	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
