label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	north6_all	80	42164	23160	10404	6963	3975	4582	4590	1932	1786	1247	1149	1186	1246	640	409	362	483	246	324	253	227	151	119	137	219	81	70	52	75	60	81	31	30	25	19	20	17	18	31	10	10	14	16	10	8	13	5	1	3	4	3	0	1	3	0	4	5	7	1	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north6_active	80	24387	14112	5810	3974	2002	2726	2810	1013	1009	651	662	710	801	354	181	171	267	115	182	144	123	77	57	79	131	33	32	22	49	34	53	10	17	12	11	13	6	6	19	3	4	7	11	10	4	12	2	1	1	4	1	0	0	2	0	1	2	6	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_all	80	42574	23184	10504	7015	3888	4629	4465	1912	1807	1248	1101	1267	1288	650	414	368	511	249	302	259	239	145	109	142	189	82	72	53	64	65	83	38	29	20	21	14	15	15	23	12	12	15	12	7	8	15	4	2	3	6	3	1	2	4	2	4	3	4	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	24696	14197	5967	3992	1964	2735	2738	983	1040	639	652	745	843	359	187	174	308	115	169	145	143	65	52	82	134	35	38	23	39	36	52	10	12	11	11	10	4	6	10	6	3	7	9	7	3	13	2	1	2	5	1	0	1	2	0	1	1	3	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_all	80	42627	23361	10641	7001	3883	4607	4452	1948	1741	1256	1081	1343	1300	648	445	387	548	249	255	255	241	133	117	121	188	87	84	63	54	81	78	37	27	19	24	20	15	16	28	14	11	20	9	6	9	15	3	6	2	5	2	6	1	3	3	4	2	3	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	24642	14286	6002	3960	1985	2728	2785	1007	990	654	623	811	823	355	206	190	329	120	123	143	144	70	58	66	134	41	44	34	25	49	49	10	9	12	12	15	5	7	18	9	3	8	6	5	4	12	2	2	1	4	2	5	1	2	0	2	1	2	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	42796	23436	10719	7046	3863	4561	4496	1924	1814	1228	1087	1362	1366	633	455	375	526	250	277	270	227	118	113	123	178	104	93	65	78	86	74	34	27	33	21	15	17	19	37	19	14	14	5	5	7	13	3	7	5	2	1	7	3	3	3	4	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north9_active	80	25026	14382	6108	3917	1951	2740	2926	1001	1018	643	641	813	880	352	221	182	323	130	152	161	129	60	56	63	132	52	50	33	44	55	39	11	7	21	7	9	9	8	25	13	6	4	3	3	3	11	3	3	3	1	1	5	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north10_all	80	42647	23265	10663	7022	3837	4508	4588	1961	1816	1200	1140	1331	1386	594	455	387	553	261	309	253	218	109	125	112	189	100	88	61	87	87	56	27	28	35	20	20	21	19	35	19	16	14	4	12	9	4	2	12	3	1	1	7	2	2	1	5	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north10_active	80	24872	14209	6011	3887	1949	2677	2926	1000	1012	601	652	785	902	314	214	195	328	138	169	142	118	58	55	62	133	52	47	34	51	52	30	11	13	20	5	13	12	6	26	13	14	5	3	8	5	1	1	8	2	1	1	5	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north11_all	80	42651	23347	10573	7034	4044	4644	4697	1922	1665	1116	1160	1182	1356	652	428	372	541	220	335	275	218	132	108	153	183	83	90	64	81	62	96	38	26	40	20	21	21	9	17	14	12	14	12	18	5	5	8	5	6	3	8	6	2	0	1	1	0	2	4	0	1	2	2	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	24763	14286	6035	3856	1918	2781	2897	988	916	592	603	710	864	342	210	191	327	116	197	140	128	61	49	92	126	35	49	33	47	32	72	19	13	18	12	14	9	5	12	8	7	8	4	16	3	3	3	0	3	2	6	0	0	0	0	1	0	1	0	0	1	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	42368	23504	10358	7087	4025	4598	4574	1981	1660	1147	1162	1158	1276	620	426	360	533	214	292	276	245	151	128	169	186	76	82	66	75	60	62	38	28	64	22	28	18	10	24	11	20	11	10	19	5	3	7	6	7	3	7	6	5	0	1	0	0	2	5	0	1	2	2	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	24713	14215	5953	3911	1937	2806	2936	999	908	589	601	690	792	335	212	181	315	96	169	138	146	70	61	103	127	30	48	29	46	23	38	19	15	37	15	20	9	3	17	7	6	6	3	16	3	2	1	0	3	3	5	0	0	0	0	0	0	1	1	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	42333	23423	10476	7094	3993	4484	4676	1984	1692	1183	1168	1231	1246	615	397	354	539	235	288	284	242	173	145	154	185	76	85	69	84	71	50	34	24	62	20	26	15	9	21	12	15	11	5	7	6	4	6	5	2	3	4	6	4	0	2	0	2	1	6	0	0	0	2	1	0	0	0	0	0	0	1	7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	24545	14127	5989	3994	1945	2746	3075	1007	925	609	639	759	800	329	188	167	314	106	167	150	134	70	68	92	113	31	48	30	58	32	34	16	15	37	12	16	8	2	13	7	5	7	0	4	5	2	1	0	0	3	4	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	42704	23008	10438	7282	3975	4458	4733	1999	1765	1222	1166	1288	1311	616	407	335	552	259	285	286	251	181	156	141	184	82	87	58	86	70	47	28	26	57	26	26	12	6	18	18	15	7	5	9	7	2	6	3	2	3	3	1	4	0	2	0	17	1	6	0	0	3	1	1	0	0	0	0	0	0	1	6	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	24936	13918	5950	4116	1943	2675	3088	1025	970	622	665	788	835	315	195	146	336	119	150	163	143	74	72	87	113	39	49	26	54	35	27	15	16	35	16	14	4	1	10	10	5	4	2	4	6	1	2	0	0	2	3	0	0	0	0	0	15	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	42454	22955	10478	7223	3916	4513	4680	1956	1745	1266	1144	1240	1338	603	403	357	565	269	289	264	225	166	135	140	183	88	90	59	91	76	61	22	24	43	21	23	8	5	13	20	8	12	10	12	6	3	7	1	1	4	3	2	4	0	2	0	17	1	1	0	0	3	0	1	1	0	0	0	1	0	1	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	24756	14017	5789	4198	1908	2680	2974	999	968	638	644	759	860	302	195	177	341	118	149	153	126	60	65	87	116	52	54	27	55	46	42	11	16	21	12	12	2	1	4	11	6	6	6	7	4	2	3	0	1	3	3	1	0	0	0	0	15	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	42344	23163	10485	7082	3959	4518	4584	1972	1718	1238	1153	1283	1406	587	411	350	546	277	291	254	213	163	136	131	184	92	81	53	79	58	81	24	25	30	20	18	13	7	16	17	9	12	15	14	4	4	6	6	1	3	2	2	2	0	2	0	16	1	1	0	0	3	0	1	1	0	0	0	1	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	24645	14184	5789	4070	1940	2683	2863	980	955	641	632	763	886	300	192	177	320	118	150	153	133	71	66	88	118	55	43	22	51	37	52	9	17	12	10	8	5	2	6	8	5	4	9	9	3	4	3	3	1	2	1	1	1	0	0	0	15	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	41934	23310	10531	7011	3927	4515	4459	1870	1626	1239	1172	1273	1441	565	428	343	551	265	292	245	216	143	113	135	228	94	74	57	78	55	83	27	34	35	18	15	22	11	14	8	10	10	15	15	6	6	2	6	5	3	2	1	2	0	1	1	19	0	0	1	0	3	0	0	1	0	0	0	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	24283	14303	5856	4019	1955	2678	2801	964	908	643	604	764	897	301	193	183	307	114	151	153	129	62	56	84	158	56	42	21	52	40	55	9	27	18	9	8	12	1	4	3	4	3	9	10	3	5	1	3	4	2	1	1	1	0	0	1	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	41930	23117	10431	6908	3920	4452	4427	1891	1682	1222	1221	1340	1418	600	448	343	574	255	282	261	210	138	118	143	198	100	76	58	77	67	94	26	45	32	15	14	25	12	19	6	10	11	15	11	4	7	3	9	5	3	3	1	2	0	3	6	4	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north18_active	80	24187	14115	5853	3953	1975	2671	2837	974	935	618	625	803	903	332	200	173	326	114	146	156	115	68	57	90	133	59	39	23	47	40	65	11	32	21	5	7	15	3	9	0	3	4	8	8	2	4	2	6	3	1	2	0	1	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	41983	23264	10449	7091	3970	4621	4487	1908	1665	1186	1166	1330	1487	631	435	344	546	268	299	283	244	134	120	160	177	92	78	60	82	69	89	28	39	43	17	12	25	10	16	5	26	14	8	10	6	10	3	3	5	3	4	2	2	1	2	6	4	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	24274	14218	5889	4016	2011	2782	2895	1019	908	601	594	837	970	356	201	171	332	123	154	171	146	67	53	103	109	54	48	24	50	41	61	11	26	33	8	7	15	3	7	0	18	6	2	8	2	2	1	3	3	0	3	0	1	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	42046	23224	10306	7200	3994	4605	4510	1913	1744	1213	1176	1292	1468	636	432	373	564	269	271	298	243	147	113	161	169	92	75	65	81	73	88	27	33	59	22	15	20	12	27	10	24	13	5	7	6	11	3	6	5	4	4	2	2	1	3	5	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north20_active	80	24334	14179	5743	4102	1992	2804	2870	1021	936	616	629	811	959	360	215	183	351	129	147	166	140	77	53	99	94	57	39	31	46	44	65	12	22	38	8	9	14	6	9	5	19	7	1	4	3	4	1	6	3	0	3	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	42572	22927	10757	6869	3919	4593	4604	1948	1730	1229	1152	1287	1315	589	454	353	564	263	329	267	222	142	127	150	208	97	72	60	105	43	70	35	41	52	34	35	16	18	26	14	29	7	17	4	7	3	5	7	5	1	2	16	3	4	0	5	2	1	2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	24485	14194	6082	3945	1961	2734	2932	972	957	596	655	754	787	323	243	168	326	117	198	158	139	71	69	72	136	47	33	36	60	22	45	17	23	40	15	17	11	8	15	7	14	2	10	3	4	2	1	2	3	0	1	15	1	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	42846	22994	10750	6953	3913	4539	4530	1937	1770	1218	1144	1208	1345	632	440	350	540	264	332	260	218	145	125	146	179	89	70	56	112	48	72	35	41	50	28	26	18	18	24	13	30	6	13	4	6	4	3	6	5	1	2	1	3	0	0	5	2	0	2	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	24780	14110	6153	3951	1994	2700	2810	1023	972	613	668	703	822	333	235	175	304	110	197	157	121	72	64	60	120	46	35	32	64	26	38	18	24	37	11	13	12	7	15	7	12	2	9	3	3	3	1	2	3	0	2	0	1	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	42648	23469	10625	6849	3957	4496	4630	1935	1836	1226	1163	1191	1356	642	411	338	517	271	321	275	216	145	119	141	191	97	70	61	85	53	67	32	31	37	17	32	12	11	18	12	19	8	12	4	6	3	3	1	3	0	2	4	5	0	0	2	2	0	0	0	0	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	24697	14425	6034	3893	2011	2661	2882	1020	988	637	685	686	846	342	213	171	290	119	186	164	125	71	64	59	117	52	32	38	48	29	35	19	20	23	12	20	6	3	9	4	4	3	8	3	2	3	1	0	1	0	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	42359	23341	10564	6885	3903	4403	4647	1912	1794	1238	1152	1220	1373	661	376	349	497	275	320	302	229	132	115	142	152	93	84	79	98	55	74	24	26	39	19	31	12	13	17	10	25	8	6	6	5	11	2	2	4	0	4	4	5	0	0	3	2	1	0	0	0	2	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	24445	14214	5927	3918	1948	2618	2905	997	951	657	668	703	861	377	185	189	276	121	173	178	130	69	50	58	81	54	41	48	58	29	53	14	16	23	10	18	5	3	9	2	4	4	2	4	2	7	1	1	1	0	1	3	0	0	0	1	2	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	41905	23222	10477	6943	3854	4431	4536	1920	1757	1290	1147	1257	1397	649	404	332	489	276	326	281	222	117	110	143	182	86	85	77	120	57	94	24	27	40	23	29	16	12	15	10	26	9	5	7	5	11	0	3	5	2	4	6	5	0	0	7	1	1	0	0	1	2	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	24233	14275	5819	3977	1922	2638	2888	990	947	699	651	741	909	371	192	170	294	126	175	168	130	58	51	66	97	50	43	51	76	27	70	13	12	20	12	17	6	5	10	4	4	5	1	3	3	7	0	3	3	1	1	5	0	0	0	5	1	0	0	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	41539	22836	10556	6918	3890	4344	4550	1951	1655	1280	1113	1260	1306	630	412	324	536	305	332	276	235	125	114	136	205	83	73	68	121	64	99	34	27	36	22	20	20	10	34	8	25	9	11	15	4	12	1	4	7	5	2	7	4	2	0	5	3	2	1	1	1	0	5	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	24031	13966	5900	3958	1941	2563	2872	1019	904	698	605	764	877	354	185	165	325	134	170	165	142	64	57	72	129	37	35	45	83	29	73	17	13	20	11	9	8	5	29	5	9	7	2	4	4	7	0	4	4	3	0	6	0	0	0	4	1	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	41745	23016	10560	6985	3851	4443	4600	1948	1755	1270	1120	1256	1317	629	428	337	541	294	302	256	236	115	122	138	249	72	54	57	119	64	91	35	35	27	15	17	23	11	35	7	14	10	11	11	5	6	3	4	7	5	1	3	3	2	1	5	3	1	1	1	2	1	3	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	24076	14148	5938	4012	1940	2590	2893	1029	971	668	622	764	863	336	186	168	335	119	161	163	147	58	63	82	149	32	25	34	76	31	64	16	19	19	7	8	9	4	30	5	8	8	3	1	5	4	0	3	4	3	0	3	0	0	0	5	1	0	1	0	2	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	41920	22992	10412	7106	3923	4519	4521	1849	1811	1216	1117	1282	1267	648	452	344	535	276	288	251	245	130	125	137	236	85	47	57	130	58	63	35	34	33	15	31	17	12	39	11	13	9	15	9	4	11	6	4	6	4	0	5	10	2	3	1	3	1	1	1	2	3	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	24135	14064	5949	4086	1957	2645	2827	987	991	632	610	767	849	353	200	165	336	117	159	156	147	68	63	82	147	41	22	32	65	37	40	16	21	26	6	12	6	4	33	7	7	6	5	1	3	7	3	3	4	3	0	5	8	0	0	1	1	0	1	0	2	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	42259	23024	10376	7190	3972	4491	4443	1880	1825	1160	1174	1326	1307	647	439	362	510	245	283	284	229	129	138	129	231	82	56	56	121	57	70	33	29	43	18	37	16	14	25	9	11	7	14	6	4	13	6	4	2	7	1	5	10	3	3	5	1	0	1	0	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	24467	14034	5917	4119	1952	2660	2741	1013	1000	584	646	826	829	341	200	182	330	118	175	165	133	67	72	76	143	43	31	29	60	35	44	14	15	31	10	15	6	5	17	4	5	4	5	5	1	7	3	0	1	4	0	5	8	1	0	5	1	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	41708	22483	10282	7281	3863	4391	4372	1813	1779	1162	1196	1287	1353	669	413	368	508	241	284	259	226	134	122	136	227	80	61	60	110	67	64	37	43	42	18	30	13	15	21	16	7	8	5	9	7	10	5	3	1	4	1	7	10	3	4	6	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	24037	13707	5792	4173	1858	2648	2726	941	993	591	645	821	859	364	198	180	342	117	174	139	131	68	66	79	146	42	28	26	52	46	43	15	25	23	9	12	6	5	17	9	3	4	2	7	2	4	4	0	1	2	0	5	8	1	0	6	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	42780	22888	10437	7160	3887	4606	4443	1951	1739	1240	1242	1275	1310	661	430	393	532	246	302	225	232	152	137	139	197	95	70	48	92	67	66	24	40	35	23	21	25	12	16	15	21	13	5	7	6	5	7	9	7	1	1	3	1	3	0	1	2	1	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	25126	13911	5790	4018	1869	2739	2747	1010	925	629	671	784	809	338	219	189	319	121	163	111	134	86	74	73	111	60	34	26	57	36	46	7	19	10	10	14	7	5	8	8	12	9	3	2	5	2	2	7	6	0	1	2	0	0	0	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	42605	22874	10520	7194	3892	4692	4512	1926	1717	1216	1195	1322	1423	654	426	386	511	244	288	223	241	144	140	133	202	97	66	54	98	61	61	27	34	37	22	24	18	8	16	15	19	11	8	7	4	8	5	8	6	2	4	3	3	5	0	1	5	1	2	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	24899	13992	5889	4060	1897	2800	2850	978	922	628	667	789	842	350	213	188	291	117	137	115	136	77	73	71	124	62	33	25	57	36	43	10	18	14	8	15	4	5	11	9	10	7	6	5	3	6	2	7	5	0	2	1	1	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	42364	23200	10663	7274	3883	4703	4413	1915	1666	1215	1183	1334	1316	656	400	383	535	240	296	234	258	150	147	118	187	103	76	53	116	51	65	31	32	38	20	36	21	10	29	16	20	10	10	6	3	8	1	10	5	1	4	4	3	4	2	5	5	1	2	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
