label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	south28_all	80	9469	2716	1992	793	565	1866	220	151	110	98	53	49	72	49	85	30	12	8	10	7	2	4	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	6953	1487	1464	377	344	1765	61	39	32	36	23	20	60	40	81	23	2	3	2	1	1	3	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9624	2711	2025	799	566	2019	223	168	107	89	53	43	86	43	113	29	11	6	9	9	3	7	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7050	1445	1488	384	326	1924	61	42	26	29	20	16	74	32	107	22	1	2	3	2	2	5	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9414	2681	1977	836	585	1980	230	176	116	90	52	46	101	36	102	23	10	5	7	9	4	8	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	6881	1431	1453	398	332	1881	61	45	26	35	17	19	89	28	94	20	3	1	2	2	2	6	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9077	2651	2113	811	578	1830	218	178	143	94	68	54	80	54	66	32	8	3	6	6	3	5	3	3	2	5	3	1	1	0	1	0	1	0	0	0	1	0	0	0	0
0.03	south31_active	80	6596	1452	1547	442	345	1729	56	38	45	46	20	23	71	44	59	25	2	0	2	2	1	1	1	1	2	5	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	9141	2635	1935	836	602	1778	227	178	137	83	66	50	76	64	61	28	8	5	6	7	7	3	2	4	2	4	3	1	0	0	1	0	1	0	0	0	1	0	0	0	0
0.03	south32_active	80	6702	1430	1404	441	369	1671	67	38	40	40	19	21	67	52	55	24	2	0	2	3	2	1	1	1	2	4	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	9245	2617	1877	798	619	1841	231	174	125	75	63	57	88	63	63	24	7	5	5	9	6	2	1	4	3	4	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	6748	1400	1374	415	368	1734	65	38	35	41	19	27	80	48	55	20	0	0	0	5	2	0	0	1	3	4	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	9354	2643	1855	793	617	1890	219	157	122	89	57	42	93	61	75	16	12	6	4	8	7	2	2	3	2	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	6802	1408	1334	389	355	1801	68	32	36	40	20	23	86	47	68	13	3	1	0	5	2	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	9319	2648	1874	782	606	2058	228	159	117	110	58	55	104	38	68	17	12	4	4	6	5	4	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	6808	1408	1322	375	339	1973	74	35	34	48	15	23	93	30	60	13	6	1	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9382	2643	1908	797	598	2006	215	148	117	120	57	52	103	38	85	18	14	9	4	7	6	6	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	6917	1401	1347	373	343	1910	68	33	37	58	13	17	94	32	77	13	6	4	3	4	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9465	2613	1886	814	555	2012	225	136	115	114	63	50	84	41	76	19	13	9	6	8	3	9	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6957	1374	1359	378	320	1921	63	29	29	48	15	14	75	38	66	15	6	3	3	2	3	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9478	2606	1927	825	571	1926	222	144	139	113	72	49	92	44	67	20	10	7	7	12	3	11	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	7010	1393	1389	380	338	1832	61	28	34	48	21	15	80	36	60	16	2	3	3	5	3	7	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9463	2624	1908	817	569	1914	220	147	123	91	64	48	76	33	60	25	11	6	6	14	2	7	3	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	6927	1437	1371	373	334	1816	56	32	25	30	22	19	67	27	50	23	3	3	1	6	1	6	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9020	2562	1835	819	589	1634	231	143	134	92	65	48	73	42	52	26	9	9	7	12	3	7	2	3	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6444	1332	1276	353	340	1530	60	34	31	23	21	14	65	32	46	23	2	3	0	8	1	6	1	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
