label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north12_all	80	5943	2842	1622	2670	812	839	479	349	323	347	186	159	139	101	105	68	133	80	49	48	47	65	23	32	21	19	45	30	21	15	11	14	9	8	8	6	6	2	7	2	10	2	3	0	2	0	1	4	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	1981	1274	378	2207	320	601	144	79	149	249	39	51	60	25	36	21	95	59	21	16	7	56	8	3	10	11	38	27	10	4	4	12	5	2	5	4	3	1	4	1	10	2	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6079	2953	1608	3007	822	906	496	363	319	345	185	174	152	112	85	73	138	90	46	42	43	71	27	28	23	19	58	29	22	14	12	16	7	7	8	6	6	1	12	3	21	4	3	0	2	9	0	3	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	2163	1411	386	2583	336	649	156	89	154	247	46	58	68	30	26	29	105	65	21	16	6	60	11	3	10	11	50	28	9	4	6	14	4	2	5	4	2	1	10	1	21	3	2	0	1	9	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6074	2926	1547	2874	799	890	493	365	323	376	179	173	138	108	78	65	126	97	44	38	39	79	30	28	25	19	53	23	23	11	13	8	10	8	2	6	4	2	12	3	20	4	1	4	1	9	0	3	3	1	1	1	0	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2142	1383	381	2427	330	613	156	98	149	262	49	57	58	30	23	21	97	60	19	12	7	68	12	3	10	11	44	22	9	3	6	8	5	1	1	4	2	1	10	1	19	3	0	4	1	9	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6033	2859	1572	2561	802	853	490	379	316	365	166	184	138	118	71	80	103	82	48	38	40	68	30	24	19	16	41	24	19	10	11	17	9	7	4	6	1	2	14	2	19	3	3	5	1	11	0	3	3	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1974	1289	392	2116	313	578	146	100	137	241	46	51	48	26	25	27	76	45	19	10	10	57	9	3	5	8	35	23	9	5	6	14	5	1	1	3	0	1	12	1	18	2	1	5	1	11	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5989	2790	1569	2199	779	808	482	386	298	353	167	161	122	116	81	85	92	62	51	43	40	62	29	20	24	14	35	23	15	10	7	18	10	7	4	3	2	4	11	3	4	4	3	5	0	9	0	3	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1792	1178	372	1753	283	537	123	108	119	212	48	35	39	25	31	31	62	23	17	11	10	49	7	3	7	5	28	21	8	5	4	15	5	0	0	1	0	1	9	3	3	2	1	5	0	9	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5929	2708	1577	2190	770	786	479	381	286	360	200	156	143	124	85	99	74	57	47	43	48	60	30	21	21	10	31	24	11	8	8	17	9	7	5	3	4	4	6	3	4	3	3	5	0	4	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1728	1122	353	1755	282	514	123	109	119	210	61	37	49	23	29	39	49	22	14	13	13	48	6	2	6	5	23	19	8	4	4	14	7	0	1	2	2	0	5	3	4	2	1	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5956	2743	1566	2185	773	810	502	378	276	337	196	148	141	118	85	99	75	60	42	49	48	68	26	26	18	17	26	22	13	13	7	27	8	7	6	1	5	5	1	4	2	3	2	5	0	2	1	4	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1771	1133	348	1760	267	520	137	102	126	204	59	43	51	26	24	37	47	32	12	15	14	52	6	5	7	7	20	15	9	4	5	26	7	1	3	1	3	0	1	3	2	2	0	5	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6047	2865	1550	2330	741	809	492	374	297	337	193	165	143	124	93	100	93	75	32	41	47	81	26	31	14	18	28	19	12	13	8	33	10	9	6	2	7	5	1	2	6	3	2	7	0	2	1	3	0	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1922	1290	342	1914	282	525	151	100	130	216	63	47	51	29	18	33	68	41	9	11	15	67	8	7	6	8	23	12	8	4	3	32	9	2	5	1	3	0	1	1	6	2	1	7	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6100	2956	1583	2475	765	875	503	362	318	357	189	171	140	96	95	85	107	84	33	33	36	80	23	30	20	20	39	34	12	16	8	44	10	10	9	2	7	5	2	2	4	1	2	4	1	0	1	2	3	1	1	2	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2110	1401	379	2083	295	619	161	89	147	246	54	49	46	30	18	30	82	52	7	9	13	67	7	6	11	8	33	29	7	3	2	43	9	4	8	1	2	0	0	1	4	0	1	4	0	0	1	2	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10920	7134	1621	1107	748	1388	525	1384	301	248	183	242	570	119	92	101	136	74	55	42	37	64	41	45	25	16	15	26	41	32	11	5	8	21	10	6	14	20	4	0	1	6	0	1	3	0	1	1	2	0	2	0	0	5	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8406	6168	564	501	255	1138	285	1263	79	122	81	186	537	48	40	51	102	33	19	13	13	43	23	29	18	5	9	23	37	27	7	0	3	20	7	1	13	19	1	0	1	5	0	1	3	0	0	0	2	0	2	0	0	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10992	7375	1632	1066	767	1404	554	1475	303	252	171	211	546	134	91	96	136	65	52	45	35	79	33	34	26	17	12	20	48	33	14	6	11	17	10	6	9	14	5	3	1	2	0	1	3	0	2	1	2	0	2	0	0	5	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	8497	6393	569	478	269	1154	297	1364	86	124	74	156	509	55	38	51	104	27	22	18	14	55	22	18	17	6	6	15	44	28	8	1	3	16	5	1	6	12	2	3	1	1	0	1	3	0	2	0	2	0	2	0	0	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10898	7292	1684	1112	775	1362	538	1511	299	238	185	227	500	142	99	90	143	71	56	43	32	78	35	36	22	19	14	17	48	37	8	6	12	8	5	2	10	10	6	3	1	0	0	0	4	0	3	1	1	2	2	1	0	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	8455	6336	562	486	261	1116	296	1394	90	112	74	162	465	52	41	46	112	38	22	17	16	57	22	19	15	6	8	13	46	32	5	1	3	8	2	0	7	7	2	3	1	0	0	0	2	0	3	1	1	1	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10940	7400	1637	1128	811	1342	529	1537	288	264	191	255	499	141	88	79	147	85	62	49	31	63	24	36	29	21	13	12	45	43	10	5	12	8	7	3	7	10	5	7	1	1	0	4	3	0	3	1	0	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	8469	6408	566	495	280	1116	282	1433	89	122	69	181	466	50	30	36	119	46	25	20	17	47	13	19	17	7	8	7	41	36	6	1	3	8	1	0	5	7	1	7	0	0	0	3	1	0	3	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10997	7059	1624	1186	791	1306	534	1620	284	269	210	280	500	151	102	85	161	87	53	45	25	46	30	33	26	23	12	16	40	33	7	5	9	10	9	3	4	9	4	4	2	1	0	4	3	0	3	1	0	2	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8525	6116	573	524	274	1098	275	1518	87	127	77	199	464	61	36	37	133	55	18	14	11	35	16	23	12	7	7	10	35	27	4	0	2	10	1	0	4	7	1	4	0	0	0	3	1	0	3	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10868	7057	1603	1156	819	1345	549	1568	291	254	212	294	537	137	98	94	157	82	38	53	35	36	33	33	24	21	15	18	28	37	6	3	9	6	9	3	5	5	4	4	4	3	1	4	3	1	1	0	0	0	1	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8407	6091	575	518	287	1139	281	1471	80	131	83	217	497	58	36	39	134	52	12	16	13	29	19	22	11	8	8	14	22	32	3	0	0	6	1	0	4	4	1	4	0	2	0	3	3	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10952	7057	1630	1188	800	1307	577	1499	299	239	218	301	551	119	100	91	141	65	32	51	44	41	29	37	16	27	19	27	30	35	3	3	10	7	7	3	7	3	4	6	6	4	1	3	3	1	1	0	0	2	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8407	6099	570	533	284	1081	297	1408	85	120	92	231	505	50	35	31	113	39	11	15	15	27	18	23	7	13	10	21	26	31	0	0	1	5	2	0	6	3	2	5	1	3	0	3	3	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10901	7295	1655	1180	815	1375	573	1528	295	214	219	270	449	107	101	100	119	50	29	61	38	49	23	39	16	21	23	22	26	33	5	4	9	5	8	3	6	1	2	5	7	4	1	1	8	1	1	0	0	2	0	1	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8335	6331	590	529	283	1141	300	1441	76	105	90	208	406	39	41	39	93	29	10	21	10	31	16	28	12	13	15	17	23	28	1	0	1	3	4	0	3	1	1	4	2	3	0	1	8	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	10883	7284	1606	1190	807	1369	584	1512	301	241	228	269	520	114	90	96	109	51	36	55	43	49	27	45	16	23	24	38	27	27	4	5	12	6	7	4	8	2	4	10	6	5	1	1	8	0	1	0	0	2	0	10	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8264	6321	565	528	275	1123	309	1415	78	112	103	200	476	44	37	39	83	23	10	18	15	33	21	33	13	14	13	34	25	22	1	2	4	4	5	1	6	2	1	8	2	4	1	1	8	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	10809	7131	1649	1138	802	1372	522	1543	306	253	232	250	526	112	84	92	124	47	48	47	32	49	28	43	24	20	23	37	45	35	8	10	8	5	6	5	10	4	3	17	9	4	2	2	7	0	0	0	0	2	2	10	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	8190	6194	557	504	249	1134	266	1421	79	115	104	184	477	43	32	37	97	19	14	13	9	36	18	33	17	9	13	33	37	31	4	5	3	4	4	2	8	4	1	13	3	4	1	2	7	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	11120	7396	1704	1110	830	1304	548	1573	280	257	199	223	606	140	96	95	166	61	45	48	47	52	26	14	23	21	14	21	34	25	15	6	3	22	6	9	13	11	4	9	3	6	1	4	0	1	2	0	3	1	2	2	0	3	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	8584	6435	595	469	272	1083	295	1465	79	123	65	154	558	56	31	52	132	30	10	16	15	48	13	10	8	7	8	17	33	22	11	3	3	20	3	1	12	11	1	9	2	6	0	3	0	0	1	0	2	1	2	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	10692	7017	1647	1129	840	1272	503	1467	274	243	185	211	551	155	94	87	165	64	47	44	43	53	30	20	28	17	14	26	34	28	15	7	2	18	5	7	12	11	6	9	3	6	0	3	1	1	2	1	3	1	1	5	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0
0.03	south32_active	80	8113	6038	561	454	265	1052	260	1349	84	119	64	140	499	62	34	45	128	35	11	14	15	48	13	16	11	8	8	22	32	25	13	4	1	17	3	2	12	10	0	9	2	6	0	3	0	0	1	0	2	1	1	4	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south33_all	80	9977	6441	1589	1138	804	1207	460	1250	276	244	194	216	465	149	103	93	150	64	52	29	41	46	31	30	31	18	18	30	29	23	10	8	2	17	4	6	9	11	4	7	2	6	1	0	1	5	0	1	3	1	1	4	0	3	1	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south33_active	80	7311	5423	510	455	257	971	227	1118	73	107	68	139	413	61	31	39	120	37	13	6	14	38	10	24	13	7	8	19	26	22	6	3	1	13	1	1	8	10	0	7	1	6	0	0	0	4	0	0	3	1	1	4	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south34_all	80	9322	5813	1541	1181	775	1119	435	1162	271	258	212	213	362	128	98	89	135	67	55	35	39	40	34	33	32	13	18	26	30	21	9	7	3	10	2	5	8	11	4	3	5	3	1	0	1	5	1	2	1	0	0	4	0	3	2	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0
0.03	south34_active	80	6599	4747	458	463	211	859	200	1025	63	106	68	137	315	55	26	33	107	29	13	11	13	33	13	23	15	5	6	17	27	21	5	1	1	6	0	1	7	10	0	2	1	2	0	0	0	4	1	1	1	0	0	4	0	3	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south35_all	80	8934	5339	1550	1204	737	1054	462	1094	269	248	208	223	343	111	96	88	118	71	51	43	31	39	29	35	29	17	20	22	16	17	12	7	6	14	4	3	11	7	5	1	5	6	1	1	2	5	1	1	1	1	0	4	0	0	2	2	1	0	0	0	2	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0
0.03	south35_active	80	6157	4203	467	450	194	784	220	958	54	100	70	147	299	51	22	30	96	27	8	12	9	31	9	22	14	5	2	10	14	17	5	1	2	10	1	0	9	7	0	0	1	3	0	0	1	4	1	1	1	1	0	4	0	0	1	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8925	5215	1619	1156	732	1028	460	1066	264	248	196	216	317	111	93	91	109	84	55	44	26	51	24	36	20	18	16	15	14	25	11	5	10	12	4	1	9	3	4	3	4	7	1	1	1	2	1	2	1	1	1	0	1	0	1	2	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	6172	4090	475	426	196	772	210	944	49	105	67	141	277	54	19	38	89	33	10	13	7	41	8	18	11	7	2	8	14	24	3	1	4	11	2	0	8	3	0	1	1	3	0	0	1	0	1	1	1	1	1	0	0	0	1	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8919	5328	1617	1136	734	1062	481	984	274	228	205	209	355	101	93	93	115	79	59	47	26	53	22	39	20	20	11	18	19	13	10	4	11	10	4	0	11	8	3	3	0	4	1	1	3	1	0	1	0	1	2	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0
0.03	south37_active	80	6134	4199	472	415	205	811	206	872	54	95	72	144	309	43	22	37	94	36	12	13	6	42	10	23	9	7	1	10	19	11	2	2	5	8	2	0	9	6	0	1	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	9371	5662	1676	1113	792	1085	460	989	291	229	219	218	371	118	103	95	123	75	49	48	26	57	25	41	21	24	15	23	24	21	9	10	11	18	4	0	15	9	4	5	1	2	1	1	3	2	0	2	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south38_active	80	6658	4612	526	412	220	826	203	888	57	103	87	157	323	48	27	40	98	36	12	12	5	44	12	24	11	10	6	15	24	19	1	7	6	16	3	0	12	7	1	2	0	0	0	1	0	1	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	9969	6280	1628	1112	821	1249	477	1148	311	240	228	214	465	109	100	89	135	68	47	47	30	50	31	38	27	25	16	23	39	18	9	12	11	19	3	1	15	12	3	7	1	1	2	2	5	5	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south39_active	80	7302	5262	533	460	257	995	225	1044	73	103	93	156	417	43	31	43	106	35	11	14	10	39	18	25	17	9	6	16	38	13	2	7	6	18	1	0	12	10	1	5	0	0	1	1	1	3	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	10455	6893	1609	1134	829	1340	517	1294	315	238	227	249	498	111	105	82	125	76	44	43	25	44	35	29	29	28	21	31	43	15	9	12	9	25	3	4	14	6	6	9	1	1	3	4	5	6	1	1	1	2	4	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2
