label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76
0.03	north6_all	80	7114	5827	1224	977	1163	1082	718	375	268	492	473	155	214	106	95	59	87	67	55	116	34	33	27	35	42	15	13	20	10	16	10	19	5	16	4	6	13	0	4	7	1	4	0	0	2	7	1	3	1	0	2	2	2	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	4048	3840	540	487	673	664	417	190	136	309	321	77	138	57	53	29	50	32	28	83	11	14	9	25	33	7	7	13	5	14	4	8	1	4	3	3	13	0	3	5	0	3	0	0	2	6	1	2	1	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_all	80	7037	5993	1273	965	1187	1051	727	394	265	468	506	148	191	105	84	52	103	60	60	94	27	32	27	40	30	15	10	23	11	19	15	10	5	13	7	7	15	1	5	6	2	5	0	2	1	7	0	2	1	0	3	3	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north7_active	80	4026	3979	564	472	694	664	432	205	129	293	335	73	130	58	44	26	63	31	34	58	7	17	12	30	23	6	8	17	5	16	5	8	2	5	4	5	15	0	4	4	1	4	0	1	1	6	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north8_all	80	6911	5993	1305	933	1157	1060	693	357	286	481	441	137	169	113	80	52	128	54	73	96	35	33	20	42	47	13	15	17	8	20	9	5	4	10	6	8	14	6	4	3	1	6	0	2	2	5	2	2	3	0	3	2	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	3945	3941	582	461	697	672	417	190	144	297	272	64	111	65	43	28	85	24	37	57	13	18	10	32	37	5	12	13	5	13	4	3	1	6	2	5	14	3	3	2	1	5	0	1	1	5	2	2	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6531	5470	1314	868	1059	1019	605	351	275	442	399	122	176	114	71	53	108	44	78	66	39	29	24	35	45	19	14	26	10	20	12	7	4	7	7	10	10	6	2	3	4	5	2	2	2	0	2	2	3	0	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3670	3566	587	407	645	624	359	171	145	279	238	64	113	66	35	28	67	21	41	37	21	14	12	20	33	8	8	17	7	14	4	4	1	6	1	7	9	3	1	1	4	5	1	1	0	0	2	2	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6246	5040	1361	846	1009	984	582	325	276	390	348	124	173	111	72	58	89	47	77	61	39	24	20	30	46	21	13	22	13	21	8	11	4	4	7	5	9	6	1	4	4	6	2	2	2	0	2	3	2	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3431	3237	599	410	612	603	350	150	160	256	212	64	109	67	36	28	52	27	40	36	20	9	12	19	32	11	7	16	8	14	4	7	2	4	0	4	7	3	0	2	3	5	1	2	0	0	2	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	6509	5269	1295	940	1074	1103	679	325	255	380	385	154	204	121	90	57	100	52	69	135	30	25	25	30	33	17	20	21	10	28	9	18	7	3	5	8	13	4	4	3	0	0	0	1	1	0	0	2	2	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	north11_active	80	3629	3417	619	432	609	676	396	156	118	248	259	78	117	61	57	31	56	29	36	99	14	12	11	17	17	8	12	11	3	23	4	14	2	0	3	6	8	1	4	3	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_all	80	6329	5039	1285	939	1026	1012	619	311	239	380	347	154	215	115	87	63	69	51	65	109	29	26	24	27	36	20	25	23	8	28	10	14	6	5	4	4	5	6	4	4	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
0.03	north12_active	80	3465	3193	617	432	594	629	343	138	115	235	236	76	126	58	52	35	41	29	35	83	17	11	12	17	23	11	16	13	3	20	3	12	1	1	2	3	3	1	4	4	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
0.03	north13_all	80	6393	5070	1293	934	1035	1098	599	313	269	423	346	161	219	122	99	63	72	50	65	89	28	23	29	27	44	20	22	20	8	36	10	7	3	8	5	2	7	5	3	4	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0
0.03	north13_active	80	3474	3254	606	446	601	681	343	142	133	265	234	81	133	64	55	33	47	24	34	64	16	12	17	20	30	12	13	10	5	28	3	3	1	3	2	1	3	1	2	3	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north14_all	80	6583	5298	1304	907	1055	1090	639	330	298	429	361	144	225	125	102	64	74	54	57	83	26	23	25	28	57	22	16	26	8	27	14	12	4	5	4	4	5	7	7	4	0	0	0	0	1	7	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0
0.03	north14_active	80	3639	3401	590	442	608	679	373	168	163	275	232	73	141	67	57	32	45	29	32	55	15	11	15	21	43	15	10	11	4	20	7	10	1	3	2	2	3	3	5	3	0	0	0	0	1	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north15_all	80	6891	5732	1302	945	1104	1105	695	350	316	497	389	147	235	141	112	67	90	51	63	93	32	20	26	29	62	26	18	24	12	23	13	14	5	7	3	6	3	6	9	2	0	1	0	0	1	7	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0
0.03	north15_active	80	3868	3752	594	464	662	710	423	187	171	330	239	80	141	82	59	34	52	28	32	53	19	12	14	18	49	16	12	13	8	17	7	10	2	5	0	4	0	5	6	1	0	1	0	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north16_all	80	7063	5673	1295	933	1088	1114	685	346	311	470	413	137	223	146	107	68	93	65	78	104	31	22	28	25	44	23	18	29	11	11	14	17	6	8	2	9	3	5	8	1	0	2	1	0	1	7	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	3983	3624	573	454	670	692	408	193	172	308	266	70	129	81	58	36	51	35	44	61	14	12	13	14	30	12	10	14	5	10	8	13	4	5	0	5	2	4	5	0	0	1	1	0	0	7	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	7098	5806	1282	944	1114	1098	665	361	300	494	425	150	228	147	103	69	95	67	77	89	28	24	24	33	45	31	21	22	9	17	14	30	8	9	4	12	8	4	7	0	0	4	2	2	2	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3986	3678	572	460	691	687	383	185	160	314	277	75	137	83	54	39	54	31	46	56	15	12	8	18	26	17	11	15	5	11	8	22	5	5	1	9	6	4	5	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6917	5315	1284	879	1105	1037	628	359	288	440	423	156	219	146	112	59	88	76	71	97	22	28	28	28	46	33	24	25	8	27	13	29	6	8	6	11	13	3	1	0	1	4	3	2	2	2	1	0	5	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	3843	3325	579	417	674	636	366	179	163	281	272	74	140	78	56	33	49	31	45	63	13	15	12	11	24	17	11	14	5	20	7	20	5	4	1	8	10	2	0	0	0	2	2	0	0	1	1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6570	4988	1309	846	1070	975	619	317	297	421	395	151	216	142	109	62	86	80	61	91	21	27	23	26	50	31	20	18	7	23	10	26	4	10	4	9	13	1	2	1	1	3	4	2	2	3	2	0	5	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	3622	3151	589	403	660	603	357	140	164	254	247	65	150	70	49	35	47	32	37	52	10	13	10	10	24	18	11	12	3	17	5	16	1	7	1	8	11	0	0	0	0	2	3	0	1	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6210	4616	1355	829	1045	935	609	306	276	398	333	152	185	112	103	69	86	67	61	89	25	27	19	25	53	27	15	24	7	21	7	16	5	11	4	4	7	3	1	1	1	2	5	1	1	2	2	0	5	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	3341	2913	644	393	661	570	369	139	144	236	191	67	122	56	48	37	49	29	32	53	9	12	7	9	28	17	7	17	3	17	3	9	1	10	1	4	5	2	0	0	0	1	4	0	1	2	1	0	5	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6884	5875	1221	919	1144	1129	749	354	313	491	491	162	208	135	80	72	107	48	68	112	36	25	18	37	59	21	18	22	13	22	6	32	10	11	9	10	8	4	3	3	3	1	2	3	0	8	4	4	0	2	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	3890	3893	559	446	695	726	420	176	176	322	317	78	146	79	42	35	61	26	42	79	17	12	7	27	39	9	9	18	8	8	4	18	5	7	6	4	7	1	2	3	2	1	2	2	0	3	0	4	0	2	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	6908	5884	1253	898	1145	1220	691	343	325	507	498	165	202	136	86	65	113	48	68	119	38	32	17	42	46	19	17	22	15	23	5	24	7	9	9	11	5	4	4	2	2	2	0	3	1	3	4	7	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3886	3966	575	424	720	782	395	183	177	334	328	87	133	79	45	31	72	22	45	79	15	12	5	31	26	8	7	17	9	10	2	13	3	7	6	6	3	1	2	1	1	1	0	2	0	0	0	7	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6932	5928	1274	881	1183	1233	661	323	294	521	496	145	215	144	97	67	102	49	75	128	44	27	16	42	44	15	19	24	14	33	9	15	4	9	9	7	4	6	5	2	2	1	1	4	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3899	3971	574	437	748	770	401	176	149	349	346	79	139	85	49	35	64	30	54	75	19	9	4	31	22	6	8	16	7	23	5	8	1	5	6	3	3	0	3	1	1	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7091	5860	1277	890	1202	1233	675	335	295	510	449	142	209	127	105	63	95	51	64	125	43	24	20	47	31	14	21	26	13	20	10	13	2	11	5	5	7	6	4	1	2	1	1	2	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	4020	3865	562	414	770	793	403	177	148	335	298	77	133	80	56	33	57	34	44	66	20	7	5	38	16	7	11	18	6	18	7	6	2	5	3	3	6	0	3	0	2	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7105	5830	1224	909	1176	1197	672	355	294	502	450	137	221	133	104	69	92	56	61	128	40	19	23	33	38	19	22	24	13	21	12	14	5	9	4	4	7	6	1	0	1	0	2	3	0	3	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	4063	3788	534	433	711	789	403	179	161	328	303	71	143	74	56	33	46	40	41	75	19	7	8	24	22	14	8	16	6	18	8	8	2	4	2	1	6	0	1	0	1	0	0	2	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7040	5819	1241	916	1158	1181	679	361	292	444	405	136	216	129	106	72	99	50	58	134	32	20	25	27	40	20	19	22	11	22	7	22	8	11	4	8	5	6	2	0	2	4	2	3	0	3	2	3	1	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	3935	3775	561	431	683	764	395	181	156	273	247	68	143	66	58	29	51	37	37	92	14	8	11	19	20	11	8	17	6	19	5	15	3	3	4	3	3	0	1	0	2	2	0	1	0	3	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6985	5671	1222	921	1201	1200	657	379	277	448	422	123	205	132	100	76	103	56	58	129	29	17	31	25	46	25	22	32	10	20	8	24	7	11	3	14	3	3	5	2	4	6	1	3	1	6	2	3	2	3	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3964	3639	565	426	714	770	379	203	144	276	272	61	132	62	61	31	53	34	36	92	15	10	17	14	28	13	11	27	8	12	2	17	1	4	3	9	1	0	2	0	4	2	0	1	1	6	2	3	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6857	5347	1231	884	1173	1136	636	368	276	399	438	124	205	130	96	73	92	51	54	134	28	16	34	20	48	23	17	30	8	19	9	20	6	12	4	14	2	0	6	3	6	6	1	3	1	8	1	3	1	2	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3803	3411	592	433	700	718	379	200	143	230	286	68	122	62	57	26	49	24	35	94	15	7	22	10	31	12	12	26	7	9	0	10	2	6	3	10	0	0	2	0	5	2	0	1	1	8	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6559	5120	1210	856	1121	1057	601	352	245	381	394	133	183	139	97	74	92	57	70	120	28	21	30	21	42	17	15	29	8	22	11	17	5	11	5	15	6	0	4	3	7	4	0	1	1	8	1	4	1	3	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3640	3160	605	396	660	653	354	193	137	219	251	75	110	72	59	29	53	24	42	87	16	10	18	11	27	8	11	26	5	10	0	9	1	6	4	12	3	0	1	0	6	2	0	1	1	7	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6417	4601	1259	882	1081	958	595	353	220	381	374	127	169	136	98	70	82	57	73	113	32	20	18	25	48	20	9	15	6	19	7	9	6	8	3	8	7	0	3	1	3	5	1	0	1	5	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	3542	2816	631	436	608	584	364	186	125	203	234	71	101	75	56	26	45	30	48	87	16	10	10	16	36	9	6	9	3	10	1	3	2	5	1	8	3	0	0	0	2	2	1	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7177	5892	1259	903	1107	1096	683	373	272	475	397	131	212	128	91	64	104	56	87	101	22	32	20	23	56	17	19	22	14	32	9	27	3	12	6	16	15	5	2	4	4	4	2	3	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4212	3814	549	439	655	701	426	181	135	321	246	62	128	74	42	25	59	33	64	54	13	17	9	12	44	11	13	11	5	23	3	16	1	8	4	11	11	3	1	1	2	3	0	3	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7198	5749	1259	917	1121	1142	702	377	282	495	414	144	223	134	97	57	100	51	75	113	31	24	24	31	52	18	23	21	11	25	9	26	5	8	12	8	23	4	2	5	4	4	2	2	1	0	1	0	2	0	0	0	1	0	1	0	1	0	3	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	4185	3720	571	429	655	739	439	196	149	322	262	61	126	74	51	21	56	29	54	68	15	11	13	19	43	9	15	13	4	19	3	14	3	4	5	4	18	2	0	3	2	3	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7053	5600	1255	935	1136	1159	702	373	260	438	431	152	207	138	99	66	117	58	62	124	27	22	29	41	52	23	16	23	10	24	5	21	4	5	11	6	23	6	2	2	4	3	2	3	2	0	0	3	2	0	0	0	2	0	1	0	0	0	3	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	4011	3579	589	444	669	745	435	197	138	262	267	68	118	74	57	24	68	31	37	79	14	10	12	20	45	12	10	18	4	14	1	13	2	3	4	2	17	4	0	2	2	3	0	1	2	0	0	3	1	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6937	5579	1253	970	1146	1129	712	364	264	472	476	153	214	148	91	65	111	63	64	129	32	24	29	44	44	21	19	26	12	20	8	21	3	5	7	3	22	8	2	2	2	4	2	3	2	2	0	3	2	0	1	0	2	0	0	0	0	0	3	0	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	3886	3570	599	447	698	740	423	193	149	287	305	74	126	77	54	27	67	28	41	95	14	11	11	23	35	10	11	19	5	10	5	15	2	1	2	2	15	7	0	2	1	3	1	1	2	2	0	3	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6912	5565	1279	958	1217	1148	723	342	258	452	467	156	235	141	96	60	101	71	59	101	28	24	27	36	56	21	25	32	8	22	11	12	2	4	5	9	5	8	1	1	1	4	2	3	2	2	0	4	3	0	1	0	1	0	2	0	0	0	1	0	2	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	3902	3607	596	455	744	719	416	181	136	284	299	79	144	74	53	24	55	29	35	64	17	12	9	16	39	14	14	22	2	15	7	11	1	1	2	5	2	8	0	1	0	3	1	2	2	2	0	3	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7022	5589	1270	946	1213	1103	696	336	267	483	479	148	237	135	84	63	100	74	59	97	28	25	19	24	60	18	19	38	14	22	14	15	6	5	3	12	7	9	1	1	1	3	3	2	1	2	1	1	1	2	1	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	3943	3671	587	442	746	661	417	174	132	314	317	88	152	65	36	26	52	36	36	64	14	12	6	11	40	13	11	29	6	16	9	11	2	2	2	7	2	9	0	1	0	2	2	2	1	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6966	5579	1291	938	1211	1116	679	365	266	445	394	158	240	136	89	70	90	66	60	114	30	21	22	29	51	20	13	30	13	32	15	21	10	5	4	12	6	5	1	1	4	4	3	1	1	2	1	1	1	2	1	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south37_active	80	3903	3675	590	437	739	650	422	186	126	286	261	94	148	66	40	28	48	34	36	79	16	12	11	12	34	12	6	26	6	28	7	15	2	3	3	8	2	5	0	1	2	4	2	1	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	6997	5526	1275	922	1191	1061	700	378	295	441	436	159	207	126	103	69	93	64	65	112	29	21	21	33	45	21	10	20	16	38	9	19	9	5	2	14	12	5	3	1	5	4	4	10	2	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south38_active	80	3905	3577	588	439	723	616	434	190	145	279	299	87	124	65	52	30	52	37	42	75	14	10	13	13	25	11	4	17	8	31	3	10	2	2	2	10	5	4	0	1	2	3	2	9	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	6868	5356	1286	917	1130	1054	678	386	292	434	414	161	186	122	96	64	92	73	79	110	32	20	23	40	38	23	10	14	14	37	11	17	8	8	5	5	11	4	3	2	8	6	3	10	2	2	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	3847	3390	560	432	692	631	419	195	146	271	285	86	106	61	46	32	56	38	50	73	14	9	12	18	25	10	7	10	7	22	7	9	1	3	3	5	6	2	0	1	5	4	1	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
