label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	north6_active	80	12444	1003	854	1229	506	1122	171	198	181	335	86	98	78	246	49	65	60	21	20	56	93	23	13	18	15	17	10	9	17	2	11	4	3	6	8	1	0	7	1	0	2	0	1	0	0	0	6	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	16123	3767	2370	2059	1223	1442	651	528	465	468	310	234	198	352	137	124	120	86	71	108	112	52	43	37	26	30	27	21	16	12	21	8	9	8	14	4	8	10	2	4	4	2	0	2	2	0	7	3	0	4	0	2	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	12750	1066	835	1283	504	1072	160	200	215	305	83	95	90	294	60	69	71	20	22	77	96	21	13	20	13	20	10	7	12	3	12	2	3	4	10	1	2	10	1	0	2	0	0	0	0	0	7	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	17456	3807	2345	2150	1183	1524	680	553	452	485	280	240	184	405	146	129	130	84	66	113	96	48	45	38	34	42	24	19	18	8	22	11	10	11	15	8	7	13	2	5	4	2	1	2	1	0	7	3	1	1	0	3	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
0.03	north8_active	80	14173	1139	893	1404	488	1169	189	219	211	326	89	104	79	350	66	75	86	17	21	81	75	20	13	25	20	31	8	9	14	2	11	1	5	4	12	3	2	13	1	1	2	0	1	0	0	0	7	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	19158	3857	2386	2194	1174	1712	645	589	461	512	280	232	180	496	148	156	141	81	77	107	97	49	44	33	34	45	29	17	18	12	21	13	15	7	11	7	9	11	2	3	5	2	1	1	2	1	3	5	1	1	1	4	0	1	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north9_active	80	15953	1212	998	1481	503	1371	173	229	212	348	95	113	79	442	67	90	93	13	27	68	80	20	13	22	20	30	13	7	15	2	8	2	7	1	8	3	5	10	1	1	3	0	1	0	0	1	2	4	0	0	0	1	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	20597	3895	2461	2321	1223	1812	647	554	472	580	278	241	193	500	155	152	145	78	79	102	92	51	45	39	38	47	29	13	30	10	13	13	17	10	14	5	7	14	3	2	5	1	1	1	1	1	6	5	1	1	1	5	0	1	0	0	9	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	17473	1250	1087	1624	528	1497	186	222	217	423	103	114	75	445	78	88	105	13	30	67	78	25	11	24	25	32	14	6	26	2	8	3	8	3	11	2	4	13	1	2	2	0	1	0	0	1	5	3	0	1	0	3	0	1	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	20819	3795	2385	2276	1240	2012	663	542	434	585	258	263	206	443	174	140	142	81	73	86	114	63	32	28	30	61	34	24	41	15	14	12	14	9	35	6	6	27	4	3	6	6	1	1	2	0	2	2	0	0	0	0	1	1	0	0	0	2	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_active	80	17761	1280	1038	1610	576	1701	200	231	186	442	55	125	92	389	90	74	84	18	25	62	97	38	3	15	19	43	16	14	33	4	5	5	9	1	35	4	2	27	1	2	5	2	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	20685	3828	2429	2301	1283	1942	676	562	480	617	252	261	200	404	165	149	126	78	67	101	105	50	35	40	30	63	27	25	37	16	13	18	14	7	25	6	4	40	4	1	5	5	1	0	4	0	1	3	1	0	0	0	1	3	0	0	1	1	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	17584	1275	1084	1615	593	1619	193	244	233	474	61	124	96	349	87	82	70	19	19	74	87	26	5	23	17	49	13	13	25	8	7	7	11	2	23	3	1	40	1	0	4	1	1	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	20892	3858	2373	2294	1309	1772	676	580	486	613	278	238	200	412	155	144	116	85	69	98	106	68	37	41	38	51	24	21	31	18	14	14	13	8	29	8	8	25	4	0	3	2	3	1	6	1	4	3	1	2	0	0	1	4	0	0	1	0	0	0	2	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_active	80	17826	1286	1047	1611	579	1450	196	260	247	471	70	108	91	355	82	86	65	20	23	68	85	35	6	22	21	39	13	12	19	8	8	4	10	3	26	3	3	24	1	0	2	1	2	0	0	0	3	3	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	20859	3844	2407	2341	1270	1819	638	566	503	631	275	246	213	362	142	134	118	92	67	108	114	61	32	44	36	56	21	19	33	13	21	13	10	8	33	9	6	21	0	1	3	1	3	1	4	1	5	3	1	3	0	0	1	4	2	0	2	0	0	0	0	1	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	17789	1280	1081	1614	559	1487	185	244	255	485	68	124	99	304	85	73	75	25	24	73	95	26	6	26	21	46	9	9	22	7	11	2	8	5	29	2	3	20	0	0	1	0	2	0	0	0	5	3	0	1	0	0	1	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	20628	3794	2380	2332	1274	1759	678	578	481	595	276	241	217	376	153	136	139	82	65	114	110	61	38	33	32	54	21	19	35	15	18	8	8	8	17	8	7	11	3	2	2	2	2	2	3	1	5	2	1	3	1	1	1	4	2	0	1	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	17653	1272	1050	1611	562	1432	204	256	241	449	73	122	101	331	91	69	90	24	30	79	93	32	7	19	19	46	8	9	23	7	9	2	5	5	13	1	3	9	3	0	1	1	1	1	0	0	5	1	0	1	1	1	1	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	20717	3751	2463	2352	1249	1833	683	545	475	571	250	240	226	398	160	137	140	75	57	95	119	57	36	31	24	56	25	15	37	11	22	10	9	10	7	10	6	10	6	7	2	3	1	1	0	0	4	3	1	1	1	2	1	1	3	1	1	0	0	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	17686	1267	1086	1637	568	1524	197	233	240	429	67	123	105	353	92	71	90	23	33	65	101	27	7	22	15	44	11	7	30	6	11	2	4	7	4	2	5	8	3	2	1	2	0	1	0	0	4	2	0	0	1	1	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	20347	3734	2375	2302	1249	1840	729	547	493	552	274	231	221	426	156	144	139	79	61	80	115	75	35	35	28	47	27	20	38	13	18	11	7	10	4	10	8	9	7	8	2	4	0	1	1	1	4	4	1	0	2	2	1	0	3	1	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	17290	1200	1005	1600	583	1528	191	226	252	410	86	112	95	388	81	71	91	29	34	61	97	45	6	25	17	32	14	11	29	7	10	4	2	7	3	2	5	8	4	2	1	2	0	1	0	1	4	3	0	0	1	1	1	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	20547	3708	2402	2401	1255	1891	731	560	482	596	288	229	204	456	149	144	134	81	66	82	113	68	30	36	30	37	28	18	31	12	20	14	7	12	2	9	11	10	5	11	2	4	1	2	1	2	6	10	1	0	2	1	1	0	1	1	3	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	17445	1173	1022	1677	608	1604	185	223	232	451	80	118	86	412	71	73	87	30	34	61	96	40	6	26	19	26	14	10	21	6	9	5	2	10	0	1	7	7	2	3	1	1	0	1	0	1	5	10	0	0	1	0	1	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	20468	3815	2423	2423	1235	1950	703	581	479	583	302	241	203	461	146	129	129	86	63	91	105	59	28	44	30	42	29	29	19	9	15	17	12	10	3	8	14	25	6	6	4	4	3	3	1	3	6	9	1	0	2	2	1	0	1	1	3	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	17432	1176	1016	1717	597	1647	178	252	220	444	86	125	82	417	65	67	83	32	28	68	85	39	8	27	20	31	13	20	10	4	7	8	6	6	1	1	7	22	3	2	3	2	0	1	0	1	5	9	0	0	1	0	1	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	20746	3866	2435	2449	1267	1986	689	588	428	572	300	256	198	431	148	136	133	99	64	101	106	46	24	41	28	45	23	29	24	6	16	19	14	8	12	8	12	27	5	4	4	4	4	3	0	4	6	8	1	0	2	1	1	0	1	1	4	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	17645	1243	1014	1708	614	1688	197	254	193	437	84	134	86	388	69	80	82	28	30	74	83	28	7	23	19	32	8	19	15	1	8	8	6	5	9	2	4	23	4	1	4	1	0	1	0	2	5	8	0	0	1	0	1	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	20493	3829	2575	2445	1242	2096	699	567	479	556	281	277	189	432	156	132	142	88	91	91	154	69	42	43	24	36	30	21	14	17	15	13	17	4	24	5	8	40	4	5	1	3	1	0	0	3	0	0	1	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	17567	1268	1119	1762	596	1771	168	262	245	420	86	127	75	373	70	69	79	28	35	64	129	39	10	19	13	28	15	7	9	4	6	1	8	4	22	2	4	39	2	0	1	1	1	0	0	0	0	0	1	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	20445	3788	2545	2406	1249	2049	705	568	503	587	261	287	201	454	160	131	139	93	77	94	145	83	37	38	28	29	29	24	21	14	11	16	16	6	25	3	7	38	5	4	1	1	2	0	0	2	0	2	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	17565	1235	1094	1704	599	1714	172	269	263	436	81	136	78	389	76	72	84	30	29	64	121	51	6	18	17	23	13	8	14	3	5	4	8	4	20	2	3	37	3	1	0	0	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	19184	3824	2510	2239	1206	1881	684	556	505	564	260	277	203	452	154	120	130	83	73	101	111	84	44	28	31	30	27	22	24	13	13	16	13	6	22	3	4	29	4	3	2	0	2	1	0	4	0	2	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0
0.03	south23_active	80	16204	1173	1044	1539	529	1561	153	260	261	415	80	126	81	383	76	64	68	26	29	62	92	52	12	14	20	24	13	6	15	2	3	4	6	2	16	2	1	27	2	2	0	0	1	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
0.03	south24_all	80	17671	3845	2461	2025	1217	1688	685	549	492	533	242	264	198	426	137	122	138	74	75	107	77	61	42	30	32	28	21	26	25	15	12	17	12	8	16	3	6	8	5	3	3	1	2	2	4	2	1	3	1	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	2	0	0
0.03	south24_active	80	14583	1095	949	1353	529	1351	154	232	244	399	70	128	79	358	65	61	71	24	31	67	62	39	14	14	18	19	6	7	15	3	3	7	4	3	11	1	1	6	2	2	0	0	1	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0
0.03	south25_all	80	16384	3825	2403	2006	1215	1531	673	537	493	505	255	248	181	357	127	135	134	64	83	94	79	55	49	26	33	35	20	24	24	14	16	18	10	9	24	4	5	10	3	5	4	2	3	3	4	2	1	1	1	1	0	0	1	4	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south25_active	80	13142	1065	875	1294	524	1193	151	198	226	365	70	107	61	298	59	63	75	14	31	57	61	33	16	11	14	23	6	6	13	3	7	7	5	3	22	2	0	8	2	3	1	0	3	0	0	1	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south26_all	80	15711	3822	2408	2026	1239	1470	670	542	478	503	254	231	177	315	128	142	127	73	76	109	101	52	43	37	35	26	21	15	24	12	18	18	14	7	21	7	6	16	7	4	4	3	4	2	5	3	1	3	3	1	0	0	0	3	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	12435	1027	865	1302	508	1135	158	198	196	354	59	89	56	259	55	69	73	14	21	70	77	32	12	16	15	17	6	2	13	4	10	7	8	3	20	2	0	14	5	2	1	0	3	0	1	1	1	2	1	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	17505	3828	2384	2201	1270	1653	652	543	473	550	270	246	186	390	146	150	121	73	82	104	101	44	43	38	41	29	25	14	21	16	18	16	16	5	24	7	9	17	8	5	5	3	3	1	2	5	0	2	2	4	0	0	1	2	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	14255	1148	944	1455	564	1323	159	227	194	396	69	100	63	337	69	77	78	11	21	70	82	26	10	22	17	18	9	3	12	6	11	6	8	2	23	2	1	13	5	2	1	0	2	0	1	3	0	2	1	3	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	19012	3825	2390	2261	1272	1785	657	538	462	564	250	243	190	450	153	149	135	88	80	109	114	43	40	42	49	36	26	13	20	14	16	10	21	3	28	5	9	19	8	3	4	2	3	1	2	6	1	2	2	4	1	2	2	0	1	0	2	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	15883	1188	1000	1542	557	1466	177	227	205	409	66	103	76	397	75	80	84	19	18	74	91	26	9	21	23	22	11	7	9	6	7	3	12	1	27	1	3	14	5	1	1	0	2	0	1	3	0	2	1	3	1	2	1	0	1	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	20531	3880	2405	2340	1258	1908	639	531	456	608	261	241	184	536	168	144	132	86	77	121	141	50	39	49	49	47	25	20	21	17	15	9	23	3	12	2	11	27	6	2	3	2	2	0	4	3	1	0	4	4	3	4	3	2	0	2	2	0	2	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	17498	1265	1058	1657	584	1595	179	229	212	459	81	112	77	473	87	77	83	24	19	93	120	36	6	29	25	32	13	12	9	10	7	3	14	2	11	0	3	22	2	0	0	0	1	0	3	2	0	0	0	3	2	3	2	0	0	0	2	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	20806	3842	2458	2347	1244	1954	654	539	475	610	271	218	179	508	166	138	143	88	74	100	154	62	40	49	44	46	23	19	20	14	15	10	19	5	10	1	8	19	4	3	0	4	2	1	4	2	1	2	3	1	3	5	3	3	0	2	2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	17750	1244	1071	1655	574	1647	187	231	223	452	80	96	72	449	86	73	88	30	17	76	129	44	6	25	26	27	12	10	9	7	5	3	13	2	8	0	2	17	1	1	0	1	2	0	3	0	0	2	0	0	2	4	2	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_all	80	20467	3720	2430	2354	1248	2015	727	576	480	543	265	282	204	452	138	132	128	84	71	92	92	55	44	43	37	41	27	12	26	13	11	11	20	2	11	3	7	23	3	5	9	5	5	4	3	1	7	2	0	0	0	2	6	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	17462	1202	1082	1682	578	1686	189	232	201	392	88	118	92	409	64	75	82	24	32	71	74	31	9	26	19	25	10	6	19	3	6	6	14	1	8	1	4	20	1	1	6	0	3	2	1	1	7	2	0	0	0	2	5	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	20498	3689	2433	2379	1232	2046	719	614	486	572	247	282	218	487	148	136	140	83	75	78	118	54	43	48	35	36	19	14	28	14	11	11	27	4	18	5	4	23	3	5	6	7	5	6	4	2	7	2	0	1	1	2	6	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	17543	1152	1095	1702	550	1725	185	269	204	437	85	127	93	443	67	71	93	22	36	58	92	31	10	28	19	22	3	9	22	4	7	7	18	2	11	3	0	20	1	1	3	1	3	2	1	2	7	2	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	19859	3722	2416	2312	1192	1922	706	600	467	547	247	257	217	487	153	138	132	84	66	71	127	62	46	52	34	39	20	12	29	14	14	11	25	3	22	5	4	13	4	4	4	7	2	3	2	2	7	1	0	1	1	3	4	0	1	0	0	2	0	1	1	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	16823	1170	1063	1571	532	1583	173	263	215	436	81	118	86	442	65	75	90	22	28	56	107	42	10	26	21	24	5	7	24	4	8	5	16	1	16	3	0	11	0	1	3	1	1	0	1	2	7	1	0	1	0	3	3	0	1	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	18322	3804	2384	2208	1171	1787	663	589	463	493	263	226	222	424	165	119	106	75	75	75	133	64	38	49	34	45	20	13	37	16	15	10	23	5	20	6	5	22	2	2	1	7	4	4	3	1	4	0	0	2	1	3	2	1	2	0	2	1	0	2	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	15233	1131	1028	1445	509	1436	162	256	211	373	78	108	82	363	69	61	74	20	33	56	111	37	8	24	22	28	5	10	29	5	6	4	14	1	15	3	0	20	0	1	1	1	2	1	1	1	4	0	0	1	0	3	1	1	2	0	2	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	16669	3809	2319	2137	1190	1571	638	555	436	496	278	210	232	361	179	121	101	77	80	82	120	48	32	42	29	46	18	13	32	17	17	8	16	4	25	8	6	26	2	3	2	3	5	2	3	0	0	1	0	2	0	3	2	1	2	0	3	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	13423	1066	917	1354	505	1219	150	232	190	356	70	96	89	295	73	66	64	19	30	59	101	28	7	16	15	35	9	8	25	7	5	2	8	0	22	3	1	25	0	1	2	1	3	1	0	0	0	1	0	1	0	3	1	1	2	0	3	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	16625	3822	2332	2180	1161	1634	639	558	446	446	294	209	208	364	179	126	103	78	89	90	117	55	27	36	30	40	20	18	30	18	16	7	13	6	32	10	6	32	0	5	2	3	5	3	2	0	0	6	0	2	1	2	0	4	1	0	3	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	13341	1056	921	1414	485	1259	154	234	185	291	76	94	78	298	73	63	56	22	30	66	96	30	6	14	11	29	9	11	22	5	5	2	5	1	30	2	2	31	0	2	2	1	3	2	0	0	0	6	0	1	1	2	0	4	1	0	3	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
