label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	north7_active	80	30688	13917	3441	2851	2984	1306	2097	871	741	557	1296	963	505	290	499	231	505	234	201	211	215	311	150	138	165	94	59	85	127	49	72	35	40	44	40	37	17	21	17	16	27	12	5	16	20	9	12	10	9	7	5	3	6	3	5	4	2	4	3	3	4	3	4	1	2	0	4	3	4	3	1	0	0	0	0	0	0	1	1	6	0	0	0	4	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	45889	20588	7118	5451	5047	2880	3528	1895	1589	1312	1873	1410	892	676	809	502	867	472	377	359	384	425	237	248	254	154	131	153	162	95	103	85	54	78	59	61	32	34	34	29	37	24	16	24	36	18	22	19	17	12	11	9	8	10	7	10	6	5	3	2	8	3	3	1	9	5	7	7	2	4	0	0	0	2	1	0	2	1	2	6	0	0	1	6	1	2	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	27982	12687	3281	2683	2781	1337	1973	841	735	586	1087	818	455	293	435	232	540	236	182	211	201	296	142	146	163	73	58	75	107	54	60	31	29	42	25	34	12	11	13	15	21	12	6	17	18	5	10	12	9	7	6	2	4	7	4	2	3	2	2	1	4	1	3	0	6	1	5	4	1	2	0	0	0	0	0	0	0	1	1	5	0	0	0	5	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	42049	19065	7005	5281	4628	2866	3387	1824	1567	1282	1755	1335	842	718	756	483	737	486	380	374	338	381	228	253	221	152	133	155	143	97	123	87	55	73	61	50	31	31	32	38	43	24	19	20	33	14	31	18	18	7	20	9	10	15	6	15	4	8	6	2	9	2	2	3	8	8	2	6	3	5	2	0	0	1	2	1	2	1	0	3	0	0	0	2	1	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_active	80	25247	11455	3184	2557	2487	1327	1866	791	718	595	1039	758	401	307	406	224	438	255	187	209	175	256	127	131	131	74	54	78	94	51	70	36	26	38	24	25	12	9	11	20	28	11	7	16	15	4	14	11	10	2	10	2	4	12	3	5	2	3	5	0	5	1	2	0	7	4	1	3	2	2	2	0	0	1	1	1	0	1	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	41659	18813	6832	5327	4566	2863	3244	1811	1540	1251	1774	1360	854	726	752	479	743	473	350	376	334	360	223	235	232	142	110	154	129	98	130	74	64	74	61	44	28	33	34	40	42	23	23	21	35	21	33	18	12	7	19	10	9	15	7	15	3	7	6	6	3	4	1	4	8	8	2	3	2	4	2	0	0	1	2	1	1	1	0	1	2	0	0	2	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_active	80	24743	11279	3088	2586	2402	1302	1807	781	705	606	1011	742	392	317	396	218	445	242	169	200	176	223	124	119	134	68	40	71	76	46	78	30	32	44	27	21	10	13	11	21	26	10	8	16	16	5	18	10	4	3	7	4	6	14	4	4	2	4	5	1	2	2	1	0	6	4	1	1	2	2	2	0	0	1	1	1	0	1	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	44088	19875	7001	5289	4835	2806	3450	1783	1551	1243	1833	1408	890	689	839	549	794	461	340	322	321	383	241	243	205	169	125	126	187	85	145	71	71	60	84	52	46	62	41	30	22	25	22	29	22	21	24	14	19	29	14	11	19	11	3	6	5	6	2	4	2	4	4	4	2	2	2	2	8	1	1	0	1	1	1	1	0	1	1	0	0	2	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	26886	11871	3258	2629	2593	1309	2050	814	736	576	1138	805	462	331	489	251	481	238	173	169	173	219	131	123	118	81	67	65	113	39	76	29	37	40	42	32	22	32	21	9	9	14	11	10	15	6	16	8	11	17	8	2	5	6	3	4	2	4	2	1	1	1	1	3	0	2	2	0	4	0	1	0	1	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	48098	21415	7157	5498	5063	2868	3745	1850	1525	1249	1998	1538	977	662	934	566	825	499	386	343	366	443	269	249	253	171	125	133	213	100	172	76	79	62	89	53	51	68	49	28	28	29	18	21	30	30	23	11	22	35	16	4	18	13	6	5	2	4	3	4	4	5	5	4	3	3	2	1	2	0	4	0	0	1	0	1	1	2	1	1	0	2	2	5	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north12_active	80	29935	13083	3391	2806	2819	1359	2279	878	718	602	1248	918	512	314	553	271	496	283	215	190	210	282	147	143	158	91	65	78	134	49	95	30	35	44	46	28	17	30	24	9	11	18	9	9	20	10	11	5	11	24	9	2	9	8	3	3	0	3	3	1	1	2	2	4	2	1	2	0	1	0	2	0	0	1	0	0	0	1	0	0	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_all	80	51749	23155	7358	5688	5340	2848	3907	1930	1545	1285	2273	1743	1011	660	1013	569	862	523	445	409	421	521	268	261	250	174	122	145	220	109	168	78	80	83	79	60	55	79	43	32	42	34	18	22	29	23	25	12	16	38	16	4	12	13	7	4	3	6	5	5	5	5	7	5	3	3	3	1	1	0	4	0	2	0	6	0	1	1	0	1	0	2	2	4	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north13_active	80	32513	14495	3517	2949	3018	1360	2420	975	726	592	1442	1098	520	301	624	276	541	297	248	237	251	327	143	166	163	93	61	86	140	55	92	36	41	59	45	36	18	46	20	11	23	17	8	12	19	11	16	5	9	27	10	1	9	9	3	3	2	2	4	1	2	3	2	5	2	0	2	1	1	0	2	0	1	0	6	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north14_all	80	54005	24119	7504	5824	5461	2855	3972	1995	1549	1308	2452	1886	1006	651	998	598	878	560	469	426	405	497	269	256	270	163	124	142	213	107	163	83	76	96	81	74	61	69	36	27	43	35	21	19	25	31	23	10	12	32	13	4	12	13	9	5	8	12	6	6	4	6	5	5	5	5	2	1	0	0	5	1	2	0	6	0	1	2	0	2	0	0	2	5	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north14_active	80	34421	15174	3654	3038	3102	1348	2427	999	729	587	1591	1189	533	280	603	307	520	316	254	248	224	321	144	167	185	90	62	86	134	51	99	42	33	59	50	47	25	49	18	12	25	17	11	11	15	17	13	5	5	24	9	1	7	9	4	2	5	4	4	2	2	4	3	4	4	2	1	1	0	0	2	1	1	0	6	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_all	80	53973	24056	7408	5814	5567	2788	3916	1955	1527	1278	2511	1889	986	643	919	580	866	549	446	449	418	493	273	236	246	155	126	139	181	105	137	82	79	96	78	75	51	61	46	24	44	25	25	17	20	25	33	8	13	18	17	4	9	14	8	7	9	10	7	7	3	9	3	5	3	5	3	3	1	0	4	2	2	0	6	2	1	1	0	2	0	0	1	1	0	2	0	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	34117	15128	3609	2994	3171	1344	2394	985	725	572	1622	1189	530	266	516	287	522	323	237	243	222	312	141	146	158	81	65	78	107	54	65	41	37	50	44	47	20	46	26	10	28	9	11	9	12	16	24	4	4	12	8	1	3	10	3	3	6	2	3	2	2	6	1	3	2	4	2	3	0	0	2	2	1	0	6	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	54059	24114	7409	5927	5587	2785	4014	1910	1574	1245	2407	1856	1001	618	904	591	915	511	422	404	390	445	298	226	263	172	120	150	187	100	142	82	70	85	87	74	52	48	43	27	46	25	28	19	18	22	30	10	13	17	25	7	11	8	7	8	9	14	5	6	4	10	6	6	3	5	3	3	3	0	2	2	3	1	1	2	0	2	0	2	0	0	0	1	0	1	1	1	0	1	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	34264	15096	3632	3043	3200	1335	2420	921	751	564	1589	1193	540	247	497	295	565	295	229	210	208	263	151	134	154	93	67	89	117	48	70	44	28	41	56	47	26	31	25	8	34	9	13	11	10	16	20	5	7	12	16	4	4	7	3	3	6	5	2	3	1	6	1	3	2	4	3	3	1	0	1	2	1	0	1	2	0	2	0	2	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	54235	24353	7369	6053	5665	2795	4019	1872	1546	1269	2326	1750	1029	595	943	579	892	488	414	392	425	422	288	241	287	185	125	154	188	113	158	78	66	78	77	61	52	49	53	31	42	31	35	19	16	22	32	13	11	20	24	6	11	7	8	7	6	12	6	4	4	11	4	6	2	3	3	5	4	0	4	2	2	1	2	2	1	1	0	2	0	1	0	0	1	1	1	1	0	1	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	34164	15257	3636	3056	3239	1345	2464	915	715	594	1526	1117	544	253	533	285	566	285	231	200	241	262	145	151	168	87	68	91	126	56	79	43	31	38	44	34	22	29	36	6	25	15	15	10	10	15	23	5	6	14	16	5	2	4	5	3	4	6	2	2	0	8	0	3	1	2	2	3	2	0	4	2	1	0	1	2	0	1	0	2	0	1	0	0	0	0	0	1	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	53333	23889	7365	5931	5645	2834	4004	1909	1553	1264	2288	1655	969	625	951	573	872	500	419	378	420	457	287	278	292	174	135	167	195	109	159	84	72	76	78	48	50	46	47	40	45	38	32	18	14	22	26	12	11	17	34	7	10	4	9	7	6	9	5	5	4	8	7	4	3	3	2	3	4	1	3	0	2	1	2	1	1	2	0	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	33473	15130	3593	3016	3261	1315	2425	898	737	578	1487	1031	501	276	562	284	559	277	229	192	243	287	140	164	170	80	67	98	137	57	93	44	36	45	49	26	20	28	27	10	28	16	13	11	7	14	18	5	6	9	26	6	3	2	6	4	3	7	3	3	1	6	2	2	1	1	1	1	2	1	3	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	49029	22321	7306	5673	5322	2891	3615	1840	1545	1304	2083	1612	963	686	915	531	813	493	407	354	369	410	276	264	258	159	128	154	183	114	138	82	74	72	71	45	44	42	37	38	54	37	27	18	12	21	23	10	14	16	19	6	17	8	9	5	9	12	6	7	5	7	6	5	4	2	1	2	2	1	3	1	3	0	2	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	30292	13911	3451	2822	3010	1339	2127	862	741	593	1322	1006	492	319	561	267	513	259	224	165	215	248	144	147	153	70	62	94	134	66	83	40	38	42	35	23	21	27	24	12	32	14	10	13	5	8	19	5	8	6	14	3	9	3	6	3	4	9	5	4	2	6	3	2	2	0	0	0	1	1	3	1	2	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	45197	20410	7111	5356	4971	2898	3444	1847	1513	1304	2016	1451	888	704	826	520	703	464	383	336	380	426	255	240	267	150	118	139	174	105	136	71	68	61	71	44	37	39	27	37	46	28	21	21	13	25	29	9	18	17	24	7	15	11	10	4	8	10	6	6	5	5	6	4	4	5	0	0	1	1	2	2	2	1	0	1	0	1	0	0	2	1	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	27402	12570	3297	2641	2696	1318	1985	847	722	588	1252	875	453	326	484	257	437	244	196	152	214	267	131	125	166	74	52	77	121	69	87	35	35	33	36	23	17	26	14	14	27	9	9	12	5	12	24	6	9	9	17	4	9	5	5	2	4	7	4	3	3	4	3	2	2	2	0	0	0	1	2	1	2	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_all	80	52130	22910	7247	5676	5313	2828	4009	1912	1460	1252	2057	1696	926	637	922	549	797	546	406	365	365	427	274	253	268	170	155	133	177	103	193	80	82	82	105	57	48	71	41	38	38	33	20	21	22	26	22	15	12	14	17	4	10	17	7	10	5	7	11	5	6	6	4	2	4	6	0	2	4	2	1	0	3	3	2	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	32511	14311	3527	2924	3044	1276	2429	891	662	590	1286	1068	471	281	532	265	478	308	197	207	214	264	152	154	178	83	67	81	115	59	133	40	42	31	73	32	19	41	17	20	22	16	5	11	11	15	12	6	6	6	10	2	4	15	4	3	2	4	7	2	3	5	1	1	3	4	0	0	2	2	0	0	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south22_all	80	53765	23852	7361	5751	5432	2871	4224	1877	1507	1280	2264	1732	978	634	981	587	841	519	438	366	376	450	285	246	298	170	164	131	191	93	202	75	84	76	109	55	57	65	47	38	40	47	24	21	25	27	26	18	14	18	27	6	11	10	10	11	3	5	11	3	5	6	6	1	4	7	0	7	5	0	0	0	1	0	2	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	33722	15096	3602	2989	3084	1347	2586	888	689	618	1408	1053	512	268	572	286	507	289	220	204	230	294	145	136	191	75	73	67	112	48	142	40	50	30	77	28	26	42	17	21	26	22	9	11	11	15	17	7	8	11	17	3	6	7	7	3	2	3	8	0	2	5	2	1	3	5	0	4	4	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	54909	23982	7491	5830	5448	2913	4215	1879	1525	1315	2408	1719	1038	639	971	608	897	535	452	385	391	480	315	263	270	173	162	138	212	92	178	77	82	76	108	65	55	72	47	29	39	42	28	19	25	35	31	16	17	21	31	8	9	11	12	12	3	6	7	3	4	6	8	1	4	5	1	8	5	0	0	0	2	0	1	2	0	3	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0
0.03	south23_active	80	34511	15319	3652	3093	3116	1414	2563	892	714	614	1510	1027	551	274	580	308	513	291	223	207	224	303	162	143	165	77	71	71	119	47	110	45	50	28	82	32	27	47	19	16	23	22	14	12	14	19	20	6	9	17	21	4	5	7	8	4	3	3	5	1	2	5	4	1	3	5	0	5	4	0	0	0	2	0	1	0	0	2	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	54806	24107	7527	5857	5426	2953	4023	1915	1557	1314	2418	1788	1010	648	968	595	863	527	461	378	424	487	293	277	285	162	150	138	200	96	180	68	74	70	95	55	48	59	43	24	34	41	25	21	24	34	38	18	16	22	28	14	6	7	11	8	3	8	9	6	6	5	7	0	5	5	4	10	3	0	1	0	1	0	1	3	0	4	0	1	1	0	0	1	2	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	34675	15348	3626	3061	3071	1443	2451	911	736	621	1521	1072	536	280	579	304	500	277	240	200	244	309	165	145	170	83	66	68	101	44	103	38	48	32	63	28	25	44	20	12	21	20	15	11	11	20	26	8	8	18	18	7	4	2	6	2	2	4	5	1	2	3	4	0	4	3	1	7	2	0	1	0	1	0	0	0	0	3	0	1	0	0	0	1	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	54911	24242	7504	6043	5509	2889	3993	1927	1526	1298	2303	1840	974	637	989	579	931	562	448	385	428	511	303	292	287	171	154	130	204	111	180	73	69	62	86	59	34	62	38	22	31	40	22	18	25	45	37	20	16	14	23	12	7	12	8	7	4	8	6	7	7	7	6	2	7	6	5	7	0	2	2	2	2	0	1	1	1	3	0	1	1	0	0	1	1	3	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0
0.03	south25_active	80	34794	15388	3641	3137	3107	1393	2396	918	725	601	1427	1115	500	284	577	292	570	316	221	211	237	351	180	159	173	89	72	66	118	54	113	39	40	33	53	37	20	37	22	9	16	20	14	10	11	27	22	11	6	11	11	6	5	4	4	2	2	5	3	2	3	3	5	0	5	3	1	3	0	1	1	2	1	0	0	0	0	2	0	1	0	0	0	1	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	54742	24062	7531	6018	5464	2856	4173	1980	1566	1250	2244	1802	939	634	944	584	866	566	472	373	457	501	314	285	277	165	152	117	214	101	165	78	76	66	66	59	43	77	36	20	40	30	19	19	22	35	26	17	12	23	28	17	5	18	6	7	12	8	6	7	10	9	4	2	9	3	6	6	4	2	2	2	1	0	2	1	1	1	1	1	2	0	0	0	0	5	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0
