label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	south22_all	80	5147	3530	1223	1071	896	364	344	312	319	185	94	132	217	108	32	43	35	30	52	21	51	14	31	8	6	33	12	20	5	5	10	1	1	3	2	2	0	5	3	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2703	2164	669	597	516	175	176	166	185	108	33	80	126	77	13	23	18	12	30	10	42	6	20	7	2	26	11	18	2	3	8	1	1	1	0	1	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5207	3551	1220	1060	914	361	322	292	331	200	93	133	226	94	36	34	30	25	53	24	42	21	33	9	10	24	8	29	7	6	7	1	2	3	2	1	1	6	3	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2712	2149	625	615	529	171	171	154	186	123	32	84	123	68	16	16	18	13	31	14	33	14	22	7	4	17	8	27	2	3	4	1	2	1	0	1	0	5	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5148	3566	1245	1053	954	364	294	280	328	205	102	128	228	94	44	39	30	21	44	21	47	19	27	12	14	28	12	23	6	6	5	2	3	2	1	1	2	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2704	2162	647	604	554	173	163	155	182	123	44	84	128	69	20	17	11	12	24	11	40	11	19	6	4	15	10	22	2	3	4	2	2	2	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5113	3560	1262	1059	921	348	280	277	332	224	110	126	238	98	48	37	32	30	38	22	40	22	19	17	11	24	14	19	4	9	3	3	2	2	2	2	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2690	2172	640	616	530	160	153	147	194	132	48	85	158	67	19	17	15	18	19	11	27	14	8	10	3	13	10	17	1	6	2	3	1	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5048	3593	1285	1094	890	351	269	270	340	242	112	130	240	95	51	39	33	39	34	21	42	16	17	17	9	24	14	18	2	9	4	2	1	3	2	2	4	1	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2687	2180	644	650	520	159	150	153	215	149	53	83	160	68	19	15	14	18	20	9	29	6	6	9	3	11	6	16	1	7	2	2	0	1	1	1	3	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5117	3572	1263	1095	879	365	272	248	345	248	127	128	240	108	51	42	32	35	33	23	35	15	18	16	8	16	14	16	5	7	7	2	2	5	2	1	4	2	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2673	2149	638	645	537	167	142	139	229	152	60	80	168	75	22	13	15	15	19	14	20	5	6	9	3	8	7	13	4	5	6	2	1	2	1	0	3	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5163	3630	1280	1065	881	381	298	256	338	241	114	134	214	114	44	42	36	31	34	23	37	16	14	17	8	12	10	11	8	6	8	1	3	3	2	0	2	2	0	0	2	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2718	2233	663	611	534	181	141	140	235	143	56	80	138	71	21	17	22	10	23	15	28	7	7	9	3	5	4	10	6	4	6	1	2	1	1	0	2	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5221	3608	1257	1041	908	355	306	259	325	231	112	136	210	120	44	42	41	36	37	27	38	18	15	19	9	8	3	10	7	3	10	0	3	4	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	2716	2213	658	587	560	163	144	145	218	134	55	70	122	79	20	14	28	16	23	19	31	12	10	10	4	3	2	9	5	1	5	0	2	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5211	3586	1237	1001	906	366	323	301	329	208	105	127	230	117	41	38	44	26	39	30	51	25	14	16	6	8	3	7	7	6	11	1	3	3	3	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	2740	2164	656	562	543	183	159	164	211	127	51	67	132	66	15	15	32	13	27	19	39	20	8	10	3	4	1	7	4	2	4	1	2	1	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5184	3499	1216	1094	856	333	312	310	337	192	112	122	227	110	39	41	30	34	31	21	39	24	33	20	1	8	9	13	3	7	4	4	1	2	2	0	1	3	1	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
0.03	south31_active	80	2722	2137	638	628	533	153	157	159	209	105	61	74	129	70	20	24	17	19	12	13	20	12	27	16	0	7	3	7	2	7	4	2	0	0	0	0	0	3	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
0.03	south32_all	80	5161	3419	1224	1073	848	341	310	330	319	199	123	130	225	114	39	40	32	43	39	21	35	24	25	19	3	10	10	14	2	6	2	4	1	4	2	0	0	3	1	0	0	2	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	2687	2068	652	624	531	162	150	175	218	118	71	81	123	71	23	22	15	26	20	12	21	17	20	13	1	7	5	3	1	4	2	2	0	1	0	0	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	5194	3527	1238	1036	832	349	320	311	323	202	123	132	224	112	41	47	39	46	53	21	32	27	19	13	7	10	10	13	5	6	3	6	0	4	0	0	2	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	2736	2151	643	617	528	168	148	157	221	113	75	82	135	69	22	23	18	32	31	10	20	17	14	8	4	7	6	5	1	4	2	1	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	5267	3617	1228	1046	831	349	331	308	317	202	117	138	251	124	47	45	42	55	54	21	51	23	21	10	8	18	8	25	3	6	5	6	1	4	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2780	2261	644	624	541	161	146	170	220	121	63	89	175	88	24	24	22	37	33	10	43	17	14	6	4	7	6	13	0	3	3	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5284	3709	1237	1033	873	352	323	304	370	206	101	170	218	124	42	47	32	50	50	22	55	24	25	15	9	17	11	25	5	2	6	5	1	1	2	1	2	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2784	2299	633	622	572	162	148	170	242	116	52	117	165	89	21	24	18	31	33	12	47	18	15	12	3	5	7	13	1	1	3	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5188	3743	1257	1056	881	365	332	303	364	200	105	161	209	126	40	42	25	51	31	22	74	17	28	17	9	19	12	25	3	3	4	2	1	1	5	2	3	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	2745	2300	622	608	563	163	161	175	234	105	53	103	147	94	19	22	15	32	22	14	67	8	17	11	4	6	8	13	2	2	1	1	0	1	3	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	5096	3661	1305	1061	891	374	307	295	337	196	98	176	204	111	42	44	30	49	32	20	54	29	24	23	10	16	15	9	4	6	2	2	2	0	8	2	1	1	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	2718	2226	663	602	547	179	152	175	221	116	48	108	142	77	20	22	16	34	21	12	46	19	14	13	6	4	12	3	3	5	0	1	1	0	6	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	4917	3652	1309	1043	914	359	300	316	329	188	123	157	211	99	42	47	30	41	29	22	47	32	19	25	10	12	12	4	5	8	2	3	1	0	6	1	1	0	2	0	0	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	2599	2175	670	574	557	177	157	181	209	106	68	89	130	64	20	22	18	31	19	14	35	23	13	13	8	3	10	2	4	6	0	1	1	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	4927	3590	1306	1056	916	348	315	311	331	203	120	158	224	110	35	45	36	40	37	24	42	31	20	26	13	12	11	4	3	8	8	1	2	0	4	3	0	0	1	0	0	0	2	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2586	2149	685	594	554	181	155	177	225	121	63	87	129	70	15	20	19	31	17	11	23	23	15	14	8	6	8	2	2	6	3	0	2	0	3	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5010	3587	1266	1027	909	352	313	327	383	212	109	143	218	109	40	46	37	45	31	23	47	22	21	25	11	16	9	4	3	8	7	1	2	1	3	3	0	0	0	1	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2652	2167	637	574	562	173	158	185	250	117	60	74	126	71	18	21	21	36	17	12	27	17	17	12	4	9	6	1	1	6	3	0	1	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
