label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	north6_all	80	7599	3562	3091	2941	1561	717	453	506	294	283	231	148	152	111	106	76	73	50	34	80	21	47	31	12	50	11	10	9	8	2	3	5	5	1	1	0	4	2	1	1	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	3176	1685	2306	2483	1208	377	122	291	151	153	164	73	93	71	62	46	32	19	12	70	11	43	24	4	47	2	4	2	3	2	2	0	0	1	0	0	1	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	7687	3579	3128	2989	1610	729	448	505	290	249	255	163	152	109	103	83	83	46	28	77	19	57	26	18	31	10	12	8	8	1	9	4	4	2	4	0	6	4	0	1	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	3290	1682	2317	2534	1269	404	115	300	141	127	184	79	91	65	63	51	43	21	9	66	10	52	20	4	30	2	7	2	3	1	7	0	0	1	1	0	3	2	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	7697	3600	3425	3206	1789	735	503	520	291	218	257	174	150	104	92	88	80	59	25	85	25	57	36	20	31	9	14	10	8	3	7	2	3	3	5	0	5	2	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	3431	1721	2630	2770	1435	419	148	325	164	107	192	89	85	61	56	55	40	27	7	77	11	49	29	2	29	1	8	2	3	2	6	0	1	2	2	0	3	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	7805	3635	3546	3321	1889	745	505	531	302	212	285	169	170	127	87	94	69	55	29	85	27	64	29	17	27	8	17	11	5	6	7	5	5	5	5	0	2	2	0	0	2	0	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3602	1833	2746	2907	1543	413	157	343	165	102	211	81	95	85	51	55	39	24	12	79	12	55	23	2	23	1	10	2	0	4	6	1	2	2	2	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7714	3625	3554	3372	1804	715	515	501	333	234	299	155	160	141	88	93	62	57	33	92	24	50	30	14	52	6	13	9	5	12	1	4	6	4	4	0	1	3	0	0	2	1	0	2	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3500	1812	2762	2966	1464	406	167	320	182	120	224	70	93	98	46	54	39	25	12	84	7	44	24	1	48	1	9	1	0	10	1	1	2	2	2	0	0	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7801	3562	3638	3533	1798	753	465	544	321	265	294	175	151	132	98	67	55	53	30	61	24	57	24	11	34	17	6	9	7	9	4	8	7	4	2	0	2	4	1	2	1	0	0	1	0	4	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0
0.03	north11_active	80	3598	1817	2819	3123	1438	410	138	386	191	136	187	98	100	95	56	35	26	22	6	55	11	49	16	4	32	6	2	2	3	6	1	0	2	1	0	0	1	2	1	0	1	0	0	1	0	4	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0
0.03	north12_all	80	7725	3500	3577	3633	1828	741	462	527	342	286	279	168	149	122	103	72	70	55	31	65	29	38	33	11	40	16	5	10	5	4	1	6	5	2	3	1	1	3	3	2	1	3	0	2	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	3556	1794	2784	3210	1480	396	138	357	196	147	167	89	91	84	63	40	34	26	7	58	15	31	23	4	37	6	1	2	2	1	1	0	0	0	1	1	0	2	3	0	1	3	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	7784	3496	3619	3591	1811	694	485	509	327	280	283	162	148	131	106	81	70	54	37	76	38	40	31	10	41	9	8	16	4	8	1	5	2	3	7	1	1	1	5	2	1	4	0	1	0	4	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	north13_active	80	3583	1795	2834	3147	1462	371	150	353	174	143	167	83	92	95	62	45	43	23	6	65	19	32	22	3	37	2	2	3	3	6	1	0	0	1	2	1	0	0	5	0	1	4	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	7799	3531	3540	3386	1826	674	495	510	320	283	251	165	149	125	97	65	82	54	36	110	35	25	35	13	46	11	10	11	5	12	2	2	2	3	6	1	2	1	7	0	0	5	0	2	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	3508	1776	2722	2922	1463	353	162	333	167	145	142	71	94	91	53	37	43	29	5	97	16	20	25	4	43	2	3	1	3	10	2	0	0	1	2	1	1	0	7	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	7660	3533	3232	2999	1674	720	509	498	293	269	242	165	129	121	86	70	67	54	39	94	32	31	29	9	31	8	10	11	6	10	6	3	3	3	6	1	3	0	6	0	0	5	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	3235	1685	2385	2523	1306	360	149	335	132	128	143	64	82	82	42	37	37	24	8	82	12	25	22	2	30	2	3	1	2	10	2	0	0	1	1	1	1	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7712	3465	3001	2663	1582	726	494	491	289	251	238	153	134	110	92	54	64	53	41	97	32	32	23	8	30	10	11	7	6	6	7	5	4	2	3	2	4	1	4	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	3075	1547	2139	2199	1196	327	129	304	132	119	135	53	80	64	45	26	29	23	9	86	10	26	9	2	30	1	4	0	1	5	1	1	0	2	1	2	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	7758	3431	2745	2556	1487	746	480	475	283	254	226	150	147	122	96	63	52	48	36	78	29	32	23	4	28	10	9	4	7	6	7	4	4	2	2	4	2	3	2	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	2997	1440	1896	2095	1070	336	118	287	121	118	124	59	84	69	46	31	24	18	10	65	6	21	11	0	26	1	2	0	1	3	1	1	0	2	1	3	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	7856	3511	2980	2874	1655	722	463	506	297	257	239	141	158	122	103	67	48	48	37	76	26	40	27	6	35	8	10	4	6	9	5	3	2	2	2	5	2	4	3	2	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	3267	1589	2196	2431	1262	345	121	310	143	129	136	61	91	81	57	36	19	19	9	61	9	29	16	1	30	1	5	0	1	6	2	1	0	2	1	3	0	3	2	2	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	7866	3651	3214	3099	1798	704	453	516	302	266	277	137	167	143	110	82	53	47	28	60	23	40	36	11	44	9	10	2	6	11	6	1	2	3	1	3	1	6	3	2	2	14	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3498	1759	2487	2662	1401	359	127	334	151	148	161	68	100	102	62	46	20	23	6	47	7	29	26	3	39	2	4	1	2	7	3	0	0	3	0	1	0	5	2	2	1	12	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7880	3547	3500	3366	1914	713	455	537	321	283	275	155	152	146	127	81	51	51	33	73	22	45	29	11	40	11	10	4	3	15	7	3	2	4	2	3	2	5	3	3	2	15	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3667	1792	2815	2953	1555	376	159	363	159	155	174	71	93	106	79	47	19	23	9	63	10	36	22	3	34	4	4	3	2	12	4	2	0	4	0	1	0	5	2	2	1	12	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7260	3265	2545	2072	1213	693	510	422	270	227	197	156	130	110	85	76	39	48	45	44	21	29	12	13	31	10	8	9	3	16	6	3	5	1	4	0	2	4	6	0	2	3	1	5	1	1	0	0	0	2	1	0	0	0	0	0	0	1	1	0	1
0.03	south21_active	80	2269	1137	1585	1547	807	271	133	215	116	82	112	57	63	57	40	26	11	17	13	33	12	13	6	6	22	4	3	2	3	13	2	1	1	1	0	0	0	4	6	0	1	3	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0.03	south22_all	80	7351	3295	2542	2065	1229	682	498	432	304	217	200	155	126	124	98	64	55	49	40	44	19	30	23	13	23	7	7	9	7	15	7	6	5	1	5	3	1	4	3	0	2	3	2	1	2	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1
0.03	south22_active	80	2393	1162	1584	1545	834	258	150	220	147	92	104	58	60	67	51	25	17	16	8	33	10	19	16	8	13	2	2	2	2	12	2	1	1	1	1	2	0	4	1	0	1	3	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south23_all	80	7579	3408	2858	2591	1356	711	505	475	341	230	241	165	126	128	107	74	65	57	47	67	22	25	26	12	22	8	5	10	8	4	6	5	3	2	5	4	0	4	4	1	2	1	2	0	2	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1
0.03	south23_active	80	2869	1409	1968	2112	1005	300	156	279	195	108	140	74	65	84	59	34	26	26	6	55	10	19	21	7	13	3	3	3	2	4	1	0	1	2	1	3	0	4	1	0	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south24_all	80	7773	3525	3167	3076	1583	736	524	510	351	232	259	182	123	139	115	74	73	53	46	70	23	38	42	13	37	9	7	10	9	6	4	5	0	2	3	5	0	2	4	1	2	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	3338	1627	2374	2640	1276	346	182	314	215	110	162	88	82	95	70	43	38	24	11	62	9	32	35	5	31	4	4	2	2	5	3	1	0	2	2	3	0	2	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_all	80	7831	3605	3367	3534	1754	734	505	534	365	268	266	184	154	117	116	78	63	49	44	83	25	45	43	17	41	13	8	6	5	15	4	4	1	3	3	3	2	6	2	1	2	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3534	1786	2613	3100	1466	368	178	349	225	146	182	93	104	76	77	45	35	27	12	76	14	37	37	4	37	5	3	1	1	14	3	1	0	2	1	1	2	6	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7756	3590	3447	3504	1847	704	481	518	359	256	256	183	150	112	115	66	61	42	38	74	22	50	35	22	55	16	7	6	7	22	7	5	3	3	3	1	4	7	0	1	1	0	1	6	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3562	1782	2718	3115	1534	368	164	338	200	141	186	91	94	72	81	34	38	22	13	70	10	41	28	7	50	5	3	1	1	20	4	1	1	2	1	0	4	7	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7781	3568	3463	3617	1915	745	453	511	355	256	263	162	165	105	123	61	61	44	32	96	23	48	32	24	66	20	9	6	10	23	9	5	3	2	3	2	4	13	0	0	0	0	2	6	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	3543	1781	2731	3213	1578	396	141	336	199	145	196	75	96	55	94	27	40	26	10	89	13	40	25	8	59	6	5	1	2	22	3	2	1	0	0	1	4	13	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	7790	3616	3430	3664	1881	763	444	530	363	277	326	178	149	123	125	63	55	50	31	78	18	47	26	21	59	19	8	8	9	15	8	4	3	1	3	2	4	13	0	0	1	0	2	6	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	3578	1810	2707	3253	1523	409	135	353	206	160	239	76	73	67	89	28	32	27	5	73	8	41	20	6	54	6	3	3	1	13	2	2	1	0	0	1	4	13	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	7889	3585	3455	3732	1881	731	458	518	333	282	325	175	139	127	121	63	48	58	40	76	21	60	36	16	58	17	11	11	10	8	11	4	2	3	4	2	4	8	3	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	3617	1853	2716	3294	1533	391	143	339	195	156	235	66	77	79	81	28	26	31	9	69	8	54	27	4	51	5	6	4	1	6	6	3	0	0	0	1	4	8	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	7894	3589	3515	3653	1799	737	470	531	340	286	317	169	140	136	113	74	60	59	51	69	23	59	36	15	59	18	9	12	11	4	11	4	4	3	3	2	3	8	3	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3583	1860	2766	3218	1449	410	144	354	201	161	237	66	82	89	71	35	31	29	12	62	8	53	27	2	53	5	4	5	1	3	8	2	0	0	0	0	2	8	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7680	3484	2897	2797	1590	748	480	421	324	235	226	119	142	107	101	70	60	60	44	117	29	33	12	12	37	15	10	10	8	11	4	7	3	2	2	4	4	5	2	1	1	1	0	0	0	1	1	1	0	1	1	2	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	2992	1499	2019	2316	1207	359	134	240	128	108	129	58	68	60	62	38	29	29	14	99	11	25	5	1	34	2	5	4	4	9	1	3	1	2	1	2	3	5	1	0	1	1	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7671	3510	2939	3135	1664	801	486	471	311	243	259	134	143	114	104	65	73	55	44	100	21	42	18	19	43	13	12	12	8	13	4	8	3	0	3	1	4	21	1	0	1	0	0	4	1	2	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	3168	1579	2129	2666	1284	397	140	275	145	119	163	62	85	63	68	30	35	24	10	85	10	35	11	3	38	2	8	4	3	11	1	3	1	0	1	0	3	21	0	0	1	0	0	4	0	2	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7809	3542	3026	3437	1787	775	508	512	334	269	260	142	155	119	116	73	76	43	39	95	19	47	28	24	59	21	17	11	8	12	3	6	3	0	3	2	1	17	3	0	1	1	0	4	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	3356	1719	2238	2988	1411	419	153	322	166	132	168	65	91	63	69	36	39	20	6	76	9	40	18	4	54	6	11	3	4	9	1	3	1	0	0	0	1	17	2	0	1	1	0	4	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7908	3545	3140	3673	1861	768	494	558	310	287	282	154	161	136	100	82	75	35	40	102	25	57	37	28	65	20	12	10	6	7	3	4	3	3	4	3	2	16	2	0	0	1	0	4	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3619	1811	2412	3238	1515	415	157	360	165	149	183	69	96	85	63	45	39	14	9	85	11	51	24	4	61	8	8	1	2	6	1	3	2	0	0	0	2	16	2	0	0	1	0	4	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7845	3571	3316	3695	1869	746	495	568	292	301	276	165	147	144	95	102	71	36	33	100	28	49	36	21	63	18	9	10	7	7	4	3	2	3	2	2	3	7	3	0	0	2	0	4	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0
0.03	south35_active	80	3591	1880	2582	3269	1532	403	154	396	153	161	177	69	78	94	57	59	40	15	9	81	12	43	23	3	61	7	5	1	4	6	3	1	2	0	0	0	2	7	2	0	0	2	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	7814	3589	3477	3600	1914	752	473	541	283	296	279	155	153	166	96	102	69	34	39	79	31	46	28	21	53	14	6	13	7	7	6	2	4	4	1	6	3	1	2	1	0	1	1	7	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0
0.03	south36_active	80	3600	1856	2742	3185	1537	400	145	366	150	169	187	71	90	110	55	55	40	17	9	66	10	39	19	4	50	8	2	1	2	7	5	1	3	0	0	0	2	1	0	1	0	1	1	7	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	7791	3597	3616	3675	1911	770	459	536	306	304	279	167	149	161	116	98	71	32	29	64	33	49	25	18	51	10	7	15	7	14	8	3	3	5	1	6	3	7	4	1	1	2	1	32	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south37_active	80	3599	1822	2851	3245	1519	420	144	360	173	177	194	87	98	110	74	52	35	12	6	53	13	41	19	5	45	5	2	1	2	13	8	1	2	0	0	0	2	4	2	1	0	2	1	32	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	7908	3599	3622	3595	1890	760	465	550	338	298	273	163	147	149	123	80	64	39	28	92	28	52	18	18	43	11	8	14	8	16	10	2	4	3	3	6	2	13	4	1	1	2	1	32	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3651	1787	2861	3188	1507	427	144	373	187	176	193	85	92	104	76	44	28	18	7	82	8	46	15	5	35	6	3	1	0	14	10	0	2	0	1	1	2	10	2	1	0	2	1	32	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7953	3568	3604	3600	1836	741	482	529	355	294	273	162	147	130	124	75	55	42	28	96	28	63	21	18	31	17	7	11	4	11	8	6	3	3	3	4	3	13	3	0	1	1	1	26	1	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	3690	1765	2821	3167	1480	409	156	366	196	175	199	89	93	82	82	39	26	20	4	86	10	54	18	7	24	6	3	1	0	9	6	3	0	1	1	1	3	10	3	0	0	1	1	25	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	7910	3653	3650	3577	1799	721	504	551	336	265	277	177	141	127	134	80	56	53	39	98	23	61	20	18	31	13	4	10	6	10	9	9	3	3	5	3	2	11	3	0	0	1	0	3	1	5	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	3719	1818	2881	3159	1477	414	159	387	187	150	205	93	87	76	85	42	29	26	4	85	7	52	16	6	23	3	2	3	0	7	6	3	1	1	2	1	1	8	2	0	0	1	0	2	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
