label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69
0.03	north9_active	80	27683	23422	2028	2126	6929	1649	706	645	272	534	1457	253	267	260	447	383	50	207	30	71	247	16	30	36	35	23	29	21	18	21	6	12	10	5	16	6	1	6	1	2	0	1	1	2	0	1	12	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	41722	27746	7558	5345	7934	3003	1913	1596	1112	1011	1674	647	520	466	575	438	197	284	142	109	280	67	58	71	59	50	50	33	30	35	23	20	15	13	19	9	8	10	2	1	3	2	3	5	3	0	14	1	1	0	0	0	4	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	27839	23253	2025	2216	6806	1657	705	697	304	521	1414	273	285	272	477	360	49	234	32	71	246	25	26	43	39	26	33	22	15	25	10	16	10	7	16	6	1	7	0	1	0	1	0	2	0	0	14	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	41629	27392	7408	5202	7947	2964	1988	1491	1081	1061	1419	613	529	507	651	487	187	274	153	176	219	89	77	79	57	35	42	26	22	37	14	12	9	9	33	8	8	17	1	9	6	5	2	1	4	2	4	3	0	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	27837	22839	1981	2137	6873	1604	708	630	251	547	1198	258	295	288	522	392	40	215	30	115	188	27	29	39	44	20	27	11	13	22	5	7	5	3	26	5	1	15	1	6	0	1	0	0	2	0	3	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	41828	26932	7438	5329	7795	2949	1994	1516	1085	1087	1524	595	535	523	607	422	209	261	144	163	210	105	82	74	66	38	37	27	21	34	16	8	12	4	17	11	8	1	2	6	6	7	1	1	2	1	10	0	0	4	2	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	27735	22393	1989	2181	6740	1598	723	645	266	556	1276	248	306	289	489	330	47	193	33	105	181	32	26	37	46	27	21	13	12	18	6	6	5	2	13	8	1	1	1	5	0	1	0	0	1	0	9	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	41999	27264	7466	5310	7632	2879	2007	1514	1083	1033	1481	596	550	522	577	428	207	250	146	150	233	103	91	76	71	47	34	24	18	34	23	7	13	8	14	14	8	3	3	4	6	7	3	3	1	2	10	1	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
0.03	north13_active	80	27828	22735	2031	2099	6546	1540	731	642	264	534	1231	250	312	299	472	341	50	179	35	95	212	33	30	38	44	29	18	14	10	20	7	4	6	5	7	9	3	2	1	4	0	2	1	2	0	0	9	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_all	80	41506	27455	7495	5341	7631	2866	1994	1527	1154	1050	1502	581	531	489	600	432	209	236	137	132	254	104	86	71	84	46	36	23	19	23	26	10	11	8	32	9	7	3	3	2	5	5	2	6	1	1	6	1	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north14_active	80	27502	23014	2095	2145	6535	1479	721	634	295	550	1238	246	298	309	504	350	47	159	35	78	229	37	28	34	50	29	17	13	9	15	8	4	4	5	26	6	3	2	1	2	0	2	1	5	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_all	80	41312	27528	7605	5326	7669	2946	2006	1499	1171	1023	1485	602	522	461	606	481	189	264	129	137	243	100	75	70	73	62	48	23	22	21	25	10	11	12	33	5	6	9	2	3	5	5	4	5	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_active	80	27510	23127	2141	2161	6593	1502	727	625	308	537	1250	235	282	279	521	402	45	193	34	79	213	40	26	33	44	33	28	13	8	16	10	4	4	7	27	2	2	8	0	2	1	3	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	41412	27194	7708	5243	8033	2913	1980	1502	1179	1043	1452	627	548	477	644	501	202	267	135	139	231	93	80	65	77	54	53	27	22	22	23	9	13	9	30	4	2	9	2	4	5	3	5	3	1	1	2	0	1	1	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	27598	22899	2149	2139	6929	1517	712	655	311	538	1226	259	312	291	549	421	48	201	34	82	200	42	26	29	50	26	30	15	7	18	9	4	6	5	27	2	0	9	0	2	1	2	2	3	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	41506	27325	7729	5226	8110	2906	1949	1487	1164	1046	1540	611	562	494	619	491	227	285	129	127	232	88	70	57	68	56	71	29	22	28	16	12	12	8	5	7	1	9	2	5	1	2	5	0	1	1	2	0	1	0	1	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	27559	22981	2107	2149	7001	1585	698	637	306	523	1318	246	316	295	522	414	53	218	30	73	200	37	24	24	49	24	47	17	6	23	8	7	6	2	5	4	0	9	1	3	1	2	2	0	0	1	1	0	0	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	41605	27237	7725	5188	8274	2891	1904	1558	1158	1023	1470	578	568	469	638	457	215	313	134	118	250	96	66	63	60	51	68	35	21	39	23	12	8	10	10	6	6	9	2	5	0	1	6	0	1	1	3	3	1	0	1	0	2	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	27636	22876	2086	2124	7142	1609	682	692	316	490	1253	229	320	297	542	369	57	242	27	69	215	38	25	29	44	22	45	24	6	31	11	7	4	4	9	4	2	9	2	3	0	1	2	0	0	1	1	3	0	0	1	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	41407	27375	7752	5117	8375	2838	1951	1598	1131	1027	1537	576	559	469	578	473	228	300	124	121	257	102	62	66	73	51	58	28	23	39	17	15	8	8	13	8	5	3	3	13	2	0	3	1	1	1	2	3	0	0	1	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	27664	22970	2087	2076	7262	1582	714	680	301	520	1315	228	296	287	497	381	52	231	18	74	225	40	22	36	54	19	42	20	6	27	7	7	4	2	12	6	2	2	3	11	1	0	0	0	0	1	1	3	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	41484	27645	7732	5164	8343	2989	1978	1630	1144	1010	1482	581	504	468	585	435	198	311	133	121	268	94	57	71	59	41	42	26	21	46	17	10	6	8	18	4	7	4	4	17	4	0	3	4	0	1	2	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	27714	23196	2050	2098	7215	1666	756	703	311	541	1251	219	262	284	492	337	44	245	24	71	233	34	18	43	45	13	28	18	3	31	6	4	3	2	16	4	2	3	4	15	1	0	0	1	0	1	1	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	41753	27476	7587	5179	7878	2865	1953	1570	1125	915	1643	551	539	601	626	503	203	287	147	148	234	79	69	75	63	43	53	26	13	35	14	11	9	7	29	18	3	6	7	8	6	3	2	3	2	3	8	1	2	1	0	1	3	3	0	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	28081	22960	2002	2095	6713	1559	747	639	291	442	1379	215	298	373	537	427	53	239	34	88	209	31	27	40	45	24	33	11	5	25	3	3	4	1	26	14	0	4	5	7	0	1	0	2	1	2	7	1	0	1	0	0	3	3	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	41434	27105	7462	5136	8002	2962	1961	1553	1111	941	1659	528	537	544	585	531	204	282	155	149	239	89	79	62	65	42	45	29	22	33	12	11	10	8	33	16	4	5	7	14	9	2	1	3	0	4	8	1	1	0	0	1	2	3	0	0	5	2	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	27850	22725	1986	2042	6831	1623	731	654	290	466	1396	221	292	324	492	449	57	227	40	93	213	31	29	37	47	20	25	13	7	25	3	5	5	2	29	14	0	4	5	13	1	1	0	3	0	3	7	1	0	0	0	0	1	3	0	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	41308	27368	7415	5248	8129	3010	1934	1560	1112	952	1601	563	575	508	560	508	208	308	142	145	267	95	84	42	57	43	55	36	21	25	12	17	12	8	31	7	3	8	9	13	9	2	2	2	0	3	8	1	1	0	0	1	2	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	27615	22930	2015	2082	7000	1643	703	668	299	494	1326	231	294	311	459	413	50	250	34	91	237	33	33	24	37	21	24	18	7	19	4	12	7	2	29	5	0	5	5	11	1	1	0	2	0	1	7	1	0	0	0	0	1	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	41222	27471	7361	5308	8240	3083	1997	1519	1121	932	1562	550	550	458	606	456	199	301	143	147	234	104	78	50	56	48	60	34	18	31	15	22	12	10	36	5	7	7	4	17	6	2	1	1	0	2	9	1	1	0	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	27496	23059	2009	2136	7126	1672	717	668	287	459	1295	225	285	277	485	356	51	232	33	92	204	40	28	28	35	26	24	24	5	26	6	16	6	4	33	3	3	5	0	14	1	1	0	1	0	1	8	1	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	41405	27644	7487	5259	8177	3123	1960	1525	1097	955	1515	586	563	475	632	435	188	304	128	135	232	101	66	60	53	53	63	34	16	25	17	24	16	13	21	3	6	19	6	8	2	2	2	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	27463	23217	2034	2116	7106	1682	731	666	284	478	1262	237	285	277	510	330	49	237	26	74	207	45	28	31	34	30	30	21	5	20	7	17	8	6	20	1	3	15	0	6	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	41405	27617	7628	5233	8322	3092	1971	1498	1093	979	1486	605	520	485	585	484	181	279	127	144	235	97	78	67	57	49	54	35	17	33	14	20	15	9	16	1	10	15	4	11	2	1	2	0	0	1	1	1	1	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	27507	23090	2090	2129	7192	1643	733	666	258	489	1235	245	274	291	466	381	51	204	26	78	211	48	29	30	40	29	34	20	7	26	6	13	5	5	14	1	4	11	0	8	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	41404	27223	7681	5155	8368	3126	2022	1462	1102	1054	1441	608	513	497	585	466	173	247	136	149	199	89	76	68	61	50	45	33	23	27	10	16	18	6	18	3	9	25	5	5	2	0	4	1	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	27465	22700	2089	2081	7209	1718	746	672	273	537	1183	248	280	310	469	373	49	170	28	83	176	38	28	34	46	27	28	17	14	20	4	9	7	3	17	3	5	22	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	41239	27240	7616	5195	8241	3070	2040	1504	1137	1047	1348	638	539	475	630	455	182	248	128	150	214	93	68	62	63	51	33	36	21	25	15	18	17	5	9	5	8	14	6	10	3	1	4	1	5	0	0	0	1	0	0	0	2	3	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	27509	22749	2085	2107	7079	1688	742	644	281	550	1105	249	283	300	530	360	55	173	29	79	190	42	26	31	48	23	26	20	12	17	8	11	8	2	8	5	4	12	0	7	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	41310	27038	7521	5117	8025	3023	2019	1553	1098	1072	1360	592	543	467	617	423	194	272	138	142	191	91	73	61	62	48	28	42	17	13	16	22	16	5	16	9	6	14	5	8	1	2	3	2	8	0	12	1	2	0	0	0	1	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	1
0.03	south29_active	80	27523	22593	2057	2053	6906	1676	751	666	280	552	1132	235	283	293	519	328	49	204	30	75	169	41	29	37	43	19	14	22	11	6	7	15	7	2	16	6	4	12	1	5	0	2	0	1	1	0	12	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1
0.03	south30_all	80	41752	27312	7512	5251	8021	2989	2018	1575	1104	1069	1492	574	581	434	667	449	213	293	145	145	177	86	67	64	71	61	33	37	18	21	20	27	10	8	14	9	4	10	5	10	4	3	1	1	9	2	14	1	2	0	0	0	2	1	0	2	1	1	0	1	0	0	0	3	0	0	0	0	0	1
0.03	south30_active	80	27825	22915	2013	2102	6901	1688	742	664	274	535	1240	228	314	273	566	359	60	217	33	73	153	47	29	35	49	22	18	19	8	12	9	20	4	4	13	5	3	8	1	9	0	3	0	1	1	2	14	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	1
0.03	south31_all	80	39346	25759	7606	5032	7239	2934	1896	1537	1145	921	1492	611	505	458	660	433	209	239	130	144	233	81	74	77	68	50	44	44	25	23	14	12	13	10	18	6	6	6	5	5	2	5	1	3	3	1	4	1	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	24909	20961	1879	1846	6094	1462	633	613	281	394	1227	215	245	270	525	339	47	161	43	79	194	28	22	34	38	25	29	29	10	18	5	7	4	9	15	2	1	4	3	5	0	2	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	39121	25526	7539	5036	7158	2805	1932	1536	1106	935	1458	552	505	439	544	434	222	246	121	143	234	72	70	68	74	36	48	35	20	27	15	16	11	6	16	8	6	11	4	5	2	4	1	2	3	2	1	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	7	1	0
0.03	south32_active	80	24529	20675	1857	1821	5992	1375	619	601	267	404	1199	199	236	240	423	336	50	171	33	80	203	27	22	32	41	17	22	26	6	22	5	12	3	5	13	2	3	5	2	4	0	2	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7	1	0
0.03	south33_all	80	39793	25790	7478	5070	7668	2850	1980	1507	1070	955	1424	552	482	440	571	487	207	256	137	140	275	85	68	49	78	38	43	28	17	26	12	13	8	3	14	6	8	14	5	2	1	2	2	1	2	2	1	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	7	1	0
0.03	south33_active	80	25221	21002	1907	1895	6487	1425	657	601	255	425	1159	195	217	227	452	386	50	186	31	69	243	33	27	25	49	18	19	19	5	18	4	10	2	2	11	2	4	9	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	7	1	0
0.03	south34_all	80	40826	26868	7524	5220	8235	2900	1989	1455	1087	997	1423	535	488	423	574	506	213	268	142	141	265	86	58	51	71	36	53	33	24	23	12	14	10	5	6	7	9	16	5	4	2	0	2	0	1	1	12	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	7	0	0
0.03	south34_active	80	26528	22215	1998	2063	7100	1517	679	606	269	472	1150	195	231	228	467	413	55	220	32	82	229	36	26	27	48	16	28	25	9	15	3	11	2	3	4	2	4	9	3	1	0	0	0	0	1	0	11	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	7	0	0
0.03	south35_all	80	41801	27896	7579	5192	8610	2952	2044	1462	1106	1017	1389	549	542	409	581	520	209	292	137	144	281	89	57	64	66	34	43	37	23	30	15	14	11	6	7	6	8	13	5	4	4	0	2	1	1	0	11	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	27672	23500	2040	2112	7504	1600	760	609	286	491	1140	210	267	232	472	432	55	249	31	86	247	39	27	41	42	15	23	26	8	22	2	9	2	3	5	2	1	8	2	1	0	0	0	1	1	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	41651	27782	7566	5271	8377	2908	2010	1483	1125	1019	1310	583	562	430	554	529	224	277	133	133	222	94	63	91	69	46	49	42	23	38	15	13	11	10	9	8	9	6	6	4	3	0	0	1	0	1	11	0	2	1	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	27604	23393	1980	2115	7297	1566	765	607	286	493	1074	230	296	254	455	432	61	241	28	93	191	44	30	58	46	23	33	26	10	31	2	8	2	5	6	2	2	1	2	1	0	0	0	1	0	0	11	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	42040	27818	7569	5267	8144	2880	1990	1528	1124	998	1403	577	562	422	531	503	242	262	115	143	219	87	60	97	72	38	43	37	20	41	18	15	10	10	10	7	7	6	5	2	2	1	2	1	0	1	0	1	2	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	28017	23466	1976	2113	7052	1562	750	625	297	486	1162	235	305	243	421	405	59	217	17	98	194	41	29	57	50	22	28	17	6	36	4	5	1	3	6	4	1	3	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	42017	27442	7587	5173	8028	2835	1962	1551	1141	1026	1422	583	533	431	580	519	237	228	126	140	220	95	59	95	66	44	45	40	23	37	21	15	12	11	14	7	8	5	6	4	1	1	4	1	0	2	1	1	2	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	27938	23045	2001	2104	6936	1559	738	643	304	502	1191	221	295	254	466	427	65	184	24	93	198	43	27	56	46	24	30	23	8	29	5	6	4	6	9	3	1	3	2	3	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	41807	27207	7601	5120	8189	2875	1953	1564	1121	1039	1549	593	513	434	535	525	220	237	132	131	257	98	69	75	70	46	40	41	20	36	17	16	15	11	21	6	2	7	7	4	0	1	7	1	0	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	27854	22782	2067	2095	7074	1570	733	631	297	513	1314	237	287	260	429	440	62	178	28	80	237	39	26	39	51	22	23	28	5	24	4	8	5	6	17	4	0	5	2	3	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	41939	27378	7620	5174	8006	2860	2008	1567	1127	1022	1577	612	520	457	581	545	184	225	137	129	268	88	69	76	76	45	47	44	21	35	14	14	14	16	22	7	5	8	8	4	4	0	6	2	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0
0.03	south40_active	80	28006	22966	2089	2153	6902	1555	775	633	329	496	1347	233	281	280	464	467	44	163	33	75	240	36	20	54	61	21	29	31	5	22	3	10	6	9	20	3	1	6	2	4	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
