label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69
0.03	north13_active	80	30742	5546	10237	3751	2205	2967	1652	1011	597	460	450	726	594	324	181	157	89	114	82	104	106	60	77	41	20	16	41	16	7	12	11	12	5	6	17	9	3	3	3	2	1	2	8	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	50408	11666	15735	6409	4152	4703	2792	1770	1188	856	722	1231	975	575	333	268	178	193	149	185	211	103	102	63	35	27	52	31	16	23	21	16	10	11	13	8	10	7	4	1	4	2	3	0	2	3	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	30549	5438	9984	3656	2280	2860	1651	1001	603	438	400	750	633	347	183	158	84	97	76	114	125	54	71	35	16	13	23	16	5	11	10	11	5	6	9	4	3	3	2	1	1	2	1	0	0	3	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	50374	11575	15680	6537	4160	4647	2850	1820	1185	880	749	1217	1072	561	386	271	193	196	132	176	220	119	109	59	40	27	37	31	15	23	18	19	8	18	15	7	11	11	2	3	4	1	11	1	1	2	1	0	0	3	0	3	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north15_active	80	30568	5426	10034	3734	2299	2851	1714	1032	577	452	401	762	660	340	215	152	110	95	62	106	139	68	66	32	13	13	20	18	6	11	9	10	3	10	13	4	3	6	1	2	1	1	9	0	0	2	0	0	0	3	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	50158	11539	16202	6526	4088	4631	2962	1769	1135	872	757	1213	1016	553	385	245	196	188	130	160	231	114	123	60	46	27	38	33	17	22	12	23	8	16	8	9	13	10	2	3	4	1	13	3	1	2	2	0	0	3	0	2	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north16_active	80	30540	5502	10404	3772	2235	2807	1792	1007	547	432	395	751	629	324	210	136	112	91	64	90	141	66	65	31	17	13	21	21	5	11	4	13	2	9	6	5	5	4	1	2	1	1	11	1	0	2	0	0	0	3	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	50376	11577	16265	6668	4051	4790	3099	1805	1152	873	837	1214	978	506	373	231	215	190	123	138	228	124	122	64	50	36	45	35	13	24	15	26	6	15	11	10	9	6	1	3	4	1	13	3	1	0	2	4	0	2	0	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north17_active	80	30727	5525	10420	3828	2188	2991	1847	1039	576	435	439	810	599	298	201	126	117	90	62	77	139	80	60	34	20	16	26	24	5	13	7	16	2	7	9	6	6	4	0	2	0	0	11	1	0	0	0	4	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	50213	11449	16209	6697	4021	4949	2962	1733	1152	878	806	1273	914	534	348	222	196	190	108	169	217	100	117	61	52	41	43	31	19	28	22	29	9	7	14	10	6	6	1	4	3	2	4	3	0	0	3	5	0	4	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north18_active	80	30825	5432	10366	3886	2179	3112	1710	976	566	448	438	815	577	305	183	113	108	97	53	98	124	58	61	27	24	21	25	22	9	13	13	23	4	1	10	7	5	2	0	3	1	1	3	1	0	0	1	4	0	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	50132	11623	15863	6617	4038	4834	2922	1753	1186	887	813	1228	896	554	333	255	204	198	111	171	209	124	104	56	45	39	65	36	25	21	22	26	10	8	9	9	7	5	1	3	3	2	3	1	1	2	2	5	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	30649	5478	10104	3771	2151	3043	1707	975	610	447	429	771	580	327	184	127	114	106	49	104	119	75	60	19	25	19	44	24	16	9	11	21	4	2	5	5	2	3	0	2	1	1	2	0	0	2	1	4	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	49855	11493	15820	6509	3937	4827	2965	1751	1181	851	795	1282	1024	549	344	269	216	183	138	166	202	124	105	56	44	27	70	39	31	24	21	24	11	11	10	9	6	7	3	3	5	6	4	1	1	6	3	5	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	30451	5400	10079	3720	2130	3097	1755	980	607	407	417	759	662	311	201	139	124	100	61	104	120	71	61	20	26	11	51	18	22	10	14	19	4	4	5	3	1	3	1	1	1	4	1	0	0	5	2	4	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	26102	24494	6658	7701	7687	3754	1861	2379	1070	834	739	493	437	477	284	359	366	213	267	119	216	118	57	57	52	59	33	59	23	25	18	36	8	6	11	12	8	7	13	4	5	1	3	5	4	0	2	0	0	4	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	12107	15266	3111	4658	4977	2273	932	1452	513	409	388	226	205	255	135	218	208	113	133	59	160	73	28	33	30	45	17	39	11	11	13	17	4	1	8	7	7	3	11	0	2	1	1	2	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	26089	24638	6701	7680	7624	3838	1917	2430	1075	843	749	524	419	463	334	343	395	237	264	117	234	125	51	61	48	67	32	44	18	25	21	31	14	6	9	13	6	10	10	8	6	3	3	3	5	3	1	1	1	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12102	15327	3137	4586	4828	2362	949	1451	510	426	403	231	216	251	164	201	219	130	146	59	174	73	23	36	30	53	18	29	7	9	15	13	5	4	7	7	5	7	9	4	2	3	1	1	0	3	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	25838	24515	6739	7687	7728	3859	1819	2485	1066	820	764	535	405	439	331	373	418	227	259	118	214	119	53	61	45	79	36	28	15	29	16	17	15	8	7	12	4	11	5	5	6	3	4	2	4	3	2	1	1	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	11907	15279	3191	4596	4930	2428	903	1485	498	424	412	233	209	240	165	227	255	130	142	67	157	65	25	36	25	57	22	18	9	12	11	6	5	4	3	6	3	7	4	4	4	2	2	0	0	3	0	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	25881	25077	6734	7809	7802	3752	1835	2575	1035	834	708	546	416	441	329	394	486	199	236	128	213	108	44	73	41	93	29	38	10	31	14	19	17	10	12	14	4	12	2	12	7	4	2	0	1	4	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	11959	15674	3159	4629	4964	2335	939	1548	479	426	380	262	217	233	166	236	304	108	131	72	154	61	22	42	22	67	17	30	5	14	9	7	7	5	8	9	2	9	0	4	6	2	1	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	25740	24953	6667	7980	7895	3766	1769	2509	1001	813	712	543	455	431	302	401	425	191	258	124	228	100	57	86	49	75	29	57	12	28	8	16	10	11	12	11	4	12	3	11	5	7	2	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	11828	15416	3128	4772	5067	2328	915	1549	455	399	367	269	231	234	158	225	272	98	153	68	164	51	27	52	24	47	19	33	8	16	6	8	4	6	6	7	2	9	1	2	5	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	25663	24616	6557	7741	7605	3721	1834	2547	973	870	712	542	459	410	312	384	408	189	245	132	245	114	62	85	55	68	26	68	14	31	7	22	10	9	9	10	8	14	5	12	3	7	1	1	1	2	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	11804	15210	2993	4622	4856	2287	945	1558	436	420	365	272	241	214	158	228	250	104	152	70	173	70	32	45	28	43	13	38	9	19	3	11	5	5	5	7	3	12	3	3	3	5	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	25361	23609	6485	7375	7447	3635	1812	2461	990	862	718	544	446	369	306	345	426	197	244	135	298	113	65	90	57	57	23	69	19	26	6	20	10	9	5	9	11	13	5	13	5	7	0	1	1	1	0	1	0	1	1	3	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	11502	14550	2925	4369	4753	2137	907	1474	436	378	374	261	227	196	150	181	255	114	151	66	193	69	31	49	28	38	12	33	12	16	4	10	5	6	3	6	7	10	4	4	4	5	0	0	1	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	25071	22670	6348	6908	7044	3567	1829	2418	986	815	725	510	440	349	313	339	420	180	238	138	240	112	57	83	39	48	26	63	19	22	5	21	9	9	7	12	15	9	4	4	6	7	1	1	1	2	0	1	0	1	2	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	11206	13954	2842	4087	4381	2081	880	1461	457	369	389	239	219	192	158	194	253	99	149	70	139	67	31	45	19	23	14	42	11	11	3	9	5	6	7	5	10	6	3	3	4	5	0	0	1	2	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	24581	21676	6262	6671	6599	3441	1754	2314	988	766	693	474	416	363	308	322	383	190	253	122	201	98	48	79	47	57	25	58	20	22	8	26	11	11	10	10	11	5	6	5	6	5	3	1	2	2	0	2	1	2	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	10839	13281	2758	3992	4053	1996	848	1322	452	348	336	224	209	192	147	173	233	99	166	68	102	54	24	41	21	23	14	39	11	13	5	14	7	8	9	4	8	1	3	3	4	4	0	0	1	1	0	2	1	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	24648	21839	6248	6690	6519	3378	1749	2233	940	767	690	420	393	353	310	306	350	183	233	114	164	103	54	61	44	65	30	58	20	28	14	27	8	12	15	8	11	4	4	3	3	7	3	1	4	3	0	1	2	2	1	3	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	10939	13295	2828	4028	3951	1965	851	1316	453	355	341	190	192	184	143	177	226	89	145	62	106	64	28	30	22	22	19	41	12	19	10	15	5	9	11	3	8	1	1	1	2	7	0	0	1	2	0	1	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	26144	25157	6580	7695	7670	3711	1909	2594	1070	888	700	548	434	418	306	349	467	210	260	119	226	108	55	82	66	62	22	39	29	29	12	31	14	8	13	9	3	10	6	5	7	4	1	2	9	2	2	2	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	12049	15453	3036	4627	4955	2163	941	1553	517	413	375	252	213	221	142	205	289	108	174	54	149	61	33	46	34	38	12	18	17	19	2	17	4	4	9	4	3	8	3	3	6	3	0	2	4	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	26002	24622	6644	7701	7614	3745	1879	2637	1067	876	706	553	443	415	290	354	490	224	248	131	216	98	59	79	66	72	25	23	27	25	10	28	12	6	12	16	5	4	5	5	7	5	0	2	9	2	0	2	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	11895	15085	3097	4561	4887	2157	919	1588	535	409	352	245	219	207	140	191	318	117	163	67	142	52	33	51	37	44	19	14	15	16	2	17	3	3	10	12	5	2	2	3	6	3	0	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	25932	24399	6723	7713	7747	3798	1811	2614	1049	826	706	548	433	412	289	349	530	237	234	134	223	93	65	83	62	78	25	33	26	21	14	22	11	4	8	14	7	2	4	10	7	4	2	4	5	2	1	2	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	11810	14831	3082	4576	4884	2239	883	1593	526	387	345	255	222	216	149	181	353	132	133	67	145	54	38	59	39	51	18	22	15	11	7	17	4	3	4	11	7	2	1	3	1	0	0	3	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	25987	24634	6723	7741	7735	3811	1887	2596	1047	822	742	513	414	426	284	371	519	220	226	125	193	76	54	84	52	64	30	34	23	17	13	19	12	4	9	12	7	3	4	6	5	8	3	7	2	2	1	1	1	0	0	0	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	11881	15218	3045	4610	4917	2307	951	1568	509	399	378	226	213	229	156	187	353	126	129	65	134	42	33	60	34	29	24	23	12	12	7	14	6	2	5	10	7	2	3	0	0	1	0	4	0	0	1	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	26081	24790	6668	7733	7667	3891	1849	2501	1035	782	766	513	417	424	312	380	487	215	218	112	204	83	59	68	57	62	33	28	25	27	14	25	14	12	7	10	4	3	3	8	5	7	3	6	6	2	1	0	1	0	0	1	1	0	2	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	11994	15596	2994	4624	4909	2344	946	1492	479	383	399	225	223	235	171	223	351	121	124	52	152	42	37	46	35	31	26	17	13	18	9	19	6	4	4	10	4	2	3	1	0	1	0	4	4	0	1	0	1	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	26065	24657	6647	7770	7492	3827	1897	2540	1067	751	759	506	457	442	296	379	402	196	257	109	173	84	54	63	54	52	29	34	28	23	14	32	13	14	6	4	4	6	4	3	0	6	1	6	9	0	1	0	1	0	0	1	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	11988	15441	3021	4663	4847	2344	938	1495	488	360	400	217	240	238	151	215	261	112	174	51	123	43	27	35	31	24	22	21	15	14	6	21	6	6	6	2	4	3	4	2	0	2	0	4	5	0	1	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25937	24297	6585	7630	7399	3736	1872	2507	1046	757	762	540	443	404	295	396	412	199	234	117	185	97	60	50	55	45	24	33	20	23	14	27	14	19	8	8	1	7	3	7	0	5	1	0	9	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	11830	15216	3001	4508	4718	2229	907	1483	495	365	388	249	222	205	141	227	268	111	163	51	131	47	25	25	29	26	15	20	12	15	6	17	4	9	6	4	0	3	2	5	0	3	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25662	24197	6518	7656	7309	3635	1878	2479	1071	789	752	517	442	420	303	403	427	201	243	134	189	106	58	57	48	44	24	48	16	20	16	20	13	13	9	10	1	6	5	9	0	3	1	2	4	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	11660	15107	2972	4515	4625	2149	896	1508	520	386	372	246	229	219	152	224	275	112	175	69	111	60	23	27	18	29	13	30	11	13	4	10	5	9	5	5	0	2	3	8	0	3	0	2	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25511	24437	6633	7618	7441	3592	1808	2445	1088	821	752	508	469	431	306	378	410	197	250	140	224	115	55	49	56	55	19	64	18	24	15	9	13	13	11	9	3	4	6	9	4	2	1	2	2	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	11590	15399	3008	4553	4612	2141	877	1496	519	408	378	245	237	226	153	211	268	97	174	69	141	63	24	26	26	35	7	34	6	18	5	7	3	7	5	5	0	2	3	8	3	2	0	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	25541	24559	6706	7628	7501	3601	1862	2499	1061	842	752	484	474	439	292	384	422	235	257	140	205	103	62	48	58	68	16	76	20	30	12	10	7	13	11	10	3	8	5	8	4	1	2	3	1	3	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	11701	15375	3111	4563	4645	2121	928	1544	508	421	379	236	241	253	147	227	281	114	163	75	116	55	34	32	25	44	4	37	9	22	3	8	1	5	6	8	0	6	3	6	3	1	1	3	1	3	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
