label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	south24_all	80	31020	12836	7528	5819	3431	2468	3379	1722	1180	923	816	688	553	396	321	289	192	171	295	120	122	70	64	54	99	66	44	41	48	28	20	21	12	10	10	8	4	6	4	14	3	4	0	2	11	0	1	3	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	12214	2818	1712	3276	895	618	2639	929	272	195	405	358	319	169	85	115	40	55	243	35	50	27	15	18	75	50	11	17	45	22	13	18	2	2	2	4	2	5	2	14	1	2	0	1	10	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	32261	12905	7521	6355	3422	2439	3943	1878	1149	896	869	727	649	427	314	302	180	192	300	134	117	79	56	71	132	73	36	42	39	39	21	17	11	6	9	11	5	28	8	12	2	5	1	3	10	1	1	3	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
0.03	south25_active	80	14581	3258	1866	3914	775	563	3301	1151	269	217	482	425	422	215	71	153	48	64	255	49	50	33	15	24	121	49	10	17	35	32	13	14	2	1	2	10	2	28	6	12	1	4	1	2	9	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south26_all	80	33542	12899	7519	7009	3416	2393	4362	1997	1122	907	938	763	717	433	310	301	173	199	302	130	110	79	60	68	126	76	28	41	57	45	36	25	17	7	8	9	5	35	9	13	1	7	1	2	7	1	1	3	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
0.03	south26_active	80	16938	3652	1994	4661	653	557	3768	1354	259	235	565	489	505	240	58	182	47	67	261	59	54	35	13	27	114	58	6	16	53	40	23	21	2	1	2	8	2	32	7	13	0	6	1	1	6	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south27_all	80	33680	12807	7393	7161	3421	2430	4268	1998	1085	861	951	744	736	436	276	295	180	186	316	132	92	86	56	75	116	62	23	37	53	55	27	14	19	10	7	13	6	41	12	2	2	8	3	10	0	3	3	1	0	0	1	4	0	0	2	0	1	0	0	0	0	0	1	2	0	0	0	0	0
0.03	south27_active	80	17310	3763	1983	4874	630	527	3714	1364	246	215	565	492	543	245	49	184	51	63	276	66	51	44	16	33	102	43	6	10	47	53	15	11	1	2	2	12	1	37	12	2	0	8	3	9	0	1	0	0	0	0	1	4	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south28_all	80	33725	12753	7371	7176	3360	2431	4313	2032	1146	849	938	741	710	462	267	301	183	178	302	118	94	94	56	71	107	70	24	29	69	38	27	18	15	12	8	14	3	36	9	3	3	6	4	9	2	5	2	1	0	0	1	4	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	17438	3799	1964	4891	622	542	3702	1383	262	206	579	492	511	270	51	177	50	56	261	57	55	57	14	34	93	51	6	8	62	36	18	16	1	2	2	14	0	31	9	3	1	6	3	8	2	1	0	0	0	0	1	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	33508	12898	7312	7095	3359	2487	4439	2146	1164	829	923	744	727	466	261	289	217	177	331	111	98	90	66	69	98	62	28	28	59	33	23	22	15	9	11	21	2	15	17	2	2	6	4	12	2	4	3	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	17257	3850	1932	4876	616	580	3851	1515	258	202	554	496	502	276	53	159	63	62	287	60	58	56	18	30	84	50	10	6	52	30	16	20	2	1	2	20	0	10	17	2	1	6	3	10	2	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	33746	12734	7416	7046	3396	2472	4647	2239	1176	831	888	739	739	445	276	294	221	173	331	117	108	82	60	60	142	53	33	31	88	38	25	39	13	9	10	19	0	6	9	4	2	5	5	12	10	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	17299	3763	2018	4782	629	580	4028	1546	282	219	555	493	499	247	56	158	59	71	290	65	69	49	18	24	135	40	12	8	81	34	16	31	2	1	1	16	0	3	9	3	1	4	4	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_all	80	32832	12888	7318	6804	3334	2516	4400	1857	1081	846	896	671	709	407	291	275	168	164	322	134	108	75	75	85	119	52	28	36	54	32	26	17	11	8	5	22	1	6	34	4	2	1	1	5	16	1	1	1	2	2	2	0	3	0	0	9	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	15388	3471	1857	4340	745	593	3698	1165	248	205	501	431	492	218	64	127	44	57	259	60	61	34	16	36	109	37	7	10	50	28	18	12	1	0	0	14	0	4	32	2	1	1	0	3	15	1	0	1	1	2	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	31153	12790	7354	6208	3362	2534	3656	1734	1121	823	856	650	657	384	311	248	173	171	256	113	104	64	73	78	112	42	34	36	51	27	24	20	15	11	7	8	1	9	33	5	5	0	1	5	16	1	1	1	2	0	2	0	3	0	0	9	2	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south32_active	80	12799	3000	1748	3522	885	554	2908	995	256	176	438	381	434	190	77	107	37	50	195	41	48	28	16	31	99	25	8	8	42	23	14	12	3	3	1	5	0	8	31	3	1	0	0	3	14	1	0	1	1	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	30686	12796	7321	6030	3455	2507	3340	1676	1104	800	805	650	589	350	309	246	199	167	281	109	84	74	70	64	121	41	29	25	70	22	26	16	12	13	10	23	4	7	33	4	5	1	0	1	16	2	1	2	1	0	2	18	2	0	0	3	2	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south33_active	80	11983	2917	1703	3316	919	564	2602	944	246	173	394	348	382	159	75	110	44	46	230	42	29	34	13	19	109	25	8	7	60	15	12	9	4	3	1	20	0	6	32	3	1	0	0	1	14	2	0	1	0	0	0	18	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	31466	12784	7281	6312	3430	2474	3709	1779	1086	842	820	683	600	367	319	266	203	165	292	113	85	78	73	58	124	55	33	36	103	22	35	23	15	12	10	21	7	7	4	3	7	3	1	0	2	3	0	1	1	0	1	18	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
0.03	south34_active	80	13248	3125	1771	3741	819	544	3018	1053	254	196	432	383	409	175	64	139	47	40	243	44	37	38	19	19	112	36	9	12	91	15	20	18	4	3	1	20	2	5	4	3	1	2	0	0	0	1	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	33025	12850	7380	6832	3455	2432	4415	1976	1089	859	870	738	701	392	310	278	204	191	307	127	89	81	64	61	134	62	31	34	125	53	34	20	15	10	10	28	7	4	6	3	8	5	1	0	8	3	0	1	1	0	0	18	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south35_active	80	15765	3576	1918	4534	663	556	3757	1255	262	218	523	438	520	210	61	166	61	60	269	54	50	41	18	29	121	43	9	13	115	43	18	16	3	0	1	27	2	2	6	3	3	4	0	0	6	1	0	0	0	0	0	18	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	34323	12788	7479	7239	3437	2423	4842	2067	1093	880	971	747	765	422	329	293	215	191	319	144	107	88	56	69	127	63	34	37	108	62	26	20	11	10	9	11	7	5	6	3	6	4	2	0	8	4	2	1	1	0	0	0	0	0	0	2	4	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south36_active	80	17580	3812	2027	5092	601	551	4267	1364	261	240	607	479	571	237	63	180	63	65	290	65	64	43	13	36	115	49	14	12	103	55	19	16	2	0	3	10	2	3	5	3	3	4	0	0	6	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	34216	12888	7389	7211	3397	2433	4842	2091	1052	892	1013	788	748	461	319	306	205	187	338	142	105	96	55	75	101	53	28	27	80	63	25	15	7	12	10	13	3	3	6	2	4	3	2	2	8	2	2	0	1	0	0	0	0	1	0	2	4	0	1	0	1	0	1	0	0	0	0	0	0
0.03	south37_active	80	17487	3779	1996	5013	598	570	4256	1370	237	252	644	505	550	255	68	169	67	65	311	60	60	48	18	43	88	43	13	12	74	58	20	11	2	1	4	11	0	2	5	2	3	3	0	0	7	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	33843	12886	7390	7114	3468	2448	4715	2006	1091	899	1001	748	711	440	320	312	200	174	402	130	91	96	59	68	97	36	25	23	47	64	21	11	6	15	14	7	6	1	8	4	1	2	1	2	1	2	2	0	2	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	17291	3745	2046	4931	629	581	4106	1336	256	251	618	485	506	230	63	174	57	59	371	64	47	49	16	41	82	27	12	10	40	59	13	6	1	1	4	5	1	1	7	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	33682	12933	7336	7032	3405	2458	4581	2006	1064	884	956	734	727	459	299	332	201	164	383	128	106	79	68	65	143	34	28	22	50	66	15	15	8	12	9	9	5	5	14	9	2	1	1	2	1	0	0	3	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	17223	3780	1990	4826	622	574	3944	1309	260	241	580	462	513	256	53	193	58	57	346	61	53	40	17	40	124	23	11	10	45	61	10	10	1	1	1	4	1	3	12	8	1	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	33815	12872	7391	7074	3438	2467	4484	1948	1068	883	937	763	706	460	302	314	191	151	337	119	126	71	71	65	175	45	31	25	57	65	16	24	8	12	10	11	6	6	19	9	5	1	1	1	0	1	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	17279	3753	1996	4891	620	583	3839	1278	254	232	580	502	495	247	60	183	60	56	294	55	65	35	15	41	156	31	10	12	54	53	8	16	1	1	1	6	1	4	16	8	2	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
