label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149
0.03	north20_all	80	26493	20388	16755	7078	4506	6962	5866	2474	2218	2034	1512	2223	2263	935	882	746	1394	1061	637	1068	494	767	349	306	497	438	261	255	222	414	205	210	188	126	130	146	108	90	109	71	68	89	70	52	90	46	53	41	44	77	45	26	42	27	25	19	40	65	58	21	20	24	25	17	19	21	22	14	15	9	4	13	13	13	8	8	5	7	2	6	5	6	7	5	4	0	2	5	4	1	2	4	4	0	2	4	1	0	0	1	0	1	0	1	3	0	0	0	1	0	0	0	2	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
0.03	north20_active	80	8351	15220	14202	4239	1741	5788	4915	1170	1224	1261	437	1767	1893	215	245	306	1164	856	328	888	264	646	100	122	375	310	77	143	94	340	125	143	120	38	47	110	28	37	57	12	30	56	22	26	63	26	22	17	8	52	29	14	16	5	8	11	25	53	54	7	3	18	16	13	5	14	6	5	14	7	1	9	5	7	3	6	0	5	1	3	2	5	1	4	1	0	0	0	2	0	2	2	4	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
0.03	south21_all	80	25867	18604	15580	6400	4428	6026	5212	2445	2228	1950	1392	1842	2395	936	817	720	1231	997	553	968	455	814	337	349	527	350	223	278	257	350	204	198	189	130	137	155	111	101	104	85	67	71	50	60	98	57	65	52	49	49	53	38	33	32	17	19	27	72	24	21	16	14	21	22	14	15	9	9	20	7	8	20	13	8	11	15	5	3	6	2	3	4	6	1	3	5	2	2	8	2	5	3	1	9	0	0	3	2	3	0	4	1	0	1	0	1	0	0	1	1	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7442	13207	12810	3455	1566	4900	4262	1049	1168	1092	358	1388	2022	241	251	257	976	769	245	798	209	680	88	128	393	245	66	161	112	284	101	119	109	26	39	101	24	38	61	21	32	33	9	36	78	25	31	17	14	26	33	19	11	6	4	4	22	69	15	7	5	8	13	11	6	4	1	5	14	6	1	15	3	5	2	8	0	1	3	2	1	2	0	1	3	2	0	0	6	2	1	2	0	9	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	26013	17861	14690	6205	4427	5887	5024	2368	2193	1880	1377	1820	2194	904	817	685	1192	957	520	1044	475	727	329	327	539	346	226	249	242	316	181	170	177	128	121	161	100	104	96	96	68	91	52	55	83	56	60	45	49	57	50	49	25	36	29	21	21	54	21	19	22	11	21	14	13	13	11	8	14	9	10	20	10	9	3	12	5	3	4	1	3	4	6	2	4	9	1	2	7	3	4	1	2	9	0	0	2	2	2	1	5	0	1	0	0	1	0	0	1	0	1	2	3	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	7172	12519	11909	3190	1514	4667	4050	990	1103	1029	366	1351	1817	240	225	237	929	734	223	881	210	590	97	107	412	224	63	140	97	244	92	102	92	28	38	102	17	38	52	26	27	49	6	29	58	24	29	15	10	32	32	27	8	6	12	4	15	48	12	6	7	6	14	6	5	1	0	5	7	8	3	18	3	5	2	5	2	1	2	1	1	3	2	1	3	3	1	0	5	3	0	1	0	9	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
0.03	south23_all	80	26089	17783	14446	6230	4343	6008	5050	2363	2114	1892	1372	1876	2134	910	833	700	1095	992	520	1006	460	693	321	309	493	312	233	250	241	337	173	164	165	124	143	138	102	102	90	97	68	93	65	67	84	59	60	40	39	51	37	49	19	33	32	25	22	46	19	14	23	13	15	12	8	14	13	8	11	10	10	7	9	7	7	11	4	4	3	1	3	4	7	2	2	11	2	0	7	1	3	3	3	2	0	0	2	3	0	1	2	0	1	0	0	1	0	0	1	0	0	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0
0.03	south23_active	80	7101	12446	11658	3263	1486	4798	4087	941	1068	1025	379	1396	1757	258	216	233	864	755	219	832	203	565	94	94	389	192	65	143	86	246	92	94	87	25	45	85	23	34	41	26	23	51	11	36	56	29	32	13	8	31	23	27	4	10	14	5	11	40	10	5	6	5	9	6	2	4	2	5	4	7	3	6	3	6	5	6	2	1	1	1	1	3	2	1	1	5	1	0	4	1	0	2	1	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
0.03	south24_all	80	26252	17643	14557	6291	4357	6184	5013	2428	2121	1855	1355	1808	2148	929	827	721	1173	960	500	995	424	660	352	294	479	346	227	249	235	344	171	172	176	127	129	120	102	87	82	94	74	88	69	52	75	53	57	36	42	48	39	45	21	28	37	29	21	27	20	15	20	18	18	12	9	13	15	9	9	13	10	7	7	7	9	9	5	6	2	2	3	4	6	2	5	8	2	1	7	2	2	2	3	2	1	0	1	3	0	2	2	0	1	0	0	1	0	0	1	0	0	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0
0.03	south24_active	80	7111	12346	11763	3333	1519	4899	4087	961	1088	990	370	1338	1779	253	211	251	929	716	208	810	171	535	110	97	386	223	60	143	80	254	86	111	96	28	40	69	25	29	31	24	25	48	19	30	51	31	29	10	10	32	21	25	5	10	17	10	10	21	12	6	5	11	11	5	3	4	4	4	3	5	2	4	3	4	5	4	2	1	0	1	1	3	2	0	2	4	1	0	4	2	0	1	1	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	26392	18629	15855	6735	4320	6539	5192	2458	2267	1947	1323	1955	2173	963	821	763	1206	1049	532	953	432	707	351	315	495	346	234	245	263	391	182	173	184	126	127	111	103	81	91	90	71	87	69	64	71	51	49	37	40	51	36	37	24	31	37	38	24	48	18	20	17	19	26	18	9	12	14	5	9	17	12	5	6	12	10	13	5	4	4	2	3	1	3	2	6	6	2	1	2	2	2	2	1	2	1	0	1	3	0	2	1	3	0	1	0	3	0	0	1	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south25_active	80	7642	13479	13163	3842	1565	5322	4283	1010	1264	1099	377	1491	1824	237	231	299	967	819	226	764	176	578	107	109	403	247	73	134	107	305	96	110	116	32	43	69	23	27	48	18	33	42	23	44	48	30	24	12	12	33	15	21	7	12	17	16	12	41	11	10	5	12	15	14	3	6	6	2	4	8	3	2	1	9	6	7	2	0	1	1	1	0	0	0	4	6	1	0	0	1	1	1	1	2	0	0	0	1	0	0	1	3	0	0	0	3	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_all	80	26333	19864	17033	6982	4423	6910	5601	2511	2321	2068	1321	2035	2475	940	833	793	1263	1170	549	1013	463	723	352	321	503	377	235	258	234	407	197	173	177	125	126	150	106	83	111	82	89	89	68	77	80	49	51	47	43	52	48	46	31	26	31	34	27	57	17	23	13	20	26	27	9	9	17	5	11	16	11	7	9	11	9	9	7	4	6	5	3	0	3	2	7	3	1	1	1	3	2	2	0	2	3	0	3	1	1	1	1	4	0	1	0	4	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8245	14869	14414	4206	1744	5714	4772	1083	1357	1231	395	1551	2145	216	246	340	1013	947	253	827	207	586	111	122	409	289	72	148	112	332	118	117	113	38	46	97	22	25	63	20	37	39	26	51	60	28	27	19	14	40	16	26	12	12	10	16	16	49	12	9	2	14	16	23	2	6	9	2	6	9	2	3	1	7	5	4	3	0	2	2	1	0	1	1	4	3	0	0	0	2	1	0	0	2	0	0	3	1	1	0	1	3	0	0	0	4	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	26335	21056	18081	7184	4429	7423	6018	2469	2408	2117	1307	2198	2577	892	804	771	1274	1276	548	1044	517	812	339	323	480	398	242	255	223	452	212	169	189	126	120	160	104	88	107	86	94	99	67	77	91	56	57	44	45	64	45	36	33	29	30	34	23	66	29	22	11	19	28	39	8	11	11	9	10	19	11	8	8	8	5	7	8	6	7	5	1	1	4	3	3	5	0	1	0	3	3	3	10	2	2	1	3	2	2	0	0	8	0	2	0	4	0	2	1	0	0	1	2	1	0	0	2	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8897	16192	15576	4517	1826	6328	5151	1149	1470	1323	407	1709	2255	197	259	350	1032	1059	274	875	254	679	114	126	384	310	74	147	119	400	130	118	125	45	50	111	20	35	65	27	37	45	22	49	66	31	29	20	15	49	17	23	13	11	13	19	15	57	23	7	5	13	17	33	3	7	8	4	6	13	2	3	2	6	2	5	5	1	3	2	1	1	1	3	2	5	0	1	0	2	2	0	9	2	0	0	3	2	1	0	0	7	0	0	0	4	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	26401	21354	18573	7303	4357	7669	6203	2493	2412	2119	1315	2234	2673	889	799	752	1225	1253	565	1117	525	906	368	321	501	426	235	267	210	435	221	179	192	142	130	195	99	87	101	89	93	94	68	72	110	49	58	50	39	68	48	45	37	33	29	27	27	33	33	18	11	18	15	40	8	15	10	13	14	19	11	9	10	4	7	2	10	10	5	6	1	3	6	7	3	6	1	3	1	3	3	3	10	5	2	2	3	1	2	0	0	7	0	2	0	4	0	2	1	2	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	9253	16563	16091	4625	1877	6601	5353	1176	1437	1322	404	1735	2334	193	256	353	995	1063	298	946	272	776	129	131	403	329	72	171	114	393	139	128	131	49	56	141	23	36	54	27	37	49	23	42	83	28	32	24	10	50	25	23	14	10	15	13	16	27	28	3	5	10	8	37	2	10	7	8	11	17	1	5	2	0	6	2	6	3	3	2	1	3	1	5	1	5	1	2	0	2	2	0	9	3	0	0	3	1	1	0	0	6	0	1	0	4	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	26572	21421	18445	7250	4414	7700	6151	2525	2406	2099	1367	2228	2540	910	798	767	1158	1171	560	1101	524	849	374	329	430	439	225	268	242	439	246	194	199	142	127	191	104	92	99	85	97	83	70	62	110	60	41	40	37	60	41	36	38	30	33	22	28	25	36	11	14	22	14	38	9	20	12	14	13	22	9	22	10	3	9	5	9	10	4	5	2	3	3	7	2	5	4	3	3	2	4	2	10	5	1	3	2	1	4	0	0	6	0	2	0	2	0	3	1	3	6	1	1	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_active	80	9336	16613	16004	4546	1864	6627	5279	1211	1438	1352	414	1751	2191	213	257	371	930	979	281	942	277	728	136	132	334	348	57	175	131	399	150	138	139	43	59	132	28	37	55	24	42	51	29	39	88	33	19	16	10	40	24	20	11	9	14	13	17	21	30	1	6	16	6	32	2	12	6	9	12	20	1	18	3	0	6	4	5	3	2	3	1	3	0	4	0	4	1	2	1	1	2	0	9	3	0	1	1	1	3	0	0	6	0	1	0	2	0	1	0	3	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	26653	21261	18566	7204	4426	7476	6240	2569	2435	2153	1375	2165	2415	934	777	784	1275	1130	607	1119	545	898	372	352	468	422	238	267	243	403	246	207	202	139	131	192	94	97	108	77	105	69	70	54	101	60	39	38	33	56	35	48	37	33	35	22	31	47	28	14	19	19	14	26	11	26	9	15	15	25	8	25	9	6	9	8	10	8	5	4	2	3	3	7	2	4	5	4	3	3	3	0	9	7	2	2	2	0	4	0	0	4	0	1	0	3	1	1	1	4	6	0	1	1	0	1	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south30_active	80	9230	16562	16105	4537	1874	6422	5341	1227	1464	1386	432	1729	2065	228	244	373	1032	944	289	951	305	778	131	139	363	322	64	180	132	356	153	132	138	35	58	141	28	26	66	20	55	45	25	35	84	28	17	19	14	37	27	31	10	7	16	10	19	41	24	3	7	13	5	22	2	18	4	9	12	23	1	23	2	1	6	6	5	2	2	3	1	3	0	4	0	2	1	3	1	2	1	0	9	3	0	1	0	0	3	0	0	4	0	1	0	2	1	0	0	3	6	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	26058	18055	14835	6494	4315	5927	5250	2317	2198	1929	1432	1719	2094	945	842	734	1227	999	516	829	454	681	323	288	433	341	254	255	198	360	194	194	208	118	112	167	86	95	96	72	83	72	62	74	72	63	61	29	33	41	31	25	27	33	27	23	13	45	24	18	20	30	20	21	18	14	9	14	16	11	5	9	10	12	4	11	8	8	3	6	5	9	3	2	3	2	3	7	1	4	3	2	0	1	3	3	2	2	1	3	1	1	0	0	2	2	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	7122	12561	11958	3477	1422	4743	4209	937	1113	1052	366	1238	1709	244	188	261	950	772	218	638	216	546	80	94	324	232	68	134	70	293	102	119	124	24	39	106	16	25	43	26	34	31	24	42	48	27	28	15	8	22	10	13	3	16	9	9	5	35	15	2	5	21	15	11	7	10	4	6	8	7	1	7	2	11	3	6	1	1	0	1	1	6	1	1	2	1	1	1	1	1	1	2	0	1	2	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	26035	18088	14743	6440	4305	5902	5122	2300	2216	1935	1428	1794	1998	947	838	742	1177	1024	534	822	456	676	348	302	404	355	229	267	212	361	181	184	188	115	110	155	84	89	98	65	84	70	60	71	79	59	64	32	37	44	40	27	33	29	30	30	25	43	21	21	21	31	23	22	19	16	8	10	15	9	4	12	10	13	3	12	7	6	4	5	4	9	3	2	1	2	3	4	1	5	3	1	0	1	2	2	4	3	2	3	1	1	0	0	2	2	2	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7095	12512	11961	3402	1376	4690	4088	942	1136	1089	353	1314	1580	246	195	254	900	791	234	625	227	549	81	93	302	242	64	131	81	292	91	117	119	23	42	100	18	21	45	23	34	31	20	39	57	31	31	15	7	23	16	16	7	13	11	14	14	33	16	3	6	20	11	11	10	11	3	3	9	6	0	9	3	11	2	9	1	2	2	1	1	6	0	1	0	0	1	0	1	2	1	1	0	1	2	2	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	25611	18426	14644	6573	4275	5841	5026	2337	2215	1944	1383	1745	1959	935	786	743	1139	1011	539	859	461	718	343	311	401	376	223	252	208	374	188	180	163	113	106	170	104	91	94	81	78	66	56	63	80	64	61	40	42	59	41	24	36	35	35	31	29	34	29	23	20	34	31	27	13	12	8	15	16	12	6	15	12	9	4	10	6	6	6	4	5	10	4	1	1	2	2	2	0	3	4	1	0	1	3	1	2	3	2	1	1	0	0	0	2	1	2	2	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6872	12797	11779	3503	1401	4611	4025	972	1134	1067	350	1288	1558	238	205	250	867	769	254	672	220	589	74	96	307	256	63	124	88	299	92	109	99	27	40	114	17	25	38	23	30	28	16	34	53	33	26	19	8	28	19	11	6	12	12	13	20	26	23	4	7	22	20	17	7	8	2	10	11	6	0	11	2	7	3	7	1	2	3	1	2	7	0	0	0	0	0	0	0	1	1	1	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	25818	19085	15760	6757	4390	6229	5192	2423	2239	2004	1368	1761	1972	944	804	779	1045	1048	542	963	471	748	360	314	412	406	222	262	220	357	192	214	147	124	110	145	114	106	99	94	87	67	60	70	71	62	62	39	41	64	36	37	29	30	34	37	32	37	43	18	20	29	29	23	15	18	9	18	21	14	5	13	12	3	5	9	8	3	5	2	4	11	4	2	2	3	1	1	2	1	3	2	3	0	1	0	3	3	2	1	1	3	0	0	2	2	3	1	3	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	7490	13564	12942	3781	1534	5055	4263	1037	1206	1146	369	1320	1598	234	221	272	791	807	253	799	215	617	95	101	307	273	70	131	99	286	91	140	93	32	42	101	21	30	50	28	40	25	18	47	48	31	24	20	9	37	18	19	6	8	13	18	20	34	36	3	8	18	14	17	8	10	2	13	14	7	0	10	1	2	4	5	1	1	3	1	2	7	0	1	0	0	0	0	1	1	0	2	2	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	25970	19998	16967	7073	4330	6741	5742	2504	2236	2104	1361	1872	2233	916	802	802	1165	1086	546	1057	467	840	363	311	442	466	225	252	211	366	204	239	176	149	116	136	113	110	97	103	95	76	52	84	54	57	57	44	35	61	35	35	21	28	25	45	28	40	34	16	18	40	26	34	8	19	11	22	20	13	8	14	7	3	9	5	9	1	7	3	5	10	4	2	3	2	2	2	2	4	2	3	7	0	1	3	3	3	1	1	1	3	2	0	2	2	2	2	4	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	8134	14697	14262	4167	1617	5625	4813	1125	1250	1242	406	1449	1888	224	211	300	928	861	268	901	227	702	109	119	326	340	72	137	102	290	117	153	115	44	45	103	23	35	54	28	49	30	18	57	39	30	28	22	12	38	20	18	3	9	8	24	19	34	29	3	6	28	11	28	4	12	2	16	13	7	0	10	0	2	5	0	1	0	2	1	3	7	0	1	0	0	0	0	1	2	0	2	5	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	26222	20689	18244	7117	4390	7358	6147	2625	2276	2165	1370	2163	2398	902	828	836	1248	1139	561	1133	498	915	364	297	507	452	239	260	215	438	226	227	190	147	107	142	117	111	94	94	97	74	53	87	73	52	50	49	39	51	29	34	21	22	25	36	24	44	31	16	19	31	14	30	13	21	9	18	16	11	9	12	5	3	10	7	9	4	6	3	5	9	4	5	3	6	2	2	2	3	1	2	9	0	0	4	3	1	2	0	1	4	2	0	2	2	1	2	4	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south36_active	80	8801	15753	15642	4350	1778	6291	5267	1245	1350	1356	446	1713	2044	228	243	347	1023	934	292	968	247	771	111	123	382	351	79	161	104	368	133	140	131	43	45	114	26	39	60	28	49	33	17	57	52	22	27	24	14	38	16	19	8	7	5	19	16	38	28	3	7	24	7	26	9	13	3	13	8	7	2	8	1	2	5	3	2	2	0	1	3	6	0	3	0	3	0	0	1	1	1	1	7	0	0	3	0	0	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	26428	21241	18959	7285	4351	7600	6291	2609	2276	2148	1404	2275	2650	874	801	843	1399	1167	585	1162	522	929	374	302	553	436	265	264	215	437	226	221	207	150	113	148	113	109	92	91	96	80	76	78	81	46	55	53	43	54	32	27	25	26	26	32	23	39	43	14	17	41	15	28	10	18	11	15	11	10	12	17	5	4	9	6	5	6	6	4	7	7	2	6	2	5	4	2	1	4	2	2	8	0	0	4	2	1	3	1	1	1	2	1	1	2	1	2	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	9215	16525	16439	4544	1867	6564	5427	1276	1379	1401	491	1858	2310	218	249	392	1182	976	310	998	289	809	113	134	435	358	89	163	98	369	149	145	135	42	51	119	30	43	59	27	51	37	25	44	62	24	34	29	16	43	14	14	14	9	9	19	19	30	39	2	8	32	10	23	8	11	5	10	6	6	4	13	4	2	4	4	2	2	0	2	3	7	1	4	0	3	1	0	0	2	1	1	6	0	0	3	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	26316	21392	18974	7294	4415	7594	6087	2605	2378	2120	1417	2326	2562	893	796	836	1403	1216	619	1192	524	978	369	303	564	421	287	274	209	430	213	192	206	131	126	140	118	112	83	73	97	80	75	78	89	44	54	57	46	53	34	29	25	25	31	25	22	44	48	10	17	39	18	16	10	15	12	16	8	11	11	16	9	5	9	6	4	7	6	5	6	10	3	6	0	4	3	1	1	3	4	1	4	0	4	3	0	2	3	1	1	1	2	1	1	0	1	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	9132	16663	16494	4598	1935	6543	5262	1263	1489	1382	490	1887	2230	215	237	394	1181	1012	307	1022	285	861	100	130	447	338	91	177	92	365	134	121	131	37	59	101	30	48	49	22	54	36	28	46	66	22	29	32	14	43	18	16	12	7	11	14	18	36	40	1	6	29	13	10	7	8	6	12	3	7	4	12	5	3	4	6	1	3	0	2	3	10	1	4	0	3	1	1	1	2	1	1	3	0	3	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	26444	21818	19184	7242	4442	7532	6054	2588	2329	2121	1394	2284	2603	940	794	802	1432	1202	632	1222	500	972	382	306	580	441	276	288	202	383	223	199	187	125	139	148	109	99	89	74	96	75	79	88	94	54	53	46	43	58	28	40	29	23	35	21	26	44	45	11	17	35	22	14	13	8	13	16	9	19	8	13	10	8	11	7	2	5	3	7	5	12	4	4	0	1	3	1	3	3	4	2	4	0	5	3	1	2	3	1	0	2	2	1	0	1	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	9281	17035	16742	4610	1975	6451	5251	1251	1457	1404	489	1840	2261	223	250	387	1190	1005	317	1074	268	860	119	125	466	345	90	189	90	324	138	120	107	37	54	96	30	43	48	18	51	37	30	57	71	36	24	28	11	48	13	19	11	7	11	9	20	38	37	1	6	23	19	9	9	3	7	10	2	9	2	10	6	3	4	5	0	2	0	3	2	11	2	3	0	1	1	1	2	3	1	1	3	0	3	2	1	1	2	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
